en,pt,tr,fr,title,speaker,duration,tags
"
","
","
","
",What’s wrong with your pa$$w0rd?,Lorrie Faith Cranor,17:41,"TEDx,business,communication,hack,privacy,security,technology"
"
											I am a computer science and engineering
professor here at Carnegie Mellon,
											and my research focuses on
usable privacy and security,
											and so my friends like to give me examples
											of their frustrations with computing systems,
											especially frustrations related to
											unusable privacy and security.
									","
											Sou uma Professora de Engenharia e 
Ciência Informática aqui na Carnegie Mellon,
											e a minha investigação centra-se na 
privacidade e segurança utilizáveis,
											e, por isso, os meus amigos
gostam de me dar exemplos
											das suas frustrações com
os sistemas informáticos,
											especialmente as suas 
frustrações relacionadas com
											privacidade e segurança inutilizáveis.
									","
											Burada Carneige Mellon'da bilgisayar
bilimi ve mühendisliği profesörüyüm
											ve çalışmalarım ağırlıkla ""kullanılabilir
mahremiyet ve güvenlik"" üzerine.
											Bu yüzden arkadaşlarım bana,
											bilişim sistemlerindeki sıkıntılarından,
											özellikle de kullanışsız
											mahremiyet ve güvenlikle ilgili 
sıkıntılarından örnekler vermeyi sever.
									","
											Je suis professeur d'informatique et
d'ingéniérie informatique
											à Carnegie Mellon,
											et mes recherches se concentrent sur
l'utilisabilité de la vie privée
											et de la sécurité,
											et mes amis aiment me donner des exemples
											de leurs frustrations liées
aux systèmes informatiques,
											particulièrement des frustrations liées à
											une vie privée et une sécurité
qui ne sont pas utilisables.
									",What’s wrong with your pa$$w0rd?,Lorrie Faith Cranor,17:41,"TEDx,business,communication,hack,privacy,security,technology"
"
","
","
","
",What’s wrong with your pa$$w0rd?,Lorrie Faith Cranor,17:41,"TEDx,business,communication,hack,privacy,security,technology"
"
											So passwords are something that I hear a lot about.
											A lot of people are frustrated with passwords,
											and it's bad enough
											when you have to have one really good password
											that you can remember
											but nobody else is going to be able to guess.
											But what do you do when you have accounts
											on a hundred different systems
											and you're supposed to have a unique password
											for each of these systems?
											It's tough.
									","
											Por isso, as palavras-passe são 
algo de que eu oiço muito falar.
											Muitas pessoas estão frustradas 
com as palavras-passe,
											e é suficientemente mau
											quando temos que ter uma 
palavra-passe realmente boa
											que possamos memorizar
											mas que mais ninguém
seja capaz de adivinhar.
											Mas o que devemos fazer 
quando temos contas
											numa centena de sistemas diferentes
											e é suposto termos uma palavra-passe única
											para cada um desses sistemas?
											É complicado.
									","
											Hâliyle şifreler, hakkında çok
konuşulduğunu duyduğum bir şey.
											Çok kişi şifrelerle sıkıntı yaşıyor,
											ve bu durum, hatırlayabileceğiniz
											ancak başkasının tahmin edemeyeceği,
											gerçekten iyi bir şifreniz
											olduğunda yeterince kötüdür.
											Yüz farklı sistem üzerinde
											hesaplarınız olsa
											ve her bir sistem için
											benzersiz bir şifreniz 
olması gerekse ne yaparsınız?
											Çok zor.
									","
											J'entends donc beaucoup parler
des mots de passe.
											Beaucoup de gens sont irrités
par les mots de passe,
											c'est déjà assez compliqué
											d'avoir un très bon mot de passe
											dont vous pouvez vous souvenir
											mais que personne d'autre ne peut deviner.
											Mais que fait-on lorsqu'on a des comptes
											sur une centaine de systèmes différents
											et qu'on est sensé avoir 
un mot de passe unique
											pour chacun de ces systèmes ?
											C'est difficile.
									",What’s wrong with your pa$$w0rd?,Lorrie Faith Cranor,17:41,"TEDx,business,communication,hack,privacy,security,technology"
"
","
","
","
",What’s wrong with your pa$$w0rd?,Lorrie Faith Cranor,17:41,"TEDx,business,communication,hack,privacy,security,technology"
"
											At Carnegie Mellon, they used to make it
											actually pretty easy for us
											to remember our passwords.
											The password requirement up through 2009
											was just that you had to have a password
											with at least one character.
											Pretty easy. But then they changed things,
											and at the end of 2009, they announced
											that we were going to have a new policy,
											and this new policy required
											passwords that were at least eight characters long,
											with an uppercase letter, lowercase letter,
											a digit, a symbol,
											you couldn't use the same
character more than three times,
											and it wasn't allowed to be in a dictionary.
									","
											Na Universidade de Carnegie Mellon, 
costumavam fazer com que fosse
											realmente fácil para nós
											memorizarmos 
as nossas palavras-passe.
											O requisito para as 
palavras-passe até 2009
											era apenas que teríamos 
que ter uma palavra-passe
											com pelo menos um carácter.
											Bastante simples. 

											Mas depois as coisas mudaram, 
e no final de 2009, anunciaram
											que iriam ter uma nova política
											e essa política exigia
											palavras-passe que tivessem 
pelo menos oito caracteres,
											com uma letra maiúscula, 
uma letra minúscula,
											um número, um símbolo,
											não podíamos utilizar o mesmo 
carácter mais do que três vezes,
											e não poderia constar de um dicionário.
									","
											Carnegie Mellon'da
											şifreleri hatırlamamız için
											çok kolay 
bir yöntem uyguluyorlardı.
											2009 yılına kadar şifre koşulu
											şifrenizin sadece
											en az bir karakterli olmasıydı.
											Oldukça kolay. 
Fakat sonra bazı şeyleri değiştirdiler.
											2009 yılının sonunda yeni bir şifre
											politikasının uygulamasına geçileceğini
											ve yeni şifre politikasında
											şifrelerin en az sekiz karakter 
uzunluğunda olacağını,
											en az bir büyük harf ve küçük harf,
											bir rakam ve sembol içermesi,
											aynı karakterin üç defadan
fazla kullanılmaması gerektiği
											ve sözlükte yer alan bir kelimeye
izin verilmeyeceğini duyurdular.
									","
											A Carnegie Mellon, ils rendaient
											la mémorisation de nos mots de passe
plutôt facile.
											Jusqu'en 2009, l'exigence était
											d'avoir un mot de passe
											comportant au moins un caractère.
											Plutôt facile.
Et puis les choses ont changé,
											et fin 2009, ils ont annoncé
											que nous allions avoir
une nouvelle politique,
											et cette nouvelle politique exigeait
											des mots de passe
d'au moins huit caractères,
											avec une majuscule, une minuscule,
											un chiffre, un symbole,
											vous ne pouviez pas utiliser
le même caractère plus de trois fois,
											et ce ne pouvait pas être 
un mot du dictionnaire.
									",What’s wrong with your pa$$w0rd?,Lorrie Faith Cranor,17:41,"TEDx,business,communication,hack,privacy,security,technology"
"
","
","
","
",What’s wrong with your pa$$w0rd?,Lorrie Faith Cranor,17:41,"TEDx,business,communication,hack,privacy,security,technology"
"
											Now, when they implemented this new policy,
											a lot of people, my colleagues and friends,
											came up to me and they said, ""Wow,
											now that's really unusable.
											Why are they doing this to us,
											and why didn't you stop them?""
									","
											Quando eles implementaram 
esta nova política,
											muitas pessoas, os meus colegas e amigos,
											vieram ter comigo e disseram:
											""Uau, agora é que é realmente 
inutilizável.
											""Porque é que eles nos estão a fazer isto,
											""e porque é que tu não os impedes?""
									","
											Şu anda yeni şifre politikasını uygulamaya başladıklarında,
											birçok kişi, 
meslektaşlarım ve arkadaşlarım
											bana gelip: ""Of,
											gerçekten kullanışsız.
											Bunu bize neden yapıyorlar?
											Ve sen neden onları engellemedin?"" 
demişlerdi.
									","
											Quand ils ont mis en place
cette nouvelle politique,
											beaucoup de gens,
mes collègues et amis,
											sont venus me voir et ont dit :
											« C'est vraiment inutilisable.
											Pourquoi nous font-ils ça,
											et pourquoi 
ne les en as-tu pas empêchés ? »
									",What’s wrong with your pa$$w0rd?,Lorrie Faith Cranor,17:41,"TEDx,business,communication,hack,privacy,security,technology"
"
","
","
","
",What’s wrong with your pa$$w0rd?,Lorrie Faith Cranor,17:41,"TEDx,business,communication,hack,privacy,security,technology"
"
											And I said, ""Well, you know what?
											They didn't ask me.""
									","
											E eu disse: ""Bem, sabem que mais?
											""Eles não me perguntaram.""
									","
											Ve ben dedim ki: ""Bak ne diyeceğim?
											Bana sormadılar.""
									","
											Et j'ai dit :
« Vous savez quoi ?
											On ne m'a rien demandé. »
									",What’s wrong with your pa$$w0rd?,Lorrie Faith Cranor,17:41,"TEDx,business,communication,hack,privacy,security,technology"
