en,pt,tr,fr,de,title,speaker,duration,tags
"
","
","
","
","
",What veterinarians know that physicians don't,Barbara Natterson-Horowitz,14:57,"animals,biology,evolution,medicine,mental health"
"
											Ten years ago,
											I got a phone call that
changed my life.
											At the time, I was 
cardiologist at UCLA,
											specializing in cardiac 
imaging techniques.
											The call came from a veterinarian
at the Los Angeles Zoo.
											An elderly female chimpanzee
											had woken up with a facial droop
											and the veterinarians were worried
that she'd had a stroke.
											They asked if I'd 
come to the zoo
											and image the animal's heart
											to look for a possible
cardiac cause.
									","
											Há dez anos,
											recebi uma chamada 
que mudou a minha vida.
											Na altura, eu era cardiologista 
na Universidade de Los Angeles,
											a especializar-me nas técnicas 
de imagiologia cardíaca.
											A chamada era de um veterinário 
do Zoo de Los Angeles.
											Uma chimpanzé idosa
											tinha acordado com uma paralisia facial
											e os veterinários receavam 
que ela tivesse tido um acidente vascular.
											Perguntaram se eu podia ir ao zoo
											e fazer uma TAC ao coração do animal
											para procurar uma possível causa cardíaca.
									","
											On yıl önce,
											hayatımı değiştiren bir 
telefon görüşmesi yaptım.
											O zaman UCLA'da kalp görüntüleme
											teknikleri üzerine uzmanlaşmış
bir kardiyologtum.
											Arayan Los Angeles Hayvanat
Bahçesi'nden bir veterinerdi.
											Yaşlı, dişi bir şempanze yüzü sarkık
											bir şekilde uyanmış ve
											veterinerler felç geçirmiş
olmasından endişelenmişler.
											Benden, hayvanat bahçesine gitmemi
											ve olası bir kardiyak sebebi için
											hayvanın kalp görüntülerini
incelememi istediler.
									","
											Il y a dix ans,
											j'ai reçu un appel téléphonique 
qui a changé ma vie.
											A l'époque,
j'étais cardiologue à l'UCLA,
											spécialisée en technique 
d'imagerie cardiaque.
											L'appel venait d'un vétérinaire 
du zoo de Los Angeles.
											Une vieille chimpanzé femelle
											s'était réveillée avec le visage affaissé
											et les vétérinaires s'inquiétaient 
d'une éventuelle attaque.
											Ils ont demandé si je voulais bien
venir au zoo
											et faire des images
du cœur de l'animal
											afin de chercher
une possible cause cardiaque.
									","
											Vor zehn Jahren
											erhielt ich einen Anruf,
der mein Leben verändert hat.
											Damals war ich Kardiologin an der UCLA
											und spezialisiert auf kardiale
Bildgebungstechniken.
											Der Anruf kam von einem
Tierarzt des Los Angeles Zoo.
											Eine ältere Schimpansendame
											war mit einer Gesichtslähmung aufgewacht
											und die Tierärzte fürchteten, sie könnte
einen Schlaganfall erlitten haben.
											Sie baten mich in den Zoo zu kommen
											und ein Bild des Herzens zu erstellen,
											um nach möglichen Ursachen zu suchen.
									",What veterinarians know that physicians don't,Barbara Natterson-Horowitz,14:57,"animals,biology,evolution,medicine,mental health"
"
","
","
","
","
",What veterinarians know that physicians don't,Barbara Natterson-Horowitz,14:57,"animals,biology,evolution,medicine,mental health"
"
											Now, to be clear, North American
zoos are staffed
											by highly qualified, 
board-certified veterinarians
											who take outstanding 
care of their animal patients.
											But occasionally, they do reach into 
the human medical community,
											particularly for some 
speciality consultation,
											and I was one of the lucky physicians
who was invited in to help.
											I had a chance to rule out
a stroke in this chimpanzee
											and make sure that this gorilla 
didn't have a torn aorta,
											evaluate this macaw
for a heart murmur,
											make sure that this California sea lion's
paricardium wasn't inflamed,
											and in this picture, I'm listening
to the heart of a lion
											after a lifesaving, 
collaborative procedure
											with veterinarians and physicians
											where we drained 700 cc's of 
fluid from the sac
											in which this lion's 
heart was contained.
											And this procedure, which I have
done on many human patients,
											was identical, with the exception
of that paw and that tail.
									","
											É bom saber que os zoos norte-americanos
											têm equipas de veterinários 
altamente qualificados e certificados
											que cuidam excelentemente 
dos seus animais doentes.
											De vez em quando, contactam 
a comunidade médica dos seres humanos,
											principalmente para certas 
consultas da especialidade.
											Eu fui um dos médicos privilegiados 
convidados para os ajudar.
											Tive a sorte de impedir 
um acidente cardíaco nesta chimpanzé
											e garantir que aquela gorila 
não tinha uma aorta danificada.
											Observei esta arara 
que tinha um sopro cardíaco,
											Verifiquei que o pericárdio 
deste leão marinho da Califórnia
											não estava inflamado.
											Nesta foto, estou a auscultar 
o coração de um leão,
											depois dum procedimento 
que lhe salvou a vida
											em conjunto com veterinários e médicos
											em que drenámos 700 cm3 de fluido
											do saco que envolvia o coração deste leão.
											Este procedimento foi idêntico 
ao que tenho feito a doentes humanos,
											com exceção daquela pata
											e daquela cauda.
											(Risos)
									","
											Şu açık ki, Kuzey Amerika 
hayvanat bahçeleri
											hayvanların bakımını
harika bir şekilde üstlenen
											yüksek vasıflı ve lisanslı
veterinerlerle dolu.
											Fakat ara sıra, özellikle bazı 
uzmanlık danışmanlığı için
											insan tıbbı uzmanlarına başvururlar
											ve ben yardım için davet edilen şanslı
hekimlerden biriydim.
											Bu şempanzenin felç geçirme
olasılığını eleyebildim
											ve bu gorilde aort yırtılmasını
engelleyebildim,
											bu macaw papağanının kalp
hırıltısını değerlendirdim,
											bu Kaliforniya deniz aslanın kalp zarınıın
şişmediğinden emin oldum.
											Bu resimde de veteriner ve doktorların 
ortak çalışması ile
											kalbini kaplayan 700 cc sıvının

											kalp zarından boşaltılması ile
											hayatı kurtarılan aslanın
											kalbini dinliyorum.
											Bu operasyon birçok hastama
yaptığımla aynıydı;
											bu pati ve kuyruk hariç.
									","
											Pour être claire, 
les zoos d'Amérique du Nord
											ont des équipes de vétérinaires 
certifiés et hautement qualifiés
											qui s'occupent remarquablement
de leurs patients animaux.
											Mais de temps à autre, ils s'adressent
à la communauté médicale,
											en particulier
pour des consultations spécialisées,
											et j'étais l'un des médecins chanceux
sollicités pour leur venir en aide.
											J'ai pu écarter la possibilité 
d'une attaque chez ce chimpanzé,
											et m'assurer que ce gorille 
n'avait pas l'aorte déchirée ;
											j'ai pu estimer la possibilité 
d'un souffle au cœur chez ce macaque
											et vérifier que le péricarde de cette 
otarie de Californie n'était pas enflammé.
											Sur cette photo, 
j'écoute le cœur d'un lion
											après une procédure 
qui lui a sauvé la vie, en collaboration
											avec des vétérinaires et des médecins,
											où nous avons vidé 700 cm³ 
de fluide du sac
											qui contenait le cœur de ce lion.
											Cette procédure, que j'avais pratiquée 
sur beaucoup de patients humains,
											était identique,
à l'exception
											de cette patte et de cette queue.
									","
											Eines vorweg: Die Tierärzte an
nordamerikanischen Zoos
											sind hoch qualifizierte,
zertifizierte Fachkräfte,
											die sich hervorragend um ihre
tierischen Patienten kümmern.
											Aber gelegentlich wenden sie sich 

											bei sehr speziellen Fragen 
an Humanmediziner,
											und ich war einer der glücklichen Ärzte,
die sie um Hilfe gebeten hatten.
											Ich konnte einen Schlaganfall
bei diesem Schimpansen ausschließen,
											ebenso einen Riss in der Aorta
bei diesem Gorilla,
											ich konnte diesen Ara auf
Herzgeräusche untersuchen,
											eine Entzündung des Herzbeutels bei diesem
kalifornischen Seelöwen ausschließen
											und auf diesem Bild höre ich
das Herz eines Löwen ab
											nach einer lebensrettenden
gemeinschaftlichen Operation
											mit Tierärzten und Humanmedizinern,
											in der wir 700 ml Flüssigkeit aus dem
Herzbeutel des Löwen entnahmen.
											Diese Operation habe ich bereits an vielen
meiner menschlichen Patienten durchgeführt
											und sie war identisch, bis auf diese Pfote
und diesen Schwanz.
									",What veterinarians know that physicians don't,Barbara Natterson-Horowitz,14:57,"animals,biology,evolution,medicine,mental health"
"
","
","
","
","
",What veterinarians know that physicians don't,Barbara Natterson-Horowitz,14:57,"animals,biology,evolution,medicine,mental health"
"
											Now most of the time, I was working
at UCLA Medical Center with physicians,
											discussing symptoms
and diagnoses and treatments
											for my human patients,
											but some of the time,
I was working at the Los Angeles Zoo
											with veterinarians, discussing 
symptoms and diagnoses and treatments
											for their animal patients.
											And occasionally, on 
the very same day,
											I went on rounds at 
UCLA Medical Center
											and at the Los Angeles Zoo.
											And here's what started coming
into very clear focus for me.
											Physicians and veterinarians
were essentially taking care
											of the same disorders in their 
animal and human patients:
											congestive heart failure, brain tumors,
											leukemia, diabetes, 
arthritis, ALS, breast cancer,
											even psychiatric syndromes
like depression, anxiety,
											compulsions, eating disorders
and self-injury.
									","
											A maior parte do tempo,
											eu trabalhava, com médicos,
no Centro Médico da Universidade,
											a discutir sintomas, 
diagnósticos e tratamentos
											para os meus doentes humanos.
											Mas parte do tempo, 
trabalhava no Zoo de Los Angeles
											com veterinários, a discutir 
sintomas, diagnósticos e tratamentos
											para os seus animais doentes.
											De vez em quando, no mesmo dia,
											eu fazia rondas 
no Centro Médico da Universidade
											e no Zoo de Los Angeles.
											E uma coisa começou 
a tornar-se muito clara para mim.
											Os médicos e os veterinários 
estavam, essencialmente,
											a tratar das mesmas doenças 
nos seus doentes animais e humanos:
											insuficiência cardíaca congestiva,
											tumores cerebrais,
											leucemia,
											diabetes, artrite, 
esclerose amiotrófica, cancro da mama
											e mesmo síndromas psiquiátricos,
como a depressão,
											a ansiedade, compulsões,
											perturbações da alimentação 
e automutilação.
									","
											Genellikle, UCLA Tıp Merkezi'nde
doktorlar ile çalışıyor,
											semptomları, teşhisleri
											ve hastalarım için 
tedavileri tartışıyordum.
											Fakat bazı zamanlar Los Angeles 
Hayvanat Bahçesi'nde
											veterinerler ile hayvan hastalarının
semptomlarını, teşhislerini
											ve tedavilerini tartışıyordum.
											Bazen aynı gün
											hem UCLA Tıp Merkezi'ne
											hem Los Angeles
Hayvanat Bahçesi'ne gittim.
											Burada benim için açıkça görülmeye
başlayan şey şuydu;
											Doktorlar ve veterinerler aslında 
kendi hastalarında
											aynı hastalıklar ile ilgileniyorlar:
											Konjestif kalp yetmezliği, 
beyin tümörü, lösemi,
											diyabet, artrit, ALS
(Motor nöron hastalığı), meme kanseri
											hatta, depresyon, endişe, takıntı,
yeme bozukluğu
											ve kendine zarar verme gibi
psikolojik belirtiler.
									","
											La plupart du temps, je travaillais au 
centre médical d'UCLA avec des médecins,
											discutant des symptômes, 
diagnostics et traitements
											de mes patients humains,
											mais parfois, je travaillais 
au zoo de Los Angeles
											avec des vétérinaires, discutant 
des symptômes, diagnostics et traitements
											de leurs patients animaux.
											Et parfois, 
dans la même journée,
											j'allais en visite 
au centre médical de l'UCLA
											et au zoo de Los Angeles.
											Voici ce qui a commencé 
à devenir très clair pour moi.
											Médecins et vétérinaires 
prenaient essentiellement soin
											des mêmes problèmes 
chez leurs patients animaux et humains :
											insuffisance cardiaque, 
tumeurs au cerveau,
											leucémie, diabète, arthrose,
											SLA, cancer du sein,
											et même des syndromes psychiatriques 
comme la dépression, l'anxiété,
											les compulsions, les troubles
de l'alimentation et l'automutilation.
									","
											Meistens arbeitete ich am medizinischen
Zentrum der UCLA mit Ärzten zusammen
											und habe Symptome, Diagnosen und
Behandlungsmöglichkeiten
											für meine menschlichen 
Patienten besprochen,
											doch manchmal arbeitete ich auch mit den
Tierärzten des Los Angeles Zoo zusammen
											und habe im Zoo Symptome, Diagnosen
und Behandlungsmöglichkeiten besprochen,
											für deren tierische Patienten.
											Und manchmal habe ich am selben Tag
											im medizinischen Zentrum der UCLA und
											im Los Angeles Zoo meine Runde gemacht.
											Und dabei wurde mir eines immer klarer:
											Humanmediziner und Tierärzte
kümmerten sich im Grunde
											um genau dieselben Störungen ihrer
tierischen und menschlichen Patienten,
											nämlich: kongestive Herzinsuffizienz, 
Hirntumore,
											Leukämie, Diabetes,
Arthritis, ALS, Brustkrebs
											und sogar psychiatrische Syndrome,
wie Depressionen, Angststörungen,
											Zwänge, Essstörungen
und selbstverletzendes Verhalten.
									",What veterinarians know that physicians don't,Barbara Natterson-Horowitz,14:57,"animals,biology,evolution,medicine,mental health"
"
","
","
","
","
",What veterinarians know that physicians don't,Barbara Natterson-Horowitz,14:57,"animals,biology,evolution,medicine,mental health"
"
											Now, I've got a confession to make.
											Even though I studied comparative
physiology and evolutionary biology
											as an undergrad —
											I had even written my senior 
thesis on Darwinian theory —
											learning about the 
significant overlap
											between the disorders of 
animals and humans,
											it came as a much needed 
wake-up call for me.
											So I started wondering,
with all of these overlaps,
											how was it that I had never
thought to ask a veterinarian,
											or consult the veterinary literature,
											for insights into one 
of my human patients?
											Why had I never, nor had any of my 
physician friends and colleagues
											whom I asked, ever attended 
a veterinary conference?
											For that matter, why was 
any of this a surprise?
											I mean, look, every single physician
accepts some biological connection
											between animals and humans.
											Every medication that we prescribe
or that we've taken ourselves
											or we've given to our families

											has first been tested on an animal.
									","
											E tenho que fazer uma confissão.
											Apesar de eu ter estudado 
fisiologia comparativa
											e biologia evolutiva
											quando estudante
											— até escrevi a minha tese 
sobre a teoria de Darwin —
											aprender a sobreposição significativa
											das doenças dos animais 
e dos seres humanos,
											constituiu para mim 
um despertar muito necessário.
											Perante todas essas sobreposições, 
comecei a pensar:
											Porque é que eu nunca tinha pensado 
pedir a um veterinário
											— ou consultar a literatura veterinária —
											a sua opinião sobre um 
dos meus doentes humanos?
											Porque é que nem eu
											nem nenhum dos meus amigos 
e colegas médicos, a quem perguntei,
											nunca tínhamos assistido 
a uma conferência veterinária?
											Já agora, porque é que isso 
havia de ser uma surpresa?
											Todos os médicos aceitam
uma certa ligação biológica
											entre animais e seres humanos.
											Toda a medicação 
que receitamos ou que tomamos,
											ou que damos à nossa família
											foi testada primeiro num animal.
									","
											Şimdi bir şey itiraf etmeliyim.
											Karşılaştırmalı fizyoloji 
ve evrimsel biyoloji
											öğrenmiş bir üniversiteli 
olmama rağmen,
											evrim teorisi üzerine uzmanlık tezi
yazmış olmama rağmen,
											hayvan ve insan hastalıklarının
											kısmen aynı olduğunu öğrenmek,
											bana bir şeylerin değişmesi gerektiğini
farkettiren bir olay oldu.
											Ben de merak etmeye başladım.
Bütün bu benzerliklere rağmen,
											nasıl bir hasta hakkında
bilgi edinmek için
											bir veterinere sormayı
											veya veterinerlik bilgi kaynaklarına
danışmayı hiç düşünmedim?
											Neden ne ben ne hekim arkadaşlarım
ne de meslektaşlarım,
											kime sorduysam, hiç bir veteriner
konferansına katılmadık?
											Onu bırakın, neden bunlardan herhangi 
biri şaşırtıcıydı?
											Anlatmak istediğim, her hekim 
hayvanlar ve insanlar arasıdaki
											bazı biyolojik bağları kabul eder.
											Reçeteye yazdığımız, aldığımız
											veya kendi ailemize verdiğimiz 
bütün ilaçlar
											ilk önce hayvanlar üzerinde 
test ediliyorlar.
									","
											J'ai une confession à faire.
											Bien que j'aie étudié la physiologie
comparée et la biologie de l'évolution,
											quand j'étais étudiante,
											(j'avais même écrit ma thèse 
sur la théorie darwinienne),
											découvrir les ressemblances
significatives
											entre les troubles animaux et humains,
											fut une prise de conscience
dont j'avais vraiment besoin.
											J'ai commencé à me demander,
avec toutes ces ressemblances,
											pourquoi je n'avais jamais pensé 
à demander à un vétérinaire,
											ou à consulter la littérature vétérinaire,
											pour m'apporter un regard supplémentaire
sur l'un de mes patients humains.
											Pourquoi n'étais-je jamais allée
à une conférence vétérinaire,
											pas plus que mes collègues et amis médecins
auxquels j'ai posé la question ?
											Et même,
pourquoi être étonné par tout ça ?
											Je veux dire, tous les médecins acceptent
quelques connexions biologiques
											entre les animaux et les humains.
											Chaque médicament que l'on prescrit,
que l'on a nous-mêmes pris
											ou donné à nos familles,
											a d'abord été testé sur un animal.
									","
											Und jetzt muss ich Ihnen
ein Geständnis machen:
											Obwohl ich im Grundstudium
											Tierphysiologie und Evolutionsbiologie
studiert habe —
											ich hatte sogar meine Abschlussarbeit über
Darwins Evolutionstheorie geschrieben —
											stellten diese weitreichenden
Überschneidungen
											bei tierischen und menschlichen Störungen
											für mich einen überfälligen Weckruf dar.
											Ich begann mich zu fragen,
warum ich bei all diesen Überschneidungen
											eigentlich noch nie daran gedacht hatte, 
einen Tierarzt zu befragen
											oder in tierärztlicher Literatur
nachzuschlagen,
											um nach neuen Einsichten für meine
menschlichen Patienten zu suchen?
											Warum hatten weder ich, noch meine
Mediziner-Kollegen und Freunde
											auch nur einer einzigen tierärztlichen
Konferenz beigewohnt?
											Und: Warum überraschte mich das überhaupt?
											Wirklich jeder Mediziner akzeptiert
eine gewisse biologische Verbindung
											zwischen Menschen und Tieren.
											Jedes Medikament, das wir
verschreiben, selbst nehmen
											oder unserer Familie geben,
											wurde zuerst an Tieren getestet.
									",What veterinarians know that physicians don't,Barbara Natterson-Horowitz,14:57,"animals,biology,evolution,medicine,mental health"
"
","
","
","
","
",What veterinarians know that physicians don't,Barbara Natterson-Horowitz,14:57,"animals,biology,evolution,medicine,mental health"
"
											But there's something very different
											about giving an animal a 
medication or a human disease
											and the animal developing 
congestive heart failure
											or diabetes or breast cancer 
on their own.
											Now, maybe some of the surprise
											comes from the increasing
separation in our world
											between the urban and the nonurban.
											You know, we hear about these city kids
											who think that wool grows on trees
											or that cheese comes from a plant.
											Well, today's human hospitals,
											increasingly, are turning into these
gleaming cathedrals of technology.
											And this creates a psychological
distance between the human patients
											who are being treated there
											and animal patients who
are living in oceans
											and farms and jungles.
									","
											Mas é uma coisa muito diferente
											dar a um animal um medicamento 
ou uma doença humana
											e o animal contrair 
um acidente cardíaco congestivo
											ou diabetes ou cancro da mama.
											Ora bem, talvez a surpresa
											venha da crescente 
separação do nosso mundo
											entre o urbano e o não urbano.
											Ouvimos falar desses miúdos citadinos
											que julgam que a lã cresce nas árvores
											ou que o queijo provém duma planta.
											Atualmente, 
os hospitais dos seres humanos
											estão a transformar-se cada vez mais
em reluzentes catedrais de tecnologia.
											Isso cria uma distância psicológica
entre os doentes humanos
											que ali são tratados
											e os doentes animais 
que vivem nos oceanos,
											nas quintas e na selva.
									","
											Fakat bir hayvana ilaç
											veya insan hastalığı vermek ile
											hayvanın kendi kendine 
konjektif kalp yetmezliğine,
											diyabete veya meme kanserine
yakalanması arasında fark var.
											Belki, şaşırdığımız bazı olaylar,
											dünyamızdaki giderek artan
											kentsel ve kırsal ayrımın sonucudur.
											Yünün ağaçta yetiştiğini
											veya peynirin bitkiden
üretildiğini düşünen
											şehirli çocukların olduğunu duyuyoruz.
											Günümüzde hastaneler giderek pırıltılı,
											teknoloji katedrallerine 
dönüşüyorlar.
											Bu da oralarda tedavi edilen
insan hastalar ile
											okyanuslarda, çiftliklerde
ve ormanlarda yaşayan
											hayvan hastalar arasında
psikolojik bir ayrıma neden oluyor.
									","
											Mais il y a une grande différence
											entre donner un médicament 
ou une maladie humaine à un animal
											et un animal développant 
une insuffisance cardiaque,
											un diabète ou un cancer du sein 
de lui-même.
											Peut-être qu'une part de cette surprise
											vient de la séparation grandissante 
dans notre monde
											entre l'urbain et le non-urbain.
											Vous savez, on entend parler 
de ces enfants de la ville
											qui pensent que la laine 
pousse sur les arbres
											ou que le fromage vient d'une plante.
											Les hôpitaux humains d'aujourd'hui, 
de plus en plus,
											deviennent ces cathédrales 
étincelantes de technologie.
											Ça crée une distance psychologique 
entre les patients humains
											qui sont traités là
											et les patients animaux 
qui vivent dans les océans,
											les fermes et les jungles.
									","
											Aber es besteht irgendwie
ein großer Unterschied dazwischen
											einem Tier Medikamente oder eine 
menschliche Krankheit zu geben
											und den Krankheiten
wie kongestiver Herzinsuffizienz,
											Diabetes, oder Brustkrebs, 
die das Tier selbst entwickelt.
											Vielleicht kommt ein Teil der Überraschung
											durch die fortschreitende Trennung
											vom Städtischen und Nichtstädtischen.
											Wir hören von Stadtkindern,
											die glauben, dass Wolle auf Bäumen wächst,
											oder dass Käse aus einer
Pflanze gewonnen wird.
											Und heutige Krankenhäuser
											werden immer mehr zu schimmernden
Kathedralen der Technik.
											Das schafft eine psychologische Barriere
zwischen den menschlichen Patienten,
											die dort behandelt werden
											und tierischen Patienten im Meer,
											auf Bauernhöfen, oder im Dschungel.
									",What veterinarians know that physicians don't,Barbara Natterson-Horowitz,14:57,"animals,biology,evolution,medicine,mental health"
