es,pt,tr,fr,de,title,speaker,duration,tags
"
","
","
","
","
",Natural pest control ... using bugs!,Shimon Steinberg,15:23,"TEDx,agriculture,green,insects,nature,technology"
"
											Soy un amante de los bichos.
											No desde la infancia, por cierto,
											sino de más grande.
											Cuando me gradué
											en zoología en la Universidad de Tel Aviv,
											me enamoré de los bichos.
											Y luego, dentro de la zoología,
											hice el curso, o la disciplina, de entomología:
											la ciencia de los insectos.
											Y luego me pregunté: ¿cómo puedo ser práctico
											o de ayuda en la ciencia de la entomología?
											Y luego pasé al mundo de los fitosanitarios,
											a proteger a las plantas de los insectos,
											de los malos bichos.
											Y dentro de los fitosanitarios
											entré en la disciplina
											del control biológico de plagas,
											que definimos
											como el uso de organismos vivos
											para reducir las poblaciones
											de plagas nocivas de las plantas.
											Es toda una disciplina fitosanitaria
											cuyo objetivo es la reducción de productos químicos.
									","
											Sou um amante de insetos,
											aliás, não desde criança,
											mas um pouco mais tarde.
											Quando fiz o bacharelato,
											formei-me em zoologia
na Universidade de Tel Aviv,
											apaixonei-me por insetos.
											E depois, em zoologia,
											tirei o curso ou a disciplina
de entomologia,
											a ciência dos insetos.
											Depois , pensei:
											""Como poderei praticar ou contribuir
para a ciência da entomologia?""
											Então, passei para o mundo 
da proteção das plantas,
											a proteção das plantas contra os insetos,
											contra os insetos prejudiciais.
											E, depois, dentro da proteção das plantas,
											cheguei à disciplina
											do controlo biológico de pragas
											que definimos
											como o uso de organismos vivos
											para reduzir as populações
											de pragas prejudiciais às plantas.
											Há toda uma disciplina
sobre a proteção de plantas
											que visa a redução dos químicos.
									","
											Ben, kendim bir böcek severim —
											çocukluğumdan beri değil, tabii ki,
											çok sonraları sevmeye başladım.
											Tel Aviv Üniversitesi
											zooloji bölümünden mezun olduktan sonra,
											böceklere bir nevi aşık oldum.
											Ve sonra, zooloji içinde,
											entomoloji, yani böcek bilimi
											bölümünü seçtim.
											Ve sonra kendime sordum, nasıl verimli olabilirim,
											ya da entomoloji bilimine nasıl yararlı olabilirim diye?
											Ve sonra bitki koruma dünyasına yöneldim —
											bitkilerin haşerelerden ve
											zararlı böceklerden korunması.
											Ve sonra bitki koruma içide,
											biyolojik zirai mücadele
											konusuna yöneldim,
											zararlı populasyonunu azaltmada
											canlı organizmaların kullanılması
											olarak
											tanımlayabiliriz.
											Yani bu bitki koruma içinde
											kimyasalların kullanımını azaltmayı amaçlayan kapsamlı bir düzenlemedir.
									","
											Moi-même, j’adore les insectes —
											pas depuis l’enfance, mais,
											mais plus tard.
											Quand j’ai eu mon diplôme,
											en me spécialisant en zoologie à l’Université de Tel Aviv,
											en quelque sorte je suis tombé amoureux des insectes.
											Et ensuite, à l’intérieur de la zoologie,
											J’ai suivi un cours, ou une discipline, d'entomologie,
											la science des insectes.
											Ensuite j’ai pensé, comment puis-je être pratique,
											ou aider la science de l’entomologie?
											Ensuite je me suis occupé du monde de la protection des plantes —
											de la protection des plantes des insectes,
											des mauvais insectes.
											Ensuite dans le domaine de la protection des plantes,
											je suis tombé sur la discipline
											de la désinsectisation biologique,
											qui en fait se défini
											comme usage d’organismes vivants
											pour réduire la population
											des insectes nuisibles sur les plantes.
											C’est donc une discipline à part entière dans la protection des plantes
											qui a comme objectif la réduction des produits chimiques.
									","
											Ich liebe Käfer!
											Noch nicht als Kind sondern
											recht spät.
											Als ich meinen Bachelor in Zoologie
											an der Uni in Tel Aviv machte.
											Da hab ich mich in Kerbtiere verliebt.
											Und habe deshalb als Zoologe
											Entomologie studiert,
											also Insektenkunde.
											Ich überlegte, wie ich praktische Dinge tun könnte
											oder wie ich unsere Disziplin voranbringen könnte.
											Ich bin in Richtung Pflanzenschutz gegangen,
											also Schutz vor Insekten,
											vor bösen Käfern.
											Innerhalb des Pflanzenschutzes kam
											ich zur Disziplin der
											biologischen Schädlingsbekämpfung,
											die wir so definieren:
											Der Einsatz lebender Organismen,
											um die Ungeziefer-Populationen
											von Pflanzenschädlingen zu reduzieren.
											Ein ganzer Zweig des Pflanzenschutzes, der den
											reduzierten Einsatz von Chemikalien anstrebt.
									",Natural pest control ... using bugs!,Shimon Steinberg,15:23,"TEDx,agriculture,green,insects,nature,technology"
"
","
","
","
","
",Natural pest control ... using bugs!,Shimon Steinberg,15:23,"TEDx,agriculture,green,insects,nature,technology"
"
											El control biológico de plagas,
											estos bichos buenos de los que hablamos,
											existen en el mundo desde hace miles y miles de años,
											durante mucho, mucho tiempo.
											Pero sólo en los últimos 120 años
											la gente empezó
											a conocer cada vez más cómo explotar, o cómo usar,
											este fenómeno del control biológico,
											este fenómeno del control natural,
											para sus propias necesidades.
											Porque al control biológico
											se lo puede ver en el patio de atrás.
											Alcanza con una lupa. ¿Ven lo que tengo aquí?
											Es una lupa de 10 aumentos.
											Sí, de 10 aumentos.
											Sólo hay que abrirla.
											Uno vuelve las hojas y ve un mundo enteramente nuevo
											de insectos diminutos,
											arañitas de 1 mm, 1,5 mm
											o de 2 mm de largo,
											y puede distinguir las buenas de las malas.
											Este fenómeno del control natural
											está, literalmente, en todas partes.
											Incluso aquí, delante de este edificio. Estoy seguro.
											Sólo miren las plantas.
											Están por todos lados
											y tenemos que saber cómo explotarlos.
									","
											E, a propósito,
o controlo biológico de pragas,
											ou esses insetos bons
de que estamos a falar,
											existem no mundo
há milhares e milhares de anos,
											há muito, muito tempo.
											Mas só nos últimos 120 anos
											é que as pessoas começaram
											ou as pessoas souberam cada vez mais 
como explorar, ou como usar,
											este fenómeno do controlo biológico,
											ou seja, o fenómeno do controlo natural,
											segundo as suas necessidades.
											Porque o fenómeno do controlo biológico,
											podemos vê-lo nos nossos quintais,
											Basta arranjar uma lupa. 
Veem o que eu tenho aqui?
											É uma lente de aumentar 10 vezes.
											Sim, 10 vezes.
											Basta abri-la.
											Virem uma folha
e verão todo um mundo novo
											de insetos minúsculos,
											ou de pequenas aranhas 
com um milímetro, um milímetro e meio,
											dois milímetros de comprimento,
											e podemos distinguir
entre os bons e os maus.
											Portanto, este fenómeno
de controlo natural
											existe literalmente por toda a parte,
											aqui, em frente deste edifício,
seguramente.
											Basta olhar para as plantas.
											Portanto, está por toda a parte,
											e precisamos de saber como explorá-lo.
									","
											Ve biyolojik zirai mücadeleyi, yeri gelmişken,
											ya da bahsettiğimiz bu yararlı böceklerin kullanılmasını,
											dünyada binlerce ve binlerce yıldır var olan,
											uzun, uzun zamandır var olan bu böceklerin.
											Fakat sadece son 120 yılda,
											insanlar bundan daha fazla ve daha fazla yararlanmayı, ya da,
											bu biyolojik kontrol olgusunu,
											ya da aslında doğal kontrol olgusunu,
											kendi yararlarına nasıl kullanacaklarını
											öğrenmeye başladılar.
											Çünkü biyolojik kontol olayını,
											arka bahçenizde görebilirsiniz.
											Sadece bir büyüteç alın. Bakın bende ne var?
											Bu sadece 10 kat büyüten bir büyüteç.
											Evet, 10 kat.
											Sadece bunu açın.
											Sadece yaprağı çevirin, ve
											çok küçük haşerelerden,
											veya bir milimetrelik örümceklerden, ya da yarım milimetre, ya da iki milimetre,
											oluşan yeni bir dünya görürsünüzi
											ve iyi ve kötü olanları ayırt edebilirsiniz.
											Yani bu doğal kontrol olayı
											abartısız her yerde var.
											Burada, bu binanın önünde, eminim ki var.
											Sadece bitkilere bir göz atın.
											Her yerdeler,
											ve bunlardan nasıl faydalanacağımızı bilmemiz gerek.
									","
											Et la désinsectisation biologique,
											ou bien ces bons insectes dont nous discutons,
											ils ont existé su terre pendant des milliers et des milliers d’années,
											pendant très, très longtemps.
											Mais dans les 120 dernières années seulement,
											les gens ont commencé,
											ou les gens en savent de plus en plus sur comment les exploiter, comment utiliser,
											ce phénomène biologique,
											ou en fait, ce phénomène de contrôle naturel,
											pour leurs besoins.
											Parce que le phénomène de contrôle biologique,
											vous pouvez le voir dans votre jardin.
											Vous n’avez qu’à prendre une loupe. Vous voyez ce que j’ai là ?
											Ça agrandit 10 fois.
											Oui, 10 fois.
											Vous l’ouvrez.
											Vous n’avez qu’à tourner les feuilles et vous verrez tout un monde
											de petits insectes,
											ou petites araignées d’un millimètre, un millimètre et demi,
											deux millimètres de longueur,
											et vous pouvez distinguez entre les bons et le mauvais.
											Donc ce phénomène de contrôle naturel
											existe littéralement partout.
											Ici, devant ce bâtiment, je suis sur.
											Vous n’avez qu’à regarder les plantes.
											Donc c’est partout,
											Et nous devons savoir comment l’exploiter.
									","
											Biologische Schädlingsbekämpfung
											durch die GUTEN Käfer gibt es
											seit Jahrtausenden,
											seit langer Zeit.
											Aber erst in den letzten 120 Jahren
											haben die Menschen begonnen bzw gelernt,
											unser Wissen über dieses Phänomen
											der Biokontrolle anzuwenden.
											Also die natürliche Kontrolle für unsere
											eigenen Bedürfnisse auszunutzen.
											Biokontrolle kann man im eigenen
											Garten hinterm Haus beobachten.
											Nehmt einfach ein Lupe. Was habe ich hier ?
											Eine 10-fache Vergrößerung.
											Ja, mal 10.
											Einfach öffnen.
											Man dreht die Blätter, und sieht eine neue Welt
											winziger Insekten, kleiner Spinnen,
											einen, anderthalb bis zwei Millimeter lang,
											und man kann zwischen
											den Guten und den Bösen unterscheiden.
											Das Phänomen natürlicher Kontrolle
											existiert buchstäblich überall.
											Hier, auch vor diesem Gebäude.
											Schaut Euch die Pflanzen an.
											Es ist überall, und wir müssen
											wissen, wie wir es ausschöpfen können.
									",Natural pest control ... using bugs!,Shimon Steinberg,15:23,"TEDx,agriculture,green,insects,nature,technology"
"
","
","
","
","
",Natural pest control ... using bugs!,Shimon Steinberg,15:23,"TEDx,agriculture,green,insects,nature,technology"
"
											Bueno, vayamos paso a paso
											y veamos algunos ejemplos.
											¿Qué es una plaga?
											¿Qué daño le causa realmente a la planta?
											¿Cuál es el enemigo natural,
											el agente de control biológico,
											el bicho bueno del que estamos hablando?
											En general, voy a hablar
											de insectos y arañas,
											o también vamos a llamarlos ácaros.
											Los insectos: esos organismos de 6 patas.
											Las arañas o los ácaros:
											los organismos de 8 patas.
											Vamos a echar un vistazo a esto.
											Aquí hay una plaga devastadora, la araña roja,
											una araña tejedora.
											Se ve a la madre en el medio
											y, probablemente, dos hijas a izquierda y derecha
											y un huevo más a la derecha.
											Y entonces uno ve qué tipo de daño puede ocasionar.
											A la derecha hay una hoja de pepino,
											en el medio una de algodón
											y a la izquierda una de tomate.
											Pueden pasar literalmente de verde a blanco
											debido a la succión, a la perforación,
											producida por
											estas arañas.
									","
											Vamos todos
											percorrer alguns exemplos.
											O que é uma praga?
											Que prejuízos é que inflige na planta?
											E qual é o inimigo natural,
											o agente controlado biologicamente,
											ou o inseto bom, de que estamos a falar?
											Genericamente, vou falar
											de insetos e de aranhas,
											ou de ácaros, chamemos-lhes assim.
											Os insetos,
esses organismos de seis pernas,
											e as aranhas ou os ácaros,
											os organismos de oito pernas.
											Vamos observá-los.
											Este é uma praga, uma praga devastadora, 
um ácaro-aranha,
											porque faz uma teia parecida
com a da aranha.
											Vemos a mãe no meio
											e, provavelmente, dois filhos,
à esquerda e à direita,
											e um único ovo do lado direito.
											Vemos o tipo de estragos 
que podem infligir.
											Do lado direito,
podem ver uma folha de pepino,
											e, a meio, uma folha de algodão,
											e, à esquerda, uma folha de tomate 
com pequenas serrilhas.
											Podem passar de verdes a brancas
											por causa das bocas
											sugadoras, perfuradoras
											destas aranhas.
									","
											Şimdi elele verip
											sadece bir kaç örneğe göz atalım.
											Pest(zararlı) nedir?
											Bitkiye ne gibi bir zarar verir?
											Ve bahsettiğimiz doğal düşman,
											biyolojik kontrollü aktör,
											ya da iyi böcek nedir?
											Genel olarak,
											haşereler ve böceklerden bahsedeceğim,
											ya da maytlar,adlandıralım.
											Haşereler - altı bacaklı organizmalar
											ve örümcekler ya da maytlar,
											sekiz bacaklı organizmalar.
											Buna bakın.
											İşte bir pest, tahrip edici(yıkıcı) pest, bir örümcek maytı,
											çünkü örümcek gibi bir sürü ağ örer.
											Anneyi görüyorsunuz
											iki kızın arasında, muhtemelen sağ ve soldaki,
											ve sağ tarafta tek yumurta.
											Ve ne tür bir hasar bırakacabileceğini görüyorsunuz.
											Sağınızda bir salatalık yaprağı,
											ortada, pamuk yaprağı,
											ve solda domates yaprağı, bu küçük yapraklarla beraber,
											yapraklar tamemen yeşilden beyaza dönebilirler
											örümceklerin
											ağızlarındaki iğnelerle delinip
											emildikleri için.
									","
											Essayons de le faire main dans la main
											et parcourir quelques exemples.
											Qu’est ce qu’un insecte nuisible ?
											Quel dommage fait-il à une plante ?
											Et quel est l’ennemi naturel,
											l’agent de contrôle biologique,
											le bon insecte, dont nous parlons ?
											En général, je vais vous parler
											des insectes et des araignées,
											ou des acariens, appelons les comme ça.
											Les insectes – ces organismes a six pattes
											et les araignées ou les acariens,
											les organismes à huit pattes.
											Regardons un peu ceci.
											Voila un animal nuisible, dévastant, une araignée rouge,
											parce qu’elle fait beaucoup de toiles comme une araignée.
											Vous voyez la mère au milieu
											et deux enfants, probablement à droite et à gauche,
											et un seul œuf sur le coté droit.
											Et ensuite vous voyez quelle sorte de dommages elle peut faire.
											Sur votre droite vous avez une feuille de concombre,
											et au milieu une feuille de coton,
											et à gauche une feuille de tomate avec ces petites [non clair] feuilles,
											elles peuvent littéralement devenir de vertes à blanches
											à cause du sucement, percement
											de la bouche
											de ces araignées.
									","
											Lasst uns mal Hand in Hand ein paar
											Beispiele durchstöbern.
											Was ist ein Ungeziefer?
											Welchen Schaden fügt es der Pflanze zu?
											Und was ist sein natürlicher Feind,
											was das Mittel der Bio-Kontrolle des
											guten Käfers, von dem wir sprechen?
											Im Großen und Ganzen werde ich über
											Insekten und Spinnen, Milben und
											anderen Winzlingen sprechen.
											Insekten, diese 6-beinigen Organismen
											und Spinnen und Milben,
											die 8-beinigen Organismen.
											Werfen wir einen genaueren Blick darauf.
											Hier ist ein verheerendes Ungeziefer, ein Spinnmilbe,
											denn sie spinnt Netze wie eine Spinne.
											Ihr seht das Muttertier,
											2 Töchter, wahrscheinlich rechts und links,
											und eine einzelnes Ei auf der Rechten.
											Und ihr seht den Schaden, der entstehen kann.
											Rechts seht ihr das Blatt einer Gurke,
											in der Mitte ein Baumwollblatt,
											und links ein Tomatenblatt mit diesen winzigen Tupfen.
											Aus Grün wird Weiß, durch all diese
											stechenden, saugenden
											Beißwerkzeuge dieser Spinnen.
											Beißwerkzeuge dieser Spinnen.
									",Natural pest control ... using bugs!,Shimon Steinberg,15:23,"TEDx,agriculture,green,insects,nature,technology"
"
","
","
","
","
",Natural pest control ... using bugs!,Shimon Steinberg,15:23,"TEDx,agriculture,green,insects,nature,technology"
"
											Pero aquí viene la Naturaleza
											y nos proporciona una araña buena.
											Este es un ácaro depredador, tan pequeño como una araña roja, de hecho,
											1 mm, 2 mm de largo, no más de eso,
											que corre, caza
											y persigue a la araña roja.
											Aquí pueden ver a esta señora en acción,
											extrayendo
											los fluidos corporales
											del otro ácaro.
											En 5 minutos, esto es lo que queda:
											un típico cadáver
											seco, succionando,
											el cadáver de la araña roja,
											y junto a ella dos individuos satisfechos,
											dos ácaros predadores,
											una madre a la izquierda
											y una ninfa joven a la derecha.
											Por cierto, comen en 24 h
											unas 5 arañas rojas,
											los ácaros malos,
											o de 15 a 20 huevos
											de los ácaros plaga.
											Por cierto, siempre tienen hambre.
									","
											Mas chega a Natureza
											que nos oferece uma aranha boa.
											Este é um ácaro predador — de resto, 
tão pequeno como um ácaro-aranha
											um milímetro, dois milímetros 
de comprimento, nada mais,
											a correr rapidamente, à caça,
											perseguindo os ácaros-aranha.
											E aqui podem ver esta dama em ação
											do lado esquerdo,
											a perfurar, a sugar
											os fluidos corporais 
do lado esquerdo do ácaro-aranha.
											E ao fim de cinco minutos,
é isto que veem:
											um cadáver vulgar,
											murcho, sugado,
											o cadáver do ácaro-aranha,
											e, junto dele, dois indivíduos saciados
											de ácaros predadores,
											uma mãe do lado esquerdo,
											uma ninfa jovem do lado direito.
											A propósito, para eles,
uma refeição para 24 horas,
											é de cerca de cinco indivíduos
											de ácaros-aranha, os ácaros maus,
											ou de 15 a 20 ovos
											dos ácaros-aranha.
											A propósito, estão sempre com fome...
									","
											Burada doğa devreye girer
											ve bize iyi bir örümcek gönderir.
											Bu yararlı bir mayt — bir örümcek maytı kadar küçük, bu arada,
											bir milimetre, ya da iki milimetre uzunluğunda, daha fazla değil,
											hızlı koşan, avlayan,
											yakalayan örümcek maytı.
											Ve burada eylem halindeki bayanı görebilirsiniz
											sol elinizin yönünde —
											soldaki maytın vucüdunu
											deliyor, vücudundaki sıvıyı emiyor.
											Ve beş dakika sonra, görüyorsunuz,
											sadece tipik bir ölü ceset —
											buruşmuş, kanı çekilmiş,
											ölü bir örümcek maytı cesedi,
											ve yanında doymuş
											iki yetişkin yararlı mayt,
											solda bir anne,
											sağda genç bir larva.
											Bu arada, yaklaşık beş yetişkin
											örümcek maytı, ya da kötü mayt,
											ya da 15-20 pest yumurtası
											için
											24 saatlik bir yemek demek.
											Bu arada, her zaman açlar.
									","
											Mais voila la nature
											qui nous fourni une bonne araignée.
											Voici un acarien prédateur – une toute petite araignée,
											un millimètre, deux millimètres de longueur, pas plus,
											qui court à toute vitesse, qui chasse,
											les araignées.
											Et ici vous voyez cette dame à l’œuvre
											à votre gauche —
											elle perce
											les fluides corporels à gauche de l’acarien test.
											Et en cinq minutes, voila ce que ça donne,
											un typique cadavre —
											asséché, sucé,
											le cadavre de l’araignée,
											et à coté, deux acariens prédateurs
											rassasiés,
											une mère sur la gauche,
											une jeune nymphe sur la droite.
											De toute manière, un repas pour eux pour 24 heures
											c’est à peu près cinq individus
											d’araignées, les mauvaises,
											ou bien 15 à 20 œufs
											des animaux nuisibles.
											Et elles ont toujours faim.
									","
											Doch die Natur liefert uns
											auch eine gute Milbe (Spinne).
											Es ist eine Raubmilbe, genau so winzig wie die
											Spinnmilbe, 1–2 Millimeter lang — nicht mehr —
											die herbeiläuft und die Spinnmilben
											verfolgt und jagt.
											Hier seht ihr die Dame in Aktion:
											sie zapft die Spinnmilbe auf ihrer linken Seite:
											einfach an — zapft die Körpersäfte
											des Schädlings einfach an.
											Und nach 5 Minuten sieht man
											eine typische Leiche -
											die schrumpelige, ausgesaugte,
											tote Hülle einer Spinnmilbe.
											Und daneben zwei gesättigte
											Raubmilben,
											die Mutter links
											und rechts eine Larve.
											Pro Tag fressen sie
											5 Exemplare der Spinnmilben,
											also der bösen Milben,
											oder 15–20 Eier
											des Schädlings.
											Und sie haben immer Hunger!
									",Natural pest control ... using bugs!,Shimon Steinberg,15:23,"TEDx,agriculture,green,insects,nature,technology"
"
","
","
","
","
",Natural pest control ... using bugs!,Shimon Steinberg,15:23,"TEDx,agriculture,green,insects,nature,technology"
"
											(Risas)
									","
											(Risos)
									","
											(Kahkaha)
									","
											(Rires)
									","
											(Lachen)
									",Natural pest control ... using bugs!,Shimon Steinberg,15:23,"TEDx,agriculture,green,insects,nature,technology"
