es,tr,en,fr,de,title,speaker,duration,tags
"
","
","
","
","
","Be an artist, right now!",Young-ha Kim,16:57,"TEDx,creativity,writing,art,spoken word"
"
											El tema de mi charla hoy es:
											""Sé un artista, ahora mismo"".
											Cuando se saca este tema,
la mayoría de la gente
											se pone nerviosa y se resiste:
											""El arte no me da de comer,
y ahora mismo estoy ocupado.
											Tengo que ir a clase, buscar trabajo,
											llevar a mis hijos al colegio...""
											Piensas, ""Estoy muy ocupado,
no tengo tiempo para el arte"".
											Hay cientos de razones por las que 
no podemos ser artistas ahora mismo.
											¿No les vienen a la cabeza?
									","
											Bugünkü konuşmamın teması
											""Sanatçı olun, hemen şimdi.""
											Birçok kişi bu konu açıldığında
											gerilir ve karşı çıkar:
											""Sanat karın doyurmaz, ve zaten şu an meşgulüm.
											Okula gitmem lazım, iş bulmam lazım,
											çocuklarımı derse götürmem gerek...""
											""Çok meşgulüm, sanat için vaktim yok"" diye düşünürsünüz.
											Hemen şimdi sanatçı olamamamız için yüzlerce neden vardır.
											Hemen aklınıza gelmiyor mu?
									","
											The theme of my talk today is,
											""Be an artist, right now.""
											Most people, when this subject is brought up,
											get tense and resist it:
											""Art doesn't feed me, and right now I'm busy.
											I have to go to school, get a job,
											send my kids to lessons ... ""
											You think, ""I'm too busy. I don't have time for art.""
											There are hundreds of reasons why we can't be artists right now.
											Don't they just pop into your head?
									","
											Voici le sujet de mon discours d'aujourd'hui:
											""Soyez un artiste, tout de suite.""
											Quand on évoque ce sujet, la plupart des gens
											se crispent et sont résistants :
											""L'Art ne me nourrit pas, et là tout de suite, je suis occupé.
											Je dois aller à l'école, trouver un emploi,
											envoyer mes enfants dans leurs classes...""
											Vous pensez, ""Je suis trop occupé. Je n'ai pas de temps pour l'Art.""
											Il y a des centaines de raisons pour lesquelles nous ne pouvons être des artistes dans l'immédiat.
											Elles apparaissent tout simplement dans votre tête, non ?
									","
											Mein Thema heute ist:
											""Seid Künstler, jetzt!""
											Wenn das Thema angesprochen wird, 
werden die meisten Menschen angespannt
											und wehren sich dagegen:
											""Kunst ernährt mich nicht
und ich bin gerade zu beschäftigt.
											Ich muss zur Schule gehen,
einen Job bekommen,
											meine Kinder in den Unterricht schicken...""
											Sie denken: ""Ich bin zu beschäftigt. 
Ich habe keine Zeit für Kunst.""
											Es gibt Hunderte von Gründen, warum wir
gerade jetzt kein Künstler sein können.
											Fallen Ihnen nicht auch gerade einer ein?
									","Be an artist, right now!",Young-ha Kim,16:57,"TEDx,creativity,writing,art,spoken word"
"
","
","
","
","
","Be an artist, right now!",Young-ha Kim,16:57,"TEDx,creativity,writing,art,spoken word"
"
											Hay tantas razones por las que no podemos serlo,
											de hecho, no estamos seguros 
de por qué deberíamos serlo.
											No sabemos por qué debemos ser artistas,
											pero tenemos muchas razones 
por las que no podemos serlo.
											¿Por qué la gente se resiste instantáneamente 
a asociarse con el arte?
											Quizás piensan que el arte
es para la gente muy inteligente
											o para los que han recibido
una buena formación profesional.
											Y algunos quizá crean que se han
alejado demasiado del arte.
											Puede que sea cierto,
pero yo no lo creo.
											Este es el tema de mi charla hoy.
											Todos somos artistas natos.
									","
											Neden olmamız gerektiğinden emin değiliz ama
											olmamamız için bu kadar çok neden var.
											Neden sanatçı olmamız gerektiğini bilmiyoruz,
											ama neden olmamamız gerektiğini biliyoruz.
											Neden insanlar sanat ile ilişkilendirilmekten çekinir?
											Belki sanatın sadece özel yetenekli insanlar için olduğunu
											düşünüyoruz ya da profesyonel eğitimliler için olduğunu.
											Bazılarınız da sanattan çok uzaklaştığınızı düşünüyor.
											Belki öyledir, ama ben öyle düşünmüyorum.
											Bugünkü konuşmamın konusu bu.
											Hepimiz sanatçı olarak doğduk.
									","
											There are so many reasons why we can't be,
											indeed, we're not sure why we should be.
											We don't know why we should be artists,
											but we have many reasons why we can't be.
											Why do people instantly resist the idea of associating themselves with art?
											Perhaps you think art is for the greatly gifted
											or for the thoroughly and professionally trained.
											And some of you may think you've strayed too far from art.
											Well you might have, but I don't think so.
											This is the theme of my talk today.
											We are all born artists.
									","
											Il y a tant de raisons pour lesquelles nous ne pouvons être un artiste,
											et en fait, on ne voit pas trop pourquoi on devrait l'être.
											On ne sait pas pourquoi on devrait être des artistes,
											mais il y a de nombreuses raisons de ne pas l'être.
											Pourquoi les gens résistent-ils instantanément à l'idée d'être associés à l'Art ?
											Peut-être pensez-vous que l'art n'est fait que pour ceux qui sont dotés d'un grand don
											ou pour ceux qui s'entraînent intensément et professionnellement.
											Et certains d'entre vous pensent peut-être qu'ils sont très éloignés de l'Art.
											Peut-être bien, mais je ne pense pas.
											Voilà le sujet de mon discours d'aujourd'hui.
											Nous sommes tous nés artistes.
									","
											Es gibt so viele Gründe,
warum wir es nicht sein können,
											Wir sind uns noch nicht einmal nicht sicher,
warum wir es sein sollten.
											Wir wissen nicht, warum
wir Künstler sein sollten,
											aber wir haben viele Gründe, 
warum wir es nicht sein können.
											Warum wehren sich Menschen sofort gegen
die Idee, sich mit Kunst zu beschäftigen?
											Vielleicht denken Sie, dass
Kunst für die Hochbegabten
											oder für die gründlich und
professionell Ausgebildeten ist.
											Und einige von Ihnen denken vielleicht, 
dass Sie sich zu weit von der Kunst entfernt haben.
											Naja, vielleicht haben Sie das ja, 
aber ich glaube das nicht.
											Das ist das Thema meiner Rede heute.
											Wir sind alle als Künstler geboren.
									","Be an artist, right now!",Young-ha Kim,16:57,"TEDx,creativity,writing,art,spoken word"
"
","
","
","
","
","Be an artist, right now!",Young-ha Kim,16:57,"TEDx,creativity,writing,art,spoken word"
"
											Si tienen hijos, saben de lo que hablo.
											Casi todo lo que hacen los niños es arte.
											Dibujan en las paredes con lápices de colores.
											Bailan el baile de Son Dam Bi en la tele,
											pero ni siquiera puedes llamarlo el baile de Son Dam Bi, 
se convierte en el baile del niño.
											Bailan una danza extraña y tenemos que escucharlos cantar.
											Puede que su arte sea algo que solo sus padres soporten,
											y como practican este arte todo el día,
											la gente se cansa un poco con los niños.
									","
											Eğer çocuğunuz varsa, ne demek istediğimi biliyorsunuz.
											Çocukların yaptığı neredeyse her şey sanat.
											Pastel boyalarla duvara resim çizerler.
											Som Dam Bi'nin televizyondaki dansını taklit ederler
											ama Son Dam Bi'nin dansı diyemezsiniz artık - çocuğun kendi dansı olmuştur.
											Böylece tuhaf bir dans ederler ve şarkılarıyla herkese eziyet ederler.
											Belki de sanatları sadece ebeveynlerinin dayanabileceği bir şey
											ve bütün gün sanat talimi yaptıkları için
											insanlar gerçekten biraz yorulurlar çocukların yanında.
									","
											If you have kids, you know what I mean.
											Almost everything kids do is art.
											They draw with crayons on the wall.
											They dance to Son Dam Bi's dance on TV,
											but you can't even call it Son Dam Bi's dance — it becomes the kids' own dance.
											So they dance a strange dance and inflict their singing on everyone.
											Perhaps their art is something only their parents can bear,
											and because they practice such art all day long,
											people honestly get a little tired around kids.
									","
											Si vous avez des enfants, vous voyez ce que je veux dire.
											Quasiment tout ce que les enfants font est de le l'art.
											Ils dessinent sur les murs avec des crayons.
											Ils dansent au son de ""Son Dam Bi"" à la télé,
											mais vous ne reconnaissez même pas la danse de Son Dam Bi — ça devient leur propre danse.
											Donc ils dansent une étrange danse et imposent leur chant à tout le monde.
											Peut-être que seuls leurs parents peuvent supporter leur Art,
											et parce qu'ils pratiquent cet Art à longueur de journée,
											en réalité, les gens se fatiguent un peu au contact des enfants.
									","
											Wenn Sie Kinder haben,
wissen Sie, was ich meine.
											Fast alles, was Kinder tun, ist Kunst.
											Sie malen mit Buntstiften auf die Wand.
											Sie tanzen zu Son Dam Bis
Tanz im Fernsehen,
											aber man kann es nicht einmal Son Dam Bis Tanz
nennen – er wird zum eigenen Tanz der Kinder.
											Da tanzen sie also einen seltsamen Tanz 
und nötigen allen ihren Gesang auf.
											Ihre Kunst ist vielleicht etwas, 
das nur ihre Eltern ertragen können,
											und weil sie diese Kunst
den ganzen Tag lang üben,
											werden die Erwachsenen um sie herum 
ehrlicherweise ein wenig müde.
									","Be an artist, right now!",Young-ha Kim,16:57,"TEDx,creativity,writing,art,spoken word"
"
","
","
","
","
","Be an artist, right now!",Young-ha Kim,16:57,"TEDx,creativity,writing,art,spoken word"
"
											Los niños a veces representan pequeños dramas:
											jugar a las casitas es desde luego una obra teatral.
											Y algunos críos, cuando crecen un poco,
											empiezan a mentir.
											Normalmente los padres se acuerdan 
de la primera vez que su hijo mintió.
											Se quedan atónitos.
											""Ahora veo cómo eres"", dice la madre 
y piensa: ¿por qué se parece a su padre?"".
											Le pregunta al niño:
""¿Qué clase de persona serás?""
									","
											Çocuklar bazen tek kişilik drama performansları yapar -
											evcilik oynamak örneğin böyle bir performanstır.
											Ve bazı çocuklar, biraz daha büyüdüklerinde,
											yalan söylemeye başlarlar.
											Genelde anne babalar çocuklarının ilk yalan söylediği zamanı hatırlarlar.
											Şok olmuşlardır.
											""Artık gerçek yüzünü gösteriyorsun,"" der anne. ""Neden babasına çekiyor ki?"" diye düşünür.
											Çocuğu sorgular, ""Nasıl bir insan olacaksın sen?""
									","
											Kids will sometimes perform monodramas —
											playing house is indeed a monodrama or a play.
											And some kids, when they get a bit older,
											start to lie.
											Usually parents remember the very first time their kid lies.
											They're shocked.
											""Now you're showing your true colors,"" Mom says. She thinks, ""Why does he take after his dad?""
											She questions him, ""What kind of a person are you going to be?""
									","
											Les enfants jouent parfois des monodrames —
											une maison de poupée est en effet un monodrame ou une pièce.
											Et certains enfants, en grandissant,
											commencent à mentir.
											Normalement, les parents se souviennent du tout premier mensonge de leur enfant,
											Ils sont sous le choc.
											""Maintenant, tu montres ta vraie personnalité"" se dit maman. Elle pense, ""Pourquoi est-ce qu'il tient de son père ?""
											Elle lui demande, ""Quelle genre de personne vas-tu devenir ?""
									","
											Kinder führen manchmal Monodramen auf –
											House-Musik zu spielen ist in der Tat 
ein Monodrama oder ein Theaterstück.
											Und wenn sie etwas älter werden,
											fangen einige Kinder an zu lügen.
											In der Regel erinnern sich Eltern 
an das erste Mal, wenn ihr Kind lügt.
											Sie sind schockiert.
											""Jetzt zeigst du dein wahres Gesicht,"" sagt Mama. 
Sie denkt: ""Warum kommt er so nach seinem Vater?""
											Sie fragt ihn: ""Was für ein Mensch wirst du werden?""
									","Be an artist, right now!",Young-ha Kim,16:57,"TEDx,creativity,writing,art,spoken word"
"
","
","
","
","
","Be an artist, right now!",Young-ha Kim,16:57,"TEDx,creativity,writing,art,spoken word"
"
											Pero no deben preocuparse.
											El momento en el que los niños empiezan 
a mentir es cuando comienza la narración.
											Están hablando de cosas que no han visto.
											Es increíble. Es un momento maravilloso.
											Los padres deberían celebrarlo.
											""¡Hurra! ¡Mi hijo ha empezado por fin a mentir!""
											¡Es cierto! Merece una celebración.
											Por ejemplo, un niño dice: ""Mamá, ¿adivina qué?
Me encontré con un extraterrestre de camino a casa"".
											Y la madre típica responde:
""Déjate de tonterías"".
											Pero un progenitor ideal sería
el que le contestara algo así:
											""¿Sí? ¿Un extraterrestre?
¿Cómo era?, ¿te dijo algo?
											¿Dónde te lo encontraste?""
""¿Ehhh?, ¿enfrente del supermercado?""
									","
											Ama endişlenmemelisiniz.
											Çocukların yalan söylemeye başladığı vakit, hikaye anlatımının başladığı vakittir.
											Görmedikleri şeyler hakkında konuşmaya başlarlar.
											Harika birşey, olağanüstü bir an.
											Anne babalar bunu kutlamalı.
											""Yaşasın! Oğlum yalan söylemeye başladı!""
											Sorun değil! Kutlama gerektiriyor.
											Örneğin, çocuğunuz ""Anne, tahmin et ne oldu? Eve gelirken bir uzaylıyla tanıştım."" der.
											Tipik bir anne şöyle cevap verir, ""Saçmalamayı bırak.""
											İdeal bir ebeveyn ise şöyle cevap veren kişidir:
											""Öyle mi? Uzaylı, ha? Nasıl bir görünüyordu? Bir şey söyledi mi?
											Nerede gördün?"" ""Ah, şey, süpermarketin önünde.""
									","
											But you shouldn't worry.
											The moment kids start to lie is the moment storytelling begins.
											They are talking about things they didn't see.
											It's amazing. It's a wonderful moment.
											Parents should celebrate.
											""Hurray! My boy finally started to lie!""
											All right! It calls for celebration.
											For example, a kid says, ""Mom, guess what? I met an alien on my way home.""
											Then a typical mom responds, ""Stop that nonsense.""
											Now, an ideal parent is someone who responds like this:
											""Really? An alien, huh? What did it look like? Did it say anything?
											Where did you meet it?"" ""Um, in front of the supermarket.""
									","
											Mais vous ne devriez pas vous inquiéter.
											Quand les enfants commencent à mentir, ils commencent à raconter des histoires.
											Ils parlent de choses qu'ils n'ont pas vues.
											C'est incroyable. C'est un moment merveilleux.
											Les parents devraient fêter ça.
											""Hourra ! Mon garçon s'est finalement mis à mentir !""
											D'accord ! Il faut fêter ça.
											Par exemple, un enfant dit, ""Maman, tu sais quoi ? J'ai rencontré un alien en rentrant à la maison.""
											Alors en général, la mère répond, ""Arrête de dire des bêtises.""
											Maintenant, le parent idéal répondrait quelque chose du genre :
											""Ah bon ? Un alien, hein ? À quoi ressemblait-il ? Il a dit quelque chose ?
											Où l'as-tu rencontré ?"" ""Ah, devant le supermarché.""
									","
											Aber Sie sollten sich keine Sorgen machen.
											Der Moment, in dem Kinder mit dem Lügen beginnen, 
ist der Moment, in dem die Geschichten beginnen.
											Sie reden über Dinge, die sie nicht sehen.
											Es ist erstaunlich. 
Ein wunderbarer Moment.
											Eltern sollten feiern.
											""Hurra! Mein Junge beginnt endlich zu lügen!""
											Alles klar! Das muss gefeiert werden.
											Zum Beispiel sagt ein Kind: ""Mama, weißt du was? 
Ich hab auf dem Heimweg ein Alien getroffen.""
											Dann antwortet eine typische Mutter: 
""Lass den Unsinn.""
											Nun, ideale Eltern würden
folgendermaßen antworten:
											""Wirklich? Ein Alien? Wie sah es aus? 
Hat es irgendwas gesagt?
											Wo hast du es denn getroffen?"" 
""Äh, vor dem Supermarkt.""
									","Be an artist, right now!",Young-ha Kim,16:57,"TEDx,creativity,writing,art,spoken word"
