en,es,tr,fr,de,title,speaker,duration,tags
"
","
","
","
","
",Four ways to fix a broken legal system,Philip K. Howard,18:21,"business,design,health care,law"
"
											I've always been interested in
											the relationship of formal structures and human behavior.
											If you build a wide road out to the outskirts of town, people will move there.
											Well, law is also a powerful driver
											of human behavior.
											And what I'd like to discuss today
											is the need to overhaul and simplify the law
											to release the energy and passion
											of Americans, so that we can begin
											to address the challenges of our society.
									","
											Siempre estuve interesado en
											la relación de las estructuras formales y el comportamiento humano.
											Si construyes un camino ancho hasta las afueras de la ciudad la gente se mudará alli.
											Bueno la ley es también un poderoso modificador
											del comportamiento humano.
											Y lo que quiero discutir hoy
											es la necesidad de una hacer una revisión y simplificar la ley
											para desatar la energía y la pasión
											de los Americanos para que podamos comenzar
											a dedicarnos a los desafíos de nuestra sociedad.
									","
											Resmi kurumlar ve insan davranisi
											arasindaki iliski her zaman ilgimi cekmistir.
											Eger bir kasabanin disina genis bir otoyol yaparsaniz insanlar oralara tasinacaktir.
											Iste, hukuk da insan davranisi icin boyle
											cekim gucu olan bir sey.
											Bugun tartismak istedigim konu;
											hukuk sistemini nasil basitlestirelim ki
											Amerikan vatandaslarinin icindeki istek ve enerji
											ortaya ciksin
											ve toplumun sorunlarina egilmeye baslayalim.
									","
											J'ai toujours été intéressé par
											la relation entre structures formelles et comportement humain.
											Si vous construisez une grande route jusqu'à la périphérie de la ville, les gens iront s'y installer.
											Eh bien, le Droit est lui aussi un moteur puissant
											du comportement humain.
											Et ce que je voudrais aborder aujourd'hui
											c'est la nécessité de réviser et de simplifier le Droit
											afin de libérer l'énergie et la passion
											des Américains pour que nous puissions commencer
											à relever les défis de notre société.
									","
											Ich habe mich immer für den Zusammenhang
											zwischen formalen Strukturen und menschlichem Verhalten interessiert.
											Wenn man eine breite Straße zum Stadtrand hin baut, ziehen die Menschen dorthin.
											Nun, auch das Gesetz hat einen starken Einfluss
											auf menschliches Verhalten.
											Und was ich heute gern besprechen möchte,
											ist die Notwendigkeit, das Rechtssystem zu überarbeiten und zu vereinfachen,
											damit die Energie und Leidenschaft der Amerikaner
											freiwerden kann und wir damit beginnen können,
											die Herausforderungen unserer Gesellschaft zu meistern.
									",Four ways to fix a broken legal system,Philip K. Howard,18:21,"business,design,health care,law"
"
","
","
","
","
",Four ways to fix a broken legal system,Philip K. Howard,18:21,"business,design,health care,law"
"
											You might have noticed that law has grown
											progressively denser in your lives over the last decade or two.
											If you run a business, it's hard to do much of anything
											without calling your general counsel.
											Indeed, there is this phenomenon now
											where the general counsels are becoming the CEOs.
											It's a little bit like the Invasion Of The Body Snatchers.
											You need a lawyer to run the company,
											because there's so much law.
											But it's not just business that's affected by this,
											it's actually pressed down into the daily activities
											of ordinary people.
									","
											Deben haber notado que la ley se ha vuelto
											progresivamente más densa en nuestra vida a lo largo de las últimas dos décadas.
											Si manejas un negocio es difícil hacer casi cualquier cosa
											sin llamar a tu abogado para consultarle.
											En efecto, existe este fenómeno ahora
											en el cuál los abogado de consulta se están convirtiendo en CEOs.
											Es un poco como la película ""La invasión de los ladrones de cuerpos""
											Necesitas un abogado para manejar la compañia,
											porque hay tanta legislación.
											Pero no son solamente los negocios están afectados por esto.
											Ha penetrado en las actividades diarias
											de la gente normal
									","
											Hukukun son 15-20 yilda hayatimizda
											giderek yogun bir yer tuttugunun belki farkindasiniz.
											Eger bir isverenseniz avukatiniza danismadan
											bir sey yapmanin ne kadar guc oldugunu bilirsiniz.
											Aslinda gunumuzde yeni bir durum da su
											avukatlar sirketlerde CEO olarak gorev almaya basladi.
											Biraz Beden Hirsizlarinin Istilasi gibi.
											Sirtketi yonetmek icin bir avukat gerekli
											cunku kanunlar cok fazla.
											Fakat bundan etkilenen sadece isyerleri degil.
											Siradan insanlarin
											gunluk faaliyetlerine de girmis durumda.
									","
											Vous avez peut-être remarqué que le Droit est devenu
											progressivement plus dense dans votre vie au cours des dernières 10 ou 20 années.
											Si vous dirigez une entreprise, il est difficile de faire quoi que ce soit
											sans appeler votre avocat.
											En effet, il existe aujourd'hui ce phénomène
											où les avocats deviennent les PDGs.
											C'est un peu comme "" l'Invasion des Profanateurs"".
											Vous avez besoin d'un avocat pour diriger l'entreprise,
											parce qu'il y a beaucoup trop de Droit.
											Mais il n'y a pas que le monde des affaires qui soit touché.
											Ça touche aussi les activités quotidiennes
											des gens ordinaires.
									","
											Sie haben vielleicht bemerkt, dass das Gesetz
											in den letzten Jahrzehnten einen immer größeren Einfluss auf Ihr Leben bekommen hat.
											Wenn man ein Unternehmen führt, ist es schwer, etwas zu Stande zu bringen,
											ohne vorher den Rechtsberater fragen zu müssen.
											Momentan kann man immer häufiger beobachten,
											dass ehemalige Rechtsberater jetzt die Hauptgeschäftsführer sind.
											Es ist ein bisschen wie in dem Film ""Die Körperfresser kommen"".
											Das Unternehmen muss von einem Anwalt geführt werden,
											weil es so viele rechtliche Fragen gibt.
											Davon ist jedoch nicht nur die Geschäftswelt betroffen.
											Das Problem zieht sich nämlich bis in den Alltag
											der normalen Leute hinein.
									",Four ways to fix a broken legal system,Philip K. Howard,18:21,"business,design,health care,law"
"
","
","
","
","
",Four ways to fix a broken legal system,Philip K. Howard,18:21,"business,design,health care,law"
"
											A couple of years ago I was hiking near Cody, Wyoming.
											It was in a grizzly bear preserve,
											although no one told me that before we went.
											And our guide was a local science teacher.
											She was wholly unconcerned about the bears,
											but she was terrified of lawyers.
											The stories started pouring out.
											She'd just been involved in an episode where a parent
											had threatened to sue the school
											because she lowered the grade of the student by 10 percent
											when he turned the paper in late.
											The principal didn't want to stand up to the parent
											because he didn't want to get dragged into some legal proceedings.
											So, she had to go to meeting after meeting, same arguments made
											over and over again.
											After 30 days of sleepless nights, she finally capitulated
											and raised the grade.
											She said, ""Life's too short, I just can't keep going with this.""
									","
											Hace un par de años estaba en una caminata cerca de Cody, Wyoming.
											Era una reserva para el oso pardo, aunque
											aunque nadie me lo habia dicho antes de ir.
											Y nuestro guia era una profesora de ciencias local.
											Ella estaba totalmente despreocupada por los osos,
											pero aterrada de los abogados.
											La historia comenzó a salir de a poco.
											Ella acababa de estar involucrada en un episodio donde un padre
											habia amenazado con hacerle un juicio a la escuela
											porque ella le había bajado la nota a un alumno un 10 por ciento
											cuando él había entregado la tarea tarde.
											El director no le quería hacer frente al padre
											porque no quería verse arrastrado hacia un procedimiento legal.
											Entonces, ella tuvo que ir a una reunión tras otra, con los mismos argumentos
											una y otra vez.
											Despues de 30 dias de noches sin dormir finalmente se rindió,
											y le subió la nota.
											Dijo ""La vida es demasiado corta, No pueda seguir con esto.""
									","
											Bir kac sene once Cody, Wyoming'te doga yuruyusu yapiyordum.
											Burasi bir boz ayi koruma alaniymis
											ama gitmeden once bunu bana kimse soylemedi.
											Rehberimiz yerel bir fen bilgisi ogretmeniydi.
											Ayilari hic umursamiyor ama
											avukatlardan ödü kopuyordu.
											Hikayesini anlatmaya basladi.
											Odevini gec teslim eden bir ogrencinin
											notunu yuzde 10 dusurdugu icin
											okulu dava etmekle tehdit eden
											bir ebeveynle ilgiliydi olay.
											Okul muduru bir hukuk mucadelesine girmekten cekindigi icin
											ebeveyne karsi gelmek istemiyordu.
											Bu yuzden ogretmen birbiri ardina bir yigin toplantiya katilip
											ayni savunmada bulunmak zorunda kaldi.
											30 uykusuz gecenin sonunda teslim oldu
											ve notu yukseltti.
											Soyle dedi, "" Hayat cok kisa, bu sekilde devam edemezdim.""
									","
											Il y a quelques années j'ai fait une randonnée près de Cody, Wyoming.
											C'était dans une réserve de grizzly,
											bien que personne ne me l'ai dit avant.
											Et notre guide était une prof de sciences du coin.
											Elle n’avait pas du tout peur des ours,
											mais elle était terrifiée par les avocats.
											Elle a fini par nous raconter son histoire.
											Elle venait d'être impliquée dans une situation où un parent
											avait menacé de poursuivre l'école
											parce qu'elle avait baissé la note de l'étudiant de 10 pour cent
											quand celui-ci avait rendu l’examen en retard.
											Le proviseur n'a pas voulu tenir tête au parent
											parce qu'il ne voulait pas se laisser entraîner dans une procédure judiciaire.
											Du coup, elle a dû enchaîner réunion sur réunion et répéter les mêmes arguments
											encore et encore.
											Après 30 jours de nuits sans sommeil, elle a fini par capituler,
											et a rehaussé la note.
											Elle a dit: «La vie est trop courte, je ne peux pas continuer comme ça.""
									","
											Vor ein paar Jahren habe ich eine Wanderung in der Nähe von Cody, Wyoming, gemacht.
											Es war in einem Grizzlybär-Reservat, obwohl
											mich vorher niemand darüber informiert hatte,
											und unsere Führerin war Lehrerin für Naturwissenschaften.
											Wegen der Bären machte sie sich absolut keine Sorgen,
											aber vor Anwälten hatte sie eine Heidenangst.
											Die Geschichte sprudelte nur so aus ihr heraus:
											Sie hatte gerade eine Angelegenheit hinter sich, bei der es um einen Elternteil ging,
											der der Schule mit Klage gedroht hatte,
											weil sie die Note des Schülers für eine Arbeit
											wegen zu später Abgabe um zehn Prozent herabgesetzt hatte.
											Der Rektor wollte sich dem Elternteil nicht stellen,
											weil er nicht in einen Rechtsstreit verwickelt werden wollte.
											Also musste die Lehrerin Versammlung um Versammlung aussitzen
											und dieselben Argumente vorbringen.
											Nach 30 schlaflosen Nächten gab sie dann schließlich auf
											und verbesserte die Note.
											Sie sagte, das Leben sei zu kurz und sie habe keine Zeit für so etwas.
									",Four ways to fix a broken legal system,Philip K. Howard,18:21,"business,design,health care,law"
"
","
","
","
","
",Four ways to fix a broken legal system,Philip K. Howard,18:21,"business,design,health care,law"
"
											About the same time, she was going to take two students to a leadership conference
											in Laramie, which is a couple of hours away,
											and she was going to drive them in her car,
											but the school said, ""No, you can't drive them in the car
											for liability reasons.
											You have to go in a school bus.""
											So, they provided a bus that held 60 people
											and drove the three of them back and forth
											several hours to Laramie.
									","
											Mas o menos en ese mismo tiempo, ella iba a llevar a dos estudiantes a una conferencia de liderazgo
											en Laramie, que es a un par de horas de distancia,
											y los iba a llevar en su automóvil,
											pero la escuela dijo ""No, no los puedes llevar en auto
											por razones de responabilidad legal.
											Tienes que ir en el omnibus escolar.""
											Entonces, le proveyeron un bus que lleva a 60 personas
											y los llevó a los 3 de ida y vuelta
											varias horas hasta Laramie.
									","
											Yine o siralarda, iki ogrencisini bir kac saat mesafedeki Laramie'ye
											liderlik konferansina goturecekti,
											ve cocuklari kendi arabasinda goturmeyi planlarken
											okul, "" Hayir, sorumluluk sebebleriyle
											bunu yapamazsin."", dedi.
											Okul otobusu ile gitmeniz gerekiyor.""
											Boylece, 60 kisilik bir otobus ayarlandi
											ve 3 kisi birkac saatlik
											Laramie'ye otobusle gitti vr geldi.
									","
											A la même époque, elle devait emmener deux de ses étudiants à une conférence sur le leadership
											à Laramie, à deux heures de route,
											et elle pensait prendre sa voiture,
											mais l'école a dit: ""Non, vous ne pouvez pas les conduire avec votre voiture
											pour des raisons de responsabilité.
											Vous devez prendre un autobus scolaire. ""
											Du coup, on lui a fourni un bus de 60 personnes
											et tous les trois ont fait l'aller-retour
											pendant plusieurs heures jusqu'à Laramie.
									","
											Ungefähr zur gleichen Zeit wollte sie zwei Schüler zu einer Konferenz für Führungskräfte
											in Laramie mitnehmen, was ein paar Stunden entfernt ist,
											und sie wollte mit dem Auto dorthin fahren.
											Die Schule erlaubte ihr das aber nicht mit der Begründung, sie könne die Schüler
											aus haftungsrechtlichen Gründen nicht hinfahren,
											sie müssten stattdessen einen Schulbus nehmen.
											Also besorgten sie einen Bus, der Platz für 60 Leute hatte,
											und die drei unternahmen eine mehrstündige Reise
											nach Laramie und zurück.
									",Four ways to fix a broken legal system,Philip K. Howard,18:21,"business,design,health care,law"
"
","
","
","
","
",Four ways to fix a broken legal system,Philip K. Howard,18:21,"business,design,health care,law"
"
											Her husband is also a science teacher,
											and he takes his biology class on a hike
											in the nearby national park.
											But he was told he couldn't go on the hike this year
											because one of the students in the class was disabled,
											so the other 25 students didn't get to go on the hike either.
											At the end of this day I could have filled a book
											just with stories about law
											from this one teacher.
									","
											Su marido tambien es un profesor de ciencias,
											y lleva a su clase de biologia a una caminata
											por el parque nacional cercano.
											Pero le dijeron que este año no podia ir de caminata
											porque uno de sus alumnos en su clase es minusválido,
											entonces los otros 25 alumnos no podian ir a la caminata tampoco.
											Hacia el final del día podría haber llenado un libro
											con historias sobre leyes
											solamente de esta profesora.
									","
											Rehberimizin kocasi da fen bilgisi ogretmeni
											ve ogrencilerini yakin bir milli parka
											doga yuruyusune gotururmus hep.
											Ama bu sene sinifindaki bir ogrenci ozurlu oldugu icin
											gezinin yapilmayacagi bildirilmis,
											boylece diger 25 ogrenci de doga yuruyusune gidememis.
											Gunun sonunda tek bir ogretmenin
											hukuk sistemiyle ilgili hikayeleriyle bir kitap
											doldurabilirdim.
									","
											Son mari est aussi prof de sciences,
											et chaque année, il emmène sa classe de biologie faire une randonnée
											dans le parc national voisin.
											Mais on lui a dit qu'il ne pouvait pas y aller cette année-là
											parce que l'un de ses élèves était handicapé,
											du coup, les 25 autres élèves n'ont pas pu y aller non plus.
											À la fin de cette journée-là, j'aurais pu écrire un livre
											seulement avec les histoires juridiques
											de cette prof-là.
									","
											Ihr Mann ist auch Lehrer für Naturwissenschaften,
											und er unternimmt mit seinen Biologiekurs gerne Wanderausflüge
											in den nahe gelegenen Nationalpark.
											Doch dieses Jahr sagte man ihm, dass er den Wanderausflug nicht machen könne,
											da es einen behinderten Schüler im Kurs gebe,
											also dürften die anderen 25 Schüler auch nicht wandern gehen.
											Am Ende jenes Tages hätte ich ein ganzes Buch mit
											Geschichten über Zusammenstöße mit dem Recht
											schreiben können, allein was diese eine Lehrerin betrifft.
									",Four ways to fix a broken legal system,Philip K. Howard,18:21,"business,design,health care,law"
