en,es,pt,tr,de,title,speaker,duration,tags
"
","
","
","
","
",Why I fell in love with monster prime numbers,Adam Spencer,17:17,"humor,math"
"
											Ah yes, those university days,
											a heady mix of Ph.D-level pure mathematics
											and world debating championships,
											or, as I like to say, ""Hello, ladies. Oh yeah.""
											Didn't get much sexier than the Spence
											at university, let me tell you.
									","
											Ah sí, esos días de Universidad,
											una mezcla de matemática 
pura a nivel de doctorado
											y campeonatos mundiales de debate,
											o, como me gusta decir, 
""Hola, señoras. Oh sí. ""
											Nada era más sexi que el Spence
											en la Universidad, déjenme decirles.
									","
											Ah pois, aqueles dias na universidade
											uma mistura estonteante de
matemática pura ao nível do doutoramento
											e campeonatos de debate mundial
											ou, como eu costumo dizer:
""Olá, meninas. Isso mesmo.""
											Não havia mais sexy do que aqui o Spence
											na universidade, deixem-me dizer-vos.
									","
											Ah şu üniversite günleri
											doktora düzeyinde kuramsal matematiğin,
											tüm dünyanın şampiyonaları tartıştığı
											ve ""Selam kızlar. Of, evet."" O delişmen günler.
											Size şunu söylemeliyim ki üniversitede,
											Spencer'dan daha seksi olamazdınız.
									","
											Ah ja, diese Uni-Tage,
											eine aufregende Mischung von 
purer Mathematik auf Doktor-Niveau,
											und eine Weltmeisterschaft, 
über die die ganze Welt diskutiert,
											oder wie es gerne sage:
""Hallo Ladies. Oh yeah.""
											Und glauben Sie mir, ich war
											während meiner Unizeit in Bestform.
									",Why I fell in love with monster prime numbers,Adam Spencer,17:17,"humor,math"
"
","
","
","
","
",Why I fell in love with monster prime numbers,Adam Spencer,17:17,"humor,math"
"
											It is such a thrill for a humble breakfast radio announcer
											from Sydney, Australia, to be here on the TED stage
											literally on the other side of the world.
											And I wanted to let you know, a lot of the things you've heard
											about Australians are true.
											From the youngest of ages, we display
											a prodigious sporting talent.
											On the field of battle, we are brave and noble warriors.
											What you've heard is true.
											Australians, we don't mind a bit of a drink,
											sometimes to excess, leading to embarrassing social situations. (Laughter)
											This is my father's work Christmas party, December 1973.
											I'm almost five years old. Fair to say,
											I'm enjoying the day a lot more than Santa was.
									","
											Es tan emocionante para un humilde 
locutor de radio matutino
											de Sydney, Australia, estar 
aquí en el escenario de TED
											literalmente al otro lado del mundo.
											Y quiero que sepan que un montón 
de las cosas que han oído
											sobre los australianos son ciertas.
											Desde muy jovenes, exhibimos
											un prodigioso talento deportivo.
											En el campo de batalla, somos 
guerreros valientes y nobles.
											Es cierto lo que han oído.
											A los australianos, no nos 
importa beber un poco,
											a veces en exceso, lo que conduce a 
situaciones sociales embarazosas. (Risas)
											Esto es en el trabajo de mi padre en la 
fiesta de Navidad de 1973.
											Tengo casi cinco años. Es justo decir,
											que estoy disfrutando el día 
mucho más que Papá Noel.
									","
											É um enorme entusiasmo para um humilde 
locutor de rádio ao pequeno-almoço
											de Sydney, na Austrália, 
estar aqui no palco TED
											literalmente do outro lado do mundo.
											E gostaria de dizer-vos que 
muitas das coisas que já ouviram dizer
											sobre os australianos são verdade.
											Desde a mais tenra idade, apresentamos
											um talento prodigioso para o desporto.
											No campo de batalha, 
somos guerreiros valentes e nobres.
											O que ouviram dizer é verdade.
											Nós, os australianos, 
não nos importamos de beber um pouco,
											por vezes demasiado, o que leva a 
situações sociais embaraçosas.
											(Risos)
											Esta é a festa de Natal na empresa 
do meu pai, em Dezembro de 1973.
											Eu tinha quase cinco anos. 
É justo dizer
											que estou a divertir-me
muito mais do que o Pai Natal.
									","
											Gerçekten dünyanın öbür tarafından,
											Sydney, Avustralya'dan sıradan bir radyo sunucusu için
											burada TED sahnesinde olmak çok heyecan verici.
											Bilmenizi isterim ki Avustralyalılar hakkında
											duyduğunuz pek çok şey doğru.
											Çok erken yaşlardan itibaren, sporda
											olağanüstü bir başarı sergileriz.
											Savaş meydanlarının cesur ve soylu savaşçılarıyızdır.
											Ne duyduysanız doğru.
											Biz Avustralyalılar, bazen bizi toplum içinde utandığımız
											durumlara düşüren alkolü fazla kaçırmaya aldırış etmeyiz.
											Bu babamın işyerindeki Aralık 1973 yılı Noel Partisinden.
											Sanırım beş yaşlarındayım ve emin olun
											o gün Santa'dan daha çok eğleniyorum.
									","
											Es ist so aufregend für einen 
demütigen Frühstücks-Radiosprecher
											aus Sydney, Australien, hier 
auf der TED-Bühne zu stehen.
											Buchstäblich auf 
der anderen Seite der Welt.
											Und ich wollte Ihnen mitteilen, 
dass eine Menge der Dinge,
											die Sie über Australier 
gehört haben, wahr sind.
											Ab dem frühsten Alter 
der Entwicklung offenbaren
											wir ein ungeheures sportliches Talent.
											Auf dem Schlachtfeld sind wir 
mutige und edle Krieger.
											Was Sie gehört haben, ist wahr.
											Wir Australier haben nichts 
gegen einen kleinen Drink,
											manchmal exzessiv, was zu 
peinlichen Momenten führen kann. (Lachen)
											Das ist die Betriebsweihnachtsfeier
meines Vaters im Dezember 1973.
											Ich bin fast fünf Jahre alt. 
Man kann sagen,
											dass ich den Tag wesentlich mehr 
genieße als der Weihnachtsmann.
									",Why I fell in love with monster prime numbers,Adam Spencer,17:17,"humor,math"
"
","
","
","
","
",Why I fell in love with monster prime numbers,Adam Spencer,17:17,"humor,math"
"
											But I stand before you today
											not as a breakfast radio host,
											not as a comedian, but as someone who was, is,
											and always will be a mathematician.
											And anyone who's been bitten by the numbers bug
											knows that it bites early and it bites deep.
									","
											Pero me presento ante Uds. hoy
											no como un locutor de radio de desayuno,
											No como comediante, sino 
como alguien que era, es,
											y siempre será un matemático.
											Y quien ha sido mordido por 
el virus de los números,
											sabe que muerde pronto y fuerte.
									","
											Mas hoje estou aqui diante de vós
											não como locutor de rádio 
ao pequeno-almoço,
											não como comediante, 
mas como alguém que foi, é
											e sempre será um matemático.
											E qualquer pessoa que tenha sido 
picada pelo bichinho dos números
											sabe que essa picada acontece cedo 
e é profunda.
									","
											Ama bugün sizin karşınızda,
											bir radyo sunucusu olarak değil,
											bir komedyen olarak da değil, ama matematikçi olmuş,
											olan ve hep matematikçi olacak biri olarak duruyorum.
											Rakam böceğince ısırılan herkes bilir ki,
											rakam böceği vakitsiz ve derin ısırır.
									","
											Aber heute stehe ich vor Ihnen,
											nicht als ein Frühstücks-Radiosprecher,
											nicht als Comedian, 
sondern als Mathematiker,
											der immer einer war 
und immer einer sein wird.
											Und jeder, der vom Zahlenvirus 
angesteckt wurde,
											weiß, dass er früh und tief zubeißt.
									",Why I fell in love with monster prime numbers,Adam Spencer,17:17,"humor,math"
"
","
","
","
","
",Why I fell in love with monster prime numbers,Adam Spencer,17:17,"humor,math"
"
											I cast my mind back when I was in second grade
											at a beautiful little government-run school
											called Boronia Park in the suburbs of Sydney,
											and as we came up towards lunchtime, our teacher,
											Ms. Russell, said to the class,
											""Hey, year two. What do you want to do after lunch?
											I've got no plans.""
											It was an exercise in democratic schooling,
											and I am all for democratic schooling, but we were only seven.
											So some of the suggestions we made as to what
											we might want to do after lunch were a little bit impractical,
											and after a while, someone made a particularly silly suggestion
											and Ms. Russell patted them down with that gentle aphorism,
											""That wouldn't work.
											That'd be like trying to put a square peg through a round hole.""
									","
											retrocedo mentalmente a cuando 
estaba en segundo grado
											en una pequeña y hermosa escuela estatal
											llamada Boronia Park en los 
suburbios de Sydney,
											y conforme salíamos hacia el 
almuerzo, nuestra profesora,
											la Sra. Russell, dijo a la clase,
											""Escuchen ¿qué quieren 
hacer después de comer?
											No tengo ningún plan.""
											Fue un ejercicio de educación democrática,
											y estoy del todo a favor de la educación democrática, pero sólo teníamos 7 años.
											Así que algunas de las sugerencias 
que hicimos sobre
											lo que queríamos hacer después 
de comer fueron poco útiles.
											y después de un tiempo, alguien hizo 
una sugerencia particularmente tonta
											y la Sra. Russell respondió 
con esta suave expresión:
											""Eso no funcionaría.
											Eso sería como tratar de poner una clavija 
cuadrada a través de un orificio redondo.""
									","
											Consigo lembrar-me de quando 
estava na segunda classe,
											numa bela escolinha pública
											chamada Boronia Park, 
nos arredores de Sydney,
											e, ao aproximarmo-nos da 
hora de almoço, a nossa professora,
											a Prof.ª Russell, disse à turma:
											""Oiçam lá, meninos da 2.ª classe. 
O que é que querem fazer depois do almoço?
											""Eu não planeei nada.""
											Era um exercício de 
escolaridade democrática,
											e eu sou inteiramente a favor da 
escolaridade democrática,
											mas nós só tínhamos sete anos.
											Portanto, algumas das sugestões 
que demos quanto ao que
											podíamos fazer depois do almoço 
foram um nadinha pouco práticas,
											e, passado um bocado, alguém 
deu uma sugestão particularmente parva
											e a Prof.ª Russell acalmou-o 
com esse aforismo bondoso:
											""Isso não ia resultar.
											""Era como tentar pôr uma estaca 
quadrada num buraco redondo.""
									","
											Sydney'in banliyölerinde Boronia Park denilen
											küçük güzel bir devlet okulunda
											ikinci sınıfta okuduğum günlerimi anımsıyorum.
											Öğle tatiline yaklaştığımız vakitlerde,
											öğretmenimiz Bayan Russell sınıfa şöyle dedi:
											""Evet, ikiler. Öğle yemeğinden sonra ne yapmak istiyorsunuz?
											Benim bir planım yok.""
											Bir demokratik eğitim alıştırmasıydı, evet demokratik eğitimi
											tümüyle destekliyorum ama sadece yedi yaşındaydık.
											Öğleden sonra için getirdiğimiz önerilerin
											bazıları pek de yapılması mümkün olmayan şeylerdi,
											bir süre sonra, biri gerçekten aptalca bir öneri getirdi
											ve Bayan Russell kibar bir vecizle onu okşayarak şöyle dedi:
											""Bu olamaz. Bu kare bir taşı,
											yuvarlak bir delikten geçirmeye benzer.""
									","
											Ich denke zurück an die Zeit, 
als ich in der zweiten Klasse
											auf einer wunderschönen 
kleinen staatlichen Schule
											namens Boronia Park in den Vororten 
von Sydney war,
											und als wir der Mittagspause 
näher kamen, sagte
											unsere Lehrerin 
Ms. Russell zur Klasse:
											""Hey, Zweitklässler. 
Was habt ihr nach dem Mittagessen vor?
											Ich habe nichts vorbereitet.""
											Es war eine Übung 
in demokratischer Ausbildung,
											und ich bin absolut für dieses Konzept, 
aber wir waren erst sieben.
											Daher waren einige 
der Vorschläge dafür, was wir
											nach dem Mittagessen tun könnten, 
ein bisschen unpraktisch,
											und nach einer Weile machte jemand 
einen besonders unsinnigen Vorschlag.
											Und Ms. Russell wies ihn mit 
diesem behutsamen Aphorismus zurück:
											""Das geht überhaupt nicht.""
											[Wörtlich: ""Einen Würfel durch 
ein rundes Loch zu quetschen.""]
									",Why I fell in love with monster prime numbers,Adam Spencer,17:17,"humor,math"
"
","
","
","
","
",Why I fell in love with monster prime numbers,Adam Spencer,17:17,"humor,math"
"
											Now I wasn't trying to be smart.
											I wasn't trying to be funny.
											I just politely raised my hand,
											and when Ms. Russell acknowledged me, I said,
											in front of my year two classmates, and I quote,
											""But Miss,
											surely if the diagonal of the square
											is less than the diameter of the circle,
											well, the square peg will pass quite easily through the round hole.""
											(Laughter)
											""It'd be like putting a piece of toast through a basketball hoop, wouldn't it?""
									","
											Yo no estaba tratando de ser inteligente.
											No estaba tratando de ser gracioso.
											Sólo levanté mi mano educadamente,
											y cuando la Sra. Russell me reconoció, le dije,
											delante de mis compañeros 
de 2º curso, y cito:
											""Pero Señorita,
											seguramente si la diagonal del cuadrado
											es menor que el diámetro del círculo,
											entonces, la patilla cuadrada pasará fácilmente 
a través del agujero redondo.
											(Risas)
											""Sería como poner un pedazo de pan 
a través de un aro de baloncesto, ¿no?""
									","
											Bem, eu não estava 
a tentar armar-me em espertinho.
											Não estava a tentar ser engraçado.
											Só levantei a mão educadamente,
											e, quando a Prof.ª Russell 
me autorizou a falar, eu disse,
											à frente dos meus colegas 
da 2.ª classe, e cito:
											""Mas, Senhora Professora,
											""com certeza que, se a diagonal 
do quadrado
											""for inferior ao diâmetro do círculo,
											""bem, a estaca quadrada passa 
com facilidade pelo buraco redondo.""
											(Risos)
											""Era como fazer passar uma torrada 
por um cesto de basquetebol, não era?""
									","
											Zeki olmaya çalışmıyordum.
											Komik olmaya da çalışmıyordum.
											Kibarca elimi kaldırdım ve
											Ms. Russell beni fark ettiğinde,
											tüm sınıfın önünde şöyle dedim:
											""Fakat, Bayan Russell, eğer
											karenin köşegenleri
											yuvarlağın çapından küçükse
											kare taş yuvarlak delikten rahatlıkla geçecektir.""
											(Gülüşmeler)
											""Bir dilim ekmeği basketbol potasından geçirmeye benzer.""
									","
											Nun versuchte ich nicht, 
besserwisserisch zu sein.
											Ich versuchte nicht, witzig zu sein.
											Ich hob höflich meine Hand,
											und als Ms. Russell mich drannahm, sagte ich
											vor meinen Mitschülern 
der zweiten Klasse und ich zitiere:
											""Aber Miss,
											wenn die Diagonale des Würfels
											kleiner ist als 
der Durchmesser des Kreises,
											passt der Würfel doch ganz einfach 
durch das runde Loch.""
											(Lachen)
											""So, als würde man ein Stück Toast 
durch einen Basketballkorb werfen, oder?""
									",Why I fell in love with monster prime numbers,Adam Spencer,17:17,"humor,math"
