fr,en,tr,de,es,title,speaker,duration,tags
"
","
","
","
","
",Salvation (and profit) in greentech,John Doerr,17:52,"climate change,environment,global issues,green,investment,sustainability,technology"
"
											J'ai vraiment peur. Je ne crois pas qu'on y arrivera.
											Vous avez probablement déjà tous vu l'étonnante présentation d'Al Gore.
											Peu après l'avoir vu, nous avons invité des amis à diner en famille.
											La conversation en est venue au réchauffement climatique,
											et tout le monde était d'accord : c’est un vrai problème.
											Nous avons une crise climatique.
											Nous avons fait un tour de table pour trouver quoi faire.
											La conversation arriva à ma fille de 15 ans, Mary.
											Elle dit « Je suis d'accord avec tout ce que vous avez dit.
											J'ai peur et je suis en colère. » Puis elle s'est tournée vers moi et dit :
											« Papa, ta génération a créé ce problème, tu ferais mieux de le régler. » Wow.
											La conversation s'arrêta. Tous les yeux se sont tournés vers moi.
											(Rires)
											Je ne savais pas quoi dire. La 2e loi de Kleiner est :
											« Il y a un moment où la panique est la bonne réaction. »
											(Rires)
											Et nous l'avons atteint. Nous ne pouvons plus sous-estimer ce problème.
											Si nous faisons face à des conséquences irréversibles et catastrophiques,
											nous devons agir de manière décisive.
											Je dois vous le dire, pour moi, tout a changé ce soir-là.
									","
											I'm really scared. I don't think we're going to make it.
											Probably by now most of you have seen Al Gore's amazing talk.
											Shortly after I saw that, we had some friends over for dinner
											with the family. The conversation turned to global warming,
											and everybody agreed, there's a real problem.
											We've got a climate crisis.
											So, we went around the table to talk about what we should do.
											The conversation came to my 15-year-old daughter, Mary.
											She said, ""I agree with everything that's been said.
											I'm scared and I'm angry."" And then she turned to me and said,
											""Dad, your generation created this problem; you'd better fix it."" Wow.
											All the conversation stopped. All the eyes turned to me.
											(Laughter)
											I didn't know what to say. Kleiner's second law is,
											""There is a time when panic is the appropriate response.""
											(Laughter)
											And we've reached that time. We cannot afford to underestimate
											this problem. If we face irreversible and catastrophic consequences,
											we must act, and we must act decisively.
											I've got to tell you, for me, everything changed that evening.
									","
											Gerçekten korkuyorum. Bunu başaracağımızı sanmıyorum.
											Muhtemelen birçoğunuz Al Gore'un muhteşem konuşmasını dinlemişsinizdir.
											Bu konuşmadan kısa süre sonra ailem ve bazı arkadaşlarımla yemekteydik.
											Konuşma küresel ısınmaya geldi ve hepimiz
											ortada bir problemin olduğunda,
											bir iklim krizi yaşadığımızda hemfikirdik.
											Biz de ne yapmamız gerektiğini konuşmak için masada toplandık.
											Sıra 15 yaşındaki kızım Mary'ye geldi.
											Mary söylenenlerle hemfikir olduğunu, kendisinin de
											korktuğunu ve sinirlendiğini söyledi ve bana dönerek dedi ki:
											""Baba, bu sorunu sizin nesliniz oluşturdu ve yine siz düzeltmelisiniz."" Vaay.
											Bütün konuşma durdu. Herkes bana yöneldi.
											(Gülüşmeler)
											Ne diyeceğimi bilemedim. Kleiner'ın ikinci kuralı:
											""An gelir ki panik en yerinde tepkidir.""
											(Gülüşmeler)
											Ve biz bu anı yaşıyoruz. Bu problemi göz ardı edemeyiz.
											Telafi edilemez ve feci sonuçlarla yüzleşirsek
											harekete geçmeliyiz ve kararlı davranmalıyız.
											Söylemem gerekir ki benim için o akşam her şey değişti.
									","
											Ich habe große Angst. Ich glaube nicht, dass wir es schaffen werden.
											Mittlerweile haben wohl alle von Ihnen Al Gores fantastischen Vortrag gesehen.
											Kurz nachdem ich ihn gesehen hatte, waren ein paar Freunde bei uns zum Essen
											mit der Familie eingeladen. Zur Sprache kam globale Erwärmung,
											und alle waren sich einig, dass es da ein echtes Problem gibt.
											Wir befinden uns in einer Klima-Krise.
											Also erklärte jeder am Tisch, was wir tun sollten.
											Meine 15-jährige Tochter Mary kam an die Reihe.
											Sie sagte: ""Ich bin eurer Meinung.
											Ich habe Angst und ich bin böse."" Dann wandte sie sich an mich:
											""Papa, deine Generation hat dieses Problem verursacht; ihr solltet es besser lösen."" Wow.
											Alle Unterhaltungen wurden unterbrochen. Alle Augen richteten sich auf mich.
											(Gelächter)
											Ich wusste nicht, was ich sagen sollte. Kleiners zweites Gesetz besagt:
											""Es gibt einen Zeitpunkt, zu dem Panik angebracht ist.""
											(Gelächter)
											Diesen Punkt haben wir erreicht. Wir dürfen dieses Problem nicht unterschätzen.
											Wenn wir unumkehrbaren, kastastrophalen Konsequenzen gegenüberstehen,
											dann müssen wir handeln, und zwar entschieden handeln.
											Ich muss Ihnen sagen, für mich hatte sich an diesem Abend alles geändert.
									","
											Estoy realmente asustado, no creo que vayamos a lograrlo.
											Probablemente la mayoría de ustedes habrán visto la impresionante plática de Al Gore
											Poco después de verla, invitamos a algunos amigos para cenar
											con la familia. La conversación se tornó hacia el calentamiento global,
											y todos concordamos, que es un problema real.
											Tenemos una crisis climática
											Así que en torno a la mesa, discutimos sobre lo que deberiamos hacer.
											La conversación llegó a mi hija de 15 años, Mary,
											Ella dijo, ""Estoy de acuerdo con todo lo que se ha dicho"".
											""Estoy asustada y molesta"". Entonces volteó hacia mí y dijo:
											""¡Papá, tu generación creó este problema, mejor arreglenlo!"". Wow.
											La platica se detuvo. Todos los ojos se dirijieron hacia mi.
											(risas)
											No supe que decir. La segunda ley de Kleiner es:
											""Hay un momento en que el pánico es la respuesta apropiada""
											(risas)
											... y hemos llegado a ese momento. No podemos darnos el lujo de menospreciar
											este problema. Si enfrentamos consecuencias catastróficas e irreversibles,
											debemos actuar, y debemos actuar decisivamente.
											Tengo que confesarles, para mí, todo cambió esa noche.
									",Salvation (and profit) in greentech,John Doerr,17:52,"climate change,environment,global issues,green,investment,sustainability,technology"
"
","
","
","
","
",Salvation (and profit) in greentech,John Doerr,17:52,"climate change,environment,global issues,green,investment,sustainability,technology"
"
											Mes associés et moi, nous nous sommes donnés comme mission d'en savoir plus,
											pour essayer de faire bien plus. Nous nous sommes mobilisés, avons pris l'avion.
											Nous sommes allés au Brésil, en Chine et en Inde,
											à Netonville en Arkansas, et à Washington D.C. et à Sacramento.
											Je voudrais vous dire ce que nous avons appris de ces voyages.
											Je voudrais vous dire ce que nous avons appris de ces voyages.
											Parce que plus nous en apprenions, plus l'inquiétude grandissait.
											Vous savez, nous sommes des réseauteurs boulimiques alors quand on voit un gros problème ou une occasion
											Vous savez, nous sommes des réseauteurs boulimiques alors quand on voit un gros problème ou une occasion
											comme la grippe aviaire ou les médicaments personnalisés,
											nous rassemblons les gens les plus intelligents de notre connaissance.
											Pour cette crise climatique, nous avons bâti un réseau, vraiment,
											de superstars ; des activistes législatifs aux scientifiques, aux entrepreneurs et aux leaders d'affaires ; une cinquantaine.
											de superstars ; des activistes législatifs aux scientifiques, aux entrepreneurs et aux leaders d'affaires ; une cinquantaine.
											Je veux vous dire ce que nous y avons appris
											et quatre leçons que j'ai apprises l'année dernière.
									","
											And so, my partners and I, we set off on this mission to learn more,
											to try to do much more. So, we mobilized. We got on airplanes.
											We went to Brazil. We went to China and to India,
											to Bentonville, Arkansas, to Washington, D.C. and to Sacramento.
											And so, what I'd like to do now is to tell you
											about what we've learned in those journeys.
											Because the more we learned, the more concerned we grew.
											You know, my partners at Kleiner and I were compulsive networkers,
											and so when we see a big problem or an opportunity
											like avian flu or personalized medicine,
											we just get together the smartest people we know.
											For this climate crisis, we assembled a network, really,
											of superstars, from policy activists to scientists and entrepreneurs
											and business leaders. Fifty or so of them.
											And so, I want to tell you about what we've learned in doing that
											and four lessons I've learned in the last year.
									","
											Ortaklarımla beraber bu görev üzerinde daha fazla öğrenmek ve daha fazlasını
											yapmaya çalışmak için yola koyulduk. Harekete geçtik. Hava alanlarına dağıldık.
											Brezilya'ya gittik. Çin ve Hindistan'a, Bentonville'e
											Arkansas'a ve Washington'a ve Sacramento'ya gittik.
											Ve size anlatmak istediğim bizim
											bu yolculuklardan ne öğrendiğimiz.
											Çünkü daha çok öğrendikçe endişelerimiz de artıyor.
											Biliyorsunuz Kleiner'daki ortaklarımla ben etkili grup liderleriydik
											onun için kuş gribi gibi büyük bir problemle karşılaştığımızda
											ya da kişiselleştirilmiş ilaçlar gibi büyük fırsatlar yakaladığımızda
											çevremizdeki en akıllı insanları bir araya getiriyoruz.
											Bu iklim krizi için süper starlardan bir grup oluşturduk, gerçekten,
											politika aktivistlerinden bilim adamlarına, ve girişimcilerden iş adamlarına
											kadar geniş bir grup. Aşağı yukarı 50 kişi.
											Bunu yaparak öğrendiklerimizi ve
											geçen yıl öğrendiğim dört dersi anlatmak istiyorum.
									","
											Und so brachen meine Partner und ich zu dieser Mission auf,
											der Mission, viel mehr zu tun. Also setzten wir uns in Bewegung, wir stiegen ins Flugzeug.
											Wir flogen nach Brasilien, China, Indien,
											Bentonville in Arkansas, nach Washington, D.C. und Sacramento.
											Und ich würde Ihnen nun gern darüber berichten,
											was wir auf diesen Reisen erfahren haben.
											Denn, je mehr wir erfuhren, umso besorgter wurden wir.
											Sie müssen wissen, meine Partner von Kleiner und ich, wir sind zwanghafte Kontakt-Knüpfer.
											Wenn wir ein großes Problem oder eine Gelegenheit auf uns zukommen sehen,
											wie zum Beispiel Vogelgrippe oder personalisierte Medizin,
											holen wir die gescheitesten Leute, die wir kennen, zusammen.
											Für diese Klima-Krise knüpften wir ein richtiges Netzwerk aus Kontakten
											mit Superstars, von politischen Aktivisten hin zu Wissenschaftlern und Unternehmern
											und Geschäftsführern. Etwa 50 von ihnen.
											Ich will Ihnen erzählen, was wir von ihnen gelernt haben,
											von vier Lektionen, die ich im letzten Jahr gelernt habe.
									","
											Y de esta forma, mis socios y yo, empezamos esta misión para aprender más,
											para tratar de hacer mucho más. Así que nos movilizamos y subimos a los aviones.
											Fuimos a Brasil. Fuimos a China y a India.
											Fuimos a Bentonville, Arkansas y a Washington, D.C. y a Sacramento.
											Y ahora, lo que quisiera hacer, es decirles
											acerca de que aprendimos en esos viajes...
											...porque al aprender más, nuestra conciencia aumentó.
											Quizá sabrán, mis socios en Kleiner y yo, somos ""networkers"" compulsivos,
											así que cuando vemos un gran problema o una gran oportunidad
											como gripe aviar o medicina personalizada,
											solo reunimos a la gente más inteligente que conocemos.
											Para esta crisis climática, formamos una red digital, realmente
											de superestrellas, desde activistas políticos hasta científicos y emprendedores
											y a líderes empresariales. 50 o más de ellos.
											Y entonces, quiero hablarles de lo que aprendimos haciendo eso
											y las cuatro lecciones que aprendí en el último año.
									",Salvation (and profit) in greentech,John Doerr,17:52,"climate change,environment,global issues,green,investment,sustainability,technology"
"
","
","
","
","
",Salvation (and profit) in greentech,John Doerr,17:52,"climate change,environment,global issues,green,investment,sustainability,technology"
"
											La première : les entreprises sont vraiment puissantes,
											et cela compte beaucoup.
											Voici comment Wal-Mart est devenue verte, et ce que cela veut dire : il y deux ans, le PDG, Lee Scott, se dit
											Voici comment Wal-Mart est devenue verte, et ce que cela veut dire : il y deux ans, le PDG, Lee Scott, se dit
											qu'être vert était le prochain grand enjeu, et donc Wal-Mart en a fait une priorité.
											Ils s'engagèrent, pour leurs magasins existants, à en réduire la consommation énergétique de 20 %,
											Ils s'engagèrent, pour leurs magasins existants, à en réduire la consommation énergétique de 20 %,
											et de 30 % dans leurs nouveaux magasins, tout cela en sept ans.
											Les gros consommateurs d'énergie y sont le chauffage et l'air conditionné, puis l'éclairage, puis le froid.
											Les gros consommateurs d'énergie y sont le chauffage et l'air conditionné, puis l'éclairage, puis le froid.
											Regardez cela : ils ont peint les toits en blanc,
											Regardez cela : ils ont peint les toits en blanc,
											ils ont mis des lucarnes dans leurs magasins pour récolter la lumière naturelle et réduire l'artificielle,
											ils ont mis des lucarnes dans leurs magasins pour récolter la lumière naturelle et réduire l'artificielle,
											enfin, ils ont mis les produits froids sous porte fermée, éclairés par des LED.
											enfin, ils ont mis les produits froids sous porte fermée, éclairés par des LED.
											C'est vrai, pourquoi essayer de réfrigérer tout le magasin ?
											Des solutions simples, astucieuses, basées sur des technologies existantes.
									","
											The first lesson is that companies are really powerful,
											and that matters a lot. This is a story about
											how Wal-Mart went green, and what that means.
											Two years ago, the CEO, Lee Scott, believed that green is
											the next big thing, and so Wal-Mart made going green a top priority.
											They committed that they're going to take their existing stores
											and reduce their energy consumption by 20 percent,
											and their new stores by 30 percent, and do all that in seven years.
											The three biggest uses of energy in a store are heating
											and air conditioning, then lighting, and then refrigeration.
											So, look what they did.
											They painted the roofs of all their stores white.
											They put smart skylights through their stores
											so they could harvest the daylight and reduce the lighting demands.
											And, third, they put the refrigerated goods
											behind closed doors with LED lighting.
											I mean, why would you try to refrigerate a whole store?
											These are really simple, smart solutions based on existing technology.
									","
											İlki şirketlerin gerçekten güçlü oldukları
											ve bu gerçekten önemli. Bu Wal-Mart'ın nasıl yeşile döndüğü
											ve bunun ne ifade ettiğiyle ilgili bir hikaye.
											İki sene önce CEO Lee Scott yeşile dönmenin bir sonraki büyük olay olduğuna
											inandı ve Wal-Mart yeşile dönmenin önceliğini en üst seviyeye çıkardı.
											Var olan mağazalarının enerji tüketimini %20 ve yeni açacakları mağazaların
											enerj tüketimini de %30 azaltacaklarını ve
											bunları yedi yıl içinde gerçekleştireceklerini ifade ettiler.
											Bir mağazadaki en büyük üç enerji tüketimi ısıtma ve iklimlendirme,
											sonra ışıklandırma ve en son da soğutma.
											Bakın bunun için ne yaptılar.
											Bütün mağazalarının çatılarını beyaza boyadılar.
											Mağazalarına tavan penceresi eklediler böylece
											gün ışığından daha fazla yararlanarak aydınlatma gereksinimini azalttılar.
											Ve üçüncü olarak dondurulmuş gıdaları
											LED ışıklandırmalı kapıların arkasına yerleştirdiler.
											Yani neden bütün mağazayı soğutmaya çalışıyorsunuz ki?
											Bunlar mevcut teknolojiye bağlı çok basit ve akıllı çözümler.
									","
											Die erste Lektion ist, dass Firmen wirklich mächtig sind,
											was sehr wichtig ist. Es geht darum,
											wie WalMart umweltfreundlich wurde, und was das bedeutet.
											Vor zwei Jahren hielt Geschäftsführer Lee Scott Umweltbewusstsein für den letzten Schrei.
											So wurde es für WalMart eine der höchsten Prioritäten, umweltfreundlich zu werden.
											WalMart verpflichtete sich, den Energieverbrauch in bestehenden Filialen
											um 20 % zu reduzieren, den in neuen Filialen
											um 30 %, und das alles innerhalb von sieben Jahren.
											Die drei größten Energiefresser in einem Geschäft sind
											Heizung, Klimaanlage, Beleuchtung, Kühlung der Lebensmittel.
											Und sehen Sie, was WalMart gemacht hat.
											Die Dächer aller Filialen wurden weiß gestrichen.
											In den Geschäftern wurden Oberlichter eingebaut,
											um das Tageslicht zu verwenden und Beleuchtung zu sparen.
											Außerdem wurden gekühlte Lebensmittel
											hinter geschlossenen Türen mit LED-Beleuchtung gelagert.
											Warum sollte man auch versuchen, ein ganzes Geschäft zu kühlen?
											Das sind einfache, kluge Lösungen, basierend auf bestehender Technologie.
									","
											La primera lección, es que las compañías son realmente poderosas,
											y eso importa bastante. Esta es una historia acerca de
											como Wal-Mart se volvió ""verde"", y qué significa eso.
											Dos años atrás, el presidente ejecutivo, Lee Scott, creyó que ""verde""
											era el siguiente ""gran asunto"", así que Wal-mart hizo del ""verde"" una prioridad principal.
											Se comprometieron a tomar todas sus tiendas existentes,
											y reducir su consumo de energía un 20%,
											y sus tiendas nuevas un 30%, y hacer todo esto en siete años.
											Los tres grandes usos de energía en una tienda, son: calefacción y
											aire acondicionado, despues iluminación, y luego refrigeración.
											Entonces, miren lo que hicieron.
											Pintaron los techos de blanco, de todas sus tiendas.
											Pusieron tragaluces inteligentes a lo largo de sus tiendas
											para poder captar la luz del día y disminuir la demanda de iluminación,
											y tercero, pusieron los productos refrigerados
											trás puertas cerradas con iluminación LED.
											Digo, ¿Porqué tratar de refrigerar una tienda completa?
											Estas son realmente simples, soluciones inteligentes basadas en tecnologí existente.
									",Salvation (and profit) in greentech,John Doerr,17:52,"climate change,environment,global issues,green,investment,sustainability,technology"
"
","
","
","
","
",Salvation (and profit) in greentech,John Doerr,17:52,"climate change,environment,global issues,green,investment,sustainability,technology"
"
											Pourquoi Wal-Mart compte ? La taille.
											C'est le premier employeur privé d'Amérique. C'est le premier consommateur privé d'électricité.
											C'est le premier employeur privé d'Amérique. C'est le premier consommateur privé d'électricité.
											Ils ont la seconde flotte de véhicules sur les routes.
											Et ils ont l'une des chaines de fournisseurs les plus étonnantes,
											60 000 fournisseurs. Si c'était un pays,
											il serait le 6e partenaire économique de la Chine.
											Et peut-être plus important encore, ils ont de l'influence auprès des autres sociétés.
									","
											Why does Wal-Mart matter? Well, it's massive.
											They're the largest private employer in America.
											They're the largest private user of electricity.
											They have the second-largest vehicle fleet on the road.
											And they have one of the world's most amazing supply chains,
											60,000 suppliers. If Wal-Mart were a country,
											it would be the sixth-largest trading partner with China.
											And maybe most important, they have a big effect on other companies.
									","
											Neden Wal-Mart önemli? Çünkü muazzam büyüklükte.
											Amerika'daki en büyük özel işveren.
											En büyük şahsi elektrik kullanıcısı.
											İkinci en büyük araç filosunun sahibi.
											Ve dünyanın en şahane tedarik zincirlerinden birine sahip,
											60,000 tedarikçi. Eğer Wal-Mart bir ülke olsaydı
											Çin'in altıncı en büyük ticaret ortağı olurdu.
											Belki de en önemlisi diğer şirketler üzerinde büyük etkiye sahip.
									","
											Warum ist WalMart wichtig? Na ja, WalMart ist riesig.
											WalMart ist der größte private Arbeitgeber in Amerika,
											der größte private Konsument von Strom.
											WalMart besitzt die zweitgrößte Fahrzeug-Flotte auf der Straße.
											Und WalMart hat eine der größten Lieferketten der Welt,
											60.000 Lieferanten. Wäre WalMart ein Land,
											wäre es der sechstgrößte Handelspartner Chinas.
											Vielleicht am wichtigsten: Der Einfluss auf andere Firmen ist enorm.
									","
											¿Porqué importa Wal-Mart? Bueno, es masivo.
											Son el más grande generador de empleos en América.
											Son el consumidor más grande de electricidad del sector privado.
											Tienen la segunda flota vehicular más extensa en carretera.
											y tienen una de las cadenas de suministro más impresionantes:
											60,000 proveedores. Si Wal-Mart fuera un país,
											sería el sexto socio comercial más importante junto con China.
											Y quizá más importante, tienen un gran efecto en otras compañías.
									",Salvation (and profit) in greentech,John Doerr,17:52,"climate change,environment,global issues,green,investment,sustainability,technology"
"
","
","
","
","
",Salvation (and profit) in greentech,John Doerr,17:52,"climate change,environment,global issues,green,investment,sustainability,technology"
"
											Quand Wal-Mart dit qu'il devient vert et qu'il en bénéficiera,
											cela a un fort impact sur les autres institutions.
											Comprenez-le bien, quand Wal-Mart atteindra 20 % de réduction d'énergie,
											Comprenez-le bien, quand Wal-Mart atteindra 20 % de réduction d'énergie,
											cela sera un changement capital. Mais je crains que cela ne suffise pas.
											Nous avons besoin que Wal-Mart et toutes les autres sociétés le fassent.
									","
											When Wal-Mart declares it's going to go green and be profitable,
											it has a powerful impact on other great institutions.
											So, let me tell you this:
											when Wal-Mart achieves 20 percent energy reductions,
											that's going to be a very big deal. But I'm afraid it's not enough.
											We need Wal-Mart and every other company to do the same.
									","
											Wal-Mart yeşile dönerek daha yararlı olacağını açıkladığında
											bunun diğer kurumlar üzerindeki etkisi büyüktür.
											Şunu söylememe müsaade edin:
											Wal-Mart %20 enerji tasarrufuna ulaştığında
											bu gerçekten iyi bir sonuç olacak. Ama korkarım ki bu yetersiz.
											Wal-Mart ve diğer şirketlerin aynı şeyi yapması gerekir.
									","
											Macht WalMart sich auf, umweltfreundlicher und dabei profitabel zu sein,
											dann hat dies einen gewaltigen Einfluss auf andere große Einrichtungen.
											Lassen Sie mich erklären:
											Wenn WalMart 20 % Energieeinsparung erreicht,
											wäre das eine große Sache. Aber ich fürchte, das wird nicht genug sein.
											Jedes andere Unternehmen muss dem Beispiel WalMarts folgen.
									","
											Cuando Wal-Mart dice que será ""verde"" y lucrativo,
											esto tiene un poderoso impacto en otras grandes instituciones.
											Entonces, dejenme decir esto:
											Cuando Wal-Mart logra 20% de reducciones de energía,
											eso será un gran negocio. Pero me temo que no es suficiente.
											Necesitamos que Wal-Mart y todas las otras compañias hagan lo mismo.
									",Salvation (and profit) in greentech,John Doerr,17:52,"climate change,environment,global issues,green,investment,sustainability,technology"
