en,es,tr,fr,de,title,speaker,duration,tags
"
","
","
","
","
",A secret memorial for civilian casualties,Matt Kenyon,6:55,"TED Fellows,art,war"
"
											There's this quote by activist and punk
rock musician Jello Biafra that I love.
											He says, ""Don't hate the media.
Be the media.""
											I'm an artist.
											I like working with media and technology
because A, I'm familiar with them
											and I like the power they hold.
											And B, I hate them and I'm terrified
of the power they hold.
									","
											Hay una cita del activista y roquero
punk Jello Biafra que me encanta.
											Dice: ""No odies a los medios.
Sé los medios"".
											Soy artista.
											Me gustan los medios y la tecnología 
porque primero, me resultan familiares
											y me gusta el poder que tienen.
											Y en segundo lugar, los odio 
y me aterra el poder que tienen.
									","
											Bir aktivist ve punk rock müzisyeni
Jello Biafra'nın sevdiğim bir sözü var.
											Diyor ki ""Medyadan nefret etmeyin, 
medyanın kendisi olun""
											Ben bir sanatkârım
											Medya ve teknoloji ile çalışmayı 
seviyorum çünkü, A) birbirimize aşinayiz
											ve sahip oldukları gücü seviyorum
											B) onlardan nefret ediyorum
ve sahip oldukları 

											güçten dolayı dehşete düşüyorum.
									","
											Il y a cette citation que j'aime beaucoup 
de Jello Biafra, militant et rockeur punk.
											Il a dit : « Ne détestez pas le media. 
Soyez le media. »
											Je suis artiste.
											J'aime travailler avec les media et la
technologie parce que 1, ça m'est familier
											et j'aime le pouvoir qu'ils ont.
											et 2, je les déteste et suis terrifié
par le pouvoir qu'ils ont.
									","
											Ich liebe folgendes Zitat des Aktivisten 
und Punkrock-Musikers Jello Biafra:
											""Hasst die Medien nicht, 
werdet die Medien!""
											Ich bin Künstler.
											Ich arbeite gerne mit Medien und Technik,
denn einerseits bin ich mit ihnen vertraut
											und ich mag die Macht, die sie haben.
											Andererseits hasse ich sie 
und habe Angst vor Ihrer Macht.
									",A secret memorial for civilian casualties,Matt Kenyon,6:55,"TED Fellows,art,war"
"
","
","
","
","
",A secret memorial for civilian casualties,Matt Kenyon,6:55,"TED Fellows,art,war"
"
											(Laughter)
									","
											(Risas)
									","
											(Gülüşmeler)
									","
											(Rires)
									","
											(Gelächter)
									",A secret memorial for civilian casualties,Matt Kenyon,6:55,"TED Fellows,art,war"
"
","
","
","
","
",A secret memorial for civilian casualties,Matt Kenyon,6:55,"TED Fellows,art,war"
"
											I remember watching, in 2003, an interview
between Fox News host Tony Snow
											and then-US Defense Secretary,
Donald Rumsfeld.
											They were talking
about the recent invasion of Iraq,
											and Rumsfeld is asked the question,
											""Well, we're hear about our body counts,
											but we never hear about theirs, why?""
											And Rumsfeld's answer is,
											""Well, we don't do body counts
on other people.""
											Right?
									","
											Recuerdo haber visto, en 2003, una 
entrevista de Tony Snow de Fox News
											al entonces Secretario de Defensa, 
Donald Rumsfeld.
											Hablaban de la reciente invasión a Irak
											y le pregunta a Rumsfeld:
											""Bueno, sabemos de nuestras bajas
											pero nunca de las de ellos, ¿por qué?""
											La respuesta de Rumsfeld fue:
											""No contamos las víctimas de los demás"".
											¿Correcto?
									","
											2003 yılında, Fox News sunucusu 
Tony Snow ile o zamanki
											ABD Savunma Sekreteri 
Donald Rumsfeld arasındaki
											söyleşiyi izlediğimi hatırlıyorum.
											Irak'ın işgali hakkında konuşuyorlardı,
											ve Rumsfeld'e bir soru soruldu.
											""Burada ölülerimizin 
sayılarını duyuyoruz,
											ama onların ölüleri hakkında

											hiçbir şey duymuyoruz, neden?
											Rumsfeld'in cevabı,
											""Biz başkalarının ölülerini saymayız.""
											Değil mi?
									","
											Je me souviens d'une interview en 2003 
du présentateur de Fox News Tony Snow
											avec le Secrétaire à la Défense de 
l'époque Donald Rumsfeld.
											Ils parlaient de 
l'invasion récente de l'Irak,
											et on demandait à Rumsfeld :
											« On connaît le décompte 
de nos corps
											mais on n'entend jamais parler 
des leurs, pourquoi ? »
											Et la réponse de Rumsfeld fut :
											« On ne fait pas le décompte 
des corps chez les autres. »
											Ok ?
									","
											Ich erinnere mich, wie ich 2003 ein 
Interview von Fox-Moderator Tony Snow
											und Donald Rumsfeld sah, 
dem damaligen US-Verteidigungsminister.
											Sie sprachen über die Invasion des Irak
											und Rumsfeld wurde gefragt:
											""Wir erfahren, wie viele Tote wir haben,
											aber nicht, wie viele Tote
sie haben. Warum?""
											Rumsfelds Antwort:
											""Wir zählen nicht die Toten der anderen .""
											Stimmts?
									",A secret memorial for civilian casualties,Matt Kenyon,6:55,"TED Fellows,art,war"
"
","
","
","
","
",A secret memorial for civilian casualties,Matt Kenyon,6:55,"TED Fellows,art,war"
"
											It's estimated that between 150,000
to one million Iraqis, civilians,
											have died as a result
of the US-led invasion in 2003.
											That number is in stark contrast with
the 4,486 US service members who died
											during that same window of time.
											I wanted to do more than just bring
awareness to this terrifying number.
											I wanted to create a monument
for the individual civilians
											who died as a result of the invasion.
									","
											Se estima que murieron entre 150 000
y un millón de civiles iraquíes
											como resultado de la invasión
liderada por EE.UU. en 2003.
											Hay un claro contraste entre esa cifra
											y las 4486 bajas 
del ejército estadounidense
											durante ese mismo lapso de tiempo.
											Yo quería hacer algo más que llamar
la atención sobre esta cifra aterradora.
											Quería crear un monumento 
a los civiles que murieron
											como resultado de la invasión.
									","
											2003 yılında tahmini olarak 

											ABD liderliğindeki istila sonucunda öldü.
											Aynı zaman aralığında ölen 
4486 Amerikan askeri
											150.000 ile 1 milyon arası Iraklı sivil
											kıyaslandığında keskin bir tezattır.
											Bu korkunç rakamlara olan farkındalığı 

											arttırmaktan daha fazlasını 
yapmak istedim.
											Bu istila sonucunda ölen münferit siviller için
											bir anıt oluşturmak istedim.
									","
											On estime qu'entre 150 000 
et 1 million de civils irakiens
											sont morts des suites de l'invasion 
menée par les États-Unis en 2003.
											C'est un contraste saisissant avec 
les 4 486 Américains
											morts en service pendant la même période.
											Je voulais faire plus qu'informer 
sur ce chiffre terrifiant.
											Je voulais créer 
un monument pour les civils
											morts à cause de l'invasion.
									","
											Man schätzt, dass zwischen 150 000
und 1 Million Iraker, Zivilisten,
											infolge der 2003 von den USA 
angeführten Invasion starben.
											Diese Zahl steht in krassem Kontrast 
zu den 4 486 gestorbenen US-Soldaten
											im selben Zeitraum.
											Ich wollte mehr tun, als nur diese 
erschreckende Zahl bewusst zu machen.
											Ich wollte ein Denkmal für
die einzelnen Zivilisten erschaffen,
											die infolge der Invasion gestorben sind.
									",A secret memorial for civilian casualties,Matt Kenyon,6:55,"TED Fellows,art,war"
"
","
","
","
","
",A secret memorial for civilian casualties,Matt Kenyon,6:55,"TED Fellows,art,war"
"
											Monuments to war,
such as Maya Lin's Vietnam Memorial,
											are often enormous in scale.
											Very powerful and very one-sided.
											I wanted my monument to live
in the world, and to circulate.
											I remember when I was a boy in school,
											my teacher assigned us
this classic civics assignment
											where you take a sheet of paper
and you write a member of your government.
											And we were told,
if we wrote a really good letter,
											if we really thought about it,
											we would get back more than just
a simple formed letter as a reply.
									","
											Los monumentos de guerra, como 
el Memorial de Vietnam de Maya Lin,
											son a menudo enormes en escala.
											Muy impactantes y muy sesgados.
											Yo quería que mi monumento tenga 
vida y que se distribuya en el mundo.
											Recuerdo que de niño en la escuela
											el profesor nos dio 
la clásica tarea cívica
											en la que uno escribía una carta
para un funcionario del gobierno.
											Y nos decían que si realmente
escribíamos una buena carta,
											si realmente la sopesábamos,
											recibiríamos más que una simple
carta con membrete como respuesta.
									","
											Maya Lin'in Vietnam hatırası gibi
											savaş anıtları devasa yapılardır.
											Çok güçlü ve tek yönlüdür.
											Ben anıtımın dünyada yaşamasını

											ve deveran etmesini istedim.
											Küçük bir çocukken okulda
											öğretmenimin bu vatandaşlık ödevi 
verdiğini hatırlarım.
											Bir kağıt alırsınız, 

											meclis üyelerinden birine yazarsınız.
											Bize dediler ki eğer çok güzel bir
mektup yazarsak,
											eğer gerçekten çabalarsak,
											cevap olarak basit resmi bir
mektuptan fazlasını alırsınız.
									","
											Les monuments comme le 
Vietnam Memorial de Maya Lin
											sont souvent gigantesques.
											Très puissants et très partisans.
											Je voulais mon monument 
vive et circule dans le monde.
											Je me souviens 
quand j'étais petit à l'école,
											mon instituteur nous avait donné
ce devoir classique d'instruction civique
											où on prend une feuille de papier et
on écrit à un membre du gouvernement.
											On nous a dit,
si on écrivait une très bonne lettre
											si on y pensait vraiment,
											nous recevrions plus 
qu'une simple réponse standard.
									","
											Kriegsdenkmäler wie Maya Lins
Vietnam Memorial
											sind oft riesig.
											Sehr kraftvoll und sehr einseitig.
											Ich wollte, dass mein Denkmal 
in der Welt lebt und zirkuliert.
											Ich erinnere mich an meine Schulzeit,
											als unser Lehrer uns 
eine klassische Sozialkunde-Aufgabe gab,
											und zwar einen Brief an
ein Mitglied der Regierung zu schreiben.
											Er sagte, wenn wir einen
wirklich guten Brief schrieben,
											wenn wir uns wirklich Gedanken machten,
											dann würden wir eine bessere Antwort 
erhalten als einen Standardbrief.
									",A secret memorial for civilian casualties,Matt Kenyon,6:55,"TED Fellows,art,war"
