en,es,fr,de,title,speaker,duration,tags
"
","
","
","
",The toxic baby,Tyrone Hayes + Penelope Jagessar Chaffer,17:48,"animals,biology,children,film,plastic,science,sex,pregnancy,public health,science and art,pollution,cancer,chemistry,environment,health,ecology,activism,agriculture,sustainability"
"
											Penelope Jagessar Chaffer: I was going to ask if there's a doctor in the house.
											No, I'm just joking.
											It's interesting, because it was six years ago
											when I was pregnant with my first child
											that I discovered
											that the most commonly used preservative
											in baby care products
											mimics estrogen
											when it gets into the human body.
											Now it's very easy actually
											to get a chemical compound from products
											into the human body through the skin.
											And these preservatives had been found
											in breast cancer tumors.
									","
											Penelope Jagessar Chaffer: Estaba por preguntar si hay un médico en la sala.
											No, era una broma.
											Es interesante. Sucedió hace seis años
											cuando estaba esperando a mi primer hijo
											descubrí que
											el conservante usado con más frecuencia
											en productos para bebés
											simula al estrógeno
											cuando se incorpora al cuerpo humano.
											Es muy fácil hacer que
											un compuesto químico se introduzca
											en el cuerpo a través de la piel.
											Se han encontrado estos conservantes
											en tumores cancerosos de seno.
									","
											Penelope Jagessar Chaffer : J'allais vous demander s’il y a un médecin dans la salle.
											Non, je plaisante.
											C'est intéressant, parce que c'était il y a six ans
											quand j'étais enceinte de mon premier enfant
											que j'ai découvert
											que l'agent de conservation le plus couramment utilisé
											dans les produits de soins pour bébés
											imite les œstrogènes
											quand ils pénètrent dans le corps humain.
											Il est très facile effectivement
											de faire passer un composé chimique à partir de produits
											dans le corps humain à travers la peau.
											Et on avait trouvé ces conservateurs
											dans les tumeurs du cancer du sein.
									","
											Penelope J. Chaffer: Ich wollte nur fragen, ob ein Arzt hier ist.
											Nein, das war nur ein Scherz.
											Interessanterweise ist es sechs Jahre her,
											ich war gerade mit meinem ersten Kind schwanger,
											dass ich herausfand,
											dass das meist genutzte
											Konservierungsmittel in Babypflegeprodukten
											Östrogen nachahmt,
											wenn es in den menschlichen Körper gelangt.
											Nun, im Grunde ist es sehr einfach
											für eine chemische Verbindung in Produkten,
											durch die Haut in den menschlichen Körper zu gelangen.
											Und diese Konservierungsstoffe
											waren in Brustkrebstumoren gefunden worden.
									",The toxic baby,Tyrone Hayes + Penelope Jagessar Chaffer,17:48,"animals,biology,children,film,plastic,science,sex,pregnancy,public health,science and art,pollution,cancer,chemistry,environment,health,ecology,activism,agriculture,sustainability"
"
","
","
","
",The toxic baby,Tyrone Hayes + Penelope Jagessar Chaffer,17:48,"animals,biology,children,film,plastic,science,sex,pregnancy,public health,science and art,pollution,cancer,chemistry,environment,health,ecology,activism,agriculture,sustainability"
"
											That was the start of my journey
											to make this film, ""Toxic Baby.""
											And it doesn't take much time
											to discover some really astonishing statistics
											with this issue.
											One is that you and I all have
											between 30 to 50,000 chemicals
											in our bodies
											that our grandparents didn't have.
											And many of these chemicals
											are now linked to the skyrocketing incidents
											of chronic childhood disease
											that we're seeing across industrialized nations.
											I'll show you some statistics.
											So for example, in the United Kingdom,
											the incidence of childhood leukemia
											has risen by 20 percent just in a generation.
											Very similar statistic for childhood cancer in the U.S.
											In Canada, we're now looking at one in 10 Canadian children with asthma.
											That's a four-fold increase.
									","
											Así empezó este recorrido
											para hacer la película ""Toxic Baby"" (El bebé intoxicado).
											No toma mucho tiempo
											descubrir algunas estadísticas asombrosas
											sobre esto.
											En primer lugar, cada uno de nosotros
											tiene entre 30 y 50.000 productos químicos
											en el cuerpo
											que no tenían nuestros abuelos.
											Muchos de estos productos
											tienen que ver con muchísimos casos
											de enfermedades infantiles crónicas
											que se dan en las naciones industrializadas.
											Veamos algunas estadísticas.
											Por ejemplo, en el Reino Unido,
											los casos de leucemia infantil
											han aumentado en un 20 %, en una generación.
											Un crecimiento similar aparece en el cáncer infantil en EEUU.
											En Canadá, ahora 1 de cada 10 niños es asmático.
											Un aumento de 4 veces.
									","
											Ce fut le début de mon périple
											pour faire ce film, « Bébé toxique ».
											Et il ne faut pas beaucoup de temps
											pour découvrir quelques statistiques vraiment étonnantes
											sur cette question.
											La première est que vous et moi avons tous
											30 à 50 000 produits chimiques
											dans notre corps
											que nos grands-parents n'avaient pas.
											Et beaucoup de ces produits chimiques
											sont maintenant liés à la montée en flèche des incidents
											de maladies chroniques de l'enfance
											que nous voyons dans toutes les nations industrialisées.
											Je vais vous montrer quelques statistiques.
											Ainsi, par exemple, au Royaume-Uni,
											l'incidence de la leucémie infantile
											a augmenté de 20 % en seulement une génération.
											Une statistique très similaire pour les cancers de l'enfant aux États-Unis
											Au Canada, un enfant canadien sur 10 souffre d'asthme.
											C'est quatre fois plus qu'avant.
									","
											Das war der Beginn meiner Reise.
											Der Beginn von ""Toxic Baby"".
											Und man braucht nicht lange,
											um schockierende Statistiken
											bezüglich dieses Themas zu entdecken.
											So haben wir alle
											um die 30- bis 50.000 Chemikalien
											in unseren Körpern,
											die es bei unseren Großeltern noch nicht gab.
											Und viele dieser Chemikalien
											sind mit den in die Höhe schießenden Vorfällen
											von chronischen Kinderkrankheiten,
											die wir in den Industriestaaten beobachten können, verbunden.
											Ich zeige Ihnen nun einige Statistiken.
											In Großbritannien, zum Beispiel,
											ist das Auftreten von Kinderleukämie
											innerhalb gerade mal einer Generation um 20 % gestiegen.
											Ähnliche Statistiken für Krebs bei Kindern in den USA.
											In Kanada beobachtet man, dass 1 von 10 Kindern an Asthma erkrankt ist.
											Das ist ein vierfacher Anstieg.
									",The toxic baby,Tyrone Hayes + Penelope Jagessar Chaffer,17:48,"animals,biology,children,film,plastic,science,sex,pregnancy,public health,science and art,pollution,cancer,chemistry,environment,health,ecology,activism,agriculture,sustainability"
"
","
","
","
",The toxic baby,Tyrone Hayes + Penelope Jagessar Chaffer,17:48,"animals,biology,children,film,plastic,science,sex,pregnancy,public health,science and art,pollution,cancer,chemistry,environment,health,ecology,activism,agriculture,sustainability"
"
											Again, similar story around the world.
											In the United States,
											probably the most astonishing statistic
											is a 600 percent increase
											in autism and autistic spectrum disorders
											and other learning disabilities.
											Again, we're seeing that trend
											across Europe, across North America.
											And in Europe,
											there's certain parts of Europe,
											where we're seeing a four-fold increase
											in certain genital birth defects.
											Interestingly, one of those birth defects
											has seen a 200 percent increase in the U.S.
											So a real skyrocketing
											of chronic childhood disease
											that includes other things
											like obesity and juvenile diabetes,
											premature puberty.
									","
											Lo mismo sucede en todo el mundo.
											En EEUU,
											probablemente las más sorprendentes cifras
											están en un aumento del 600 %
											en autismo, desórdenes relacionados con esto
											y otras dificultades de aprendizaje.
											Nuevamente, se ve esa tendencia
											en Europa y Norteamérica.
											En Europa,
											en ciertos lugares,
											se ve un aumento de 4 veces
											en ciertos defectos genitales de nacimiento.
											Es interesante que uno de esos defectos
											ha crecido 200 % en los EEUU.
											Un crecimiento enorme
											de enfermedades crónicas infantiles
											que incluyen afecciones como
											obesidad, diabetes juvenil y
											pubertad prematura.
									","
											Encore une fois, la même histoire partout dans le monde.
											Aux États-Unis,
											probablement la statistique la plus étonnante
											est une augmentation de 600 %
											des troubles du spectre autistique et autiste
											et d'autres troubles d'apprentissage.
											Encore une fois, nous constatons cette tendance
											dans toute l'Europe, dans toute l'Amérique du Nord.
											Et en Europe,
											il y a certaines parties de l'Europe,
											où nous assistons à une multiplication par quatre
											de certaines malformations génitales congénitales.
											Fait intéressant, l'une de ces anomalies congénitales
											a vu une augmentation de 200% aux États-Unis
											Donc, une véritable montée en flèche
											des maladies chroniques de l'enfance
											y compris d'autres choses
											comme l'obésité et le diabète juvénile,
											la puberté précoce.
									","
											Auch hier ähnliche Verhältnisse auf der ganzen Welt.
											In den Vereinigten Staaten –
											wahrscheinlich die schockierendste Statistik –
											gibt es einen Anstieg von 600 %
											an Autismus und autistischen Störungen
											und anderen Lernbehinderungen.
											Immer wieder sehen wir diese Entwicklung –
											in Europa, in Nordamerika.
											Und in Europa
											gibt es einige Länder,
											in denen man einen vierfachen Anstieg
											von bestimmten Geburtsschäden an Geschlechtsteilen beobachtet hat.
											Interessanterweise ist einer dieser Geburtsschäden
											ebenfalls in den USA um 200 % angestiegen.
											Wir sprechen hier von einem richtigen Emporschnellen
											von chronischen Kinderkrankheiten,
											das auch andere Dinge wie
											Fettleibigkeit und Kinderdiabetes,
											oder verfrühte Pubertät miteinschließt.
									",The toxic baby,Tyrone Hayes + Penelope Jagessar Chaffer,17:48,"animals,biology,children,film,plastic,science,sex,pregnancy,public health,science and art,pollution,cancer,chemistry,environment,health,ecology,activism,agriculture,sustainability"
"
","
","
","
",The toxic baby,Tyrone Hayes + Penelope Jagessar Chaffer,17:48,"animals,biology,children,film,plastic,science,sex,pregnancy,public health,science and art,pollution,cancer,chemistry,environment,health,ecology,activism,agriculture,sustainability"
"
											So it's interesting for me,
											when I'm looking for someone who can really talk to me
											and talk to an audience about these things,
											that probably one of the most important people in the world
											who can discuss toxicity in babies
											is expert in frogs.
									","
											Es interesante ver que
											cuando estaba buscando a alguien con quien dialogar
											sobre estos temas frente a una audiencia, descubrí que
											probablemente una de las personas más sobresalientes en el mundo
											capacitada para hablar de tóxicos en bebés
											es un experto en ranas.
									","
											Il est donc intéressant pour moi,
											quand je cherche quelqu'un qui puisse vraiment me parler
											et parler à un public de ces choses-là,
											que probablement l'une des personnes les plus importantes dans le monde
											qui puisse discuter de la toxicité chez les bébés
											soit expert en grenouilles.
									","
											Es ist also sehr interessant für mich,
											dass ich auf der Suche nach jemandem, mit dem ich darüber sprechen kann,
											und mit dem ich mich an ein Publikum richten kann,
											dass eine der wahrscheinlich wichtigsten Personen der Welt,
											die über dieses Thema der Giftigkeit in Babies sprechen kann,
											ein Experte in Sachen Fröschen ist.
									",The toxic baby,Tyrone Hayes + Penelope Jagessar Chaffer,17:48,"animals,biology,children,film,plastic,science,sex,pregnancy,public health,science and art,pollution,cancer,chemistry,environment,health,ecology,activism,agriculture,sustainability"
"
","
","
","
",The toxic baby,Tyrone Hayes + Penelope Jagessar Chaffer,17:48,"animals,biology,children,film,plastic,science,sex,pregnancy,public health,science and art,pollution,cancer,chemistry,environment,health,ecology,activism,agriculture,sustainability"
"
											(Laughter)
									","
											(Risas)
									","
											(Rires)
									","
											(Lachen)
									",The toxic baby,Tyrone Hayes + Penelope Jagessar Chaffer,17:48,"animals,biology,children,film,plastic,science,sex,pregnancy,public health,science and art,pollution,cancer,chemistry,environment,health,ecology,activism,agriculture,sustainability"
