en,pt,fr,de,title,speaker,duration,tags
"
","
","
","
",The wonderful and terrifying implications of computers that can learn,Jeremy Howard,19:45,"AI,algorithm,computers,health,intelligence,technology,machine learning"
"
											It used to be that if you wanted
to get a computer to do something new,
											you would have to program it.
											Now, programming, for those of you here
that haven't done it yourself,
											requires laying out in excruciating detail
											every single step that you want
the computer to do
											in order to achieve your goal.
											Now, if you want to do something
that you don't know how to do yourself,
											then this is going
to be a great challenge.
									","
											Era habitual, quando queríamos 
que um computador fizesse algo novo,
											termos que o programar.
											Para aqueles que nunca programaram,
											a programação requer especificar
com enorme detalhe,
											todos os passos que queremos
que o computador execute
											para alcançarmos o nosso objetivo.
											Se queremos fazer algo que não
sabemos fazer nós próprios,
											será um grande desafio.
									","
											Avant, si vous vouliez qu'un ordinateur
fasse quelque chose de nouveau,
											vous deviez le programmer.
											La programmation, pour ceux 
d'entre vous qui n'en ont jamais fait,
											nécessite de décrire,
à un niveau de détail effrayant,
											chaque étape que vous voulez
que l'ordinateur fasse
											pour atteindre votre but.
											Mais si ce que vous voulez, 
vous ne savez pas le faire vous-même,
											la programmation devient un immense défi.
									","
											Wenn man früher wollte, 
dass ein Computer etwas Neues tat,
											musste man ihn programmieren.
											Für alle, die es noch nie
selbst probiert haben:
											Beim Programmieren 
muss man bis ins kleinste Detail
											jeden einzelnen Schritt definieren,
den der Computer erledigen soll,
											um sein Ziel zu erreichen.
											Will man also etwas tun, 
was man selbst noch nicht kann,
											dann wird das eine große Herausforderung.
									",The wonderful and terrifying implications of computers that can learn,Jeremy Howard,19:45,"AI,algorithm,computers,health,intelligence,technology,machine learning"
"
","
","
","
",The wonderful and terrifying implications of computers that can learn,Jeremy Howard,19:45,"AI,algorithm,computers,health,intelligence,technology,machine learning"
"
											So this was the challenge faced
by this man, Arthur Samuel.
											In 1956, he wanted to get this computer
											to be able to beat him at checkers.
											How can you write a program,
											lay out in excruciating detail,
how to be better than you at checkers?
											So he came up with an idea:
											he had the computer play
against itself thousands of times
											and learn how to play checkers.
											And indeed it worked,
and in fact, by 1962,
											this computer had beaten
the Connecticut state champion.
									","
											Este foi o desafio enfrentado
por este homem, Arthur Samuel.
											Em 1965, ele queria que um computador
											o vencesse nas damas.
											Como podemos escrever um programa,
											com grande detalhe, que seja melhor
do que nós nas damas?
											Ele teve uma ideia:
											pôs o computador a jogar contra
si próprio, milhares de vezes,
											para aprender a jogar damas.
											Funcionou e, em 1962,
											o computador venceu o campeão
do estado do Connecticut.
									","
											C'est à ce défi que se confronta
cet homme, Arthur Samuel.
											En 1956, il voulut que cet ordinateur
											soit capable de le battre au jeu de dames.
											Comment écrire un programme,
											décrire, en d'effrayants détails, comment 
être meilleur que vous aux dames ?
											Il eut une idée :
											faire jouer l'ordinateur contre
lui-même des milliers de fois
											et lui faire apprendre à jouer aux dames.
											Ça a si bien fonctionné que dès 1962
											l'ordinateur avait battu
le champion du Connecticut.
									","
											Dieser Herausforderung stellte sich 
dieser Mann, Arthur Samuel.
											1956 wollte er diesem Computer beibringen,
											ihn im Spiel Dame zu schlagen.
											Wie kann man ein Programm schreiben
											und bis ins kleinste Detail definieren, 
wie man sich selbst in Dame übertrifft?
											Also hatte er eine Idee:
											Er ließ den Computer tausende Male 
gegen sich selbst spielen,
											sodass er Dame spielen lernte.
											Das funktionierte wirklich, und schon 1962
											besiegte dieser Computer 
den Landesmeister von Connecticut.
									",The wonderful and terrifying implications of computers that can learn,Jeremy Howard,19:45,"AI,algorithm,computers,health,intelligence,technology,machine learning"
"
","
","
","
",The wonderful and terrifying implications of computers that can learn,Jeremy Howard,19:45,"AI,algorithm,computers,health,intelligence,technology,machine learning"
"
											So Arthur Samuel was
the father of machine learning,
											and I have a great debt to him,
											because I am a machine
learning practitioner.
											I was the president of Kaggle,
											a community of over 200,000
machine learning practictioners.
											Kaggle puts up competitions
											to try and get them to solve
previously unsolved problems,
											and it's been successful 
hundreds of times.
											So from this vantage point,
I was able to find out
											a lot about what machine learning
can do in the past, can do today,
											and what it could do in the future.
											Perhaps the first big success of 
machine learning commercially was Google.
											Google showed that it is
possible to find information
											by using a computer algorithm,
											and this algorithm is based
on machine learning.
											Since that time, there have been many
commercial successes of machine learning.
											Companies like Amazon and Netflix
											use machine learning to suggest
products that you might like to buy,
											movies that you might like to watch.
											Sometimes, it's almost creepy.
											Companies like LinkedIn and Facebook
											sometimes will tell you about
who your friends might be
											and you have no idea how it did it,
											and this is because it's using
the power of machine learning.
											These are algorithms that have
learned how to do this from data
											rather than being programmed by hand.
									","
											Arthur Samuel foi, assim, o pai
da aprendizagem automática
											e tenho uma grande dívida para com ele,
											porque sou um profissional
da aprendizagem automática.
											Fui o presidente da Kaggle,
											uma comunidade de cerca de 200 000
profissionais da aprendizagem automática.
											A Kaggle estabelece competições,
											em que se tenta resolver problemas
ainda não resolvidos,
											e teve sucesso centenas de vezes.
											Desta posição vantajosa
pude descobrir muito
											sobre o que a aprendizagem automática
pode fazer no passado, no presente
											e o que poderá fazer no futuro.
											O primeiro grande sucesso comercial da
aprendizagem automática foi a Google.
											A Google mostrou que é possível
encontrar informação
											usando o algoritmo de um computador,
											e este algoritmo é baseado
em aprendizagem automática.
											Desde então, houve muitos sucessos
comerciais da aprendizagem automática.
											Empresas como a Amazon e a Netflix
											usam a aprendizagem automática para
sugerir produtos que talvez compremos,
											filmes que talvez gostemos de ver.
											Por vezes, é quase assustador.
											Empresas como o LinkedIn e o Facebook
											por vezes dizem-nos quem poderão
ser os nossos amigos
											e não temos ideia de como
elas fizeram isso,
											porque estão a usar o poder
da aprendizagem automática.
											Estes algoritmos aprenderam a fazer
isto a partir de dados
											em vez de serem programados à mão.
									","
											Arthur Samuel est le père
de la machine apprenante,
											et j'ai une grande dette envers lui,
											parce que je travaille dans ce secteur.
											J'ai été président de Kaggle,
											une communauté de 200 000 praticiens 
de l'apprentissage automatique.
											Kaggle met en place des compétitions
											pour les amener à résoudre
des problèmes jusque là non résolus,
											et ça a été un succès
des centaines de fois.
											De ce point de vue privilégié,
j'ai pu découvrir
											beaucoup sur ce que l'apprentissage 
automatique pouvait et peut faire,
											et sur ce qu'il pourra faire demain.
											Le premier grand succès commercial, 
c'est peut-être Google.
											Google a montré qu'il était possible
de trouver des informations
											en utilisant un algorithme,
											et cet algorithme est basé
sur l'apprentissage automatique.
											L'apprentissage automatique a depuis connu
beaucoup d'autres succès commerciaux
											Des sociétés comme Amazon ou Netflix
											l'utilisent pour suggérer des produits 
que vous pourriez vouloir acheter,
											des films que vous pourriez aimer voir.
											Parfois, c'en est presque effrayant.
											Des entreprises comme LinkedIn et Facebook
											vous disent parfois qui
pourraient être vos amis
											et vous ne savez pas comment elles font,
											car elles utilisent le pouvoir
de l'apprentissage automatique.
											Ces algorithmes ont appris à le faire
à partir de données
											plutôt que d'être programmés manuellement.
									","
											Arthur Samuel war also 
der Urvater des Maschinellen Lernens
											und ich schulde ihm viel,
											denn ich bin ein Fachmann 
im Maschinellen Lernen.
											Ich war Präsident von Kaggle,
											einer Plattform von über 200 000 
Fachleuten für Maschinelles Lernen.
											Kaggle veranstaltet Wettbewerbe,
											bei denen bisher ungelöste Probleme 
gelöst werden sollen,
											und das war schon 
hunderte Male erfolgreich.
											Aus dieser Warte habe 
ich viel darüber gelernt,
											was Maschinelles Lernen
früher konnte, was es heute kann
											und was es zukünftig vollbringen könnte.
											Der vielleicht erste kommerzielle Erfolg 
im Maschinellen Lernen war Google.
											Google hat bewiesen, 
dass man Informationen
											über einen Computeralgorithmus
finden kann,
											der auf Maschinellem Lernen basiert.
											Seitdem gab es viele kommerzielle Erfolge 
im Maschinellen Lernen.
											Firmen wie Amazon oder Netflix
											nutzen Maschinelles Lernen
für Kaufempfehlungen
											oder Filmvorschläge.
											Manchmal ist das beinahe gruselig.
											Firmen wie LinkedIn oder Facebook
											schlagen Ihnen manchmal neue Freunde vor
											und Sie haben keine Ahnung, wie das geht,
											und genau das ist die Macht 
des Maschinellen Lernens.
											Diese Algorithmen haben
anhand vorhandener Daten gelernt,
											anstatt von Hand programmiert zu werden.
									",The wonderful and terrifying implications of computers that can learn,Jeremy Howard,19:45,"AI,algorithm,computers,health,intelligence,technology,machine learning"
"
","
","
","
",The wonderful and terrifying implications of computers that can learn,Jeremy Howard,19:45,"AI,algorithm,computers,health,intelligence,technology,machine learning"
"
											This is also how IBM was successful
											in getting Watson to beat
the two world champions at ""Jeopardy,""
											answering incredibly subtle
and complex questions like this one.
											[""The ancient 'Lion of Nimrud' went missing
from this city's national museum in 2003 
(along with a lot of other stuff)""]
											This is also why we are now able
to see the first self-driving cars.
											If you want to be able to tell
the difference between, say,
											a tree and a pedestrian,
well, that's pretty important.
											We don't know how to write
those programs by hand,
											but with machine learning,
this is now possible.
											And in fact, this car has driven 
over a million miles
											without any accidents on regular roads.
									","
											Esta foi também a razão do sucesso da IBM
											ao conseguir que o Watson ganhasse
a dois campeões mundiais no ""Jeopardy"",
											respondendo a questões incrivelmente
subtis e complexas.
											Esta é também a razão de podermos ver
os primeiros carros autónomos.
											É bastante importante podermos distinguir
											uma árvore de um peão.
											Não sabemos como escrever
esses programas à mão,
											mas isso é agora possível
com a aprendizagem automática.
											Este carro conduziu mais
de um milhão de quilómetros
											em estradas normais,
sem qualquer acidente.
									","
											De la même manière, 
IBM a pu faire en sorte
											que Watson batte les champions du monde 
de « Jeopardy »,
											en répondant à des questions
très difficiles comme :
											« Le ""Lion de Nimrud"" a disparu
en 2003 du musée de cette ville »
											C'est aussi pourquoi nous voyons
les premières voitures autonomes.
											Être capable de faire
la différence entre, disons,
											un arbre et un piéton,
est plutôt important.
											Nous ne savons pas écrire
de tels programmes manuellement,
											mais l'apprentissage automatique
rend la chose possible.
											Cette voiture a roulé
plus de 1,6 millions de km
											sur des routes ordinaires,
sans le moindre accident.
									","
											So konnte auch IBM Watson dazu bringen,
											die zwei Weltmeister
der Quizshow ""Jeopardy"" zu schlagen,
											wo man knifflige, komplexe Fragen
beantworten musste, z. B.:
											[""2003 verschwand u. a. 
der antike 'Löwe von Nimrud'
											aus dem Museum dieser Stadt.""]
											Daher gibt es nun
erste selbstfahrende Autos.
											Will man den Unterschied
											etwa zwischen Baum und
Fußgänger erkennen, ist das wichtig.
											Wir wissen nicht, wie man 
solche Programme schreibt,
											aber durch Maschinelles Lernen 
ist das jetzt möglich.
											Dieses Auto ist schon über 1 Mio. km
											ohne den kleinsten Unfall 
auf normalen Straßen gefahren.
									",The wonderful and terrifying implications of computers that can learn,Jeremy Howard,19:45,"AI,algorithm,computers,health,intelligence,technology,machine learning"
"
","
","
","
",The wonderful and terrifying implications of computers that can learn,Jeremy Howard,19:45,"AI,algorithm,computers,health,intelligence,technology,machine learning"
"
											So we now know that computers can learn,
											and computers can learn to do things
											that we actually sometimes
don't know how to do ourselves,
											or maybe can do them better than us.
											One of the most amazing examples
I've seen of machine learning
											happened on a project that I ran at Kaggle
											where a team run by a guy
called Geoffrey Hinton
											from the University of Toronto
											won a competition for
automatic drug discovery.
											Now, what was extraordinary here
is not just that they beat
											all of the algorithms developed by Merck
or the international academic community,
											but nobody on the team had any background
in chemistry or biology or life sciences,
											and they did it in two weeks.
											How did they do this?
											They used an extraordinary algorithm
called deep learning.
											So important was this that in fact
the success was covered
											in The New York Times in a front page
article a few weeks later.
											This is Geoffrey Hinton
here on the left-hand side.
											Deep learning is an algorithm
inspired by how the human brain works,
											and as a result it's an algorithm
											which has no theoretical limitations
on what it can do.
											The more data you give it and the more
computation time you give it,
											the better it gets.
									","
											Sabemos agora que os computadores
conseguem aprender.
											Conseguem aprender a fazer coisas
											que nós, por vezes, não sabemos
fazer sozinhos,
											ou fazem-no melhor do que nós.
											Um dos exemplos mais fantásticos
da aprendizagem automática que eu vi
											surgiu num projeto
que desenvolvi na Kaggle
											em que uma equipa liderada
por um tipo chamado Geoffrey Hinton
											da Universidade de Toronto,
venceu uma competição
											sobre descoberta automática
de medicamentos.
											O mais extraordinário não foi terem
vencido todos os algoritmos
											desenvolvidos pela Merck ou pela
comunidade académica internacional,
											mas ninguém na equipa ter formação
em química, biologia ou ciências naturais
											e fizeram-no em duas semanas.
											Como fizeram isto?
											Usaram um algoritmo extraordinário
chamado aprendizagem profunda.
											Isso foi tão importante que saiu
num artigo na primeira página
											no New York Times, algumas semanas depois.
											Este do lado esquerdo
é o Geoffrey Hinton.
											A aprendizagem profunda é um algoritmo
inspirado no cérebro humano.
											e, como resultado, é um algoritmo
											que não tem limitações teóricas
em relação ao que pode fazer.
											Quanto mais dados e tempo
de computação fornecermos
											melhor ele fica.
									","
											Nous savons maintenant que les ordinateurs
peuvent apprendre,
											et apprendre à faire des choses
											que nous ne savons pas 
toujours faire nous-mêmes,
											ou qu'ils peuvent peut-être
faire mieux que nous.
											Un des cas les plus étonnants
d'apprentissage automatique que j'ai vu
											s'est produit lors d'un projet de Kaggle,
											où une équipe dirigée par Geoffrey Hinton,
											de l'Université de Toronto,
											a gagné un concours de
découverte de la drogue.
											Ce qui est extraordinaire n'est
pas juste qu'ils aient battu
											tous les algorithmes de Merck ou de la
communauté universitaire internationale,
											mais que personne de l'équipe n'ait de
formation en chimie ou biologie,
											et qu'ils l'aient fait en deux semaines.
											Comment ont-ils fait ?
											Avec un algorithme génial
appelé apprentissage profond.
											Ça a été si important
que leur succès donna lieu
											à un article en une du New York Times
quelques semaines plus tard.
											Il s'agit de Geoffrey Hinton,
là, à gauche, sur l'écran.
											L'apprentissage profond s'inspire
du fonctionnement du cerveau :
											c'est un algorithme qui n'a donc
aucune limite théorique.
											Plus vous lui donnez de données,
et de temps de calcul,
											plus il devient meilleur.
									","
											Wir wissen also, 
dass Computer lernen können
											und dass sie auch Dinge lernen können,
											von denen wir nicht wissen, 
wie sie funktionieren,
											und manchmal sogar besser als wir.
											Eines der faszinierendsten Beispiele 
für Maschinelles Lernen
											habe ich bei einem meiner 
Kaggle-Projekte gesehen,
											als ein Team unter der Leitung
von Geoffrey Hinton
											von der Universität Toronto
											den Wettstreit für automatische 
Drogenerkennung gewann.
											Außergewöhnlich war 
daran nicht nur ihr Sieg
											gegen all die Algorithmen von Merck 
und der internationalen akademischen Welt,
											sondern, dass das Team kein Vorwissen
zu Chemie oder Biowissenschaften hatte
											und nur zwei Wochen brauchte.
											Wie haben sie das gemacht?
											Sie nutzten einen besonderen
Algorithmus namens Deep Learning.
											Ihr Erfolg war so bedeutend,
											dass er wenig später auf der Titelseite 
der NY Times erschien.
											Hier auf der linken Seite 
sehen Sie Geoffrey Hinton.
											Deep Learning basiert auf der Funktion 
des menschlichen Gehirns
											und deswegen ist es ein Algorithmus,
											dessen Funktion theoretisch 
keine Grenzen gesetzt sind.
											Je mehr Daten und Rechenzeit man hat,
											desto besser wird er.
									",The wonderful and terrifying implications of computers that can learn,Jeremy Howard,19:45,"AI,algorithm,computers,health,intelligence,technology,machine learning"
