en,tr,es,fr,title,speaker,duration,tags
"
","
","
","
",It's time for the law to protect victims of gender violence,Laura L. Dunn,6:13,"sexual violence,TED Fellows,law,gender,gender equality,society,social change,government,justice system,United States"
"
											Throughout the United States,
there is growing social awareness
											that sexual violence and harassment
are far too common occurrences
											within our various institutions —
											occurrences often
without any accountability.
											As a result, the Me Too
movement is upon us,
											and survivors everywhere
are speaking out to demand change.
											Students have rallied against
sexual assault on campus.
											Service members have demanded
Congress reform the military,
											and workers ranging from
Hollywood stars to janitorial staff
											have called out sexual harassment
in the workplace.
											This is a tipping point.
											This is when a social movement
can create lasting legal change.
											But only if we switch tactics.
											Instead of going institution
by institution, fighting for reform,
											it's time to go to the Constitution.
									","
											Amerika Birleşik Devletleri 
genelinde,
											birçok kurumda sıklıkla yaşanan 
ve kurumlara hiçbir sorumluluk doğurmayan
											cinsel şiddet ve tacize yönelik
											sosyal farkındalık artıyor.
											Bir sonucu ise; biz ve 
hayatta kalan herkesin,
											değişimi talep etmek için 
seslerini yükselttiği Me Too hareketi.
											Öğrenciler, kampüsteki cinsel istismara
karşı toplandı.
											Askeri hizmette bulunanlar, kongreden
orduda reform yapılmasını talep etti
											ve Hollywood starlarından 
hademelere kadar uzanan çalışanlar
											iş yerlerindeki cinsel taciz 
için seslerini yükseltti.
											Bu bir taşma noktası.
											Toplumsal hareketin, kalıcı bir 
hukuksal değişim yapabilmesidir,
											taktiklerimizi değiştirirsek tabii.
											Kurumdan kuruma giderek
reform için savaşmak yerine,
											Anayasallaşmaya gitme zamanı.
									","
											Por todo EE.UU. 
hay una creciente conciencia social
											de que la violencia sexual y el acoso 
ocurren con demasiada asiduidad
											dentro de nuestras diversas instituciones,
											a menudo sin responsabilidad alguna.
											Como resultado, ha surgido 
el movimiento""Me Too"" ,
											y sobrevivientes de todos lados
exigen un cambio.
											Estudiantes manifestándose contra
las agresiones sexuales en el campus.
											Miembros del ejército que exigen 
al congreso una reforma militar,
											y trabajadores desde estrellas
de Hollywood hasta conserjes
											han denunciado el acoso sexual
en el puesto de trabajo.
											Este es un punto de inflexión.
											Es cuando un movimiento social
puede crear un cambio legal duradero.
											Pero sólo si cambiamos de táctica.
											En vez de ir de institución a institución,
luchando por la reforma,
											es hora de ir a la Constitución.
									","
											Dans tous les États-Unis,
il y a une conscience sociale grandissante
											au sujet des violences
et harcèlements sexuels bien trop courants
											au sein de nos diverses institutions —
											des événements pour lesquels,
souvent, personne ne répond de ses actes.
											En conséquence,
le mouvement Me Too a émergé
											et partout, des survivantes s'expriment
et réclament un changement.
											Les étudiants se sont élevés
contre les agressions sexuelles
											Les militaires ont réclamé
que le Congrès réforme l'armée
											et des travailleurs allant des stars
d'Hollywood au personnel d'entretien
											ont dénoncé le harcèlement sexuel
sur le lieu de travail.
											Nous sommes à un tournant.
											C'est le moment où un mouvement social
peut créer un changement légal durable.
											Mais seulement si
nous changeons de stratégie.
											Au lieu d'aller
d'institution en institution,
											en nous battant pour une réforme,
											il est temps de nous occuper
de la constitution.
									",It's time for the law to protect victims of gender violence,Laura L. Dunn,6:13,"sexual violence,TED Fellows,law,gender,gender equality,society,social change,government,justice system,United States"
"
","
","
","
",It's time for the law to protect victims of gender violence,Laura L. Dunn,6:13,"sexual violence,TED Fellows,law,gender,gender equality,society,social change,government,justice system,United States"
"
											As it stands, the US Constitution
denies fundamental protections
											to victims of gender violence
such as sexual assault,
											intimate partner violence
											and stalking.
											Specifically, the Fourteenth Amendment
of the Constitution,
											which prohibits state governments
from abusing its citizens,
											does not require state
governments to intervene
											when private parties abuse its citizens.
											So what does that mean in real life?
											That means that when a woman
calls the police from her home,
											afraid that an intruder may attack her,
											she is not entitled
to the state's protection.
											Not only can the police fail to respond,
											but she will be left
without any legal remedy
											if preventable harm occurs as a result.
									","
											Mevcut hâliyle ABD Anayasası,
cinsiyet nedeniyle maruz kalınan;
											cinsel istismar, aile içi şiddet 
ve tacizcilik gibi eylemlerin
											mağdurlarına yönelik
											temel korumayı reddediyor.
											Özellikle,
Anayasa'daki On dördüncü değişiklik;
											eyalet hükümetinin, vatandaşlarına 
kötü muamele etmesini yasaklarken
											özel kişiler vatandaşlara 
kötü muamelede bulunduğunda
											hükûmet müdahalesini 
zorunlu kılmıyor.
											Peki, bunun gerçek hayatta anlamı ne?
											Bu şu demek; bir kadın,
evine zorla giren kişinin kendisine
											saldıracağından korkarak polisi aradığında
											eyalet korumasında olmuyor.
											Polisin cevap vermeme 
ihtimali olduğu gibi,
											sonucunda önlenebilir 
zarar meydana geldiğinde de
											herhangi bir kanuni çözüm yolu 
bulunmamakta.
									","
											Todavía, la Constitución de EE. UU.
niega protecciones fundamentales
											a las víctimas de violencia de género
											como la agresión sexual,
la violencia en la pareja
											y el acoso.
											Específicamente, la 14ª
Enmienda de la Constitución,
											que prohíbe el abuso de los ciudadanos
por parte de los gobiernos estatales,
											no requiere que intervengan los gobiernos
											cuando entidades privadas 
abusan de sus ciudadanos.
											Y, ¿qué significa eso en la vida real?
											Significa que cuando una mujer 
llama a la policía desde su casa,
											temiendo ser atracada por un intruso,
											no tiene derecho
a la protección del estado.
											No sólo la policía no responde,
											sino que se la abandona
sin ningún amparo legal
											si como resultado 
se produce un daño evitable.
									","
											Telle quelle, la constitution américaine
refuse les protections fondamentales
											aux victimes de violences sexuelles
comme les agressions sexuelles,
											les violences d'un partenaire intime
et le harcèlement.
											Spécifiquement, le XIVe
amendement de la constitution,
											qui interdit aux gouvernements fédéraux
tout abus sur leurs citoyens,
											n'exige pas l'intervention
des gouvernements fédéraux
											quand des parties privées
maltraitent leurs citoyens.
											Qu'est-ce que ça signifie ?
											Ça signifie que quand une femme
appelle la police depuis chez elle,
											craignant qu'un intrus l'attaque,
											elle n'a pas la protection de l’État.
											Non seulement la police
peut ne pas répondre,
											elle n'aura aucun recours légal
											si cela engendre des préjudices évitables.
									",It's time for the law to protect victims of gender violence,Laura L. Dunn,6:13,"sexual violence,TED Fellows,law,gender,gender equality,society,social change,government,justice system,United States"
"
","
","
","
",It's time for the law to protect victims of gender violence,Laura L. Dunn,6:13,"sexual violence,TED Fellows,law,gender,gender equality,society,social change,government,justice system,United States"
"
											How can this be?
											It is because the state, theoretically,
											acts on behalf of
all citizens collectively,
											not any one citizen individually.
											The resulting constitutional flaw
directly contradicts international law,
											which requires nation-states to intervene
											and protect citizens against
gender violence by private parties
											as a human right.
											Instead of requiring intervention,
											our Constitution leaves discretion —
											discretion that states have used
to discriminate systemically
											to deny countless victims any remedy.
									","
											Bu nasıl olabilir?
											Sebebi; teoride eyaletin,
											bireysel olarak bir vatandaş yerine,
											tüm vatandaşlar adına 
müşterek biçimde hareket etmesi.
											Anayasal kusurun sonuçları,
özel kişilerin uyguladığı
											cinsiyet şiddetine karşı, 
ulus devletlerin müdahalesini
											ve vatandaşlarını korumasını 
bir insan hakkı olarak öngören
											uluslararası hukukla
doğrudan çelişmekte.
											Anayasamız, müdahale zorunluluğu 
getirmek yerine
											bunu, eyaletlerin sistematik 
biçimde ayrımcılık yapmak
											ve sayısız mağduru
herhangi bir ihtiyaç hâlinde
											reddetmek için kullandıkları 
takdir yetkisine bırakıyor.
									","
											¿Cómo puede ser esto?
											Porque el estado, teóricamente,
											actúa en nombre de
todos los ciudadanos colecivamente,
											no de cualquier ciudadano individualmente.
											Este fallo constitucional contradice 
directamente el derecho internacional,
											que requiere que las naciones estados 
intervengan y protejan
											a los ciudadanos de la violencia de género
por entidades privadas
											como un derecho humano.
											En vez de intervenir,
											nuestra constitución 
lo deja a la discreción,
											discreción que los estados han usado
para discriminar sistemáticamente
											al negarles algún amparo 
a las incontables víctimas.
									","
											Comment est-ce possible ?
											C'est parce que l’État, théoriquement,
											n'agit qu'au nom
de tous les citoyens collectivement,
											pas d'un citoyen individuellement.
											Le défaut constitutionnel qui en découle
											contredit directement
la loi internationale
											qui exige que les États-nations
interviennent
											et protègent les citoyens des violences
sexuelles par des parties privées
											comme étant un droit de l'Homme.
											Au lieu d'exiger l'intervention,
											notre constitution laisse la discrétion —
											discrétion que les états ont utilisé
pour discriminer systématiquement
											et refuser tout recours
à d'innombrables victimes.
									",It's time for the law to protect victims of gender violence,Laura L. Dunn,6:13,"sexual violence,TED Fellows,law,gender,gender equality,society,social change,government,justice system,United States"
"
","
","
","
",It's time for the law to protect victims of gender violence,Laura L. Dunn,6:13,"sexual violence,TED Fellows,law,gender,gender equality,society,social change,government,justice system,United States"
"
											Unlike what you may have seen
on ""Law &amp; Order: SVU,""
											justice is rare for victims
of gender violence.
											And even in those rare cases
where law enforcement has chosen to act,
											victims have no rights
during the resulting criminal process.
											You see, victims are not parties
in a criminal case.
											Rather, they are witnesses;
											their bodies, evidence.
											The prosecution does not represent
the interests of a victim.
											Rather, the prosecution represents
the interests of the state.
											And the state has the discretion
to dismiss criminal charges,
											enter lax plea deals
											and otherwise remove
a victim's voice from the process,
											because again,
											a state theoretically represents
the interests of all citizens collectively
											and not any one citizen individually.
									","
											Law &amp; Order: SVU'da 
gördüklerinizin aksine
											cinsiyet şiddetine maruz kalanlar için 
nadir olarak adalet var.
											Ve bu nadir vakalarda
hukuki yaptırımlar uygulanacak olsa bile,
											mağdurların ceza davası sonuçlanana 
kadar hiçbir hakları yok.
											Görüyorsunuz, mağdurlar
ceza davalarında taraf olarak yer almıyor.
											Aksine, 
kendi bedenlerinin ve delillerin
											tanıkları oluyorlar.
											Yargılama, 
mağdurun çıkarları yerine
											eyaletin çıkarlarını gözetiyor.
											Eyaletin;
cezai kovuşturmayı reddetme,
											kontrolsüz iddia pazarlığına girişme,
											ve mağdurun sesini yargılama 
aşamalarından silmede takdir yetkisi var.
											Çünkü yine,
											teoride eyalet, bireysel olarak 
bir vatandaş yerine,
											tüm vatandaşları 
müşterek biçimde temsil ediyor.
									","
											A diferencia de lo que pueden haber visto
en ""Ley y Orden: UVE,""
											la justicia es escasa 
para las víctimas de violencia género.
											E incluso en esos casos excepcionales
donde la policía ha decidido actuar,
											las víctimas no tienen derechos
durante el resultante proceso penal.
											Ya ven, las víctimas no son partes
de un caso criminal.
											Más bien, son testigos;
											sus cuerpos, evidencia.
											La fiscalía no representa
los intereses de una víctima.
											Al contrario, la fiscalía representa
los intereses del estado.
											Y el estado puede desestimar 
a su discreción los cargos criminales,
											entrar en pactos de conformidad laxos
											o eliminar la voz de la víctima 
del proceso, porque de nuevo,
											un estado, teóricamente,
											representa los intereses 
de los ciudadanos colectivamente,
											no de cualquier ciudadano individualmente.
									","
											Contrairement à ce que vous voyez
dans « New York, unité spéciale »,
											la justice est rare pour les victimes
de violences sexuelles.
											Même dans ces rares cas où
les forces de l'ordre ont décidé d'agir,
											les victimes n'ont aucun droit
dans la procédure pénale qui en résulte.
											Les victimes ne sont pas des parties
dans les affaires pénales.
											Ce sont plutôt des témoins ;
											leur corps, une preuve.
											Le ministère public ne représente pas
les intérêts d'une victime.
											Le ministère public représente
les intérêts de l’État.
											L’État a la discrétion d'abandonner
des accusations criminelles,
											de conclure un arrangement laxiste
											ou bien de soustraire la voix
de la victime du processus
											car, à nouveau,
											un État représente
théoriquement les intérêts
											de tous les citoyens collectivement
											et pas d'un citoyen individuellement.
									",It's time for the law to protect victims of gender violence,Laura L. Dunn,6:13,"sexual violence,TED Fellows,law,gender,gender equality,society,social change,government,justice system,United States"
"
","
","
","
",It's time for the law to protect victims of gender violence,Laura L. Dunn,6:13,"sexual violence,TED Fellows,law,gender,gender equality,society,social change,government,justice system,United States"
"
											Despite this constitutional flaw,
											some victims of gender violence
have found protections
											under federal Civil Rights statutes,
											such as Title IX.
											Title IX is not just about sports.
											Rather, it prohibits all forms
of sex discrimination,
											including sexual violence and harassment
											within educational programs
that accept federal funding.
											While initially targeting
sex discrimination within admissions,
											Title IX has actually evolved over time
											to require educational institutions
to intervene and address gender violence
											when committed by certain parties,
											such as when teachers, students
or campus visitors commit sexual assault
											or harassment.
									","
											Anayasal kusura rağmen
											bazı cinsiyet şiddeti mağdurları,
											Federal Medeni Kanun
9. Başlık'ta olduğu gibi,
											koruma bulabildiler.
											9. Başlık, sadece spor hakkında değil.
											Aksine, federal fon kabul eden 
eğitim programları bünyesinde,
											cinsel şiddet ve taciz de dâhil
											cinsiyet ayrımının tüm biçimlerini 
yasaklıyor.
											İlk başlarda, cinsiyet ayrımcılığının 
kabul edilebilirliğini hedefleyen
											9. Başlık, zamanla
											öğretmen, öğrenci veya kampüs 
ziyaretçilerinin cinsel saldırı
											veya tacizde bulunmasında 
olduğu gibi
											belirli kişilerce gerçekleştirilen 
cinsiyet şiddetine karşı
											eğitim kurumlarının müdahalesi 
ve değinişine evrildi.
									","
											Pese a este error constitucional,
algunas víctimas de violencia de género
											han hallado protección bajo las leyes
de los Derechos Civiles federales,
											como el Título IX.
											El Título IX no trata sólo sobre deportes.

											Más bien prohíbe toda forma 
de discriminación sexual,
											incluida la violencia sexual y el acoso
											dentro de los programas educativos
que aceptan fondos federales.
											Aunque inicialmente se enfocaba
en la discriminación sexual en admisiones,
											el Título IX realmente 
ha evolucionado con el tiempo
											al requerir a las instituciones educativas
que intervengan y aborden
											la violencia de género ya sea cometida 
por cualquiera de las partes,
											como cuando profesores, estudiantes
o visitantes del campus
											cometen agresión sexual o acoso.
									","
											Malgré ce défaut constitutionnel,
											certaines victimes
de violences sexuelles ont été protégées
											par des lois du droit civil
											telles que le Titre IX.
											Le Titre IX ne traite pas que de sport.
											Il interdit toute forme
de discrimination sexuelle,
											y compris la violence
et le harcèlement sexuels
											au sein des programmes éducatifs
acceptant un financement fédéral.
											S'il ciblait à l'origine la discrimination
sexuelle lors des admissions,
											le Titre IX a évolué au fil du temps
											pour exiger des institutions éducatives
											d'intervenir et de remédier
aux violences sexuelles
											commises par certaines parties
											comme lorsque des professeurs,
des étudiants ou des visiteurs du campus
											commettent une agression
ou un harcèlement sexuel.
									",It's time for the law to protect victims of gender violence,Laura L. Dunn,6:13,"sexual violence,TED Fellows,law,gender,gender equality,society,social change,government,justice system,United States"
