es,pt,tr,en,fr,de,title,speaker,duration,tags
"
","
","
","
","
","
",Why I love vultures,Munir Virani,6:41,"adventure,animals,biology,birds,nature,science,ecology,environment,bacteria,history,conservation,Egypt,biodiversity,pollution,Africa,wind energy"
"
											Quisiera hablarles de
											un grupo muy especial de animales.
									","
											Gostaria de vos falar sobre
											um grupo muito especial de animais.
									","
											Size çok önemli bir hayvan
											grubundan bahsetmek istiyorum.
									","
											I would like to talk to you about
											a very special group of animals.
									","
											Je voudrais vous parler
											d'un groupe d'animaux très spécial
									","
											Ich möchte euch heute über eine
											besondere Art von Tieren erzählen.
									",Why I love vultures,Munir Virani,6:41,"adventure,animals,biology,birds,nature,science,ecology,environment,bacteria,history,conservation,Egypt,biodiversity,pollution,Africa,wind energy"
"
","
","
","
","
","
",Why I love vultures,Munir Virani,6:41,"adventure,animals,biology,birds,nature,science,ecology,environment,bacteria,history,conservation,Egypt,biodiversity,pollution,Africa,wind energy"
"
											Hay 10 000 especies de aves en el mundo.
											Los buitres se encuentran 
en el grupo de aves más amenazado.
											Cuando uno ve un buitre como este, lo primero
											que le viene a la mente es que son asquerosos, feos,
											criaturas codiciosas que sólo 
buscan alimentarse de ustedes,
											asociados con los políticos. (Risas) (Aplausos)
											Quiero cambiar esa percepción. Quiero cambiar
											esos sentimientos que tienen 
hacia estas aves, porque
											necesitan de nuestra compasión. 
Realmente la necesitan. (Risas)
											Y les diré por qué.
									","
											Há 10 000 espécies de aves no mundo.
											Os abutres encontram-se no grupo de aves 
mais ameaçado.
											Quando veem um abutre como este,
											a primeira coisa que vos vem à cabeça é
que eles são nojentos, feios,
											criaturas gananciosas
que só querem a vossa carne,
											associados aos políticos.
											(Risos)
											(Aplausos)
											Quero alterar essa perceção.
											Quero mudar os sentimentos
que têm por estas aves,
											porque elas precisam da nossa compaixão.
											Precisam mesmo.
(Risos)
											E vou dizer-vos porquê.
									","
											Dünya'da 10.000 çeşit kuş türü var.
											Akbabalar en fazla soyu tehlike altındaki kuş türü.
											Resimdeki gibi bir akbaba gördüğünüzde ilk aklınıza gelen
											leş yiyen, mide bulandırıcı, çirkin
											ve açgözlü yaratıklar.
											Politikacılar gibi. (Kahkaha ve alkış)
											Bu algıyı değiştirmek istiyorum. Bu kuşlar için hissettiğiniz
											duyguları değiştirmek istiyorum.
											Çünkü bu kuşların bizlerin sempatisine ihtiyacı var. Gerçekten. (Alkış.)
											Neden olduğunu anlatmama izin verin.
									","
											There are 10,000 species of birds in the world.
											Vultures are amongst the most threatened group of birds.
											When you see a vulture like this, the first thing
											that comes to your mind is, these are disgusting, ugly,
											greedy creatures that are just after your flesh,
											associated with politicians. (Laughter) (Applause)
											I want to change that perception. I want to change
											those feelings you have for these birds, because
											they need our sympathy. They really do. (Laughter)
											And I'll tell you why.
									","
											Il y a 10 000 espèces d'oiseaux dans le monde.
											Les vautours sont parmi les groupes d'oiseaux
les plus menacés.
											Quand vous voyez un vautour comme celui-ci, 
la première chose
											qui vient à l'esprit est, ce sont des créatures
											dégoutantes, laides, avides qui convoitent votre chair,
											et on les associe aux politiciens. (Rires) (Applaudissements)
											Je veux changer cette perception. Je veux changer
											ces sentiments que vous avez pour ces oiseaux, parce
											qu'ils ont besoin de notre compassion. Vraiment. (Rires)
											Et je vais vous dire pourquoi.
									","
											Weltweit gibt es 10.000 
Arten von Vögeln.
											Geier sind einer der am meisten 
bedrohten Vogelarten.
											Über einen Geier wie 
diesen hier denken wir,
											dass er hässlich, eklig 
und gefräßig ist,
											dass er einem nach 
dem Fleisch trachtet.
											Wir assoziieren Geier mit 
Politikern. (Gelächter) (Applaus)
											Ich möchte diese Sichtweise 
ändern. Ich möchte
											die Gefühle, die wir für diese 
Vögel haben, ändern.
											Sie brauchen unser Mitgefühl. 
Ja, wirklich. (Gelächter)
											Lasst mich euch erzählen warum.
									",Why I love vultures,Munir Virani,6:41,"adventure,animals,biology,birds,nature,science,ecology,environment,bacteria,history,conservation,Egypt,biodiversity,pollution,Africa,wind energy"
"
","
","
","
","
","
",Why I love vultures,Munir Virani,6:41,"adventure,animals,biology,birds,nature,science,ecology,environment,bacteria,history,conservation,Egypt,biodiversity,pollution,Africa,wind energy"
"
											En primer lugar, ¿por qué tienen tan mala prensa?
											Cuando Charles Darwin cruzó el Atlántico en 1832
											en el Beagle, vio el buitre de Turquía,
											y dijo: ""Son aves repugnantes
											con cabezas calvas coloradas hechas 
para deleitarse en la podredumbre"". (Risas)
											No pueden conseguir un insulto peor,
y este viene de Charles Darwin. (Risas)
											Saben, él cambió de opinión cuando regresó,
											y les diré por qué.
											También se ha asociado con Disney —risas—
											personificados como personajes 
mentecatos, tontos, estúpidos.
									","
											Primeiro que tudo, porque é que têm 
tão má fama?
											Quando Charles Darwin atravessou o 
Atlântico em 1832, a bordo do ""Beagle"",
											ele viu o urubu-de-cabeça-vermelha,
											e disse: ""Estas aves são nojentas
											""com as cabeças calvas escarlates
feitas para se deleitarem na podridão.""
											Não se podia ter recebido pior insulto,
e logo de Charles Darwin.
											(Risos)
											Sabem, ele mudou de ideias
quando regressou,
											e vou dizer-vos porquê.
											Eles também têm sido associados
à Disney — (Risos)
											personificados como personagens patetas, 
idiotas e estúpidas.
									","
											İlk olarak, neden böyle kötü bir ünleri var?
											Darwin 1832'de Atlantik'i Beagle ile aştığında
											bir hindi akbabası gördü ve şöyle dedi:
											Akbabalar kel kırmızı kafalarıyla kokuşmuşluğa
											isyan etmek için oluşmuş yaratıklar. (Kahkaha)
											Daha kötü bir hakaret duymamışsınızdır, hele bir de Darwin'den. (Kahkaha)
											Biliyorsunuz, geri döndüğünde Darwin aklındakilerin tümünü gözden geçirdi.
											Nedenini şimdi anlatıyorum.
											Bu kuşlar bir de ahmak, budala, aptal gibi karakterlerle
											Disney'le eşleştirildi. (Kahkaha)
									","
											First of all, why do they have such a bad press?
											When Charles Darwin went across the Atlantic in 1832
											on the Beagle, he saw the turkey vulture,
											and he said, ""These are disgusting birds
											with bald scarlet heads that are formed to revel in putridity."" (Laughter)
											You could not get a worse insult, and that from Charles Darwin. (Laughter)
											You know, he changed his mind when he came back,
											and I'll tell you why.
											They've also be associated with Disney — (Laughter) —
											personified as goofy, dumb, stupid characters.
									","
											Tout d'abord, pourquoi ont-ils une si mauvaise réputation ?
											Quand Charles Darwin a traversé l'Atlantique en 1832
											sur le Beagle, il voit l'Urubu,
											et il a dit: « Ce sont des oiseaux dégoûtants
											à t^te chauve et écarlate qui se forment à festoyer 
dans la chair en putréfaction."" (Rires)
											Il n'y a pas pire insulte et c'est Charles Darwin
qui l'a dite. (Rires)
											Vous savez, il a changé d'avis quand il est revenu,
											et je vais vous dire pourquoi.
											On les associe aussi à Disney — (RIres)
											incarnant des personnages loufoques, 
sots, stupides.
									","
											Aber zu aller erst, warum 
sind sie so verrufen?
											Als Charles Darwin 1832 den 
Atlantik auf der Beagle überquerte,
											sah er den Truthahngeier und sagte:
											""Dies sind widerliche Vögel, 
deren scharlachrote
											Köpfe zum Schlemmen an Verderblichem 
gemacht sind."" (Gelächter)
											Man kann sich keine schlimmere Beleidigung vorstellen
und das von Charles Darwin. (Gelächter)
											Aber wisst ihr was? Als er zurückkam, 
hatte er seine Einstellung geändert.
											Und ich erzähle euch, warum.
											Geier werden auch von Disney – 
(Gelächter) –
											als alberne, dumme und blöde 
Charaktere dargestellt.
									",Why I love vultures,Munir Virani,6:41,"adventure,animals,biology,birds,nature,science,ecology,environment,bacteria,history,conservation,Egypt,biodiversity,pollution,Africa,wind energy"
"
","
","
","
","
","
",Why I love vultures,Munir Virani,6:41,"adventure,animals,biology,birds,nature,science,ecology,environment,bacteria,history,conservation,Egypt,biodiversity,pollution,Africa,wind energy"
"
											Más recientemente, si han estado 
siguiendo la prensa keniana
											—risas, aplausos y aclamaciones—
											estos son los atributos que asocian con
											el Parlamento keniano. Pero no lo acepto.
											No lo acepto. ¿Saben por qué?
											Porque los miembros del Parlamento
											no mantienen limpio el medio ambiente. (Risas)
											Los parlamentarios no ayudan a prevenir 
la propagación de enfermedades.
											Difícilmente son monógamos. (Risas) (Aplausos)
											Están lejos de extinguirse. (Risas)
											Y, mi favorita, los buitres tienen 
mejor presencia. (Aplausos) (Risas)
									","
											Mais recentemente, se tiverem estado
a seguir a imprensa queniana
											— (Risos) (Aplausos) (Vivas) —
											estes são os atributos que eles associaram
											aos Membros do Parlamento Queniano. 
Mas quero contestar isso.
											Quero contestar isso. Sabem porquê?
											Porque os Membros do Parlamento
											não mantêm o ambiente limpo.
											(Risos)
											Os Membros do Parlamento não ajudam
a prevenir a propagação de doenças.
											Dificilmente são monógamos.
											(Risos)
											(Aplausos)
											Eles estão longe de estarem extintos.
											(Risos)
											E, a minha preferida, os abutres são 
mais bonitos.
											(Aplausos)
											(Risos)
									","
											Yakın zamanlarda ise Kenya basınını takip ettiyseniz,
											(Kahkaha-alkış-çığlıklar)
											Bunlar Kenyalı milletvekilinin
											akbabalara atfettikleri. Bunlarla mücadele etmek istiyorum.
											Bunlarla mücadele etmek istiyorum. Neden mi?
											Çünkü milletvekilleri
											doğayı temiz tutamaz. (kahkaha)
											Milletvekilleri salgın hastalıkların yayılmasını engelleyemez.
											Ve milletvekilleri büyük oranda tek eşli değildir: (Kahkaha-Alkış)
											Soyları tükenme tehlikesinden de çoook uzaktır. (Kahkaha)
											Ve benim favorim: Akbabalar çok daha guzel görünüşlüdürler. (Alkış-Kahkaha)
									","
											More recently, if you've been following the Kenyan press
											— (Laughter) (Applause) (Cheers) —
											these are the attributes that they associated
											the Kenyan MPs with. But I want to challenge that.
											I want to challenge that. Do you know why?
											Because MPs
											do not keep the environment clean. (Laughter)
											MPs do not help to prevent the spread of diseases.
											They are hardly monogamous. (Laughter) (Applause)
											They are far from being extinct. (Laughter)
											And, my favorite is, vultures are better looking. (Applause) (Laughter)
									","
											Plus récemment, si vous avez suivi la presse kényane
											— (Rires) (Applaudissements) (Cheers) —
											ce sont les attributs qu'on a associés
											aux députés du Kenya. Mais je veux contester ça.
											Je veux contester ça. Savez-vous pourquoi ?
											Parce que les députés
											ne gardent pas l'environnement propre. (Rires)
											Les députés ne contribuent pas à prévenir 
la propagation des maladies.
											Ils ne sont guère monogames. 
(Rires) (Applaudissements)
											Ils sont loin d'être éteints. (Rires)
											Et, mon préféré, les vautours sont plus beaux. (Applaudissements) (Rires)
									","
											Und erst kürzlich, falls ihr die 
kenianische Presse mitverfolgt...
											– (Gelächter) (Applaus) –
											Dies sind Attribute, die 
mit den kenianischen
											Abgeordneten assoziiert werden.
Ich möchte diese Sichtweise herausfordern.
											Und wisst ihr, warum?
											Weil Abgeordnete ihre Umwelt
											nicht sauber halten. (Gelächter)
Abgeordnete helfen nicht,
											die Verbreitung von 
Krankheiten einzudämmen.
											Sie können schwerlich als monogam 
bezeichnet werden. (Gelächter) (Applaus)
											Sie sind weit davon entfernt 
auszusterben. (Gelächter)
											Und, mein Favorit: Geier sehen besser aus.
(Applaus) (Gelächter)
									",Why I love vultures,Munir Virani,6:41,"adventure,animals,biology,birds,nature,science,ecology,environment,bacteria,history,conservation,Egypt,biodiversity,pollution,Africa,wind energy"
"
","
","
","
","
","
",Why I love vultures,Munir Virani,6:41,"adventure,animals,biology,birds,nature,science,ecology,environment,bacteria,history,conservation,Egypt,biodiversity,pollution,Africa,wind energy"
"
											Hay dos tipos de buitres en este planeta.
											Hay los buitres del Nuevo Mundo 
que se encuentran principalmente
											en las Américas, como los cóndores y los caracarás,
											y los buitres del Viejo Mundo, donde tenemos
											16 especies. De estas 16, 11 enfrentan
											un alto riesgo de extinción.
									","
											Portanto, há dois tipos de abutres
no planeta.
											Há os abutres do Novo Mundo,
											que são encontrados sobretudo
nas Américas,
											como os condores e os caracarás,
											e depois os abutres do Velho Mundo,
onde temos 16 espécies.
											Destas 16, 11 delas estão a enfrentar
um elevado risco de extinção.
									","
											Bu gezegende iki tip akbaba var.
											Bir Yeni Dünya(Amerika)'da bulunanlar.
											Condors ve Caracaras gibi.
											Ve eski dünyada da 16 baykuş türü var.
											Bu 16 kuş türünden 11'i
											soyu tükenme tehlikesiyle karşı karşıya.
									","
											So there's two types of vultures in this planet.
											There are the New World vultures that are mainly found
											in the Americas, like the condors and the caracaras,
											and then the Old World vultures, where we have
											16 species. From these 16, 11 of them are facing
											a high risk of extinction.
									","
											Il y a donc deux types de vautours sur cette planète.
											Il y a les vautours du nouveau monde 
que l'on trouve principalement
											dans les Amériques, comme les condors et les caracaras,
											et puis les vautours du vieux monde, où nous avons
											16 espèces. Sur ces 16 espèces, 
11 sont confrontées à
											un risque élevé d'extinction.
									","
											So. Es gibt zwei Arten von Geiern in der Welt.
											Es gibt die Neuweltgeier, 
wie z.B. die Kondore und
											die Geierfalken, welche 
hauptsächlich in Amerika leben.
											Und dann gibt es die 
Altweltgeier mit 16 Arten.
											Von diesen 16 Arten sind 11
											stark vom Aussterben bedroht.
									",Why I love vultures,Munir Virani,6:41,"adventure,animals,biology,birds,nature,science,ecology,environment,bacteria,history,conservation,Egypt,biodiversity,pollution,Africa,wind energy"
