en,es,tr,fr,de,pt,title,speaker,duration,tags
"
","
","
","
","
","
",How YouTube thinks about copyright,Margaret Gould Stewart,5:45,"art,business,creativity,culture,entertainment,law,online video,technology"
"
											So, if you're in the audience today,
											or maybe you're watching this talk in some other time or place,
											you are a participant in the digital rights ecosystem.
											Whether you're an artist, a technologist,
											a lawyer or a fan,
											the handling of copyright directly impacts your life.
											Rights management is no longer
											simply a question of ownership,
											it's a complex web of relationships
											and a critical part of our cultural landscape.
											YouTube cares deeply about the rights of content owners,
											but in order to give them choices about what they can do
											with copies, mashups and more,
											we need to first identify
											when copyrighted material is uploaded to our site.
									","
											Si ustedes están hoy en la audiencia,
											o viendo esta charla en otro momento o lugar,
											son parte del ecosistema de los Derechos Digitales.
											Sean un artista o un tecnólogo,
											un abogado o un fan,
											el manejo de los Derechos de Autor impacta sus vidas.
											Hoy, el manejo de los Derechos ya no es
											simplemente una cuestión de posesión.
											Es una red compleja de relaciones
											y una parte fundamental de nuestro panorama cultural.
											YouTube cuida mucho los derechos de los propietarios de contenido.
											Pero a fin de darles opciones de lo que pueden hacer
											con las copias, mezclas y demás,
											primero debemos identificar
											cuando material registrado es cargado a nuestro sitio.
									","
											Bugün bir dinleyici iseniz
											ya da bu konuşmayı başka bir yerden dinliyorsanız
											dijital haklar ekosisteminin bir paçasınızdır.
											Artist, teknolojist,
											avukat ya da fan olsanız bile
											telif hakları konusu yaşamınızı direkt olarak etkiliyor.
											Hak yönetmeliği artık
											sadece sahip olmakla ilgili değil.
											Karmaşık bir ilişki ağı ve
											kültürel yapımızın önemli bir parçası.
											YouTube içeriği koyanların hakları konusunda çok hassas.
											Fakat onlara kopyalarla ilgili filan
											seçenekler vermeden önce
											telif haklı bir eserin sitemize
											gönderildiğini bilmemiz lazım.
									","
											Si vous êtes dans cette assemblée aujourd'hui,
											ou si vous regardez cette conférence à une autre heure ou un autre endroit
											vous participez à l'écosystème des droits numériques.
											Que vous soyez artiste, technologue,
											avocat ou fan,
											la gestion des droits d'auteur influence directement votre vie.
											Maintenant, la gestion des droits d'auteur n'est plus
											qu'une simple question de propriété.
											Il s'agit d'un enchevêtrement complexe d'enjeux
											et d'une partie importante de notre paysage culturel.
											YouTube a à coeur la protection des droits d'auteur.
											Mais afin que les ayant-droit puissent disposer
											des copies, des montages, etc. à leur gré,
											nous devons d'abord identifier
											quand du matériel sous licence est téléchargé sur notre site.
									","
											Wenn Sie heute hier im Publikum sitzen
											oder diese Präsentation vielleicht irgendwann, irgendwoanders anschauen,
											dann sind Sie ein Teilnehmer im System der digitalen Urheberrechte.
											Ob Sie ein Künstler sind, ein Techniker,
											ein Anwalt, oder einfach nur ein Fan,
											der Umgang mit dem Urheberrecht beeinflusst Ihr Leben unmittelbar.
											Rechte-Management ist heutzutage nicht mehr
											einfach nur eine Eigentumsfrage.
											Es ist ein komplexes Netz von Beziehungen
											und ein wichtiger Teil unserer Kulturlandschaft.
											YouTube sind die Rechte von Urhebern unglaublich wichtig.
											Aber um diese selbst darüber entscheiden zu lassen, was sie
											mit Kopien, Remixes und anderem tun,
											müssen wir zunächst erkennen,
											dass geschütztes Material auf unsere Website hochgeladen wird.
									","
											Se vocês estão aqui na plateia,
											ou se estão a assistir a esta palestra
noutro momento ou lugar,
											estão a participar
no ecossistema dos direitos digitais.
											Quer sejam artistas, tecnólogos,
											advogados ou fãs,
											o tratamento dos direitos de autor
influencia a vossa vida.
											A gestão dos direitos de autor
											já não é apenas
uma questão de propriedade.
											É uma complexa rede de relações
											e uma parte importante
do nosso panorama cultural.
											O YouTube preocupa-se muito
com a proteção dos direitos de autor.
											Mas para lhes dar alternativas
do que podem fazer
											com as cópias, as montagens
e outras coisas,
											precisamos primeiro de identificar
											quando um material autoral
é colocado na nossa página.
									",How YouTube thinks about copyright,Margaret Gould Stewart,5:45,"art,business,creativity,culture,entertainment,law,online video,technology"
"
","
","
","
","
","
",How YouTube thinks about copyright,Margaret Gould Stewart,5:45,"art,business,creativity,culture,entertainment,law,online video,technology"
"
											Let's look at a specific video so you can see how it works.
											Two years ago, recording artist Chris Brown
											released the official video of his single ""Forever.""
											A fan saw it on TV,
											recorded it with her camera phone,
											and uploaded it to YouTube.
											Because Sony Music had registered Chris Brown's video
											in our Content ID system,
											within seconds of attempting to upload the video,
											the copy was detected,
											giving Sony the choice of what to do next.
									","
											Con este video específico veremos cómo trabaja.
											Hace 2 años el cantante Chris Brown,
											lanzó el video oficial del single, ""Forever"".
											Un fan lo vio en la TV,
											lo grabo con su celular,
											y lo subió a YouTube.
											Como Sony Music había registrado el video de Chris Brown en
											nuestro Sistema Identificador de Contenido
											en cuestión de segundos de intentar subir el vídeo,
											se detectó la copia,
											dando a Sony la elección de qué hacer a continuación.
									","
											Bunun nasıl çalıştığını görmek için özel bir videoya bakalım.
											İki yıl önce Chris Brown adlı şarkıcı
											resmi single'i olan ""Forever'i çıkardı.
											Bir hayranı onu televizyonda gördü,
											kameralı cep telefonuna kaydetti
											ve YouTube'a koydu.
											Sony Music Chris Brown'un videosunu
											I.D. sistemimize kaydettiği için
											bu videonun uploadundan saniyeler sonra
											kopya fark edildi
											ve Sony'ye bundan sonra ne yapılması gerektiği soruldu.
									","
											Prenons un exemple et voyons comment ça fonctionne.
											Il y a deux ans, Chris Brown
											a sorti la vidéo officielle de son single, ""Forever"".
											Une fan l'a vue à la télé,
											l'a enregistrée avec son téléphone,
											et l'a téléchargée sur YouTube.
											Maintenant, vu que Sony Music a enregistré la vidéo de Chris Brown
											dans notre système d'identification de contenu,
											en à peine quelques secondes de téléchargement,
											la copie a été détectée,
											ce qui donne à Sony le choix de la marche à suivre.
									","
											Sehen wir uns ein Beispiel an, damit Sie sehen können, wie es funktioniert.
											Vor zwei Jahren hat der Sänger Chris Brown
											das offizielle Video zu seiner Single ""Forever"" veröffentlicht.
											Ein weiblicher Fan hat dieses Video im Fernsehen gesehen,
											mit ihrem Handy aufgenommen
											und bei YouTube hochgeladen.
											Weil Sony Music das Video von Chris Brown
											in unserem System ""Content I.D."" registriert hatte,
											wurde das Video beim Hochladen innerhalb von Sekunden
											als Kopie erkannt,
											und Sony konnte entscheiden, was wir damit tun sollten.
									","
											Vejamos um vídeo específico
para vocês verem como funciona.
											Há dois anos, o artista Chris Brown
											lançou o vídeo oficial
do seu single, ""Forever.""
											Um fã viu o vídeo na TV,
											gravou-o com a câmara do seu telemóvel
											e publicou-o no YouTube.
											Como a Sony Music tinha registado
o vídeo de Chris Brown
											no nosso sistema
de identificação de conteúdos,
											segundos depois da tentativa
de publicação do vídeo,
											a cópia foi detetada,
											dando à Sony a opção
do que que fazer em seguida.
									",How YouTube thinks about copyright,Margaret Gould Stewart,5:45,"art,business,creativity,culture,entertainment,law,online video,technology"
"
","
","
","
","
","
",How YouTube thinks about copyright,Margaret Gould Stewart,5:45,"art,business,creativity,culture,entertainment,law,online video,technology"
"
											But how do we know that the user's video was a copy?
											Well, it starts with content owners
											delivering assets into our database,
											along with a usage policy
											that tells us what to do when we find a match.
											We compare each upload
											against all of the reference files in our database.
											This heat map is going to show you
											how the brain of the system works.
											Here we can see the original reference file
											being compared to the user generated content.
											The system compares every moment
											of one to the other to see if there's a match.
											This means that we can identify a match
											even if the copy used is just a portion of the original file,
											plays it in slow motion
											and has degraded audio and video quality.
											And we do this every time
											that a video is uploaded to YouTube.
											And that's over 20 hours of video every minute.
											When we find a match,
											we apply the policy that the rights owner has set down.
									","
											Pero ¿Cómo supimos que el video era una copia?
											Se inicia con los dueños del contenido
											enviando sus activos a nuestra base de datos,
											junto con la política de uso
											indicándonos que hacer al encontrar coincidencia.
											Comparamos cada subida
											con todos los archivos de nuestra base de datos.
											Este gráfico les mostrará
											cómo trabaja el cerebro del sistema.
											Aquí vemos el archivo original de referencia
											siendo comparado con el generado por el usuario.
											El sistema compara cada momento
											de uno al otro buscando coincidencia.
											Esto significa que podemos encontrar coincidencia
											aún si la copia utilizada es sólo una parte del archivo original,
											o en cámara lenta
											o bajado la calidad de audio y video.
											Esto lo hacemos cada vez
											que un video es subido a YouTube.
											Y eso es más de 20 hrs de video cada minuto.
											Cuando encontramos coincidencia,
											aplicamos la política establecida por el dueño de los derechos.
									","
											Peki kullanıcının videosunun kopya olduğunu nasıl biliyoruz.
											Bu iş içerik sahiplerinin
											verilerini veritabanımıza koyarken
											aynı kayıtı bulduğumuzda ne yapmamızı
											söylemeleri ile başlıyor.
											Her uploadı(gönderme) veritabanımızdaki
											referans dosyalarla karşılaştırıyoruz.
											Bu sıcaklık haritası sistemin beyninin
											nasıl çalıştığını size gösterecek.
											Burada orijinal dosyanın
											kullanıcılar tarafından oluşturulan diğer dosyalarla karşılaştırılmasını görüyoruz.
											Sistem her hareketi diğer videodaki
											her hareketle karşılaştırıp aynı şeyin olup olmadığına bakıyor.
											Bu bizim orijinal dosyanın sadece bir kısmı,
											yavaş çekimli,
											görüntü ve ses olarak iyice kötüleşmiş halde
											olsa bile eşleşen videoyu fark etmemizi sağlıyor.
											Ve bunu YouTube'a konan her yeni
											video için yapıyoruz.
											Yani bu dakikada 20 saatlik video demek.
											Bir eşleşme bulunca
											hak sahibinin söylediği politikayı uyguluyoruz.
									","
											Mais comment savons-nous que la vidéo de cette utilisatrice était une copie?
											Bien, ça commence avec les propriétaires des droits d'auteur
											qui transmettent leurs actifs dans notre base de données,
											ainsi que des conditions d'utilisation
											qui dicte notre conduite quand une copie est détectée.
											Nous comparons chaque téléchargement
											avec tous les autres fichiers de référence dans notre base de données.
											Ce diagramme va vous montrer
											comment fonctionne le cerveau du système.
											Ici nous voyons le fichier de référence d'origine
											qui est comparé au contenu généré par l'utilisateur.
											Le système compare chaque moment
											pour voir s'il y a concordance.
											Cela implique que nous pouvons identifier une correspondance
											même si la copie utilisée n'est qu'une portion du fichier d'origine,
											ou si elle est jouée au ralenti
											ou si elle jouit d'une mauvaise qualité de son et de vidéo.
											Et nous faisons cela à chaque fois
											qu'une vidéo est téléchargée sur YouTube.
											Et ça représente plus de 20 heures de vidéo par minute.
											Quand nous trouvons une correspondance,
											nous appliquons les règles posées par les détenteurs de droits d'auteur.
									","
											Aber wie konnten wir überhaupt erkennen, dass dieses Video eine Kopie war?
											Nun, es fängt damit an, dass Rechte-Inhaber
											unsere Datenbank mit ihren Videos füttern,
											einschließlich einer Richtlinie,
											die uns sagt, was wir tun sollen, wenn wir eine Kopie entdecken.
											Wir vergleichen jedes hochgeladene Video
											mit all den Referenzdateien in unserer Datenbank.
											An dieser Heatmap sehen Sie,
											wie das Gehirn dieses Systems funktioniert.
											Sie sehen hier die originale Referenzdatei
											im Vergleich mit dem vom Nutzer hochgeladenen Video.
											Das System vergleicht jeden Moment
											des einen Videos mit dem anderen und sucht nach Übereinstimmungen.
											Das bedeutet, dass wir eine Kopie selbst dann erkennen,
											wenn sie nur einen Teil der Originaldatei verwendet hat,
											diesen in Zeitlupe abspielt
											und eine schlechtere Bild- und Tonqualität hat.
											Das tun wir jedes Mal,
											wenn ein Video bei YouTube hochgeladen wird.
											Das sind über 20 Stunden Videomaterial pro Minute.
											Wenn wir eine Übereinstimmung finden,
											wenden wir die Richtlinie an, die der Rechteinhaber festgelegt hat.
									","
											Mas como é que sabemos
que o vídeo de um utilizador é uma cópia?
											Isso começa com
os proprietários de conteúdos
											que adicionam os seus materiais
na nossa base de dados,
											juntamente com as condições de utilização
											que nos diz o que fazer quando encontramos
uma correspondência.
											Comparamos cada ficheiro publicado
											com todos os ficheiros de referência
na nossa base de dados.
											Este gráfico vai mostrar como funciona
											o cérebro do nosso sistema.
											Vemos aqui o ficheiro
de referência original
											a ser comparado com o conteúdo
gerado pelo utilizador.
											O sistema compara cada momento
de um com o outro
											para ver se há alguma correspondência.
											Podemos identificar uma correspondência
											mesmo se a cópia é apenas
uma pequena parte do ficheiro original,
											ou se é passada em movimento lento,
											ou com má qualidade do som e da imagem.
											Fazemos isso sempre que um vídeo
é publicado no YouTube.
											São mais de 20 horas de vídeo por minuto.
											Quando encontramos uma correspondência,
											aplicamos a política de direitos
que o proprietário definiu.
									",How YouTube thinks about copyright,Margaret Gould Stewart,5:45,"art,business,creativity,culture,entertainment,law,online video,technology"
"
","
","
","
","
","
",How YouTube thinks about copyright,Margaret Gould Stewart,5:45,"art,business,creativity,culture,entertainment,law,online video,technology"
"
											And the scale and the speed of this system
											is truly breathtaking.
											We're not just talking about a few videos,
											we're talking about over
											100 years of video every day,
											between new uploads and the legacy scans
											we regularly do across all of the content on the site.
											When we compare those hundred years of video,
											we're comparing it against millions
											of reference files in our database.
											It would be like 36,000 people
											staring at 36,000 monitors
											each and every day, without so much as a coffee break.
									","
											La escala y velocidad del sistema
											es realmente impresionante.
											No hablamos de unos cuantos videos.
											sino más de
											100 años de video al día,
											entre las subidas nuevas y las exploraciones de registros
											lo hacemos regularmente a través de todo el contenido de este sitio.
											Al comparar esos cientos de años de video,
											los comparamos con millones
											de archivos en nuestra base de datos.
											Sería como 36.000 personas
											viendo 36.000 monitores
											cada día, sin para ni para un café.
									","
											Bu sistemin boyutları ve hızı
											gerçekten nefes kesici.
											Sadece bir kaç tane videodan bahsetmiyorum.
											Her gün yüzlerce yıllık
											yeni koyan video
											ile eski videoların
											eşleştirilmesinden bahsediyorum.
											Ve bu yüzlerce yıllık videoyu
											karşılaştırırken elimizdeki
											milyonlarca dosya ile karşılaştırıyoruz.
											Bu 36,000 insanın
											hiç mola vermeden her an 36,000
											monitöre bakması demek.
									","
											L'échelle et la rapidité du système
											sont époustouflantes.
											Nous ne parlons pas de quelques vidéos.
											Nous parlons de plus de
											100 années de vidéo par jour,
											entre les nouveaux téléchargements et le balayage de contenu
											que nous effectuons régulièrement sur tout le contenu du site.
											Et quand nous comparons ces centaines d'années de vidéo,
											nous les comparons avec des milliers
											de fichiers de référence dans notre base de données.
											C'est comme s'il y avait 36 000 personnes
											qui scrutent 36 000 écrans d'ordinateur
											tous les jours, sans temps de pause, même pas pour un café.
									","
											Die Größe und Geschwindigkeit dieses Systems
											ist wirklich atemberaubend.
											Wir reden hier nicht von ein paar Videos.
											Wir reden von über
											100 Jahren an Videomaterial pro Tag,
											was sowohl neue Uploads als auch die Scans von alten Videos beinhaltet,
											die wir regelmäßig für alle Videos auf der Seite durchführen.
											Wenn wir diese hundert Jahre Videomaterial überprüfen,
											vergleichen wir sie mit Millionen
											von Referenzdateien in unserer Datenbank.
											Das ist, als ob 36.000 Menschen
											auf 36.000 Monitore starren,
											und das jeden Tag, ohne auch nur eine Kaffeepause einzulegen.
									","
											A dimensão e a velocidade deste sistema
											é realmente de tirar o fôlego.
											Não estamos a falar só de alguns vídeos.
											Estamos a falar de mais
de 100 anos de vídeos por dia,
											entre os novos ficheiros publicados
e o exame dos conteúdos
											que fazemos regularmente
em todos os conteúdos da página.
											Quando comparamos
esses 100 anos de vídeos,
											estamos a compará-los com milhões
de ficheiros de referência
											da nossa base de dados.
											É como ter 36 000 pessoas
											a olhar para 36 000 monitores,
todos os dias,
											sem tempo sequer
para uma pausa para o café.
									",How YouTube thinks about copyright,Margaret Gould Stewart,5:45,"art,business,creativity,culture,entertainment,law,online video,technology"
"
","
","
","
","
","
",How YouTube thinks about copyright,Margaret Gould Stewart,5:45,"art,business,creativity,culture,entertainment,law,online video,technology"
"
											Now, what do we do when we find a match?
											Well, most rights owners, instead of blocking,
											will allow the copy to be published.
											And then they benefit through the exposure,
											advertising and linked sales.
											Remember Chris Brown's video ""Forever""?
											Well, it had its day in the sun and then it dropped off the charts,
											and that looked like the end of the story,
											but sometime last year, a young couple got married.
											This is their wedding video.
											You may have seen it.
									","
											¿Qué hacemos al encontrar coincidencia?
											La mayoría de los dueños en lugar de bloquear,
											permiten que la copia se publique.
											Y así se benefician de la exposición,
											publicidad y ventas vinculadas.
											¿Se acuerdan del video ""Forever"" de Chris Brown?
											Tuvo su éxito y luego salió de la competencia.
											Y ese parecía el fin de la historia.
											Pero el año pasado una pareja se casó.
											Este es el video de la boda.
											Tal vez lo han visto.
									","
											Peki bir eşleşme bulunca ne yapıyoruz?
											Genelde hak sahipleri bloklamak
											yerine kopyanın yayınlanmasına izin veriyorlar.
											Sonra da bu şekilde yapılan reklamlardan
											ve bağlantılı satışlardan yararlanıyorlar.
											Chris Brown'ın ""Forever"" adlı videosunu hatırlıyor musunuz?
											Zirvede olduğu zamanlar oldu ve daha sonra düşmeye başladı.
											Ve bu hikayenin sonu gibiydi.
											Fakat yıllar sonra genç bir çift evlendi.
											Bu onların evililik videosu.
											Bunun görmüş olabilirsiniz.
									","
											Donc, que faisons-nous quand nous trouvons une correspondance?
											Bien, la plupart des détenteurs de droits d'auteur, au lieu de bloquer
											la copie, permettront sa publication.
											Et alors ils tirent profit de l'exposition,
											de la publicité et de la vente générées.
											Souvenez-vous de la vidéo de Chris Brown, ""Forever"".
											Bien, elle a connu son heure de gloire et puis est tombée du classement.
											Et cela ressemblait à la fin de l'histoire.
											Mais au cours de l'an dernier, un jeune couple s'est marié.
											Voici la vidéo de leur mariage.
											Vous l'avez peut-être vue.
									","
											Und was tun wir, wenn wir eine Übereinstimmung finden?
											Nun, die meisten Rechte-Inhaber werden die Kopie nicht blockieren,
											sondern deren Veröffentlichung erlauben.
											Und dann profitieren sie durch die weitere Verbreitung des Videos,
											durch Werbung und die damit verbundenen Verkäufe.
											Noch einmal zurück zu Chris Browns Video ""Forever"":
											Es war ein paar Wochen lang bekannt und verschwand dann wieder aus den Charts.
											Und hier könnte unsere Geschichte enden.
											Aber irgendwann letztes Jahr hat ein junges Paar geheiratet.
											Das hier ist ihr Hochzeitsvideo.
											Vielleicht haben Sie es schon gesehen.
									","
											O que é que fazemos quando encontramos
uma correspondência?
											A maior parte dos proprietaries
de direitos, em vez de o bloquear,
											vai permitir que a cópia seja publicada.
											Assim, beneficiam com a divulgação,
											a publicidade e as correspondente vendas.
											Lembram-se do vídeo 
Chris Brown, ""Forever""?
											Teve os seus dias de glória
e depois caiu nas tabelas.
											Parecia ser o fim da história.
											Mas a certa altura, no ano passado,
um casal casou-se.
											Este é o vídeo do casamento deles.
											Talvez já o tenham visto.
									",How YouTube thinks about copyright,Margaret Gould Stewart,5:45,"art,business,creativity,culture,entertainment,law,online video,technology"
