en,fr,title,speaker,duration,tags
"
","
",A historical musical that examines black identity in the 1901 World's Fair,Amma Y. Ghartey-Tagoe Kootin,10:40,"TED Fellows,music,history,performance,performance art,race,singer,United States"
"
											The archive.
											One may envision rooms and shelves
											stocked with boxes
and cartons of old stuff.
											And yet, for those who are
patient enough to dig through it,
											the archive provides
the precious opportunity
											to touch the past,
											to feel and learn from the experiences
											of once-living people who now seem
dead and buried deeply in the archive.
											But what if there was a way
to bring the archive to life?
									","
											Les archives.
											On peut imaginer des salles
et des étagères
											garnies de boîtes et des cartons
pleins de vieux trucs.
											Alors que pour ceux qui sont
assez patients pour creuser,
											les archives accordent
la précieuse opportunité
											de toucher le passé,
											de sentir et d'apprendre des expériences
											de personnes qui vivaient autrefois
et qui maintenant semblent mortes
											et profondément enfouies
dans les archives.
											Et s'il y avait un moyen
de ramener les archives à la vie ?
									",A historical musical that examines black identity in the 1901 World's Fair,Amma Y. Ghartey-Tagoe Kootin,10:40,"TED Fellows,music,history,performance,performance art,race,singer,United States"
"
","
",A historical musical that examines black identity in the 1901 World's Fair,Amma Y. Ghartey-Tagoe Kootin,10:40,"TED Fellows,music,history,performance,performance art,race,singer,United States"
"
											Jon Michael Reese: ""The world
is thinking wrong about race.""
									","
											Jon Michael Reese :
Le monde pense mal de la race.
									",A historical musical that examines black identity in the 1901 World's Fair,Amma Y. Ghartey-Tagoe Kootin,10:40,"TED Fellows,music,history,performance,performance art,race,singer,United States"
"
","
",A historical musical that examines black identity in the 1901 World's Fair,Amma Y. Ghartey-Tagoe Kootin,10:40,"TED Fellows,music,history,performance,performance art,race,singer,United States"
"
											Melissa Joyner: ""This country insists
upon judging the Negro.""
									","
											Melissa Joyner :
Ce pays persiste à juger le nègre.
									",A historical musical that examines black identity in the 1901 World's Fair,Amma Y. Ghartey-Tagoe Kootin,10:40,"TED Fellows,music,history,performance,performance art,race,singer,United States"
"
","
",A historical musical that examines black identity in the 1901 World's Fair,Amma Y. Ghartey-Tagoe Kootin,10:40,"TED Fellows,music,history,performance,performance art,race,singer,United States"
"
											JMR: ""Because it does not know.""
									","
											JMR : Parce qu'il ne sait pas.
									",A historical musical that examines black identity in the 1901 World's Fair,Amma Y. Ghartey-Tagoe Kootin,10:40,"TED Fellows,music,history,performance,performance art,race,singer,United States"
"
","
",A historical musical that examines black identity in the 1901 World's Fair,Amma Y. Ghartey-Tagoe Kootin,10:40,"TED Fellows,music,history,performance,performance art,race,singer,United States"
"
											AYGTK: What if one could make it breathe?
									","
											AYGTK: Et si l'on pouvait
le faire respirer ?
									",A historical musical that examines black identity in the 1901 World's Fair,Amma Y. Ghartey-Tagoe Kootin,10:40,"TED Fellows,music,history,performance,performance art,race,singer,United States"
"
","
",A historical musical that examines black identity in the 1901 World's Fair,Amma Y. Ghartey-Tagoe Kootin,10:40,"TED Fellows,music,history,performance,performance art,race,singer,United States"
"
											MJ: ""By his lowest
and most vicious representatives.""
									","
											MJ : Par ses représentants les plus bas
et les plus vicieux.
									",A historical musical that examines black identity in the 1901 World's Fair,Amma Y. Ghartey-Tagoe Kootin,10:40,"TED Fellows,music,history,performance,performance art,race,singer,United States"
"
","
",A historical musical that examines black identity in the 1901 World's Fair,Amma Y. Ghartey-Tagoe Kootin,10:40,"TED Fellows,music,history,performance,performance art,race,singer,United States"
"
											AYGTK: Speak.
									","
											AYGTK : Parle.
									",A historical musical that examines black identity in the 1901 World's Fair,Amma Y. Ghartey-Tagoe Kootin,10:40,"TED Fellows,music,history,performance,performance art,race,singer,United States"
"
","
",A historical musical that examines black identity in the 1901 World's Fair,Amma Y. Ghartey-Tagoe Kootin,10:40,"TED Fellows,music,history,performance,performance art,race,singer,United States"
"
											JMR: ""An honest, straightforward exhibit.""
									","
											JMR : Une exposition honnête et directe.
									",A historical musical that examines black identity in the 1901 World's Fair,Amma Y. Ghartey-Tagoe Kootin,10:40,"TED Fellows,music,history,performance,performance art,race,singer,United States"
"
","
",A historical musical that examines black identity in the 1901 World's Fair,Amma Y. Ghartey-Tagoe Kootin,10:40,"TED Fellows,music,history,performance,performance art,race,singer,United States"
"
											AYGTK: And even sing to us,
											so that the archive
becomes accessible to everyone.
											What would performing
the archive look like?
											A performance that is not
simply based on a true story
											but one that allows us
to come face-to-face
											with things we thought
were once dead and buried.
									","
											AYGTK: Et chante même pour nous,
											pour que les archives
soient accessibles à tous.
											A quoi ressemblerait
un spectacle sur les archives ?
											Un spectacle qui ne serait pas
seulement basé sur une histoire vraie
											mais qui nous permettrait de faire face
											aux choses que nous pensions
mortes et enterrées.
									",A historical musical that examines black identity in the 1901 World's Fair,Amma Y. Ghartey-Tagoe Kootin,10:40,"TED Fellows,music,history,performance,performance art,race,singer,United States"
"
","
",A historical musical that examines black identity in the 1901 World's Fair,Amma Y. Ghartey-Tagoe Kootin,10:40,"TED Fellows,music,history,performance,performance art,race,singer,United States"
