es,tr,en,fr,de,title,speaker,duration,tags
"
","
","
","
","
",The power of the informal economy,Robert Neuwirth,12:29,"business,cities,community,economics,global issues,law,markets"
"
											En el «System D», esto
											es una tienda, y con ello quiero decir
											que es una foto
											que tomé en Makoko, un barrio marginal de Lagos, Nigeria.
											Está construido sobre la laguna, y no hay calles
											donde pueda haber tiendas para comprar,
											así que la tienda viene a nosotros.
									","
											Sistem D'de
											burası bir dükkan,
											aslında Lagos'un kenar mahallesi olan Makoko'da
											Nijerya'da çektiğim bir fotoğraf.
											Bir lagunun üzerine kurulu ve burada üzerinde alışveriş yapılan
											dükkanlar olan caddeler yok,
											çünkü dükkan size geliyor.
									","
											In System D, this
											is a store,
											and what I mean by that is that this is a photograph
											I took in Makoko, shantytown in Lagos, Nigeria.
											It's built over the lagoon, and there are no streets
											where there can be stores to shop,
											and so the store comes to you.
									","
											Dans Système D,
											voici un magasin :
											j'entends par là que c'est une photo
											que j'ai prise à Makoko, un bidonville de Lagos, au Nigéria.
											Il est construit sur le lagon, il n'y a pas de rues
											pour faire ses courses dans un magasin,
											le magasin vient donc à vous.
									","
											Im Système D. ist das hier
											ein Geschäft.
											Ich will damit sagen, dass ich
											dieses Foto in Makoko aufgenommen habe,
dem Elendsviertel in Lagos, Nigeria.
											Es ist über der Lagune gebaut,
ohne Straßen,
											wo es Läden geben könnte,
											also kommt der Laden zu Ihnen.
									",The power of the informal economy,Robert Neuwirth,12:29,"business,cities,community,economics,global issues,law,markets"
"
","
","
","
","
",The power of the informal economy,Robert Neuwirth,12:29,"business,cities,community,economics,global issues,law,markets"
"
											Y en la misma comunidad,
											vemos sinergia laboral.
											Esta es la barca donde la señora remaba;
											este artesano construye la barca y los remos
											y los vende directamente
											a la gente que los necesita.
									","
											Ve aynı toplulukta
											bir iş sinerjisi.
											Bu, biraz önceki fotoğraftaki bayanın kürek çektiği kayık
											ve bu esnaf bu kayıkları ve kürekleri yapıyor
											ve bu kayık ve küreklere ihtiyacı olan
											insanlara direkt olarak satıyor.
									","
											And in the same community,
											this is business synergy.
											This is the boat that that lady was paddling around in,
											and this artisan makes the boat and the paddles
											and sells directly
											to the people who need the boat and the paddles.
									","
											Dans la même communauté,
											c'est de la synergie d'entreprise.
											Voici le bateau dans lequel cette dame pagayait,
											cet artisan fabrique le bateau et les pagaies
											et les vend directement
											aux gens qui ont besoin du bateau et des pagaies.
									","
											In diesem Gemeinwesen
											sieht so Geschäfts-Synergie aus.
											Hier ist das Boot,
in dem die Dame herumgepaddelt ist;
											dieser Handwerker stellt
Boote und Ruder her
											und verkauft sie direkt an Leute,
											die Boote und Ruder brauchen.
									",The power of the informal economy,Robert Neuwirth,12:29,"business,cities,community,economics,global issues,law,markets"
"
","
","
","
","
",The power of the informal economy,Robert Neuwirth,12:29,"business,cities,community,economics,global issues,law,markets"
"
											Y esto es una empresa global.
											Ogandiro ahuma pescado en Makoko, Lagos,
											y le pregunté: «¿De dónde viene el pescado?»
											Pensé que ella diría: «Pues,
											de algún lugar de la laguna, o tal vez 
de otras partes de África»,
											pero les alegrará saber que dijo
											que era de aquí, del mar del Norte.
											Lo pescan aquí, lo congelan, lo mandan a Lagos,
											lo ahuman y lo venden con una pequeña ganancia
											en las calles de Lagos.
									","
											Ve bu dünya çapında bir iş.
											Ogandiro Makoko Lagos'ta balık tütsülüyor.
											Ona bu balığın nereden geldiğini sordum.
											Onun lagunun üst tarafında bir yerlerden veya
											belki de Afrika'dan gibi bir şeyler söyleyeceğini düşündüm
											Fakat duyunca mutlu olacağınızı düşünüyorum, o
											balıkların buradan Kuzey denizinden geldiğini söyledi.
											Yakalanıp, donrulup Lagos'a gönderiliyor ve
											küçük kar marjları için tütsülenip,
											Lagos caddelerinde satılıyor.
									","
											And this is a global business.
											Ogandiro smokes fish in Makoko in Lagos,
											and I asked her, ""Where does the fish come from?""
											And I thought she'd say, ""Oh, you know,
											up the lagoon somewhere, or maybe across Africa,""
											but you'll be happy to know she said
											it came from here, it comes from the North Sea.
											It's caught here, frozen, shipped down to Lagos,
											smoked, and sold for a tiny increment of profit
											on the streets of Lagos.
									","
											C'est une entreprise mondiale.
											Ogandiro fume du poisson à Makoko à Lagos,
											je lui ai demandé : ""D'où vient le poisson ?""
											Je pensais qu'elle dirait : ""Oh, vous savez,
											de quelque part plus loin sur le lagon, ou peut-être ailleurs en Afrique.""
											mais vous serez content d'apprendre qu'elle a dit
											qu'il venait d'ici, de la Mer du Nord.
											On le pêche ici, on le congèle, on l'envoie à Lagos par bateau,
											il est fumé et vendu avec un tout petit bénéfice
											dans les rues de Lagos.
									","
											So sieht ein globales Geschäft aus.
											Ogandiro räuchert Fisch 
in Makoko in Lagos,
											und ich habe sie gefragt:
»Wo kommt der Fisch her?«
											Ich hatte als Antwort erwartet: »Von hier,
											der Lagune, oder irgendwo aus Afrika.«,
											aber sie werden sich freuen, sie sagte
											er käme von hier, aus der Nordsee.
											Er wird hier gefangen, 
gefroren, nach Lagos
											verschifft, geräuchert, 
und dort mit kleinem Profit
											auf den Straßen von Lagos verkauft.
									",The power of the informal economy,Robert Neuwirth,12:29,"business,cities,community,economics,global issues,law,markets"
"
","
","
","
","
",The power of the informal economy,Robert Neuwirth,12:29,"business,cities,community,economics,global issues,law,markets"
"
											Y esto es una incubadora de empresas.
											Este es el vertedero de basura Olusosun, el más grande de Lagos,
											donde trabajan 2000 personas, y lo supe
											por este chico, Andrew Saburu.
											Andrew estuvo 16 años hurgando en busca de materiales en el vertedero,
											ganó suficiente dinero para convertirse en un pesador contratista,
											es decir, llevaba una báscula consigo y
											pesaba todos los materiales que la gente había recuperado
											del vertedero. Ahora es chatarrero.
											Ahí está su pequeño depósito, detrás de él,
											y gana el doble del salario mínimo nigeriano.
									","
											Ve bu bir iş geliştirme bölgesi
											Burası Olusosun çöplüğü, Lagostaki en büyük çöplük alanı.
											Burada 2.000 kişi çalışıyor ve ben burayı
											bu adamdan, Andrew Saboru'dan öğrendim.
											Andrew 16 yılını bu çöplükte malzeme ayrıştırarak geçirmiş,
											kendisini bir iş adamı yapmaya yetecek parayı kazanmış,
											bir tartı almış ve insanların çöplükten topladıkları
											malzemelerin tartma işini yapmış.
											Şimdi o bir hurda satıcısı.
											Arkasındaki küçük depo kendisinin,
											ve bir Nijeryalının asgari ücretinin iki katını kazanıyor.
									","
											And this is a business incubator.
											This is Olusosun dump, the largest garbage dump in Lagos,
											and 2,000 people work here, and I found this out
											from this fellow, Andrew Saboru.
											Andrew spent 16 years scavenging materials on the dump,
											earned enough money to turn himself into a contract scaler,
											which meant he carried a scale and went around and
											weighed all the materials that people had scavenged
											from the dump. Now he's a scrap dealer.
											That's his little depot behind him,
											and he earns twice the Nigerian minimum wage.
									","
											Voici un incubateur d'entreprises.
											Voici la décharge d'Olusosun, la plus grande décharge de Lagos,
											2000 personnes travaillent ici, je l'ai appris
											de cet homme, Andrew Saboru.
											Andrew a passé 16 ans à récupérer des matériaux dans la décharge,
											il a gagné assez d'argent pour s'établir en tant que peseur
											ce qui voulait dire qu'il transportait une balance et allait
											peser tous les matériaux que les gens avaient récupérés
											dans la décharge. Il est ferrailleur maintenant.
											On voit son petit dépôt derrière lui,
											il gagne deux fois le salaire minimum nigérian.
									","
											So sieht eine Brutstätte für Geschäfte aus.
											Das ist die Olusosun Halde,
die größte Müllhalde in Lagos,
											Hier arbeiten 2.000 Leute,
											wie ich von Andrew Saboru hier weiß.
											Andrew hat 16 Jahre lang die Halde
nach Brauchbarem durchsucht
											und genügend Geld verdient,
um als Lohn-Wieger
											herumzulaufen und die Dinge zu wiegen,
											die die Leute aus dem Müll herauslesen.
											Jetzt ist er Schrotthändler.
											Hier hinter ihm ist sein kleines Lager,
											mit dem er das Doppelte
vom nigerianischen Mindestlohn verdient.
									",The power of the informal economy,Robert Neuwirth,12:29,"business,cities,community,economics,global issues,law,markets"
"
","
","
","
","
",The power of the informal economy,Robert Neuwirth,12:29,"business,cities,community,economics,global issues,law,markets"
"
											Esto es un centro comercial.
											Es el Oshodi Market en Lagos.
											Jorge Luis Borges escribió una historia llamada «El Aleph»,
											un lugar del mundo
											donde absolutamente todo existe,
											y para mí, esta imagen es un lugar del mundo
											donde absolutamente todo existe.
									","
											Burası bir alışveriş merkezi
											Burası Lagos'taki Oshodi Marketi.
											Jorge Luis Borges'in ""The Aleph"" isminde bir hikayesi vardır.
											Ve Aleph üzerinde herşeyin
											bulunduğu bir yerdir.
											ve benim için, bu görüntü kesinlikle herşeyin bulunduğu
											bir yerdir.
									","
											This is a shopping mall.
											This is Oshodi Market in Lagos.
											Jorge Luis Borges had a story called ""The Aleph,""
											and the Aleph is a point in the world
											where absolutely everything exists,
											and for me, this image is a point in the world
											where absolutely everything exists.
									","
											Voici un centre commercial.
											Voici le Marché Oshodi à Lagos.
											Jorge Luis Borges a écrit une histoire intitulée ""L'Aleph"",
											l'Aleph est un point du monde
											où absolument tout existe,
											pour moi, cette image est un point du monde
											où absolument tout existe.
									","
											So sieht ein Einkaufszentrum aus.
											Es ist der Oshodi Markt in Lagos.
											In »Das Aleph« von Jorge Luis Borges
											ist das Aleph ein Ort,
											an dem es absolut alles gibt,
											und für mich zeigt dieses Bild einen Ort,
											an dem es absolut alles gibt.
									",The power of the informal economy,Robert Neuwirth,12:29,"business,cities,community,economics,global issues,law,markets"
