en,es,fr,title,speaker,duration,tags
"
","
","
",The laws that sex workers really want,Juno Mac,17:50,"activism,community,empathy,feminism,global issues,government,inequality,identity,law,policy,social change,sex,society,TEDx,women,trafficking,sexual violence"
"
											I want to talk about sex for money.
											I'm not like most of the people
you'll have heard speaking
											about prostitution before.
											I'm not a police officer
or a social worker.
											I'm not an academic,
a journalist or a politician.
											And as you'll probably have
picked up from Maryam's blurb,
											I'm not a nun, either.
									","
											Quiero hablar de sexo por dinero.
											No soy como la mayoría de la gente
que han oído hablar
											sobre prostitución antes.
											No soy oficial de policía
ni trabajadora social.
											No soy académica, 
periodista ni política.
											Y como quizá recuerden
la publicidad de Maryam,
											tampoco soy monja.
									","
											Je veux parler du commerce du sexe.
											Je ne suis pas comme la plupart des gens
qui vous ont parlé
											de prostitution auparavant.
											Je ne suis pas officier de police
ou travailleuse sociale.
											Je ne suis pas chercheuse,
journaliste ou politicienne.
											Comme vous vous en doutez
suite à l'introduction de Maryam,
											je ne suis pas nonne.
									",The laws that sex workers really want,Juno Mac,17:50,"activism,community,empathy,feminism,global issues,government,inequality,identity,law,policy,social change,sex,society,TEDx,women,trafficking,sexual violence"
"
","
","
",The laws that sex workers really want,Juno Mac,17:50,"activism,community,empathy,feminism,global issues,government,inequality,identity,law,policy,social change,sex,society,TEDx,women,trafficking,sexual violence"
"
											(Laughter)
									","
											(Risas)
									","
											(Rires)
									",The laws that sex workers really want,Juno Mac,17:50,"activism,community,empathy,feminism,global issues,government,inequality,identity,law,policy,social change,sex,society,TEDx,women,trafficking,sexual violence"
"
","
","
",The laws that sex workers really want,Juno Mac,17:50,"activism,community,empathy,feminism,global issues,government,inequality,identity,law,policy,social change,sex,society,TEDx,women,trafficking,sexual violence"
"
											Most of those people would tell you
that selling sex is degrading;
											that no one would ever choose to do it;
											that it's dangerous;
women get abused and killed.
											In fact, most of those people would say,
											""There should be a law against it!""
											Maybe that sounds reasonable to you.
											It sounded reasonable to me
until the closing months of 2009,
											when I was working two dead-end,
minimum-wage jobs.
											Every month my wages would just
replenish my overdraft.
											I was exhausted and my life
was going nowhere.
											Like many others before me,
											I decided sex for money
was a better option.
											Now don't get me wrong —
											I would have loved
to have won the lottery instead.
											But it wasn't going
to happen anytime soon,
											and my rent needed paying.
											So I signed up for my first
shift in a brothel.
									","
											La mayoría de esas personas diría
que la venta de sexo es degradante;
											que nadie elegiría prostituirse;
											que es peligroso; que se mata 
y abusa de las mujeres.
											De hecho, la mayoría 
de la gente diría:
											""¡Debería haber una ley contra eso!""
											Quizá les suene razonable.
											Me parecía razonable hasta 
los últimos meses de 2009,
											cuando tenía dos empleos sin futuro
y un salario mínimo.
											Cada mes el salario me alcanzaba
para pagar el descubierto.
											Estaba exhausta y mi vida
no iba a ninguna parte.
											Como muchos otros antes que yo,
											decidí que el sexo por dinero
era una mejor opción.
											Pero no me malinterpreten,
											me hubiera encantado ganar la lotería.
											Pero no iba a suceder en el corto plazo,
											y debía pagar el alquiler.
											Así me inscribí en mi primer
turno en un burdel.
									","
											La plupart de ces gens vous diraient
que vendre du sexe est dégradant ;
											que personne ne choisirait de le faire ;
											que c'est dangereux ;
les femmes sont maltraitées et tuées.
											La plupart de ces gens diraient :
											« Ça devrait être interdit par la loi. »
											Cela peut vous sembler raisonnable.
											Cela me semblait raisonnable
jusqu'à la fin de l'année 2009,
											où j'avais deux emplois
sans avenir et rémunérés au SMIC.
											Chaque mois, mes revenus
comblaient simplement mon découvert.
											J'étais épuisée
et ma vie ne menait nulle part.
											Comme beaucoup avant moi,
											le sexe contre de l'argent
me semblait une meilleure option.
											Ne vous méprenez pas —
											j'aurais préféré gagner au loto.
											Mais cela n'allait pas arriver de si tôt
											et je devais payer mon loyer.
											J'ai donc fait ma première tournée
dans un bordel.
									",The laws that sex workers really want,Juno Mac,17:50,"activism,community,empathy,feminism,global issues,government,inequality,identity,law,policy,social change,sex,society,TEDx,women,trafficking,sexual violence"
"
","
","
",The laws that sex workers really want,Juno Mac,17:50,"activism,community,empathy,feminism,global issues,government,inequality,identity,law,policy,social change,sex,society,TEDx,women,trafficking,sexual violence"
"
											In the years that have passed,
											I've had a lot of time to think.
											I've reconsidered the ideas
I once had about prostitution.
											I've given a lot of thought to consent
											and the nature of work under capitalism.
											I've thought about gender inequality
											and the sexual and reproductive
labor of women.
											I've experienced exploitation
and violence at work.
											I've thought about what's needed
											to protect other sex workers
from these things.
											Maybe you've thought about them, too.
											In this talk,
											I'll take you through
the four main legal approaches
											applied to sex work throughout the world,
											and explain why they don't work;
											why prohibiting the sex industry
actually exacerbates every harm
											that sex workers are vulnerable to.
											Then I'm going tell you about what we,
as sex workers, actually want.
									","
											En los años que han pasado,
											he tenido mucho tiempo para pensar.
											He reconsiderado las ideas que
una vez tuve sobre la prostitución.
											He pensado mucho sobre el consentimiento
											y la naturaleza del trabajo 
en el capitalismo.
											He pensado en la desigualdad de género
											y en el trabajo sexual y 
reproductivo de las mujeres.
											He experimentado la explotación
y la violencia en el trabajo.
											He pensado en lo que se necesita
											para proteger a 
trabajadores del sexo de esto.
											Quizá Uds. han pensado 
en ellos, también.
											En esta charla,
											repasaremos los cuatro 
enfoques legales principales
											que se aplicaron al trabajo sexual 
en el mundo,
											y explicaré por qué no funcionan;
											por qué prohibir la industria del sexo
en realidad exacerba los daños
											a los que se exponen 
los trabajadores del sexo.
											Luego les contaré qué queremos
nosotros, como trabajadores del sexo.
									","
											Au cours des années qui ont suivi,
											j'ai eu le temps d'y penser.
											J'ai reconsidéré les idées
que j'avais au sujet de la prostitution.
											J'ai beaucoup réfléchi au consentement
											et à la nature du travail
sous le capitalisme.
											J'ai réfléchi à l'inégalité des sexes
											et au labeur sexuel et reproductif
des femmes.
											J'ai été exploitée
et violentée au travail.
											J'ai pensé à ce qu'il fallait
											pour protéger
les autres travailleurs du sexe.
											Peut-être y avez vous aussi pensé.
											Lors de cette conférence,
											je présenterai les quatre
grandes approches légales
											appliquées à la prostitution
dans le monde
											et pourquoi elles échouent ;
											pourquoi prohiber l'industrie du sexe
exacerbe toutes atteintes
											auxquelles les prostituées
sont vulnérables.
											Puis je vous dirai ce que nous,
prostituées, voulons vraiment.
									",The laws that sex workers really want,Juno Mac,17:50,"activism,community,empathy,feminism,global issues,government,inequality,identity,law,policy,social change,sex,society,TEDx,women,trafficking,sexual violence"
"
","
","
",The laws that sex workers really want,Juno Mac,17:50,"activism,community,empathy,feminism,global issues,government,inequality,identity,law,policy,social change,sex,society,TEDx,women,trafficking,sexual violence"
"
											The first approach
is full criminalization.
											Half the world,
											including Russia, South Africa
and most of the US,
											regulates sex work by criminalizing
everyone involved.
											So that's seller, buyer and third parties.
											Lawmakers in these countries
apparently hope
											that the fear of getting arrested
will deter people from selling sex.
											But if you're forced to choose
between obeying the law
											and feeding yourself or your family,
											you're going to do the work anyway,
											and take the risk.
									","
											El primer enfoque es 
la penalización total.
											La mitad del mundo,
											incluyendo Rusia, Sudáfrica
y la mayoría de EE.UU.,
											regula el trabajo sexual tipificando
a todos los involucrados.
											Es decir: el vendedor, 
el comprador y los terceros.
											Los legisladores de estos países
al parecer tienen la esperanza
											de que el temor a ser arrestado
disuada de la venta de sexo.
											Pero si te ves obligado a elegir
entre obedecer la ley
											y alimentarte o alimentar a tu familia,
											lo harás de todos modos,
											y asumirás el riesgo.
									","
											La première approche
est une criminalisation complète.
											La moitié de la planète,
											dont la Russie, l'Afrique du Sud
et la majorité des USA,
											criminalise tous les partis impliqués
dans la prostitution.
											Cela représente le vendeur,
l'acheteur et les tiers.
											Les législateurs de ces pays
doivent espérer
											que la peur d'être arrêtés
dissuadera les gens de vendre du sexe.
											Mais si vous devez choisir
entre obéir à la loi
											et vous nourrir, vous ou votre famille,
											vous accomplirez le travail
											et prendrez ce risque.
									",The laws that sex workers really want,Juno Mac,17:50,"activism,community,empathy,feminism,global issues,government,inequality,identity,law,policy,social change,sex,society,TEDx,women,trafficking,sexual violence"
