en,es,pt,fr,title,speaker,duration,tags
"
","
","
","
",4 environmental 'heresies',Stewart Brand,16:42,"alternative energy,climate change,environment,future,global issues,green,sustainability,urban planning,global development,Anthropocene,electricity"
"
											Because of what I'm about to say,
											I really should establish my green credentials.
											When I was a small boy, I took my pledge
											as an American, to save and faithfully defend from waste
											the natural resources of my country,
											its air, soil and minerals, its forests, waters and wildlife.
											And I've stuck to that.
											Stanford, I majored in ecology and evolution.
											1968, I put out the Whole Earth Catalog. Was ""mister natural"" for a while.
									","
											Por lo que estoy por decir,
											debería demostrar mis méritos ""verdes"".
											Cuando era pequeño, hice la promesa,
											como estadounidense, de conservar y defender fielmente del desperdicio
											los recursos naturales de mi país.
											Su aire, suelo y minerales, sus bosques, aguas y vida silvestre.
											Y fui consecuente con esa promesa.
											En Stanford me especializé en ecología y evolución.
											En 1968, publiqué la revista Whole Earth Catalog (Catálogo de toda la tierra). Fui el ""señor natural"" por un tiempo.
									","
											Por causa do que eu vou dizer aqui,
											devo primeiro apresentar 
as minhas credenciais ""verdes"".
											Quando eu era criança, fiz um juramento
											de, como norte-americano, 
salvar e defender do desperdício
											os recursos naturais do meu país,
											a atmosfera, solo e minerais, 
as florestas, águas e vida selvagem.
											E mantive o meu juramento.
											Em Stanford, licenciei-me
em Ecologia e Evolução.
											Em 1968, publiquei
o Catálogo da Terra Inteira.
											Fui o ""senhor natural"" por algum tempo.
									","
											A cause de ce que je m'apprête à dire,
											Je dois vraiment établir mes références écologiques.
											Quand j'étais petit, j'ai fait une promesse
											en tant qu'Américain, de sauvegarder et de protéger fidèlement du gaspillage
											les ressources naturelles de mon pays.
											Son air, son sol et ses minéraux, ses forêts, ses eaux et sa faune.
											Et je m'y suis tenu.
											A Stanford, je suivais des cours en ""écologie et évolution"".
											En 1968, je sortais le ""Catalogue de la terre entière"". Je fus élu ""Monsieur Naturel"" pendant un certain temps.
									",4 environmental 'heresies',Stewart Brand,16:42,"alternative energy,climate change,environment,future,global issues,green,sustainability,urban planning,global development,Anthropocene,electricity"
"
","
","
","
",4 environmental 'heresies',Stewart Brand,16:42,"alternative energy,climate change,environment,future,global issues,green,sustainability,urban planning,global development,Anthropocene,electricity"
"
											And then worked for the Jerry Brown administration.
											The Brown administration, and a bunch of my friends,
											basically leveled the energy efficiency of California,
											so it's the same now, 30 years later,
											even though our economy has gone up 80 percent, per capita.
											And we are putting out less greenhouse gasses than any other state.
											California is basically the equivalent of Europe, in this.
									","
											Y luego trabajé para la administración de Jerry Brown.
											La administración Brown y un puñado de mis amigos
											básicamente lograron igualar la eficiencia energética de California.
											30 años después, ahora, es la misma,
											a pesar de que nuestra economía ha crecido en un 80 por ciento per capita
											y de que estamos emitiendo menos gases invernaderos que cualquier otro estado.
											En este sentido, California es básicamente el equivalente de Europa.
									","
											E depois eu trabalhei
para a administração de Jerry Brown.
											O governo Brown e muitos dos meus amigos
											equalizaram a eficiência
energética da Califórnia,
											e hoje ainda é a mesma, 30 anos depois,
											embora nossa economia 
tenha crescido 80%, ""per capita"".
											Estamos a produzir menos gases de estufa 
que qualquer outro estado norte-americano.
											A Califórnia equivale
à Europa nesse aspeto.
									","
											J'ai ensuite travaillé pour l'administration Jerry Brown.
											L'administration Brown, et un certain nombre d'amis,
											en deux mots, ont nivelé l'efficacité énergétique de la Californie.
											C'est donc aujourd'hui la même qu'il y a 30 ans.
											Alors que notre économie a augmenté de 80 pourcent, par personne.
											Et nous émettons moins de gaz à effet de serre que n'importe quel autre état.
											En cela, la Californie est à l'égal de l'Europe.
									",4 environmental 'heresies',Stewart Brand,16:42,"alternative energy,climate change,environment,future,global issues,green,sustainability,urban planning,global development,Anthropocene,electricity"
"
","
","
","
",4 environmental 'heresies',Stewart Brand,16:42,"alternative energy,climate change,environment,future,global issues,green,sustainability,urban planning,global development,Anthropocene,electricity"
"
											This year, Whole Earth Catalog has a supplement that I'll preview today,
											called Whole Earth Discipline.
											The dominant demographic event of our time
											is this screamingly rapid urbanization
											that we have going on.
											By mid-century we'll be about 80 percent urban,
											and that's mostly in the developing world,
											where that's happening.
											It's interesting, because history is driven to a large degree
											by the size of cities.
											The developing world now has all of the biggest cities,
											and they are developing three times faster than the developed countries,
											and nine times bigger.
											It's qualitatively different.
											They are the drivers of history, as we see by looking at history.
									","
											Este año, Whole Earth Catalog tiene un suplemento que mostraré como anticipo hoy,
											llamado Whole Earth Discipline (Disciplina de toda la tierra).
											El fenómeno demográfico dominante de nuestro tiempo
											es esta urbanización extremadamente rápida
											que estamos viendo.
											Para mediados de siglo aproximadamente el 80 por ciento de la población será urbana.
											Y es sobre todo en el mundo en desarrollo
											donde eso está sucediendo.
											Esto es interesante, porque la historia está marcada en gran medida
											por el tamaño de las ciudades.
											Todas las ciudades más grandes están en países en desarrollo,
											y se están desarrollando tres veces más rápidamente que en los países desarrollados.
											Y son nueve veces más grandes.
											Es cualitativamente diferente.
											Son los motores de la historia, como vemos al observar la historia.
									","
											Este ano, o Catálogo da Terra Inteira traz
um suplemento que eu vou pré-estrear hoje,
											chamado Disciplina da Terra Inteira.
											O evento demográfico do nosso tempo
											é a urbanização extremamente rápida
											que nós vemos hoje.
											Em meados do século seremos 80% urbanos,
											e é no mundo em desenvolvimento
											que isso está a acontecer.
											É interessante, porque a História 
é movida grandemente
											pelo tamanho das cidades.
											O mundo em desenvolvimento agora 
tem as maiores cidades,
											e elas desenvolvem-se três vezes
mais depressa que os países desenvolvidos,
											e nove vezes mais em tamanho.
											A diferença é qualitativa.
											Elas são os motores da história,
											como nós vemos
se olharmos para a História.
									","
											Cette année, Le Catalogue de la terre entière comporte un supplément, que je vous donne en avant-première,
											appelé la ""Discipline de la terre entière"".
											L'évenement démographique dominant de notre ère
											est la rapidité effarante de l'urbanisation
											que nous traversons.
											Au milieu de ce siècle, 80% d'entre nous seront urbains.
											Et cela se déroule surtout
											dans les pays en voie de développement.
											C'est intéressant. Parce que l'histoire est souvent dictée
											par la taille des villes.
											Les pays en développement possèdent aujourd'hui toutes les plus grandes villes.
											Elles se développent encore trois fois plus vite que dans les pays développés,
											et sont neuf fois plus grosses.
											C'est qualitativement différent.
											Elles dictent l'histoire comme nous l'observons en étudiant celle-ci.
									",4 environmental 'heresies',Stewart Brand,16:42,"alternative energy,climate change,environment,future,global issues,green,sustainability,urban planning,global development,Anthropocene,electricity"
"
","
","
","
",4 environmental 'heresies',Stewart Brand,16:42,"alternative energy,climate change,environment,future,global issues,green,sustainability,urban planning,global development,Anthropocene,electricity"
"
											1,000 years ago this is what the world looked like.
											Well we now have a distribution of urban power
											similar to what we had 1,000 years ago.
											In other words, the rise of the West,
											dramatic as it was, is over.
											The aggregate numbers are absolutely overwhelming:
											1.3 million people a week coming to town,
											decade after decade.
											What's really going on?
											Well, what's going on is the villages of the world are emptying out.
											Subsistence farming is drying up basically.
									","
											Hace 1.000 años, el mundo se veía así.
											Bueno, ahora tenemos una distribución de poder urbano
											similar a la que teníamos 1.000 años atrás.
											En otras palabras, el crecimiento de occidente,
											drástico como fue, se ha parado.
											Los números en conjunto son absolutamente abrumadores.
											1.300.000 personas por semana se mudan a la ciudad
											década tras década.
											¿Qué está pasando realmente?
											Bien, lo que está pasando es que los pueblos del mundo se están vaciando.
											La agricultura de subsistencia básicamente se está agotando.
									","
											Há mil anos o mundo era assim.
											Nós agora temos uma distribuição 
do poder urbano
											semelhante ao que tínhamos há mil anos.
											Por outras palavras,
a hegemonia do Ocidente,
											dramática como era, já passou.
											Os números agregados são avassaladores:
											1,3 milhões de pessoas por semana 
a chegar às cidades,
											década após década.
											O que está realmente a acontecer?
											O que se passa é que os vilarejos 
mundo fora se estão a esvaziar.
											A agricultura de subsistência
está a acabar.
									","
											Il y a 1000 ans, le monde ressemblait à cela.
											Nous avons aujourd'hui une distribution urbaine
											similaire à celle d'il y a 1000 ans.
											En d'autres mots, la dominance de l'Occident
											aussi dramatique que cela paraisse, est terminée.
											Les nombres cumulés sont réellement renversants.
											1.3 million de personnes chaque semaine, s'installe en ville,
											décennies après décennies.
											Qu'est ce qui se passe, réellement ?
											Eh bien, les villages du monde se vident.
											l'agriculture vivrière disparaît.
									",4 environmental 'heresies',Stewart Brand,16:42,"alternative energy,climate change,environment,future,global issues,green,sustainability,urban planning,global development,Anthropocene,electricity"
"
","
","
","
",4 environmental 'heresies',Stewart Brand,16:42,"alternative energy,climate change,environment,future,global issues,green,sustainability,urban planning,global development,Anthropocene,electricity"
"
											People are following opportunity into town.
											And this is why.
											I used to have a very romantic idea about villages,
											and it's because I never lived in one.
											(Laughter)
											Because in town —
											this is the bustling squatter city
											of Kibera, near Nairobi —
											they see action. They see opportunity.
											They see a cash economy that they were not able to participate in
											back in the subsistence farm.
									","
											La gente persigue las oportunidades de la ciudad.
											Y esta es la razón.
											Yo solía tener una idea muy romántica de los pueblos,
											y eso es porque nunca viví en uno de ellos.
											(Risas)
											Porque en la ciudad...
											Esta es un vibrante asentamiento ilegal
											de Kibera, cerca de Nairobi —
											Ellos ven acción. Ven oportunidades.
											Ven una economía monetaria de la que no podían participar
											con su vida de subsistencia.
									","
											As pessoas estão a ir para as cidades 
em busca de oportunidades.
											E esta é a razão.
											Eu costumava ter uma ideia romântica 
dos vilarejos,
											porque eu nunca vivi num.
											(Risos)
											Porque na cidade
											— este é o burburinho
da cidade clandestina
											de Kibera, perto de Nairobi —
											as pessoas veem ação e oportunidade.
											Veem uma economia monetária 
em que antes não podiam participar
											na época da agricultura de subsistência.
									","
											Les gens cherchent des opportunités en ville.
											Et voici pourquoi.
											J'avais une vision très romantique des villages,
											ceci parce que je n'y avais jamais vécu.
											(Rires)
											Parce qu'en ville —
											Voici la ville extrèmement animée
											de Kibera, près de Nairobi —
											Ils voient de l'action, des opportunités.
											Ils voient une économie à laquelle ils pouvaient pas participer
											dans leur ferme vivrière.
									",4 environmental 'heresies',Stewart Brand,16:42,"alternative energy,climate change,environment,future,global issues,green,sustainability,urban planning,global development,Anthropocene,electricity"
