es,tr,en,fr,de,title,speaker,duration,tags
"
","
","
","
","
","We the People, and the Republic we must reclaim",Lawrence Lessig,18:19,"corruption,democracy,global issues,government,law,politics"
"
											Había una vez,
											un lugar llamado Lesterlandia.
											Lesterlandia se parece
mucho a Estados Unidos.
											Como Estados Unidos, tiene
311 millones de habitantes,
											y entre esos 311 millones de habitantes,
											hay 144 000 que se llaman Lester.
											Si Matt está en el público,
											tomé eso prestado,
lo devuelvo en un segundo,
											este personaje de tu serie.
											Hay 144 000 con nombre Lester,
											es decir que un 0,05 % se llama Lester.
											Los Lesters, en Lesterlandia,
tienen un poder extraordinario.
											En cada turno electoral hay dos
elecciones en Lesterlandia.
											Una es la elección general.
											La otra es la elección de Lester.
											En una elección general
votan los ciudadanos
											pero en la elección de Lester,
votan los Lesters.
											Este es el truco.
											Para participar en la elección general,
											tienes que tener mucho éxito
											en la elección de Lester.
											No necesariamente hay que ganar,
pero sí tener mucho éxito.
									","
											Bir zamanlar,
											Lesterland adında bir yer vardı.
											Lesterland, Amerika Birleşik Devletlerine çok benziyor.
											Tıpkı ABD gibi, onun da nüfusu yaklaşık 311 milyon,
											ve bu 311 milyonun,
											144 bin kadarının adı Lester.
											Şayet Matt (Groening) seyirciler arasındaysa,
											senin dizindeki bu karakteri ödünç aldım,
											bir saniye içinde iade edeceğim.
											Yani 144 bin kişinin adı Lester,
											yani toplam nüfusun on binde 5'inin adı Lester.
											Şimdi, Lesterland'deki Lester'ların olağanüstü bir gücü var.
											Lesterland'deki her bir seçim döneminde iki adet seçim var.
											Birinin adı genel seçim.
											Diğerinin adı da Lester seçimi.
											Genel seçimde, halk oy kullanır,
											ancak Lester seçiminde, sadece Lester'lar oy kullanabilir.
											İşte oyunun döndüğü yer de şu.
											Genel seçimde rekabet edebilmek için,
											Lester seçiminde
											çok iyi sonuç almalısın.
											Kazanmak zorunda değilsin, ama çok çok iyi sonuç almalısın.
									","
											Once upon a time,
											there was a place called Lesterland.
											Now Lesterland looks a lot like the United States.
											Like the United States, it has about 311 million people,
											and of that 311 million people,
											it turns out 144,000 are called Lester.
											If Matt's in the audience,
											I just borrowed that, I'll return it in a second,
											this character from your series.
											So 144,000 are called Lester,
											which means about .05 percent is named Lester.
											Now, Lesters in Lesterland have this extraordinary power.
											There are two elections every election cycle in Lesterland.
											One is called the general election.
											The other is called the Lester election.
											And in the general election, it's the citizens who get to vote,
											but in the Lester election, it's the Lesters who get to vote.
											And here's the trick.
											In order to run in the general election,
											you must do extremely well
											in the Lester election.
											You don't necessarily have to win, but you must do extremely well.
									","
											Il était une fois,
											un pays appelé Lesterland.
											Lesterland ressemble beaucoup aux États-Unis :
											comme aux États-Unis, il compte environ 
311 millions d'habitants,
											et de ces 311 millions de personnes,
											il s'avère que 144 000 s'appellent Lester.
											Matt Groening, si tu es ici :
											je t'emprunte ce personnage une minute,
											ce personnage de ta série télévisée.
											Donc, 144 000 s'appellent Lester,
											ce qui représente environ 0,05 % de la population.
											Au Lesterland, les Lester 
ont un pouvoir extraordinaire.
											Au Lesterland, il y a deux élections 
par cycle électoral.
											La première s'appelle l'élection générale,
											la seconde s'appelle l'élection Lester.
											À l'élection générale, 
ce sont les citoyens qui ont le droit de voter,
											tandis qu'à l'élection Lester, 
seuls les Lester ont ce droit.
											Il y a un hic :
											pour se présenter à l'élection générale,
											il faut avoir très bien réussi
											à l'élection Lester.
											Il n'est pas nécessaire de gagner, 
mais il faut très bien réussir.
									","
											Vor langer Zeit
											gab es einmal einen Ort 
namens Lesterland.
											Lesterland ist den USA sehr ähnlich.
											Wie die USA hat es ca. 311 Mio. Einwohner,
											und von diesen 311 Mio. Menschen
											heißen 144.000 Lester.
											Falls Matt gerade im Publikum ist:
											Das hab ich mir gerade 
aus deiner Serie ausgeliehen.
											Ich werde dir die Figur 
gleich wieder zurückgeben.
											144.000 Personen heißen also Lester,
											das sind ca. 0,05 % der Bevölkerung.
											Die Lesters haben in Lesterland 
außergewöhnliche Macht.
											Es gibt in jedem Wahlzyklus
in Lesterland 2 Wahlen.
											Die eine nennt sich Parlamentswahl.
											Die andere heißt ""Lester-Wahl"".
											Bei der Parlamentswahl wählen
die Bürger Lesterlands,
											aber bei der Lester-Wahl
wählen nur die Lesters.
											Der Trick dabei:
											Um Kandidat für die
Parlamentswahl zu werden,
											muss man zuerst 
bei der Lester-Wahl
											sehr gut abschneiden.
											Man muss nicht gewinnen,
aber man muss sehr gut abschneiden.
									","We the People, and the Republic we must reclaim",Lawrence Lessig,18:19,"corruption,democracy,global issues,government,law,politics"
"
","
","
","
","
","We the People, and the Republic we must reclaim",Lawrence Lessig,18:19,"corruption,democracy,global issues,government,law,politics"
"
											Ahora, ¿qué tal anda la
democracia en Lesterlandia?
											En primer lugar podemos decir
											como dijo la Suprema Corte
en Ciudadanos Unidos,
											que la gente tiene la influencia final
sobre los funcionarios electos,
											porque, después de todo,
hay una elección general,
											pero solo después que los Lesters
hayan hecho lo suyo
											con los candidatos que deseen
participar en la elección general.
											En segundo lugar, obviamente,
esta dependencia de los Lesters
											producirá una tendencia
sutil, subestimada,
											que podríamos llamar camuflada
											para mantener felices a los Lesters.
											Bien, tenemos una democracia,
no hay dudas,
											pero depende de los Lesters
											y depende de las personas.
											Hay un conflicto de dependencias,
											podríamos llamarlas
dependencias en conflicto,
											en función de quiénes sean los Lesters.
											Bien. Eso es Lesterlandia.
									","
											Şimdi, Lesterland'deki demokrasi hakkında ne söyleyebiliriz?
											İlk olarak, şunu diyebiliriz,
											Birleşmiş Halk'ta Yüksek Mahkeme'nin dediği gibi,
											seçilmiş görevlilerin üzerinde halkın mutlak etkisi vardır,
											çünkü, sonuçta, ortada genel seçim vardır,
											ancak sadece Lester'ların istediği gerçekleştikten
											genel seçimde yarışmasını istedikleri kişiler belirlendikten sonra.
											Ve ikinci sırada, açıkça, Lester'lara olan bu bağımlılık,
											Lester'ları mutlu edebilmek için
											ince ve olduğundan daha az gösterilen,
											hatta kamufle edilen, bir bükülme yaratacaktır.
											Evet, demokrasimiz var, ona şüphe yok,
											ancak bu Lester'lara bağımlı,
											ve insanlara bağımlı.
											Lester'ların kim olduğunda göre değişen,
											rekabet eden bağımlılıkları var,
											hatta çatışan bağımlılıklar da diyebiliriz.
											Evet, bu Lesterland.
									","
											Now, what can we say about democracy in Lesterland?
											What we can say, number one,
											as the Supreme Court said in Citizens United,
											that people have the ultimate influence over elected officials,
											because, after all, there is a general election,
											but only after the Lesters have had their way
											with the candidates who wish to run in the general election.
											And number two, obviously, this dependence upon the Lesters
											is going to produce a subtle, understated,
											we could say camouflaged, bending
											to keep the Lesters happy.
											Okay, so we have a democracy, no doubt,
											but it's dependent upon the Lesters
											and dependent upon the people.
											It has competing dependencies,
											we could say conflicting dependencies,
											depending upon who the Lesters are.
											Okay. That's Lesterland.
									","
											Que pouvons-nous dire 
de la démocratie au Lesterland ?
											Premièrement,
											la Cour Suprême a dit dans Citizen United,
											que ce sont les gens qui ont le dernier mot sur les élus,
											car, après tout, il y a une élection générale,
											mais seulement après que 
les Lester choisissent
											les candidats qui se présenteront
à l'élection générale.
											Deuxièmement, bien sûr,
cette dépendance aux Lester
											créera une déviation subtile
											qu'on pourrait même décrire comme camouflée
											en faveur des Lester.
											Il s'agit d'une démocratie, sans aucun doute,
											mais qui dépend des Lester
											et qui dépend aussi du peuple.
											Ses dépendances sont concurrentes,
											elles sont conflictuelles,
											en fonction de qui sont les Lester.
											Ça, c'est Lesterland.
									","
											Was sagt das über die 
Demokratie in Lesterland aus?
											Erstens bedeutet das –
											wie das Verfassungsgericht im Fall 
""Citizens United"" sagte –
											dass die Bevölkerung über die 
gewählten Abgeordneten entscheidet –
											schließlich ist es 
eine Parlamentswahl –
											aber nur, nachdem die Lesters
											über die Kandidaten 
entschieden haben.
											Und zweitens führt diese Abhängigkeit 
von den Lesters natürlich
											zur einer subtilen, unauffälligen,
											– sagen wir verdeckten – Beugung
											zugunsten der Lesters.
											Wir haben also zweifellos
eine Demokratie,
											aber sie hängt sowohl 
von den Lesters
											als auch von der Bevölkerung ab.
											Es gibt konkurrierende Abhängigkeiten,
											die miteinander im Konflikt stehen,
											je nachdem, wer die Lesters sind.
											Okay, das ist Lesterland.
									","We the People, and the Republic we must reclaim",Lawrence Lessig,18:19,"corruption,democracy,global issues,government,law,politics"
"
","
","
","
","
","We the People, and the Republic we must reclaim",Lawrence Lessig,18:19,"corruption,democracy,global issues,government,law,politics"
"
											Ahora hay cosas que quiero que vean,
ya descripta Lesterlandia.
											En primer lugar, Estados Unidos
es Lesterlandia.
											Estados Unidos es Lesterlandia.
											Estados Unidos tiene ese aspecto,
tiene dos elecciones,
											una que llamamos la elección general,
											y la otra que debemos llamar
la elección del dinero.
											En la elección general
votan los ciudadanos,
											si uno tiene más de 18 años,
en algunos estados si uno tiene ID.
											En la elección del dinero
votan los financiadores.
											Votan los financiadores,
como en Lesterlandia.
											El truco es, para llegar
a la elección general,
											uno debe tener mucho éxito
en la elección del dinero.
											No necesariamente hay que ganar.
Este es Jerry Brown.
											Pero tienes que tener mucho éxito.
											Esta es la clave: hay tan pocos
financiadores relevantes
											en EE.UU. como Lesters en Lesterlandia.
									","
											Lesterland'i anlattığıma göre, şimdi görmenizi istediğim üç şey var.
											Bir: Amerika Birleşik Devletleri Lesterland'dir.
											Amerika Birleşik Devletleri Lesterland'dir.
											ABD de ayrıca buna benzer, onun da iki seçimi vardır,
											biri genel seçim dediğimiz,
											diğeri de para seçimi dememiz gereken.
											Genel seçimde, halk seçime gider,
											18 yaşının üzerindeyseniz, bazı eyaletlerde kimliğiniz varsa.
											Para seçiminde, mali olarak destekleyenler seçim yapar,
											destekçiler, tıpkı Lesterland'deki gibi
											ve genel seçimde yarışabilmek için,
											para seçiminde çok çok iyi bir performans göstermeniz gerekir.
											Kazanmak zorunda değilsiniz. Bakın Jerry Brown örneğine.
											Ama çok iyi bir performans göstermeniz gerekir.
											Ve işte işin anahtarı: ABD'de sadece Lesterland'deki Lester'lar
											kadar etkin mali destekleyiciler var.
									","
											Now there are three things I want you to see now that I've described Lesterland.
											Number one, the United States is Lesterland.
											The United States is Lesterland.
											The United States also looks like this, also has two elections,
											one we called the general election,
											the second we should call the money election.
											In the general election, it's the citizens who get to vote,
											if you're over 18, in some states if you have an ID.
											In the money election, it's the funders who get to vote,
											the funders who get to vote, and just like in Lesterland,
											the trick is, to run in the general election,
											you must do extremely well in the money election.
											You don't necessarily have to win. There is Jerry Brown.
											But you must do extremely well.
											And here's the key: There are just as few relevant funders
											in USA-land as there are Lesters in Lesterland.
									","
											Ceci dit, j’aimerais que vous voyiez trois choses.
											D'abord, les États-Unis sont Lesterland.
											Les États-Unis sont Lesterland.
											Les États-Unis ont également deux élections,
											une qui s'appelle l'élection générale,
											et la seconde, que nous devrions appeler 
l'élection pognon.
											Dans la première, 
les citoyens ont le droit de voter
											s'ils sont majeurs 
et, dans certains états, détiennent une pièce d'identité.
											Dans l'élection pognon, ce sont les bailleurs de fonds
qui ont le droit de voter,
											les bailleurs qui votent, et tout comme dans Lesterland,
											pour participer à l'élection générale,
											il faut s'en être bien sorti à l'élection pognon.
											Il n'est pas nécessaire de gagner. Il y a Jerry Brown.
											Mais il faut bien s'en sortir.
											Voici la clé : il y a aussi peu
de bailleurs importants aux États-Unis,
											qu'il y a de Lester au Lesterland.
									","
											3 Dinge sollten Sie jetzt 
über Lesterland wissen:
											Erstens, die USA sind Lesterland.
											Die USA sind Lesterland.
											In den USA gibt es auch 2 Wahlen,
											eine heißt Kongresswahl,
											die zweite sollten wir ""Geldwahl"" nennen.
											Bei der Kongresswahl 
wählen die Bürger über 18,
											in manchen Staaten alle,
die einen Ausweis haben.
											Bei der Geldwahl wählen die Geldgeber,
											und wie in Lesterland
											muss ein Kandidat für die Kongresswahl
											zuerst bei der Geldwahl 
sehr gut abschneiden.
											Man muss nicht gewinnen.
Da ist Jerry Brown.
											Aber man muss 
sehr gut abschneiden.
											Wichtig dabei: Es gibt ebenso 
wenige relevante Geldgeber
											in den USA, wie es 
Lesters in Lesterland gibt.
									","We the People, and the Republic we must reclaim",Lawrence Lessig,18:19,"corruption,democracy,global issues,government,law,politics"
"
","
","
","
","
","We the People, and the Republic we must reclaim",Lawrence Lessig,18:19,"corruption,democracy,global issues,government,law,politics"
"
											Dirán, ¿en serio?
											¿Realmente 0,05 %?
											Bueno, según las estadísticas de 2010:
											0,26 % de EE.UU.
											donó USD 200 o más
a los candidatos federales,
											0,05 % donó la suma máxima
a los candidatos federales,
											0,01 % —el uno por ciento
del uno por ciento—
											donó USD 10 000 o más
a los candidatos federales,
											y en este ciclo electoral,
mi estadística favorita,
											el 0,000042 %
											—quienes hicieron el cálculo,
saben que son 132 estadounidenses—
											donaron 60 % del presupuesto electoral
											en el ciclo que acaba de terminar.
											Como abogado veo estos números
											y me parece justo decir que
											los financiadores relevantes
de EE.UU. son el 0,05 %.
											En este sentido,
los financiadores son los Lesters.
									","
											Şimdi gerçekten mi, diyebilirsiniz.
											Gerçekten on binde 5 mi?
											İşte, 2010 yılından rakamlar şu şekilde:
											ABD'nin on binde 26'sı
											herhangi bir federal adaya 200 dolar ve üzeri para vermiştir,
											on binde 5'i ise izin verilen maksimum değerde para vermiştir,
											on binde 1'i - yüzde 1'in yüzde 1'i -
											federal adaylara 10 bin dolar veya üzeri vermiştir,
											ve bu seçim döneminde, benim en sevdiğim istatistik
											%0.000042
											- sayılarla arası iyi olanlar bilecektir, 132 Amerikan'a karşılık gelen bir sayıdır -
											yakın zamanda biten dönemde harcanan
											Super PAC parasının %60'ını vermiştir.
											Ben sadece bir avukatım, ve bu sayılara baktığımda,
											ve bunu rahatlıkla söyleyebilirim ki,
											o onbirde birlik kesim ABD'de fark yaratan destekçilerdir.
											Bu açıdan, destekleyiciler bizim Lester'larımızdır.
									","
											Now you say, really?
											Really .05 percent?
											Well, here are the numbers from 2010:
											.26 percent of America
											gave 200 dollars or more to any federal candidate,
											.05 percent gave the maximum amount to any federal candidate,
											.01 percent — the one percent of the one percent —
											gave 10,000 dollars or more to federal candidates,
											and in this election cycle, my favorite statistic
											is .000042 percent
											— for those of you doing the numbers, you know that's 132 Americans —
											gave 60 percent of the Super PAC money spent
											in the cycle we have just seen ending.
											So I'm just a lawyer, I look at this range of numbers,
											and I say it's fair for me to say
											it's .05 percent who are our relevant funders in America.
											In this sense, the funders are our Lesters.
									","
											Maintenant vous vous dites « Vraiment ? »
											Vraiment ? 0,05 % ?
											Voici les chiffres de 2010 :
											0,26 % des Américains
											ont donné au moins 200 dollars 
pour un candidat fédéral;
											0,05 % ont donné la somme maximale 
à un candidat fédéral,
											0,01 %, 
donc 1 % de 1 %,
											ont donné au moins 10 000 dollars 
pour un candidat fédéral,
											et dans ce cycle électoral, 
ma statistique préférée,
											est que 0,000042 %
											— pour ceux qui aiment les chiffres, vous savez qu'il s'agit de 132 américains —
											ont couvert 60 %
des dépenses des Super PAC
											du cycle qui vient de prendre fin.
											Je ne suis qu'avocat, 
mais je regarde ces chiffres
											et je crois qu'il est juste de dire
											que ce 0,05 % représente 
les bailleurs importants des États-Unis.
											Ainsi, les bailleurs de fonds sont nos Lester.
									","
											Jetzt sagen Sie: Wirklich?
											Wirklich 0,05 %?
											Das sind die Zahlen aus 2010:
											0,26 % der Amerikaner
											spendeten einem Kandidaten 
200 $ oder mehr,
											0,05 % spendeten 
den Maximalbetrag –
											0,01 % – ein Prozent der 1% –
											spendete den Kandidaten 
10.000 $ oder mehr.
											Meine Lieblingsstatistik
in diesem Wahlzyklus ist:
											0,000042 % –
											nachgerechnet sind 
das 132 Amerikaner –
											lieferten 60 % der Wahlkampfspenden
aus Lobbygruppen (Super-PACs)
											im vergangenen Wahlzyklus.
											Ich bin nur ein Anwalt, aber 
beim Betrachten dieser Zahlen
											kann ich sicher behaupten,
											dass 0,05 % der Amerikaner
die relevanten Geldgeber sind.
											So betrachtet sind die
Geldgeber unsere Lesters.
									","We the People, and the Republic we must reclaim",Lawrence Lessig,18:19,"corruption,democracy,global issues,government,law,politics"
"
","
","
","
","
","We the People, and the Republic we must reclaim",Lawrence Lessig,18:19,"corruption,democracy,global issues,government,law,politics"
"
											¿Qué podemos decir
de la democracia en EE.UU.?
											Bueno, como dijo la Corte Suprema
de Ciudadanos Unidos,
											podríamos decir, claro, que la gente
tiene la influencia final
											sobre los funcionarios electos.
Tenemos una elección general
											pero solo después que los
financiadores hacen lo suyo
											con los candidatos que desean
participar en esa elección general.
											En segundo lugar, obviamente,
											esta dependencia de los financiadores
											genera una tendencia sutil,
subestimada, camuflada,
											para dejar felices a los financiadores.
											Candidatos al Congreso
y miembros del Congreso
											pasan entre un 30 %
y un 70 % de su tiempo
											recaudando dinero para volver al Congreso
											o para lograr que su partido vuelva al poder,
											y la pregunta que debemos hacernos es:
¿qué los lleva a hacer eso?
											¿Qué lleva a estas personas a pasar
											detrás del teléfono, llamando
a personas que no conocen,
											a una mínima fracción del uno por ciento?
											Como haría cualquier persona,
como lo hacen ellos,
											desarrollan un sexto sentido,
una conciencia constante,
											de cómo lo que hacen podría afectar
su capacidad de recaudar dinero.
											Se vuelven, en palabras
de ""Los expedientes X"",
											metamórficos, dado que cambian
de opinión todo el tiempo
											a la luz de lo que saben
les ayudará a recaudar dinero,
											no en escala 1 a 10,
											sino en escala 11 a 1000.
											Leslie Byrne,
demócrata de Virginia,
											describe que cuando fue al Congreso,
											un colega le dijo:
""Siempre inclínate hacia lo verde"".
											Para que quede claro, continuó,
											""Él no era un ambientalista"". (Risas)
									","
											Şimdi ABD'deki demoktrasi hakkında ne diyebiliriz?
											Yüksek mahkemenin de dediği gibi,
											tabi ki bireyler, seçilmiş görevliler üzerinde
											mutlak etkiye sahiptir. Genel seçimimiz var,
											ama sadece destekçilerin genel seçimde
											kimlerin yarışacağını belirlemesinden sonra.
											Ve iki numarada, bariz olarak,
											destekçilere olan bu bağımlılık,
											destekçileri mutlu etmek için, ince ve olduğundan daha az gösterilen,
											hatta kamufle edilen bir bükülme yaratmaktadır.
											Kongre adayları ve Kongre üyeleri
											zamanlarının yüzde 30 ila 70'i arasında bir zamanı
											Kongreye tekrar girebilmek ya da partilerini
											tekrar başa getirmek için para toplamaya harcıyorlar,
											ve sormamız gereken soru da şu; bu insanlar,
											zamanlarını telefonun başında, asla tanışmadıkları kişileri
											arayarak, yani yüzde 1'in bile çok küçük bir payını arayarak
											geçirmeleri onlara ne yapıyor?
											Herkese olabileceği gibi, onlar da,
											bir tür altıncı his geliştiriyorlar, sabit bir farkındalık,
											ne yaptıklarının, nasıl davrandıklarının, onların para toplama konusundaki yetilerine etkisi hakkında.
											""X-Files"" jargonundaki ""şekil-değiştirenler""e
											dönüşüyorlar. Çünkü, sürekli olarak görüşlerini,
											onlara daha fazla para toplama şansı verecek şekilde değiştiriyorlar,
											en önemli 10 maddeye değil de,
											belki de 11 ila 1000 arasındaki maddelere odaklanıyorlar.
											Leslie Byrne, Virginia'dan bir Demokrat,
											bunu Kongreye gittiğinde bir arkadaşının ona
											""Daima yeşile doğru eğil"" demesi ile açıklıyor.
											Buna açıklık getirmek için de,
											""Bunu söyleyen çevreci biri değildi"" diyor. (Kahkaha)
									","
											Now, what can we say about this democracy in USA-land?
											Well, as the Supreme Court said in Citizens United,
											we could say, of course the people have the ultimate influence
											over the elected officials. We have a general election,
											but only after the funders have had their way
											with the candidates who wish to run in that general election.
											And number two, obviously,
											this dependence upon the funders
											produces a subtle, understated, camouflaged bending
											to keep the funders happy.
											Candidates for Congress and members of Congress
											spend between 30 and 70 percent of their time
											raising money to get back to Congress
											or to get their party back into power,
											and the question we need to ask is, what does it do to them,
											these humans, as they spend their time
											behind the telephone, calling people they've never met,
											but calling the tiniest slice of the one percent?
											As anyone would, as they do this,
											they develop a sixth sense, a constant awareness
											about how what they do might affect their ability to raise money.
											They become, in the words of ""The X-Files,""
											shape-shifters, as they constantly adjust their views
											in light of what they know will help them to raise money,
											not on issues one to 10,
											but on issues 11 to 1,000.
											Leslie Byrne, a Democrat from Virginia,
											describes that when she went to Congress,
											she was told by a colleague, ""Always lean to the green.""
											Then to clarify, she went on,
											""He was not an environmentalist."" (Laughter)
									","
											Que pouvons-nous dire de la démocratie aux États-Unis ?
											Comme l'a dit la Cour suprême dans Citizens United,
											on pourrait dire, bien sûr que ce sont les gens 
qui ont le dernier mot
											sur les élections officielles. 
Nous avons une élection générale,
											mais seulement après que les bailleurs
aient choisi
											les candidats qui se présenteront
à l'élection générale.
											Deuxièmement, évidemment,
											cette dépendance envers les bailleurs de fonds
											crée une déviation subtile, discrète et camouflée
											en faveur des bailleurs de fonds.
											Les candidats au Congrès 
et les membres du Congrès
											passent entre 30 et 70 % de leur temps
											à la collecte de fonds pour être réélus au Congrès
											ou pour faire réélire leur parti,
											et la question qu'il faut se poser est, 
comment cela les affecte-t-il,
											ces humains, de passer leur temps
											au téléphone avec des gens 
qu'ils n'ont jamais rencontrés,
											ces gens de l'infime tranche de 1 % ?
											Comme n'importe qui,
											ils développent un sixième sens, 
une conscience constante
											du fait que leurs actions affectent 
leur capacité à lever des fonds.
											Ils deviennent, 
pour citer les X-Files,
											des métamorphes, puisqu'ils changent 
constamment de point de vue
											en fonction de ce qui leur permettra 
de lever des fonds,
											pas sur les questions 1 à 10,
											mais sur les questions 11 à 1000.
											Leslie Byrne, démocrate de Virginie,
											dit qu'en arrivant au Congrès,
											un collègue lui conseilla de : 
« Toujours penser vert. »
											Ensuite, elle précisa :
											« Il n'était pas écologiste ». 
(Rires)
									","
											Was sagt das über die 
Demokratie im USA-Land aus?
											Wie das Verfassungsgericht 
im Fall ""Citizens United"" sagte,
											bestimmen natürlich 
die Bürger letztendlich
											über die gewählten Abgeordneten – 
wir haben eine Kongresswahl –,
											aber nur nachdem die Geldgeber
											die Kandidaten für diese Wahl 
bestimmt haben.
											Zweitens führt
											diese Abhängigkeit von
den Geldgebern natürlich
											zu einer subtilen, unterbewerteten, 
verdeckten Beugung
											zugunsten der Geldgeber.
											Kandidaten für den Kongress 
und die Abgeordneten
											verbringen 30 bis 70 % 
ihrer Zeit damit, Geld für
											ihre Rückkehr in den Kongress oder
											für die Machtübernahme 
ihrer Partei zu sammeln.
											Wir müssen uns fragen, 
was das mit ihnen macht,
											mit diesen Menschen, wenn sie
											am Telefon sitzen und Leute 
anrufen, die sie nicht kennen,
											aber die den winzigsten Teil 
der 1 % ausmachen?
											Wie jeder andere auch
											entwickeln sie einen 6. Sinn,
ein ständiges Bewusstsein dafür,
											wie sich ihr Verhalten auf 
das Geldsammeln auswirkt.
											Sie werden, wie in ""Akte X"", 
""Gestaltenwandler"",
											sie verändern ihre 
Ansichten ständig,
											sie wissen, was sie tun müssen,
um an Geld zu kommen.
											Nicht bei Angelegenheiten von 1 bis 10,
											sondern bei Angelegenheiten
von 11 bis 1.000.
											Leslie Byrne, 
eine Demokratin aus Virginia,
											erzählt, dass ihr ein Kollege 
bei ihrem Einzug
											in den Kongress sagte:
""Orientiere dich immer am Grün.""
											Zur Erklärung sagte sie weiter:
											""Er war kein Umweltschützer."" 
(Lachen)
									","We the People, and the Republic we must reclaim",Lawrence Lessig,18:19,"corruption,democracy,global issues,government,law,politics"
