en,fr,de,title,speaker,duration,tags
"
","
","
",How Christmas lights helped guerrillas put down their guns,Jose Miguel Sokoloff,14:22,"advertising,creativity,war"
"
											So, I thought a lot about
the first word I'd say today,
											and I decided to say ""Colombia.""
											And the reason, I don't know
how many of you have visited Colombia,
											but Colombia is just north
of the border with Brazil.
											It's a beautiful country
											with extraordinary people,
like me and others — (Laughter) —
											and it's populated
with incredible fauna, flora.
											It's got water; it's got everything
to be the perfect place.
									","
											J'ai beaucoup pensé au premier mot 
que je dirais aujourd'hui,
											et j'ai décidé que ce serait « Colombie ».
											Je ne sais pas combien d'entre vous 
ont déjà visité la Colombie
											mais elle se situe au nord 
de la frontière brésilienne.
											C'est un très beau pays,
											peuplé de gens extraordinaires 
comme moi et bien d'autres —(Rires)—
											et d'une faune et flore incroyables.
											Il y a de l'eau et tout pour 
être un endroit idéal.
									","
											Ich dachte lang über das erste Wort nach,
											und ich entschied mich für ""Kolumbien"".
											Ich weiß nicht, wer von Ihnen
schon einmal in Kolumbien war,
											aber Kolumbien liegt
nördlich der Grenze von Brasilien.
											Es ist ein schönes Land
											mit außergewöhnlichen Menschen
wie ich und andere — (Lachen) —
											und es hat eine
atemberaubende Fauna und Flora.
											Es hat Wasser, einfach alles;
es ist der perfekte Ort.
									",How Christmas lights helped guerrillas put down their guns,Jose Miguel Sokoloff,14:22,"advertising,creativity,war"
"
","
","
",How Christmas lights helped guerrillas put down their guns,Jose Miguel Sokoloff,14:22,"advertising,creativity,war"
"
											But we have a few problems.
											You may have heard of some of them.
											We have the oldest
standing guerrilla in the world.
											It's been around for over 50 years,
											which means that in my lifetime,
											I have never lived one day 
of peace in my country.
											This guerrilla — and the main group
is the FARC guerrillas,
											Revolutionary Armed Forces of Colombia —
											they have financed their war
by kidnapping, by extortion,
											by getting into the drug trade,
by illegal mining.
											There has been terrorism.
There have been random bombs.
											So it's not good.
It's not really good.
											And if you look at the human cost
of this war over 50 years,
											we have had more than
5.7 million displaced population.
											It's one of the biggest displaced
populations in the world,
											and this conflict has cost
over 220,000 lives.
											So it's a little bit like
the Bolívar wars again.
											It's a lot of people who
have died unnecessarily.
									","
											Mais nous avons quelques problèmes.
											Vous en connaissez peut-être certains.
											Nous avons la plus vieille guérilla
en activité dans le monde.
											Elle existe depuis plus de 50 ans,
											ce qui signifie que depuis ma naissance,
											je n'ai vécu aucun jour de paix 
dans mon pays.
											Cette guérilla, dont les FARC 
sont la principale faction,
											Forces Armées Révolutionnaires 
de Colombie —
											ont financé leur guerre 
au moyen de kidnapping, d'extorsion,
											de trafic de drogue 
et d'exploitation minière clandestine.
											Il y a eu du terrorisme. 
Il y a eu des attaques à la bombe.
											Donc la situation n'est pas bonne.
Elle n'est pas vraiment bonne.
											Le coût humain est énorme 
en 50 ans de guerre :
											Plus de 5,7 millions de personnes
ont été déplacées.
											C'est une des plus grandes populations 
déplacées au monde.
											Ce conflit a coûté la vie
à plus de 220 000 personnes.
											Ça rassemble un peu aux guerres 
d'indépendance bolivariennes.
											Beaucoup de gens sont morts inutilement.
									","
											Aber wir haben ein paar Probleme.
											Sie haben wahrscheinlich davon gehört.
											Wir haben die älteste 
aktive Guerilla der Welt.
											Es gibt sie jetzt schon seit 50 Jahren,
											das bedeutet, dass ich Zeit meines Lebens
											keinen einzigen Tag Frieden
in meinem Land erlebt habe.
											Diese Guerilla — 
und die Hauptgruppe ist die FARC,
											Revolutionäre Streitkräfte Kolumbiens —
											finanziert ihren Krieg
durch Entführungen, Erpressung,
											Drogenhandel und illegalen Bergbau.
											Es herrscht Terror.
Manchmal legten sie Bomben.
											Das ist nicht gut.
Das ist wirklich nicht gut.
											Dieser 50-jährige Krieg hat viel 
menschliches Leid verursacht:
											Mehr als 5,7 Mio. Menschen
wurden aus ihrem Zuhause vertrieben.
											Es ist eine der größten vertriebenen
Bevölkerungsgruppen der Welt,
											und dieser Konflikt hat über
220 000 Menschen das Leben gekostet.
											So als ob die Unabhängigkeitskriege 
noch einmal stattfänden.
											Viele Menschen sind unnötig gestorben.
									",How Christmas lights helped guerrillas put down their guns,Jose Miguel Sokoloff,14:22,"advertising,creativity,war"
"
","
","
",How Christmas lights helped guerrillas put down their guns,Jose Miguel Sokoloff,14:22,"advertising,creativity,war"
"
											We are now in the middle of peace talks,
											and we've been trying to help
resolve this problem peacefully,
											and as part of that,
											we decided to try something
completely lateral and different:
											Christmas lights.
									","
											Nous sommes aujourd'hui 
au milieu de négociations de paix,
											et nous tentons de contribuer à résoudre
ce problème pacifiquement.
											Dans cette logique,
											nous avons décidé d'essayer quelque chose 
de complètement différent et original :
											des guirlandes de Noël.
									","
											Wir sind jetzt in der Mitte
von Friedensgesprächen,
											und wir versuchen das Problem
auf friedlichem Wege zu lösen.
											Dazu gehört
											unsere Entscheidung, etwas gänzlich
Unkonventionelles zu versuchen:
											Weihnachtsbeleuchtung.
									",How Christmas lights helped guerrillas put down their guns,Jose Miguel Sokoloff,14:22,"advertising,creativity,war"
"
","
","
",How Christmas lights helped guerrillas put down their guns,Jose Miguel Sokoloff,14:22,"advertising,creativity,war"
"
											So Christmas lights, and you're saying,
											what the hell is this guy
going to talk about?
											I am going to talk about gigantic trees
											that we put in nine strategic 
pathways in the jungle
											covered with Christmas lights.
											These trees helped us 
demobilize 331 guerrillas,
											roughly five percent
of the guerrilla force at the time.
											These trees were lit up at night,
											and they had a sign beside them
											that said, ""If Christmas can come
to the jungle, you can come home.
											Demobilize.
											At Christmas, everything is possible.""
									","
											Des guirlandes de Noël, 
vous devez vous dire,
											mais de quoi il parle ?
											Je vais parler d'arbres gigantesques
											que nous avons placés dans la jungle,
à neuf endroits stratégiques,
											recouverts de lumières de Noël.
											Ces arbres nous ont aidés à 
démobiliser 331 guérilleros,
											environ 5% des guérilleros 
présents à l'époque.
											Ces arbres étaient illuminés la nuit,
											et présentaient un panneau à côté d'eux
											qui disait : « Si Noël peut parvenir dans 
la jungle, vous pouvez rentrez chez vous.
											Démobilisez-vous.
											A Noël, tout est possible. »
									","
											Sie fragen sich bestimmt,
											was will uns dieser Typ denn damit sagen?
											Ich meine damit riesige Bäume,
											die wir in neun strategischen 
Urwaldpfaden aufstellten
											und mit Weihnachtsbeleuchtung behängten.
											Diese Bäume halfen uns,
331 Guerrillakämpfer zu demobilisieren.
											Das waren 5 %
der Guerillagruppierungen jener Zeit.
											Diese Bäume wurden 
in der Nacht beleuchtet.
											Daneben wurde ein Schild aufgestellt:
											""Wenn Weihnachten zum Urwald kommen kann,
können auch Sie nach Hause kommen.
											Entwaffnen Sie sich.
											Zu Weihnachten ist alles möglich.""
									",How Christmas lights helped guerrillas put down their guns,Jose Miguel Sokoloff,14:22,"advertising,creativity,war"
"
","
","
",How Christmas lights helped guerrillas put down their guns,Jose Miguel Sokoloff,14:22,"advertising,creativity,war"
"
											So how do we know these trees worked?
											Well, we got 331, which is okay,
											but we also know that
not a lot of guerrillas saw them,
											but we know that a lot of
guerrillas heard about them,
											and we know this
											because we are constantly talking
to demobilized guerrillas.
									","
											Comment savons-nous 
que cette idée a marché ?
											331 guérillas l'ont fait, ce qui est bien,
											mais nous savons aussi 
que peu de combattants ont vu ces arbres
											mais que beaucoup en ont entendu parler.
											Nous le savons
											car nous parlons constamment
à des guérilleros démobilisés.
									","
											Woher wissen wir, dass diese Bäume 
etwas bewirken konnten?
											331 folgten dem Aufruf und das war okay.
											Wir wissen, dass nicht
viele Kämpfer sie gesehen hatten,
											aber viele hatten davon gehört.
											Das wissen wir.
											Wir reden nämlich ständig
mit demobilisierten Guerillakämpfern.
									",How Christmas lights helped guerrillas put down their guns,Jose Miguel Sokoloff,14:22,"advertising,creativity,war"
