es,pt,tr,en,fr,de,title,speaker,duration,tags
"
","
","
","
","
","
",How to stop torture,Karen Tse,12:43,"global issues,law,politics,prison,war,criminal justice,justice system"
"
											En 1994, visitando una prisión en Camboya,
											conocí a un niño de doce años
											que había sido torturado
											y al cual se le negó acceso a un abogado.
											Al mirarlo a los ojos me di cuenta que,
											dentro las cientos de cartas que había escrito
											a presos políticos, nunca pensé
											en escribirle una a él
											porque era apenas un niño de doce años
											que no había hecho nada grave.
											No era un prisionero político.
											Era un chico de doce años que había
											robado una bicicleta.
											En ese momento también me di cuenta que
											esto no solo sucedía en Camboya.
											De los 113 países
											en vía de desarrollo que usan la tortura,
											93 han aprobado leyes
											que conceden el derecho a un abogado
											y un derecho a no ser torturado.
									","
											Em 1994, entrei numa prisão no Camboja
											e conheci um rapaz de 12 anos
											que tinha sido torturado
											e a quem negaram o acesso a um advogado.
											E, quando o olhei nos olhos,
											percebi que, das centenas de cartas
que escrevi por presos políticos,
											nunca escrevi nenhuma que fosse por ele,
											porque ele não era um rapaz de 12 anos
											que tivesse feito algo importante
por alguém.
											Ele não era um preso político.
											Ele era um rapaz de 12 anos
que tinha roubado uma bicicleta.
											O que eu também percebi nessa altura,
											foi que não era só no Camboja
											mas dos 113 países em desenvolvimento
											em que há tortura,
											93 desses países tinham aprovado leis
											que dizem que temos direito a um advogado
											e o direito de não sermos torturados.
									","
											1994'te Kamboçya'da bir hapishaneye gittim
											12 yaşında bir çoçukla tanıştım
											işkenceye maruz kalmıştı
											ve avukat verilmesine de karşı çıkılmıştı.
											Gözlerine baktığımda anladım ki
											yazdiğim onca mektup arasindan,
											siyasi yükümlüler için,
											hiç böyle biri için yazmamıştım.
											Çünkü o 12 yaşında olan çoçuk
											birine önemli bir iş yapan biri değildi,
											siyasi yükümlü de değildi.
											12 yaşında olan bu erkek çoçugu
											sadece bisiklet çalmıştı.
											O an fark ettim ki
											bu olanlar sadece Kamboçya'da olmuyor
											ayni zamanda 113 ülkede ve gelişen
											ekonomilerde bile işkence uygulanıyordu.
											Bu ülkelerden 93'ü hukuki prosedürlerden geçmişti
											ve herkesin avukat talep etme hakkiyla beraber
											hukuken kimseye şiddet uygulanmaması gerekiyor.
									","
											In 1994, I walked into a prison in Cambodia,
											and I met a 12-year-old boy
											who had been tortured
											and was denied access to counsel.
											And as I looked into his eyes, I realized
											that for the hundreds of letters I had written
											for political prisoners, that I would never have
											written a letter for him,
											because he was not a 12-year-old boy who
											had done something important for anybody.
											He was not a political prisoner.
											He was a 12-year-old boy who had
											stolen a bicycle.
											What I also realized at that point was that
											it was not only Cambodia, but
											of the 113
											developing countries that torture,
											93 of these countries have all passed laws
											that say you have a right to a lawyer
											and you have a right not to be tortured.
									","
											En 1994, je suis entrée dans une prison au Cambodge,
											et j'ai rencontré un garçon de 12 ans
											qu'on avait torturé
											et à qui on refusait l'accès à un avocat.
											Et en le regardant dans les yeux, j'ai réalisé
											que pour les centaines de lettres que j'avais écrites
											pour les prisonniers politiques, que je n'aurais jamais
											écrit une lettre pour lui,
											parce qu'il n'était pas un garçon de 12 ans qui
											avait fait quelque chose d'important pour quelqu'un.
											Il n'était pas un prisonnier politique.
											Il était un garçon de 12 ans qui avait
											volé une bicyclette.
											À ce moment-là, je me suis rendu compte que
											ce n'était pas seulement au Cambodge, mais
											sur les 113
											pays en développement qui utilisent la torture,
											93 de ces pays ont tous adopté des lois
											qui disent que vous avez droit à un avocat
											et que vous avez le droit de ne pas être torturé.
									","
											1994 besuchte ich ein Gefängnis in Kambodscha
											und ich traf dort auf einen 12-jährigen Jungen,
											den man gefoltert hatte
											und dem Zugang zu Rechtsbeistand verweigert wurde.
											Als ich in seine Augen schaute, begriff ich,
											dass bei den Hunderten von Briefen, die ich zugunsten
											von politischen Gefangenen geschrieben hatte, ich nie
											einen Brief für ihn geschrieben hätte,
											denn er war kein 12-jähriger Junge, der
											etwas Wichtiges für jemanden getan hatte.
											Er war kein politischer Gefangener.
											Er war ein 12-jähriger Junge, der
											ein Fahrrad gestohlen hatte.
											Mir wurde dabei auch klar, dass es nicht
											nur Kambodscha ging, sondern dass
											von den 113
											Entwicklungsländern, die foltern,
											93 dieser Länder Gesetze verabschiedet haben,
											nach denen man das Recht auf einen Anwalt hat,
											und das Recht, nicht gefoltert zu werden.
									",How to stop torture,Karen Tse,12:43,"global issues,law,politics,prison,war,criminal justice,justice system"
"
","
","
","
","
","
",How to stop torture,Karen Tse,12:43,"global issues,law,politics,prison,war,criminal justice,justice system"
"
											Me di cuenta de la increíble oportunidad
											que hubiéramos podido aprovechar
											como comunidad mundial para unirnos
											y acabar con la tortura como medio de investigación.
											A menudo vemos la tortura
											en términos políticos o reservada
											solo para lo peor. En cambio,
											el 95% de la tortura hoy en día
											no se practica en presos políticos.
											Se aplica en aquellos que viven
											en sistemas jurídicos fallidos,
											y, lamentablemente, porque es
											la forma más barata de investigación;
											cuesta menos que un sistema legal,
											menos que tener un abogado
											y un acceso inmediato a la asistencia,
											que es lo que pasa la mayoría de las veces.
											Creo que para nosotros como comunidad mundial
											es posible hoy, si tomamos una decisión,
											unirnos para acabar con la tortura
											como medio investigativo en nuestras vidas.
											Pero esto requerirá tres cosas.
											La primera es la formación, el empoderamiento,
											y la conexión entre los defensores de todo el mundo.
									","
											E o que eu compreendi
											foi que havia uma oportunidade única
incrível para nós,
											como comunidade mundial,
de nos juntarmos,
											para acabar com a tortura
como método de investigação.
											Normalmente pensamos na tortura
											como sendo tortura política,
ou apenas reservada
											para os piores, mas na verdade,
											95% da tortura hoje em dia
											não se destina aos presos políticos.
											É para pessoas que se encontram
											em sistemas judiciais que não funcionam,
											e porque, infelizmente, a tortura
é a forma mais barata de investigação
											é mais barata do que ter um sistema legal,
											mais barata do que ter um advogado
e acesso imediato a aconselhamento legal
											— é o que acontece
na maior parte das vezes.
											Acredito que atualmente nos é possível,
como comunidade mundial,
											e se assim o decidirmos,
											juntarmo-nos para acabar com a tortura
											como método de investigação
ainda no nosso tempo de vida,
											mas serão necessárias três coisas.
											A primeira, é a formação, capacitação
											e interligação de advogados
por todo o mundo.
									","
											Ve o an fark ettim ki
											bu bizim için önemli bir fırsattı
											dünya toplumu bir araya gelerek
											araştırma aracı olarak işkencenin kullanılmasını bitirebilirdik.
											İşkence denildiğinde akla ilk gelen
											siyasilere uygulanan veya
											mahsus yapılan işkenceler fakat
											işkencenin %95'i
											siyasi yükümlülere uygulanmıyor.
											Masum sayilabilecek
											kuralları delmiş olan insanlara uygulaniyor
											ve maalesef işkence
											soruşturmanın en ucuz yolu.
											Yasal bir sisteme sahip olmaktan bile ucuz
											avukat masraflarından
											ve devletten gelen yardımlardan bile ucuz
											ve çoğu zaman böyle işlemekte.
											İnanıyorum ki
											bir karar verip dünya toplumu olarak
											bir araya gelip araştırma aracı olarak
											işkencenin kullanılmasına son verebiliriz.
											Fakat 3 husus üstünde durmalıyız:
											Öncelikle eğitim, yetkilendirme
											ve uluslararasi avukatların arasındaki bağın küvvetlenmesi.
									","
											And what I recognized was that there was an
											incredible window of opportunity for us
											as a world community to come together
											and end torture as an investigative tool.
											We often think of torture as being
											political torture or reserved for
											just the worst, but, in fact,
											95 percent of torture today
											is not for political prisoners.
											It is for people who are
											in broken-down legal systems,
											and unfortunately because torture is
											the cheapest form of investigation —
											it's cheaper than having a legal system,
											cheaper than having a lawyer
											and early access to counsel —
											it is what happens most of the time.
											I believe today that it is possible for us
											as a world community, if we make a decision,
											to come together and end torture
											as an investigative tool in our lifetime,
											but it will require three things.
											First is the training, empowerment,
											and connection of defenders worldwide.
									","
											Et j'ai reconnu qu'il y avait une
											fenêtre incroyable d'opportunité pour nous
											en tant que communauté mondiale pour nous réunir
											et mettre fin à la torture comme outil d'enquête.
											Nous pensons souvent à de la torture en tant que
											torture politique ou réservée seulement
											aux pire cas, mais, en fait,
											95 pour cent de la torture aujourd'hui
											n'est pas pour les prisonniers politiques.
											C'est pour les gens qui sont
											dans des systèmes juridiques en panne,
											et malheureusement, car la torture est
											le type d'enquête le moins cher qui soit —
											c'est moins cher que d'avoir un système juridique,
											moins cher que d'avoir un avocat
											et l'accès précoce à un avocat conseil —
											c'est ce qui arrive la plupart du temps.
											Je crois aujourd'hui qu'il est possible pour nous
											en tant que communauté mondiale, si nous prenons une décision,
											de nous unir et d'en finir avec la torture
											en tant qu'outil d'investigation, de notre vivant,
											mais il nous faudra trois choses.
											La première est la formation, la responsabilisation,
											et la mise en contact de défenseurs dans le monde entier.
									","
											Da erkannte ich, dass es hier eine
											unglaubliche Gelegenheit für uns gibt,
											um als globale Gemeinschaft zusammen zu kommen
											und Folter als Ermittlungsmethode abzuschaffen.
											Wir verbinden mit Folter oft
											politische Folter oder etwas, dass für
											Ausnahmesituationen verwendet wird, aber tatsächlich
											wird heutzutage 95 % der Folter
											nicht an politischen Gefangenen durchgeführt.
											Es sind Menschen betroffen, die Teil eines
											zusammengebrochenen Rechtssystem sind
											und unglücklicherweise ist Folter die
											billigste Form der Ermittlung.
											Sie ist billiger als ein Rechtssystem,
											billiger als ein Anwalt
											und früher Zugang zu einem Beistand –
											Sie geschieht die meiste Zeit.
											Ich glaube, dass es heute möglich ist für uns,
											als globale Gemeinschaft, wenn wir uns entscheiden,
											zusammen zu kommen und Folter als
											Ermittlungsmethode zu unseren Lebzeiten abzuschaffen.
											Aber das setzt drei Dinge voraus.
											Erstens, die Schulung, Ermächtigung
											und Zusammenführung von Verteidigern weltweit.
									",How to stop torture,Karen Tse,12:43,"global issues,law,politics,prison,war,criminal justice,justice system"
"
","
","
","
","
","
",How to stop torture,Karen Tse,12:43,"global issues,law,politics,prison,war,criminal justice,justice system"
"
											La segunda es asegurarse que haya
											un acceso sistemático e inmediato a un abogado.
											Y la tercera es el compromiso.
											En el año 2000
											empecé a preguntarme,
											¿y si unimos las fuerzas?
											¿Podemos hacer algo
											por estos 93 países?
											Y entonces fundé la International Bridges to Justice
											cuya misión específica es
											acabar con la tortura como medio investigativo
											y aplicar las debidas garantías procesales
											en estos 93 países, mandando abogados capacitados
											a las comisarías y a los tribunales
											desde una fase inicial.
											Sin embargo, mis primeras experiencias tuvieron lugar
											en Camboya en 1994, y recuerdo
											-era la primera vez que iba a Camboya-
											que todavía había menos
											de 10 abogados en el país porque
											los Jemeres Rojos habían asesinado a todos.
									","
											A segunda, é assegurar que
há um imediato e sistemático acesso
											a aconselhamento legal.
											E a terceira, é o compromisso.
											Portanto, no ano 2000,
											comecei a interrogar-me:
											""E se nos juntássemos?
											""Conseguiríamos fazer alguma coisa
por estes 93 países?""
											Fundei a International Bridges to Justice
											que tem a missão específica
											de acabar com a tortura
como método de investigação
											e implementar os devidos direitos
processuais naqueles 93 países,
											colocando advogados experientes

											nas esquadras e nos tribunais.
											desde o início do processo.
											As minhas primeiras experiências
											vieram do Camboja,
											e lembro-me da primeira ida ao Camboja
											e de que ainda havia, em 1994,
											menos de dez advogados no país
											porque o Khmer Vermelho matara-os todos.
									","
											İkinci olarak sistematik bir şekilde
											erkenden devletin avukat vermesi
											Ve 3cüsü ise yapılan işe bağlanma.
											Sene 2000'de
											düşündüm ki
											eğer bir araya gelirsek
											bir şeyler yapabilir miydik
											bu 93 ülke için?
											Araştırmalarımdan International Bridges to Justice'in
											spesifik bir misyonu olduğunu buldum:
											araştırma aracı olarak işkenceye dur demek
											ve insan haklarının uygulamalarını hayata geçirmek.
											Bu 93 ülke için öncelikle eğitimli,
											erken aşamalarda karakollarda ve mahkeme
											salonlarında avukatlara ihtiyaç duyulur.
											İlk deneyimimi
											Kamboçya'da yaşadim, hatirliyorum
											Kamboçya'ya ilk gittiğimde
											1994'te hala
											10 dan az avukat vardi ülkede çünkü
											Khmer Rouge hepsini öldürmüştü.
									","
											The second is insuring that there is
											systematic early access to counsel.
											And the third is commitment.
											So in the year 2000,
											I began to wonder,
											what if we came together?
											Could we do something
											for these 93 countries?
											And I founded International Bridges to Justice
											which has a specific mission of
											ending torture as an investigative tool
											and implementing due process rights
											in the 93 countries by placing trained lawyers
											at an early stage in police stations
											and in courtrooms.
											My first experiences, though, did come
											from Cambodia, and at the time I remember
											first coming to Cambodia and there were,
											in 1994, still less than
											10 attorneys in the country because
											the Khmer Rouge had killed them all.
									","
											La seconde est l'assurance qu'il y a
											un accès précoce systématique à un avocat conseil.
											Et la troisième est l'engagement.
											Donc, en l'an 2000,
											j'ai commencé à me demander :
											« Et si nous nous unissions ? »
											Pourrions-nous faire quelque chose
											pour ces 93 pays ?
											Et j'ai fondé International Bridges to Justice,
											qui a la mission spécifique de
											mettre fin à la torture comme outil d'enquête
											et de mettre en œuvre les droits à une procédure régulière
											dans les 93 pays en plaçant des avocats formés
											à un stade précoce dans les postes de police
											et dans les salles d'audience.
											Mes premières expériences, cependant, sont venues
											du Cambodge, et à l'époque je me souviens
											d'abord être arrivée au Cambodge et il y avait,
											en 1994, encore moins de
											10 avocats dans le pays, car
											les Khmers rouges les avaient tous tués.
									","
											Zweitens, die Sicherstellung, dass es
											systematisch frühen Zugang zu Beratungen gibt.
											Und drittens, Verbindlichkeit und Hingabe.
											Im Jahr 2000
											begann ich mich zu fragen,
											was wäre, wenn wir zusammenkämen?
											Könnten wir etwas
											für diese 93 Länder tun?
											Ich gründete International Bridges to Justice (Internationale Brücken zur Gerechtigkeit),
											welche die konkrete Mission hat,
											Folter als Ermittlungsmethode abzuschaffen
											und Rechtsstaatsprinzipien zu implementieren,
											in den 93 Ländern, indem ausgebildete Anwälte
											von Anfang an in Polizeistationen
											und in Gerichtssälen eingesetzt werden.
											Meine ersten Erfahrungen stammten allerdings
											aus Kambodscha und ich erinnere mich,
											als ich 1994 das erste Mal nach Kambodscha kam,
											gab es weniger als
											10 Anwälte im Land, weil
											die Rote Khmer sie alle getötet hatte.
									",How to stop torture,Karen Tse,12:43,"global issues,law,politics,prison,war,criminal justice,justice system"
"
","
","
","
","
","
",How to stop torture,Karen Tse,12:43,"global issues,law,politics,prison,war,criminal justice,justice system"
"
											E incluso 20 años después, había solamente
											10 abogados en el país. Por consiguiente,
											al entrar en una prisión,
											no solo encontrabas niños de 12 años,
											sino también mujeres a las que preguntabas:
											¿Por qué están aquí? Y la respuesta era:
											""Bueno, estoy aquí desde hace 10 años porque
											mi esposo cometió un crimen y no lo han podido encontrar"".
											Es un lugar donde no hay Estado de Derecho.
									","
											E mesmo 20 anos depois,
											ainda só havia dez advogados no país
											e, portanto, entrava-se numa prisão
											e, não só se encontravam
rapazes de 12 anos,
											como também mulheres,
a quem se perguntava: ""Porque estão aqui?""
											ao que elas respondiam:
""Bom, já aqui estou há dez anos
											""porque o meu marido cometeu um crime,
mas não o conseguem encontrar.""
											Era um país onde não existia
o estado de direito.
									","
											Ve 20 sene sonra bile
											ülkede hala 10 avukat bulunmaktaydı bu yüzden,
											hapishaneye gittiğinde
											sadece 12 yaşında bir çocukla karşılaşmazdın
											ayni zamanda bir başka kadınla ve
											""Neden buradasın?"" diye sorduğunda
											""10 senedir buradayım çünkü kocam suç
											işledi ve onu bulamadıklarından dolayı buradayım""
											Kuralların var olmadığı bir yer.
									","
											And even 20 years later, there was only
											10 lawyers in the country, so consequently
											you'd walk into a prison and
											not only would you meet 12-year-old boys,
											you'd meet women and you'd say,
											""Why are you here?"" Women would say,
											""Well I've been here for 10 years because
											my husband committed a crime, but they can't find him.""
											So it's just a place where there was no rule of law.
									","
											Et même 20 ans plus tard, il y avait seulement
											10 avocats dans le pays, donc par conséquent
											vous entriez dans une prison et
											non seulement vous y trouviez des garçons de 12 ans,
											vous rencontriez des femmes et vous disiez :
											« Pourquoi êtes-vous ici ? ». Les femmes disaient :
											« Eh bien, je suis ici depuis 10 ans parce que
											mon mari a commis un crime, mais ils ne le trouvent pas. »
											Donc, c'est juste un endroit où il n'y avait aucune règle de droit.
									","
											Und sogar 20 Jahre später gab es nur
											10 Anwälte im Land, was dazu führte, dass
											man in ein Gefängnis kam und
											man nicht nur auf 12-jährige Jungen traf,
											sondern auf Frauen und wenn man fragte:
											""Warum bist du hier?"", sagten die Frauen etwa:
											""Ich bin schon seit 10 Jahren hier, weil
											mein Ehemann ein Verbrechen begangen hat, aber sie können ihn nicht finden.""
											Es ist ein Ort ohne Rechtsstaatlichkeit und Gerechtigkeit.
									",How to stop torture,Karen Tse,12:43,"global issues,law,politics,prison,war,criminal justice,justice system"
"
","
","
","
","
","
",How to stop torture,Karen Tse,12:43,"global issues,law,politics,prison,war,criminal justice,justice system"
"
											El primer grupo de defensores se reunió
											y todavía recuerdo que durante la capacitación pregunté:
											""Bien, ¿cómo hacen Uds. una investigación?""
											La asamblea se quedó en silencio, y, finalmente,
											una mujer se levantó
											y dijo: ""Khrew"", que significa ""maestro"".
											Dijo: ""Yo he defendido a más de cien personas
											y nunca he tenido que hacer
											ninguna investigación,
											porque todos vienen con las confesiones"".
									","
											Quando os primeiros advogados
se juntaram,
											ainda me lembro de lhes perguntar
enquanto os formava:
											""Ok, o que é que fazem numa investigação?""
											E fez-se silêncio na aula.
											Por fim, uma mulher levantou-se,
[nome inaudível],
											e disse: ""Khrew""
— que significa ""professora"".
											Ela disse: ""Já defendi mais de
uma centena de pessoas,
											""e nunca tive de fazer
nenhuma investigação,
											""porque todas vêm com confissões.""
									","
											İlk grup savunucuları bir araya geldik
											ve hatırlıyorum, eğitim görürken dedim ki:
											""Peki, soruşturma için ne yapmalıyız?""
											O an sınıfta bir sessizlik oluştu, sonunda
											bir kadın kalktı, [anlaşılmayan isim],
											ve ""Khrew"" dedi, öğretmen demekti.
											Ve devam etti: ""Yüzlerce insan
											savundum ve hiç bir zaman
											araştırma yapmak zorunda kalmadım
											çünkü her zaman itirafta bulundular.""
									","
											The first group of defenders came together
											and I still remember, as I was training, I said,
											""Okay, what do you do for an investigation?""
											And there was silence in the class, and finally
											one woman stood up, [inaudible name],
											and she said ""Khrew,"" which means ""teacher.""
											She said, ""I have defended more than
											a hundred people, and I've never had to do
											any investigation,
											because they all come with confessions.""
									","
											Le premier groupe de défenseurs s'est réuni
											et je me souviens encore, comme j'étais en formation, j'ai dit :
											« OK, que faites-vous pour une enquête ? »
											Et il y a eu un silence dans la classe, et enfin
											une femme s'est levée, [nom inaudible],
											et elle a dit « Khrew », qui signifie « Professeur ».
											Elle a dit : « J'ai défendu plus de
											cent personnes, et je n'ai jamais eu à faire
											d'enquête,
											car ils viennent tous avec des aveux. »
									","
											Die erste Gruppe der Verteidiger formierte sich
											und ich erinnere mich, dass ich ihnen während der Schulung sagte:
											""Was für eine Art der Ermittlung führen Sie durch?""
											Die Gruppe wurde still und endlich
											stand eine Frau auf,
											und sie sagte: ""Khrew,"" was ""Lehrerin"" bedeutet.
											Sie sagte: ""Ich verteidigte schon über
											hundert Menschen, und noch nie musste ich
											irgendeine Ermittlung durchführen,
											denn alle hatten Geständnisse.""
									",How to stop torture,Karen Tse,12:43,"global issues,law,politics,prison,war,criminal justice,justice system"
