en,es,tr,fr,de,pt,title,speaker,duration,tags
"
","
","
","
","
","
",The ancestor of language,Murray Gell-Mann,2:15,"culture,global issues,history,language,physics"
"
											Well, I'm involved in other things, besides physics.
											In fact, mostly now in other things.
									","
											Bueno, me dedico a más cosas aparte de la física.
											En realidad, ahora me dedico más bien a otras.
									","
											Evet, fizikten başka konularla da ilgiliyim.
											aslına bakarsanız, şimdilerde özellikle başka konularla ilgiliyim.
									","
											Et bien, je suis impliqué dans d’autres choses que la physique.
											En fait, à présent, principalement dans d’autres choses.
									","
											Also, ich beschäftige mich mit anderen Dingen außer Physik.
											Heutzutage tatsächlich meistens mit anderen Dingen.
									","
											Murray Gell-Mann: Eu estou envolvido 
noutras coisas além da Física.
											Na verdade, agora 
ainda mais noutras coisas.
									",The ancestor of language,Murray Gell-Mann,2:15,"culture,global issues,history,language,physics"
"
","
","
","
","
","
",The ancestor of language,Murray Gell-Mann,2:15,"culture,global issues,history,language,physics"
"
											One thing is distant relationships among human languages.
											And the professional, historical linguists in the U.S.
											and in Western Europe mostly try to stay away
											from any long-distance relationships, big groupings,
											groupings that go back a long time,
											longer than the familiar families.
											They don't like that. They think it's crank. I don't think it's crank.
											And there are some brilliant linguists, mostly Russians,
											who are working on that, at Santa Fe Institute and in Moscow,
											and I would love to see where that leads.
									","
											Una de ellas son las relaciones lejanas entre las lenguas humanas.
											Los lingüistas históricos profesionales de Estados Unidos
											y de Europa Occidental evitan, en la medida de lo posible,
											las relaciones lejanas, los grandes grupos,
											los grupos que se remontan mucho en el tiempo,
											más allá de las familias que son familiares.
											No les gusta, les parece excéntrico. A mí no me parece.
											Hay algunos lingüistas geniales, sobre todo rusos,
											dedicándose a ello en el Instituto Santa Fe y en Moscú,
											y me encantaría ver dónde nos lleva esto.
									","
											Bunlardan biri insan dilleri arasındaki uzak akrabalıklar.
											Batı Avrupa ve Amerika'da bu işi meslek edinmiş
											tarihsel dilbilimciler, bu tür uzun mesafeli akrabalıklar
											ve geniş öbeklemelerden çekiniyorlar,
											alışılagelmiş dil ailelerinin ötesine geçen,
											daha eskilere uzanan öbeklemelerden kaçınıyorlar.
											Hoşlarına gitmiyor; uçuk gibi geliyor. Bence uçuk değil.
											Ve bu konu üzerinde Santa Fe Enstitüsünde ve Moskova'da
											çalışan son derece parlak bazı dilbilimciler var, çoğu Rus,
											Bu araştırmaların sonuçlarına ilgim büyük.
									","
											Une de ces choses est les parentés éloignées entre les langues humaines.
											Et les linguistes historiques professionnels aux Etats-Unis
											et en Europe de l’Ouest essayent pour la plupart de se tenir à l’écart
											de toute relation longue distance; de grands regroupements,
											des regroupements qui remontent à il y a longtemps,
											plus longtemps que les familles qui leur sont familières.
											Ils n’aiment pas ça, ils pensent que c’est farfelu. Je ne crois pas que ce soit farfelu.
											Et il y a des linguistes brillants, pour la plupart des Russes,
											qui travaillent là-dessus à l’Institut de Santa Fe et à Moscou,
											et j’adorerais voir où cela conduit.
									","
											Eins betrifft entfernte Verwandtschaften zwischen menschlichen Sprachen.
											Und die professionellen historischen Sprachwissenschaftler in den USA
											und Westeuropa versuchen im Großen und Ganzen sich
											von irgendwelchen weiträumigen Beziehungen fernzuhalten; Großgruppen,
											Gruppen, die eine lange Geschichte haben,
											länger als die bekannten Sprachfamilien.
											Die mögen das nicht; sie halten das für absonderlich. Ich finde das nicht absonderlich.
											Und es gibt den einen oder anderen brillianten Linguisten, meist Russen,
											die an solchen Fragen arbeiten am Santa Fe Institute und in Moskau,
											und ich würde zu gerne sehen, wohin das führt.
									","
											Uma delas é as relações longínquas 
entre as línguas humanas.
											Os linguistas profissionais, históricos 
nos Estados Unidos da América
											e na Europa Ocidental tentam, 
na sua maioria, manter-se longe
											de quaisquer relações longínquas;
grandes agrupamentos,
											agrupamentos de línguas muito antigas,
											mais antigas que as famílias conhecidas.
											Não gostam disso; acham que não tem valor.
Eu acho que tem.
											E há alguns linguistas brilhantes, 
na sua maioria russos,
											que estão a trabalhar nisso, 
no Santa Fe Institute e em Moscovo.
											Eu adorava ver até onde isso nos conduz.
									",The ancestor of language,Murray Gell-Mann,2:15,"culture,global issues,history,language,physics"
"
","
","
","
","
","
",The ancestor of language,Murray Gell-Mann,2:15,"culture,global issues,history,language,physics"
"
											Does it really lead to a single ancestor
											some 20, 25,000 years ago?
											And what if we go back beyond that single ancestor,
											when there was presumably a competition among many languages?
											How far back does that go? How far back does modern language go?
											How many tens of thousands of years does it go back?
									","
											¿Nos lleva realmente a un antepasado único,
											de hace 20 o 25.000 años?
											¿Y si nos remontamos más allá de ese antepasado único,
											cuándo es de suponer que muchas lenguas compitieran entre sí?
											¿Hasta cuándo se remonta eso? ¿Hasta cuándo se remonta el lenguaje moderno?
											¿Cuántas decenas de miles de años?
									","
											Acaba gerçekten de 20, 25 bin yıl öncesine,
											bir ortak ata dile yönelim var mı?
											Ya böyle bir ortak ve tek atanın da öncesine,
											bir çok dilin yarışma halinde olduğu dönemlere gidilse?
											Ne kadar eskiye dayanır? Çağdaş dillerin tarihi nereye kadar gider?
											Onlarca, yüzlerce binyıl?
									","
											Est-ce que cela amène à un ancêtre unique
											il y a quelques 20 000 à 25 000 ans ?
											Et si on remonte au-delà de cet ancêtre unique,
											quand il y avait vraisemblablement une compétition entre de nombreux languages ?
											Jusqu’où est-ce que ça remonte ? Jusqu’où est-ce que le language moderne remonte ?
											A combien de dizaines de milliers d’années est-ce que ça remonte ?
									","
											Führt das wirklich zu einem einzigen Vorfahren
											vor vielleicht 20, 25,000 Jahren?
											Und was wäre, wenn wir noch vor diesen einen Vorfahren zurückgingen,
											als es vermutlich mehrere, konkurrierende Sprachen gab?
											Wie weit führt das zurück? Wie weit zurück reicht die Geschichte der modernen Sprachen?
											Wie viele Jahrzehntausende reicht sie zurück?
									","
											Será que nos leva realmente
a um único antepassado
											com cerca de 20 ou 25 mil anos?
											E se formos além desse antepassado único,
											quando houve, presumivelmente, 
uma competição entre muitas línguas?
											Até onde irá isso? 
Quão antiga será a língua moderna?
											Quantas dezenas de milhares de anos terá?
									",The ancestor of language,Murray Gell-Mann,2:15,"culture,global issues,history,language,physics"
"
","
","
","
","
","
",The ancestor of language,Murray Gell-Mann,2:15,"culture,global issues,history,language,physics"
"
											Chris Anderson: Do you have a hunch or a hope for what the answer to that is?
									","
											Chris Anderson: ¿Tiene alguna corazonada o esperanza sobre la respuesta?
									","
											Chris Anderson: Yanıtın ne olduğu konusunda bir önsezi ya da umudunuz var mı?
									","
											Chris Anderson : Avez-vous une petite idée ou un espoir de ce que peut être la réponse à cette question ?
									","
											Chris Anderson: Haben Sie eine Ahnung oder Hoffnung, was die Antwort sein wird?
									","
											Chris Anderson: Tem algum palpite 
ou esperança quanto à resposta?
									",The ancestor of language,Murray Gell-Mann,2:15,"culture,global issues,history,language,physics"
"
","
","
","
","
","
",The ancestor of language,Murray Gell-Mann,2:15,"culture,global issues,history,language,physics"
"
											Murray Gell-Mann: Well, I would guess that modern language must be older
											than the cave paintings and cave engravings and cave sculptures
											and dance steps in the soft clay in the caves in Western Europe,
											in the Aurignacian Period some 35,000 years ago, or earlier.
											I can't believe they did all those things and didn't also have a modern language.
											So, I would guess that the actual origin goes back at least that far and maybe further.
									","
											Murray Gell-Mann: yo diría que el lenguaje moderno tiene que ser anterior
											a las pinturas, relieves y esculturas rupestres
											y anterior a las pisadas de baile en el barro en las cuevas de Europa Occidental
											durante el período Auriñaciense, hace 35.000 años, o antes.
											Me cuesta creer que hicieran todo aquello y que no tuvieran un lenguaje moderno.
											Así que yo diría que el verdadero origen es así de antiguo o incluso más.
									","
											Bana sorarsanız, çağdaş diller, mağara resimleri, mağara heykelleri,
											mağara oymacılığı, ve Batı Avrupa mağaralarında yumuşak kilde bulunan
											dans adımlarından da yaşlı olsa gerek.
											Yani yaklaşık 35 bin yıl öncesi, Aurignac Dönemi, belki daha da eski.
											Bütün bu eserleri yaratanların çağdaş dile sahip olmadıklarını düşünemiyorum.
											Dolayısıyla önsezim gerçek kökenlerin en az o kadar, belki daha da eski olduğu.
									","
											Murray Guell-Mann : Et bien, je dirais que le language moderne doit être plus ancien
											que les peintures, les gravures et les sculptures rupestres,
											et que les traces de pas de dance dans l’argile molle des grottes d’Europe de l’Ouest
											dans la période aurignacienne il y a quelques 35 000 années ou avant cela.
											Je ne peux pas croire qu’ils aient fait tout ça et n’aient pas eu un language moderne.
											Alors je dirais que la véritable origine remonte au moins aussi loin et peut-être plus loin encore.
									","
											Murray Gell-Mann: Also, ich würde vermuten, dass moderne Sprache älter sein müssen
											als die Höhlenmalereien und Ritzungen und Skultpuren
											und die Tanzschritte im weichen Lehm in den Höhlen in Westeuropa,
											die aus dem Aurignacien stammen, vor etwa 35,000 Jahren oder noch früher.
											Ich mag nicht glauben, dass sie alle diese Dinge gemacht haben und keine moderne Sprache besaßen.
											Also würde ich vermuten, dass der tatsächliche Ursprung mindestens so weit zurückliegt oder sogar noch weiter.
									","
											MG: Eu aposto que a língua moderna
deve ser mais antiga
											do que as pinturas, gravuras 
e esculturas nas cavernas
											e do que os passos de dança 
gravados no barro mole
											das cavernas da Europa Ocidental
											do Período Aurignaciano, 
há cerca de 35 mil anos, ou mais.
											Não acredito que tenham feito tudo aquilo
e não tivessem também uma língua moderna.
											Por isso, aposto que a língua 
teve a sua origem por essa altura,
											ou ainda mais cedo.
									",The ancestor of language,Murray Gell-Mann,2:15,"culture,global issues,history,language,physics"
