en,es,pt,tr,fr,de,title,speaker,duration,tags
"
","
","
","
","
","
",High-altitude wind energy from kites!,Saul Griffith,5:25,"alternative energy,energy,engineering,environment,future,wind energy"
"
											If you're at all like me,
											this is what you do with the sunny summer weekends in San Francisco:
											you build experimental kite-powered hydrofoils
											capable of more than 30 knots.
											And you realize that there is incredible power in the wind,
											and it can do amazing things.
											And one day, a vessel not unlike this
											will probably break the world speed record.
									","
											Si se parecen en algo a mí
											esto es lo que hacen en un fin de semana soleado de verano en San Francisco:
											Construyen hidroalas experimentales impulsadas por cometas
											capaces de alcanzar más de 30 nudos.
											Y se dan cuenta de que existe un poder increíble en el viento
											y de que puede hacer cosas asombrosas,
											y un día una embarcación similar a esta
											quizás romperá el record mundial de velocidad.
									","
											Se forem um pouco como eu,
											o que fazem nos solarengos fins-de-semana
de verão em San Francisco:
											é construir hidrofólios experimentais
movidos por um papagaio
											capazes de mais de 30 nós.
											E apercebem-se do poder incrível
que há no vento,
											e das coisas espantosas
que ele faz .
											Um dia, uma embarcação como esta
											poderá bater o recorde
mundial de velocidade.
									","
											Eğer siz de benim gibiyseniz,
											San Francisco'nun güneşli haftasonlarında bunun aynısını yapıyor olabilirsiniz:
											Uçurtmadan beslenen, 30 knot'tan daha hızlı
											deneysel hidrofoiller yapmak.
											Rüzgarın şaşırtıcı gücünün farkına varırsınız
											ve bu gücün yapabileceklerine.
											Muhtemelen, günün birinde buna benzeyen bir alet
											dünya hız rekorunu kıracak.
									","
											Si vous êtes comme moi,
											voici ce que vous faites de vos week-ends d'été ensoleillés, à San Francisco :
											vous construisez des hydroptères expérimentaux propulsés par des cerfs-volants
											capable d'aller à plus de 30 nœuds.
											Et vous réalisez qu'il y a une incroyable puissance dans le vent,
											qui peut faire des choses impressionnantes.
											Et un jour, un vaisseau pas très différent de celui-ci
											brisera sans doute le record du monde de vitesse.
									","
											Wenn man so einer wie ich ist,
											dann macht man an seinen sonnigen Sommerwochenenden in San Francisco dies hier:
											Man baut experimentelle drachengesteuerte Tragflügelboote,
											die mehr als 30 Knoten entwickeln können.
											Und man merkt, dass der Wind unglaubliche Kräfte besitzt
											und erstaunliche Dinge tun kann.
											Vermutlich wird eines Tages ein Gerät, ähnlich wie dieses hier,
											den Geschwindigkeitsweltrekord brechen.
									",High-altitude wind energy from kites!,Saul Griffith,5:25,"alternative energy,energy,engineering,environment,future,wind energy"
"
","
","
","
","
","
",High-altitude wind energy from kites!,Saul Griffith,5:25,"alternative energy,energy,engineering,environment,future,wind energy"
"
											But kites aren't just toys like this.
											Kites: I'm going to give you a brief history,
											and tell you about the magnificent future
											of every child's favorite plaything.
											So, kites are more than a thousand years old,
											and the Chinese used them for military applications,
											and even for lifting men.
											So they knew at that stage they could carry large weights.
											I'm not sure why there is a hole in this particular man.
									","
											Pero los cometas (o volantines) no son sólo juguetes como éste.
											Cometas. Voy a contarles una historia abreviada
											y hablarles sobre el magnífico futuro
											del juguete favorito de cada niño.
											Los cometas tienen más de mil años
											y los chinos los utilizaban en aplicaciones militares
											e incluso para levantar a hombres.
											Así que ya en esa época sabían que podían levantar grandes pesos.
											No estoy seguro de por qué del hoyo en este hombre en particular.
									","
											Mas os papagaios
não são apenas brinquedos.
											Papagaios: Vou contar
uma breve história,
											e falar do magnífico futuro
											do brinquedo favorito de qualquer criança.
											Os papagaios têm mais de mil anos.
											Os chineses usavam-nos
para aplicações militares,
											e até para levantar homens.
											Eles já sabiam, na altura,
que podiam carregar pesos grandes.
											Não sei porque é
que o homem tem um buraco.
									","
											Ama uçurtmalar sadece bunun gibi oyuncaklar değil.
											Uçurtmalar. Size önce kısaca tarihinden bahsedip
											sonra her çocuğun en gözde oyuncağının
											ihtişamlı geleceğini anlatacağım.
											Uçurtmalar 1000 yaşın üzerinde.
											Çinliler askeri uygulamalar için kullandı,
											ve hatta insanları kaldırmak için.
											Yani daha o zaman büyük ağırlıkları taşıyabileceğini biliyorlardı.
											Bu görüntüdeki adamda niye bir delik var bilmiyorum.
									","
											Mais les cerfs-volants ne sont pas seulement des jouets comme celui-là.
											Les cerfs-volants. Je vais vous donner un bref historique,
											et vous raconter le fabuleux destin
											du jouet favori de tous les enfants.
											Ainsi, les cerfs-volants ont plus de mille ans,
											et les chinois les utilisaient à des fins militaires, et même pour soulever des hommes.
											et les chinois les utilisaient à des fins militaires, et même pour soulever des hommes.
											Donc ils savaient, à ce stade, qu'ils pouvaient porter de lourdes charges.
											Je ne sais pas pourquoi il y a un trou dans cet homme-là.
									","
											Aber Drachen sind nicht nur Spielzeuge wie dieses hier.
											Ich will Ihnen einen kurzen Überblick über die Geschichte der Flugdrachen geben
											und Ihnen etwas über die großartige Zukunft
											dieses Lieblingsspielzeugs aller Kinder erzählen.
											Drachen sind schon über 1000 Jahre alt.
											Die Chinesen benutzten sie für militärische Zwecke
											und sogar dazu, Menschen hochzuheben.
											Sie wussten also damals schon, dass sie viel Gewicht tragen konnten.
											Warum der Mann da ein Loch hat, weiß ich auch nicht so genau.
									",High-altitude wind energy from kites!,Saul Griffith,5:25,"alternative energy,energy,engineering,environment,future,wind energy"
"
","
","
","
","
","
",High-altitude wind energy from kites!,Saul Griffith,5:25,"alternative energy,energy,engineering,environment,future,wind energy"
"
											(Laughter)
									","
											(Risas)
									","
											(Risos)
									","
											(Kahkaha)
									","
											(Rires)
									","
											(Lachen)
									",High-altitude wind energy from kites!,Saul Griffith,5:25,"alternative energy,energy,engineering,environment,future,wind energy"
"
","
","
","
","
","
",High-altitude wind energy from kites!,Saul Griffith,5:25,"alternative energy,energy,engineering,environment,future,wind energy"
"
											In 1827, a fellow called George Pocock
											actually pioneered the use of kites for towing buggies
											in races against horse carriages across the English countryside.
											Then of course, at the dawn of aviation,
											all of the great inventors of the time —
											like Hargreaves, like Langley,
											even Alexander Graham Bell, inventor of the telephone, who was flying this kite —
											were doing so in the pursuit of aviation.
									","
											En 1827, alguien llamado George Pocock
											fue pionero en usar cochecitos arrastrados por cometas
											en carreras contra carruajes con caballos por los campos ingleses.
											Y claro, en los principios de la aviación,
											todos los grandes inventores de la época,
											como Hargrave, Langley,
											incluso Alejandro Graham Bell, inventor del teléfono, que estaba volando este cometa,
											lo hacían con la intención de poder volar.
									","
											Em 1827, um sujeito chamado George Pocock
											foi pioneiro no uso de papagaios
para rebocar charretes
											em corridas contra carruagens
puxadas por cavalos
											através dos campos ingleses.
											E é claro, no começo da aviação,
											todos os grandes inventores da época
											— como Hargreaves, Langley,
											até Alexander Graham Bell,
inventor do telefone,
											que aqui faz voar este papagaio
											o faziam na demanda da aviação.
									","
											1827'de, George Pocock adında bir adam
											fayton çekmek için uçurtma kullanılmasına öncülük etti
											İngiliz taşrasında at arabalarına karşı yarıştırarak.
											Sonra doğal olarak, havacılığın doğuşuyla beraber,
											o zamanın bütün büyük mucitleri —
											Hargreaves, Langley,
											hatta bu uçurtmayı uçuran Alexander Graham Bell, telefonun mucidi,
											havacılık arayışında aynı çabayı gösterdiler.
									","
											En 1827, un homme nommé George Pocock
											a été le premier à utiliser des cerfs-volants pour le remorquage de voiture
											dans un course contre un attelage de chevaux à travers la campagne anglaise.
											Ensuite, bien sûr, à l'aube de l'aviation,
											tous les grands inventeurs de l'époque —
											comme Hargreaves, comme Langley,
											même Alexander Graham Bell, inventeur du téléphone, qui pilotait ce cerf-volant —
											l'ont utilisé dans la conquête de l'aviation.
									","
											Im Jahre 1827 verwendete ein Mann namens George Pocock
											Drachen zum ersten Mal, um in Wettrennen gegen Pferdekutschen
											kleine Wagen quer durch die englische Landschaft zu ziehen.
											Dann natürlich, zu Beginn des Flugzeugzeitalters,
											setzten alle großen Erfinder jener Zeit -
											z.B. Hargreaves und Langley und sogar
											Alexander Graham Bell, der Erfinder des Telefons, der diesen Drachen hier fliegen ließ –
											Drachen für die Entwicklung des Flugwesens ein.
									",High-altitude wind energy from kites!,Saul Griffith,5:25,"alternative energy,energy,engineering,environment,future,wind energy"
"
","
","
","
","
","
",High-altitude wind energy from kites!,Saul Griffith,5:25,"alternative energy,energy,engineering,environment,future,wind energy"
"
											Then these two fellows came along,
											and they were flying kites to develop the control systems
											that would ultimately enable powered human flight.
											So this is of course Orville and Wilbur Wright,
											and the Wright Flyer.
											And their experiments with kites led to this
											momentous occasion, where we powered up and took off for the
											first-ever 12-second human flight.
											And that was fantastic for the future of commercial aviation.
									","
											Y entonces llegaron estos dos
											y volaban cometas para desarrollar los sistemas de control
											que finalmente posibilitarían los vuelos a propulsión.
											Estos son por supuesto Orville y Wilbur Wright
											y su avión el Wright Flyer.
											Sus experimentos con cometas llevaron a esta
											ocasión trascendental en que encendieron e hicieron despegar
											ese primer vuelo humano de 12 segundos.
											Y eso fue fantástico para el futuro de la aviación comercial
									","
											Depois aparecem estes dois sujeitos.
											Andavam a fazer voar papagaios
para desenvolver sistemas de controlo
											que, mais tarde, iriam permitir
o voo tripulado por seres humanos.
											Estes são, é claro,
Orville e Wilbur Wright,
											e o Wright Flyer.
											As experiências deles com papagaios
levaram a esta ocasião histórica,
											em que ganhámos balanço e descolámos
											para o primeiro voo humano
de 12 segundos.
											Isso foi fantástico para o futuro
da aviação comercial.
									","
											Sonra bu iki adam ortaya çıktı,
											sonunda insan uçuşunu mümkün kılacak
											kontrol sistemleri geliştirebilmek için çalıştılar.
											Buradakiler tabii ki Orville ve Wilbur Wright,
											ve Wright Uçağı.
											Uçurtmalarla yaptıkları deneyler
											bu çok önemli olaya öncülük etti, ilk kez havalandığımız
											12 saniyelik insan uçuşu.
											Bu, ticari havacılığın geleceği için olağanüstü bir adımdı.
									","
											Puis deux hommes sont arrivés,
											et ils ont fait voler des cerfs-volants dans l'espoir de développer les systèmes de contrôle
											qui seraient à terme, capables de permettre à l’homme un vol motorisé.
											Voici bien sûr Orville et Wilbur Wright,
											et le Wright Flyer.
											Et leurs expériences avec des cerfs-volants ont conduit à ce
											moment capital, où l'homme a décollé pour la toute première fois
											pour un vol de 12 secondes.
											Et cela a été fantastique pour l'avenir de l'aviation commerciale.
									","
											Dann tauchten diese beiden Burschen auf und
											ließen Drachen steigen, um das Kontrollsystem zu entwickeln,
											das letztlich den energiegetriebenen Flug des Menschen ermöglichte.
											Es handelt sich natürlich um Orville und Wilbur Wright
											und den Wright-Flieger.
											Ihre Drachenexperimente führte zu jenem
											folgenschweren Ereignis, als wir einen Entwicklungssprung machten
											und zum weltweit ersten menschlichen 12-Sekunden-Flug abhoben.
											Fantastisch für die Entwicklung des kommerziellen Flugwesens.
									",High-altitude wind energy from kites!,Saul Griffith,5:25,"alternative energy,energy,engineering,environment,future,wind energy"
