en,es,fr,title,speaker,duration,tags
"
","
","
",How porn changes the way teens think about sex,Emily F. Rothman,15:12,"sexual violence,sex,Internet,media,parenting,children,women,communication,teaching"
"
											[This talk contains mature content]
											Six years ago,
											I discovered something that scientists
have been wanting to know for years.
											How do you capture the attention
											of a roomful of extremely bored teenagers?
											It turns out all you have to do
is mention the word pornography.
									","
											[Esta charla contiene contenido adulto]
											Hace seis años,
											descubrí algo que los científicos
han querido saber desde hace tiempo.
											¿Cómo captar la atención
											de una sala llena
de adolescentes aburridos?
											Y parece que lo único que hay que hacer 
es mencionar la palabra pornografía.
									","
											[Cette intervention comporte
du contenu réservé aux adultes]
											Il y a six ans,
											j'ai découvert quelque chose
											que les scientifiques veulent savoir
depuis des années.
											Comment retenir l'attention
											d'une salle pleine d'adolescents
qui s'ennuient profondément ?
											Il s'avère que vous n'avez qu'à
évoquer le mot « pornographie ».
									",How porn changes the way teens think about sex,Emily F. Rothman,15:12,"sexual violence,sex,Internet,media,parenting,children,women,communication,teaching"
"
","
","
",How porn changes the way teens think about sex,Emily F. Rothman,15:12,"sexual violence,sex,Internet,media,parenting,children,women,communication,teaching"
"
											(Laughter)
									","
											(Risas)
									","
											(Rires)
									",How porn changes the way teens think about sex,Emily F. Rothman,15:12,"sexual violence,sex,Internet,media,parenting,children,women,communication,teaching"
"
","
","
",How porn changes the way teens think about sex,Emily F. Rothman,15:12,"sexual violence,sex,Internet,media,parenting,children,women,communication,teaching"
"
											Let me tell you how I first learned this.
											In 2012, I was sitting in a crowded room
full of high school students
											who were attending
an after-school program in Boston.
											And my job, as guest speaker for the day,
											was to inspire them to think
about how exciting it would be
											to have a career in public health.
											The problem was,
											as I looked at their faces,
											I could see that their eyes
were glazing over,
											and they were just tuning out.
											It didn't even matter that I wore
											what I thought was
my cool outfit that day.
											I was just losing my audience.
											So, then one of the two adults
who worked for the program said,
											""Aren't you doing some research
about pornography?
											Maybe tell them about that.""
											All of a sudden, that room
full of high school students exploded
											into laughter, high fives.
											I think there were some
loud hooting noises.
											And all anyone had done
was say that one word — pornography.
											That moment would prove to be
an important turning point
											for me and my professional mission
of finding solutions
											to end dating and sexual violence.
									","
											Déjenme que les cuente
cómo me di cuenta de esto por primera vez.
											En 2012 yo estaba en un aula
abarrotada de estudiantes de secundaria
											que participaban en un programa
extraescolar en Boston.
											Mi trabajo, como oradora invitada del día,
											consistía en motivarlos a creer
lo emocionante que sería
											tener una profesión en salud pública.
											El problema era que,
											cuando veía sus caras
											podía notar en sus miradas
que estaban en blanco,
											simplemente estaban desconectados.
											Ni siquiera importaba 
cómo estuviera yo vestida
											que para mí era de lo más moderno.
											Simplemente no captaba 
la atención de mi público.
											Entonces uno de los dos adultos
que trabajaba para el programa dijo:
											""¿No estás realizando 
una investigación sobre pornografía?
											Quizás puedes hablarles de esto"".
											De repente, esa aula de 
estudiantes de secundaria estalló
											en carcajadas chocando los cinco entre sí.
											Creo que también hubo
algunos ruidos escandalosos.
											Y todo eso porque alguien había dicho
una palabra: ""pornografía"".
											Ese momento resultó 
ser un momento decisivo
											para mí y mi misión profesional
de encontrar soluciones
											para acabar con la violencia sexual 
en el noviazgo.
									","
											Laissez-moi vous dire
comment j'ai découvert cela.
											En 2012, j'étais assise
dans une pièce pleine de lycéens
											qui suivaient un programme
parascolaire à Boston.
											Ma tâche, en tant qu'intervenante
pour la journée,
											était de les encourager à penser
à l'aspect enthousiasmant
											d'une carrière dans la santé publique.
											Le problème,
											en regardant leurs visages,
											était que je voyais leurs yeux
devenir vitreux
											et ils décrochaient.
											Cela n'importait pas que je porte
											ce que je pensais être
une tenue cool ce jour-là.
											Je perdais mon public.
											Puis l'un des deux adultes
travaillant pour le programme a dit :
											« Ne faites-vous pas de recherche
sur la pornographie ?
											Parlez-leur peut-être de cela. »
											Tout à coup, cette salle pleine de lycéens
a explosé de rire et en exclamations.
											Je crois qu'il y a eu
des hululements retentissants.
											Prononcer un seul mot -
« pornographie » - avait suffi.
											Ce moment allait s'avérer être
un moment déterminant
											pour moi et ma mission professionnelle :
trouver des solutions
											pour mettre fin à la violence
relationnelle et sexuelle.
									",How porn changes the way teens think about sex,Emily F. Rothman,15:12,"sexual violence,sex,Internet,media,parenting,children,women,communication,teaching"
"
","
","
",How porn changes the way teens think about sex,Emily F. Rothman,15:12,"sexual violence,sex,Internet,media,parenting,children,women,communication,teaching"
"
											At that point, I'd been working
for more than a decade
											on this seemingly intractable problem
of dating violence.
											Data from the US Centers
for Disease Control and Prevention
											demonstrate that one in five
high school-attending youth
											experience physical and/or sexual abuse
											by a dating partner each year in the US.
											That makes dating violence more prevalent
											than being bullied on school property,
											seriously considering suicide,
											or even vaping,
											in that same population.
											But solutions were proving elusive.
											And I was working with a research team
											that was hunting
for novel answers to the question:
											What's causing dating abuse,
and how do we stop it?
											One of the research studies
that we were working on at the time
											happened to include
a few questions about pornography.
											And something unexpected
was emerging from our findings.
											Eleven percent of the teen
girls in our sample
											reported that they had been
forced or threatened
											to do sexual things that
the perpetrator saw in pornography.
											That got me curious.
									","
											Hasta entonces yo había trabajado
más de una década
											en el problema aparentemente insoluble 
de la violencia en el noviazgo.
											Los datos de los centros para el control
y la prevención de enfermedades en EE.UU.
											revelan que 1 de cada 5 
estudiantes adolescentes de secundaria
											sufre abusos físicos o sexuales
											de su pareja cada año en EE.UU.
											Eso significa que la violencia
en el noviazgo es más frecuente
											que el acoso escolar,
											que el suicidio,
											incluso que el fumar,
											en esa misma población.
											Pero resultaba difícil 
encontrar soluciones.
											Trabajaba con un equipo de investigación
											que buscaba nuevas respuestas
a la pregunta:
											¿Qué causa la violencia en el noviazgo,
y cómo acabamos con ella?
											Uno de los estudios de investigación
que estábamos llevando a cabo
											incluía unas preguntas sobre pornografía.
											Nuestros hallazgos revelaron
algo inesperado.
											El 11 % de las adolescentes en la muestra
											informaron que habían sido
amenazadas u obligadas
											a realizar actos sexuales
											que el perpetrador 
había conocido por la pornografía.
											Eso me intrigó.
									","
											A ce stade-là, j'avais travaillé
pendant plus d'une décennie
											sur ce problème apparemment insoluble
de la violence dans les relations.
											Des données des centres pour
le contrôle et la prévention des maladies
											démontrent qu'un jeune
allant au lycée sur cinq
											est victime de maltraitance
physique et/ou sexuelle
											de la part d'un partenaire
aux États-Unis chaque année.
											Cela fait que la violence relationnelle
est plus fréquente
											que le harcèlement à l'école,
											les pensées suicidaires sérieuses
											ou même le fait de vapoter
											dans cette même population.
											Mais les solutions s'avéraient élusives.
											Je travaillais avec
une équipe de recherche
											qui chassait de nouvelles
réponses à la question :
											qu'est-ce qui occasionne
la maltraitance relationnelle
											et comment y mettre un terme ?
											L'une des études sur lesquelles
nous travaillions à l'époque
											s'est avérée comprendre
quelques questions sur la pornographie.
											Quelque chose d'inattendu
émergeait de nos découvertes.
											11% des adolescentes de notre cohorte
											ont déclaré avoir été forcée ou menacée
											de faire des choses que l'auteur
avait vues dans de la pornographie.
											Cela a éveillé ma curiosité.
									",How porn changes the way teens think about sex,Emily F. Rothman,15:12,"sexual violence,sex,Internet,media,parenting,children,women,communication,teaching"
"
","
","
",How porn changes the way teens think about sex,Emily F. Rothman,15:12,"sexual violence,sex,Internet,media,parenting,children,women,communication,teaching"
"
											Was pornography to blame
for any percentage of dating violence?
											Or was it more like a coincidence
that the pornography users
											also happen to be more likely
to be in unhealthy relationships?
											I investigated by reading
everything that I could
											from the peer-reviewed literature,
											and by conducting my own research.
											I wanted to know
											what kinds of sexually explicit media
youth were watching,
											and how often and why,
											and see if I could piece together
											if it was part of the reason
that for so many of them
											dating relationships
were apparently unhealthy.
									","
											¿Era la pornografía responsable de los 
datos sobre la violencia en el noviazgo?
											O ¿era más bien una coincidencia
que los consumidores de pornografía
											fueran también más propensos
a tener relaciones malsanas?
											Investigué leyendo todo lo que pude
											en la literatura especializada
revisada por pares
											y llevé a cabo 
mis propias investigaciones.
											Quería saber
											qué tipo de material
sexualmente explícito veían los jóvenes,
											con qué frecuencia y por qué,
											para saber si podía descifrar
											si era parte de la razón
por la que, para muchos,
											las relaciones sentimentales
eran supuestamente malsanas.
									","
											Fallait-il blâmer la pornographie
											pour un pourcentage
de la violence relationnelle ?
											Ou était-ce plutôt une coïncidence
que les consommateurs de pornographie
											s'avéraient avoir plus de risques
d'être dans des relations malsaines ?
											J'ai enquêté en lisant
tout ce que je pouvais
											issu de la littérature
											et en conduisant ma propre recherche.
											Je voulais savoir
											quels contenus sexuellement explicites
les jeunes regardaient,
											à quelle fréquence et pourquoi
											et voir si je pouvais établir
											que cela expliquait en partie
pourquoi, pour tant d'entre eux,
											les relations amoureuses
étaient apparemment malsaines.
									",How porn changes the way teens think about sex,Emily F. Rothman,15:12,"sexual violence,sex,Internet,media,parenting,children,women,communication,teaching"
"
","
","
",How porn changes the way teens think about sex,Emily F. Rothman,15:12,"sexual violence,sex,Internet,media,parenting,children,women,communication,teaching"
"
											As I read, I tried to keep an open mind,
											even though there were
plenty of members of the public
											who'd already made up
their mind about the issue.
											Why would I keep an open mind
about pornography?
											Well, I'm a trained social scientist,
											so it's my job to be objective.
											But I'm also what people
call sex-positive.
											That means that
I fully support people's right
											to enjoy whatever kind of sex life
and sexuality they find fulfilling,
											no matter what it involves,
											as long as it includes
the enthusiastic consent
											of all parties involved.
											That said, I personally wasn't inclined
towards watching pornography.
											I'd seen some, didn't really
do anything for me.
											And as a mom of two
soon-to-be teenage children,
											I had my own concerns
											about what seeing pornography
could do to them.
									","
											Al leer, intenté tener la mente abierta,
											a pesar de que muchos miembros del público
											ya habían sacado conclusiones al respecto.
											¿Por qué tenía la mente abierta
en relación a la pornografía?
											Bueno, soy científica social 
de profesión,
											así que mi trabajo es ser objetiva.
											Pero también tengo
una visión positiva de la sexualidad.
											Eso significa que apoyo
plenamente el derecho
											a tener cualquier tipo
de relación sexual que se desee,
											sin importar lo que implique,
											a condición de que haya
consentimiento entusiasta
											de todas las personas implicadas.
											Dicho esto, personalmente
no estaba inclinada a ver pornografía.
											Había visto algo, pero no era lo mío.
											Como madre de dos hijos
que pronto serán adolescentes,
											tenía mis dudas
											sobre cómo podría afectarles 
consumir pornografía.
									","
											En lisant, j'ai essayé
de garder l'esprit ouvert
											même si de nombreux
membres du grand public
											s'étaient déjà fait
une opinion sur le sujet.
											Pourquoi garder l'esprit ouvert
au sujet de la pornographie ?
											Je suis experte en sciences sociales,
											c'est mon travail d'être objective.
											Mais j'ai également
une approche positive de la sexualité.
											Cela signifie que je soutiens
le droit des gens
											à jouir de la vie sexuelle
et de la sexualité qui les satisfont,
											peu importe ce que cela implique,
											tant que cela comprend
le consentement enthousiaste
											de toutes les parties concernées.
											Cela étant dit, je n'étais personnellement
pas encline à regarder de la pornographie.
											J'en avais vu, cela ne m'avait
rien fait du tout.
											En tant que mère de deux enfants
presque adolescents,
											j'avais mes inquiétudes
											au sujet des effets que regarder
de pornographie pourrait avoir sur eux.
									",How porn changes the way teens think about sex,Emily F. Rothman,15:12,"sexual violence,sex,Internet,media,parenting,children,women,communication,teaching"
"
","
","
",How porn changes the way teens think about sex,Emily F. Rothman,15:12,"sexual violence,sex,Internet,media,parenting,children,women,communication,teaching"
