en,tr,fr,title,speaker,duration,tags
"
","
","
",How to take a picture of a black hole,Katie Bouman,12:51,"astronomy,collaboration,exploration,innovation,nature,science,physics,science and art,technology,universe,TEDx,visualizations,space,telescopes"
"
											In the movie ""Interstellar,""
											we get an up-close look
at a supermassive black hole.
											Set against a backdrop of bright gas,
											the black hole's massive
gravitational pull
											bends light into a ring.
											However, this isn't a real photograph,
											but a computer graphic rendering —
											an artistic interpretation
of what a black hole might look like.
									","
											""Yıldızlararası"" filminde
											süper büyük kara deliğe yakından bakalım.
											Parlak gazın zeminine karşı kurulmuş olan
											kara deliğin büyük çekimi kuvveti
											ışığı halka şeklinde büker.
											Buna rağmen, bu gerçek bir fotoğraf değil
											bilgisayar grafik uygulamasıdır -
											kara deliğin nasıl görülebileceğine
dair artistik bir yorumlama.
									","
											Dans le film « Interstellar »,
											nous voyons de très près
un trou noir supermassif.
											Sur un fond de gaz vif,
											la force gravitationnelle
massive du trou noir
											courbe la lumière en un cercle.
											Ce n'est cependant pas une vraie photo,
											mais un rendu
graphique par ordinateur —
											une interprétation
artistique d'un trou noir.
									",How to take a picture of a black hole,Katie Bouman,12:51,"astronomy,collaboration,exploration,innovation,nature,science,physics,science and art,technology,universe,TEDx,visualizations,space,telescopes"
"
","
","
",How to take a picture of a black hole,Katie Bouman,12:51,"astronomy,collaboration,exploration,innovation,nature,science,physics,science and art,technology,universe,TEDx,visualizations,space,telescopes"
"
											A hundred years ago,
											Albert Einstein first published
his theory of general relativity.
											In the years since then,
											scientists have provided
a lot of evidence in support of it.
											But one thing predicted
from this theory, black holes,
											still have not been directly observed.
											Although we have some idea
as to what a black hole might look like,
											we've never actually taken
a picture of one before.
											However, you might be surprised to know
that that may soon change.
											We may be seeing our first picture
of a black hole in the next couple years.
											Getting this first picture will come down
to an international team of scientists,
											an Earth-sized telescope
											and an algorithm that puts together
the final picture.
											Although I won't be able to show you
a real picture of a black hole today,
											I'd like to give you a brief glimpse
into the effort involved
											in getting that first picture.
									","
											Yüz yıl önce,
											Albert Einstein kendi teorisi olan
izafiyet teorisini ilk defa yayımladı.
											Ondan sonraki yıllarda
											bilim adamları teoriyi destekleyen
birçok kanıt sundular.
											Fakat bu teoriden tek
çıkarım yapılıyor, kara delik
											hâlen direkt olarak gözlemlenmedi.
											Kara deliğin nasıl görünebileceğine
dair bazı düşüncelerimiz olsa da
											daha önce bir fotoğrafı hiç çekilmedi.
											Buna rağmen, bunun sonunda
değişebileceğini bilmek sizi şaşırtabilir.
											Önümüzdeki birkaç yıl içerisinde 
kara deliğe ait ilk fotoğrafı görebiliriz.
											İlk resmi almak uluslararası
bilim adamları takımına,
											dünya büyüklüğünde teleskopa
											ve son fotoğrafı bir araya getirecek
algoritmaya düşecektir.
											Bugün size kara deliğin gerçek fotoğrafını
gösteremeyecek olmama rağmen
											ilk resmi almayı içeren çabalara
kısa bir bakış atmanızı
											sağlamak istiyorum.
									","
											Il y a 100 ans,
											Albert Einstein a publié 
sa théorie de la relativité générale.
											Au cours des années suivantes,
											beaucoup de preuves qui appuient
cette théorie ont été fournies.
											Mais les trous noirs, un élément
prédit dans cette théorie,
											n'ont toujours pas été
observés directement.
											Même si nous avons une idée
de ce à quoi un trou noir ressemble,
											nous n'en avons jamais photographié.
											Toutefois, vous serez surpris d'apprendre
que ça pourrait bientôt changer.
											Nous verrons peut-être la première photo 
d'un trou noir d'ici quelques années.
											Prendre cette première photo dépendra
d'une équipe scientifique internationale,
											d'un télescope de la taille de la Terre,
											et d'un algorithme
qui assemble l'image finale.
											Bien que je ne puisse pas vous montrer
une vraie image d'un trou noir,
											j'aimerais vous esquisser
un aperçu de l'effort nécessaire
											pour prendre cette photo.
									",How to take a picture of a black hole,Katie Bouman,12:51,"astronomy,collaboration,exploration,innovation,nature,science,physics,science and art,technology,universe,TEDx,visualizations,space,telescopes"
"
","
","
",How to take a picture of a black hole,Katie Bouman,12:51,"astronomy,collaboration,exploration,innovation,nature,science,physics,science and art,technology,universe,TEDx,visualizations,space,telescopes"
"
											My name is Katie Bouman,
											and I'm a PhD student at MIT.
											I do research in a computer science lab
											that works on making computers
see through images and video.
											But although I'm not an astronomer,
											today I'd like to show you
											how I've been able to contribute
to this exciting project.
									","
											Benim adım Katie Bouman
											ve MIT'te PhD öğrencisiyim.
											Bir bilgisayar laboratuvarında,
fotoğraf ve videolarla
											gören bilgisayarlar üzerine çalışıyorum.
											Astronom olmamama rağmen
											mevcut projeye nasıl katkıda bulunduğumu
											size göstermek istiyorum.
									","
											Je m'appelle Katie Bouman,
											et je suis doctorante au MIT.
											Je fais de la recherche
dans un labo informatique
											dédié à l'interprétation d'images
et vidéos par les ordinateurs.
											Bien que je ne sois pas une astronome,
											j'aimerais vous montrer
											comment j'ai pu contribuer
à ce projet fascinant.
									",How to take a picture of a black hole,Katie Bouman,12:51,"astronomy,collaboration,exploration,innovation,nature,science,physics,science and art,technology,universe,TEDx,visualizations,space,telescopes"
"
","
","
",How to take a picture of a black hole,Katie Bouman,12:51,"astronomy,collaboration,exploration,innovation,nature,science,physics,science and art,technology,universe,TEDx,visualizations,space,telescopes"
"
											If you go out past
the bright city lights tonight,
											you may just be lucky enough
to see a stunning view
											of the Milky Way Galaxy.
											And if you could zoom past
millions of stars,
											26,000 light-years toward the heart
of the spiraling Milky Way,
											we'd eventually reach
a cluster of stars right at the center.
											Peering past all the galactic dust
with infrared telescopes,
											astronomers have watched these stars
for over 16 years.
											But it's what they don't see
that is the most spectacular.
											These stars seem to orbit
an invisible object.
											By tracking the paths of these stars,
											astronomers have concluded
											that the only thing small and heavy
enough to cause this motion
											is a supermassive black hole —
											an object so dense that it sucks up
anything that ventures too close —
											even light.
									","
											Eğer bu akşam parlak şehir
ışıklarının ötesine çıkarsanız,
											samanyolunun şaşırtıcı 
görüntüsünü görmek için
											yeterince şanslı olabilirsiniz.
											Milyonlarca yıldızın ötesine 
yakınlaştırma yapabilirseniz,
											samanyolunun kalbine
doğru 26.000 ışık yılı,
											en sonunda tam merkezdeki
yıldız kümesine ulaşacağız.
											Tüm galaktik toz bulutunun
ötesini kızıl ötesi teleskopla
											gözetleyen astronomlar bu
yıldızları 16 yıldır izliyorlar.
											Fakat onların görmediği,
bunun en muhteşem şey olması.
											Bu yıldızlar görünmeyen bir
objenin etrafında dönüyor gibi.
											Bu yıldızların yolunu izleyerek
											astronomlar, bu harekete sebep olan şeyin,
											yeterince küçük ve ağır, büyük bir
kara delik olduğu sonucuna vardılar-
											ışık dâhil, yanına çok yaklaşan
											herhangi bir şeyi içine çekebilecek
yoğunlukta olan bir obje.
									","
											Si vous vous éloignez
des vives lumières de la ville,
											vous aurez peut-être la chance
de voir une vue spectaculaire
											de la Voie Lactée.
											Si vous pouviez zoomer
sur les millions d'étoiles,
											26 000 années-lumière vers le cœur
de la spirale de la Voie Lactée,
											nous atteindrions
un amas d'étoiles au centre.
											Scrutant au-delà de la poussière
galactique avec des télescopes infrarouges,
											les astronomes observent
ces étoiles depuis plus de 16 ans.
											Mais c'est ce qu'ils ne voient pas
qui est le plus spectaculaire.
											Ces étoiles ont l'air de graviter
autour d'un objet invisible.
											En suivant les parcours de ces étoiles,
											les astronomes ont conclu
											que la seule chose suffisamment petite 
et lourde pour causer ce mouvement
											est un trou noir supermassif —
											un objet si dense qu'il aspire
tout ce qui s'aventure trop près —
											même la lumière.
									",How to take a picture of a black hole,Katie Bouman,12:51,"astronomy,collaboration,exploration,innovation,nature,science,physics,science and art,technology,universe,TEDx,visualizations,space,telescopes"
"
","
","
",How to take a picture of a black hole,Katie Bouman,12:51,"astronomy,collaboration,exploration,innovation,nature,science,physics,science and art,technology,universe,TEDx,visualizations,space,telescopes"
"
											But what happens if we were
to zoom in even further?
											Is it possible to see something
that, by definition, is impossible to see?
											Well, it turns out that if we were
to zoom in at radio wavelengths,
											we'd expect to see a ring of light
											caused by the gravitational
lensing of hot plasma
											zipping around the black hole.
											In other words,
											the black hole casts a shadow
on this backdrop of bright material,
											carving out a sphere of darkness.
											This bright ring reveals
the black hole's event horizon,
											where the gravitational pull
becomes so great
											that not even light can escape.
											Einstein's equations predict
the size and shape of this ring,
											so taking a picture of it
wouldn't only be really cool,
											it would also help to verify
that these equations hold
											in the extreme conditions
around the black hole.
									","
											Eğer biz daha ötesine yakınlaştırma
yapabilseydik ne olurdu?
											Böyle bir şeyi görmek mümkün mü,
tanım olarak, görmek imkânsız mı?
											Peki, eğer biz radyo dalga
boylarında yakınlaştırma yapabilseydik,
											kara deliğin etrafında
sıkışmış sıcak plazmanın
											çekimsel mercekleşmesi oluşan
bir ışık halkası görmeyi beklerdik.
											Diğer bir deyişle,
											karanlık bir alan yaratan
parlak materyaller
											zeminine gölge oluşturuyor.
											Bu aydınlık halka çekim kuvvetinin,
ışığın dahi kaçamayacağı kadar büyük
											olduğu yerdeki kara deliğin
çevresindeki sınırları açığa çıkarır.
											Einstein denklemi bu halkanın
şeklini ve büyüklüğünü tahmin eder,
											bu sebeple bunun resmini çekmek
sadece mükemmel olmayacak,
											ayrıca denklemin, kara delikteki
olağanüstü durumlarda
											geçerliliğinin doğrulanmasına
yardım edecektir.
									","
											Que se passe-t-il si nous nous
approchons encore plus près ?
											Est-ce possible de voir quelque chose qui,
par définition, est impossible à voir ?
											Il s'avère que si nous faisions
un zoom des ondes radio,
											nous devrions voir un cercle de lumière
											causé par une lentille gravitationnelle
du plasma chaud
											se déplaçant autour du trou noir.
											En d'autres mots,
											le trou noir jette une ombre
sur ce fond de matière lumineuse,
											creusant une sphère d'obscurité.
											Ce cercle lumineux révèle l'horizon
des événements du trou noir,
											où la force gravitationnelle
devient si puissante
											que même la lumière ne peut pas
s'en échapper.
											Les équations d'Einstein prédisent
la taille et la forme de ce cercle.
											En prendre la photo serait génial,
											et pourrait aussi aider à vérifier 
la teneur de ces équations
											dans les conditions extrêmes
autour du trou noir.
									",How to take a picture of a black hole,Katie Bouman,12:51,"astronomy,collaboration,exploration,innovation,nature,science,physics,science and art,technology,universe,TEDx,visualizations,space,telescopes"
