en,fr,title,speaker,duration,tags
"
","
",How do we find dignity at work?,Roy Bahat and Bryn Freedman,10:58,"AI,work,society,social change,future,machine learning,technology,business,humanity"
"
											Bryn Freedman: You're a guy whose company
funds these AI programs and invests.
											So why should we trust you
to not have a bias
											and tell us something really useful
for the rest of us
											about the future of work?
									","
											Bryn Freedman : Vous êtes quelqu'un
dont l'entreprise finance et investit
											dans des programmes d'IA.
											Pourquoi devrions-nous croire
que vous n'avez pas de parti pris
											et que vous nous direz
quelque chose de vraiment utile
											sur l'avenir du travail ?
									",How do we find dignity at work?,Roy Bahat and Bryn Freedman,10:58,"AI,work,society,social change,future,machine learning,technology,business,humanity"
"
","
",How do we find dignity at work?,Roy Bahat and Bryn Freedman,10:58,"AI,work,society,social change,future,machine learning,technology,business,humanity"
"
											Roy Bahat: Yes, I am.
											And when you wake up in the morning
and you read the newspaper
											and it says, ""The robots are coming,
they may take all our jobs,""
											as a start-up investor
focused on the future of work,
											our fund was the first one to say
											artificial intelligence
should be a focus for us.
									","
											Roy Bahat : En effet.
											Quand vous vous réveillez le matin,
que vous lisez le journal
											et qu'il dit : « Les robots arrivent,
ils pourraient prendre nos emplois »,
											étant dans une start-up
concentrée sur l'avenir du travail,
											notre fonds a été le premier à dire
											que nous devrions nous intéresser à l'IA.
									",How do we find dignity at work?,Roy Bahat and Bryn Freedman,10:58,"AI,work,society,social change,future,machine learning,technology,business,humanity"
"
","
",How do we find dignity at work?,Roy Bahat and Bryn Freedman,10:58,"AI,work,society,social change,future,machine learning,technology,business,humanity"
"
											So I woke up one morning
and read that and said,
											""Oh, my gosh, they're talking about me.
That's me who's doing that.""
											And then I thought: wait a minute.
											If things continue,
											then maybe not only will the start-ups
in which we invest struggle
											because there won't be people to have jobs
											to pay for the things
that they make and buy them,
											but our economy and society
might struggle, too.
									","
											Je me suis réveillé un matin,
j'ai lu cela et dit :
											« Mon dieu, ils parlent de moi.
C'est moi qui vais faire cela. »
											Puis j'ai pensé : attends une minute.
											Si cela continue,
											non seulement les start-ups
dans lesquelles nous investissons
											auront des difficultés
											car les gens n'auront pas de travail
											pour acheter les choses qu'elles font
											mais notre économie et notre société
pourraient aussi avoir des difficultés.
									",How do we find dignity at work?,Roy Bahat and Bryn Freedman,10:58,"AI,work,society,social change,future,machine learning,technology,business,humanity"
"
","
",How do we find dignity at work?,Roy Bahat and Bryn Freedman,10:58,"AI,work,society,social change,future,machine learning,technology,business,humanity"
"
											And look, I should be the guy
who sits here and tells you,
											""Everything is going to be fine.
It's all going to work out great.
											Hey, when they introduced the ATM machine,
											years later, there's more
tellers in banks.""
											It's true.
											And yet, when I looked at it, I thought,
""This is going to accelerate.
											And if it does accelerate,
there's a chance the center doesn't hold.""
											But I figured somebody must know
the answer to this;
											there are so many ideas out there.
											And I read all the books,
and I went to the conferences,
											and at one point, we counted more than
100 efforts to study the future of work.
											And it was a frustrating experience,
											because I'd hear the same back-and-forth
over and over again:
											""The robots are coming!""
											And then somebody else would say,
											""Oh, don't worry about that, they've
always said that and it turns out OK.""
											Then somebody else would say,
											""Well, it's really about the meaning
of your job, anyway.""
											And then everybody would shrug
and go off and have a drink.
											And it felt like there was this
Kabuki theater of this discussion,
											where nobody was talking to each other.
									","
											Je devrais être celui qui s'assoit ici
et qui vous dit :
											« Tout ira bien. Tout va s'arranger.
											Quand on a lancé les distributeurs,
											des années après,
il y a plus de guichetiers. »
											C'est vrai.
											Mais quand j'ai considéré cela,
j'ai pensé : « Cela va s'accélérer.
											Et si cela s'accélère, il y a un risque
que le centre ne tienne pas. »
											Mais j'ai pensé que quelqu'un
devait avoir la réponse ;
											on a tant d'idées.
											J'ai lu tous les livres,
j'ai assisté à toutes les conférences
											et à un moment donné,
nous avons compté plus de 100 efforts
											pour étudier l'avenir du travail.
											C'était une expérience frustrante
											car j'entendais
les mêmes échanges à répétition :
											« Les robots arrivent ! »
											Puis quelqu'un d'autre disait :
											« Oh, pas d'inquiétude, ils ont toujours
dit que ça allait bien finir. »
											Puis quelqu'un d'autre disait :
											« La question est vraiment
le sens du travail. »
											Tout le monde haussait les épaules
et allait boire un verre.
											Cela donnait l'impression
que la discussion était mise en scène,
											que personne ne se parlait.
									",How do we find dignity at work?,Roy Bahat and Bryn Freedman,10:58,"AI,work,society,social change,future,machine learning,technology,business,humanity"
"
","
",How do we find dignity at work?,Roy Bahat and Bryn Freedman,10:58,"AI,work,society,social change,future,machine learning,technology,business,humanity"
"
											And many of the people that I knew
and worked with in the technology world
											were not speaking to policy makers;
											the policy makers
were not speaking to them.
											And so we partnered with a nonpartisan
think tank NGO called New America
											to study this issue.
											And we brought together a group of people,
											including an AI czar
at a technology company
											and a video game designer
											and a heartland conservative
											and a Wall Street investor
											and a socialist magazine editor —
											literally, all in the same room;
it was occasionally awkward —
											to try to figure out
what is it that will happen here.
									","
											Nombre des gens que je connaissais
et mes collègues dans les technologies
											ne parlaient pas 
avec les décideurs politiques.
											Nous avons établi un partenariat
avec un groupe de réflexion non partisan,
											New America,
											pour étudier ce problème.
											Nous avons réuni un groupe de gens,
											y compris un tsar de l'IA
dans une entreprise de technologie,
											un concepteur de jeux vidéos,
											un conservateur,
											un investisseur de Wall Street
											et un éditeur de magazine socialiste —
											tous dans la même pièce,
c'était parfois délicat —
											pour comprendre ce qu'il allait se passer.
									",How do we find dignity at work?,Roy Bahat and Bryn Freedman,10:58,"AI,work,society,social change,future,machine learning,technology,business,humanity"
