en,es,pt,tr,title,speaker,duration,tags
"
","
","
","
",Hunting for dinosaurs showed me our place in the universe,Kenneth Lacovara,15:49,"adventure,ancient world,animals,environment,dinosaurs,geology,exploration,humanity,history,nature,paleontology,science,universe,asteroid,TED Books"
"
											How do you find a dinosaur?
											Sounds impossible, doesn't it?
											It's not.
											And the answer relies on a formula
that all paleontologists use.
											And I'm going to tell you the secret.
									","
											¿Cómo encontrar un dinosaurio?
											Parece imposible, ¿no?
											No lo es.
											Y la respuesta está en una fórmula
que usan todos los paleontólogos.
											Les contaré el secreto.
									","
											Como encontrar um dinossauro?
											Parece impossível, não parece?
											Não é.
											A resposta reside numa fórmula
que todos os paleontólogos usam.
											E vou-vos dizer qual é o segredo.
									","
											Bir dinozoru nasıl bulursunuz?
											Kulağa imkansız geliyor, değil mi?
											Ama değil.
											Ve cevabı tüm paleontologların
kullandığı bir formülde gizli.
											Ben de size bu sırrı açıklayacağım.
									",Hunting for dinosaurs showed me our place in the universe,Kenneth Lacovara,15:49,"adventure,ancient world,animals,environment,dinosaurs,geology,exploration,humanity,history,nature,paleontology,science,universe,asteroid,TED Books"
"
","
","
","
",Hunting for dinosaurs showed me our place in the universe,Kenneth Lacovara,15:49,"adventure,ancient world,animals,environment,dinosaurs,geology,exploration,humanity,history,nature,paleontology,science,universe,asteroid,TED Books"
"
											First, find rocks of the right age.
											Second, those rocks
must be sedimentary rocks.
											And third, layers of those rocks
must be naturally exposed.
											That's it.
											Find those three things
and get yourself on the ground,
											chances are good
that you will find fossils.
									","
											Primero, encontrar rocas
de la era adecuada.
											Segundo, esas rocas
deben ser sedimentarias.
											Y, tercero, las capas de esas rocas
deben estar expuestas de manera natural.
											Es todo.
											Con esas tres cosas
una vez en el terreno,
											es muy probable que encuentren fósiles.
									","
											Primeiro, encontrem rochas 
com a idade certa.
											Segundo, essas rochas
devem ser rochas sedimentares.
											E terceiro, as camadas dessas rochas
devem estar expostas naturalmente.
											É só isso.
											Encontrem estas três coisas
e vão para o terreno,
											têm boas hipóteses de encontrar fósseis.
									","
											Öncelikle, uygun dönemin taşlarını bulun.
											İkinci olarak, bu taşlar
tortul kayaç şeklinde olmalı.
											Ve üçüncü olarak, bu taşların
katmanları doğal şekilde açıkta olmalı.
											Bu kadar.
											Bu üçlüyü bulun ve işe koyulun,
											büyük ihtimalle fosil bulursunuz.
									",Hunting for dinosaurs showed me our place in the universe,Kenneth Lacovara,15:49,"adventure,ancient world,animals,environment,dinosaurs,geology,exploration,humanity,history,nature,paleontology,science,universe,asteroid,TED Books"
"
","
","
","
",Hunting for dinosaurs showed me our place in the universe,Kenneth Lacovara,15:49,"adventure,ancient world,animals,environment,dinosaurs,geology,exploration,humanity,history,nature,paleontology,science,universe,asteroid,TED Books"
"
											Now let me break down this formula.
											Organisms exist only during certain
geological intervals.
											So you have to find
rocks of the right age,
											depending on what your interests are.
											If you want to find trilobites,
											you have to find the really,
really old rocks of the Paleozoic —
											rocks between a half a billion
and a quarter-billion years old.
											Now, if you want to find dinosaurs,
											don't look in the Paleozoic,
you won't find them.
											They hadn't evolved yet.
											You have to find the younger
rocks of the Mesozoic,
											and in the case of dinosaurs,
											between 235 and 66 million years ago.
									","
											Ahora desglosaré la fórmula.
											Los organismos existen únicamente
durante ciertos intervalos geológicos.
											Así que deben encontrar
rocas de la era adecuada,
											en función del interés que tengan.
											Si quieren encontrar trilobites,
											tienen que encontrar rocas de verdad
muy antiguas, del Paleozoico;
											rocas de entre 250 000
y 500 000 millones de años.
											Pero si quieren encontrar dinosaurios,
											no busquen en el Paleozoico,
no los encontrarán.
											Todavía no habían evolucionado.
											Tienen que encontrar estratos de
rocas más jóvenes, del Mesozoico,
											y en el caso de los dinosaurios,
											rocas de hace entre 66 millones
y 235 millones de años.
									","
											Agora vou explicar esta fórmula.
											Os organismos só existem
em certos intervalos geológicos.
											Portanto, têm de encontrar rochas
que tenham a idade certa,
											consoante os vossos interesses.
											Se quiserem encontrar trilobites,
											têm de encontrar rochas
muito antigas, do Paleozoico,
											rochas que tenham entre 500 milhões
a 250 milhões de anos.
											Mas, se quiserem encontrar dinossauros,
											não procurem no Paleozoico,
não os vão achar aí.
											Ainda não tinham evoluído.
											Têm de encontrar rochas
mais jovens do Mesozoico.
											No caso dos dinossauros,
											entre 235 e 66 milhões de anos.
									","
											Şimdi, bu formülü biraz daha
ayrıntılandırayım.
											Organizmalar sadece belirli
jeolojik dönemlerde var olmuştur.
											Yani ihtiyacınıza göre,
											doğru dönemin kayaçlarını bulmalısınız.
											Trilobit arıyorsanız,
											yarım - çeyrek milyar yıl öncesinden,
											çok eski Paleozoik taşlar bulmalısınız.
											Dinozor bulmak istiyorsanız
											Paleozoik döneme bakmayın, bulamazsınız.
											Henüz ortada yoktular.
											Meseozoik dönemden, daha genç
kayalara bakmalısınız.
											Dinozor özelinde,
											235 - 66 milyon yıl öncesinden taşlar.
									",Hunting for dinosaurs showed me our place in the universe,Kenneth Lacovara,15:49,"adventure,ancient world,animals,environment,dinosaurs,geology,exploration,humanity,history,nature,paleontology,science,universe,asteroid,TED Books"
"
","
","
","
",Hunting for dinosaurs showed me our place in the universe,Kenneth Lacovara,15:49,"adventure,ancient world,animals,environment,dinosaurs,geology,exploration,humanity,history,nature,paleontology,science,universe,asteroid,TED Books"
"
											Now, it's fairly easy to find rocks
of the right age at this point,
											because the Earth is, to a coarse degree,
											geologically mapped.
											This is hard-won information.
											The annals of Earth history
are written in rocks,
											one chapter upon the next,
											such that the oldest pages are on bottom
											and the youngest on top.
									","
											Es bastante fácil encontrar rocas
de la era adecuada en este momento,
											porque el planeta, someramente,
											está geológicamente cartografiado.
											Esta es información
que costó conseguirla.
											Los anales de la historia de la Tierra
están escritos en las rocas,
											capítulo tras capítulo,
											de manera que las páginas más antiguas
están en la parte inferior
											y las más jóvenes, en la parte superior.
									","
											Hoje em dia, é relativamente fácil
encontrar rochas com a idade certa,
											pois a Terra, embora de modo grosseiro,
											está cartografada geologicamente.
											Esta é uma informação
que foi difícil de obter.
											Os anais da história da Terra
estão escritos nas rochas,
											capítulo atrás de capítulo.
											As páginas mais antigas estão por baixo
											e as mais novas estão por cima.
									","
											İlgili dönem taşlarını bulmak nispeten kolay.
											Çünkü dünya genel hatlarıyla,
											jeolojik olarak haritalandı.
											Bu zor yoldan elde edilmiş bir bilgi.
											Dünya tarihi kayalara yazılmış durumda,
											bir bölüm diğerinin üzerine
											öyle ki, en eskiler en altta
											yenilerse yukarıda.
									",Hunting for dinosaurs showed me our place in the universe,Kenneth Lacovara,15:49,"adventure,ancient world,animals,environment,dinosaurs,geology,exploration,humanity,history,nature,paleontology,science,universe,asteroid,TED Books"
"
","
","
","
",Hunting for dinosaurs showed me our place in the universe,Kenneth Lacovara,15:49,"adventure,ancient world,animals,environment,dinosaurs,geology,exploration,humanity,history,nature,paleontology,science,universe,asteroid,TED Books"
"
											Now, were it quite that easy,
geologists would rejoice.
											It's not.
											The library of Earth is an old one.
											It has no librarian to impose order.
											Operating over vast swaths of time,
											myriad geological processes
offer every possible insult
											to the rocks of ages.
											Most pages are destroyed
soon after being written.
											Some pages are overwritten,
											creating difficult-to-decipher palimpsests
of long-gone landscapes.
											Pages that do find sanctuary
under the advancing sands of time
											are never truly safe.
											Unlike the Moon —
our dead, rocky companion —
											the Earth is alive, pulsing
with creative and destructive forces
											that power its geological metabolism.
											Lunar rocks brought back
by the Apollo astronauts
											all date back to about the age
of the Solar System.
											Moon rocks are forever.
											Earth rocks, on the other hand,
face the perils of a living lithosphere.
											All will suffer ruination,
											through some combination
of mutilation, compression,
											folding, tearing, scorching and baking.
									","
											Ahora, si fuera tan fácil,
los geólogos se alegrarían.
											No lo es.
											La biblioteca terrestre es muy antigua.
											No tiene bibliotecario que imponga orden.
											Durante los vastos períodos de tiempo,
											una infinidad de procesos geológicos
afectó de todas las maneras posibles
											las rocas de distintas eras.
											La mayoría de las páginas se destruyeron
poco después de ser escritas.
											Algunas páginas están sobrescritas,
											y crean así palimpsestos
difíciles de descifrar,
											de paisajes hace ya mucho
tiempo desaparecidos.
											Páginas que encuentran su santuario
en la noche de los tiempos,
											nunca están a salvo realmente.
											A diferencia de la luna,
nuestra compañera rocosa, muerta,
											la Tierra está viva y palpita al ritmo
de fuerzas creadoras y destructoras
											que alimentan su metabolismo geológico.
											Las rocas lunares traídas
por los astronautas del Apolo
											tienen la edad del Sistema Solar.
											Las rocas lunares son para siempre.
											Las rocas terrestres, por su parte,
											se enfrentan a los peligros
de una litósfera viva.
											Todas sufren alteraciones,
											a través de procesos cómo
los de deformación, compresión,
											plegamiento, facturación,
abrasión y calcinación.
									","
											Se fosse tudo assim tão fácil,
os geólogos ficariam felizes.
											Mas não é.
											A biblioteca da Terra é muito antiga,
											não tem um bibliotecário para a arrumar.
											Ao longo de um enorme período de tempo,
											os múltiplos processos geológicos
vão agredindo com frequência
											as rochas antigas.
											Há muitas páginas destruídas,
logo após serem escritas.
											Há páginas com escritas sobrepostas,
											o que cria palimpsestos
difíceis de decifrar
											de paisagens há muito desaparecidas.
											As páginas que encontram abrigo
sob as areias do Tempo,
											nunca estão em segurança.
											Ao contrário da lua
— a nossa companheira rochosa morta —
											a Terra está viva, palpitante
de forças criadoras e destruidoras
											que alimentam o seu metabolismo geológico.
											As rochas lunares que os astronautas
do Apollo trouxeram
											remontam todas à era do sistema solar.
											As rochas da lua são eternas.
											As rochas da Terra, por outro lado,
enfrentam os perigos duma litosfera viva.
											Todas caminham para a ruína,
											através da combinação
da mutilação, da compressão,
											do empilhamento, da destruição,
da abrasão e da calcinação.
									","
											Çözülmesi o kadar kolay olsaydı,
jeologlar bayram ederlerdi.
											Ama değil.
											Dünya kütüphanesi çok eski.
											Ve sıralayacak bir kütüphanecisi yok.
											Çok uzun bir süredir gerçekleşen
											jeolojik süreçler, dönemsel kayaçlara
											bir çok zarar verdi.
											Bir çok belge yazıldıktan kısa
süre sonra yok oldu.
											Bazısının üzerine başkaları yazıldı,
											çoktan yok olmuş bir yerin,
yarı silinmiş parşömenleri.
											Zamanın kumlarını mabet edinmiş sayfalar,
											hiç bir zaman tam güvende değiller.
											Ay'ın aksine —
ölü, kayalık dostumuz —
											dünyanın canlı, jeolojik metabolizmasını
											harekete geçiren yaratıcı ve
yok edici güçleri var.
											Apollo astronotlarının getirdiği
Ay taşları,
											Güneş Sistemi ile aynı yaşta.
											Zamanın başından beri varlar.
											Dünya kayaları ise, canlı bir
taş kürede olmanın tehlikelerini yaşıyor.
											Baskı, bükme, koparma ve sıcaktan
											oluşan bir kombinasyon tarafından,
											hepsi zarar görüyor.
									",Hunting for dinosaurs showed me our place in the universe,Kenneth Lacovara,15:49,"adventure,ancient world,animals,environment,dinosaurs,geology,exploration,humanity,history,nature,paleontology,science,universe,asteroid,TED Books"
