es,tr,fr,de,title,speaker,duration,tags
"
","
","
","
",Fly with the Jetman,Yves Rossy,14:48,"adventure,design,flight,technology"
"
											(Música)
									","
											(Müzik)
									","
											(Musique)
									","
											(Musik)
									",Fly with the Jetman,Yves Rossy,14:48,"adventure,design,flight,technology"
"
","
","
","
",Fly with the Jetman,Yves Rossy,14:48,"adventure,design,flight,technology"
"
											Texto: Jetman - Yves Rossy
									","
											Jetadam - Yves Rossy
									","
											Texte : Jetman - Yves Rossy
									","
											Text: Jetman - Yves Rossy
									",Fly with the Jetman,Yves Rossy,14:48,"adventure,design,flight,technology"
"
","
","
","
",Fly with the Jetman,Yves Rossy,14:48,"adventure,design,flight,technology"
"
											Gran Cañón
									","
											Büyük Kanyon
									","
											Grand Canyon
									","
											Grand Canyon
									",Fly with the Jetman,Yves Rossy,14:48,"adventure,design,flight,technology"
"
","
","
","
",Fly with the Jetman,Yves Rossy,14:48,"adventure,design,flight,technology"
"
											(Video) Narrador: Muchas de las pruebas se llevan a cabo
											con Yves atado a las alas,
											porque su cuerpo es parte integral del aparato.
									","
											Uygulanan testlerin çoğu
											Yves kanada bağlı iken yapılmaktadır,
											çünkü Yves'in bedeni aracın dahili bir parçasıdır.
									","
											(Vidéo) Narrateur : De nombreux tests sont effectués
											tandis qu'Yves est attaché sur l'aile,
											parce que le corps d'Yves fait partie intégrante de l'appareil.
									","
											(Video) Sprecher: Viele Tests werden durchgeführt
											mit Yves am Flügel festgeschnallt,
											weil Yves ein wesentlicher Teil des Flugzeuges ist.
									",Fly with the Jetman,Yves Rossy,14:48,"adventure,design,flight,technology"
"
","
","
","
",Fly with the Jetman,Yves Rossy,14:48,"adventure,design,flight,technology"
"
											Texto: Pruebas en el túnel de viento.
									","
											Rüzgar tüneli testleri
									","
											Texte : Les essais en soufflerie
									","
											Text: Tests im Windkanal
									",Fly with the Jetman,Yves Rossy,14:48,"adventure,design,flight,technology"
"
","
","
","
",Fly with the Jetman,Yves Rossy,14:48,"adventure,design,flight,technology"
"
											Narrador: Las alas no tienen control de dirección,
											ni alerones, ni timón.
											Yves usa su cuerpo para direccionar las alas.
									","
											Kanadın üzerinde hiçbir yön kontrolü,
											kol ya da dümen yoktur.
											Yves kanadı yönlendirmek için vücudunu kullanmaktadır.
									","
											Narrateur: L'aile n'a aucun contrôle de direction,
											pas de volets, pas de gouvernail.
											Yves utilise son corps pour diriger l'aile.
									","
											Sprecher: Der Flügel hat keine Lenkbetätigung,
											keine Klappen, keine Ruder.
											Yves benutzt seinen Körper um den Flügel zu steuern.
									",Fly with the Jetman,Yves Rossy,14:48,"adventure,design,flight,technology"
"
","
","
","
",Fly with the Jetman,Yves Rossy,14:48,"adventure,design,flight,technology"
"
											Stefan von Bergen: Gira simplemente
											volteando la cabeza a un lado u otro.
											En ocasiones se ayuda con las manos,
											o aún con la pierna.
											Es decir, actúa como un fuselaje humano.
											Eso es único.
									","
											Stefan von Bergen: Dönüşleri yalnızca
											başını bir tarafa çevirerek gerçekleştirir.
											Bazen de elleri ya da ayakları ile
											bu işlemi destekler.
											Yani insandan yapılma bir uçak gövdesi rolünü üstlenir.
											Bu eşine rastlanmamış bir olaydır.
									","
											Stefan von Bergen : Eh bien il tourne
											simplement en mettant sa tête d'un côté ou de l'autre.
											Parfois, il s'aide avec ses mains,
											parfois même avec la jambe.
											Il agit comme un fuselage humain, pour ainsi dire.
											C'est tout à fait unique.
									","
											Stefan von Bergen: Er dreht,
											indem er den Kopf auf die eine oder andere Seite legt.
											Und manchmal nimmt er noch zusätzlich seine Hände,
											manchmal auch ein Bein.
											Er ist sozusagen ein menschlicher Flugzeugrumpf.
											Und das ist doch einzigartig.
									",Fly with the Jetman,Yves Rossy,14:48,"adventure,design,flight,technology"
"
","
","
","
",Fly with the Jetman,Yves Rossy,14:48,"adventure,design,flight,technology"
"
											Narrador: Si arquea la espalda,
											gana altura.
											Si empuja hacia adelante los hombros,
											se va en picada.
									","
											Sırtını geriye vererek
											yükselmeye başlar.
											Omuzlarını öne doğru ittiğinde ise
											dalış hareketini yapar.
									","
											Narrateur : Quand il arque son dos,
											il prend de l'altitude.
											Quand il pousse ses épaules vers l'avant,
											il plonge.
									","
											Sprecher: Streckt er seinen Rücken durch,
											gewinnt er an Höhe.
											Wenn er die Schultern vorbeugt,
											geht er in den Sinkflug.
									",Fly with the Jetman,Yves Rossy,14:48,"adventure,design,flight,technology"
"
","
","
","
",Fly with the Jetman,Yves Rossy,14:48,"adventure,design,flight,technology"
"
											Texto: Alpes suizos
									","
											İsviçre Alp Dağları
									","
											Texte : les Alpes suisses
									","
											Text: Schweizer Alpen
									",Fly with the Jetman,Yves Rossy,14:48,"adventure,design,flight,technology"
"
","
","
","
",Fly with the Jetman,Yves Rossy,14:48,"adventure,design,flight,technology"
"
											Cruzando el estrecho de Gibraltar
									","
											Cebeli Tarık Boğazı'ndan geiş
									","
											Traversée du détroit de Gibraltar
									","
											Überquerung der Strasse von Gibraltar
									",Fly with the Jetman,Yves Rossy,14:48,"adventure,design,flight,technology"
"
","
","
","
",Fly with the Jetman,Yves Rossy,14:48,"adventure,design,flight,technology"
"
											Cruzando el canal de la Mancha
									","
											Manş Denizi'nden geçiş
									","
											Traversée de la Manche
									","
											Überquerung des Ärmelkanals
									",Fly with the Jetman,Yves Rossy,14:48,"adventure,design,flight,technology"
"
","
","
","
",Fly with the Jetman,Yves Rossy,14:48,"adventure,design,flight,technology"
"
											Cronista: Ahí va.
											Es Yves Rossy.
											Parece que se abrieron las alas, están abiertas.
											Primer momento crítico, están abiertas.
											Está bajando. ¿Está volando?
									","
											İşte gidiyor.
											İşte Yves Rossy.
											Sanırım kanat açık, kanat açık.
											Bizim ilk kritik anımız, kanat açık.
											Aşağıda. Uçuyor mu?
									","
											Commentateur : Il est parti.
											Voici Yves Rossy.
											Je crois que l'aile est ouverte, l'aile est ouverte.
											Premier moment critique, aile ouverte.
											Il descend. Est-ce qu'il vole?
									","
											Kommentator: Da ist er.
											Da ist Yves Rossy.
											Und ich glaube der Flügel ist geöffnet, ist offen.
											Unser erster kritische Moment, es ist offen.
											Er ist runter. Fliegt er?
									",Fly with the Jetman,Yves Rossy,14:48,"adventure,design,flight,technology"
"
","
","
","
",Fly with the Jetman,Yves Rossy,14:48,"adventure,design,flight,technology"
"
											Cronista 2: Parece que se ha estabilizado.
											Comienza a ascender.
									","
											Durumunu sabitlemiş gibi.
											Tırmanışını yapmaya başlıyor.
									","
											Commentateur Deux : On dirait qu'il s'est stabilisé.
											Il commence à faire son ascension.
									","
											Zweiter Kommentator: Sieht aus, als würde er sich stabilisieren.
											Er beginnt seinen Anstieg.
									",Fly with the Jetman,Yves Rossy,14:48,"adventure,design,flight,technology"
"
","
","
","
",Fly with the Jetman,Yves Rossy,14:48,"adventure,design,flight,technology"
