en,es,tr,fr,de,title,speaker,duration,tags
"
","
","
","
","
","A talking, squawking parrot",Einstein the Parrot,5:48,"animals,education,entertainment,performance"
"
											Stephanie White: I'm going to let her 
introduce herself to everybody.
											Can you tell everybody your name?
									","
											Stephanie White: Dejaré que 
se presente ella misma.
											¿Nos puedes decir tu nombre?
									","
											Stephanie White: Bırakayım da sizlere kendisini o tanıştırsın.
											İsmini söyleyebilir misin?
									","
											Stéphanie White : Je vais la laisser se présenter à tout le monde.
											Peux-tu dire à tout le monde comment tu t'appelles?
									","
											Stephanie White: Ich lasse sie sich selbst allen anderen vorstellen.
											Kannst du für allen deinen Name sagen?
									","A talking, squawking parrot",Einstein the Parrot,5:48,"animals,education,entertainment,performance"
"
","
","
","
","
","A talking, squawking parrot",Einstein the Parrot,5:48,"animals,education,entertainment,performance"
"
											Einstein: Einstein.
									","
											Einstein: Einstein.
									","
											Einstein: Einstein.
									","
											Einstein : Einstein.
									","
											Einstein: Einstein.
									","A talking, squawking parrot",Einstein the Parrot,5:48,"animals,education,entertainment,performance"
"
","
","
","
","
","A talking, squawking parrot",Einstein the Parrot,5:48,"animals,education,entertainment,performance"
"
											SW: This is Einstein. 
Can you tell everyone ""hi""?
									","
											SW: Esta es Einstein 
¿nos puedes decir hola a todos?
									","
											SW: İşte bu Einstein. Herkese 'merhaba' diyebilir misin?
									","
											SW : Voici Einstein. Peux-tu dire ""salut"" à tout le monde?
									","
											SW: Das ist Einstein. Kannst du allen „Hallo“ sagen?
									","A talking, squawking parrot",Einstein the Parrot,5:48,"animals,education,entertainment,performance"
"
","
","
","
","
","A talking, squawking parrot",Einstein the Parrot,5:48,"animals,education,entertainment,performance"
"
											E: Hello.
									","
											E: Hola.
									","
											E: Merhaba.
									","
											E : Hello.
									","
											E: Hallo.
									","A talking, squawking parrot",Einstein the Parrot,5:48,"animals,education,entertainment,performance"
"
","
","
","
","
","A talking, squawking parrot",Einstein the Parrot,5:48,"animals,education,entertainment,performance"
"
											SW: That's nice. Can you be polite?
									","
											SW: Qué lindo, ¿sabes ser cortés?
									","
											SW: Güzel. Kibar olabilir misin?
									","
											SW : C'est bien. Peux-tu être polie?
									","
											SW: Das ist gut. Kannst du höflich sein?
									","A talking, squawking parrot",Einstein the Parrot,5:48,"animals,education,entertainment,performance"
"
","
","
","
","
","A talking, squawking parrot",Einstein the Parrot,5:48,"animals,education,entertainment,performance"
