en,pt,tr,fr,title,speaker,duration,tags
"
","
","
","
",How architecture can create dignity for all,John Cary,13:33,"architecture,community,collaboration,social change,creativity,design,public spaces,gender equality,society"
"
											On a beautiful day, just a few years ago
											my wife and I entered a hospital
											near our home in Oakland, California
											for the birth of our first daughter, Maya.
											We had responsibly toured
the birthing center in advance
											and yet we were somehow
still startled to find ourselves
											in the place where we would experience
											one of the most significant
moments of our lives.
											We were stuck in a windowless room
											with no hint of the bright
and sunny day that we had left.
											Fluorescent lights buzzed overhead,
											the paint on the walls was beige
											and machines beeped inexplicably
											as a wall clock indicated
day turning to night.
											That clock was placed above a door
											in direct line of sight
											to where my wife lay as her contractions
increased hour after hour.
											Now, I've never given birth —
									","
											Num bonito dia, aqui há uns anos,
											a minha mulher e eu entrámos num hospital
											perto da nossa casa
em Oakland, na Califórnia
											para o nascimento
da nossa primeira filha, Maya.
											Nós já tínhamos visitado
a maternidade antecipadamente
											mas ainda assim estávamos assustados
											por nos encontrarmos no sítio
onde iríamos viver
											um dos momentos mais significativos
da nossa vida.
											Estávamos fechados num quarto sem janelas,
											sem vestígios do dia solarengo
que tínhamos deixado.
											Luzes fluorescentes zumbiam no teto,
											a tinta das paredes era bege
											e as máquinas apitavam inexplicavelmente,
											enquanto um relógio de parede
indicava a mudança do dia para a noite.
											Esse relógio encontrava-se
por cima da porta
											em linha de visão direta com o sítio
onde a minha mulher estava deitada
											enquanto as contrações
aumentavam hora a hora.
											Ora bem, eu nunca dei à luz...
									","
											Bundan birkaç yıl önce güzel bir günde
											ilk kızımız Maya'nın doğumu için
											eşimle California, 
Oakland'daki evimizin
											yakınlarındaki hastaneye gittik.
											Doğum merkezini önceden 
gezmemize rağmen
											hayatımızın en önemli 
anlarından birini yaşarken
											bulunduğumuz ortam
											nedeniyle şaşkındık.
											Dışarıdaki açık ve 
güneşli havayı göremediğimiz,
											penceresiz bir odada kendimizi bulduk.
											Floresan lambalar vızıldıyor,
											duvarlar bej renkteydi
											ve makineler anlamsızca bipliyordu.
											Gece mi yoksa gündüz mü anlaşılmıyordu.
											Eşimin sancıları her saat artarken
											duvardaki saat tam da
											görüş alanındaydı.
											Ben hiç doğum yapmadım.
									","
											Lors d'une belle journée,
il y a quelques années,
											ma femme et moi sommes entrés à l'hôpital
											à Oakland, en Californie,
											pour la naissance
de notre première fille, Maya.
											Nous avions visité la maternité en avance
											mais nous étions surpris de nous retrouver
											là où nous allions vivre
											un des plus importants
moments de nos vies.
											Nous étions enfermés 
dans une pièce sans fenêtre
											sans aucun signe de la belle 
journée qui régnait dehors.
											Les lampes bourdonnaient,
											la peinture sur les murs était beige
											et des machines bipaient inexplicablement
											tandis que l'horloge sur le mur indiquait 
la tombée de la nuit.
											L'horloge se situait au-dessus d'une porte
											dans le champ de vision
											de ma femme allongée dont
les contractions s’intensifiaient.
											Bien sûr, je n'ai jamais accouché -
									",How architecture can create dignity for all,John Cary,13:33,"architecture,community,collaboration,social change,creativity,design,public spaces,gender equality,society"
"
","
","
","
",How architecture can create dignity for all,John Cary,13:33,"architecture,community,collaboration,social change,creativity,design,public spaces,gender equality,society"
"
											(Laughter)
									","
											(Risos)
									","
											(Kahkahalar)
									","
											(Rires)
									",How architecture can create dignity for all,John Cary,13:33,"architecture,community,collaboration,social change,creativity,design,public spaces,gender equality,society"
"
","
","
","
",How architecture can create dignity for all,John Cary,13:33,"architecture,community,collaboration,social change,creativity,design,public spaces,gender equality,society"
"
											but she assured me that the last thing
that a birthing woman would ever want
											is to watch the seconds tick by.
									","
											mas ela garantiu-me que a última coisa
que uma mulher em trabalho de parto quer
											é ver os segundos passar, um por um.
									","
											Ama doğum yapan bir kadının
isteyeceği en son şeyin
											saniyelerin geçişini izlemek olduğunu
eşim sayesinde anladım.
									","
											mais elle m'a assuré que 
la dernière chose qu'une femme
											qui va accoucher voudrait,
c'est voir passer les secondes.
									",How architecture can create dignity for all,John Cary,13:33,"architecture,community,collaboration,social change,creativity,design,public spaces,gender equality,society"
"
","
","
","
",How architecture can create dignity for all,John Cary,13:33,"architecture,community,collaboration,social change,creativity,design,public spaces,gender equality,society"
"
											(Laughter)
									","
											(Risos)
									","
											(Kahkahalar)
									","
											(Rires)
									",How architecture can create dignity for all,John Cary,13:33,"architecture,community,collaboration,social change,creativity,design,public spaces,gender equality,society"
"
","
","
","
",How architecture can create dignity for all,John Cary,13:33,"architecture,community,collaboration,social change,creativity,design,public spaces,gender equality,society"
"
											An architect by training,
I've always been fascinated
											watching people experience design
in the world around them.
											I believe design functions
like the soundtrack
											that we're not even
fully aware is playing.
											It sends us subconscious messages
about how to feel
											and what to expect.
											That room that we were in
seemed completely misaligned
											with the moment
that we were experiencing —
											welcoming a human being,
											our daughter, into this world.
									","
											Enquanto arquiteto de formação,
sempre me senti fascinado
											ao ver como as pessoas experienciam
o ""design"" no mundo em redor.
											Acredito que o ""design""
funciona como a banda sonora
											de que nem temos consciência
estar a tocar.
											Envia-nos mensagens subconscientes
											sobre como sentir e o que esperar.
											O quarto em que estávamos
parecia completamente desajustado
											em relação ao momento
que estávamos a experimentar
											— dar as boas-vindas a um ser humano,
											à nossa filha, a este mundo.
									","
											Okullu bir mimar olarak, insanlarin,
etraflarindaki tasarimlari
											deneyimlemelerini izlemeye 
hep hayran olmuşumdur.
											Bence tasarım fonksiyonları
											dikkatlice dinlemediğimiz 
film müziklerine benziyor.
											Nasıl hissetmemiz ve 
ne beklememiz

											gerektiği hakkında
bilinçaltımıza mesajlar gönderiyorlar.
											Tamamen yanlış dizayn 
edilmiş o odada
											bir insanın, kızımızın,
											dünyaya gelişini
											deneyimliyorduk.
									","
											Architecte de formation, 
j'ai toujours été fasciné
											de voir la façon dont les gens vivent 
le design autour d'eux.
											Je crois que le design est
comme la bande-son d'un film
											qu'on entend sans y prêter attention.
											Il nous envoie des messages inconscients
à propos de comment se sentir
											et à quoi s'attendre.
											Cette pièce où nous étions semblait
complètement inadéquate
											avec le moment que 
nous étions en train de vivre :
											accueillir un nouvel être humain,
											notre fille, dans ce monde.
									",How architecture can create dignity for all,John Cary,13:33,"architecture,community,collaboration,social change,creativity,design,public spaces,gender equality,society"
