en,es,pt,tr,fr,de,title,speaker,duration,tags
"
","
","
","
","
","
",Wisdom from great writers on every year of life,Joshua Prager,6:01,"aging,humanity,journalism,books,identity,life,language,meditation,storytelling,writing"
"
											I'm turning 44 next month,
											and I have the sense that 44
is going to be a very good year,
											a year of fulfillment, realization.
											I have that sense,
											not because of anything
particular in store for me,
											but because I read it would be a good year
											in a 1968 book by Norman Mailer.
									","
											El próximo mes cumplo 44 años,
											y tengo la sensación de que el 44
va a ser un año muy bueno,
											un año de satisfacción, de realización.
											Tengo esa sensación,
											no porque sepa que el destino
me depara algo particular,
											sino porque leí que sería un buen año
											en un libro de 1968 de Norman Mailer.
									","
											Vou fazer 44 anos no próximo mês
											e tenho o pressentimento
de que os 44 anos vão ser um ano fabuloso,
											um ano de conquistas, de concretizações.
											Tenho este pressentimento
											não por causa de algo
que me esteja reservado,
											mas porque li que ia ser um bom ano
											num livro de 1968 de Norman Mailer.

									","
											Gelecek ay 44 yaşına giriyorum
											ve 44 yaşın çok güzel bir yıl
olacağını hissediyorum,
											başarı ve farkındalık dolu bir yıl.
											Öyle hissediyorum,
											belli bir şeyi beklediğimden değil,
											ama Norman Mailer'ın 1968 yılına ait
											bir kitabında güzel bir yıl olacağını 
okuduğum için.
									","
											Le mois prochain, je vais avoir 44 ans
											et j'ai la sensation que cette année
va être une bonne année,
											une année d'accomplissement
et de réussite.
											J'ai cette sensation,
											pas parce que quelque chose
m'attend, moi particulièrement,
											mais parce que j'ai lu
que ce serait une bonne année
											dans un livre écrit
par Norman Mailer en 1968.
									","
											Im nächsten Monat werde ich 44
											und ich habe das Gefühl, 
dass 44 ein gutes Jahr wird —
											ein Jahr voller Erfüllung 
und Verwirklichung.
											Ich habe dieses Gefühl,
											nicht weil mir
etwas Besonderes bevorsteht,
											sondern weil ich das in 
einem Buch von Norman Mailer
											aus dem Jahre 1968 gelesen habe.
									",Wisdom from great writers on every year of life,Joshua Prager,6:01,"aging,humanity,journalism,books,identity,life,language,meditation,storytelling,writing"
"
","
","
","
","
","
",Wisdom from great writers on every year of life,Joshua Prager,6:01,"aging,humanity,journalism,books,identity,life,language,meditation,storytelling,writing"
"
											""He felt his own age, forty-four ...""
											wrote Mailer in ""The Armies of the Night,""
											""... felt as if he were a solid embodiment
											of bone, muscle, heart, mind,
and sentiment to be a man,
											as if he had arrived.""
									","
											""Él sentía que su propia edad, 
cuarenta y cuatro...""
											escribió Mailer en 
""Los ejércitos de la noche"",
											""... sentía que era una realización sólida
											de hueso, músculo, corazón, mente,
y el sentimiento de ser un hombre,
											como si hubiera llegado"".
									","
											""Ele sentia que aquela idade,
quarenta e quatro anos...""
											escreveu Mailer em
""Os Exércitos da Noite""
											""... era como uma encarnação sólida
											""de ossos, músculos, coração,
mente e sentimentos para ser homem,
											""como se tivesse chegado.""
									","
											""44 yaşında olduğunu hissetti...""
											diyor Mailer, ""The Armies of the Night"" 
(Gece Orduları) adlı kitabında,
											""...bir insan olarak sanki
											kemik, kas, kalp, akıl ve duygunun
somut cismi gibiydi,
											başarmış gibiydi.""
									","
											« Il ressentit ses propres années,
quarante-quatre...,
											écrivit Mailer dans
' Les Armées de la nuit ',
											eut l'impression d'être un assemblage
											d'os, de muscles, de cœur, d'esprit
et du sentiment d'être un homme,
											il eut l'impression d'être arrivé. »
									","
											""Er spürte sein Alter, 44 Jahre ..."",
											schrieb Mailer in ""Heere aus der Nacht"",
											""... er fühlte sich, als wäre er 
eine massive Verkörperung
											aus Knochen, Muskeln, Herz, Verstand
und dem Gefühl, ein Mann zu sein,
											so als wäre er angekommen.""
									",Wisdom from great writers on every year of life,Joshua Prager,6:01,"aging,humanity,journalism,books,identity,life,language,meditation,storytelling,writing"
"
","
","
","
","
","
",Wisdom from great writers on every year of life,Joshua Prager,6:01,"aging,humanity,journalism,books,identity,life,language,meditation,storytelling,writing"
"
											Yes, I know Mailer
wasn't writing about me.
											But I also know that he was;
											for all of us — you, me,
the subject of his book,
											age more or less in step,
											proceed from birth
along the same great sequence:
											through the wonders
and confinements of childhood;
											the emancipations
and frustrations of adolescence;
											the empowerments
and millstones of adulthood;
											the recognitions
and resignations of old age.
											There are patterns to life,
											and they are shared.
											As Thomas Mann wrote:
""It will happen to me as to them.""
									","
											Sí, sé que Mailer no escribía sobre mí.
											Pero también sé que lo hizo;
											para todos nosotros — Uds., yo,
el tema de su libro,
											la edad más o menos cumple etapas,
											sigue desde el nacimiento
la misma gran secuencia:
											pasa por las maravillas
y confinamientos de la infancia;
											las emancipaciones
y frustraciones de la adolescencia;
											los logros y los hitos de la adultez;
											los reconocimientos 
y renuncias de la vejez.
											Hay patrones de vida,
											y son compartidos.
											Como escribió Thomas Mann:
""Me sucederá a mí, como a ellos"".
									","
											Eu sei que Mailer
não estava a escrever sobre mim.
											Mas também sei que estava a escrever
											para todos nós 
— vocês, eu, o assunto do livro.
											A idade mais ou menos alinhada,
											procedem do nascimento
a partir da mesma grande sequência

											através das maravilhas
e dos confinamentos da infância
											das emancipações
e frustrações da adolescência;
											da autonomia
e dos marcos da idade adulta;
											dos reconhecimentos
e das resignações da terceira idade.
											Há padrões na vida
											e estes são partilhados.
											Como escreveu Thomas Mann:
""Vai-me acontecer o mesmo que a eles.""
									","
											Tabii ki Mailer'ın benim için
yazmadığını biliyorum.
											Fakat şunu biliyorum öyle de;
											hepimiz için yazdı —siz, ben,
kitabının öznesi,
											yaşlanmak hemen hemen aynı oranda,
											doğumdan itibaren aynı
mükemmel sırada ilerliyordu:
											Çocukluğun merakları ve sınırlarından,
											ergenliğin özgürlük ve düş kırıklıkları,
											yetişkinliğin gücü ve yükleri,
											ihtiyarlığın farkına varma ve
kabullenmelerine kadar.
											Yaşama dair örüntüler var
											ve ortak noktalar.
											Thomas Mann'ın dediği gibi: ""Onların
başına geldiği gibi bana da gelecek.""
									","
											Oui, je sais que Mailer
n'écrivait pas à propos de moi.
											Et pourtant si.
Il écrivait pour nous tous.
											Vous, moi, le sujet de son livre,
											nous vieillissons plus ou moins
à la même vitesse,
											nous traversons les mêmes étapes
dans le même ordre :
											les merveilles et les contraintes
de l'enfance ;
											l'émancipation et les frustrations
de l'adolescence ;
											les responsabilités et les difficultés
de l'âge adulte ;
											la reconnaissance et les résignations
du troisième âge.
											Il y a des motifs dans une vie,
											et tous sont partagés.
											Comme l'écrivit Thomas Mann :
											« Cela se passera pour moi
comme pour eux. »
									","
											Ich weiß, dass Mailer 
nicht über mich schrieb.
											Ich weiß aber auch, dass er es getan hat;
											für uns alle — Sie, ich
und die Hauptperson seines Buches
											altern mehr oder weniger im Gleichschritt;
											wir folgen von Geburt an 
gleichen Abschnitten:
											durch die Wunder und 
Einschränkungen der Kindheit;
											die Emanzipation und
Frustrationen der Jugend;
											die Rechte und Mühlsteine
des Erwachsenenlebens;
											die Erkenntnisse
und Resignation des Alters.
											Es gibt Lebensmuster,
											die geteilt werden.
											Thomas Mann schrieb:
""Es wird mich und auch sie treffen.""
									",Wisdom from great writers on every year of life,Joshua Prager,6:01,"aging,humanity,journalism,books,identity,life,language,meditation,storytelling,writing"
"
","
","
","
","
","
",Wisdom from great writers on every year of life,Joshua Prager,6:01,"aging,humanity,journalism,books,identity,life,language,meditation,storytelling,writing"
"
											We don't simply live these patterns.
											We record them, too.
											We write them down in books,
where they become narratives
											that we can then read and recognize.
											Books tell us who we've been,
											who we are, who we will be, too.
											So they have for millennia.
											As James Salter wrote,
											""Life passes into pages
if it passes into anything.""
									","
											No solo vivimos esos patrones.
											Los registramos, también.
											Los escribimos en libros,
en los que se vuelven narrativas,
											que luego podemos leer y reconocer.
											Los libros nos dicen quiénes hemos sido,
											quiénes somos, quiénes seremos, también.
											Ha sido así hace milenios.
											Como escribió James Salter:
											""La vida pasa a las páginas,
si es que pasa a alguna cosa"".
									","
											Não vivemos simplesmente esses padrões.
											Nós também os registamos.
											Escrevemo-los em livros,
onde se tornam narrativas
											que conseguimos ler e reconhecer.
											Os livros dizem-nos quem fomos,
											quem somos, quem seremos, também.
											Têm-no feito durnte milénios.
											Como escreveu James Salter:
											""A vida passa para as páginas
se é que passa para alguma coisa.""
									","
											Sadece yaşamayız bu örüntüleri.
											Aynı zamanda yazarız.
											Kitaplara yazarız, böylece hikâyeleşirler.
											İşte o zaman okuyup anlayabiliriz.
											Kitaplar bize kimken
											kim olduğumuzu, hatta
kim olacağımızı anlatır.
											Öyleyse binlerce yıldır böyleler.
											James Salter'ın yazdığı gibi,
											""Hayat bir şeyleri geride bırakıyorsa,
sayfalara geçer.""
									","
											Nous ne vivons pas simplement ces motifs.
											Nous les enregistrons.
											Nous les inscrivons dans les livres,
où ils deviennent des histoires
											qu'on peut lire et reconnaître.
											Les livres nous disent qui nous avons été,
											qui nous sommes et qui nous serons.
											Et c'est ainsi depuis des millénaires.
											Comme l'a écrit James Salter :
											« S'il y a quelque chose après la vie,
ce sont les pages. »
									","
											Wir leben nicht einfach nur diese Muster.
											Wir protokollieren sie auch.
											Wir schreiben sie in Büchern auf
und lassen sie zu Erzählungen werden,
											die wir dann lesen und 
wiedererkennen können.
											Bücher erzählen uns, wer wir waren,
											wer wir sind und auch wer wir sein werden.
											Das war jahrtausendelang so.
											James Salter schrieb:
											""Das Leben fließt in Seiten ein,
wenn es überhaupt in etwas einfließt.""
									",Wisdom from great writers on every year of life,Joshua Prager,6:01,"aging,humanity,journalism,books,identity,life,language,meditation,storytelling,writing"
"
","
","
","
","
","
",Wisdom from great writers on every year of life,Joshua Prager,6:01,"aging,humanity,journalism,books,identity,life,language,meditation,storytelling,writing"
"
											And so six years ago,
a thought leapt to mind:
											if life passed into pages,
there were, somewhere,
											passages written about every age.
											If I could find them, I could
assemble them into a narrative.
											I could assemble them into a life,
											a long life, a hundred-year life,
											the entirety of that same great sequence
											through which the luckiest among us pass.
											I was then 37 years old,
											""an age of discretion,""
wrote William Trevor.
											I was prone to meditating on time and age.
											An illness in the family
and later an injury to me
											had long made clear that growing old
could not be assumed.
											And besides, growing old
only postponed the inevitable,
											time seeing through
what circumstance did not.
											It was all a bit disheartening.
									","
											Y así, hace seis años, me vino 
un pensamiento a la mente:
											si la vida pasó a las páginas,
hubo, en algún lugar,
											pasajes escritos sobre cada edad.
											Si pudiera encontrarlas, 
las ensamblaría en una narrativa.
											Las compilaría en una vida,
											una larga vida, una vida centenaria,
											la totalidad de esa misma gran secuencia
											por la que pasan los más afortunados.
											Yo tenía entonces 37 años,
											""una edad de discreción"",
escribió William Trevor.
											Era propenso a meditar 
sobre el tiempo y la edad.
											Una enfermedad en la familia
y más tarde una lesión personal
											me dejaron muy en claro que envejecer
no era algo que podía asumirse.
											Y, además, envejecer
solo postergaba lo inevitable,
											el tiempo ve a través de 
lo que la circunstancia no vio.
											Todo fue un poco desalentador.
									","
											Então, há seis anos,
veio-me à cabeça um pensamento:
											Se a vida passasse para as páginas,
havia lá, em qualquer sítio,
											passagens escritas sobre todas as idades.
											Se conseguisse encontrá-las, 
poderia reuni-las para uma narrativa.
											Poderia reuni-las para uma vida,
											uma vida longa, uma vida de cem anos,
											a totalidade dessa mesma grande sequência
											através da qual passam
os que têm mais sorte.
											Eu tinha então 37 anos,
											""uma idade de discrição,""
escreveu William Trevor.
											Eu tinha tendência para meditar
sobre o tempo e idade.
											Uma doença na família
e, mais uma tarde, uma lesão minha
											tornaram claro que não podíamos
contar com envelhecer.
											Além disso, envelhecer
apenas adiava o inevitável,
											o tempo visto através
daquilo que as circunstâncias não viam.
											Foi tudo um pouco desencorajador.
									","
											Böylece, altı yıl önce 
aklıma bir fikir geldi:
											Hayat sayfalara geçtiyse,
bir yerlerde,
											her yaşa dair yazılmış sayfalar vardı.
											Eğer onları bulabilirsem,
bir hikâyede toplayabilirdim.
											Onları hayata birleştirebilirdim,
											uzun bir hayata, yüz yıllık bir hayata,
											aramızdaki şanslıların başından geçen

											aynı mükemmel sıranın tümüne.
											O zaman 37 yaşındaydım,
											""sağduyu yaşı"" diyordu William Trevor.
											Zaman ve yaşlanma üzerine
düşünmeye meraklıydım.
											Ailede bir hastalık 
ve sonrasındaki bir rahatsızlığım
											yaşlılığın hükmedilir olmadığını
açıkça gösterdi.
											Ayrıca yaşlanmak,
sadece kaçınılmazı erteliyor,
											olayların göstermediğini
zaman gösteriyordu.
											Biraz moral bozucuydu.
									","
											C'est comme ça que m'est venue
une idée, il y a six ans :
											si la vie devenait des pages,
il devait donc y avoir, quelque part,
											des extraits dédiés
à tous les âges de la vie.
											Et en les trouvant,
je pourrais en faire une histoire,
											je pourrais les assembler en une vie,
											une vie longue, longue de cent ans,
											la totalité de cette suite d'événements,
											par lesquels passent
les plus chanceux d'entre nous.
											J'avais alors 37 ans,
											« l'âge de la discrétion »,
écrivait William Trevor.
											J'étais enclin à méditer
sur le temps et les âges.
											Un malade dans ma famille,
cumulé à ma propre blessure,
											avait clairement établi que je pouvais
présumer de mon veillissement.
											En plus, vieillir ne faisait
que repousser l'inévitable :
											le temps menant à bien
ce que la situation avait empêché.
											C'était assez décourageant.
									","
											Vor 6 Jahren kam mir ein Gedanke:
											Wenn das Leben in Seiten einfließt,
											müsste es irgendwo Abschnitte
über jedes Alter geben.
											Wenn ich sie finde, könnte ich sie
in einer Erzählung zusammenführen.
											Ich könnte sie zu einem Leben 
zusammenführen,
											zu einem langen, hundertjährigen Leben,
											zur Gesamtheit dieser Abschnitte,
											durch die die Glücklichsten
unter uns durchkommen.
											Damals war ich 37,
											""ein Alter von Einsicht"",
schrieb William Trevor.
											Ich war anfällig für Meditationen
über Zeit und Alter.
											Eine Krankheit in der Familie 
sowie eine Verletzung bei mir
											hatten bereits deutlich gemacht, dass man
nicht voraussetzen könne, alt zu werden.
											Darüber hinaus verschiebt das Älterwerden
nur das Unvermeidliche:
											durch Zeit etwas zu begreifen,
was durch den Umstand nicht gelang.
											Es war alles ein wenig entmutigend.
									",Wisdom from great writers on every year of life,Joshua Prager,6:01,"aging,humanity,journalism,books,identity,life,language,meditation,storytelling,writing"
