en,es,tr,fr,de,title,speaker,duration,tags
"
","
","
","
","
",The playful search for beauty,Eva Zeisel,18:09,"creativity,design,exploration,play,art"
"
											So I understand that this meeting was planned,
											and the slogan was From Was to Still.
											And I am illustrating Still.
											Which, of course, I am not agreeing with because,

											although I am 94, I am not still working.
											And anybody who asks me, ""Are you still doing this or that?""
											I don't answer because I'm not doing things still, I'm doing it like I always did.
											I still have — or did I use the word still? I didn't mean that.
									","
											Entiendo que esta conferencia fue planeada,
											y que el tema es: ""Del Fue al Todavía"".
											y yo ilustro el ""Todavía"".
											Con lo cuál, por supuesto, no estoy de acuerdo porque,
											aunque tengo 94, no estoy ""todavía"" trabajando.
											y a cualquiera que me pregunta, ""¿Todavía estas haciendo esto o aquello?""
											No le respondo porque no estoy ""todavía"" haciendo cosas, estoy haciendo como siempre hice.
											Yo todavía tengo — o ¿Use la palabra ""todavía""?, no fue a propósito.
									","
											Anlıyorum ki, bu toplantı ayarlandı
											ve konusu, ""eskiden"" ve ""hâlâ"" olarak belirlendi.
											ve ben burda ""hâlâ"" yı temsil ediyorum
											ve tabii ki bunu kabul etmiyorum çünkü
											94 yaşında olmama rağmen, ben ""hâlâ"" çalışmıyorum.
											Ne zaman biri bana ""Hâlâ şunu yapıyor musun?"" diye sorduğunda
											cevap vermiyorum çünkü ben bir şeyi hâlâ yapmıyorum, her zaman yapmış olduğum gibi yapıyorum.
											Benim hâlâ — yoksa hâlâ lafını mı kullandım. Öyle demek istememiştim.
									","
											Alors je crois que cette rencontre a été planifiée,
											et le thème était ""Depuis Était à Encore"".
											Et je suis là pour illustrer Encore.
											Ce avec quoi je ne suis pas d'accord car,
											bien que j'aie 94 ans, je ne travaille pas ""encore"".
											Et à quiconque me demande, ""Etes-vous encore en train de faire ceci ou cela?""
											Je ne réponds pas parce que je ne fais pas ""encore"" les choses, je les fais comme je l'ai toujours fait.
											J'ai encore — ou ai-je utilisé le mot encore? Je ne le voulais pas.
									","
											Dieses Treffen wurde also geplant
											unter dem Motto „Vom ,war‘ zum ,immer noch‘“.
											Und ich stehe hier für „immer noch“.
											Damit bin ich natürlich gar nicht einverstanden, denn
											obwohl ich 94 bin, arbeite ich nicht „immer noch“.
											Und wenn mich jemand fragt: „Tun Sie immer noch dieses oder jenes?“,
											dann antworte ich gar nicht, denn ich tue nicht immer noch etwas, ich tue es, wie ich es immer getan habe.
											Ich besitze immer noch – oh, habe ich „immer noch“ gesagt? Das wollte ich nicht.
									",The playful search for beauty,Eva Zeisel,18:09,"creativity,design,exploration,play,art"
"
","
","
","
","
",The playful search for beauty,Eva Zeisel,18:09,"creativity,design,exploration,play,art"
"
											(Laughter)
									","
											(Risa)
									","
											Gülüşmeler
									","
											(Rires)
									","
											(Gelächter)
									",The playful search for beauty,Eva Zeisel,18:09,"creativity,design,exploration,play,art"
"
","
","
","
","
",The playful search for beauty,Eva Zeisel,18:09,"creativity,design,exploration,play,art"
"
											I have my file which is called To Do. I have my plans.
											I have my clients. I am doing my work like I always did.
											So this takes care of my age.
											I want to show you my work so you know what I am doing and why I am here.
											This was about 1925.
											All of these things were made during the last 75 years.
									","
											Tengo una carpeta llamada ""Por hacer"". Tengo mis planes.
											Tengo mis clientes, estoy haciendo mi trabajo como siempre lo hice.
											Así que esto se hace cargo de mi edad.
											Quiero mostrarles mi trabajo para que puedan saber lo que hago y porque estoy aquí.
											Esto fue hecho alrededor de 1925.
											Todas estas cosas fueron hechas durante los últimos 75 años.
									","
											Benim ""yapılacak işler"" listem var. Planlarım var.
											Müşterilerim var. İşimi her zaman yapmış olduğum gibi yapıyorum.
											Ve bu benim yaş sorunumu ortadan kaldırıyor.
											Size eserlerimi göstermek istiyorum böylece ne yaptığımı ve neden burada olduğumu öğrenebilirsiniz.
											Bu 1925'lere ait.
											Tüm bu gördükleriniz son 75 sene içinde yapıldı.
									","
											J'ai mon dossier qui s'appelle A Faire. J 'ai mes plans.
											J'ai mes clients. Je fais mon travail comme je l'ai toujours fait.
											Alors cela me permet d'assumer mon age.
											Je veux vous montrer mon travail pour que vous sachiez ce que je fais et pourquoi je suis ici.
											C'était autour de 1925.
											Toutes ces choses ont été faites durant les 75 dernières années.
									","
											Ich habe meinen Ordner, der sich To-Do nennt. Ich habe meine Pläne.
											Ich habe meine Kunden. Ich mache meine Arbeit, wie ich es immer getan habe.
											Das hält mich jung.
											Ich möchte Ihnen meine Arbeit zeigen, damit Sie wissen, was ich tue und warum ich hier bin.
											Das war etwa 1925.
											All diese Arbeiten entstanden in den letzten 75 Jahren.
									",The playful search for beauty,Eva Zeisel,18:09,"creativity,design,exploration,play,art"
"
","
","
","
","
",The playful search for beauty,Eva Zeisel,18:09,"creativity,design,exploration,play,art"
"
											(Laughter)
									","
											(Risas)
									","
											(Gülüşmeler)
									","
											(Rires)
									","
											(Gelächter)
									",The playful search for beauty,Eva Zeisel,18:09,"creativity,design,exploration,play,art"
"
","
","
","
","
",The playful search for beauty,Eva Zeisel,18:09,"creativity,design,exploration,play,art"
"
											(Applause)
									","
											(Aplausos)
									","
											(Alkış)
									","
											(Applaudissements)
									","
											(Applaus)
									",The playful search for beauty,Eva Zeisel,18:09,"creativity,design,exploration,play,art"
