en,es,tr,fr,de,pt,title,speaker,duration,tags
"
","
","
","
","
","
",Hire the hackers!,Misha Glenny,18:39,"Internet,computers,crime,global issues,technology"
"
											Now this is a very un-TED-like thing to do,
											but let's kick off the afternoon
											with a message
											from a mystery sponsor.
									","
											Esto es algo muy atípico para TED
											pero vamos a comenzar la tarde
											con un mensaje
											de un patrocinador misterioso.
									","
											Bu alıştığınız TED konuşmalarından farklı olacak
											ama gelin bu öğleden sonraya
											gizemli bir sponsordan gelen
											bir mesajla başlayalım.
									","
											Ce n'est pas très conforme à l'esprit de TED,
											mais démarrons cet après-midi
											par un message
											d'un sponsor mystérieux.
									","
											Das ist jetzt sehr un-TEDisch,
											aber lassen Sie uns den Nachmittag
											mit einer Nachricht
											von einem mysteriösen Sponsor beginnen.
									","
											Isto é pouco característico do TED,
											mas vamos começar a tarde
											com uma mensagem
											de um patrocinador misterioso.
									",Hire the hackers!,Misha Glenny,18:39,"Internet,computers,crime,global issues,technology"
"
","
","
","
","
","
",Hire the hackers!,Misha Glenny,18:39,"Internet,computers,crime,global issues,technology"
"
											Anonymous: Dear Fox News,
											it has come to our unfortunate attention
											that both the name and nature of Anonymous
											has been ravaged.
											We are everyone. We are no one.
											We are anonymous. We are legion.
											We do not forgive. We do not forget.
											We are but the base of chaos.
									","
											Anónimo: Querido Fox News,
											nos ha llamado desafortunadamente la atención
											que han hecho estragos tanto con el nombre de Anónimo
											como con su naturaleza.
											Somos todos. Somos nadie.
											Somos anónimos. Somos legión.
											No perdonamos. No olvidamos.
											No somos más que la base del caos.
									","
											Anonymous: Sevgili Fox Haberleri,
											Ortaya çıkmıştır ki
											Anonymous'un hem adı hem de doğası
											kirletilmiştir.
											Biz herkesiz. Biz hiç kimseyiz.
											Biz Anonymous'uz. Biz lejyonuz.
											Biz affetmeyiz. Biz unutmayız.
											Biz kaosun ta kendisiyiz.
									","
											Anonymous : Cher Fox News,
											il a été porté à notre malheureuse attention
											que le nom et la nature d'Anonymous
											ont été ravagés.
											Nous sommes tout le monde. Nous ne sommes personne.
											Nous sommes anonymes. Nous sommes légions.
											Nous ne pardonnons pas. Nous n'oublions pas.
											Nous ne sommes que le fondement du chaos.
									","
											Anonymous: Liebe Fox News,
											wir mussten leider zur Kenntnis nehmen,
											dass sowohl der Name als auch das Wesen von Anonymous
											böse zugerichtet wurden.
											Wir sind jeder. Wir sind niemand.
											Wir sind anonym. Wir sind Legion.
											Wir vergeben nicht. Wir vergessen nicht.
											Wir sind das Gesicht des Chaos.
									","
											Anónimo: Cara Fox News,
											infelizmente, tomámos, conhecimento
											de que o nome e a natureza do Anonymous
											foram devastados.
											Nós somos todos e não somos ninguém.
											Somos anónimos. Somos uma legião.
											Não perdoamos. Não esquecemos.
											Somos a base do caos.
									",Hire the hackers!,Misha Glenny,18:39,"Internet,computers,crime,global issues,technology"
"
","
","
","
","
","
",Hire the hackers!,Misha Glenny,18:39,"Internet,computers,crime,global issues,technology"
"
											Misha Glenny: Anonymous, ladies and gentlemen —
											a sophisticated group
											of politically motivated hackers
											who have emerged in 2011.
											And they're pretty scary.
											You never know when they're going to attack next,
											who or what the consequences will be.
											But interestingly,
											they have a sense of humor.
											These guys hacked into Fox News' Twitter account
											to announce President Obama's assassination.
											Now you can imagine the panic that would have generated
											in the newsroom at Fox.
											""What do we do now?
											Put on a black armband, or crack open the champagne?""
											(Laughter)
											And of course, who could escape the irony
											of a member of Rupert Murdoch's News Corp.
											being a victim of hacking for a change.
									","
											Misha Glenny: Anónimo, damas y caballeros,
											un grupo sofisticado
											de piratas informáticos motivados políticamente
											que surgieron en 2011.
											Y dan bastante miedo.
											Nunca se sabe cuándo será el próximo ataque,
											quién o cuál será la consecuencia.
											Pero, curiosamente,
											tienen sentido del humor.
											Estos muchachos entraron a la cuenta de Twitter de Fox News
											para anunciar el asesinato del presidente Obama.
											Imaginen el pánico que habrá generado
											en la sala de prensa de Fox.
											""¿Qué hacemos ahora?
											¿Nos ponemos un brazalete negro o descorchamos champán?""
											(Risas)
											Y, por supuesto, ¿quién podría escapar a la ironía
											de que la víctima de piratería haya sido, para variar,
											un miembro de la corporación de Rupert Murdoch?
									","
											Misha Glenny: Anonymous, bayanlar ve baylar,
											2011 yılında ortaya çıkmış
											siyasi olaylar doğrultusunda hareket eden
											uzman bir gruptur.
											Ve oldukça korkutucular.
											Sonraki saldırılarını ne zaman yapacaklarını
											ve sonuçlarının kimler veya neler olacağını bilemezsiniz.
											Ancak ilginç bir şekilde,
											onların da bir espri anlayışları var.
											Bu adamlar Başkan Obama'nın suikastini duyurmak için
											Fox Haber'in Twitter hesabını ele geçirdiler.
											Şimdi Fox haber merkezinde yarattıkları paniği
											hayal edebilirsiniz.
											""Şimdi ne yapacağız?
											kolumuza siyah matem kurdelası takalım yada bir şişe şampanya mı patlatalım?
											(Gülüşmeler)
											ve şüphesiz kim Rupert Murdoch'un
											bilgisayar saldirisina ugramis haber sirketinde calisan bir uyesi olmanin
											hakettiği alayından kurtulabilir.
									","
											Misha Glenny : Anonymous, mesdames et messieurs ;
											un groupe sophistiqué
											de hackers aux motivations politiques
											qui a émergé en 2011.
											Et ils font plutôt peur.
											On ne connait jamais quand aura lieu leur prochaine attaque,
											qui sera la cible ou quelle seront les conséquences.
											Mais c'est intéressant,
											ils ont le sens de l'humour.
											Ces types ont piraté le compte Twitter de Fox News
											pour annoncer l'assassinat du Président Obama.
											Alors vous pouvez imaginer la panique que cela a pu générer
											dans la salle de rédaction de fox.
											""Que fait-on maintenant?
											On met un brassard noir, ou on sable le champagne?""
											(Rires)
											Et bien sûr, qui pourrait ne pas voir l'ironie
											quand un membre de la News Corp de Rupert Murdoch
											est victime d'un piratage pour changer.
									","
											Misha Glenny: Anonymous, meine Damen und Herren -
											eine raffinierte Gruppe
											politisch motivierter Hacker
											die 2011 enstanden ist.
											Und sie sind ziemlich furchteinflößend.
											Man weiß nie wann sie das nächste mal angreifen,
											wer oder was die Konsequenzen sein werden.
											Aber sie haben interessanterweise
											einen Sinn für Humor.
											Diese Leute haben sich in Fox News' Twitter account gehackt
											um den Mord an Präsident Obama zu verkünden.
											Sie können sich die Panik vorstellen,
											die im Redaktionsraum von Fox entstand.
											""Was machen wir jetzt?
											Ein schwarzes Armband anlegen, oder die Champagnerkorken knallen lassen?""
											(Lachen)
											Und wer könnte sich der Ironie entziehen,
											dass ein Mitglied der Rupert Murdoch News Corp.
											zur Abwechslung mal ein Opfer von Hacking war.
									","
											Misha Glenny: ""Anonymous"", 
senhoras e senhores
											um grupo sofisticado
											de hackers motivados politicamente
											que surgiu em 2011.
											São muito assustadores.
											Nunca sabemos quando vão atacar,
											quem vão atacar, 
ou quais serão as consequências.
											Mas, curiosamente,
											eles têm um sentido de humor.
											Estes tipos entraram na conta 
do Twitter da Fox News
											para anunciar o assassínio 
do Presidente Obama.
											Agora podem imaginar o pânico
que se deve ter gerado
											nos estúdios da Fox.
											""O que é que fazemos agora?
											Pomos uma braçadeira negra, 
ou abrimos o champanhe?""
											(Risos)
											E, claro, quem poderia escapar à ironia
											de um membro da empresa de Rupert Murdoch
											ser uma vítima de pirataria, para variar.
									",Hire the hackers!,Misha Glenny,18:39,"Internet,computers,crime,global issues,technology"
"
","
","
","
","
","
",Hire the hackers!,Misha Glenny,18:39,"Internet,computers,crime,global issues,technology"
"
											(Laughter)
									","
											(Risas)
									","
											(Gülüşmeler)
									","
											(RIres)
									","
											(Lachen)
									","
											(Risos)
									",Hire the hackers!,Misha Glenny,18:39,"Internet,computers,crime,global issues,technology"
"
","
","
","
","
","
",Hire the hackers!,Misha Glenny,18:39,"Internet,computers,crime,global issues,technology"
"
											(Applause)
									","
											(Aplausos)
									","
											(Alkışlar)
									","
											(Applaudissement)
									","
											(Applaus)
									","
											(Aplausos)
									",Hire the hackers!,Misha Glenny,18:39,"Internet,computers,crime,global issues,technology"
