en,pt,tr,fr,de,title,speaker,duration,tags
"
","
","
","
","
",Your body is my canvas,Alexa Meade,7:04,"creativity,design,art,painting,photography"
"
											You may want to take a closer look.
											There's more to this painting than meets the eye.
											And yes, it's an acrylic painting of a man,
											but I didn't paint it on canvas.
											I painted it directly on top of the man.
									","
											Talvez queiram olhar mais de perto.
											Há mais nesta pintura do que 
aquilo que parece.
											Sim, é uma pintura, em acrílico, 
de um homem,
											mas não a pintei sobre tela.
											Pintei-a diretamente sobre o homem.
									","
											Resme dikkali bakın.
											Bu resimde gördüğünüzden daha fazlası var.
											Evet, akralik boya ile yapılmış bir adam resmi,
											fakat resmi tuval üzerine yapmadım.
											Doğrudan adamın üzerine yaptım.
									","
											Vous voudriez peut-être
y regarder à deux fois.
											Cette peinture cache quelque chose,
qui ne saute pas aux yeux.
											Oui, c'est bien 
une peinture à l'acrylique d'un homme,
											mais je ne l'ai pas peinte sur une ​​toile.
											Je l'ai peinte directement sur l'homme.
									","
											Sie wollen sich das 
bestimmt näher ansehen
											Dieses Bild ist mehr 
als das Auge erkennt.
											Und doch ist es ein Acrylbild
eines Mannes,
											aber ich malte es nicht 
auf eine Leinwand.
											Ich malte es direkt auf den Mann.
									",Your body is my canvas,Alexa Meade,7:04,"creativity,design,art,painting,photography"
"
","
","
","
","
",Your body is my canvas,Alexa Meade,7:04,"creativity,design,art,painting,photography"
"
											What I do in my art is I skip the canvas altogether,
											and if I want to paint your portrait,
											I'm painting it on you, physically on you.
											That also means you're probably going to end up
											with an earful of paint,
											because I need to paint your ear on your ear.
											Everything in this scene, the person, the clothes,
											chairs, wall, gets covered in a mask of paint
											that mimics what's directly below it,
											and in this way, I'm able to take a three-dimensional scene
											and make it look like a two-dimensional painting.
											I can photograph it from any angle,
											and it will still look 2D.
											There's no Photoshop here.
											This is just a photo
											of one of my three-dimensional paintings.
									","
											O que eu faço na minha arte é 
dispensar, completamente, a tela,
											e, se quero pintar o vosso retrato,
											pinto-o sobre vocês, 
fisicamente sobre vocês.
											Isso também significa que irão, 
provavelmente, acabar
											com uma orelha cheia de tinta,
											porque tenho de pintar a vossa orelha 
sobre a vossa orelha.
											Tudo, neste cenário, a pessoa, as roupas,
											cadeiras, parede ficam cobertas 
por uma camada de tinta
											que reproduz o que está 
imediatamente por baixo dela,
											e, desta forma, sou capaz de partir 
de um cenário tridimensional
											e fazê-lo parecer uma pintura bidimensional.
											Posso fotografá-lo a partir de qualquer ângulo,
											e continuará a parecer bidimensional.
											Aqui não há Photoshop.
											É apenas uma fotografia
											de uma das minhas pinturas tridimensionais.
									","
											Benim sanatımda tuvalin yeri yok.
											Eğer portrenizi yapıyorsam,
											onu sizin üzerinize, bedeninizine yaparım.
											Yani, muhtemelen kulaklarınızın içi
											boya ile dolacak, çünkü
											kulağınızın üzerine kulağınızın resmini yapmam gerekiyor.
											Bu karade yer alan herşey, model, giysiler, sandalyeler,
											duvar boya ile kaplı ve bu boya
											doğrudan altındakini yansıtıyor.
											Böylece üç boyutlu bir kareyi
											iki boyutlu bir resme dönüştürebiliyorum.
											Resmin fotografını hangi açıdan çekersem çekeyim,
											resim yine de iki boyutlu görünüyor.
											Bu resimde fotoşop yok.
											Sadece üç boyutlu resimlerimden
											birinin fotoğrafı.
									","
											Ce que je fais dans mon art,
c'est que je me passe entièrement de la toile,
											et si je veux peindre votre portrait,
											je le peins sur vous,
physiquement sur vous.
											Cela signifie également
que vous allez sans doute finir
											avec l'oreille pleine de peinture,
											parce que je dois peindre 
votre oreille sur votre oreille.
											Tout ce qui est dans cette scène,
le personne, les vêtements,
											les chaises, le mur,
est couvert par une couche de peinture
											qui reproduit ce qui est juste dessous,
											et de cette façon, je suis en mesure
de partir d'une scène en trois dimensions,
											et de la faire ressembler
à une peinture en deux dimensions.
											Je peux la photographier
sous tous les angles,
											et elle aura toujours l'air d'être en 2D.
											Il n'y a pas de Photoshop ici.
											C'est juste une photo
											de l'un de mes tableaux
en trois dimensions.
											Vous vous demandez peut-être
comment j'en suis venue à cette idée
									","
											In meiner Kunst verzichte ich 
komplett auf Leinwände
											und wenn ich ein Portrait von dir machen will
											male ich es auf dir, physisch auf dir.
											Es bedeutet, dass du wahrscheinlich
											mit ganz viel Farbe endest,
											denn ich muss dein Ohr
auf deinem Ohr malen.
											Alles in dieser Szene, 
die Person, die Kleidung,
											die Stühle, die Wand, 
wird mit einer Farbmaske bedeckt,
											die direkt das da drunter imitiert.
											So kann ich ein dreidimensionales Szenario nehmen
											und es in eine 
zwei-dimensionale Malerei verwandeln.
											Ich kann sie 
von jedem Blickwinkel fotografieren
											und sie wird immer 2D wirken.
											Da ist kein Photoshop am Werk.
											Nur ein Foto
											eines meiner drei-dimensionalen Bilder.
									",Your body is my canvas,Alexa Meade,7:04,"creativity,design,art,painting,photography"
"
","
","
","
","
",Your body is my canvas,Alexa Meade,7:04,"creativity,design,art,painting,photography"
"
											You might be wondering how I came up with this idea
											of turning people into paintings.
											But originally, this had nothing to do
											with either people or paint.
											It was about shadows.
											I was fascinated with the absence of light,
											and I wanted to find a way that I could give it materiality
											and pin it down before it changed.
											I came up with the idea of painting shadows.
											I loved that I could hide within this shadow
											my own painted version,
											and it would be almost invisible
											until the light changed, and all of a sudden
											my shadow would be brought to the light.
									","
											Poderão questionar-se 
sobre como tive esta ideia
											de transformar pessoas em pinturas.
											Originalmente, isto não teve nada a ver
											nem com pessoas,
nem com pintura.
											Era sobre sombras.
											Andava fascinada com a ausência de luz.
											e queria encontrar uma forma 
de lhe dar materialidade
											e de a fixar antes que ela se movesse.
											Tive a ideia de pintar sombras.
											Adorava poder esconder,
no interior desta sombra,
											a minha própria versão pintada,
											a qual seria quase invísivel
											até que a luz mudasse e, 
de repente,
											a minha sombra fosse trazida para a luz.
									","
											İnsanları resme dönüştürmenin nerden aklıma geldiğini
											merak ediyorsunuzdur.
											Aslında, bu işe insanlar ya da resim
											yüzünden başlamadım.
											Nedeni gölgeler.
											Işığın yokluğu beni büyülüyordu.
											Işık kaybolmadan önce, ona beden kazandırmanın
											bir yolunu bulmak istedim.
											Gölgeleri boyama fikri aklıma geldi.
											Gölgenin arkasına kendi boyadığım şekli
											saklayabilme fikrini sevdim.
											Boyadığım gölge ışığın açısı değişene kadar neredeyse
											hiç görünmüyordu ve değişen ışıkla birlikte
											aniden belirgin hale geliyordu.
									","
											de transformer
les gens en peintures.
											Mais à l'origine,
ça n'avait rien à voir
											ni avec les personnes,&lt;br /&gt; ni avec la peinture.
											Il s'agissait d'ombres.
											J'étais fascinée par l'absence de lumière,
											et je voulais trouver un moyen
de lui donner de la matérialité
											et de la fixer
avant qu'elle ne bouge.
											J'ai eu l'idée
de peindre les ombres.
											J'ai aimé le fait que je pouvais cacher,
à l'intérieur de cette ombre,
											ma propre version peinte,
											et elle y serait presque invisible,
											jusqu'à au moment où
la lumière changerait, et tout d'un coup
											mon ombre serait
portée à la lumière.
											Je réfléchissais à ce sur quoi 
je pouvais porter des ombres,
									","
											Ihr werdet euch fragen,
wie ich auf die Idee kam,
											Menschen in Bilder zu verwandeln.
											Ursprünglich hatte das nichts
											mit Menschen oder Bildern zu tun.
											Es ging mir um Schatten.
											Ich war fasziniert von fehlendem Licht
											und ich wollte dies irgendwie konkret ausdrücken
											und es festhalten, bevor es verschwand.
											Ich kam auf die Idee Schatten zu malen.
											Ich liebte es, in diesen Schatten
											meine eigene gemalte Version zu verstecken
											und dass sie nahezu unsichtbar war
											bis sich das Licht veränderte und plötzlich
											mein Schatten ins Licht trat.
									",Your body is my canvas,Alexa Meade,7:04,"creativity,design,art,painting,photography"
"
","
","
","
","
",Your body is my canvas,Alexa Meade,7:04,"creativity,design,art,painting,photography"
"
											I wanted to think about what else I could put shadows on,
											and I thought of my friend Bernie.
											But I didn't just want to paint the shadows.
											I also wanted to paint the highlights
											and create a mapping on his body in greyscale.
											I had a very specific vision of what this would look like,
											and as I was painting him,
											I made sure to follow that very closely.
											But something kept on flickering before my eyes.
											I wasn't quite sure what I was looking at.
											And then when I took that moment to take a step back,
											magic.
											I had turned my friend into a painting.
											I couldn't have foreseen that
											when I wanted to paint a shadow,
											I would pull out this whole other dimension,
											that I would collapse it,
											that I would take a painting and make it my friend
											and then bring him back to a painting.
									","
											Queria descobrir em que mais 
poderia colocar sombras
											e pensei no meu amigo Bernie.
											Mas não queria pintar apenas as sombras.
											Também queria pintar os reflexos de luz
											e criar, sobre o seu corpo, um registo 
em tons cinza.
											Eu tinha uma visão bastante precisa
de como se iria parecer,
											e, enquanto o pintava,
											fiz questão de me manter fiel a essa visão.
											Mas algo continuava a cintilar 
diante dos meus olhos.
											Não tinha a certeza do que estava a ver.
											E assim que, naquele momento, 
dei um passo atrás,
											houve magia.
											Tinha transformado o meu amigo 
numa pintura.
											Não podia ter previsto que,
											ao querer pintar uma sombra,
											iria descobrir toda uma outra dimensão,
											que iria achatá-la,
											que iria obter uma pintura e 
fazer dela o meu amigo
											e, depois, fazer do meu amigo uma pintura.
									","
											Başka nelerin üzerine gölge koyabilirim diye düşündüm
											Aklıma arkadaşım Bernie geldi.
											Fakat sadece gölgeleri boyamak istemedim.
											Ayrıca, ışık alan bölgeleri de boyamak ve arkadaşımın
											vücüdunda gri tonlarda bir harita oluşturmak istedim.
											Resmin neye benzeyeceğine dair kesin bir görüşüm vardı
											ve arkadaşımı boyarken
											bu görüşe sadık kalmaya özen gösterdim.
											Fakat, gözlerimin önünde ışıldayan bir şey vardı.
											Neye baktığımdan tam olarak emin değildim.
											Sonra, durup resme uzaktan bir baktım.
											Büyülenmiştim.
											Arkadaşımı resme döndürmüştüm.
											Gölge boyamak isterken
											bütün bir boyutu çökerterek
											ortadan kaldıracağımı ve
											yaptığım resme arkadaşımı ekleyerek
											onu resme dönüştüreceğimi
											hayal bile edemezdim.
									","
											et j'ai pensé
à mon ami Bernie.
											Mais je ne voulais pas juste
peindre les ombres.
											Je voulais aussi peindre
les reflets de lumière
											et créer sur son corps
un dégradé de gris.
											J'avais une vision très précise
de ce à quoi cela allait ressembler,
											et alors que je le peignais,
											j'ai fait en sorte
d'être très fidèle à cette vision.
											Mais quelque chose n'arrêtait pas
de vaciller devant mes yeux.
											Je n'étais pas bien sûre
de ce que je regardais.
											Et lorsque j'ai pris le temps
de me reculer un peu,
											c’était magique,
											J'avais transformé mon ami
en une peinture.
											Je n'aurais pas pu prévoir que,
											alors que je voulais peindre une ombre,
											j'allais découvrir cette toute autre dimension,
											que j'allais l'aplatir,
											que j'allais prendre une peinture
et faire d'elle mon ami
											puis faire de mon ami une peinture.
											J'étais cependant un peu partagée,
									","
											Ich wollte wissen, was ich noch
mit Schatten versehen konnte
											und dachte an meinen Freund Bernie.
											Aber ich wollte 
nicht bloß die Schatten malen.
											Ich wollte auch die hellsten Teile malen
											und auf seinem Körper Grautöne abbilden.
											Ich hatte eine genaue Vorstellung davon,
wie es auszusehen hatte
											und als ich dabei war, 
ihn zu malen
											kontrollierte ich dies penibel.
											Aber irgendetwas flimmerte 
ständig vor meinen Augen.
											Ich war nicht ganz sicher,
auf was ich schaute.
											Und als ich einen Schritt zurücktrat:
											die Magie.
											Ich hatte meinen Freund 
in ein Gemälde verwandelt.
											Das konnte ich nicht vorhersehen,
											als ich Schatten malen wollte,
											dass ich eine gänzlich andere Dimension 
so herausholen würde,
											dass ich sie zum Einsturz bringe,
											dass ich ein Gemälde nehmen würde 
und es in meinen Freund verwandle
											und er dann wieder zum Gemälde wird.
									",Your body is my canvas,Alexa Meade,7:04,"creativity,design,art,painting,photography"
"
","
","
","
","
",Your body is my canvas,Alexa Meade,7:04,"creativity,design,art,painting,photography"
"
											I was a little conflicted though,
											because I was so excited about what I'd found,
											but I was just about to graduate from college
											with a degree in political science,
											and I'd always had this dream
											of going to Washington, D.C.,
											and sitting at a desk
											and working in government.
											(Laughter)
											Why did this have to get in the way of all that?
									","
											No entanto, eu estava um pouco confusa,
											porque estava tão animada 
com a minha descoberta,
											mas, também, estava prestes 
a obter o meu diploma
											de licenciatura em Ciências Políticas,
											e sempre tinha tido este sonho
											de ir para Washington D.C.,
											e de me sentar a uma secretária
											e trabalhar para o Governo.
											(Risos)
											Porque é que isto tinha de se atravessar 
no meu caminho?
									","
											Ama kendimle biraz çelişiyordum.
											Keşfettiğim şey beni çok heyecanlandırıyordu,
											fakat siyaset bilimi bölümünden
											mezun olmak üzereydim ve
											hayalim her zaman
											Vaşington'a gidip
											masa başı bir işte
											hükümet için çalışmak olmuştu.
											(Gülüşmeler)
											Şimdi neden bu herşeyi berbat etmek zorundaydı?
									","
											parce que j'étais tellement excitée
par ce que j'avais trouvé,
											mais j'étais aussi sur le point d'obtenir
mon diplôme universitaire
											en sciences politiques,
											et j'avais toujours nourri ce rêve
											d'aller à Washington,
											de m'asseoir à un bureau,
											et de travailler au sein du gouvernement.
											(Rires)
											Pourquoi fallait-il que 
ça vienne perturber mes plans ?
											J'ai pris la décision difficile
									","
											Trotzdem hatte ich einen Konflikt
											denn ich war sehr aufgeregt 
über meinen Fund,
											aber ich war gerade dabei
meinen Uniabschluss
											in Politikwissenschaften zu erhalten,
											und ich hatte immer 
diesen Traum gehabt,
											nach Washington, D.C., zu gehen,
											an einem Schreibtisch
zu sitzen
											und im öffentlichen Dienst zu arbeiten.
											(Lachen)
											Warum musste dies
dazwischen kommen?
									",Your body is my canvas,Alexa Meade,7:04,"creativity,design,art,painting,photography"
