en,es,pt,tr,de,title,speaker,duration,tags
"
","
","
","
","
",A journey through the mind of an artist,Dustin Yellin,7:32,"art,collaboration,creativity"
"
											I was raised by lesbians in the mountains,
											and I sort of came like a forest gnome
to New York City a while back.
											(Laughter)
											Really messed with my head,
but I'll get into that later.
									","
											Fui criado por unas lesbianas
en plena montaña
											y en cierto modo llegué
como un gnomo del bosque
											a la ciudad de Nueva York
hace un tiempo. (Risas)
											Algo que realmente me afectó
pero más detalles más adelante.
									","
											Fui criado por um casal 
de lésbicas nas montanhas
											e, há tempos, vim para Nova Iorque,
como se fosse um gnomo da floresta.
											(Risos)
											Baralhou-me a cabeça, 
mas isso fica para mais tarde.
									","
											Lezbiyenler tarafından 
dağlarda yetiştirildim
											ve bir süre önce New York şehrine 
biraz da orman cücesi gibi geldim.
											(Gülüşmeler)
											Kafamı çok karıştırdı, 
ama buna sonra değineceğim.
									","
											Ich bin mit zwei Müttern
in den Bergen aufgewachsen,
											und kam dann als eine Art Gnom 
nach New York City.
											(Lachen)
											Das brachte mich fast um den Verstand
— aber dazu später mehr.
									",A journey through the mind of an artist,Dustin Yellin,7:32,"art,collaboration,creativity"
"
","
","
","
","
",A journey through the mind of an artist,Dustin Yellin,7:32,"art,collaboration,creativity"
"
											I'll start with when
I was eight years old.
											I took a wood box,
											and I buried a dollar bill, a pen
and a fork inside this box in Colorado.
											And I thought some strange humanoids
or aliens in 500 years would find this box
											and learn about the way
our species exchanged ideas,
											maybe how we ate our spaghetti.
											I really didn't know.
											Anyway, this is kind of funny,
											because here I am, 30 years later,
and I'm still making boxes.
									","
											Empezaré con cuando tenía ocho años.
											Tomé una caja de madera,
											y enterré un billete de un dólar,
una pluma y un tenedor en ella
											en algún lugar en Colorado.
											Y pensé que algunos humanoides
extraños o unos alienígenas
											encontrarían esta caja
unos 500 años más tarde
											y aprenderían cómo nuestra
especie intercambia ideas,
											por ejemplo cómo comemos los espaguetis.
											No tenía ni idea.
											De todas formas, tiene gracia
											porque aquí estoy, 30 años después
y todavía estoy haciendo cajas.
									","
											Vou começar na altura
em que eu tinha oito anos.
											Agarrei numa caixa de madeira,
											enterrei-a com uma nota de dólar,
uma caneta e um garfo, algures no Colorado.
											Pensava que o humanóide ou E.T. que 
encontrasse a caixa, depois de 500 anos,
											iria aprender a forma como 
a nossa espécie trocava ideias,
											talvez como é que comíamos o esparguete.
											Eu sabia lá.
											Enfim, isto é engraçado,
											aqui estou eu, 30 anos depois,
ainda a fazer caixas.
									","
											Önce sekiz yaşımdan bahsedeceğim.
											Colorado'da tahta bir kutu aldım
											ve bu kutunun içine bir dolar banknotu, 
bir kalem ve bir çatal koydum.
											500 yıl sonra birtakım insansılar 
ve uzaylılar bu kutuyu bulup,
											türümüzün fikirleri nasıl birbirlerine 
aktardığını öğreneceklerini düşündüm,
											belki spagettimizi nasıl yediğimizi.
											Gerçekten bilmiyordum.
											Her neyse bu biraz komik,
											çünkü burada, 30 yıl sonra, 
hâlâ kutular yapıyorum.
									","
											Ich fange an als ich acht Jahre alt war.
											Ich nahm eine Holzbox,
											legte eine Dollar-Note, einen Stift
und eine Gabel hinein.
											Ich habe sie in Colorado vergraben,
damit sie Aliens in 500 Jahren finden,
											und etwas über die Art lernen,
wie unsere Spezies Ideen austauscht,
											wie wir Spaghetti essen,
											ich hatte keine wirkliche Idee.
											Es ist schon lustig.
											Denn jetzt, 30 Jahre später,
arbeite ich immer noch mit Boxen.
									",A journey through the mind of an artist,Dustin Yellin,7:32,"art,collaboration,creativity"
"
","
","
","
","
",A journey through the mind of an artist,Dustin Yellin,7:32,"art,collaboration,creativity"
"
											Now, at some point I was in Hawaii —
											I like to hike and surf
and do all that weird stuff,
											and I was making a collage for my ma.
											And I took a dictionary
and I ripped it up,
											and I made it into a sort
of Agnes Martin grid,
											and I poured resin all over it
and a bee got stuck.
											Now, she's afraid of bees
and she's allergic to them,
											so I poured more resin on the canvas,
thinking I could hide it or something.
											Instead, the opposite happened:
											It sort of created a magnification,
											like a magnifying glass,
on the dictionary text.
									","
											En un momento dado estaba en Hawái
											—me gusta ir de excursión y hacer
surf y todas esas cosas raras—
											y estaba haciendo
un collage para mi madre.
											Y tomé un diccionario
y le arranqué todas las páginas
											e hice una especie de celdillas
cuadriculadas al estilo Agnes Martin,
											las cubrí de resina
y una abeja quedó atrapada.
											Bueno, mi madre tiene miedo
a las abejas y es alérgica a ellas,
											así que añadí más resina en el lienzo,
pensando que podía ocultarla.
											En cambio, sucedió lo contrario:
											De alguna manera parecía
que aumentó de tamaño,
											como si fuera que miraras
el texto con una lupa.
									","
											Depois, eu estava no Havai...
											Eu gosto de escalar e fazer ""surf""
e essas coisas todas.
											Estava a fazer uma colagem 
para a minha mãe.
											Peguei no dicionário e rasguei-o,
											e transformei-o numa espécie 
de grelha de Agnes Martin.
											Entornei resina na superfície
e uma abelha ficou presa.
											Bom, ela tem medo de abelhas 
e é alérgica.
											Então entornei mais resina, pensando 
que podia escondê-la ou algo do género.
											Em vez disso, deu-se o oposto.
											Criou uma espécie de ampliação,
											como uma lupa,
no texto do dicionário.
									","
											Bir süre Hawaii'deydim —
											yürümeyi, sörf yapmayı ve tüm
o garip şeyleri yapmayı severim
											ve annem için bir kolaj yapıyordum.
											Bir sözlük aldım ve onu parçaladım,
											bir tür Agnes Martin 
çizgisi hâline getirdim,
											her tarafına reçine döktüm 
ve içinde bir arı kaldı.
											O arılardan korkar ve onlara alerjiktir,
											bu yüzden belki saklayabilirim diye
kanvasın üzerine daha fazla reçine döktüm.
											Tam tersi oldu:
											Daha büyük görünmesini sağladı,
											sözlüğün metni üzerinde 
sanki bir büyüteç varmış gibi.
									","
											Irgendwann war ich dann in Hawaii —
											Ich mag Wandern und Surfen —
											und machte eine Collage für meine Mama.
											Ich nahm ein Wörterbuch und zerriss es,
											und machte eine Art Tabelle daraus.
											Ich habe Harz darüber gegossen,
eine Biene blieb stecken.
											Meine Mama hat Angst vor Bienen
und ist sogar allergisch,
											also goss ich mehr Harz über die Leinwand,
um die Biene zu verstecken.
											Das Gegenteil war der Fall.
											Die Biene wurde irgendwie größer,
											als wäre eine Lupe auf dem Text.
									",A journey through the mind of an artist,Dustin Yellin,7:32,"art,collaboration,creativity"
"
","
","
","
","
",A journey through the mind of an artist,Dustin Yellin,7:32,"art,collaboration,creativity"
"
											So what did I do? I built more boxes.
											This time, I started putting
electronics, frogs,
											strange bottles I'd find in the street —
anything I could find —
											because I was always
finding things my whole life,
											and trying to make relationships
and tell stories between these objects.
											So I started drawing around the objects,
											and I realized: Holy moly,
I can draw in space!
											I can make free-floating lines,
											like the way you would draw
around a dead body at a crime scene.
											So I took the objects out,
											and I created my own taxonomy
of invented specimens.
											First, botanical —
which you can kind of get a sense of.
											Then I made some
weird insects and creatures.
											It was really fun; I was just
drawing on the layers of resin.
									","
											¿Entonces que hice? Construí más cajas.
											Esta vez, empecé a añadir
elementos electrónicos, ranas,
											extrañas botellas que iba encontrando
por la calle, todo que pude encontrar,
											porque estaba buscando
cosas toda mi vida,
											tratando de relacionarlas
y contar historias sobre estos objetos.
											Así que me puse a dibujar
alrededor de los objetos,
											y me dí cuenta de que Dios mío
puedo dibujar en el espacio.
											Puedo fluir trazados,
											dibujar igual que se hace alrededor
de un cadáver en la escena del crimen.
											Y saqué los objetos
											y creé mi propia taxonomía
de especímenes inventados.
											Primero, botánicos... de los 
que podrán hacerse una idea.
											Luego hice unos
insectos y criaturas extraños.
											Fue muy divertido dibujar
en las capas de resina.
									","
											Então, o que fiz? 
Criei mais caixas.
											Desta vez, comecei a pôr
aparelhos electrónicos, sapos,
											garrafas estranhas que encontrava 
na rua... tudo o que encontrava.
											Passei a minha vida toda 
a encontrar coisas,
											a tentar criar ligações 
e a contar histórias com estes objectos.
											Comecei, então, a desenhar 
à volta dos objectos e apercebi-me:
											Espera lá, consigo desenhar no espaço!
											Consigo fazer linhas flutuantes livres,
											como se desenham linhas à volta
de um corpo numa cena de crime.
											Então tirei os objectos,
											e criei a minha própria taxonomia 
de espécimes inventados.
											Primeiro, botânica...
da qual podem ter uma noção.
											Depois criei insectos 
e criaturas estranhas.
											Foi divertido; eu estava só 
a desenhar na resina.
									","
											Sonra ne mi yaptım? 
Daha fazla kutu yaptım.
											Bu sefer, elektronikler, kurbağalar, 
yolda bulduğum ilginç şişeleri
											koymaya başladım — 
bulabildiğim her şeyi —
											çünkü tüm yaşamım boyunca hep 
bir şeyler buluyordum,
											bu objeler arasında ilişkiler kurmaya 
ve hikâyeler anlatmaya çalışıyordum.
											Böylece objelerin çevresini 
çizmeye başladım
											ve şunu fark ettim: Aman Tanrım, 
boşlukta çizebiliyorum!
											Boşlukta yüzen çizgiler yapabiliyorum,
											bir suç mahalinde ölü birinin 
çevresini çizdiğiniz gibi.
											Böylece objeleri çıkardım
											ve icat ettiğim türlerin kendi 
taksonomilerini yarattım.
											Öncelikle botanik — 
bir şekilde o hissi alabiliyorsunuz.
											Sonra garip böcekler ve yaratıklar yaptım.
											Gerçekten eğlenceliydi; sadece reçinenin 
katmanları üzerine çiziyordum.
									","
											Was habe ich gemacht? Mehr Boxen gebaut.
											Diesmal nahm ich Elektronik, Frösche,
											komische Flaschen —
alles, was ich fand —
											weil ich immer irgendwas fand,
											und versuchte, die Objekte zu verbinden.
											Ich hab um sie herum gemalt und bemerkt:
											Wow! Ich kann in der Luft malen!
											Ich kann frei schwebende Linien ziehen,
											wie die um eine Leiche herum.
											Also nahm ich die Sachen raus
											und habe meine eigene Taxonomie 
von erfundenen Exemplaren gemacht.
											Zuerst: Botanisch —
das erklärt sich noch recht leicht.
											Danach: komische Insekten und Kreaturen.
											Das war echt toll; ich habe einfach
auf Harzschichten gezeichnet.
									",A journey through the mind of an artist,Dustin Yellin,7:32,"art,collaboration,creativity"
"
","
","
","
","
",A journey through the mind of an artist,Dustin Yellin,7:32,"art,collaboration,creativity"
"
											And it was cool, because I was actually
starting to have shows and stuff,
											I was making some money,
I could take my girlfriend for dinner,
											and like, go to Sizzler.
											It was some good shit, man.
											(Laughter)
									","
											Y fue genial, porque empecé 
a montar exposiciones y esas cosas,
											y estaba ganando algo de dinero,
para llevar a mi novia a cenar,
											por ejemplo, ir a Sizzler.
											Era estupendo, hombre.
											(Risas)
									","
											E foi giro, porque eu começava
a fazer exposições e coisas do género.
											Estava a ganhar dinheiro, 
podia levar a namorada a jantar,
											e, tipo, ir ao Sizzler.
											Estava a ser mesmo fixe.
											(Risos)
									","
											Gerçekten hoştu, çünkü aslına bakarsanız 
sergilerim olmaya başladı,
											biraz para kazanıyordum, kız arkadaşımı 
akşam yemeğine götürebiliyordum
											vesaire, Sizzler'e gidebiliyordum.
											Bayağı müthiş şeylerdi, dostum!
											(Gülüşmeler)
									","
											Das war cool, weil ich dann auch begann,
Shows und so was zu machen.
											Ich hab Geld verdient, 
konnte mit meiner Freundin ausgehen,
											ins Restaurant gehen.
											Das war echt geil!
											(Lachen)
									",A journey through the mind of an artist,Dustin Yellin,7:32,"art,collaboration,creativity"
