en,pt,tr,fr,title,speaker,duration,tags
"
","
","
","
",Why medicine often has dangerous side effects for women,Alyson McGregor,15:29,"TEDx,disease,health,health care,heart health,medical research,medicine,women"
"
											We all go to doctors.
											And we do so with trust and blind faith
											that the test they are ordering
and the medications they're prescribing
											are based upon evidence —
											evidence that's designed to help us.
											However, the reality is that that hasn't
always been the case for everyone.
											What if I told you
											that the medical science discovered
over the past century
											has been based on only
half the population?
									","
											Todos nós vamos ao médico.
											E fazemo-lo com confiança e uma fé cega
											em que os exames que nos mandam fazer
e os medicamentos que nos receitam
											se baseiam em provas,
											provas destinadas a ajudar-nos.
											A realidade é que isso nem sempre acontece
com toda a gente.
											E se eu vos disser
											que a ciência médica descoberta
no século passado
											se baseou apenas em metade da população?
									","
											Hepimiz doktorlara gideriz.
											Ayrıca istedikleri testlerin ve 
verdikleri reçetelerdeki ilaçların
											bize faydalı olacağı bulgularına 

											dayanılarak hazırlandığına güvenir
											ve buna körü körüne inanarak yaparız.
											Fakat gerçek şu ki, bu herkes için
her zaman geçerli değildir.
											Sizlere
											tıp biliminin geçtiğimiz yüzyıl boyunca
yaptığı keşifler
											sadece nüfusun yarısını
temel almıştır desem?
									","
											Nous allons tous chez le médecin.
											Et nous le faisons
avec une confiance totale
											envers les examens et médicaments
qu'il nous prescrit,
											envers le fait qu'ils soient
basés sur des preuves,
											qu'ils ont été créés pour nous aider.
											Cependant, en réalité,
ce n'est pas le cas pour tout le monde.
											Et si je vous disais
											que ce que la science médicale
a découvert durant le siècle dernier
											est basé uniquement
sur la moitié de la population ?
									",Why medicine often has dangerous side effects for women,Alyson McGregor,15:29,"TEDx,disease,health,health care,heart health,medical research,medicine,women"
"
","
","
","
",Why medicine often has dangerous side effects for women,Alyson McGregor,15:29,"TEDx,disease,health,health care,heart health,medical research,medicine,women"
"
											I'm an emergency medicine doctor.
											I was trained to be prepared
in a medical emergency.
											It's about saving lives. How cool is that?
											OK, there's a lot of runny noses
and stubbed toes,
											but no matter who walks
through the door to the ER,
											we order the same tests,
											we prescribe the same medication,
											without ever thinking about the sex
or gender of our patients.
											Why would we?
											We were never taught that there were
any differences between men and women.
									","
											Sou médica de urgências.
											Fui treinada para estar preparada
para emergência médicas.
											Trata-se de salvar vidas. Não é fixe?
											Ok, há muitos narizes a pingar 
e pés esmagados,
											mas, seja quem for que entre 
pela porta das urgências,
											mandamos fazer os mesmos exames,
											receitamos os mesmos medicamentos,
											sem pensar sequer qual o sexo dos doentes.
											Porque é que havíamos de pensar nisso?
											Nunca nos ensinaram que havia 
qualquer diferença entre homens e mulheres.
									","
											Ben bir acil servis doktoruyum.
											Acil yardıma hazır olmak
üzerine eğitim aldım.
											Bu hayat kurtarma meselesi.
Ne harika!
											Tamam birçok burnu akan ve
ayak parmağını çarpıp incitenler var
											fakat acil servisin kapısından içeriye
kim girerse girsin
											aynı testleri istiyoruz,
											aynı ilaçları yazıyoruz,
											biyolojik ya da toplumsal cinsiyetini
hiç düşünmeden.
											Neden düşünecektik ki?
											Bize kadınlar ve erkekler arasında
bazı farklılıklar olduğu hiç anlatılmadı.
									","
											Je suis médecin urgentiste.
											J'ai été formée afin d'être prête
en cas d'urgence médicale.
											Je sauve des vies.
N'est-ce pas cool ?
											OK, il y a beaucoup de nez qui coulent
et d'orteils écrasés,
											mais peu importe qui rentre
dans la salle des urgences,
											nous préconisons les mêmes tests,
											nous prescrivons les mêmes médicaments,
											sans jamais penser au sexe
ou au genre de nos patients.
											Pourquoi le ferions-nous ?
											On ne nous a jamais dit
qu'il y avait une différence
											entre les hommes et les femmes.
									",Why medicine often has dangerous side effects for women,Alyson McGregor,15:29,"TEDx,disease,health,health care,heart health,medical research,medicine,women"
"
","
","
","
",Why medicine often has dangerous side effects for women,Alyson McGregor,15:29,"TEDx,disease,health,health care,heart health,medical research,medicine,women"
"
											A recent Government Accountability study
revealed that 80 percent of the drugs
											withdrawn from the market
											are due to side effects on women.
											So let's think about that for a minute.
											Why are we discovering
side effects on women
											only after a drug has been
released to the market?
											Do you know that it takes years
for a drug to go from an idea
											to being tested on cells in a laboratory,
											to animal studies,
											to then clinical trials on humans,
											finally to go through
a regulatory approval process,
											to be available for your doctor
to prescribe to you?
											Not to mention the millions and billions
of dollars of funding
											it takes to go through that process.
											So why are we discovering
unacceptable side effects
											on half the population
after that has gone through?
											What's happening?
									","
											Um recente estudo 
da responsabilidade do governo
											revelou que 80% dos medicamentos
retirados do mercado
											foram retirados por terem 
efeitos colaterais nas mulheres.
											Pensem bem nisto.
											Porque é que só estamos a descobrir
efeitos colaterais nas mulheres
											depois de um medicamento
ter sido lançado no mercado?
											Passam-se anos até que um medicamento
passe de uma ideia
											testada em células num laboratório,
											estudada em animais,
											e depois em experiências
clínicas em pessoas,
											para finalmente passar por um processo
de aprovação regulador,
											até estar disponível 
para ser receitado pelo médico?
											Para não falar dos milhões e milhares 
de milhões de dólares de financiamento
											que são necessários 
para todo este processo.
											Então porque é que descobrimos
efeitos colaterais inaceitáveis
											em metade da população
depois de passar por tudo isto?
											O que é que se passa?
									","
											Yeni bir ""Devlet İzlenebilirlik""
araştırması ilaçların %80 'inin
											kadınlar üzerindeki yan etkileri yüzünden
											piyasadan çekildiğini ortaya çıkardı.
											O zaman bunu bir dakika düşünelim.
											Neden bir ilacın
kadınlara yan etkisi olduğunu
											satışa sunulduktan hemen sonra
fark ediyoruz?
											Bir hapın bir fikir olmaktan çıkıp
											laboratuvar birimlerinde test edilmesi,
											hayvanlarda denenmesi, sonra
											insanlar üzerinde 
klinik deneyler yapılması,
											son olarak doktorunuzun size reçete
olarak yazabilmesi için
											ruhsat onayı aşamasından geçmesinin
yıllar aldığını biliyor musunuz?
											Bu aşamalardan geçerken harcanan
milyonlar ve milyarlarca dolarlık
											bütçeden bahsetmiyorum bile.
											O zaman neden onaylandıktan sonra
nüfusun yarısında
											kabul edilemez yan etkilerle 
karşılaşıyoruz?
											Neler oluyor?
									","
											Une récente étude de la responsabilité
gouvernementale a montré
											que 80% des médicaments
											retirés du marché
											le sont à cause des effets secondaires
sur les femmes.
											Pensons-y un instant.
											Pourquoi découvrons-nous
des effets secondaires sur les femmes
											seulement après que le médicament
est mis sur le marché ?
											Savez-vous qu'il faut des années
pour qu'un médicament passe d'une idée
											aux tests sur des cellules
dans un laboratoire,
											aux essais sur des animaux,
											puis aux essais cliniques
sur des humains,
											pour enfin passer par un processus
règlementaire d'approbation,
											pour que votre médecin
puisse vous le prescrire ?
											Sans citer les millions et les milliards
de dollars de financement
											qu'il faut dépenser au cours
de ce processus.
											Pourquoi découvrons-nous des 
effets secondaires inacceptables
											chez la moitié de la population
après tout ce parcours ?
											Que se passe-t-il ?
									",Why medicine often has dangerous side effects for women,Alyson McGregor,15:29,"TEDx,disease,health,health care,heart health,medical research,medicine,women"
"
","
","
","
",Why medicine often has dangerous side effects for women,Alyson McGregor,15:29,"TEDx,disease,health,health care,heart health,medical research,medicine,women"
"
											Well, it turns out that those cells
used in that laboratory,
											they're male cells,
											and the animals used
in the animal studies were male animals,
											and the clinical trials have been
performed almost exclusively on men.
									","
											Acontece que as células
usadas em laboratório,
											são células masculinas.
											Os animais usados nos estudos 
de animais, são machos.
											E as experiências clínicas têm sido feitas
quase exclusivamente em homens.
									","
											Yani, laboratuvarlarda kullanılan 
hücrelerin
											eril hücreler olduğu ve
											hayvanlar üzerinde yapılan çalışmalardaki
hayvanların eril olduğu
											ve de klinik denemelerin yalnızca
erkeklere uygulandığı ortaya çıkıyor.
									","
											Il s'avère que ces cellules
utilisées en laboratoire,
											sont des cellules de mâles,
											et les animaux utilisés dans les essais
cliniques sont de sexe masculin,
											et les essais cliniques ont été réalisés
presque exclusivement sur des hommes.
									",Why medicine often has dangerous side effects for women,Alyson McGregor,15:29,"TEDx,disease,health,health care,heart health,medical research,medicine,women"
"
","
","
","
",Why medicine often has dangerous side effects for women,Alyson McGregor,15:29,"TEDx,disease,health,health care,heart health,medical research,medicine,women"
"
											How is it that the male model became
our framework for medical research?
											Let's look at an example that has been
popularized in the media,
											and it has to do
with the sleep aid Ambien.
											Ambien was released on the market
over 20 years ago,
											and since then, hundreds of millions
of prescriptions have been written,
											primarily to women, because women
suffer more sleep disorders than men.
											But just this past year,
											the Food and Drug Administration
recommended cutting the dose in half
											for women only,
											because they just realized
that women metabolize the drug
											at a slower rate than men,
											causing them to wake up in the morning
											with more of the active drug
in their system.
											And then they're drowsy and they're
getting behind the wheel of the car,
											and they're at risk
for motor vehicle accidents.
											And I can't help but think,
as an emergency physician,
											how many of my patients
that I've cared for over the years
											were involved in a motor vehicle accident
											that possibly could have been prevented
											if this type of analysis was performed
and acted upon 20 years ago
											when this drug was first released.
											How many other things need
to be analyzed by gender?
											What else are we missing?
									","
											Porque é que o modelo masculino se tornou
no padrão para a investigação médica?
											Vejamos um exemplo que tem sido
popularizado pelos ""media"".
											Tem a ver com o auxiliar de sono Ambien,
											O Ambien foi lançado no mercado
há mais de 20 anos.
											Desde então, têm sido passadas
centenas de milhões de receitas,
											principalmente a mulheres,
											porque as mulheres sofrem mais 
de perturbões do sono do que os homens.
											Mas no ano passado,
											a Administração de Alimentos e Drogas
recomendou cortar a dose ao meio
											só para as mulheres,
											porque descobriram que as mulheres
metabolizam o medicamento
											a um ritmo mais lento do que os homens,
											fazendo com que acordem de manhã
											com muito do medicamento ativo 
no organismo.
											Por isso ficam sonolentas
e quando pegam no volante
											correm o risco de acidentes de viação.
											Não posso deixar de pensar,
enquanto médica de urgências,
											em quantas das minhas pacientes
que tratei ao longo dos anos
											se envolveram num acidente de viação
											que possivelmente podia ter sido evitado
											se este tipo de análise 
tivesse sido feito há 20 anos,
											quando este medicamento 
foi lançado pela primeira vez.
											Quantas outras coisas precisam 
de ser analisadas de acordo com o sexo?
											Que mais é que não sabemos?
									","
											Nasıl olur da erkek model 
tıbbi araştırmalarımızın taslağı olur?
											Medyada oldukça popüler olan
bir örneğe bakalım;
											üstelik uyku ilacı Ambien ile ilgili.
											Ambien yirmi yıldan önce
satışa sunulmuştur
											ve o zamandan beri ağırlıklı olarak
kadınlar olmak üzere yüz milyonlarca
											reçete yazılmıştır çünkü kadınlar
erkeklerden daha çok uyku bozukluğu çeker.
											Ancak geçtiğimiz yıl,
											Gıda ve İlaç Kurumu en azından kadınlar
için dozu yarıya indirmeyi
											tavsiye etti,
											çünkü kadınların erkeklerden
daha yavaş bir oranda
											ilacı metabolize ettiğini 
henüz fark ettiler,
											bu ise sabahları vücutlarında daha fazla

											aktif uyuşturucu maddeyle
uyanmalarına sebep oluyor.
											Sonra uykulu uykulu 
direksiyonun başına geçiyorlar
											ve trafik kazası geçirme 
tehlikesi altında oluyorlar.
											Ben de bir acil servis doktoru olarak,

											eğer böyle bir araştırma yirmi yıl önce
bu ilaç ilk çıktığında yapılsaydı
											ve ona göre hareket edilseydi
											yıllardır ilgilendiğim hastaların
kaç tanesinin
											trafik kazasına karışmasının
belki önüne geçilebilirdi
											diye düşünmeden edemiyorum.
											Başka nelerin toplumsal cinsiyet
açısından incelenmesi gerekiyor?
											Kaçırdığımız başka neler var?
									","
											Comment se fait-il que le modèle mâle soit
devenu le cadre de la recherche médicale ?
											Considérons un exemple
qui a été popularisé par les média.
											Cela a rapport à
l'agent somnifère Ambien.
											Ambien a été mis sur le marché
il y a plus de 20 ans.
											Depuis, des centaines de millions
de prescriptions ont été écrites,
											principalement à des femmes
											car elles souffrent plus de troubles
du sommeil que les hommes.
											L'année dernière seulement,
											l'agence américaine des produits
alimentaires et médicamenteux
											a recommandé de diviser par deux
la dose pour les femmes
											car ils ont réalisé
que les femmes métabolisent le médicament
											plus lentement que les hommes,
											Elles se réveillaient alors le matin
											avec plus de médicament actif
dans leur système.
											Elles sont somnolentes,
elles prennent le volant
											et ont des risques
d'accidents de voiture.
											En tant que médecin urgentiste,
je ne peux pas m'empêcher de penser
											au nombre de patients dont
je me suis occupée au cours des années
											et qui ont été impliqués
dans un accident de voiture.
											Cela aurait pu être évité
											si de telles analyses
avaient été faites il y a 20 ans
											et que des mesures avaient été prises
en conséquence
											lorsque ce médicament
a été commercialisé.
											Combien d'autres choses ont besoin
d'être analysées selon le genre ?
											Que loupons-nous d'autre ?
									",Why medicine often has dangerous side effects for women,Alyson McGregor,15:29,"TEDx,disease,health,health care,heart health,medical research,medicine,women"
