en,fr,tr,title,speaker,duration,tags
"
","
","
","Scientists must be free to learn, to speak and to challenge",Kirsty Duncan,13:55,"discovery,science,failure,education,social change,society,government"
"
											Let me tell you about rock snot.
											Since 1992, Dr. Max Bothwell,
											a Government of Canada scientist,
											has been studying a type of algae
that grows on rocks.
											Now, the very unscientific term
for that algae is rock snot,
											because as you can imagine,
											it looks a lot like snot.
											But scientists also call it
Didymosphenia geminata
											and for decades, this algae
has been sliming up riverbeds
											around the world.
											The problem with this algae
											is that it is a threat to salmon, to trout
											and the river ecosystems it invades.
									","
											Permettez-moi de vous parler
de la morve des rochers.
											Depuis 1992, le Dr Max Bothwell,
											scientifique travaillant
pour le gouvernement canadien,
											étudie ce type d'algue
qui pousse sur les rochers.
											Le nom très peu scientifique
de cette algue est la morve des rochers,
											parce que, comme vous l'avez compris,
											elle ressemble à de la morve.
											Mais les scientifiques l'appellent aussi
Didymosphenia geminata
											et depuis des décennies, cette algue
s'est propagée dans les rivières
											du monde entier.
											Le problème avec cette algue
											est qu'elle menace
les saumons, les truites
											et tout l'écosystème des rivières.
									","
											Size kaya mukusundan bahsedeyim.
											Kanada Hükûmetinin bilimcisi
											Dr. Max Bothwell, 1992'den bu yana
											kayaların üzerinde büyüyen
bir tür yosun üzerinde çalışıyor.
											Bu yosun için kullanılan
bilimsel olmayan sözcük kaya mukusu,
											çünkü anlayacağınız üzere
											mukusa çok benziyor.
											Bilim insanlarının ona verdiği diğer ad
Didymosphenia geminata
											ve yıllar boyunca bu yosun
dünyanın her bir yanında
											nehir yataklarını kaplıyor.
											Bu yosunla ilgili sorun şu ki
											somon balığı ve alabalığın yanı sıra
											dâhil olduğu ekosistemi de tehdit ediyor.
									","Scientists must be free to learn, to speak and to challenge",Kirsty Duncan,13:55,"discovery,science,failure,education,social change,society,government"
"
","
","
","Scientists must be free to learn, to speak and to challenge",Kirsty Duncan,13:55,"discovery,science,failure,education,social change,society,government"
"
											Now, it turns out Canada's Dr. Bothwell
											is actually a world expert in the field,
											so it was no surprise in 2014
											when a reporter contacted Dr. Bothwell
											for a story on the algae.
											The problem was, Dr. Bothwell
wasn't allowed to speak to the reporter,
											because the government of the day
wouldn't let him.
											110 pages of emails
											and 16 government communication experts
											stood in Dr. Bothwell's way.
											Why couldn't Dr. Bothwell speak?
											Well, we'll never know for sure,
											but Dr. Bothwell's research did suggest
											that climate change
may have been responsible
											for the aggressive algae blooms.
									","
											Et, comme le Dr Bothwell
											est un expert mondial sur le sujet,
											il n'est pas surprenant qu'en 2014,
											un reporter l'ait contacté
											pour écrire un article sur cette algue.
											Le problème était qu'il n'a pas été
autorisé à parler au reporter
											par le gouvernement canadien de l'époque.
											Il y avait 110 pages de mails
											et 16 experts gouvernementaux
dans le domaine de la communication
											entre le Dr Bothwell et le reporter.
											Pourquoi le Dr Bothwell
ne pouvait-il pas parler ?
											Eh bien, on n'en sera jamais sûr,
											mais les recherches
du Dr Bothwell suggéraient
											que le changement climatique
pourrait être responsable
											de la propagation agressive de l'algue.
									","
											Kanadalı Dr. Bothwell'in
											alanında dünya çapında 
uzman olduğunu öğrendik,
											bu yüzden de 2014 yılında
											bir gazetecinin yosunla alakalı bir konuda
											Dr. Bothwell'le iletişime geçmesi
şaşırtıcı olmadı.
											Ancak Dr. Bothwell
gazeteciyle konuşamazdı,
											çünkü o zamanın hükûmeti
buna izin vermedi.
											110 sayfalık bir eposta
											ve 16 hükûmet iletişim uzmanı
											Bothwell'e engel oldular.
											Dr. Bothwell niçin konuşamıyordu?
											Bunu asla kesin olarak bilemeyeceğiz
											ama onun çalışması şunu gösterdi;
											bu yosunun aşırı yayılmasından
											iklim değişikli sorumlu olabilir.
									","Scientists must be free to learn, to speak and to challenge",Kirsty Duncan,13:55,"discovery,science,failure,education,social change,society,government"
"
","
","
","Scientists must be free to learn, to speak and to challenge",Kirsty Duncan,13:55,"discovery,science,failure,education,social change,society,government"
"
											But who the heck would want to stifle
climate change information, right?
											Yes, you can laugh.
											It's a joke,
											because it is laughable.
									","
											Mais qui diable pourrait vouloir étouffer
une telle information, bon sang ?
											Oui, vous pouvez rire.
											C'est une blague,
											parce que c'est ridicule.
									","
											Peki kim iklim değişikliğiyle ilgili
bilgileri bastırmak ister ki?
											Gülebilirsiniz.
											Bu bir şaka,
											çünkü gülünecek bir durum.
									","Scientists must be free to learn, to speak and to challenge",Kirsty Duncan,13:55,"discovery,science,failure,education,social change,society,government"
"
","
","
","Scientists must be free to learn, to speak and to challenge",Kirsty Duncan,13:55,"discovery,science,failure,education,social change,society,government"
"
											We know that climate change
is suppressed for all sorts of reasons.
											I saw it firsthand
when I was a university professor.
											We see it when countries pull out
of international climate agreements
											like the Kyoto Protocol
and the Paris Accord,
											and we see it when industry fails
to meet its emissions reduction targets.
									","
											Nous savons que les informations
sur le changement climatique
											sont étouffées pour plein de raisons.
											Je l'ai vu de près
quand j'étais professeur d'université.
											On l'a vu quand des pays se sont retirés
des accords mondiaux sur le climat
											tels le protocole de Kyoto
et l'accord de Paris,
											et on le voit encore quand l'industrie
n'arrive pas à tenir ses engagements
											de réduction d'émission
de gaz à effet de serre.
									","
											İklim değişikliğinin 
birçok sebepten bastırıldığını biliyoruz.
											Üniversitede akademisyenken de
bunu bizzat yaşadım.
											Kyoto Protokolü ve Paris Anlaşması gibi
uluslararası anlaşmalardan
											ülkelerin kendilerini
çekişine şahit olduk,
											ayrıca endüstrilerin salınım azaltma
hedeflerine ulaşamadığını da gördük.
									","Scientists must be free to learn, to speak and to challenge",Kirsty Duncan,13:55,"discovery,science,failure,education,social change,society,government"
"
","
","
","Scientists must be free to learn, to speak and to challenge",Kirsty Duncan,13:55,"discovery,science,failure,education,social change,society,government"
"
											But it's not just climate change
information that's being stifled.
											So many other scientific issues
are obscured by alternate facts,
											fake news and other forms of suppression.
											We've seen it in the United Kingdom,
											we've seen it in Russia,
											we've seen it in the United States
											and, until 2015,
											right here in Canada.
											In our modern technological age,
											when our very survival
depends on discovery,
											innovation and science,
											it is critical, absolutely critical,
											that our scientists are free
to undertake their work,
											free to collaborate with other scientists,
											free to speak to the media
											and free to speak to the public.
											Because after all,
											science is humanity's best effort
at uncovering the truth
											about our world,
											about our very existence.
											Every new fact that is uncovered
											adds to the growing body
of our collective knowledge.
											Scientists must be free to explore
											unconventional or controversial topics.
											They must be free to challenge
the thinking of the day
											and they must be free
											to present uncomfortable
or inconvenient truths,
											because that's how scientists
push boundaries
											and pushing boundaries is, after all,
what science is all about.
									","
											Mais il n'y a pas que l'information
sur le changement climatique
											qui est étouffée.
											Tant de questions scientifiques
sont brouillées par les faits alternatifs,
											les fake news et autres formes
de manipulation de l'information.
											On l'a vu au Royaume-Uni,
											on l'a vu en Russie,
											on l'a vu aux États-Unis
											et, jusqu'en 2015,
											ici même au Canada.
											En cette époque technologique,
											au moment où notre survie même
dépend de la recherche,
											de l'innovation et de la science,
											il est crucial, absolument crucial,
											que nos scientifiques
soient libres de travailler,
											libres de collaborer
avec d'autres scientifiques,
											libres de parler aux media
											et libres de parler au grand public.
											Parce qu'après tout,
											la science est ce que l'humanité
a de mieux pour découvrir la vérité
											sur notre monde,
											sur notre existence même.
											Chaque nouvelle découverte
											s'ajoute à la masse croissante
de nos connaissances collectives.
											Les scientifiques doivent
être libres d'explorer
											des sujets non conventionnels,
voire controversés.
											Ils doivent être libres de remettre
en cause notre manière de penser actuelle
											et ils doivent être libres
											de présenter des vérités
inconfortables ou dérangeantes,
											car c'est ainsi que les scientifiques
repoussent les limites.
											Et les repousser, c'est, après tout,
ce à quoi sert la science.
									","
											Fakat bastırılan bilim
iklim değişikliğinden ibaret değil.
											Pek çok diğer bilimsel sorun da
alternatif gerçeklerle, sahte haberlerle
											ve diğer baskı yöntemleriyle
örtbas ediliyor.
											Bunu Birleşik Krallık'ta da gördük,
											Rusya'da da,
											Birleşik Devletler'de de
											ve 2015 yılına kadar,
											Kanada'da da.
											Modern teknoloji çağımızda
											hayatta kalmamız keşfetmeye,
											inovasyon ve bilime bağlıyken
											bilim insanlarımızın işlerini yaparken
											özgür olması ve özgür bir şekilde
diğer bilim insanlaryla işbirliği yapması
											basınla konuşabilmesi
											ve halkla konuşabilmesi
											çok büyük önem taşıyor.
											Çünkü şunu unutmamalıyız ki
											bilim, insanoğlunun dünyamız hakkında
											ve varoluşumuz hakkında
											gerçeği ortaya çıkarma çabasıdır.
											Ortaya çıkan her gerçek
											kolektif bilgimizin 
büyüyen hacmine katkı sağlar.
											Bilim insanları, uygunsuz konuları da
											tartışmalı konuları da özgürce keşfetmeli.
											Günün düşünce yapısına
özgürce meydan okuyabilmeli
											ve uygunsuz gerçekleri
											halka özgürce sunabilmeli,
											çünkü bilim insanları 
sınırları bu şekilde zorlar
											ve sınırları zorlamak da
bilim demektir.
									","Scientists must be free to learn, to speak and to challenge",Kirsty Duncan,13:55,"discovery,science,failure,education,social change,society,government"
