en,es,fr,title,speaker,duration,tags
"
","
","
","What makes a word ""real""?",Anne Curzan,17:13,"TEDx,culture,language"
"
											I need to start by telling you a little bit
											about my social life,
											which I know may not seem relevant,
											but it is.
									","
											Voy a comenzar hablándoles un poco
de mi vida social,
											que puede parecer que no es relevante,
pero lo es.
									","
											Je dois commencer par vous parler
un peu de ma vie sociale,
											même si cela peut ne
pas paraître pertinent,
											ça l'est.
									","What makes a word ""real""?",Anne Curzan,17:13,"TEDx,culture,language"
"
","
","
","What makes a word ""real""?",Anne Curzan,17:13,"TEDx,culture,language"
"
											When people meet me at parties
											and they find out that I'm an English professor
											who specializes in language,
											they generally have one of two reactions.
											One set of people look frightened. (Laughter)
											They often say something like,
											""Oh, I'd better be careful what I say.
											I'm sure you'll hear every mistake I make.""
											And then they stop talking. (Laughter)
											And they wait for me to go away
											and talk to someone else.
											The other set of people,
											their eyes light up,
											and they say,
											""You are just the person I want to talk to.""
											And then they tell me about whatever it is
											they think is going wrong with the English language.
											(Laughter)
									","
											Cuando las personas
me conocen en las fiestas
											y descubren que soy profesora de inglés,
especializada en idiomas,
											por lo general reaccionan
de dos formas diferentes.
											Están los que se asustan.
											(Risas)
											Los que, con frecuencia, me dicen:
											""Oh, tendré más cuidado con lo que diga;
seguro que notas todos mis errores"".
											Y entonces dejan de hablar.
											(Risas)
											Y esperan a que me vaya
y se ponen a hablar con alguien más.

											Y están los otros,
a los que los ojos les brillan y dicen:
											""Eres justo la persona 
con la que quería hablar"".
											Y empiezan a hablarme de lo que creen 
que está mal con el inglés.
											(Risas)
									","
											Quand les gens me croisent en soirée,
											et apprennent
que je suis professeur d'anglais,
											spécialisée dans l'étude de la langue,
											il y a en général deux types de réactions.
											Une partie des invités a l'air effrayé.
(Rires)
											J'entends souvent :
											« Oh, je devrais faire 
attention à ce que je dis.
											Je suis sûr que vous entendrez 
toutes les erreurs que je fais. »
											Et puis ils s'arrêtent de parler. 
(Rires)
											Et ils attendent que je m'en aille
											et que je parle avec quelqu'un d'autre.
											Chez d'autres personnes,
											je vois leurs yeux s'allumer,
											et ils me disent :
											« Vous êtes justement la personne 
à qui je veux parler. »
											Et puis ils me racontent
tout ce qui, à leur avis,
											ne va pas avec la langue anglaise.
											(Rires)
									","What makes a word ""real""?",Anne Curzan,17:13,"TEDx,culture,language"
"
","
","
","What makes a word ""real""?",Anne Curzan,17:13,"TEDx,culture,language"
"
											A couple of weeks ago, I was at a dinner party
											and the man to my right
											started telling me about all the ways
											that the Internet is degrading the English language.
											He brought up Facebook, and he said,
											""To defriend? I mean, is that even a real word?""
									","
											Hace un par de semanas estaba en una cena
y el hombre que estaba a mi derecha
											comenzó a hablarme de todas las formas
en las que Internet estaba
											degradando el inglés.
											Trajo a colación a Facebook y dijo:
											""¿<i>Defriend</i>? ¿En serio, 
es esa una palabra de verdad?
									","
											Il y a deux semaines, j'étais à un dîner,
											et l'homme à ma droite
a commencé à m'expliquer pourquoi
											internet était mauvais pour
la langue anglaise.
											Il a évoqué Facebook, et il a dit :
											«To defriend ? Est-ce que ce mot 
existe vraiment ? »
									","What makes a word ""real""?",Anne Curzan,17:13,"TEDx,culture,language"
"
","
","
","What makes a word ""real""?",Anne Curzan,17:13,"TEDx,culture,language"
"
											I want to pause on that question:
											What makes a word real?
											My dinner companion and I both know
											what the verb ""defriend"" means,
											so when does a new word like ""defriend""
											become real?
											Who has the authority to make those kinds
											of official decisions about words, anyway?
											Those are the questions I want to talk about today.
									","
											Me quiero detener en esta pregunta:
											¿Qué hace que una palabra sea ""de verdad""?
											Mi compañero de cena y yo, 
sabemos qué significa el verbo <i>defriend</i>,
											¿cuándo, entonces, 
una palabra nueva como <i>defriend</i>,
											se vuelve una palabra ""de verdad""?
											¿De hecho, quién tiene la autoridad
para tomar este tipo de decisiones
											acerca de las palabras?
											Estas son las preguntas 
de las que quiero hablar hoy.
									","
											Je vais développer un peu ce point :

											qu'est-ce qui fait
qu'un mot est « réel » ?
											Mon voisin de table et moi savons bien
ce que le verbe « defriend » veut dire,
											alors quand est-ce qu'un nouveau mot
comme « defriend » devient réel ?
											En tout cas, qui a autorité 
pour prendre ce type
											de décision officielle au sujet des mots ?
											C'est de cela dont je veux parler.
									","What makes a word ""real""?",Anne Curzan,17:13,"TEDx,culture,language"
"
","
","
","What makes a word ""real""?",Anne Curzan,17:13,"TEDx,culture,language"
"
											I think most people, when they say a word isn't real,
											what they mean is, it doesn't appear
											in a standard dictionary.
											That, of course, raises a host of other questions,
											including, who writes dictionaries?
									","
											Pienso que cuando la mayoría dice
que una palabra no es ""de verdad""
											a lo que se refieren es a que no aparece
en un diccionario corriente.
											Eso, por supuesto, genera
muchas otras preguntas como
											¿quién escribe los diccionarios?
									","
											Pour la plupart des gens, 
un mot qui n'est pas réel
											est un mot qu'on ne trouve pas
											dans un dictionnaire classique.
											Ce qui soulève plein 
d'autres questions comme,
											par exemple, qui écrit les dictionnaires ?
									","What makes a word ""real""?",Anne Curzan,17:13,"TEDx,culture,language"
"
","
","
","What makes a word ""real""?",Anne Curzan,17:13,"TEDx,culture,language"
"
											Before I go any further,
											let me clarify my role in all of this.
											I do not write dictionaries.
											I do, however, collect new words
											much the way dictionary editors do,
											and the great thing about being a historian
											of the English language
											is that I get to call this ""research.""
											When I teach the history of the English language,
											I require that students teach me
											two new slang words before I will begin class.
											Over the years, I have learned
											some great new slang this way,
											including ""hangry,"" which —
											(Applause) —
											which is when you are cranky or angry
											because you are hungry,
											and ""adorkable,""
											which is when you are adorable
											in kind of a dorky way,
											clearly, terrific words that fill
											important gaps in the English language.
											(Laughter)
											But how real are they
											if we use them primarily as slang
											and they don't yet appear in a dictionary?
									","
											Antes de seguir
déjenme aclararles mi papel en todo esto.
											Yo no escribo diccionarios.
											Sin embargo, sí colecciono 
palabras nuevas,
											de la forma como lo hacen
los editores de diccionarios,
											y lo maravilloso de ser historiadora
de la lengua inglesa
											es que puedo llamarlo ""investigación"".
											Cuando enseño la historia del inglés,
le pido a los estudiantes que me enseñen
											dos nuevos términos de jerga 
antes de comenzar la clase.
											Con el transcurrir de los años,
he aprendido muy buena jerga
											de esta forma, incluyendo <i>""hangry""</i>

											(Aplauso)
											que es cuando estás <i>angry</i> (molesto)
porque estás <i>hungry</i> (hambriento),
											y <i>""adorkable""</i>, que es ser <i>adorable</i>
y ser un poco <i>dorky </i> (tonto).
											Claramente, palabras buenísimas
que sirven para llenar vacíos importantes
											en el inglés.
											(Risas)
											Pero, ¿qué tan verdaderas son
cuando al principio se usan como jerga
											y todavía no aparecen en el diccionario?
									","
											Avant de continuer,
											laissez-moi clarifier mon rôle
dans tout ceci.
											Je n'écris pas de dictionnaires.
											Mais je collectionne les nouveaux mots.
											Comme le font ceux qui éditent 
les dictionnaires.
											Et le bon côté d'être « historienne »
de la langue anglaise
											est que je peux appeler ceci 
de la « recherche ».
											Quand j'enseigne l'histoire de l'anglais,
											j'exige que les étudiants m'apprennent
											deux nouveaux mots d'argot 
avant que je ne commence le cours.
											Au fil des ans, j'ai ainsi appris
quelques mots d'argot géniaux
											comme « hangry », mélange de ...
											(Applaudissements) —
											« hunger » et « angry »
											soit grincheux car mort de faim,
											et « adorkable »
											qui signifie qu'on est adorable
mais d'une façon ringarde.
											Des mots « indispensables »
qui viennent combler
											les grandes lacunes de la langue anglaise.
											(Rires)
											Mais comment peuvent-ils être réels
											si ce ne sont que des mots d'argot
											qu'on ne trouve pas dans un dictionnaire ?
									","What makes a word ""real""?",Anne Curzan,17:13,"TEDx,culture,language"
"
","
","
","What makes a word ""real""?",Anne Curzan,17:13,"TEDx,culture,language"
