es,pt,tr,fr,de,title,speaker,duration,tags
"
","
","
","
","
",The thrilling potential of SixthSense technology,Pranav Mistry,13:50,"demo,design,open-source,technology"
"
											Crecimos
											interactuando con los objetos físicos a nuestro alrededor.
											Hay un enorme número de ellos
											que usamos cada día.
											A diferencia de nuestros dispositivos informáticos,
											estos objetos son mucho más divertidos de usar.
											Cuando se habla de objetos,
											otra cosa viene automáticamente añadida a estos,
											y eso son los gestos:
											cómo manipulamos estos objetos,
											cómo usamos estos objetos en la vida cotidiana.
											Usamos gestos no sólo para interactuar con estos objetos,
											pero también los usamos para interactuar entre nosotros.
											Un gesto de ""¡Namaste!"", quizás, para mostrar respeto hacia alguien,
											o quizás —
											en India no necesito enseñarle a un niño que significa esto
											""cuatro carreras"" en cricket.
											Viene como parte de nuestro aprendizaje diario.
									","
											Nós crescemos a interagir 
com os objetos físicos à nossa volta.
											Há um enorme número deles
											que usamos todos os dias.
											Ao contrário dos nossos 
dispositivos de computação,
											esses objetos são muito mais 
divertidos de usar.
											Quando falamos de objetos,
											há outra coisa que lhes está 
automaticamente associada,
											os gestos:
											como manipulamos esses objetos,
											como os usamos na vida quotidiana.
											Usamos gestos não só 
para interagir com esses objetos,
											mas também para interagirmos 
uns com os outros.
											Um gesto de ""Namaste!"" 
para respeitar alguém.
											Na Índia não temos de ensinar uma criança
											que isto significa 
quatro ""runs"" no críquete.
											Faz parte da nossa aprendizagem quotidiana.
									","
											Hepimiz çevremizdeki
											nesnelerle etkileşimde bulunarak büyüdük.
											Çok büyük bir kısmını
											günlük yaşantımızda kullanıyoruz.
											Birçok bilgi-işlem cihazımızın aksine,
											bu nesneleri kullanmak çok daha zevkli.
											Nesneler hakkında konuştuğunuz zaman,
											bir başka şey de bunun yanında otomatik olarak gelir,
											ki o da jestlerdir:
											nesneleri nasıl manipüle ettiğimiz,
											günlük yaşantımızda nasıl kullandığımız.
											Jestleri sadece bu nesnelerle etkileşim için değil,
											onları kendi aralarında etkileşime sokmak için de kullanırız.
											""Namaste!"" jesti, belki birisine saygı göstermek,
											ya da belki —
											Hindistan'da bir çocuğa bunun krikette ""4 koşu"" demek
											olduğunu öğretmeme gerek yoktur.
											Bu günlük öğrenmenin bir parçası olarak gelir.
									","
											Nous avons tous grandi
											en interagissant avec les objets physiques autour de nous.
											Il y a énormément d'objets
											que nous utilisons tous les jours.
											Contrairement à nos appareils informatiques,
											ces objets sont beaucoup plus amusants à utiliser.
											Quand on parle d'objets,
											quelque chose d'autre vient immédiatement à l'esprit,
											ce sont les gestes :
											comment nous manipulons ces objets,
											comment nous les utilisons dans notre quotidien.
											Nous employons des gestes non seulement pour interagir avec ces objets,
											mais aussi pour interagir entre nous.
											Un geste de ""Namaste!"", par exemple, pour montrer son respect,
											ou encore...
											En Inde, je n'ai pas besoin d'apprendre un enfant que ceci signifie
											un ""four"" au cricket.
											Ça fait partie du langage de tous les jours.
									","
											Wir sind damit aufgewachsen
											mit den physischen Objekten um uns zu interagieren.
											Es gibt eine Menge von ihnen,
											die wir tagtäglich benutzen.
											Im Gegensatz zu Computern
											macht es viel mehr Spass diese Objekte zu benutzen.
											Wenn wir über Objekte reden,
											werden andere Dinge automatisch mit diesen in Verbindung gebracht.
											Dies sind Gesten:
											Wie wir diese Objekte manipulieren,
											wie wir diese Objekte in unserem täglichen Leben benutzen.
											Wir benutzen Gesten nicht nur, um mit Objekten zu interagieren,
											sondern auch um miteinander zu komunizieren.
											Eine Geste ""Namaste!"" zum Beispiel, um jemandem Respekt zu erweisen.
											oder vielleicht —
											In Indien weiss jedes Kind, dass dies
											""Vier"" in Cricket bedeutet.
											Es ist ein Teil von unserem alltäglichen Lernen.
									",The thrilling potential of SixthSense technology,Pranav Mistry,13:50,"demo,design,open-source,technology"
"
","
","
","
","
",The thrilling potential of SixthSense technology,Pranav Mistry,13:50,"demo,design,open-source,technology"
"
											Por eso, estoy muy interesado,
											desde el inicio, en el cómo —
											Cómo nuestro conocimiento
											sobre los objetos y gestos cotidianos,
											y cómo usamos estos objetos,
											pueden ser útiles para nuestras interacciones con el mundo digital.
											En lugar de usar un teclado y un ratón,
											¿Por qué no puedo utilizar mi computador
											del mismo modo en el que interactúo con el mundo físico?
									","
											Portanto, estou muito interessado, 
desde o início
											em como o nosso conhecimento
											sobre objetos e gestos quotidianos,
											e sobre como os usamos,
											pode potenciar as nossas interações 
com o mundo digital.
											Em vez de usar um teclado e um rato,
											porque não usar o meu computador
											da mesma forma 
como interajo com o mundo físico?
									","
											Başından beri,
											bir konuyla ilgileniyorum —
											Yaşantımızdaki günlük objeler
											ve jestler hakkındaki bilgimizin,
											ve onları kullanma biçimimizin
											dijital dünyayla olan etkileşimimize nasıl uyarlanabilir...
											Klavye ve fare kullanmak yerine,
											neden bilgisayarımı fiziksel dünyayla
											etkileşim kurduğum şekilde kullanamayayım?
									","
											Donc, ça m'intéresse beaucoup,
											depuis le début, comment...
											Comment notre connaissance
											des objets et gestes de tous les jours
											et de l'usage de ces objets,
											peut être intégrée dans nos interactions avec le monde numérique.
											Plutôt que d'utiliser un clavier et une souris,
											pourquoi ne pas employer son ordinateur
											de la même façon qu'on interagit avec le monde physique ?
									","
											Ich war von Anfang an sehr interessiert
											an der Art und Weise,
											wie unser Wissen über
											alltägliche Objekte und Gesten
											und unser Wissen über wie wir diese Objekte benutzen
											auf unsere Wechselwirkung mit der digitalen Welt Einfluss nehmen kann.
											Warum kann ich nicht anstatt eine Maus und eine Tastatur
											einfach meinen Computer auf die gleiche Weise bedienen,
											wie ich mit der echten Welt Interagiere?
									",The thrilling potential of SixthSense technology,Pranav Mistry,13:50,"demo,design,open-source,technology"
"
","
","
","
","
",The thrilling potential of SixthSense technology,Pranav Mistry,13:50,"demo,design,open-source,technology"
"
											Comencé esta exploración hace unos ocho años atrás,
											y comenzó literalmente con un ratón en mi escritorio.
											En vez de usarlo en mi computador,
											lo abrí.
											La mayoría de ustedes estará consciente, que en esos días,
											el ratón venia con una bola dentro,
											y tenía 2 rodillos
											que guiaban al computador en la dirección en la que se está moviendo la bola.
											y, a su vez, donde el ratón se está moviendo.
											Yo estaba interesado en estos dos rodillos,
											y quería más de ellos, entonces tome prestado otro ratón de un amigo —
											nunca lo devolví —
											y ahora tenía cuatro rodillos.
											Curiosamente, lo que hice con estos rodillos fue,
											básicamente, los saque de los ratones
											y los coloque en una línea.
											Tenía unas cuerdas, poleas y algunos resortes.
											Lo que obtuve fue básicamente un dispositivo gestual
											que actúa como un sensor de movimiento}
											hecho a un precio de 2 dólares.
											Entonces, cualquier movimiento que haga en el mundo físico
											es replicado dentro del mundo digital
											sólo usando este pequeño aparato que hice, hace unos ocho años atrás,
											en el 2000.
									","
											Então, iniciei esta exploração
há cerca de 8 anos,
											e começou literalmente 
com um rato na minha secretária.
											Em vez de o usar para o meu computador,
											na verdade, abri-o.
											A maior parte de vós deve saber 
que, nessa altura,
											os ratos costumavam ter uma bola dentro,
											e havia dois cilindros
											que guiavam o computador 
para onde se movia a bola,
											e, consequentemente, 
para onde se movia o rato.
											Eu estava interessado 
nestes dois cilindros,
											mas queria mais, e pedi emprestado 
outro rato a um amigo,
											— que nunca devolvi —
											e fiquei com quatro cilindros.
											Então retirei os cilindros dos ratos
											e depois dispu-los numa linha.
											Tinha alguns fios, roldanas 
e algumas molas.
											Obtive um dispositivo de interface gestual
											que funcionava como 
um dispositivo de deteção de movimentos,
											por apenas dois dólares.
											Qualquer movimento que faça
no meu mundo físico
											é replicado no mundo digital
											usando apenas este pequeno dispositivo 
que construí,
											há cerca de 8 anos, em 2000.
									","
											Bu yolculuğa 8 yıl önce başladım,
											ve gerçekten de masamın üstündeki fare ile başladı.
											Onu bilgisayarımla kullanmak yerine,
											onun içini açtım.
											Çoğunuz bilirsiniz, o zamanlar,
											farelerin içinde bir top olurdu,
											ve iki tane tekerlek vardı ki
											bunlar bilgisayara topun ve ona uyumlu olarak
											farenin nereye gittiğini iletirlerdi.
											Her neyse, bu tekerlekler benim ilgimi çekti,
											ve daha fazlasını istedim, dolayısıyla arkadaşımdan bir fare daha ödünç aldım —
											ona hiç geri vermedim —
											böylece dört tane tekerleğim oldu.
											İlginç olan, basit bir şekilde,
											bu tekerlekleri farelerden çıkarttım
											ve onları bir çizgi üzerine monte ettim.
											Düzenekte birkaç iplik, makara ve yay da vardı.
											Yaptığım şey temel olarak iki dolarlık
											el hareketlerini algılayan bir hareket arayüzü
											cihazıydı.
											Ve, işte, yaklaşık sekiz yıl önce, 2000'de yaptığım
											sadece küçük bir alet ile fiziksel dünyada
											yaptığım her hareket dijital dünyada taklit
											ediliyor.
									","
											Donc, j'ai commencé cette recherche il y a huit ans,
											et tout a littéralement commencé avec une souris sur mon bureau.
											Plutôt que de l'utiliser pour mon ordinateur,
											je l'ai ouverte.
											Vous êtes sans doute au courant que, à cette époque,
											la souris avait une boule à l'intérieur,
											et il y avait deux rouleaux
											qui indiquaient à l'ordinateur comment la boule roulait,
											et, par conséquent, où la souris se déplaçait.
											Donc, je m'intéressais à ces deux rouleaux,
											et j'en voulais plus, donc j'ai demandé à un ami qu'il me prête une souris...
											Je ne l'ai jamais rendue...
											Et finalement j'avais quatre rouleaux.
											Curieusement, ce que j'ai fait avec ces rouleaux, c'est,
											en gros, je les ai enlevés des souris
											et je les ai alignés.
											Il y avait quelques fils, des poulies et des ressorts.
											Je me suis retrouvé avec une interface gestuelle,
											se comportant comme un capteur de mouvement
											qui m'a coûté deux dollars.
											Donc, ici, tous mes mouvements dans le monde physique
											sont reproduits dans le monde numérique
											simplement en utilisant ce dispositif que j'ai construit il y a huit ans,
											en 2000.
									","
											Ich habe also vor acht Jahren mit der Forschung begonnen,
											und habe einfach mit der Maus begonnen.
											Anstatt sie für meinen Computer zu benutzen,
											habe ich sie geöffnet.
											Die meisten von Ihnen wissen sicherlich, dass zur damaligen Zeit
											die Maus eine Kugel in sich hatte.
											An dieser Kugel waren zwei Rollen,
											welche dem Computer zeigen wohin sich die Kugel bewegt,
											und damit auch wohin sich die Maus bewegt.
											Ich habe mich für diese zwei Rollen interessiert,
											und wollte mehrere von ihnen, also lieh ich mir eine andere Maus von einem Freund,
											- Er hat sie bis heute nicht zurück -
											und hatte nun vier Rollen.
											Interessanterweise ist das, was ich mit diesen Rollen tat
											einfach nur dass ich sie von der Maus abmontierte
											und alle in einer Reihe anordnete.
											Ich brachte einige Fäden, Flaschenzüge und Federn an und
											bekam ein Design für ein Gesten-Interface,
											welches wie ein Bewegungs-Sensor arbeitet.
											Kostenpunkt: Zwei $
											Egal welche Bewegung ich in meiner echten Welt machte
											wurde nur mithilfe meines kleinen Gerätes in der
											digitalen Welt repliziert. Vor acht Jahren,
											im Jahre 2000.
									",The thrilling potential of SixthSense technology,Pranav Mistry,13:50,"demo,design,open-source,technology"
"
","
","
","
","
",The thrilling potential of SixthSense technology,Pranav Mistry,13:50,"demo,design,open-source,technology"
"
											Por el interés que tenía en integrar estos dos mundos,
											Pensé en las notas adhesivas.
											Pensé, ""¿Por qué no conectar
											la interfaz física de una nota adhesiva
											a una digital?""
											Un mensaje escrito en una nota adhesiva a mi mamá
											en papel
											puede venir como un mensaje de texto,
											o un recordatorio de reuniones
											que se sincroniza inmediatamente con mi calendario digital —
											una lista de tareas que se sincroniza automáticamente contigo.
											Pero también puedes buscar en el mundo digital,
											o quizás hacer una pregunta, diciendo,
											""¿Cual es la dirección del Dr. Smith?""
											y este pequeño sistema lo imprime —
											entonces funciona como un sistema de entrada y salida,
											hecho solamente de papel.
									","
											Como estava interessado 
em integrar estes dois mundos,
											pensei em post-its.
											""Porque não posso ligar
											o interface normal de um post-it físico
											ao mundo digital?""
											Uma mensagem escrita 
num post-it para a minha mãe
											em papel
											pode tornar-se uma SMS.
											Um lembrete de reunião
											pode sincronizar 
com o meu calendário digital,
											Uma lista de tarefas que sincroniza 
automaticamente convosco.
											Mas também podem procurar 
no mundo digital,
											ou talvez escrever uma consulta, dizendo,
											""Qual é o endereço do Dr. Smith?""
											e este pequeno sistema acaba por imprimir,
											funcionando como um sistema
de entrada-saída em papel,
											feito apenas de papel.
									","
											Bu iki dünyayı birleştirmekle ilgilendiğimden,
											yapışkan notları düşündüm.
											Ve kendime sordum, ""Neden
											fiziksel bir yapışkan not arayüzünü dijital
											dünyaya bağlayamayayım?""
											Kağıt üzerinde anneme yazılmış bir not
											bir SMS
											haline gelebilir,
											yahut bir toplantı hatırlatması
											dijital takvimimle otomatik olarak senkronize olabilir —
											sizinle otomatik olarak senkronize olan bir yapılacaklar listesi.
											Ama dijital dünyada aynı zamanda arama da
											yapabilirsiniz, ya da ""Dr. Smith'in adresi
											nedir?"" gibi bir sorgu yapabilirsiniz.
											ve bu küçük sistem gerçekten sonucu bastırır —
											kısacası sistem yalnızca kağıttan yapılmış bir kağıt
											girdi-çıktı sistemi gibi davranır
									","
											Parce que je voulais intégrer ces deux mondes,
											j'ai pensé aux mémos.
											Je me suis demandé : ""Pourquoi pas connecter
											l'interface usuelle d'un mémo physique
											à une interface numérique ?"".
											Un message écrit sur un mémo à ma mère
											sur du papier
											pourrait devenir un SMS,
											ou encore un rappel pour une réunion
											se synchronise automatiquement avec mon agenda numérique...
											Une liste de choses à faire qui s'adapte systématiquement à vous.
											Mais vous pouvez aussi faire des recherches dans le monde numérique,
											par exemple vous pouvez demander
											""Quelle est l'adresse du Dr Smith ?""
											et ce petit système l'imprime...
											donc c'est comme un système d'entrée et sortie de données en papier,
											fait juste avec du papier.
									","
											Weil es mich sehr interessiert hat diese zwei Welten ineinander zu integrieren,
											dachte ich an Klebenotizen.
											Ich dachte, ""Warum kann ich nicht das normale Interface einer Notiz
											der realen Welt mit der
											digitalen Welt verbinden?""
											Eine Nachricht an meine Mutter,
											die ich auf einen Notizblock schrieb
											könnte sie als SMS erreichen,
											oder vielleicht kann ein Treffen-Erinnerer
											sich automatisch mit meinem Kalender synchronisieren.
											oder eine to-do Liste, die sich automatisch mit ihnen synchronisiert.
											Aber sie können auch in der digitalen Welt suchen,
											wenn sie eine Frage stellen:
											""Was ist Dr.Smith's Adresse?""
											druckt dieses kleine System diese für sie aus —
											also arbeitet es eigentlich wie ein Papier-Eingabe-Ausgabe System,
											welches aus Papier besteht.
									",The thrilling potential of SixthSense technology,Pranav Mistry,13:50,"demo,design,open-source,technology"
"
","
","
","
","
",The thrilling potential of SixthSense technology,Pranav Mistry,13:50,"demo,design,open-source,technology"
"
											En otra exploración,
											pensé en hacer un lápiz que pueda dibujar en tres dimensiones.
											Entonces, implemente este lápiz
											que puede ayudar a diseñadores y arquitectos
											no sólo a pensar en tres dimensiones,
											sino a poder dibujarlo
											entonces es más intuitivo de ese modo.
									","
											Noutra exploração,
											pensei em fazer uma caneta 
que desenhasse em 3 dimensões.
											Então, implementei esta caneta
											que pode ajudar designers e arquitetos
											não só a pensar em 3 dimensões,
											mas também a desenhar
											para que seja mais intuitivo de usar.
									","
											Bir başka deneme olarak,
											üç boyutlu çizebilen bir kalem yapmayı düşündüm.
											Ve, mimarlara ve tasarımcılara
											sadece üç boyutlu düşünmeyi değil
											gerçekten üç boyutlu çizmeyi sağlayacak,
											ve bu şekilde daha sezgisel
											bir kullanımı olacak kalemi gerçeğe dönüştürdüm.
									","
											Lors d'une autre recherche,
											j'ai pensé à faire un stylo qui dessine dans les trois dimensions.
											Donc j'ai créé ce stylo
											utile aux concepteurs et architectes
											non seulement pour penser en 3D,
											mais pour dessiner aussi
											et on s'en sert donc beaucoup plus intuitivement.
									","
											In einer anderen Untersuchung
											kam mir die Idee einen Stift zum 3D-zeichnen zu entwickeln.
											Ich realisierte also diesen Stift,
											welcher Designern und Architekten helfen kann.
											Sie können nun nicht nur 3-dimensional denken,
											sie können 3-dimensional zeichnen,
											was ihre Arbeit viel intuitiver macht.
									",The thrilling potential of SixthSense technology,Pranav Mistry,13:50,"demo,design,open-source,technology"
