en,es,fr,tr,title,speaker,duration,tags
"
","
","
","
",Fashion that celebrates all body types — boldly and unapologetically,Becca McCharen-Tran,8:29,"fashion,design,social change,art,gender,inclusion,human body,identity"
"
											As fashion designers,
											our decisions have the power
to change our culture.
											We choose who is cast
in our runway shows and campaigns,
											and ultimately, who is celebrated
and considered beautiful,
											and who is not.
											Having this platform is a responsibility.
											One that can be utilized to exclude people
											or to empower others.
									","
											Como diseñadores de moda,
											nuestras decisiones tienen el poder
de cambiar la cultura.
											Decidimos quién está en el elenco
de nuestras pasarelas y campañas,
											y últimamente, quién es celebrado
y considerado hermoso,
											y quién no.
											Tener esta plataforma
es una responsabilidad.
											Una que puede ser usada
para excluir personas
											o empoderar a otras.
									","
											En tant que créateurs de mode,
											nos décisions ont le pouvoir
de changer notre culture.
											Nous choisissons les mannequins
pour nos défilés et de nos campagnes,
											et par conséquent, nous choisissons
qui est mis en avant, qui est beau
											et qui ne l'est pas.
											Avoir cette plateforme
est une responsabilité.
											Elle peut être utilisée pour exclure
des personnes
											ou pour donner une voix à d'autres.
									","
											Moda tasarımcıları olarak 
aldığımız kararlar
											kültürümüzü değiştirecek güce sahip.
											Podyumlarımızda ve kampanyalarımızda 
kimlerin rol alacağını
											ve sonunda kimin göklere çıkarılıp güzel 
sayılacağını ve kimin sayılmayacağını
											biz seçiyoruz.
											Bu yere sahip olmak 
büyük bir sorumluluk.
											Bazı insanları dışlayıp
bazılarını güçlendirmekte
											kullanılabilecek bir sorumluluk.
									",Fashion that celebrates all body types — boldly and unapologetically,Becca McCharen-Tran,8:29,"fashion,design,social change,art,gender,inclusion,human body,identity"
"
","
","
","
",Fashion that celebrates all body types — boldly and unapologetically,Becca McCharen-Tran,8:29,"fashion,design,social change,art,gender,inclusion,human body,identity"
"
											Growing up, I was obsessed with fashion.
											I pored over all different types
of fashion magazines
											at my local Barnes and Noble.
											To be fashionable was to be tall,
skinny, with long, shiny hair.
											That's what I saw as the ideal,
											and it was reinforced everywhere I looked.
											And to be honest, it still is.
											I wanted to be like the models,
so I stopped eating.
											It was a dark time in my life;
											my eating disorder consumed me.
											All I could think about
was counting every single calorie,
											and waking up early
before school every day
											so I could run a few miles.
											It took me years
to finally release the grip
											that the eating disorder had over my life.
											But when it did,
											it freed up so much brain space
											to think about what I was truly
passionate about.
									","
											Yo crecí obsesionada con la moda.
											Paraba a ver todos los tipos
de revistas de moda
											en mi tienda local de Barnes and Noble.
											Para estar a la moda debía ser alta,
delgada, con cabello largo y brillante.
											Es lo que vi que era el ideal,
											y era reforzado donde sea que mirara.
											Y para ser honesta, todavía lo es.
											Quería ser como las modelos,
así que dejé de comer.
											Fue una época oscura en mi vida;
											mi trastorno alimenticio me consumía.
											Lo único que en que pensaba era
en contar cada caloría
											y levantarme temprano
para ir a la escuela cada día
											para poder correr un par de km.
											Me tomó años desterrar el control
											que el trastorno alimenticio
tenía sobre mi vida.
											Pero cuando lo hice,
											liberó mucho espacio en mi mente
											para pensar en lo que, 
de verdad, me apasionaba.
									","
											En grandissant, j'étais obsédée
par la mode.
											J'ai étudié de près tous les types
de magazines de mode
											chez mon marchand de journaux.
											Être à la mode, c'était être grande,
mince avec des cheveux longs et brillants.
											Je pensais que c'était l'idéal
											et tout le confirmait autour de moi.
											Et pour être honnête, cela n'a pas changé.
											Je voulais ressembler à un mannequin
alors j'ai arrêté de manger.
											C'était un moment sombre de ma vie.
											Mon trouble alimentaire m'a affectée.
											Je ne pensais qu'à compter chaque calorie
											et à me réveiller tôt avant l'école
											pour pouvoir courir.
											Il m'a fallu des années
pour enfin me libérer
											de l'emprise que ce trouble alimentaire
avait sur ma vie.
											Quand c'est arrivé, cela a libéré
beaucoup de place dans ma tête
											pour réfléchir à
ce qui me passionnait vraiment.
									","
											Büyürken modaya takıntım vardı.
											Her farklı türde moda dergilerini 
yerel Barnes &amp; Noble'da
											derinlemesine inceledim.
											Modaya uygun olmak uzun, zayıf olmak 
ve uzun, parlak saçlara sahip olmaktı.
											İdeal olarak gösterilen şey buydu
											ve baktığım her yerde bu dayatılıyordu.
											Ve dürüst olmak gerekirse hala öyle.
											Modeller gibi olmak istiyordum, 
bu yüzden yemeyi bıraktım.
											Bu hayatımın karanlık zamanlarıydı;
											yeme bozukluğum beni tüketmişti.
											Düşündüğüm tek şey
her bir kaloriyi hesaplamak
											ve her gün okuldan önce
											birkaç km koşabilmek için 
erken kalkmaktı.
											Yeme bozukluğumun, hayatımı
											ele geçirdiğini kavramam yıllarımı aldı.
											Ama kavradığımda
											bu, gerçekten tutkulu olduğum şeyleri
											düşünmem için zihnimde alan yarattı.
									",Fashion that celebrates all body types — boldly and unapologetically,Becca McCharen-Tran,8:29,"fashion,design,social change,art,gender,inclusion,human body,identity"
"
","
","
","
",Fashion that celebrates all body types — boldly and unapologetically,Becca McCharen-Tran,8:29,"fashion,design,social change,art,gender,inclusion,human body,identity"
"
											For so long,
											the fashion industry has worked hard
to set an ideal of beauty
											that celebrates thin,
young, white, cisgender,
											able-bodied models as the ideal.
											It's impossible not to be bombarded
											with images of models
that have been photoshopped
											to where there's not a single pore,
											fat roll or stretch mark in sight.
											You don't need to look hard
to find examples.
											This definition of beauty is damaging,
dangerous and destructive,
											and we need to explode it immediately.
									","
											Por mucho tiempo,
											la industria de la moda se ha esforzado
en crear un ideal de belleza
											que celebra modelos delgadas,
jóvenes, blancas, cisgénero,
											y sin discapacidad como el ideal.
											Es imposible no ser bombardeado
											con imágenes de modelos que han
sido retocadas
											donde no hay ni un solo poro,
											gordura o estría a la vista.
											No tienen que esforzarse mucho 
para encontrar ejemplos.
											Esta definición de belleza es dañina
peligrosa y destructiva,
											y necesitamos refutarla inmediatamente.
									","
											Pendant si longtemps,
											l'industrie de la mode a imposé
une image de la beauté
											qui célèbre le mannequin
mince, jeune, blanc, cisgenre
											et avec un corps valide, comme un idéal.
											Il est impossible de ne pas être bombardé
											par des images retouchées de mannequins
											où on ne voit aucun pore,
											bourrelet ou vergeture.
											Il n'y a pas besoin de chercher très loin
pour trouver des exemples.
											Cette définition de la beauté est néfaste,
dangereuse et destructive
											et nous devons la détruire immédiatement.
									","
											Çok uzun süre boyunca,
											moda endüstrisi zayıf, genç, beyaz,
											natrans ve engeli olmayanları yücelten
											ideal güzellik anlayışını 
kurmak için çok çalıştı.
											Modellerin fotoşoplanmış
											ve görünürde hiçbir 
gözenek, yağ bezesi
											veya çatlağı olmayan fotoğraflarından
											etkilenmemek imkansız.
											Örnek bulmak için çok uzağa 
bakmanıza gerek yok.
											İşte güzelliğin bu tanımı
zararlı, tehlikeli ve yıkıcı
											ve en kısa zamanda bunu yok etmeliyiz.
									",Fashion that celebrates all body types — boldly and unapologetically,Becca McCharen-Tran,8:29,"fashion,design,social change,art,gender,inclusion,human body,identity"
"
","
","
","
",Fashion that celebrates all body types — boldly and unapologetically,Becca McCharen-Tran,8:29,"fashion,design,social change,art,gender,inclusion,human body,identity"
"
											(Applause)
									","
											(Aplausos)
									","
											(Applaudissements)
									","
											(Alkış)
									",Fashion that celebrates all body types — boldly and unapologetically,Becca McCharen-Tran,8:29,"fashion,design,social change,art,gender,inclusion,human body,identity"
"
","
","
","
",Fashion that celebrates all body types — boldly and unapologetically,Becca McCharen-Tran,8:29,"fashion,design,social change,art,gender,inclusion,human body,identity"
"
											I'm glad you agree.
									","
											Me alegro que estén de acuerdo.
									","
											C'est bien, on est d'accord.
									","
											Aynı fikirde olduğumuza sevindim.
									",Fashion that celebrates all body types — boldly and unapologetically,Becca McCharen-Tran,8:29,"fashion,design,social change,art,gender,inclusion,human body,identity"
"
","
","
","
",Fashion that celebrates all body types — boldly and unapologetically,Becca McCharen-Tran,8:29,"fashion,design,social change,art,gender,inclusion,human body,identity"
