en,pt,tr,title,speaker,duration,tags
"
","
","
","Why should you read ""Midnight's Children""?",Iseult Gillespie,5:42,"TED-Ed,india,animation,history,book,magic,books,writing,novel,literature"
"
											It begins with a countdown.
											On August 14th, 1947,
											a woman in Bombay goes into labor 
as the clock ticks towards midnight.
											Across India, people hold their breath 
for the declaration of independence
											after nearly two centuries of British 
occupation and rule.
											And at the stroke of midnight,
											a squirming infant and two new 
nations are born in perfect synchronicity.
									","
											Começa com uma contagem decrescente.
											A 14 de agosto de 1947,
											uma mulher em Bombaim
entra em trabalho de parto,
											quando o relógio
se aproxima da meia-noite.
											Por toda a Índia, as pessoas
sustêm a respiração
											aguardando a declaração da independência
											depois de quase dois séculos
de ocupação e domínio britânico.
											Ao soar a meia-noite,
											um bebé e duas novas nações
nascem em perfeita sincronia.
									","
											Her şey bir geri sayımla başladı.
											14 Ağustos 1947'de,
											saat gece yarısına doğru ilerlerken
Bombay'daki bir kadının doğumu başladı.
											Hindistan'da insanlar,
yaklaşık iki yüzyıllık İngiliz işgali
											ve egemenliğinin ardından
bağımsızlık ilanı için nefesini tutuyordu.
											Tam gece yarısında,
											bir bebek ve iki yeni ülke
mükemmel senkronizasyonla doğdu.
									","Why should you read ""Midnight's Children""?",Iseult Gillespie,5:42,"TED-Ed,india,animation,history,book,magic,books,writing,novel,literature"
"
","
","
","Why should you read ""Midnight's Children""?",Iseult Gillespie,5:42,"TED-Ed,india,animation,history,book,magic,books,writing,novel,literature"
"
											These events form the foundation 
of ""Midnight’s Children,""
											a dazzling novel by the British-Indian 
author Salman Rushdie.
											The baby who is the exact same age 
as the nation is Saleem Sinai,
											the novel’s protagonist.
											His narrative stretches over 
30 years of his life,
											jumping backwards and forwards in time 
to speculate on family secrets
											and deep-seated mysteries.
											These include the greatest enigma of all: 
Saleem has magic powers,
											and they’re somehow related 
to the time of his birth.
									","
											Estes acontecimentos são os alicerces
de ""Os filhos da meia-noite"",
											um romance avassalador
do autor indo-britânico Salman Rushdie.
											O bebé que tem a mesma idade
da nação é Saleem Sinai,
											o protagonista do romance.
											A sua narrativa estende-se
durante 30 anos da sua vida,
											saltando para trás e para a frente
no tempo,
											para especular
sobre os segredos da família
											e sobre profundos mistérios.
											Estes incluem o maior enigma de todos:
Saleem tem poderes mágicos
											que, de certo modo, estão relacionados
com a altura do seu nascimento.
									","
											Bu olaylar Salman Rushdie’nin
göz kamaştırıcı romanı
											“Geceyarısı Çocukları”nın
temelini oluşturuyor.
											Ulusla aynı yaşta olan bebek,
romanın kahramanı
											Saleem Sinai'dır.
											Hikayesi, aile sırları ve derin gizemler
üzerine yorum yapmak için
											zamanda geriye ve ileriye giderek
											30 senelik yaşamına yayılıyor.
											Bu gizemler, 
en büyük bilmeceyi de içeriyor:
											Saleem'in sihirli güçleri vardır
ve bir şekilde doğum zamanı ile ilgilidir.
									","Why should you read ""Midnight's Children""?",Iseult Gillespie,5:42,"TED-Ed,india,animation,history,book,magic,books,writing,novel,literature"
"
","
","
","Why should you read ""Midnight's Children""?",Iseult Gillespie,5:42,"TED-Ed,india,animation,history,book,magic,books,writing,novel,literature"
"
											And he’s not the only one.
											All children born in and around 
the stroke of midnight
											are imbued with extraordinary powers;
											like Parvati the Witch, 
a spectacular conjurer;
											and Saleem’s nemesis Shiva, 
a gifted warrior.
									","
											Mas não é o único.
											Todas as crianças nascidas ao bater
da meia-noite ou perto dela
											estão dotadas de poderes extraordinários,
											como Parvati, a Feiticeira,
uma conjurada espetacular
											e Shiva, o inimigo de Saleem,
um talentoso guerreiro.
									","
											Ancak yalnız değildir.
											Gece yarısı ve civarında
doğan tüm çocuklar
											olağanüstü güçlerle aşılanmıştır;
											muhteşem bir sihirbaz olan Cadı Parvati
											ve Saleem’in düşmanı olan
yetenekli savaşçı Shiva gibi.
									","Why should you read ""Midnight's Children""?",Iseult Gillespie,5:42,"TED-Ed,india,animation,history,book,magic,books,writing,novel,literature"
"
","
","
","Why should you read ""Midnight's Children""?",Iseult Gillespie,5:42,"TED-Ed,india,animation,history,book,magic,books,writing,novel,literature"
"
											With his powers of telepathy,
											Saleem forges connections with a 
vast network of the children of midnight—
											including a figure who can step 
through time and mirrors,
											a child who changes their gender 
when immersed in water,
											and multilingual conjoined twins.
									","
											Com os seus poderes de telepatia,
											Saleem forja ligações com uma vasta
rede dos filhos da meia-noite,
											incluindo uma figura que pode
atravessar o tempo e os espelhos,
											uma criança que muda de sexo
quando mergulha na água,
											e gémeos siameses multilingues.
									","
											Telepatik güçleriyle Saleem,
											gece yarısı çocuklarından oluşan -
											suya daldırıldığında
cinsiyetini değiştiren bir çocuk
											ve çok dilli yapışık ikizleri içeren
											geniş bir ağ ile bağlantı kuruyor.
									","Why should you read ""Midnight's Children""?",Iseult Gillespie,5:42,"TED-Ed,india,animation,history,book,magic,books,writing,novel,literature"
"
","
","
","Why should you read ""Midnight's Children""?",Iseult Gillespie,5:42,"TED-Ed,india,animation,history,book,magic,books,writing,novel,literature"
"
											Saleem acts as a delightful guide 
to magical happenings
											and historical context alike.
											Although his birthday is a day 
of celebration,
											it also marks a turbulent period 
in Indian history.
									","
											Saleem atua como um guia encantador
para acontecimentos mágicos
											e contexto histórico idênticos.
											Embora o seu anversário
seja um dia de festejos,
											também marca um período
turbulento na história da Índia.
									","
											Saleem, hem büyülü olaylara
hem de tarihi bağlamlara
											keyifli bir rehber olarak hareket ediyor.
											Doğum günü bir
kutlama günü olmasına rağmen,
											Hindistan tarihinde 
çalkantılı bir döneme işaret eder.
									","Why should you read ""Midnight's Children""?",Iseult Gillespie,5:42,"TED-Ed,india,animation,history,book,magic,books,writing,novel,literature"
"
","
","
","Why should you read ""Midnight's Children""?",Iseult Gillespie,5:42,"TED-Ed,india,animation,history,book,magic,books,writing,novel,literature"
