en,tr,de,title,speaker,duration,tags
"
","
","
",The age-old sharing economies of Africa — and why we should scale them,Robert Neuwirth,9:14,"Africa,economics,trust,money"
"
											So what I'm doing
											is a thought experiment.
											Now you may know of or have read
											this book by this guy.
											It's probably the first
and maybe the only bestseller
											ever written about economics.
											And you probably know a bit
about what it says.
											It talks about how nations
all over the world will prosper
											through the individual pursuit
of individual profit.
											Individual profit will be the mechanism
for the prosperity of the world.
											But the funny thing about Adam Smith
											is that he was a stay-at-home kind of guy.
											He actually never went
further from Edinburgh
											than France and Switzerland.
											So my thought experiment is to imagine
											what would have happened
if Adam Smith had visited Africa.
									","
											Şu anda yaptığım
											bir düşünce deneyi.
											Belki de biliyorsunuz veya okudunuz
											bu kişi tarafından yazılan bu kitabı.
											Muhtemelen şimdiye kadar yazılmış 
ilk ve belki de tek
											en çok satan ekonomi kitabı olabilir.
											Ve muhtemelen ne yazdığına
dair bir parça bilginiz vardır.
											Tüm dünyadaki ulusların refah
seviyesinin artmasının;
											bireylerin, kendi çıkarlarının peşinden
gitmeleri ile oluşacağını söyler.
											Dünyanın refahı için gerekli mekanizma
bireysel çıkardır.
											Ama Adam Smith lle ilgili komik olan şey
											daha çok evde oturan bir adam olmasıydı.
											Edinburgh ve sonrasında Fransa
ile İsviçre'nin
											dışına gerçekte hiç çıkmamıştı.
											Bu yüzden benim düşünce deneyim
											Adam Smith Afrika'yı ziyaret etseydi
ne olacağını hayal etmek üzerine.
									","
											Ich mache jetzt
											ein Gedankenexperiment.
											Vielleicht kennen Sie dieses Buch von
diesem Herrn oder haben es sogar gelesen.
											Es ist wahrscheinlich der erste und
vielleicht der einzige Bestseller
											der jemals über Ökonomie 
geschrieben wurde.
											Vermutlich wissen Sie auch
etwas über seinen Inhalt.
											Es behandelt die erfolgreiche Entwicklung
von Nationen auf der ganzen Welt
											durch das individuelle Streben
nach individuellem Profit.
											Individueller Profit als Mechanismus
für den Wohlstand der Welt.
											Das Lustige an Adam Smith ist,
											dass er ein Stubenhocker war.
											Er ist eigentlich nie weiter
von Edinburgh weggegangen
											als bis nach Frankreich und die Schweiz.
											In meinem Gedankenexperiment
stellen wir uns vor,
											was passiert wäre, wenn Adam Smith
Afrika besucht hätte.
									",The age-old sharing economies of Africa — and why we should scale them,Robert Neuwirth,9:14,"Africa,economics,trust,money"
"
","
","
",The age-old sharing economies of Africa — and why we should scale them,Robert Neuwirth,9:14,"Africa,economics,trust,money"
"
											And fortunately, there's
actually an easy answer,
											because the Arab lawyer
and traveler Ibn Battuta
											traveled down the east coast
of Africa in the 14th century,
											and what he found when he got
to Mogadishu was a market,
											and he wrote about it.
											And basically, merchant ships
came to the harbor,
											and they weren't even allowed to land.
											They had to drop anchor in the harbor,
											and boats came out to them,
											and locals picked them and said,
""You are my guest, I am now your broker.""
											And they had to do business
through the local broker,
											and if they went around that
and didn't do business through the broker,
											they could go to court,
and the deal would be canceled,
											and they would be thrown out of town.
											And through this mechanism,
everyone prospered.
									","
											Ve neyse ki bu kolay bir cevap olacak,
											çünkü Arap hukukçu ve seyyah İbn Battuta
											Afrika'nın doğu sahilini
14. yüzyılda ziyaret etmişti.
											Mogadişu'ya ulaştığında
bir pazar yeri gördü
											ve o yer hakkında yazdı.
											Ve basitçe, tüccarların gemileri
limana geliyordu
											ve yanaşmalarına dahi izin verilmiyordu.
											Limana gelince demir atıyorlar
											ve botlarla karaya yanaşıyorlardı.
											Yerli halk onları karşılıyor ve ""Siz benim
misafirimsiniz, ben de sizin aracınızım"".
											Tüccarlar ancak yerli aracılar sayesinde
ticaret yapabiliyorlar
											ve bu yol dışında direkt aracısız ticaret
yapmaya kalkışırlarsa
											mahkemeye çıkmak zorunda kalıp
ticaret yapamayabilirler
											ve şehirden uzaklaştırılırlardı.
											Bu mekanizma sayesinde
herkesin geliri artıyordu.
									","
											Zum Glück ist das einfach zu beantworten,
											weil der arabische Anwalt
und Reisende Ibn Battuta
											im 14. Jahrhundert die Ostküste
Afrikas entlang reiste.
											Als er nach Mogadischu kam,
fand er einen Markt
											und schrieb darüber.
											Kamen Handelsschiffe zum Hafen,
											durften sie nicht anlegen.
											Sie mussten im Hafen vor Anker gehen
											und Boote kamen zu ihnen
											und Einheimische
wählten sie aus und sagten:
											""Du bist mein Gast, ich bin dein Makler.""
											Sie mussten ihre Geschäfte
über den lokalen Makler machen,
											und wenn sie ohne
den Broker Geschäfte machten,
											konnten sie vor Gericht gestellt werden
und der Handel annulliert werden
											und sie aus der Stadt gewiesen werden.
											Durch diesen Mechanismus
waren alle erfolgreich.
									",The age-old sharing economies of Africa — and why we should scale them,Robert Neuwirth,9:14,"Africa,economics,trust,money"
"
","
","
",The age-old sharing economies of Africa — and why we should scale them,Robert Neuwirth,9:14,"Africa,economics,trust,money"
"
											And so if that was Adam Smith,
he might look like this guy
											and say, ""Ah! That's a mutual aid society.
											That's a share-the-wealth free market.""
											And when I put this question
to Christian [Benimana],
											who had the stage
at the beginning of this session,
											he responded that if Adam Smith
had come to Africa,
											there would have been a sharing economy
long before Airbnb and Uber.
											And that's true.
											So if we put this to work today,
											it would be very interesting.
											There would be a lot of money
flowing into the countries.
											These are just figures of 10 percent
of exports in these countries.
									","
											Bu durumdaki kişi Adam Smith olsaydı
ekrandaki kişiye benzerdi
											ve şöyle derdi. ""Evet!
Bu karşılıklı kazanç
											ve serbest pazarın kazancını paylaşmak.
											Ve ben bu soruyu bu oturumun
başında sunum yapan
											Christian'a (Benimana) yönelttim.
											O da; ""Eğer adam Adam Smith
Afrika'ya gelseydi,
											Airbnb ve Uber'den çok daha önce
bir paylaşım ekonomisi oluşurdu.""
											diye yanıtladı. Bu doğru.
											Eğer bunu şimdiki iş hayatına
uygulasaydık,
											gerçekten çok ilginç olurdu.
											Ülkelere akan çok para olurdu.
											Ekrandaki rakamlar, bu ülkelerdeki
ihracatın sadece %10'u.
									","
											Wenn das Adam Smith wäre,
könnte er wie dieser Typ aussehen
											und sagen: ""Ah! Das ist
eine Solidargemeinschaft.
											Das ist ein freier
'Wir teilen den Wohlstand'-Markt.""
											Und als ich diese Frage
Christian [Benimana] stellte
											der zu Beginn der
Veranstaltung hier oben war,
											sagte er, wenn Adam Smith
nach Afrika gekommen wäre,
											dann hätte es lange vor Airbnb und Uber
eine Sharing Economy gegeben.
											Und so ist es.
											Wenn wir das heute machen würden,
											wäre das sehr interessant.
											Es würde viel Geld in die Länder fließen.
											Dies sind nur ca.10%
der Exporte dieser Länder.
									",The age-old sharing economies of Africa — and why we should scale them,Robert Neuwirth,9:14,"Africa,economics,trust,money"
"
","
","
",The age-old sharing economies of Africa — and why we should scale them,Robert Neuwirth,9:14,"Africa,economics,trust,money"
"
											So the interesting thing is that
this mutual aid economy still exists,
											and we can find examples of it
in the strangest places.
											So, this is Alaba International Market.
											It's the largest
electronics market in West Africa.
											It's 10,000 merchants,
											they do about four billion dollars
of turnover every year.
											And they say they are
ardent apostles of Adam Smith:
											competition is great,
we're all in it individually,
											government doesn't help us.
											But the interesting reality is
that when I asked further,
											that's not what grew the market at all.
											There's a behind-the-scenes principle
											that enables this market to grow.
											And they do claim — you know,
this is an interesting juxtaposition
											of the King James Bible
and ""How To Sell Yourself.""
											That's what they say is their message.
											But in reality, this market
is governed by a sharing principle.
											Every merchant, when you ask them,
""How did you get started in global trade?""
											they say, ""Well, when
my master settled me.""
											And when I finally got it into my head
to ask, ""What is this 'settling?'""
											it turns out that when you've
done your apprenticeship
											with someone you work for,
											they are required — required —
to set you up in business.
											That means paying your rent
for two or three years
											and giving you a cash infusion
											so you can go out in the world
and start trading.
											That's locally generated
venture capital. Right?
											And I can say with almost certainty
											that the Igbo apprenticeship system
that governs Alaba International Market
											is the largest business incubator
platform in the world.
									","
											İlginçtir ki karşılıklı faydaya dayalı
ekonomi hâlen var
											ve bunun örneklerine tuhaf
yerlerde rastlıyoruz.
											Burası Alaba Uluslararası Pazarı.
											Burası Batı Afrikada'ki 
en büyük elektronik pazar.
											10.000 tüccar her yıl
											4 milyar dolarlık ticaret yapıyorlar.
											Ve Adam Smith'in ateşli
havarileri olduklarını söylüyorlar.
											Rekabet büyük ve hepimiz
bireysel olarak bunun içindeyiz,
											hükûmet bize yardım etmiyor.
											Ama ilginç olan gerçek,
daha fazla sorduğumda
											konu pazarı neyin büyüttüğü değildi.
											Tüm olanların sahne arkasında pazarın
											büyümesini sağlayan bazı prensipler var.
											Ve iddia ettikleri Kral James İncil'i ve
											""Kendini Nasıl Satarsın"" adlı kitabın
bir karışımıydı.
											Mesajlarında söyledikleri buydu.
											Ama gerçekte bu pazarda
bir paylaşım prensibi hüküm sürüyordu.
											""Global ticarete nasıl başladın?"" diye
sorduğum her tüccar,
											""Beni patronum bu işe yerleştirdi""
diye yanıt verdi.
											En sonunda ""İşe yerleştirme ne demek?""
diye sormayı akıl ettim.
											Ortaya çıktı ki hizmetinde çalışıp
											çıraklığını yaptığınız kişiye
											işinizi kurmak için şiddetle
ihtiyacınız olduğuydu.
											Bu şu demek; kiranızı 2-3 yıl
boyunca ödüyorlar
											ve size dışarı çıkıp dünya ile ticaret
											yapmanızı sağlayacak nakdi veriyorlar.
											Bu yerel bir şekilde oluşturulan
girişim sermayesi değil mi?
											Ve size neredeyse kesinlikle
söyleyebilirim;
											Alaba Uluslararası Pazarı'ndaki
bu Igbo çıraklık sistemi
											dünyadaki en büyük kuluçka platformu.
									","
											Interessant ist, dass diese
Solidarökonomie noch existiert.
											Wir können Beispiele an
den seltsamsten Orten finden.
											Das ist der Internationale Markt in Alaba.
											Das ist der größte
Elektronikmarkt in Westafrika
											mit 10.000 Händlern.
											Sie machen jedes Jahr rund
vier Milliarden Dollar Umsatz.
											Sie sagen, sie seien glühende
Apostel von Adam Smith:
											Wettbewerb ist großartig,
jeder von uns macht es allein,
											die Regierung hilft uns nicht.
											Die interessante Realität ist,
dass, wenn man weiter nachfragt,
											das nicht der Grund
für das Wachstum des Markts ist.
											Es gibt ein Prinzip hinter den Kulissen
											das diesen Markt befähigt zu wachsen.
											Sie behaupten, es sei
eine interessante Kombination
											von King James Bibel und
""How To Sell Yourself"".
											Das ist ihre Botschaft, sagen sie.
											In Wirklichkeit wird dieser Markt jedoch
von einem Prinzip des Teilens beherrscht.
											Wenn Sie fragen: ""Wie haben
Sie den globalen Handel angefangen?"",
											sagt Ihnen jeder Händler: ""Als mein
Meister mich angesiedelt hat.""
											Als mir endlich einfiel zu fragen:
""Was bedeutet dieses 'ansiedeln'?"",
											erfuhr ich, dass, wenn man
seine Ausbildung gemacht hat,
											derjenige, für den man gearbeitet hat,
											verpflichtet — verpflichtet — ist,
Ihre geschäftliche Existenz aufzubauen.
											Das heißt, er zahlt
zwei oder drei Jahre lang Ihre Miete
											und gibt Ihnen Startkapital,
											damit Sie raus in die Welt
gehen und Handel treiben können.
											Das ist lokal beschafftes Risikokapital.
											Und ich kann fast mit Sicherheit sagen,
											dass das Igbo-Ausbildungssystem, das den
internationalen Markt von Alaba reguliert,
											das größte Gründerzentrum der Welt ist.
									",The age-old sharing economies of Africa — and why we should scale them,Robert Neuwirth,9:14,"Africa,economics,trust,money"
"
","
","
",The age-old sharing economies of Africa — and why we should scale them,Robert Neuwirth,9:14,"Africa,economics,trust,money"
"
											And there are other sharing
economies that we look for —
											merry-go-rounds, which are found
in almost every shantytown.
											They have different names in
other cultures; this is the Kenyan name.
											It's a way of generating cash.
											It's a kitty — people throw money
into a pot once a week,
											and once a week, one member
of the group gets the money,
											and they can spend it on
whatever they need to.
									","
											Her gecekondu bölgesinde
atlıkarınca misali dönen
											böyle pek çok paylaşım ekonomisi var.
											Farklı kültürlerde başka 
adlarla anılıyorlar.
											Biz Kenya'dakini gördük.
											Bu bir çeşit nakit yaratma yöntemi.
											Bir çanağa haftada bir
insanlar para koyuyor
											ve sonraki hafta yine koyuyorlar.
En sonunda grubun bir üyesi
											parayı alıp istediği şekilde harcıyor.
									","
											Wir finden weitere Beispiele für
Wirtschaftsformen des Teilens —
											Karusselle, Gemeinschaften, wie sie in
fast jedem Elendsviertel vorkommen.
											Sie heißen anders in anderen Kulturen,
so heißen sie in Kenia.
											So kann man Geld beschaffen.
											Es ist ein gemeinsamer Topf —
wöchentlich legt man Geld zusammen
											und ein Mitglied der Gruppe
bekommt das Geld,
											und kann es für alles
ausgeben, was es braucht.
									",The age-old sharing economies of Africa — and why we should scale them,Robert Neuwirth,9:14,"Africa,economics,trust,money"
