en,tr,de,title,speaker,duration,tags
"
","
","
",Can you solve the jail break riddle?,Daniel Finkel,3:01,"animation,TED-Ed,math,prison,education"
"
											Your timing made you and your partner
											the most infamous bank robbers 
in the west.
											Now, you’ll need to use that timing 
to help you break out of jail.
											At the appointed time, you’ll be walking 
in the yard near the electric fence.
											Your partner will flash you the signal,
											and exactly 45 seconds later,
											short out the fence circuit.
											It’ll automatically restart 
after a second or two,
											but as long as you move fast,
											you’ll be home free.
									","
											Zamanlamanız sizi ve ortağınızı
											batının en ünlü banka soyguncuları yaptı.
											Şimdi, bu zamanlamadan yararlanarak
hapisten kaçmanız gerekiyor.
											Belirlenen anda, bahçedeki elektrikli
çitin yanında yürüyor olacaksınız.
											Ortağınız size sinyal gönderecek
											ve tam 45 saniye sonra
											çite kısa devre yaptıracak.
											İki veya üç saniye sonra
otomatik olarak yeniden çalışacak,
											eğer hızlı hareket edebilirseniz
											evinize özgür olarak varacaksınız.
									","
											Dein gutes Timing hat dich 
und deinen Partner
											zu den berüchtigsten Bankräubern
des Westens gemacht.
											Jetzt brauchst du dieses Timing,
um aus dem Gefängnis auszubrechen.
											Zum vereinbarten Zeitpunkt wirst du
am Zaun im Innenhof vorbeigehen.
											Dein Partner wird 
dir ein Lichtsignal geben,
											und genau 45 Sekunden später
											den Stromkreis des Zauns kurzschließen.
											Er wird sich nach ein, zwei Sekunden
automatisch wieder einschalten,
											aber solange du schnell bist,
											wirst du deine Freiheit gewinnen.
									",Can you solve the jail break riddle?,Daniel Finkel,3:01,"animation,TED-Ed,math,prison,education"
"
","
","
",Can you solve the jail break riddle?,Daniel Finkel,3:01,"animation,TED-Ed,math,prison,education"
"
											And then you notice,
											to your horror,
											that your watch is broken,
											and there’s no time to fix it.
											The signal is coming,
											and if you make even a small mistake 
in counting off 45 seconds,
											you’ll get fried.
									","
											Ancak tam o anda,
											saatinizin bozuk olduğunun
											farkına varıyorsunuz
											ve tamir edecek zaman da yok.
											Sinyal geliyor
											ve 45 saniyeyi saymakta
ufak bir hata bile yapsanız
											çitlerde kızaracaksınız.
									","
											Und dann merkst du,
											zu deinem Entsetzen,
											dass deine Uhr kaputt ist
											und du hast keine Zeit 
für eine Reparatur.
											Das Signal kommt bald,

											und wenn du dich bei den 45 Sekunden
auch nur minimal verzählst,
											wirst du geröstet.
									",Can you solve the jail break riddle?,Daniel Finkel,3:01,"animation,TED-Ed,math,prison,education"
"
","
","
",Can you solve the jail break riddle?,Daniel Finkel,3:01,"animation,TED-Ed,math,prison,education"
"
											Searching your pockets,
											you find something that might help:
											a lighter and two fuses you made earlier 
in the prison work program.
											Each fuse is a length of flammable twine,
											built to be lit on either end 
and burn for precisely one minute.
											The problem is that even though 
the fuses look uniform,
											they don’t burn evenly,
											so if you cut one in half, for example,
											one side might burn longer than the other.
									","
											Ceplerinizi kurcalarken
											yardımı olabilecek bir şey buluyorsunuz:
											Hapishane çalışma programında
yaptığınız bir çakmak ve iki fitil.
											Her bir fitil, herhangi 
bir ucundan yakılabilecek
											ve tam 1 dakika yanabilecek
şekilde yapılmış bir sicimdir.
											Sorun şu ki her ne kadar
fitiller homojen görünse de
											düzenli şekilde yanmıyorlar,
											mesela bir fitili ortadan ikiye keserseniz
											bir tarafı diğerinden daha uzun 
süre yanabilmektedir.
									","
											Du durchsuchst deine Hosentaschen
											und findest etwas Nützliches: 
ein Feuerzeug,
											und zwei Zündschnüre, die du
bei der Gefängnisarbeit gebastelt hast.
											Jede Zündschnur ist ein Stück
entzündliches Garn,
											das man von beiden Seiten anzünden kann 
und das genau eine Minute lang brennt.
											Das Problem ist, dass die Zündschnüre 
zwar gleich aussehen,
											aber nicht gleichmäßig brennen,
											wenn du also eine halbierst
											könnte eine Hälfte
länger brennen als die andere.
									",Can you solve the jail break riddle?,Daniel Finkel,3:01,"animation,TED-Ed,math,prison,education"
"
","
","
",Can you solve the jail break riddle?,Daniel Finkel,3:01,"animation,TED-Ed,math,prison,education"
"
											Your partner is going to give 
the signal any minute,
											and you’ll have to make your move.
											How can you use the fuses and lighter 
to time exactly 45 seconds?
									","
											Ortağınız sinyali her an verebilir
											ve harekete geçmeniz gerekecek.
											Tam 45 saniye ayarlamak için çakmağı
ve fitilleri nasıl kullanabilirsiniz?
									","
											Dein Partner wird dir jeden Moment
das Signal geben
											und du wirst handeln müssen.
											Wie kannst du die Zündschnüre 
und das Feuerzeug verwenden,
											um genau 45 Minuten zu messen?
									",Can you solve the jail break riddle?,Daniel Finkel,3:01,"animation,TED-Ed,math,prison,education"
"
","
","
",Can you solve the jail break riddle?,Daniel Finkel,3:01,"animation,TED-Ed,math,prison,education"
"
											Pause the video to figure it out yourself.
											Answer in 3
											Answer in 2
											Answer in 1
									","
											Videoyu şimdi durdurup çözümü
kendiniz bulmaya çalışabilirsiniz.
											Cevap için 3
											Cevap için 2
											Cevap için 1
									","
											[Pausiere das Video, 
um es selbst zu lösen.]
											Lösung in 3
											Lösung in 2
											Lösung in 1
									",Can you solve the jail break riddle?,Daniel Finkel,3:01,"animation,TED-Ed,math,prison,education"
"
","
","
",Can you solve the jail break riddle?,Daniel Finkel,3:01,"animation,TED-Ed,math,prison,education"
