en,es,tr,fr,de,pt,title,speaker,duration,tags
"
","
","
","
","
","
",Inside an Antarctic time machine,Lee Hotz,9:45,"climate change,news,science,Antarctica"
"
											Come with me to the bottom of the world,
											Antarctica,
											the highest, driest, windiest,
											and yes, coldest region on Earth —
											more arid than the Sahara
											and, in parts, colder than Mars.
											The ice of Antarctica glows
											with a light so dazzling,
											it blinds the unprotected eye.
											Early explorers rubbed cocaine in their eyes
											to kill the pain of it.
											The weight of the ice is such that the entire continent
											sags below sea level, beneath its weight.
											Yet, the ice of Antarctica
											is a calendar of climate change.
											It records the annual rise and fall
											of greenhouse gases and temperatures
											going back before the onset of the last ice ages.
											Nowhere on Earth
											offers us such a perfect record.
											And here, scientists are drilling
											into the past of our planet
											to find clues to the future
											of climate change.
									","
											Acompáñenme a la parte más austral del mundo,
											la Antártida,
											la zona más alta, seca, ventosa,
											y, sí, la más fría de la Tierra...
											Más árida que el Sahara
											y, en partes, más fría que Marte.
											El hielo antártico brilla
											con una luz tan deslumbrante
											que ciega los ojos sin protección.
											Los primeros exploradores se frotaban cocaína en los ojos
											para calmar el dolor.
											El peso del hielo es tal que todo el continente
											se hunde bajo el nivel del mar, bajo su propio peso.
											Sin embargo, el hielo antártico
											es un calendario del cambio climático.
											Registra el aumento y el descenso anuales
											de gases de efecto invernadero y de temperaturas
											anteriores al inicio de la última edad de hielo.
											Ningún otro lugar de la Tierra
											nos ofrece un registro tan perfecto.
											Y aquí, los científicos están perforando
											el pasado de nuestro planeta
											para encontrar pistas sobre el futuro
											del cambio climático.
									","
											Benimle dünyanın dibine yolculuk edin,
											Antarktika'ya,
											en yüksek, en kuru, en rüzgarlı
											ve evet dünyanın en soğuk bölgesine —
											Sahra'dan daha kuru
											ve bazı kısımlarında Mars'tan daha soğuk.
											Antarktika'nın buzu büyüleyici
											bir ışık ile parıldıyor,
											korunmayan gözleri kör ediyor.
											İlk kaşifler bu acıyı yok etmek için
											gözlerine kokain sürüyordu.
											Sanki, tüm kıta deniz seviyesinin
											altına sarkmış da buzun tüm ağırlığı suyun altında.
											Antarktika'nın buzu
											iklim değişikliği için bir takvim gibi.
											Buz, sera gazlarının ve sıcaklığın
											son buz çağının başlangıcından öncesine kadar
											yıllık artış ve düşüşlerinin kaydını tutuyor.
											Dünyada hiçbir bölge bizlere
											böyle müthiş bir kayıt sunmuyor.
											Ve burada, bilim adamları
											iklim değişikliğinin geleceği
											hakkında ipuçları elde etmek için
											gezegenimizin geçmişine kazı yapıyorlar.
									","
											Accompagnez-moi au bout du monde,
											en Antarctique,
											la plus haute, la plus sèche, la plus venteuse
											et, oui, la plus froide région du globe —
											plus aride que le Sahara,
											et, par endroits, plus froide que Mars.
											La glace d'Antarctique brille
											d'une lumière si éblouissante
											qu'elle aveugle les yeux non protégés.
											Les premiers explorateurs se frottaient les yeux avec de la cocaïne
											pour ne plus en ressentir la douleur.
											Le poids de la glace est tel que le continent tout entier
											s'affaisse sous le niveau de la mer, sous son poids.
											Mais la glace d'Antarctique est aussi
											un calendrier du changement climatique.
											Elle enregistre l'augmentation et la baisse annuelles
											des gaz à effet de serre et des températures,
											en remontant avant le début des dernières glaciations.
											Nulle part sur Terre
											on ne trouve un enregistrement aussi parfait.
											Et ici, les scientifiques creusent
											dans le passé de notre planète
											pour trouver des indices sur l'avenir
											du changement climatique.
									","
											Kommen Sie mit zum entlegensten Teil der Welt,
											zur Antarktis.
											Die höchste, trockenste, windigste,
											und kälteste Region der Erde
											- noch trockener als die Sahara
											und teilweise kälter als der Mars.
											Das Eis der Antarktis leuchtet
											mit einem derart grellem Licht,
											dass es das ungeschützte Auge blendet.
											Die ersten Entdecker rieben sich Kokain in ihre Augen
											um den Schmerz zu verhindern.
											Unter dem Gewicht des Eises sackt der gesamte Kontinent
											unter den Meeresspiegel ab.
											Das Eis der Antarktis
											ist ein Kalender des Klimawandels.
											Es zeichnet die jährliche Zu- und Abnahme
											der Treibhausgase und Temperaturen auf
											und reicht bis zum Beginn der letzten Eiszeit zurück.
											Nirgendwo sonst auf der Erde
											wird uns eine derart perfekte Aufzeichnung geboten.
											Hier bohren Forscher
											in die Vergangenheit unseres Planeten,
											um Hinweise auf die Zukunft
											des Klimawandels zu finden.
									","
											Venham comigo até ao fim do mundo,
											à Antártida,
											a região mais alta,
mais seca, mais ventosa
											e mais fria do planeta
											— mais árida do que o Saara
											e, nalguns sítios, mais fria do que Marte.
											O gelo da Antártida brilha
com uma luz tão ofuscante
											que cega os olhos desprotegidos.
											Os primeiros exploradores
esfregavam cocaína nos olhos
											para atenuar as dores.
											O peso do gelo é tal
que todo o continente
											se afunda sob o nível do mar,
por causa do seu peso.
											Contudo, o gelo da Antártida
											é um calendário da alteração climática.
											Regista a subida e a descida anual
											dos gases com efeito de estufa
e as temperaturas
											desde o início das últimas idades do gelo.
											Nenhum outro local do planeta
											nos oferece um registo tão perfeito.
											Aqui, os cientistas perfuram
											o passado do nosso planeta
											para encontrar pistas para o futuro
da alteração climática.
									",Inside an Antarctic time machine,Lee Hotz,9:45,"climate change,news,science,Antarctica"
"
","
","
","
","
","
",Inside an Antarctic time machine,Lee Hotz,9:45,"climate change,news,science,Antarctica"
"
											This past January,
											I traveled to a place called WAIS Divide,
											about 600 miles from the South Pole.
											It is the best place on the planet, many say,
											to study the history of climate change.
											There, about 45 scientists from the University of Wisconsin,
											the Desert Research Institute in Nevada and others
											have been working to answer a central question
											about global warming.
											What is the exact relationship
											between levels of greenhouse gases
											and planetary temperatures?
											It's urgent work. We know that temperatures are rising.
											This past May was the warmest worldwide on record.
											And we know that levels of greenhouse gases are rising too.
											What we don't know
											is the exact, precise, immediate
											impact of these changes
											on natural climate patterns —
											winds, ocean currents,
											precipitation rates, cloud formation,
											things that bear on the health and well-being
											of billions of people.
									","
											En enero pasado
											viajé a un lugar llamado WAIS Divide
											a unos 960 kms del Polo Sur.
											Muchos dicen que es el mejor lugar del planeta
											para estudiar la historia del cambio climático.
											Allí, unos 45 científicos de la Universidad de Wisconsin,
											el Instituto de Investigación del Desierto de Nevada y otros
											han estado trabajando para responder una pregunta esencial
											respecto del calentamiento global.
											¿Cuál es la relación exacta
											entre los niveles de gases de efecto invernadero
											y las temperaturas del planeta?
											Es un trabajo urgente. Sabemos que las temperaturas están aumentando.
											El pasado mayo fue el más caluroso de la historia en todo el mundo.
											Y sabemos que los niveles de gases de efecto invernadero van en aumento también.
											Lo que no sabemos
											es el impacto exacto, preciso,
											e inmediato de estos cambios
											en los patrones climáticos naturales...
											vientos, corrientes oceánicas,
											tasas de precipitación, formación de nubes,
											cosas que influyen en la salud y el bienestar
											de miles de millones de personas.
									","
											Geçtiğimiz ocak ayında,
											WAIS Bölümü adlı bir bölgeye yolculuk ettim,
											Güney kutbundan 950 km. uzakta.
											Birçoklarının dediğine göre iklim değişikliğinin tarihini araştırmak
											için dünya üzerindeki en iyi yer.
											Orada, Wisconsin Üniversitesinden yaklaşık 45 bilim adamı,
											Nevada'daki Çöl Araştırma Enstitüsü ve diğerleri
											küresel ısınma ile ilgili esas soruya
											bir cevap arıyorlar.
											Sera gazı seviyesi ile
											gezegenin sıcaklığı arasındaki
											ilişki tam olarak nedir?
											Bu acil bir çalışma. Sıcaklığın arttığını biliyoruz.
											Geçtiğimiz mayıs ayı dünyada kaydedilmiş en sıcağıydı.
											Ve de sera gazının seviyesinin de arttığını biliyoruz.
											Bilmediğimiz şey ise
											bu değişikliklerin
											doğal iklimin gelişiminde —
											rüzgarlar, okyanus akıntıları,
											yağmur oranları, bulut şekilleri gibi
											milyarlarca insanın sağlığında ve mutluluğunda
											etkisi olan şeylere tam olarak,
											anlık etkisinin ne olduğudur.
									","
											En janvier dernier,
											j'ai fait le voyage jusqu'à un endroit appelé WAIS Divide,
											à peu près à 1 000 kms du pôle Sud.
											Beaucoup disent que c'est le meilleur endroit de la planète
											pour étudier l'histoire du changement climatique.
											Là, à peu près 45 scientifiques de l'Université du Wisconsin,
											de l'Institut de Recherches sur le Désert du Nevada et d'ailleurs,
											ont travaillé à répondre à une question primordiale
											sur le réchauffement global:
											Quelle est la relation précise
											entre le niveau de gaz à effet de serre
											et les températures planétaires?
											C'est un travail urgent. Nous savons que les températures augmentent.
											Le mois de mai dernier a été le plus chaud jamais enregistré mondialement.
											Et nous savons aussi que les niveaux de gaz à effet de serre sont en train d'augmenter.
											Ce que nous ne savons pas,
											c'est l'impact précis, immédiat,
											de ces changements
											sur les schémas climatiques naturels —
											les vents, les courants océaniques,
											les taux de précipitation, la formation des nuages,
											qui impactent sur la santé et le bien-être
											de milliards de gens.
									","
											Im vergangenen Januar
											suchte ich einen Ort namens WAIS Divide auf,
											etwa 400 km vom Südpol entfernt.
											Viele sagen, es sei der beste Ort der Welt,
											um die Entwicklung des Klimawandels zu untersuchen.
											Dort arbeiten etwa 45 Forscher von der Universität Wisconsin,
											vom Desert Research Institute in Nevada
											und andere, um eine entscheidende Frage
											der Erderwärmung zu beantworten:
											In welcher Beziehung stehen
											Treibhausgase und Erdtemperatur
											genau zueinander?
											Das ist dringliche Arbeit. Wir wissen, dass die Temperaturen steigen.
											Der vergangene Mai war weltweit der wärmste je gemessene.
											Und wir wissen, dass auch die Menge an Treibhaugas-Emissionen zunimmt.
											Was wir nicht kennen,
											ist die exakte, präzise und unmittelbar erfolgende
											Auswirkung dieser Veränderungen
											auf das natürliche Verhalten des Klimas
											- Winde, Meeresströmungen,
											Niederschlagsmengen, Wolkenbildung,
											Dinge, die sich auf Gesundheit und Wohlergehen
											von Milliarden von Menschen auswirken.
									","
											Em janeiro passado,
											fui a um local chamado WAIS Divide,
											a cerca de 1000 km do Polo Sul,
											É o melhor local do planeta,
segundo muitos dizem,
											para estudar a história
da alteração climática.
											Ali, cerca de 45 cientistas,
da Universidade do Wisconsin,
											do Instituto de Investigação,
do Deserto de Nevada, e outros,
											trabalham para responder
a uma pergunta fundamental
											sobre o aquecimento global:
											Qual é exatamente a relação
											entre os níveis dos gases de estufa
											e as temperaturas planetárias?
											É um trabalho urgente.
											Sabemos que as temperaturas
estão a aumentar.
											Maio passado foi o mês mais quente
registado mundialmente.
											Os níveis dos gases com efeito de estufa
também estão a aumentar.
											O que não sabemos
											é o impacto exato, preciso e imediato
											dessas alterações
											sobre os padrões naturais do clima
											— os ventos, as correntes oceânicas,
											as taxas de precipitação,
a formação das nuvens,
											coisas que se refletem
na saúde e no bem-estar
											de milhares de milhões de pessoas.
									",Inside an Antarctic time machine,Lee Hotz,9:45,"climate change,news,science,Antarctica"
"
","
","
","
","
","
",Inside an Antarctic time machine,Lee Hotz,9:45,"climate change,news,science,Antarctica"
"
											Their entire camp, every item of gear,
											was ferried 885 miles
											from McMurdo Station,
											the main U.S. supply base
											on the coast of Antarctica.
											WAIS Divide itself though,
											is a circle of tents in the snow.
											In blizzard winds, the crew sling ropes between the tents
											so that people can feel their way safely
											to the nearest ice house
											and to the nearest outhouse.
											It snows so heavily there,
											the installation was almost immediately buried.
											Indeed, the researchers picked this site
											because ice and snow accumulates here
											10 times faster than anywhere else in Antarctica.
											They have to dig themselves out every day.
											It makes for an exotic
											and chilly commute.
									","
											Todo el campamento, todo el equipamiento,
											fue transportado 1400 kms
											desde la estación McMurdo,
											la principal base de suministro de EE. UU.
											en la costa antártica.
											No obstante, WAIS Divide en sí
											es un círculo de tiendas de campaña en la nieve.
											En las ventiscas de nieve el equipo cuelga cuerdas entre las tiendas
											para que la gente pueda ir a salvo
											hasta la casa de hielo más cercana
											y hasta la dependencia más cercana.
											Nieva tan copiosamente allí que
											las instalaciones quedan enterradas casi de inmediato.
											De hecho, los investigadores eligieron este sitio
											porque el hielo y la nieve se acumulan aquí
											10 veces más rápido que en cualquier otro lugar de la Antártida.
											Deben cavar para salir todos los días,
											lo que se convierte en una exótica
											y gélida rutina.
									","
											Tüm kampları, aletlerinin tüm parçaları
											Antarktika kıyısındaki ABD ana üssünden,
											McMurdo İstasyonundan,
											1500 km. uzağa feribot
											ile gönderilmiştir.
											WAIS bölümü karda çember
											halinde çadırlardan oluşmuş durumda.
											Kar fırtınasında, ekip çadırlar arasında ipler geriyor
											böylece insanlar en yakın buzdan eve
											ya da ek binaya
											güvenli bir şekilde gidebiliyorlar.
											Orada kar öyle hızlı yağıyor ki
											neredeyse üs hemen karlar altında kalıyor.
											Aslında, araştırmacıların bu bölgeyi seçmesinin nedeni
											bu bölgede karın ve buzun
											Antarktika'da diğer her yerden 10 kat hızlı birikmesi.
											Her gün kendi mekanlarını kazmaları gerekiyor.
											Bu da egzotik ve soğuk
											bir topluluk meydana getiriyor.
									","
											Leur camp tout entier, chaque pièce d'équipement,
											a été transporté sur 1400 kilomètres
											depuis la station McMurdo,
											la principale base de ravitaillement américaine
											sur la côte antarctique.
											WAIS Divide n'est pourtant en soi
											qu'un cercle de tentes dans la neige.
											Quand les blizzards soufflent, le personnel place des cordes entre les tentes,
											pour que les gens trouvent en toute sécurité leur chemin
											jusqu'au prochain igloo
											et la prochaine remise.
											Il neige si fort ici
											que l'installation était presque immédiatement enterrée.
											En fait, les chercheurs ont choisi ce site
											parce que la glace et la neige s'accumulent ici
											10 fois plus vite que partout ailleurs en Antarctique.
											Chaque jour, ils doivent se dégager en pelletant.
											Ce qui rend le trajet pour aller au travail
											exotique et rafraichissant.
									","
											Das ganze Lager, jedes Teil der Ausrüstung,
											wurde 550 km weit
											von der McMurdo-Station heran befördert,
											der Hauptausrüstungsbasis der USA
											an der Küste der Antarktis.
											WAIS Divide ist
											ein Kreis aus Zelten im Schnee.
											Die Mannschaft spannt Seile zwischen den Zelten,
											damit die Menschen in Schneestürmen
											sicher zum nächsten Eishaus finden
											- und zum nächsten Plumpsklo.
											Es schneit dort so stark,
											dass die Anlage fast sofort unter Schnee begraben war.
											Tatsächlich haben die Forscher dieses Gebiet gewählt,
											weil sich Eis und Schnee hier
											zehnmal schneller aufhäufen als sonstwo in der Antarktis.
											Sie müssen sich jeden Tag selbst ausgraben.
											Das sorgt für einen exotischen
											und frostigen Pendelverkehr.
									","
											Todo o acampamento,
cada artigo dos equipamentos,
											foi transportado por avião
da Estação McMurdo,
											a 1400 quilómetros,
											a principal base norte-americana
de abastecimento
											na costa da Antártida.
											O WAIS Divide não passa
de um círculo de tendas na neve.
											Nas tempestades de neve,
as equipas esticam cordas entre as tendas
											para as pessoas encontrarem
o caminho, com segurança,
											até ao iglu mais perto
											e até ao anexo mais próximo.
											A neve é tão intensa
											que a instalação ficou enterrada
quase de imediato.
											Os investigadores escolheram este local
											porque o gelo e a neve
acumulam-se aqui
											dez vezes mais depressa do que
em qualquer outro local na Antártida.
											Têm que escavar todos os dias,
para saírem das tendas.
											Passa a ser uma rotina
exótica e refrescante.
									",Inside an Antarctic time machine,Lee Hotz,9:45,"climate change,news,science,Antarctica"
"
","
","
","
","
","
",Inside an Antarctic time machine,Lee Hotz,9:45,"climate change,news,science,Antarctica"
"
											(Laughter)
									","
											(Risas)
									","
											(Gülüşmeler)
									","
											(Rires)
									","
											(Lachen)
									","
											(Risos)
									",Inside an Antarctic time machine,Lee Hotz,9:45,"climate change,news,science,Antarctica"
"
","
","
","
","
","
",Inside an Antarctic time machine,Lee Hotz,9:45,"climate change,news,science,Antarctica"
"
											But under the surface
											is a hive of industrial activity
											centered around an eight-million-dollar drill assembly.
											Periodically, this drill, like a biopsy needle,
											plunges thousands of feet deep into the ice
											to extract a marrow of gases
											and isotopes for analysis.
											Ten times a day, they extract
											the 10-foot long cylinder of compressed ice crystals
											that contain the unsullied air and trace chemicals
											laid down by snow,
											season after season for thousands of years.
											It's really a time machine.
											At the peak of activity earlier this year,
											the researchers lowered the drill
											an extra hundred feet deeper into the ice every day
											and another 365 years
											deeper into the past.
											Periodically, they remove
											a cylinder of ice,
											like gamekeepers popping a spent shotgun shell
											from the barrel of a drill.
											They inspect it, they check it for cracks,
											for drill damage, for spalls, for chips.
									","
											Pero bajo la superficie,
											hay un hervidero de actividad industrial
											en torno a un montaje de perforación de 8 millones de dólares.
											Periódicamente, esta perforadora, como una aguja de biopsia,
											se hunde a miles de metros de profundidad en el hielo
											para extraer una selección de gases
											e isótopos para su análisis.
											10 veces al día extraen el cilindro
											de 3 metros de largo de cristales de hielo comprimido
											que contienen aire puro y trazas químicas
											que deja la nieve,
											estación tras estación desde hace miles de años.
											Es realmente una máquina del tiempo.
											En el pico de actividad a principios de este año,
											los investigadores bajaron la perforadora
											unos 30 metros más profundo en el hielo cada día
											y otros 365 años
											más profundo en el pasado.
											Periódicamente, retiran
											un cilindro de hielo,
											como guardabosques que quitan un cartucho de escopeta usado
											del tambor de una perforadora.
											Lo inspeccionan en busca de grietas
											daños de perforación, astillas, esquirlas.
									","
											Ama yüzeyin altında
											sekiz milyon dolarlık bir kazıyı merkez olarak
											almış arı gibi çalışan endüstriyel bir aktivite var.
											Düzenli olarak, bu çalışma, biyopsi iğnesi gibi,
											analiz edilmek üzere izotoplar ve gazlar
											çıkarmak için buzun içinde
											300 metre kazı yapıyorlar.
											Günde 10 kez, 3 metre uzunluğunda
											sıkıştırılmış buz kristalleri çıkarıyorlar,
											bu kristaller kar ile taşınan saf hava ve
											kimyasalların izlerini taşıyor,
											binlerce yıl sonra.
											Gerçekten bir zaman makinesi.
											Bu yılın başında çalışmaların zirvesinde,
											araştırmacılar her gün ekstradan
											buzun 30 metre altına daha indirdiler
											yani 365 yıl daha
											geriye.
											Düzenli olarak, bir buz
											silindirini çıkarıyorlar,
											avcıların kurşun kovanlarını
											silahtan boşaltması gibi.
											Onu inceliyorlar, çatlaklar için kontrol ediyorlar,
											delme zararı, kıymıklar, çentikler için.
									","
											Mais sous la surface,
											il y a une ruche bourdonnant d'activité industrielle
											centrée autour d'un dispositif de forage de 8 millions de dollars.
											Régulièrement, le forêt, comme une aiguille de biopsie,
											plonge à des milliers de mètres sous la glace
											afin d'extraire comme une moelle composée de gaz
											et d'isotopes, pour l'analyser.
											10 fois par jour, ils extraient
											le cylindre de cristaux de glace compressée, long de 3 mètres,
											qui contient l'air conservé vierge et les traces de matériaux chimiques
											déposés par la neige,
											saison après saison, pendant des milliers d'années.
											C'est véritablement une machine à voyager dans le temps.
											Lors du pic d'activité de cette année,
											les chercheurs ont augmenté la profondeur du forage
											dans la glace d'une trentaine de mètres chaque jour,
											soit de 365 années supplémentaires
											dans le passé.
											Régulièrement, ils enlèvent
											un cylindre de glace,
											comme des gardes forestiers éjectant une cartouche usée
											du canon du foret.
											Ils l'inspectent, recherchent les craquelures,
											les dommages dûs au foret, les fragments, les petits morceaux.
									","
											Unter der Oberfläche aber herrscht rund um
											ein 6 Millionen Euro teures Bohraggregat
											eifriger Betrieb.
											Der Bohrer taucht regelmäßig, wie ein Instrument der Biopsie,
											hunderte Meter tief in das Eis ein,
											um Gase und Isotope zur Analyse
											aus dem Innersten zu extrahieren.
											Zehnmal am Tag entnimmt man den
											3 Meter langen Zylinder komprimierter Eiskristalle.
											Er enthält makellos reine Luft und Spurengase,
											die der Schnee dort Jahr für Jahr,
											seit tausenden von Jahren abgelagert hat.
											Das Eis ist wahrhaftig eine Zeitmaschine.
											Auf dem Höhepunkt der Arbeit, Anfang dieses Jahres,
											trieben die Arbeiter den Bohrer
											jeden Tag zusätzliche 10 Meter tiefer ins Eis
											und damit 365 Jahre
											tiefer in die Vergangenheit.
											Wie Wildhüter, die eine Hülse
											aus dem Lauf ihres Gewehres entnehmen,
											entnehmen die Arbeiter regelmäßig
											eine Kapsel aus Eis.
											Sie untersuchen sie, überprüfen sie auf Risse,
											Bohrschäden, Splitter und Platzer.
									","
											Mas, sob a superfície,
											é um formigueiro de atividade industrial,
											centrada em volta duma perfuradora
de oito milhões de dólares.
											Periodicamente, esta perfuradora,
como uma agulha de biópsia,
											mergulha centenas de metros no gelo
											para extrair uma medula de gases
											e de isótopos, para análise.
											Dez vezes por dia,
											extraem cilindros de cristais de gelo
comprimido, com 3 m de comprimento
											que contêm ar virgem
											e detetam químicos depositados pela neve,
											estação após estação,
durante milhares de anos.
											É, verdadeiramente, uma máquina do tempo.
											No auge da atividade,
no princípio deste ano,
											os investigadores aumentaram
a profundidade da perfuração
											mais uns 30 m por dia,

											ou seja, mais 365 anos no passado.
											Periodicamente,
retiram um cilindro de gelo,
											como os guardas florestais
retiram um cartucho usado
											do tambor duma perfuradora.
											Inspecionam-no, procuram fendas,
											danos da broca, fragmentos, lascas.
									",Inside an Antarctic time machine,Lee Hotz,9:45,"climate change,news,science,Antarctica"
