en,es,fr,title,speaker,duration,tags
"
","
","
",Are China and the US doomed to conflict?,Kevin Rudd,20:01,"Asia,United States,china,politics"
"
											G'day, my name's Kevin.
											I'm from Australia. I'm here to help.
											(Laughter)
									","
											Buenasss, me llamo Kevin.
											Soy de Australia. 
Estoy aquí para ayudar.
											(Risas)
									","
											Bonjour, Je m'appelle Kevin.
											Je viens d'Australie 
Je viens vous prêter main forte.
											(Rires)
									",Are China and the US doomed to conflict?,Kevin Rudd,20:01,"Asia,United States,china,politics"
"
","
","
",Are China and the US doomed to conflict?,Kevin Rudd,20:01,"Asia,United States,china,politics"
"
											Tonight, I want to talk about
a tale of two cities.
											One of those cities is called Washington,
and the other is called Beijing.
											Because how these two capitals
shape their future
											and the future of the United States
and the future of China
											doesn't just affect those two countries,
											it affects all of us
											in ways, perhaps, we've never thought of:
											the air we breathe, the water we drink,
											the fish we eat,
the quality of our oceans,
											the languages we speak in the future,
											the jobs we have,
the political systems we choose,
											and, of course, the great questions
of war and peace.
									","
											Esta noche, quiero contarles 
una historia de dos ciudades.
											Una de esas ciudades se llama 
Washington, la otra Beijing.
											Porque la forma en que ambas 
capitales forman su futuro
											el futuro de EE.UU. y el de China
											no solo afecta a estos dos países,
											sino que nos afecta a todos
											de manera, que, tal vez, 
nunca habíamos pensado:
											el aire que respiramos, 
el agua que bebemos,
											el pescado que comemos, 
la calidad de nuestros océanos,
											los idiomas que hablaremos en el futuro,
											los puestos de trabajo que tenemos, 
los sistemas políticos que elegimos,
											y, por supuesto, los grandes temas 
de la guerra y la paz.
									","
											Aujourd'hui, je vais vous présenter
l'histoire de deux villes.
											L'une s'appelle Washington,
l'autre ville s'appelle Pékin.
											La manière dont ces deux villes
vont forger leur avenir,
											l'avenir des États-Unis,
et celui de la Chine,
											a un impact qui dépasse
ces deux nations,
											et nous affecte tous,
											de manières 
que nous n'avions jamais imaginées :
											l'air que nous respirons,
l'eau que nous buvons,
											les poissons que nous mangeons,
la qualité de nos océans,
											les langues que nous parlerons à l'avenir,
											nos emplois, les systèmes politiques 
que nous choisissons,
											et bien sûr, les grandes questions
de guerre ou de paix.
									",Are China and the US doomed to conflict?,Kevin Rudd,20:01,"Asia,United States,china,politics"
"
","
","
",Are China and the US doomed to conflict?,Kevin Rudd,20:01,"Asia,United States,china,politics"
"
											You see that bloke? He's French.
											His name is Napoleon.
											A couple of hundred years ago,
											he made this extraordinary projection:
											""China is a sleeping lion,
and when she awakes,
											the world will shake.""
											Napoleon got a few things wrong;
											he got this one absolutely right.
											Because China is today
not just woken up,
											China has stood up
and China is on the march,
											and the question for us all
											is where will China go
											and how do we engage
this giant of the 21st century?
									","
											¿Ven ese hombre? 
Él es francés.
											Su nombre es Napoleón.
											Hace unos cientos de años,
											hizo este extraordinario pronóstico:
											""China es un león dormido
y, cuando despierte,
											el mundo temblará"".
											Napoleón se equivocó en algunas cosas;
											pero en esto, dio totalmente en el clavo.
											Debido a que China hoy 
tan solo ha despertado,
											China está en pie y 
China ha comenzado a andar,
											y la pregunta para todos
											es adónde irá China
											y cómo involucramos a este 
gigante del siglo XXI.
									","
											Regardez ce type ! C'est un Français.
											Il s'appelle Napoléon.
											Il y a quelques siècles,
											il a fait une prédiction extraordinaire :
											« La Chine est un lion qui dort.
											Quand la Chine s'éveillera,
le monde tremblera. »
											Napoléon s'est parfois trompé.
											Mais sur ce point-là, 
il a entièrement raison.
											Parce qu'aujourd'hui,
La Chine n'est pas seulement réveillée.
											La Chine est debout.
La Chine est en marche.
											Et notre question est la suivante :
											Quel est l'objectif de la Chine ?
											Et quelle relation avoir
avec ce géant du 21ème siècle ?
									",Are China and the US doomed to conflict?,Kevin Rudd,20:01,"Asia,United States,china,politics"
"
","
","
",Are China and the US doomed to conflict?,Kevin Rudd,20:01,"Asia,United States,china,politics"
"
											You start looking at the numbers,
they start to confront you in a big way.
											It's projected that China will become,
											by whichever measure —
PPP, market exchange rates —
											the largest economy in the world
											over the course of the decade ahead.
											They're already
the largest trading nation,
											already the largest exporting nation,
											already the largest manufacturing nation,
											and they're also the biggest
emitters of carbon in the world.
											America comes second.
									","
											Si miran los números, ellos comienzan 
ya a desafiarnos a gran escala.
											Se pronostica que China se convertirá,
											en función de la paridad 
del poder adquisitivo,
											en la economía más grande del mundo
											en el transcurso de la próxima década.
											Ya son la mayor nación comercial,
											y también la mayor nación exportadora,
											ya la mayor nación manufacturera
											así como también los mayores emisores 
de carbono en el mundo.
											EE.UU. ocupa el segundo lugar.
									","
											Si on regarde les faits,
ils nous posent un énorme défi.
											Selon les prévisions, la Chine va devenir,
											quelque soit l'indice,
parité pouvoir d'achat, taux de change,
											la plus grande économie mondiale
											au cours des 10 prochaines années.
											C'est déjà la plus grande nation 
commerciale,
											la plus grande nation exportatrice,
											la plus grande nation productrice,
											et celle qui émet le plus 
de carbone dans le monde.
											Les États-Unis sont deuxième.
									",Are China and the US doomed to conflict?,Kevin Rudd,20:01,"Asia,United States,china,politics"
"
","
","
",Are China and the US doomed to conflict?,Kevin Rudd,20:01,"Asia,United States,china,politics"
"
											So if China does become
the world's largest economy,
											think about this:
											It'll be the first time
											since this guy was on
the throne of England —
											George III, not a good friend
of Napoleon's —
											that in the world we will have
as the largest economy
											a non-English speaking country,
											a non-Western country,
											a non-liberal democratic country.
											And if you don't think
that's going to affect
											the way in which the world
happens in the future,
											then personally, I think
you've been smoking something,
											and it doesn't mean you're from Colorado.
									","
											Así que si China se convierte 
en la mayor economía del mundo,
											piensen en esto:
											Será la primera vez
											desde que este tipo ocupara 
el trono de Inglaterra,
											Jorge III, no buen amigo 
de Napoleón,
											que en el mundo tendremos como 
economía más importante
											un país que no habla inglés,
											un país no occidental,
											un país no democrático-liberal.
											Y si no creen que eso afectará
											la forma de encarar 
el mundo en el futuro,
											personalmente creo que 
han estado fumando algo,
											y eso no quiere decir 
que sean de Colorado.
									","
											Donc, si la Chine devient 
la plus grande économie au monde,
											réfléchissez à ceci :
											ce sera la première fois
											depuis que ce type régnait
sur l'Angleterre,
											Georges III, 
qui n'était pas un ami de Napoléon,
											que la plus grande économie au monde
											ne sera pas un pays anglophone,
											un pays non occidental,
											un pays non démocratique, et non libéral.
											Et si vous ne pensez pas 
que ça va affecter
											la manière dont le monde tournera
à l'avenir,
											vous avez selon moi sans doute 
fumé quelque chose,
											même si vous n'êtes pas du Colorado.
[qui a dépénalisé le cannabis]
									",Are China and the US doomed to conflict?,Kevin Rudd,20:01,"Asia,United States,china,politics"
