en,tr,title,speaker,duration,tags
"
","
",How augmented reality is changing activism,Glenn Cantave,6:57,"activism,technology,creativity,augmented reality,society,race,social change,humanity,virtual reality,history"
"
											My name is Glenn,
											I'm 25,
											and I don't know my real last name.
											It's not uncommon in America.
											Most black people in this country
are walking around
											with a slave owner's last name.
											Black history has been systemically erased
and altered for centuries.
									","
											Benim adım Glenn.
											25 yaşındayım
											ve gerçek soyadımı bilmiyorum.
											Amerika'da sıra dışı olan bir şey değil.
											Bu ülkedeki birçok siyahi insan,
											bir köle sahibinin soyadıyla
etrafta dolanıyor.
											Siyahi tarihi yüzyıllardır sistematik
olarak silinmiş ve değiştirilmiştir.
									",How augmented reality is changing activism,Glenn Cantave,6:57,"activism,technology,creativity,augmented reality,society,race,social change,humanity,virtual reality,history"
"
","
",How augmented reality is changing activism,Glenn Cantave,6:57,"activism,technology,creativity,augmented reality,society,race,social change,humanity,virtual reality,history"
"
											As I give this talk,
											there are more than 700 Confederate
monuments standing nationwide.
											These were erected
to honor Confederate soldiers
											who fought to maintain slavery —
											mostly in the South —
											from the 1890s to the 1950s,
											when Jim Crow laws enforcing
racial segregation were in full effect.
											To this day, black people are forced
to confront monuments of slaveholders
											in our public spaces.
											These memorials are a physical
representation of a system
											that is actively working
to define whose lives matter
											and whose lives do not.
									","
											Bu konuşmayı yaparken
											ülke çapında 700'den fazla 
konfederasyon anıtı bulunmaktadır.
											Bunlar, Jim Crow yasaları tüm etkisiyle 
ırkçılığı zorla kabul ettirirken
											çoğunlukla Güney'de
1890'lardan 1950'lere kadar
											köleliği sürdürmek için savaşmış 
konfederasyon askerlerini
											onurlandırmak için dikilmişti.
											Günümüze kadar siyahi insanlar
topluma açık alanlarda
											köle sahiplerinin anıtlarıyla karşı
karşıya kalmak zorunda bırakıldılar.
											Bu anıtlar, kimin hayatının önemli olduğu
ve kiminkinin önemli olmadığını
											belirtmek için aktif olarak çalışan
sistemin fiziksel bir temsili.
									",How augmented reality is changing activism,Glenn Cantave,6:57,"activism,technology,creativity,augmented reality,society,race,social change,humanity,virtual reality,history"
"
","
",How augmented reality is changing activism,Glenn Cantave,6:57,"activism,technology,creativity,augmented reality,society,race,social change,humanity,virtual reality,history"
"
											If we are going to disrupt the narrative,
											we have to start at the origin.
											Genocide, slavery and patriarchy
started in the Americas
											with Christopher Columbus.
											Most people in the United States
know about his voyage of 1492.
											Fewer people know that an estimated
250,000 indigenous Arawaks were wiped out
											within two years of his arrival.
											Even fewer people know
											that Columbus admitted in a letter
written to Doña Juana de la Torre
											that ""nine and 10-year-old girls
were in high demand,
											and for girls of all ages
a good price must be paid.""
											Yet New York City's Columbus Circle
has had him perched 76 feet high
											next to Central Park since 1892.
									","
											Eğer anlatıyı bozacaksak
											kökenden başlamalıyız.
											Soykırım, kölelik ve ataerkillik
											Christopher Columbus ile 
Amerika'da başladı.
											Amerika Birleşik Devletleri'ndeki 
çoğu insan 1492 seferini biliyor.
											Gelişinin iki yılı içinde tahmini olarak
250 bin yerli Arawak'ın
											öldürüldüğünü daha az insan biliyor.
											Doña Juana de la Torre'ye
yazılan bir mektupta
											Columbus'un şunları itiraf ettiğini ise 
çok daha az insan biliyor:
											""Dokuz ve on yaşındaki 
kız çocuklarına yüksek talep var
											ve yaşı fark etmeksizin 
kızlar için iyi bir ücret ödenmeli.""
											Yine de 1892'den beri 
New York'taki Columbus Circle'da
											Central Park'ın yanına
23 metre yükseğe dikili.
									",How augmented reality is changing activism,Glenn Cantave,6:57,"activism,technology,creativity,augmented reality,society,race,social change,humanity,virtual reality,history"
"
","
",How augmented reality is changing activism,Glenn Cantave,6:57,"activism,technology,creativity,augmented reality,society,race,social change,humanity,virtual reality,history"
"
											I started Movers and Shakers,
											a nonprofit,
											to get the statue removed.
											Movers and Shakers
is a group of activists, artists,
											educators and engineers
focused on using immersive technology
											to highlight the narratives
of the oppressed.
											In our campaign to knock
Columbus off his pedestal,
											we engaged in a visually
provocative form of activism.
											We created an augmented
reality installation
											on the true story of Christopher Columbus
											and used it to host teach-ins
in Columbus Circle and Times Square.
											Many see the controversy around the statue
											as tension between
the Italian-American community
											and the indigenous community.
											The reality is that most black people
are here in this country
											as a result of the atrocities
											that were kicked off
by Christopher Columbus.
											So we ended up holding
a slave auction in Union Square
											to tie into the genesis
of the transatlantic slave trade.
											I ran the New York City Marathon in chains
to spread awareness to this issue.
											I was also arrested in Giants Stadium
for hosting a slave reenactment
											at their football team's home opener.
									","
											Heykelin kaldırılması için kâr amacı 
gütmeyen Movers and Shakers'ı başlattım.
											Movers and Shakers, baskı görenlerin
anlatılarını aydınlatmak için
											sürükleyici teknolojiyi 
kullanmaya odaklanan
											bir grup aktivist, sanatçı,
eğitimci ve mühendistir.
											Columbus'u heykel tabanından 
çıkarmak için kampanyamızda
											aktivizmin görsel olarak 
etkileyici bir formuyla ilgileniyoruz.
											Christopher Columbus'un 
gerçek hikâyesi üzerine
											artırılmış gerçeklik kurulumu yarattık
											ve Columbus Circle ile Times Square'de

											soru cevaplı dersler
vermek için kullandık.
											Birçok kişi, heykel konusundaki karşıtlığı
											İtalyan-Amerikan halk ile
yerli halk arasındaki
											gerginlik olarak görüyor.
											Gerçek şu ki çoğu siyahi insan
											Christopher Columbus tarafından
başlatılan zulmün bir sonucu olarak
											burada, bu ülkedeler.
											Bu yüzden trans-atlantik köle ticaretinin
doğuşunu ilişkilendirmek için
											Union Square'de 
bir köle pazarı düzenledik.
											New York Maratonu'nu bu soruna farkındalık
kazandırmak için zincirlerle koştum.
											Aynı zamanda futbol takımının açılışında
bir köle canlandırması düzenlediğim için
											Giants Stadyumu'nda tutuklandım.
									",How augmented reality is changing activism,Glenn Cantave,6:57,"activism,technology,creativity,augmented reality,society,race,social change,humanity,virtual reality,history"
"
","
",How augmented reality is changing activism,Glenn Cantave,6:57,"activism,technology,creativity,augmented reality,society,race,social change,humanity,virtual reality,history"
"
											We gave it everything that we had,
											but in the end,
											New York City decided to keep the statue,
											and New York State unanimously voted
to make it a landmark.
											The news was devastating,
											but it opened up another door.
											We realized that with augmented reality
											you don't need permission
from the government
											to put up a monument
or to make a statement.
											You can just do it.
											So New York City right now
											currently has more than 150 statues
of men and six of women
											and currently acknowledges slaveholders
in public spaces as well.
											So we decided, why not just put up
a bunch of AR monuments
											of women and people of color
throughout the city?
									","
											Yapabileceğimiz her şeyi yaptık
											ama en sonunda New York
heykeli tutmaya
											ve New York Eyaleti ise oybirliğiyle 
kent simgesi yapmaya karar verdi.
											Bu haberler yıkıcıydı
											ancak başka bir kapıyı açtı.
											Artırılmış gerçeklikle birlikte
											bir anıt dikmek için 
veya bir açıklamada bulunmak için
											hükûmetten izne 
gerek olmadığını fark ettik.
											Öylece yapabilirsin.
											New York'ta şu anda 150'den 
fazla erkeğin ve 6 kadının anıtı var
											ve hâlen köle sahiplerini
kamusal alanda kabul ediyor.
											Bu yüzden karar verdik; neden 
kadınların ve beyaz olmayan insanların
											AG anıtlarını şehrin 
her tarafına dikmiyorduk ki?
									",How augmented reality is changing activism,Glenn Cantave,6:57,"activism,technology,creativity,augmented reality,society,race,social change,humanity,virtual reality,history"
"
","
",How augmented reality is changing activism,Glenn Cantave,6:57,"activism,technology,creativity,augmented reality,society,race,social change,humanity,virtual reality,history"
"
											Typically, monuments are created
											to commemorate the achievements
of the deceased,
											but with augmented reality,
we can reroute the rules.
											We started with sports.
											Colin Kaepernick.
											He was the starting quarterback
of the San Francisco 49ers,
											and he wanted to use his platform
											to highlight the injustice
of systemic racism.
											So he consulted a Green Beret
on the most respectful way to do this,
											and he decided to take a knee
during the national anthem.
											He lost his contract with the 49ers,
											he was blackballed by every NFL owner,
											he was criticized by millions
											and even the president
of the United States
											decided to insult him.
											It may be decades before Colin Kaepernick
is adequately respected for his courage,
											so our team decided to do this.
											Now anyone that walks by Trump Tower
can see Colin Kaepernick take a knee
											in augmented reality,
											and there's nothing they can do about it.
									","
											Genellikle anıtlar ölenlerin 
başarılarını anmak için yapılır
											ancak artırılmış gerçeklik ile
bu kuralları değiştirebiliriz.
											Sporla başladık.
											Colin Kaepernick.
											San Francisco 49ers'ın oyun kurucusuydu
											ve platformunu sistemik
ırkçılığın adaletsizliğini
											vurgulamak için kullanmak istedi.
											Bunu yapmak için en saygılı yolla
bir Yeşil Bereliye danıştı
											ve milli marş sırasında
bir dizinin üstüne çökmeye karar verdi.
											49ers ile sözleşmesini kaybetti,
											tüm NFL sahipleri tarafından 
oybirliği ile atıldı,
											milyonlar tarafından eleştirildi
											ve hatta Amerika Birleşik Devletleri'nin
başkanı onu aşağıladı.
											Colin Kaepernick'e cesareti için 
saygı gösterilmesi yıllar alabilirdi,
											bu yüzden ekibimiz 
bunu yapmaya karar verdi.
											Şimdi Trump Tower'dan geçen biri
artırılmış gerçeklikte
											Colin Kaepernick'in 
diz çöktüğünü görebilir
											ve yapabilecekleri hiçbir şey yok.
									",How augmented reality is changing activism,Glenn Cantave,6:57,"activism,technology,creativity,augmented reality,society,race,social change,humanity,virtual reality,history"
"
","
",How augmented reality is changing activism,Glenn Cantave,6:57,"activism,technology,creativity,augmented reality,society,race,social change,humanity,virtual reality,history"
