en,es,fr,tr,title,speaker,duration,tags
"
","
","
","
",How trees talk to each other,Suzanne Simard,18:19,"biodiversity,beauty,biomechanics,biology,botany,communication,ecology,community,green,environment,identity,life,language,nature,science,plants,trees,fungi"
"
											Imagine you're walking through a forest.
											I'm guessing you're thinking
of a collection of trees,
											what we foresters call a stand,
											with their rugged stems
and their beautiful crowns.
											Yes, trees are the foundation of forests,
											but a forest is much more
than what you see,
											and today I want to change
the way you think about forests.
											You see, underground
there is this other world,
											a world of infinite biological pathways
											that connect trees
and allow them to communicate
											and allow the forest to behave
as though it's a single organism.
											It might remind you
of a sort of intelligence.
									","
											Imaginen que van caminando por el bosque.
											Supongo que están pensando 
en un conjunto de árboles,
											lo que los silvicultores 
llamamos una masa forestal,
											con troncos robustos y hermosas copas.
											Sí, los árboles son 
la base de los bosques,
											pero un bosque es 
mucho más de lo que ven,
											y hoy quiero cambiar 
su percepción de los bosques.
											Verán, bajo tierra hay otro mundo,
											un mundo de infinitos caminos biológicos
											que conectan árboles y
les permiten comunicarse
											y comportarse como un solo organismo.
											Esto podría remitirnos 
a algún tipo de inteligencia.
									","
											Imaginez-vous vous promener en forêt.
											Je suppose que vous pensez
à un ensemble d'arbres,
											ce que nous, forestiers, appelons bosquet,
											avec leurs troncs solides
et leurs belles cimes.
											Oui, les arbres sont
la fondation des forêts
											mais une forêt est bien plus
que ce que vous voyez
											et aujourd'hui je veux changer
votre vision des forêts.
											Sous terre, il y a cet autre monde,
											un monde de sentiers biologiques infinis
											qui relient les arbres,
leur permettent de communiquer
											et permettent à la forêt de se comporter
comme un seul et unique organisme.
											Cela pourrait vous rappeler
une certaine intelligence.
									","
											Bir ormanda yürüdüğünüzü hayal edin.
											Sanırım; sağlam gövdeleri
ve güzel taçları ile,
											biz ormancıların meşçere
olarak adlandırdığı
											bir ağaç topluluğunu düşünüyorsunuz.
											Evet, ağaçlar ormanların temelidir
											fakat bir orman, gördüğünüzden
çok daha fazlasıdır
											ve bugün, ormanlara bakış
açınızı değiştirmek istiyorum.
											Biliyorsunuz, yerin altında
başka bir dünya var;
											ağaçları birbirine bağlayan ve iletişim
kurmalarını sağlayan
											ve ormanın, tek bir organizmaymış gibi
davranmasını sağlayan
											sonsuz biyolojik patikaların dünyası.
											Bu size bir tür zekayı anımsatabilir.
									",How trees talk to each other,Suzanne Simard,18:19,"biodiversity,beauty,biomechanics,biology,botany,communication,ecology,community,green,environment,identity,life,language,nature,science,plants,trees,fungi"
"
","
","
","
",How trees talk to each other,Suzanne Simard,18:19,"biodiversity,beauty,biomechanics,biology,botany,communication,ecology,community,green,environment,identity,life,language,nature,science,plants,trees,fungi"
"
											How do I know this?
											Here's my story.
											I grew up in the forests
of British Columbia.
											I used to lay on the forest floor
and stare up at the tree crowns.
											They were giants.
											My grandfather was a giant, too.
											He was a horse logger,
											and he used to selectively cut
cedar poles from the inland rainforest.
											Grandpa taught me about the quiet
and cohesive ways of the woods,
											and how my family was knit into it.
											So I followed in grandpa's footsteps.
									","
											¿Que cómo lo sé?
											Esta es mi historia.
											Crecí en los bosques 
de la Columbia Británica.
											Solía recostarme en el suelo 
a mirar las copas de los árboles.
											Eran gigantes.
											Mi abuelo también era gigante.
											Era leñador,
											y selectivamente talaba cedro 
del interior del bosque.
											Mi abuelo me mostró el silencioso 
y cohesivo ambiente del bosque,
											y cómo mi familia estaba vinculada.
											Seguí los pasos de mi abuelo.
									","
											Comment sais-je cela ?
											Voici mon histoire :
											j'ai grandi dans les forêts
de la Colombie-Britannique.
											Je m'allongeais par terre
et regardais la cime des arbres.
											Ils étaient immenses.
											Mon grand-père aussi était immense.
											Il était débardeur
											et choisissait les cèdres à couper
dans les forêts primitives.
											Grand-père m'a appris à voir
le calme et la cohérence des forêts,
											m'appris comment ma famille y était liée.
											J'ai suivi les traces de mon grand-père.
									","
											Peki ben bunu nereden biliyorum?
											İşte benim hikayem.
											Britanya Kolumbiyası'ndaki
ormanlarda büyüdüm.
											Ormanda yere yatar ve ağaçların tepelerine
dikkatle bakardım.
											Dev gibilerdi.
											Büyükbabam da dev gibiydi.
											Atlarla kereste taşırdı
											ve yağmur ormanın içinde titizlikle
sedir ağaçlarını kesiyordu.
											Büyükbabam bana ormanın sessiz ve
uyum sağlayan biçimlerini öğretti ve
											ailemin ona nasıl bağlandığını anlattı.
											Bu yüzden, onun ayak izlerini takip ettim.
									",How trees talk to each other,Suzanne Simard,18:19,"biodiversity,beauty,biomechanics,biology,botany,communication,ecology,community,green,environment,identity,life,language,nature,science,plants,trees,fungi"
"
","
","
","
",How trees talk to each other,Suzanne Simard,18:19,"biodiversity,beauty,biomechanics,biology,botany,communication,ecology,community,green,environment,identity,life,language,nature,science,plants,trees,fungi"
"
											He and I had this curiosity about forests,
											and my first big ""aha"" moment
											was at the outhouse by our lake.
											Our poor dog Jigs
had slipped and fallen into the pit.
											So grandpa ran up with his shovel
to rescue the poor dog.
											He was down there, swimming in the muck.
											But as grandpa dug
through that forest floor,
											I became fascinated with the roots,
											and under that, what I learned later
was the white mycelium
											and under that the red
and yellow mineral horizons.
											Eventually, grandpa and I
rescued the poor dog,
											but it was at that moment that I realized
											that that palette of roots and soil
											was really the foundation of the forest.
									","
											Ambos teníamos curiosidad por los bosques,
											y mi primer momento de claridad
											fue en la letrina cerca del lago.
											Nuestro perro Jigs se resbaló y cayó.
											Mi abuelo corrió 
con la pala para rescatarlo.
											Estaba ahí, nadando en el fango.
											Pero conforme mi abuelo 
cavaba en el suelo del bosque,
											Yo quedé fascinada por las raíces,
											luego supe que debajo de eso 
había micelio blanco
											y debajo, los horizontes 
minerales rojos y amarillos.
											Finalmente, el abuelo y yo 
rescatamos al pobre perro,
											pero fue en ese momento que me di cuenta
											de que esa paleta de raíces y tierra
											era la verdadera base del bosque.
									","
											Lui et moi avions cette curiosité
envers les forêts
											et mon premier moment d'émerveillement
											eut lieu dans ces toilettes extérieures.
											Notre pauvre chien Jigs
avait glissé et était tombé dans la fosse.
											Grand-père a accouru avec sa pelle
pour secourir le pauvre chien.
											Il était en bas, nageant dans le fumier.
											Alors que grand-père creusait
dans le sol de la forêt,
											les racines m'ont fascinée
											et, en dessous, j'ai ensuite appris
qu'il y avait le mycélium blanc
											et, en dessous, des strates
de minéraux rouges et jaunes.
											Finalement, grand-père et moi
avons sauvé le pauvre chien
											mais à ce moment-là, j'ai réalisé
											que cette palette de racines et de sols
											était la vraie fondation de la forêt.
									","
											İkimizin de ormanlara merakı vardı ve
											ilk aydınlanma anım da
gölümüzün kenarındaki
											tuvalette gerçekleşti.
											Zavallı köpeğimiz Jigs kaydı
ve çukura düştü.
											Büyükbabam da köpeği kurtarmak için
küreğini aldı ve koştu.
											Köpek aşağıda çamur içerisinde yüzüyordu.
											Büyükbabam ormanın zeminini
kazdıkça ortaya çıkan
											ağaç kökleri beni büyülemişti
ve onların altında,
											sonradan beyaz miselyum olduğunu
öğrendiğim şey vardı ve
											onun da altında kırmızı ve sarı
mineral tabakaları vardı.
											Sonuç olarak, büyükbabam
ve ben zavallı köpeği kurtardık
											ve tam o anda
											o kök ve toprak paletinin
											aslında ormanın temeli
olduklarını fark ettim.
									",How trees talk to each other,Suzanne Simard,18:19,"biodiversity,beauty,biomechanics,biology,botany,communication,ecology,community,green,environment,identity,life,language,nature,science,plants,trees,fungi"
"
","
","
","
",How trees talk to each other,Suzanne Simard,18:19,"biodiversity,beauty,biomechanics,biology,botany,communication,ecology,community,green,environment,identity,life,language,nature,science,plants,trees,fungi"
"
											And I wanted to know more.
											So I studied forestry.
											But soon I found myself working
alongside the powerful people
											in charge of the commercial harvest.
											The extent of the clear-cutting
											was alarming,
											and I soon found myself
conflicted by my part in it.
											Not only that, the spraying
and hacking of the aspens and birches
											to make way for the more commercially
valuable planted pines and firs
											was astounding.
											It seemed that nothing could stop
this relentless industrial machine.
									","
											Quería saber más,
											así que estudié silvicultura.
											Pronto me encontré trabajando 
con gente poderosa
											a cargo de la explotación comercial.
											La extención de la tala de claros
											era alarmante,
											y me sentí en conflicto 
por mi participación en ello.
											No sólo eso, el corte y rociado 
de herbicida a álamos abedules
											para abrirle espacio a pinos y abetos,
comercialmente más valiosos,
											fue impactante.
											Parecía que nada detendría 
a la implacable máquina industrial.
									","
											Je voulais en savoir plus.
											J'ai donc étudié la sylviculture.
											Mais je me suis vite retrouvée
à travailler avec des gens de pouvoir,
											responsables
de l'exploitation commerciale.
											L'ampleur de la coupe des forêts
											était alarmante
											et j'étais en désaccord
avec le rôle que j'y jouais.
											Ce n'était pas que cela, la pulvérisation
et la coupe des trembles et bouleaux
											pour faire de la place à des pins
et sapins ayant plus de valeur commerciale
											étaient stupéfiantes.
											Rien ne semblait pouvoir arrêter
cette impitoyable machine industrielle.
									","
											Daha fazla bilmeyi istedim.
											Böylece, ormancılık okudum.
											Fakat kendimi kısa sürede,
ticari hasattan sorumlu
											güçlü insanların yanında buldum.
											Yapılan ağaç kesme işleminin
											boyutu korkutucuydu
											ve kısa süre sonra kendimi
bölümümle çatışıyor olarak buldum.
											Sadece bu değil, ticari olarak daha
değerli çam ve göknarlara yer açmak için
											kavak ve huş ağaçlarının 
kesilmesi ve püskürtülmesi
											şok ediciydi.
											Hiçbir şey bu acımasız 
endüstriyel makineyi durduramaz gibiydi.
									",How trees talk to each other,Suzanne Simard,18:19,"biodiversity,beauty,biomechanics,biology,botany,communication,ecology,community,green,environment,identity,life,language,nature,science,plants,trees,fungi"
"
","
","
","
",How trees talk to each other,Suzanne Simard,18:19,"biodiversity,beauty,biomechanics,biology,botany,communication,ecology,community,green,environment,identity,life,language,nature,science,plants,trees,fungi"
"
											So I went back to school,
											and I studied my other world.
											You see, scientists had just discovered
in the laboratory in vitro
											that one pine seedling root
											could transmit carbon
to another pine seedling root.
											But this was in the laboratory,
											and I wondered,
could this happen in real forests?
											I thought yes.
											Trees in real forests might also
share information below ground.
											But this was really controversial,
											and some people thought I was crazy,
											and I had a really hard time
getting research funding.
											But I persevered,
											and I eventually conducted
some experiments deep in the forest,
											25 years ago.
											I grew 80 replicates of three species:
											paper birch, Douglas fir,
and western red cedar.
											I figured the birch and the fir
would be connected in a belowground web,
											but not the cedar.
											It was in its own other world.
											And I gathered my apparatus,
											and I had no money,
so I had to do it on the cheap.
											So I went to Canadian Tire —
									","
											Así que volví a la escuela,
											y estudié mi otro mundo.
											Verán, los científicos acaban de descubrir
en un laboratorio, in vitro,
											que la raíz de una plántula de pino
											puede transmitir carbono a otra plántula.
											Pero esto fue en un laboratorio,
											y me pregunté si esto podría 
ocurrir también en bosques.
											Yo pensé que sí.
											Los árboles en los bosques pueden 
también compartir información bajo tierra.
											pero era muy controvertido,
											y algunos pensaron que estaba loca.
											Me fue muy difícil conseguir 
financiamiento para investigar.
											Pero persistí,
											y finalmente realicé algunos experimentos 
en lo profundo del bosque,
											hace 25 años.
											Cultivé 80 replicas de tres especies:
											abedul, abeto de Douglas 
y cedro rojo occidental.
											Supuse que el abedul y el abeto estarían 
conectados por una red bajo tierra,
											pero no con el cedro.
											Estaba en su propio mundo.
											Reuní mi equipo,
											y no tenía dinero así que lo hice barato.
											Fui al Canadian Tire
									","
											Je suis retournée à l'école
											et j'ai étudié mon autre monde.
											Les scientifiques venaient de découvrir
in vitro dans un laboratoire
											que la racine d'un plant de pin
											pouvait transmettre du carbone
à la racine d'un autre plant.
											Mais cela était fait en laboratoire
											et je me demandais
si c'était aussi vrai dans les forêts.
											Je pensais que oui.
											Les arbres dans les forêts pouvaient aussi
partager des informations sous le sol.
											Mais cela portait à controverse
											et certains me pensaient folle.
											J'ai eu beaucoup de mal à obtenir
des fonds pour mes recherches.
											Mais j'ai persévéré
											et j'ai finalement conduit des expériences
au fin fond de la forêt.
											C'était il y a 25 ans.
											J'ai cultivé 80 répliques
de trois espèces :
											du bouleau à papier, du pin de Douglas
et du cèdre rouge de l'Ouest.
											Je pensais que le bouleau et le pin
seraient liés grâce à un réseau souterrain
											mais pas le cèdre.
											Il était dans son propre monde.
											J'ai donc rassemblé mon matériel,
											n'ayant pas d'argent,
cela devait être bon marché.
											Je suis allée
dans un magasin de bricolage —
									","
											Okula geri döndüm
											ve diğer dünyamı çalıştım.
											Bilim insanları laboratuvarda,
yapay ortamda
											bir çam fide kökünün başka
çam fide köküne
											karbon geçirebildiğini keşfetti.
											Ama bu laboratuvardaydı
											ve bunun gerçek ormanlarda olup
olmadığını merak ettim.
											Olabileceğini düşündüm.
											Gerçek ormanlarda ağaçlar da
yer altında bilgi paylaşabilirler.
											Bu gerçekten tartışmalıydı
											ve bazı insanlar benim 
deli olduğumu düşündü.
											Araştırma için fon bulmakta çok zorlandım
											ama sebat ettim
											ve 25 yıl önce, nihayet
ormanın derinliklerinde
											bazı deneyler yaptım.
											Üç türün 80 kopyasını yetiştirdim:
											kağıt huşu, Douglas göknarı ve boylu mazı.
											Huş ağacının ve göknarın yeraltı ağında
bağlanabileceğini düşündüm
											ama sedir hariç.
											O kendi dünyasındaydı.
											Ben kendi aygıtlarımı topladım
											ama param olmadığı için her şeyi 
ucuza yapmak zorundaydım.
											Ben de Canadian Tire'a gittim —
									",How trees talk to each other,Suzanne Simard,18:19,"biodiversity,beauty,biomechanics,biology,botany,communication,ecology,community,green,environment,identity,life,language,nature,science,plants,trees,fungi"
