es,tr,fr,de,title,speaker,duration,tags
"
","
","
","
",How to step up in the face of disaster,Caitria + Morgan O'Neill,9:23,"TEDx,culture,disaster relief,natural disaster,weather,collaboration"
"
											Locutor: Destrucción por todos lados.
											... árboles arrancados, cristales hechos añicos,
											casas sin techo.
									","
											Gazeteci: Burada kasabada büyük bir yıkım var.
											.... ağaçları yerlerinden çekerek, pencereleri kırarak
											evlerin çatılarını sökerek vurmuş.
									","
											Présentateur : on voit la trace du passage de destruction ici en ville.
											... qui a frappé ici en déracinant des arbres, fracassant les fenêtres,
											arrachant les toits des maisons.
									","
											Nachrichtensprecher: Wir sehen 
eine immense Spur der Verwüstung
in der Stadt.
											... erfasste die Region, entwurzelte Bäume, ließ Fenster bersten
											und riss die Dächer von den Häusern.
									",How to step up in the face of disaster,Caitria + Morgan O'Neill,9:23,"TEDx,culture,disaster relief,natural disaster,weather,collaboration"
"
","
","
","
",How to step up in the face of disaster,Caitria + Morgan O'Neill,9:23,"TEDx,culture,disaster relief,natural disaster,weather,collaboration"
"
											Caitria O'Neill: Esa soy yo
											en nuestra casa en Monson, Massachusetts, en junio pasado.
											Cuando el tornado EF3 arrasó nuestro pueblo
											y se llevó parte de nuestro tejado,
											decidí quedarme en Massachusetts,
											en vez irme a hacer el máster
											que tenía preparado empezar.
									","
											Caitria O'Neill: O bendim.
											Geçen Haziran, Monson Massachusetts`deki evimizin önünde
											EF3 kasırgası kasabamızı doğruca vurduktan ve
											çatımızın bazı bölümlerini aldıktan sonra
											o öğleden sonra uğruna paketlerimi taşıdığım,
											yükseklisans programına devam etmek yerine,
											Massachusetts'te kalmaya karar verdim.
									","
											Caitria O'Neill : C'était moi
											devant notre maison à Monson, Massachusetts en juin dernier.
											Après qu'une tornade EF3 ait traversé notre ville
											et emporté des morceaux de notre toit,
											j'ai décidé de rester dans le Massachusetts
											au lieu de poursuivre le cursus de maîtrise
											pour lequel j'avais fait mes cartons de déménagement cet l'après-midi là.
									","
											Caitria O'Neill: Das war ich
											vor unserem Haus in Monson, Massachusetts 
im Juni letzten Jahres.
											Nachdem ein Tornado der Stärke EF3 
durch unsere Stadt fegte
											und Teile unseres Daches wegriss,
											entschloss ich mich, in Massachusetts zu bleiben,
											anstatt meinem Master-Studium nachzugehen,
											für das ich am Nachmittag meine Kisten 
nach Hause gebracht hatte.
									",How to step up in the face of disaster,Caitria + Morgan O'Neill,9:23,"TEDx,culture,disaster relief,natural disaster,weather,collaboration"
"
","
","
","
",How to step up in the face of disaster,Caitria + Morgan O'Neill,9:23,"TEDx,culture,disaster relief,natural disaster,weather,collaboration"
"
											Morgan O'Neill: El 1 de junio no éramos expertas en desastres,
											pero el día 3 dijimos que lo éramos.
											Y la experiencia cambió nuestras vidas.
											Y ahora queremos cambiar los desastres.
									","
											Morgan O'Neill: Yani, bizler, 1 Haziran'da felaket alanında uzman değildik
											ancak 3 Haziran'da öyleymiş gibi davranmaya başladık.
											Bu deneyim, hayatlarımızı değiştirdi.
											Ve şimdi biz, bu deneyimi değiştirmeye çalışıyoruz.
									","
											Morgan O'Neill : Le 1er juin nous n'étions pas experts en catastrophes naturelles,
											mais le 3 juin, nous avons commencé à faire comme si.
											Cette expérience a changé nos vies.
											Et maintenant, nous essayons de changer l'expérience.
									","
											Morgan O'Neill: Also, am 1. Juni waren wir 
keine Katastrophen-Experten,
											aber am 3. Juni begannen wir, so zu tun als ob.
											Diese Erfahrung hat unser Leben verändert.
											Und jetzt versuchen wir die Erfahrung zu verändern.
									",How to step up in the face of disaster,Caitria + Morgan O'Neill,9:23,"TEDx,culture,disaster relief,natural disaster,weather,collaboration"
"
","
","
","
",How to step up in the face of disaster,Caitria + Morgan O'Neill,9:23,"TEDx,culture,disaster relief,natural disaster,weather,collaboration"
"
											CO: En Massachusetts no hay tornados.
											Pero yo estaba en el jardín delantero
											cuando uno llegó desde una colina.
											Cuando vimos una farola volando, nos escondimos en el sótano.
											Los árboles se estrellaban contra la casa, las ventanas explotaban.
											Cuando por fin salimos,
											había transformadores ardiendo en la calle.
									","
											CO: Kasırgalar Massachusetts'te olmaz.
											Tepeden bir tanesi geldiğinde,
											ben öylece on bahçede dikiliyordum.
											Bir sokak lambası uçtuktan sonra, ben ve ailem bodruma doğru hızlıca koştuk.
											Ağaçlar, evin karşısına doğru yerinlerinden fırlamış, pencereler patlamıştı.
											Sonunda arka kapıdan çıktığımızda,
											elektrik direkleri sokakta yanıyordu.
									","
											CO : Il n'y a pas de tornades dans le Massachusetts.
											Et j'étais dans le jardin devant la maison
											quand une tornade a surgi depuis la colline.
											Après avoir vu voler un lampadaire , ma famille et moi nous sommes précipités à la cave.
											Des arbres ont été projetés contre la maison, les vitres ont explosé.
											Quand nous sommes enfin sortis par la porte arrière,
											les transformateurs brûlaient dans la rue.
									","
											CO: In Massachusetts gibt es also keine Tornados.
											Und ich stand intelligenterweise im Vorgarten,
											als einer über den Berg kam.
											Nachdem eine Straßenlaterne an uns vorbeiflog, 
rannten meine Familie und ich in den Keller.
											Bäume wurden gegen das Haus 
geschleudert, Fenster explodierten.
											Als wir schließlich durch die Hintertür 
wieder herauskamen,
											brannten die Trafos auf den Straßen.
									",How to step up in the face of disaster,Caitria + Morgan O'Neill,9:23,"TEDx,culture,disaster relief,natural disaster,weather,collaboration"
"
","
","
","
",How to step up in the face of disaster,Caitria + Morgan O'Neill,9:23,"TEDx,culture,disaster relief,natural disaster,weather,collaboration"
"
											MO: Yo estaba en Boston.
											Soy doctorando en el MIT
											y estudio ciencias atmosféricas.
											Es aún más raro,
											porque cuando el tornado llegó, estaba en el museo de ciencias
											jugando con la maqueta de los tornados.
											Perdí la llamada.
											Recibí una llamada de Caitria, vi las noticias
											y empecé a seguir el radar en línea
											para llamarlos cuando se acercara la siguiente supercelda al área.
											Volví a casa por la noche con pilas y hielo.
											Vivimos en frente de una iglesia antigua
											que había perdido el campanario en la tormenta.
											Se había convertido en el lugar de reunión de la comunidad.
											La municipalidad y la comisaría tenían muchos destrozos,
											y la gente que necesitaba información o ayuda
											iba a la iglesia.
									","
											MO: Ben burada Boston`daydım.
											MIT`de (Massachusetts Institute of Technology ) doktora öğrencisiyim
											ve atmosfer bilimi üzerine çalışıyorum.
											Aslında gittikçe daha da tuhaflaşıyor.
											Şöyle ki, kasırga vurduğu esnada bilim müzesinde,
											kasırga gösterimi ile oynuyordum.
											Bu yüzden onun telefonunu kaçırdım.
											Caitria'dan bir telefon aldım, haberleri duydum
											ve başka bir kasırgalar serisi onların bulunduğu bölgede oluşuyorken
											ailemi geri aramak için ""Radar Online""ı takip etmeye başladım.
											Ve o gece eve doğru geç saatte pil ve buz taşıdım.
											Oldukça ikonik bir kulesini kasırgada kaybetmiş
											tarihi bir kilisenin karşısındaki sokakta yaşıyoruz.
											Burası, geceleri komşuların buluştuğu bir yer haline gelmişti.
											Belediye binası ve karakol da doğrudan kasırga darbeleri almıştı
											ve bu sebeple yardımcı olmak isteyen veya bilgi almaya ihtiyacı olan insanlar
											kiliseye gittiler.
									","
											MO : J'étais là à Boston.
											Je suis étudiante en doctorat au MIT,
											et il se trouve que j'étudie les sciences de l'atmosphère.
											En fait, ça devient plus bizarre.
											Je me trouvais dans le Musée des Sciences au moment où la tornade a frappé,
											et je jouais avec l'exposition sur les tornades.
											Alors j'ai raté son appel.
											J'ai reçu l'appel de Caitria, j'ai entendu la nouvelle,
											et j'ai commencé à suivre le radar en ligne
											pour rappeler la famille quand un autre orage supercellulaire se formerait dans leur région.
											Et je suis rentrée en voiture à la maison tard dans la nuit avec des batteries et de la glace.
											Nous vivons en face d'une église historique
											qui avait perdu son très emblématique clocher dans la tempête.
											Du jour au lendemain c'était devenu un lieu de rassemblement pour la communauté.
											La mairie et le commissariat avaient aussi été directements frappés,
											et les gens qui voulaient apporter leur aide ou avaient besoin d'informations
											allaient à l'église.
									","
											MO: Ich war also hier in Boston.
											Ich bin Doktorandin am MIT
											und zufällig studiere ich 
atmosphärische Wissenschaften.
											Und es wird noch seltsamer.
											Ich war im Naturwissenschaftlichen Museum, 
als der Tornado hereinbrach
											und spielte gerade mit dem Tornado-Muster.
											Dadurch verpasste ich ihren Anruf.
											Ich bekomme also diesen Anruf von Caitria, 
höre die Nachrichten
											und beginne das Radar online zu verfolgen,
											um die Familie zu warnen, sobald sich 
die nächste Superzelle sich in ihrer Region bildete.
											Spät in der Nacht fuhr ich nach Hause 
mit Batterien und Eis.
											Wir wohnen gegenüber einer alten Kirche,
											die ihren bezeichnenden Turm 
im Sturm verloren hatte.
											Über Nacht war sie zu einem Treffpunkt 
der Gemeinde geworden.
											Das Rathaus und die Polizeistation waren 
ebenfalls vom Sturm getroffen worden,
											deshalb kamen die Leute, die helfen wollten
											oder Informationen suchten, zur Kirche.
									",How to step up in the face of disaster,Caitria + Morgan O'Neill,9:23,"TEDx,culture,disaster relief,natural disaster,weather,collaboration"
