en,tr,fr,title,speaker,duration,tags
"
","
","
",Turbulence: one of the great unsolved mysteries of physics,Tomás Chor,5:05,"animation,TED-Ed,aircraft,physics,science,flight,wind energy"
"
											You’re on an airplane 
when you feel a sudden jolt.
											Outside your window nothing 
seems to be happening,
											yet the plane continues to rattle 
you and your fellow passengers
											as it passes through turbulent air
in the atmosphere.
									","
											Uçaktasınız ve ani bir sarsıntı 
hissediyorsunuz.
											Pencerenizin dışında 
bir şey oluyor gibi görünmüyor
											fakat uçağınız 
türbülanslı havadan geçerken
											sizi ve diğer yolcuları
sarsmaya devam ediyor.
									","
											Vous êtes à bord d'un avion quand
vous ressentez une brusque secousse.
											Dehors, tout semble calme,
											pourtant, l'avion vous secoue,
vous et vos compagnons de vol
											à travers l'air turbulent de l'atmosphère.
									",Turbulence: one of the great unsolved mysteries of physics,Tomás Chor,5:05,"animation,TED-Ed,aircraft,physics,science,flight,wind energy"
"
","
","
",Turbulence: one of the great unsolved mysteries of physics,Tomás Chor,5:05,"animation,TED-Ed,aircraft,physics,science,flight,wind energy"
"
											Although it may not comfort 
you to hear it,
											this phenomenon is one of the 
prevailing mysteries of physics.
											After more than a century 
of studying turbulence,
											we’ve only come up with a few 
answers for how it works
											and affects the world around us.
									","
											Bunu duymak sizi pek rahatlatmayabilir
											ancak bu olgu fiziğin 
başlıca gizemlerinden birisidir.
											Türbülans konusunda
yüzyıldan fazla çalıştıktan sonra
											son zamanlarda türbülansın nasıl oluştuğu
											ve etrafımızdaki dünyaya etkileri
konusunda birkaç cevap bulduk.
									","
											Même si ce n'est pas rassurant à entendre,
											ce phénomène est l'un des plus
grands mystères de la physique.
											Après plus d'un siècle 
d'étude sur la turbulence,
											nous avons trouvé peu d'explications 
sur son mode de fonctionnement
											et comment elle influence
le monde qui nous entoure.
									",Turbulence: one of the great unsolved mysteries of physics,Tomás Chor,5:05,"animation,TED-Ed,aircraft,physics,science,flight,wind energy"
"
","
","
",Turbulence: one of the great unsolved mysteries of physics,Tomás Chor,5:05,"animation,TED-Ed,aircraft,physics,science,flight,wind energy"
"
											And yet, turbulence is ubiquitous,
											springing up in virtually any system 
that has moving fluids.
											That includes the airflow 
in your respiratory tract.
											The blood moving through your arteries.
											And the coffee in your cup, 
as you stir it.
											Clouds are governed by turbulence,
											as are waves crashing along the shore 
and the gusts of plasma in our sun.
											Understanding precisely how this 
phenomenon works
											would have a bearing on so many 
aspects of our lives.
									","
											Türbülans hareketli akışkanları olan 

											hemen hemen tüm sistemlerde 
sık rastlanan bir şeydir.
											Buna solunum sisteminizdeki
hava akımı da dâhildir.
											Kan, atar damarlarınızdan 
geçerken de olur.
											Bardağınızdaki kahveyi karıştırırken de.
											Bulutlar, kıyıya vuran dalgalar
											ve güneşimizdeki plazmalar 
türbülanslar tarafından yönetilir.
											Bu olgunun nasıl meydana geldiğini anlamak
											hayatımızın birçok yönünü etkileyecektir.
									","
											Pourtant, la turbulence est omniprésente,
											elle surgit dans presque chaque système
ayant des fluides en mouvement.
											Ce qui inclut le flux d'air 
dans votre appareil respiratoire,
											le sang qui coule dans vos veines,
											et le café que vous touillez
dans votre tasse.
											Les nuages sont gouvernés 
par la turbulence,
											comme les vagues qui se brisent sur le
rivage et les rafales de plasma du soleil.
											Comprendre précisément comment
ce phénomène fonctionne
											aurait des répercussions sur de
multiples aspects de nos vies.
									",Turbulence: one of the great unsolved mysteries of physics,Tomás Chor,5:05,"animation,TED-Ed,aircraft,physics,science,flight,wind energy"
"
","
","
",Turbulence: one of the great unsolved mysteries of physics,Tomás Chor,5:05,"animation,TED-Ed,aircraft,physics,science,flight,wind energy"
"
											Here’s what we do know.
											Liquids and gases usually have 
two types of motion:
											a laminar flow, which is stable 
and smooth;
											and a turbulent flow, which is composed 
of seemingly unorganized swirls.
											Imagine an incense stick.
											The laminar flow of unruffled smoke 
at the base is steady and easy to predict.
											Closer to the top, however,
											the smoke accelerates, becomes unstable,
											and the pattern of movement changes
to something chaotic.
											That’s turbulence in action,
											and turbulent flows have certain
characteristics in common.
									","
											Bildiklerimiz şunlar:
											Sıvıların ve gazların
iki genel hareket tipleri vardır:
											sabit ve akıcı olan düzgün akım
											ve organize edilmemiş
dönüşlerden oluşan karışık akım.
											Bir tütsü hayal edin.
											Tabandaki durgun dumanın düzgün
akışı sabit ve tahmin edilmesi kolaydır.
											Ancak üste yaklaştıkça
											duman hızlanır, dengesizleşir
											ve hareket şekli kaotik bir şeye dönüşür.
											Bu, hareket hâlindeki türbülanstır
											ve türbülanslı akışların
ortak özellikleri vardır.
									","
											Voici ce que l'on sait.
											Liquides et gaz ont d'habitude
deux types de mouvement :
											l'écoulement laminaire,
qui est stable et lisse,
											et l'écoulement turbulent, composé
de volutes a priori désordonnées.
											Prenons un bâton d'encens.
											L'écoulement laminaire de fumée lisse
à la base est régulière, facile à prévoir.
											Un peu plus haut, pourtant,
											la fumée s'accélère, devient instable
											et le motif de mouvement 
devient chaotique.
											C'est la turbulence en action,
											et les écoulements turbulents ont
certaines caractéristiques en commun.
									",Turbulence: one of the great unsolved mysteries of physics,Tomás Chor,5:05,"animation,TED-Ed,aircraft,physics,science,flight,wind energy"
"
","
","
",Turbulence: one of the great unsolved mysteries of physics,Tomás Chor,5:05,"animation,TED-Ed,aircraft,physics,science,flight,wind energy"
"
											Firstly, turbulence is always chaotic.
											That’s different from being random.
											Rather, this means that turbulence 
is very sensitive to disruptions.
											A little nudge one way or the other
											will eventually turn into 
completely different results.
											That makes it nearly impossible 
to predict what will happen,
											even with a lot of information 
about the current state of a system.
									","
											Öncelikle, türbülans hep kaotiktir.
											Rastgele olmasından farklı bir şey.
											Aksine bu, türbülansın bozulmalara
karşı çok hassas olduğu anlamına gelir.
											Bir şekilde biraz dürtmek ya da
											başka bir şey sonunda
tamamen farklı sonuçlara dönüşecektir.
											Bu, bir sistemin şu anki durumu
hakkında birçok bilgi olsa bile
											ne olacağını tahmin etmeyi
neredeyse imkânsız kılıyor.
									","
											Premièrement, la turbulence 
est toujours chaotique.
											Ce qui ne veut pas dire aléatoire.
											La turbulence est donc
très sensible aux perturbations.
											Un petit coup n'importe où
											donnera des résultats
totalement différents.
											Il est presque impossible 
de prédire ce qu'il se passera,
											même avec beaucoup d'informations 
sur l'état actuel d'un système.
									",Turbulence: one of the great unsolved mysteries of physics,Tomás Chor,5:05,"animation,TED-Ed,aircraft,physics,science,flight,wind energy"
