en,es,fr,de,title,speaker,duration,tags
"
","
","
","
",The magic ingredient that brings Pixar movies to life,Danielle Feinberg,12:04,"art,beauty,computers,code,design,entertainment,magic,film,programming,science,visualizations,technology,movies"
"
											When I was seven years old,
											some well-meaning adult asked me
what I wanted to be when I grew up.
											Proudly, I said: ""An artist.""
											""No, you don't,"" he said,
											""You can't make a living being an artist!""
									","
											Cuando tenía siete años
											un adulto bien intencionado
me preguntó qué quería ser de mayor.
											Con orgullo, le dije: ""artista"".
											""No, de eso nada"", contestó.
											""¡Un artista no puede ganarse la vida!""
									","
											A sept ans,
											un adulte bien intentionné m'a demandé
ce que je voulais faire dans la vie.
											Fièrement, j'ai répondu : « Artiste. »
											« Mais non ! » a-t-il dit,
											« Tu ne gagneras pas ta vie
en étant artiste ! »
									","
											Als ich 7 Jahre alt war,
											fragte mich ein Erwachsener wohlwollend,
was ich denn mal werden wolle.
											Ich sagte stolz: ""Eine Künstlerin!""
											""Auf keinen Fall,"" sagte er,
											""vom Künstlerdasein kann
man doch nicht leben!""
									",The magic ingredient that brings Pixar movies to life,Danielle Feinberg,12:04,"art,beauty,computers,code,design,entertainment,magic,film,programming,science,visualizations,technology,movies"
"
","
","
","
",The magic ingredient that brings Pixar movies to life,Danielle Feinberg,12:04,"art,beauty,computers,code,design,entertainment,magic,film,programming,science,visualizations,technology,movies"
"
											My little seven-year-old
Picasso dreams were crushed.
											But I gathered myself,
											went off in search of a new dream,
											eventually settling on being a scientist,
											perhaps something like
the next Albert Einstein.
									","
											Así fueron aplastados
mis sueños de pequeña Picasso.
											Pero me armé de valor
											y fui en busca de un nuevo sueño,
											y acabé decidiéndome por ser científica,
											algo así como
la siguiente Albert Einstein.
									","
											Mes rêves de Picasso ont été détruits.
											Mais je me suis reprise,
											et j'ai cherché un nouveau rêve,
											jusqu'à décider de devenir 
une scientifique,
											quelque chose comme
la nouvelle Albert Einstein.
									","
											Die Träume meines inneren
Picassos waren zerstört.
											Aber ich sortierte mich neu,
											suchte nach neuen Träumen
											und entschied mich letztlich,
Wissenschaftlerin zu werden.
											Vielleicht der nächste Albert Einstein.
									",The magic ingredient that brings Pixar movies to life,Danielle Feinberg,12:04,"art,beauty,computers,code,design,entertainment,magic,film,programming,science,visualizations,technology,movies"
"
","
","
","
",The magic ingredient that brings Pixar movies to life,Danielle Feinberg,12:04,"art,beauty,computers,code,design,entertainment,magic,film,programming,science,visualizations,technology,movies"
"
											(Laughter)
									","
											(Risas)
									","
											(Rires)
									","
											(Lachen)
									",The magic ingredient that brings Pixar movies to life,Danielle Feinberg,12:04,"art,beauty,computers,code,design,entertainment,magic,film,programming,science,visualizations,technology,movies"
"
","
","
","
",The magic ingredient that brings Pixar movies to life,Danielle Feinberg,12:04,"art,beauty,computers,code,design,entertainment,magic,film,programming,science,visualizations,technology,movies"
"
											I have always loved math and science,
											later, coding.
											And so I decided to study
computer programming in college.
											In my junior year,
											my computer graphics professor
showed us these wonderful short films.
											It was the first computer animation
any of us had ever seen.
											I watched these films
in wonder, transfixed,
											fireworks going off in my head,
											thinking, ""That is what
I want to do with my life.""
											The idea that all the math, science
and code I had been learning
											could come together to create
these worlds and characters
											and stories I connected with,
											was pure magic for me.
									","
											Siempre me han gustado
las matemáticas y las ciencias,
											y luego la programación,
											así que decidí estudiar programación
informática en la universidad.
											En mi primer año, mi profesor
de diseño gráfico digital
											nos mostró unos cortos maravillosos.
											Fue la primera animación digital
que habíamos visto nunca.
											Vi estas películas
con asombro, fascinada,
											había fuegos artificiales en mi cabeza
											mientras pensaba: ""Eso es
lo que quiero hacer con mi vida"".
											La idea de que toda la matemática,
											la ciencia y la programación
que yo había aprendido
											podrían servir para crear
estos mundos y personajes
											y las historias con las que las rodeamos
											era pura magia para mí.
									","
											J'ai toujours aimé les sciences,
											et plus tard, la programmation.
											Alors, j'ai décidé d'étudier
ça à l'université.
											En première année,
											mon professeur en graphique nous a montré
de magnifiques courts-métrages.
											C'était la première animation digitale
que nous ayons jamais vue.
											J'ai regardé ces films,
émerveillée, hypnotisée,
											des feux d'artifice plein la tête,
											pensant : « Voilà ce
que je veux faire de ma vie. »
											L'idée que les maths, la science
et la programmation
											pourraient s'unir pour créer
ces mondes, ces personnages
											et ces histoires qui me parlaient,
											était de la pure magie.
									","
											Ich mochte Mathe und
Naturwissenschaften schon immer,
											später dann auch Programmieren.
											Deshalb entschied ich mich
für ein Informatikstudium.
											In meinem ersten Jahr
											zeigte uns der Dozent für Computergrafik
diese wunderbaren Kurzfilme.
											Es waren die ersten Computeranimationen,
die wir je gesehen hatten.
											Staunend schaute ich die Filme an,
											in meinem Kopf sprühten Funken.
											Genau das wollte ich im Leben machen.
											Der Gedanke, dass Mathematik,
Naturwissenschaften und Programmieren
											gemeinsam eine neue Welt
und eigene Figuren erschaffen könnten,
											alles durch eine Geschichte verbunden,
											verzauberte mich.
									",The magic ingredient that brings Pixar movies to life,Danielle Feinberg,12:04,"art,beauty,computers,code,design,entertainment,magic,film,programming,science,visualizations,technology,movies"
"
","
","
","
",The magic ingredient that brings Pixar movies to life,Danielle Feinberg,12:04,"art,beauty,computers,code,design,entertainment,magic,film,programming,science,visualizations,technology,movies"
"
											Just two years later, I started working
											at the place that made those films,
Pixar Animation Studios.
											It was here I learned how
we actually execute those films.
											To create our movies,
											we create a three-dimensional
world inside the computer.
											We start with a point that makes
a line that makes a face
											that creates characters,
											or trees and rocks
that eventually become a forest.
											And because it's
a three-dimensional world,
											we can move a camera
around inside that world.
											I was fascinated by all of it.
											But then I got my first taste of lighting.
									","
											Solo dos años más tarde empecé
a trabajar donde hacen esas películas,
											Pixar Animation Studios.
											Fue aquí donde realmente aprendí
cómo se llevan a cabo esas películas.
											Para crear películas,
											desarrollamos un mundo tridimensional
dentro de la computadora.
											Comenzamos con un punto que se transforma
en una línea y luego en una cara
											que crea personajes,
											o árboles y rocas que con el tiempo
se convierten en un bosque.
											Y como es un mundo tridimensional,
											podemos manipular
una cámara por su interior.
											Todo eso me fascinaba.
											Hasta que me presentaron la iluminación.
									","
											Deux ans plus tard, je travaillais
											là où on créait ces films,
les studios d'animation Pixar.
											C'est là que j'ai appris comment
on crée ces films.
											Pour créer nos films,
											on crée un monde tridimensionnel
sur ordinateur.
											On commence avec un point qui forme
une ligne pour faire un visage
											qui crée un personnage,
											ou des arbres et des rochers
qui deviennent une forêt.
											Et parce que c'et un monde
tridimensionnel,
											on peut filmer
à l'intérieur de ce monde.
											J'étais fascinée par tout cela.
											Mais après j'ai eu un avant-goût 
de l'éclairage.
									","
											Zwei Jahre später begann ich,
für die Firma zu arbeiten,
											die genau diese Filme herstellte:
Pixar Animation Studios.

											Dort lernte ich,
wie diese Filme entstehen.
											Für unsere Filme bauen wir eine
dreidimensionale Welt im Computer auf.
											Wir beginnen mit einem Punkt, aus
dem eine Linie, aus der ein Gesicht wird.
											Daraus werden Figuren,
											Bäume oder Steine,
aus denen ein Wald wird.
											Weil es eine dreidimensionale Welt ist,
											können wir die Kamera
durch diese Welt bewegen.
											Das hat mich alles sehr fasziniert.
											Dann probierte ich das erste Mal
die Beleuchtung aus.
									",The magic ingredient that brings Pixar movies to life,Danielle Feinberg,12:04,"art,beauty,computers,code,design,entertainment,magic,film,programming,science,visualizations,technology,movies"
