en,es,fr,tr,title,speaker,duration,tags
"
","
","
","
","How to let go of being a ""good"" person — and become a better person",Dolly Chugh,11:48,"psychology,morality,science,cognitive science,brain,decision-making,self,personal growth"
"
											So a friend of mine was riding
in a taxi to the airport the other day,
											and on the way, she was chatting
with the taxi driver,
											and he said to her, with total sincerity,
											""I can tell you are a really good person.""
											And when she told me this story later,
											she said she couldn't believe
how good it made her feel,
											that it meant a lot to her.
											Now that may seem
like a strong reaction from my friend
											to the words of a total stranger,
											but she's not alone.
									","
											El otro día, una amiga mía 
iba en taxi al aeropuerto
											y en el camino hablaba con el conductor,
											y él le dijo, con total sinceridad:
											""Se nota que Ud. es 
realmente una buena persona"".
											Luego, cuando me contó esta historia,
											me dijo que no podía creer
lo bien que eso la hizo sentir,
											que significó mucho para ella.
											Puede parecer una reacción
fuerte de mi amiga
											ante las palabras de un completo extraño,
											pero no es la única.
									","
											Une de mes amies était dans un taxi
vers l'aéroport l'autre jour
											et, en chemin, elle discutait
avec le chauffeur de taxi
											et il lui a dit, tout à fait sincèrement :
											« Je peux dire que vous êtes
quelqu'un de vraiment bien. »
											Quand elle m'a raconté cette histoire,
											elle a dit ne pas pouvoir croire
à quel point elle se sentait bien,
											que cela lui importait beaucoup.
											Cela peut sembler être
une réaction vive de la part de mon amie
											concernant les mots d'un parfait inconnu,
											mais elle n'est pas la seule.
									","
											Bir arkadaşım geçen gün
taksiyle hava alanına gidiyormuş
											ve yolda taksi şoförü ile
sohbet ediyormuş,
											şoför ona tüm samimiyetiyle demiş ki
											""Gerçekten iyi bir insan
olduğunuzu söyleyebilirim.""
											Daha sonra bana hikâyeyi anlattığında
											bunun kendisini nasıl iyi
hissettirdiğine inanamadığını,
											onun için anlamlı olduğunu söyledi.
											Arkadaşımın yabancı
birisinin sözlerine verdiği tepki,
											güçlü bir tepki gibi gözükebilir
											fakat o yalnız değil.
									","How to let go of being a ""good"" person — and become a better person",Dolly Chugh,11:48,"psychology,morality,science,cognitive science,brain,decision-making,self,personal growth"
"
","
","
","
","How to let go of being a ""good"" person — and become a better person",Dolly Chugh,11:48,"psychology,morality,science,cognitive science,brain,decision-making,self,personal growth"
"
											I'm a social scientist.
											I study the psychology of good people,
											and research in my field says
many of us care deeply
											about feeling like a good person
and being seen as a good person.
											Now, your definition of ""good person""
and your definition of ""good person""
											and maybe the taxi driver's
definition of ""good person"" —
											we may not all have the same definition,
											but within whatever our definition is,
											that moral identity
is important to many of us.
									","
											Soy científica social.
											Estudio la psicología de la gente buena,
											y la investigación en mi campo
dice que a muchos nos importa
											sentirnos buenas personas
y ser vistos como buenas personas.
											Bien, tu definición de ""buena persona""
y tu definición de ""buena persona""
											y tal vez la definición del taxista
de ""buena persona"",
											puede que no todos tengamos
la misma definición,
											pero cualquiera sea nuestra definición,
											esa identidad moral es importante
para muchos de nosotros.
									","
											Je suis chercheuse en sciences sociales.
											J'étudie la psychologie des gens bien
											et la recherche dans mon domaine dit
que cela importe profondément à beaucoup
											d'avoir l'impression d'être
et d'être perçu comme quelqu'un de bien.
											Votre définition de « quelqu'un de bien »,
votre définition de « quelqu'un de bien »
											et celle du chauffeur de taxi —
											nous n'avons peut-être pas
la même définition,
											mais peu importe notre définition,
											cette identité morale est importante
pour beaucoup d'entre nous.
									","
											Ben bir sosyal bilimciyim.
											İyi insanların psikolojisini inceliyorum
											ve alanımdaki araştırmalar,
çoğumuzun iyi bir insan gibi hissetmek
											ve iyi bir insan gibi görünmek konusuyla
derinden ilgilendiğini gösteriyor.
											Şimdi, sizin ""iyi insan"" tanımınız
ve sizin ""iyi insan"" tanımınız
											ve belki de taksi şoförünün
""iyi insan"" tanımı —
											hepimiz aynı tanıma sahip olmayabiliriz
											fakat tanımımız ne olursa olsun,
											ahlaki kimlik çoğumuz için önemli.
									","How to let go of being a ""good"" person — and become a better person",Dolly Chugh,11:48,"psychology,morality,science,cognitive science,brain,decision-making,self,personal growth"
"
","
","
","
","How to let go of being a ""good"" person — and become a better person",Dolly Chugh,11:48,"psychology,morality,science,cognitive science,brain,decision-making,self,personal growth"
"
											Now, if somebody challenges it,
like they question us for a joke we tell,
											or maybe we say
our workforce is homogenous,
											or a slippery business expense,
											we go into red-zone defensiveness
a lot of the time.
											I mean, sometimes we call out
											all the ways in which we help
people from marginalized groups,
											or we donate to charity,
											or the hours we volunteer to nonprofits.
											We work to protect
that good person identity.
											It's important to many of us.
									","
											Si alguien la cuestiona, así como
nos cuestionan por algún chiste,
											o tal vez porque decimos
que la fuerza laboral es homogénea,
											o por los gastos de un negocio
no confiable,
											entramos en zona roja defensiva
la mayoría de las veces.
											Quiero decir, a veces mencionamos
											todas las maneras en que ayudamos
a personas de grupos marginados,
											o que hacemos donaciones benéficas,
											o que hacemos voluntariado
en organizaciones sin fines de lucro.
											Trabajamos para mantener
esa identidad de buena persona.
											Es importante para muchos de nosotros.
									","
											Si quelqu'un remet cela en question
à cause d'une blague qu'on a racontée,
											que l'ensemble du personnel est homogène
											ou des frais professionnels douteux,
											nous entrons dans la zone rouge
de l'attitude défensive.
											Parfois, nous pointons
											toutes les façons dont nous aidons
des gens de groupes marginalisés,
											nos dons aux œuvres de charité
											ou nos heures de bénévolat
pour des associations.
											Nous travaillons pour protéger
cette identité de personne bien.
											Cela importe à beaucoup d'entre nous.
									","
											Pekâlâ, birisi ona karşı gelirse,
yani yaptığımız bir şakayı sorgularsa
											veya belki de iş gücümüzün
homojen olduğunu söylersek
											ya da güvenilmez bir iş masrafı yaparsak
											çoğu zaman kırmızı-bölge
savunmacılığına giriyoruz.
											Yani bazen marjinal gruplardaki insanlara
											yardım etmemizi veya
hayır kurumuna bağış yapmamızı
											ya da kâr amacı gütmeyen yerlerde
											gönüllü olduğumuz
saatleri devreye sokuyoruz.
											O iyi insan kimliğini
korumak için çalışıyoruz.
											O, çoğumuz için önemli.
									","How to let go of being a ""good"" person — and become a better person",Dolly Chugh,11:48,"psychology,morality,science,cognitive science,brain,decision-making,self,personal growth"
"
","
","
","
","How to let go of being a ""good"" person — and become a better person",Dolly Chugh,11:48,"psychology,morality,science,cognitive science,brain,decision-making,self,personal growth"
"
											But what if I told you this?
											What if I told you that our attachment
to being good people
											is getting in the way
of us being better people?
											What if I told you that our definition
of ""good person"" is so narrow,
											it's scientifically impossible to meet?
											And what if I told you
the path to being better people
											just begins with letting go
of being a good person?
									","
											¿Qué sucede si les digo esto?
											¿Y si les digo que nuestro apego
a ser buenas personas
											se interpone en el camino
para que seamos mejores personas?
											¿Y si les digo que nuestra definición
de ""buena persona"" es tan limitada
											que es científicamente imposible cumplir?
											¿Y si les digo que el camino
hacia ser una persona mejor
											comienza dejando ser una buena persona?
									","
											Et si je vous disais ceci :
											et si je vous disais que
notre attachement à être des gens bien
											nous empêche d'être des gens meilleurs ?
											Et si je vous disais que votre définition
de « quelqu'un de bien » est si étroite
											qu'elle est scientifiquement
impossible à satisfaire ?
											Et si je vous disais que le chemin
pour être des gens meilleurs
											commençait par laisser tomber
l'idée d'être quelqu'un de bien ?
									","
											Peki ya size şöyle dersem?
											Ya iyi insan olma bağlılığımız,
											daha iyi insanlar olmamızı engelliyorsa?
											Ya ""iyi insan"" tanımımız
çok darsa ve bilimsel olarak
											bir karşılığının olması imkânsızsa?
											Ayrıca, ya daha iyi
bir insan olmaya giden yol,
											iyi bir insan olmayı
terk etmekle başlıyorsa?
									","How to let go of being a ""good"" person — and become a better person",Dolly Chugh,11:48,"psychology,morality,science,cognitive science,brain,decision-making,self,personal growth"
"
","
","
","
","How to let go of being a ""good"" person — and become a better person",Dolly Chugh,11:48,"psychology,morality,science,cognitive science,brain,decision-making,self,personal growth"
"
											Now, let me tell you a little bit
about the research
											about how the human mind works
											to explain.
											The brain relies on shortcuts
to do a lot of its work.
											That means a lot of the time,
											your mental processes are taking place
outside of your awareness,
											like in low-battery, low-power mode
in the back of your mind.
											That's, in fact, the premise
of bounded rationality.
											Bounded rationality is
the Nobel Prize-winning idea
											that the human mind
has limited storage resources,
											limited processing power,
											and as a result, it relies on shortcuts
to do a lot of its work.
											So for example,
											some scientists estimate
that in any given moment ...
											Better, better click, right? There we go.
									","
											Déjenme contarles un poco
de la investigación
											sobre cómo funciona la mente
humana para poder explicar esto.
											El cerebro depende de atajos
para hacer gran parte de su trabajo.
											Eso significa que la mayoría de las veces,
											los procesos mentales ocurren
sin que nos demos cuenta,
											como en modo de batería baja, 
o de bajo consumo, rondando en la mente.
											De hecho, esa es la hipótesis
de la racionalidad limitada.
											La racionalidad limitada
es la idea ganadora del Premio Nobel
											de que la mente humana tiene
recursos limitados de almacenamiento,
											un poder de procesamiento limitado
											y, como resultado, depende de atajos
para hacer la mayor parte de su trabajo.
											Por ejemplo,
											algunos científicos estiman
que en cualquier momento determinado...
											Mejor si chasqueo, ¿no? Así.
									","
											Laissez-moi vous parler
un peu de la recherche
											sur le fonctionnement de l'esprit humain
afin de vous expliquer.
											Le cerveau a recours à des raccourcis
pour réaliser pas mal de son travail.
											Cela signifie que souvent,
											vos processus mentaux ont lieu
au-delà de votre conscience,
											comme dans un mode batterie faible,
faible consommation dans votre tête.
											C'est la prémisse
de la rationalité limitée.
											La rationalité limitée est une idée
récompensée d'un prix Nobel :
											l'esprit humain a des ressources
de stockage limitées,
											une capacité de traitement limitée
											et, par conséquent,
il a recours à des raccourcis
											pour réaliser pas mal de son travail.
											Par exemple,
											certains scientifiques estiment
qu'à tout moment...
											Un meilleur claquement de doigts. Voilà.
									","
											Şimdi, insan zihninin
nasıl çalıştığıyla ilgili
											araştırmadan biraz bahsedeyim,
											açıklamak için.
											Beyin, görevinin çoğunu
gerçekleştirmek için kısa yollara güvenir.
											Yani çoğu zaman,
											zihinsel süreçleriniz,
bilinciniz dışında yer alır,
											tıpkı zihninizin ardındaki
düşük-pil, düşük-güç modu gibi.
											Bu aslında,
sınırlı rasyonelliğin öncülüdür.
											Sınırlı rasyonellik,
Nobel ödülü kazanmış bir fikirdir
											ve insan zihninin
sınırlı depolama kaynakları,
											sınırlı işlem gücü olduğunu
											ve sonuç olarak görevinin çoğu
için kısa yollara güvendiğini öne sürer.
											Yani örneğin
											bazı bilimcilerin tahmini şöyle:
											Daha iyi, daha iyi tıklama, evet?
İşte oldu.
									","How to let go of being a ""good"" person — and become a better person",Dolly Chugh,11:48,"psychology,morality,science,cognitive science,brain,decision-making,self,personal growth"
