en,es,fr,title,speaker,duration,tags
"
","
","
",A prosecutor's vision for a better justice system,Adam Foss,15:57,"big problems,choice,compassion,decision-making,education,government,inequality,criminal justice,law,race,policy,social change,society,justice system"
"
											The following are my opinions,
											and do not reflect
the opinions or policies
											of any particular prosecutor's office.
									","
											Estas son mis opiniones
											y no reflejan las opiniones
o las políticas
											de ninguna fiscalía en particular.
									","
											Ce qui suit est mon opinion
											et ne reflète pas
les opinions et politiques
											d'un bureau du procureur en particulier.
									",A prosecutor's vision for a better justice system,Adam Foss,15:57,"big problems,choice,compassion,decision-making,education,government,inequality,criminal justice,law,race,policy,social change,society,justice system"
"
","
","
",A prosecutor's vision for a better justice system,Adam Foss,15:57,"big problems,choice,compassion,decision-making,education,government,inequality,criminal justice,law,race,policy,social change,society,justice system"
"
											(Laughter)
									","
											(Risas)
									","
											(Rires)
									",A prosecutor's vision for a better justice system,Adam Foss,15:57,"big problems,choice,compassion,decision-making,education,government,inequality,criminal justice,law,race,policy,social change,society,justice system"
"
","
","
",A prosecutor's vision for a better justice system,Adam Foss,15:57,"big problems,choice,compassion,decision-making,education,government,inequality,criminal justice,law,race,policy,social change,society,justice system"
"
											I am a prosecutor.
											I believe in law and order.
											I am the adopted son of a police officer,
a Marine and a hairdresser.
											I believe in accountability
											and that we should all be safe
in our communities.
											I love my job
											and the people that do it.
											I just think that it's our responsibility
											to do it better.
									","
											Soy fiscal.
											Creo en la ley y el orden.
											Soy el hijo adoptivo de un policía,
un marine, y una peluquera.
											Creo en la responsabilidad
											y en que todos deberíamos vivir seguros
en nuestras comunidades.
											Me encanta mi trabajo
											y las personas que lo hacen.
											Simplemente creo que
es nuestra responsabilidad
											hacerlo mejor.
									","
											Je suis procureur.
											Je crois en la loi et l'ordre.
											Je suis le fils adoptif
d'un officier de police,
											d'un marine et d'une coiffeuse.
											Je crois en la responsabilité
											et que nous devrions tous être
en sécurité dans nos communautés.
											J'adore mon boulot
											et les gens qui y travaillent.
											Je crois qu'il est de notre responsabilité
											de le faire mieux.
									",A prosecutor's vision for a better justice system,Adam Foss,15:57,"big problems,choice,compassion,decision-making,education,government,inequality,criminal justice,law,race,policy,social change,society,justice system"
"
","
","
",A prosecutor's vision for a better justice system,Adam Foss,15:57,"big problems,choice,compassion,decision-making,education,government,inequality,criminal justice,law,race,policy,social change,society,justice system"
"
											By a show of hands,
											how many of you, by the age of 25,
											had either acted up in school,
											went somewhere you were
specifically told to stay out of,
											or drank alcohol before your legal age?
									","
											Levanten la mano
											los que antes de los 25 años
											se portaron mal en la escuela,
											fueron a un sitio que les había sido
específicamente prohibido
											o bebieron alcohol
antes de tener la edad legal.
									","
											A main levée,
											combien d'entre vous, à l'âge de 25 ans,
											s'étaient mal tenus à l'école,
											étaient allés à un endroit
où ils ne devaient pas aller
											ou avaient bu de l'alcool
avant d'avoir l'âge légal de boire ?
									",A prosecutor's vision for a better justice system,Adam Foss,15:57,"big problems,choice,compassion,decision-making,education,government,inequality,criminal justice,law,race,policy,social change,society,justice system"
"
","
","
",A prosecutor's vision for a better justice system,Adam Foss,15:57,"big problems,choice,compassion,decision-making,education,government,inequality,criminal justice,law,race,policy,social change,society,justice system"
"
											(Laughter)
									","
											(Risas)
									","
											(Rires)
									",A prosecutor's vision for a better justice system,Adam Foss,15:57,"big problems,choice,compassion,decision-making,education,government,inequality,criminal justice,law,race,policy,social change,society,justice system"
"
","
","
",A prosecutor's vision for a better justice system,Adam Foss,15:57,"big problems,choice,compassion,decision-making,education,government,inequality,criminal justice,law,race,policy,social change,society,justice system"
"
											All right.
									","
											Muy bien.
									","
											Très bien.
									",A prosecutor's vision for a better justice system,Adam Foss,15:57,"big problems,choice,compassion,decision-making,education,government,inequality,criminal justice,law,race,policy,social change,society,justice system"
"
","
","
",A prosecutor's vision for a better justice system,Adam Foss,15:57,"big problems,choice,compassion,decision-making,education,government,inequality,criminal justice,law,race,policy,social change,society,justice system"
