en,es,pt,tr,fr,de,title,speaker,duration,tags
"
","
","
","
","
","
",The dark secrets of a surveillance state,Hubertus Knabe,19:34,"Europe,government,history,intelligence,surveillance"
"
											This year, Germany is celebrating
											the 25th anniversary of the peaceful revolution
											in East Germany.
											In 1989, the Communist regime was moved away,
											the Berlin Wall came down, and one year later,
											the German Democratic Republic, the GDR,
											in the East was unified
											with the Federal Republic of Germany in the West
											to found today's Germany.
											Among many other things, Germany inherited
											the archives of the East German secret police,
											known as the Stasi.
											Only two years after its dissolution,
											its documents were opened to the public,
											and historians such as me started
											to study these documents
											to learn more about how the GDR surveillance state
											functioned.
									","
											Este año Alemania celebra
											el 25º aniversario
de la revolución pacífica
											en Alemania Oriental.
											En 1989 se terminó el régimen comunista,
											cayó el muro de Berlín
y un año más tarde
											la República Democrática de Alemania, RDA,
											en el este se unificó
											a la República Federal de Alemania 
en el oeste
											para crear la Alemania de hoy.
											Alemania heredó, entre otras cosas,
											los archivos de la policía secreta
de la Alemania Oriental,
											conocida como la Stasi.
											En apenas 2 años luego de la disolución,
											sus documentos se hicieron públicos
											e historiadores como yo comenzaron
											a estudiar estos documentos
											para conocer más acerca 
del funcionamiento
											del estado vigilante de la RDA.
									","
											Este ano, a Alemanha festeja
											o 25º aniversário da revolução pacífica
											na Alemanha Oriental.
											Em 1989, o regime comunista foi afastado,
											o Muro de Berlim foi derrubado 
e, um ano depois,
											a República Democrática Alemã, a RDA,
											no leste, foi unificada
											com a República Federal da Alemanha 
no ocidente
											para fundar a Alemanha de hoje.
											Entre muitas outras coisas, 
a Alemanha herdou
											os arquivos da polícia secreta 
da Alemanha Oriental,
											conhecida por Stasi.
											Apenas dois anos após a sua dissolução,
											os seus documentos 
foram abertos ao público
											e historiadores como eu
											começaram a estudar esses documentos
											para compreender melhor
											como funcionava 
o estado de vigilância da RDA .
									","
											Bu sene Almanya, 

											Doğu Almanya'daki barışçıl devrimin
											25. yıl dönümünü kutluyor.
											1989'da Komünist rejim ortadan kalktı,
											Berlin Duvarı yıkıldı ve bir sene sonra,
											doğudaki Demokratik Alman Cumhuriyeti,
											DAC, batıdaki Federal Alman
											Cuhmhuriyeti ile birleşerek,
											günümüz Almanyası'nı meydana getirdi.
											Diğer birçok şeyle beraber Almanya,
											Stasi olarak bilinen Doğu
Alman Gizli Polisi'nin
											arşivlerini de miras olarak aldı.
											Feshedilmesinden 2 yıl sonra,
											tüm belgeler halka açıldı
											ve benim gibi tarihçiler bu belgeler
											üstünde çalışmaya başladı,
											DAC casus devletinin nasıl çalıştığını
											öğrenebilmek için.
									","
											Cette année, l'Allemagne célèbre
											le 25e anniversaire 
de la révolution pacifique
											en Allemagne de l'Est.
											Le régime communiste a pris fin en 1989,
											le mur de Berlin est tombé 
et un an plus tard,
											la République Démocratique Allemande, 
la RDA à l'Est,
											a été unifiée
											avec la République Fédérale Allemande 
à l'Ouest
											pour former l'Allemagne actuelle.
											Entre autres choses, l'Allemagne a hérité
											des archives de la police secrète 
d'Allemagne de l'Est,
											connue sous le nom de Stasi.
											Deux ans seulement après la dissolution,
											leurs documents ont été ouverts en public,
											et des historiens tels que moi 
ont commencé
											à étudier ces documents
											pour en savoir plus sur le fonctionnement 
du département de surveillance
											de la RDA.
									","
											Dieses Jahr feiert Deutschland
											den 25. Jahrestag
der friedlichen Revolution
											in Ostdeutschland.
											1989 wurde das kommunistische
Regime abgesetzt,
											die Berliner Mauer fiel,
und ein Jahr später
											wurde die Deutsche Demokratische
Republik, die DDR, im Osten
											mit der Bundesrepublik Deutschland
im Westen vereint,
											um das heutige Deutschland zu gründen.
											Unter anderem erbte Deutschland
											die Archive der Ostdeutschen 
Geheimpolizei,
											bekannt als die Stasi.
											Erst zwei Jahre nach ihrer Auflösung
											wurden die Dokumente 
der Öffentlichkeit zugänglich gemacht,
											und Historiker, wie ich, begannen,
											diese Dokumente zu untersuchen,
											um mehr darüber zu erfahren, 
wie der DDR-Überwachungsstaat
											funktionierte.
									",The dark secrets of a surveillance state,Hubertus Knabe,19:34,"Europe,government,history,intelligence,surveillance"
"
","
","
","
","
","
",The dark secrets of a surveillance state,Hubertus Knabe,19:34,"Europe,government,history,intelligence,surveillance"
"
											Perhaps you have watched the movie
											""The Lives of Others.""
											This movie made the Stasi known worldwide,
											and as we live in an age where words
											such as ""surveillance"" or ""wiretapping""
											are on the front pages of newspapers,
											I would like to speak about how the Stasi
											really worked.
									","
											Quizás hayan visto la película
											""La vida de los otros"".
											Le película dio a conocer 
la Stasi en todo el mundo,
											y mientras vivamos en un mundo 
donde frases
											como ""vigilancia"" 
y ""espionaje telefónico""
											sigan en las portadas 
de los periódicos,
											me gustaría hablarles sobre cómo la Stasi
											funcionaba.
									","
											Talvez já tenham visto o filme
											""As Vidas dos Outros"".
											Este filme tornou a Stasi 
conhecida mundialmente.
											Como vivemos numa época em que
											palavras como ""vigilância"" ou ""escutas""
											estão nas primeiras páginas dos jornais,
											gostava de falar sobre o modo
											como a Stasi funcionava realmente.
									","
											Belki ""Başkalarının Hayatı"" filmini
											izlemişsinizdir.
											Bu film Stasi'yi dünya çapında bilinir 
hale getirdi,
											""gözetleme"" ve ""dinleme"" gibi kelimelerin
											gazetelerin baş sayfalarında yer aldığı
											içinde yaşadığımız bu çağda.
											Stasi'nin gerçekte nasıl işlediği hakkında
											birkaç şey söylemek istiyorum.
									","
											Peut-être avez-vous vu le film
											« La Vie des Autres ».
											Ce film a fait connaitre la Stasi
dans le monde entier,
											et comme nous vivons 
à une époque où des mots
											tels que « surveillance » 
ou « écoutes téléphoniques »
											font la une des journaux,
											je voudrais vous parler
											du fonctionnement réel de la Stasi.
									","
											Vielleicht haben Sie den Film
											""Das Leben der Anderen"" gesehen.
											Dieser Film machte die Stasi 
weltweit bekannt,
											und da wir in einem Zeitalter leben,
											in dem Worte wie
""Überwachung"" oder ""Abhören""
											auf den Titelseiten der Zeitungen stehen,
											möchte ich darüber sprechen,
											wie die Stasi wirklich gearbeitet hat.
									",The dark secrets of a surveillance state,Hubertus Knabe,19:34,"Europe,government,history,intelligence,surveillance"
"
","
","
","
","
","
",The dark secrets of a surveillance state,Hubertus Knabe,19:34,"Europe,government,history,intelligence,surveillance"
"
											At the beginning, let's have a short look
											at the history of the Stasi,
											because it's really important for understanding
											its self-conception.
											Its origins are located in Russia.
											In 1917, the Russian Communists founded
											the Emergency Commission for Combating
											Counter-Revolution and Sabotage,
											shortly Cheka.
											It was led by Felix Dzerzhinsky.
											The Cheka was an instrument of the Communists
											to establish their regime by terrorizing the population
											and executing their enemies.
											It evolved later into the well-known KGB.
											The Cheka was the idol of the Stasi officers.
											They called themselves Chekists,
											and even the emblem was very similar,
											as you can see here.
											In fact, the secret police of Russia
											was the creator and instructor of the Stasi.
											When the Red Army occupied East Germany in 1945,
											it immediately expanded there,
											and soon it started to train the German Communists
											to build up their own secret police.
											By the way, in this hall where we are now,
											the ruling party of the GDR was founded in 1946.
									","
											Para comenzar veamos brevemente
											la historia de la Stasi
											porque es importante entender
											su autoconcepción.
											Sus orígenes se remontan a Rusia.
											En 1917 los comunistas en Rusia crearon
											la Comisión Extraordinaria para combatir
											la Contrarrevolución y el Sabotaje,
											o Checa.
											Estaba dirigida por Felix Dzerzhinsky.
											La Checa era un instrumento 
de los comunistas
											para establecer su régimen 
con el uso del terror contra la población
											y la ejecución de sus enemigos.
											Más tarde se convertiría en la famosa KGB.
											La Checa era el ídolo 
de los oficiales de la Stasi.
											Se hacían llamar <i>chequistas</i>
											e incluso el emblema era muy parecido,
											como pueden ver aquí.
											De hecho, la policía secreta rusa
											fue la creadora 
y la entrenadora de la Stasi.
											Cuando el Ejército Rojo ocupó 
la Alemania Oriental en 1945,
											inmediatamente se expandió allí,
											y pronto comenzaron a entrenar 
a los comunistas alemanes
											para crear su policía secreta.
											Por cierto que en este auditorio 
donde estamos ahora
											se fundó el partido de gobierno 
de la RDA en 1946.
									","
											Para começar, vamos olhar brevemente
											para a história da Stasi,
											porque é realmente importante
											para perceber a sua auto-concepção.
											Teve as suas origens na Rússia.
											Em 1917, os comunistas russos fundaram
											a Comissão de Emergência
											para o Combate à 
Contra-Revolução e Sabotagem,
											abreviado como Cheka.
											Era liderada por Felix Dzerzhinsky.
											A Cheka foi um instrumento dos comunistas
											para estabelecer o seu regime,
											aterrorizando a população 
e executando os seus inimigos.
											Evoluiu mais tarde para a conhecida KGB.
											A Cheka era o ídolo dos agentes da Stasi.
											Auto-intitulavam-se ""chekistas""
											e até o emblema era muito semelhante,
											como podem ver aqui.
											De facto, a polícia secreta russa
											foi a criadora e instrutora da Stasi.
											Quando o Exército Vermelho ocupou
											a Alemanha Oriental em 1945,
											a Stasi expandiu-se imediatamente ali
											e depressa começou a treinar 
os comunistas alemães
											para criarem a sua própria polícia secreta.
											Já agora, neste mesmo corredor 
onde estamos agora,
											foi fundado o partido governante 
da RDA em 1946.
									","
											Başlangıç olarak, Stasi'nin tarihine
											kısaca bir bakalım.
											Çünkü bu kurumun kendini nasıl 
tanımladığını
											anlamak açısından önem taşıyor.
											Kökleri Rusya'ya dayanıyor.
											1917 yılında, Rus Komünistler,
											Karşı-Devrim ve Sabotojla Mücadele 

											Acil Durum Komisyonu'nu kurdular,
											kısaca Cheka.
											Felix Dzerzhinsky tarafından 
idare ediliyordu.
											Cheka, Komunistlerin nüfusu 
terörize ederek
											ve düşmanlarını infaz ederek rejimlerini
											kurmakta kullandıkları bir araçtı.
											Daha sonra KGB olarak bilinen ünlü
teşkilata dönüştürüldü.
											Cheka, Stasi subaylarının idolüydü.
											Kendilerini Chekistler diyorlardı ve
											amblemleri de çok benzerdi,
											burada da görebileceğiniz üzere.
											Yani aslında, Stasi'nin kurucusu
ve yol göstericisi
											Rus Gizli Polisi idi.
											Kızıl Ordu 1945'te Doğu Almanya'yı
											işgal ettiğinde, orada hemen yayıldı
											ve Alman Komünistlerini 
kendi gizli polis teşkilatını
											kurabilmeleri için eğitti.
											Bu arada, şu anda içinde bulunduğumuz
bu salonda
											DAC'nin iktidar partisi 1946 
yılında kuruldu.
									","
											Pour commencer, regardons rapidement
											l'histoire de la Stasi,
											car c'est très important pour comprendre
											la conception qu'elle avait d'elle-même.
											Elle trouve ses origines en Russie.
											En 1917, les Communistes russes
											fondèrent la Commission extraordinaire
											pour réprimer la contre-révolution
et le sabotage,
											en bref, la Tchéka.
											Elle était dirigée par Félix Dzerjinski.
											La Tchéka était un instrument
des Communistes
											pour asseoir leur régime
en terrorisant la population
											et en exécutant leurs ennemis.
											Elle devint plus tard le célèbre KGB.
											La Tchéka était l'idole
des officiers de la Stasi.
											Ils s'appelaient eux-mêmes des Tchékistes,
											et même leur emblème était très similaire,
											comme vous pouvez le voir ici.
											En fait, la police secrète de Russie
											avait créé et formé la Stasi.
											Quand l'Armée Rouge occupa
l'Allemagne de l'Est en 1945,
											elle s'y implanta immédiatement,
											et elle commença bientôt à former
les Communistes allemands
											pour qu'ils constituent 
leur propre police secrète.
											D'ailleurs, c'est dans ce hall 
où nous sommes actuellement,
											que le parti au pouvoir de la RDA
fut créé en 1946.
									","
											Beginnen wir mit einem kurzen Blick
											in die Geschichte der Stasi,
											denn das ist wirklich wichtig,
											um das Selbstverständnis zu begreifen.
											Ihre Ursprünge liegen in Russland.
											1917 gründeten die russischen Kommunisten
											die Außerordentliche Kommission 
zur Bekämpfung
											von Konterrevolution und Sabotage,
											kurz Tscheka.
											Sie wurde von Felix Dzerzhinsky geleitet.
											Die Tscheka war ein Instrument 
der Kommunisten,
											um ihr Regime durchzusetzen, 
indem sie die Bevölkerung terrorisierten
											und ihre Feinde hinrichteten.
											Sie entwickelte sich später 
zum bekannten KGB.
											Die Tscheka war das Vorbild 
der Stasi-Offiziere.
											Sie nannten sich selbst Tschekisten
											und auch das Wappen war sehr ähnlich,
											wie man hier sehen kann.
											Tatsächlich war es
die russische Geheimpolizei,
											die die Stasi aufbaute
und die Offiziere ausbildete.
											Als die Rote Armee 
Ostdeutschland 1945 besetzte,
											breitete sie sich dort sofort aus
											und bildete bald die deutschen 
Kommunisten darin aus,
											ihre eigene Geheimpolizei aufzubauen.
											Übrigens wurde in der Halle,
in der wir jetzt sind,
											1946 die Regierungspartei 
der DDR gegründet.
									",The dark secrets of a surveillance state,Hubertus Knabe,19:34,"Europe,government,history,intelligence,surveillance"
"
","
","
","
","
","
",The dark secrets of a surveillance state,Hubertus Knabe,19:34,"Europe,government,history,intelligence,surveillance"
"
											Five years later, the Stasi was established,
											and step by step, the dirty job of oppression
											was handed over to it.
											For instance, the central jail
											for political prisoners,
											which was established by the Russians,
											was taken over by the Stasi
											and used until the end of Communism.
											You see it here.
											At the beginning, every important step
											took place under the attendance of the Russians.
											But the Germans are known to be very effective,
											so the Stasi grew very quickly,
											and already in 1953, it had more employees
											than the Gestapo had,
											the secret police of Nazi Germany.
											The number doubled in each decade.
											In 1989, more than 90,000 employees
											worked for the Stasi.
											This meant that one employee
											was responsible for 180 inhabitants,
											which was really unique in the world.
									","
											Cinco años más tarde 
se creó la Stasi,
											y poco a poco se le fue asignando
											el trabajo sucio de la opresión.
											Por ejemplo, la cárcel principal
											para los prisioneros políticos,
											que fue creada por los rusos,
											pasó al mando de la Stasi
											y fue utilizada 
hasta el fin del comunismo.
											La pueden ver aquí.
											Al comienzo, toda decisión importante
											se hizo bajo la supervisión de los rusos.
											Pero los alemanes 
son famosos por su eficacia,
											así que la Stasi creció muy rápidamente
											y en 1953 ya tenía más empleados
											que la Gestapo,
											la policía secreta de la Alemania nazi.
											El número se duplicaba cada década.
											En 1989 más de 90 000 empleados
											trabajaban para la Stasi.
											Esto significaba que cada empleado
											era responsable de 180 habitantes,
											algo realmente único en el mundo.
									","
											Cinco anos depois, estabeleceu-se a Stasi
											e, a pouco e pouco, 
o trabalho sujo da opressão
											ficou ao seu cuidado.
											Por exemplo, a prisão central 
para presos políticos,
											que foi estabelecida pelos russos,
											foi ocupada pela Stasi
											e usada até ao fim do comunismo.
											Podem vê-la aqui.
											No início, todas as decisões importantes
											eram tomadas na presença dos russos.
											Mas os alemães são conhecidos 
pela sua eficiência
											e portanto a Stasi cresceu 
muito rapidamente.
											Em 1953 já tinha mais empregados
											que a Gestapo, a polícia secreta 
da Alemanha nazi.
											Este número duplicava a cada década.
											Em 1989, mais de 90 000 funcionários
											trabalhavam para a Stasi.
											Isto significava que cada funcionário
											era responsável por 180 habitantes,
											o que era verdadeiramente único no mundo.
									","
											Beş yıl sonra da Stasi kuruldu ve
											insanları yıldırmaya yönelik kirli işleri
											devraldı.
											Örneğin, politik suçlular için

											Ruslar tarafından kurulan
											merkez hapishane
											Stasi tarafından devralındı
											ve Komünizm sona erene dek kullanıldı.
											Burada görüyorsunuz.
											İlk başlarda, her önemli aşama
											Rusların gözetimi altında yapılıyordu.
											Ama Almanlar çok etkili bir
millet olarak bilinir.
											Onun için Stasi hızla büyüdü
											ve 1953 yılında bile, Nazi Almanyası'nın
											gizli polis örgütü Gestapo'dan
											daha fazla çalışanı mevcuttu.
											Her on yılda bir bu sayı ikiye katlandı.
											1989 yılılnda, Stasi'nin
											90.000 kişiden fazla 
çalışanı vardı.
											Yani bu tek bir çalışanın
											180 kişiden sorumlu olduğu 
anlamına geliyordu
											ki bu dünyadaki tek örnek idi.
									","
											Cinq ans plus tard, la Stasi fut établie,
											et peu à peu, le sale boulot d'oppression
											lui fut délégué.
											Par exemple, la prison centrale
											pour prisonniers politiques,
											qui fut établie par les Russes,
											fut reprise par la Stasi
											et utilisée jusqu'à la fin du Communisme.
											Vous la voyez ici.
											Au début, chaque étape importante
											prenait place en présence des Russes.
											Mais les Allemands sont réputés 
pour leur grande efficacité,
											donc la Stasi grandit très rapidement,
											et dès 1953, elle avait plus d'employés
											que la Gestapo,
											la police secrète de l'Allemagne nazie.
											Le nombre doubla à chaque décennie.
											En 1989, plus de 90 000 employés
											travaillaient pour la Stasi.
											Ça signifiait qu'un employé
											était responsable de 180 habitants,
											ce qui était réellement unique au monde.
									","
											Fünf Jahre später wurde 
die Stasi gegründet
											und die Drecksarbeit der Unterdrückung
											wurde ihr schrittweise übertragen.
											So wurde etwa das Zentralgefängnis
für politische Gefangene,
											das von den Russen errichten worden war,
											von der Stasi übernommen
											und bis zum Ende des Kommunismus genutzt.
											Sie sehen es hier.
											Anfangs wurde jeder wichtige Schritt
											unter russischer Aufsicht unternommen.
											Aber die Deutschen sind 
für ihre Effektivität bekannt,
											daher wuchs die Stasi sehr schnell,
											und hatte 1953 schon mehr Angestellte
											als die Gestapo,
											die Geheimpolizei Nazideutschlands,
gehabt hatte.
											Die Zahl verdoppelte sich alle zehn Jahre.
											1989 arbeiteten über 90 000 Mitarbeiter
											für die Stasi.
											Das hieß, dass jeder Mitarbeiter
											für 180 Einwohner zuständig war,
											was einmalig auf der Welt war.
									",The dark secrets of a surveillance state,Hubertus Knabe,19:34,"Europe,government,history,intelligence,surveillance"
"
","
","
","
","
","
",The dark secrets of a surveillance state,Hubertus Knabe,19:34,"Europe,government,history,intelligence,surveillance"
"
											At the top of this tremendous apparatus,
											there was one man, Erich Mielke.
											He ruled the Ministry of State Security
											for more than 30 years.
											He was a scrupulous functionary —
											in his past, he killed two policemen
											not far away from here —
											who in fact personalized the Stasi.
									","
											A la cabeza de este aparato extraordinario
											estaba un hombre, Erich Mielke,
											encargado del Ministerio 
de la Seguridad Estatal
											por más de 30 años.
											Era un funcionario escrupuloso
											—en el pasado había matado dos policías,
											no muy lejos de aquí—
											que llegó a personalizar la Stasi.
									","
											No topo de todo este tremendo aparelho
											estava um homem, Erich Mielke.
											Ele presidiu o Ministério 
da Segurança de Estado
											durante mais de 30 anos.
											Era um funcionário escrupuloso
											— no passado tinha morto dois polícias
											não muito longe daqui —
											que, de facto, personalizava a Stasi.
									","
											Bu devasa mekanizmanın en tepesinde
											bir kişi vardı, Erich Mielke.
											Devlet Güvenlik Bakanlığı'ını
											30 seneden fazla idare etti.
											Titiz bir görevliydi,
											geçmişinde iki polis 
memurunu öldürmüştü;
											buraya oldukça yakın bir yerde,
											Stasi'yi kendine has özellikleri 
o kazandırmıştı.
									","
											Au sommet de cet extraordinaire appareil,
											il y avait un homme, Erich Mielke.
											Il dirigea le Ministère 
de la Sécurité de l’État
											pendant plus de 30 ans.
											C'était un fonctionnaire scrupuleux —
											par le passé, il avait tué deux policiers
											pas très loin d'ici —
											qui en réalité personnalisait la Stasi.
									","
											Auf oberster Ebene dieses enormen Apparats
											stand ein Mann namens Erich Mielke.
											Er leitete das Ministerium
für Staatssicherheit
											mehr als 30 Jahre.
											Er war ein skrupelloser Funktionär.
											In der Vergangenheit hatte 
er zwei Polizisten getötet,
											nicht weit entfernt von hier.
											Genau genommen war er die Stasi in Person.
									",The dark secrets of a surveillance state,Hubertus Knabe,19:34,"Europe,government,history,intelligence,surveillance"
