es,tr,fr,de,title,speaker,duration,tags
"
","
","
","
",An 8-dimensional model of the universe,Garrett Lisi,21:26,"physics,science,technology"
"
											Guau, miren esas ecuaciones asesinas. Que dulce.
											En realidad, durante los siguientes 18 minutos voy a hacer lo mejor posible
											para describir la belleza de la física de partículas sin usar ecuaciones.
											Resulta que podemos aprender mucho del coral
											El coral es un animal muy hermoso e inusual.
											Cada cabeza de un coral consiste en miles de pólipos individuales.
											Estos pólipos están continuamente brotando y ramificándose
											en vecinos genéticamente idénticos.
											Si imaginamos que éste es un coral hiper-inteligente,
											podemos separar un individuo y hacerle una pregunta razonable.
											Podemos preguntarle cómo fue exactamente que llegó a esta ubicación particular
											comparada con sus vecinos -
											- si fue sólo suerte, el destino, ¿o qué?
									","
											Vay, dostum. Şu can alıcı denklemlere bir göze atın. Ne tatlı.
											Aslında, önümüzdeki 18 dakikada parçacık fiziğinin güzelliğini
											denklemsiz anlatmak için elimden geleni yapacağım.
											Anlaşılan, mercanlardan öğrenebileceğimiz çok şey var.
											Mercan güzel ve tuhaf bir hayvandır.
											Her mercan başı binlerce bağımsız yumrudan oluşur.
											Bu yumrular sürekli tomurcuklanarak ve dallanarak
											genetik olarak özdeş komşular oluştururlar.
											Eğer bunu üstün-zekalı bir mercan olarak hayal edersek,
											bu bireylerden birini ayırıp, ona mantıklı bir soru sorabiliriz.
											Ona, komşularıyla kıyasla bulunduğu noktaya
											nasıl geldiğini sorabiliriz.
											Sadece şans mı, kader mi, yoksa başka birşey mi?
									","
											Waoh, mec. Regarde un peu ces équations d'enfer. Cool.
											A vrai dire, pendant les prochaines 18 minutes je vais m'appliquer
											à décrire la beauté de la physique, sans équations.
											Les coraux ont beaucoup à nous apprendre.
											Le corail est un animal à la fois très beau et très inhabituel.
											Chaque tête de corail est constituée de milliers de polypes distincts.
											Ces polypes bourgeonnent et se ramifient en permanence
											donnant naissance à des voisins génétiquement identiques.
											En imaginant que les coraux sont des êtres hyper-intelligents
											il est possible d'en choisir un et de lui poser une question tout à fait raisonnable.
											On peut lui demander comment il a fait pour se retrouver en ce lieu précis
											plutôt qu'à la place d'un de ses voisins.
											Si c'était juste la chance, le destin, ou autre chose ?
									","
											Wow, Kumpel. Schau Dir diese Mords-Gleichungen an. Hübsch.
											Nein, in den nächsten 18 Minuten werde ich mein Bestes geben,
											um die Schönheit der Teilchenphysik ohne Gleichungen zu zeigen.
											Es zeigt sich, dass wir viel von den Korallen lernen können.
											Die Koralle ist ein wunderschönes und ungewöhnliches Tier.
											Jeder Korallenkopf besteht aus tausenden eigenständigen Polypen.
											Diese Polypen knospen und verzweigen sich fortwährend
											zu genetisch identischen Nachbarn.
											Wenn wir uns das als hyperintelligente Koralle vorstellen
											können wir jeden Teil auswählen und ihm eine vernünftige Frage stellen.
											Wir können fragen, wie genau er in diese bestimmte Position
											in Bezug auf seine Nachbarn kam –
											war es Zufall oder Schicksal, oder was?
									",An 8-dimensional model of the universe,Garrett Lisi,21:26,"physics,science,technology"
"
","
","
","
",An 8-dimensional model of the universe,Garrett Lisi,21:26,"physics,science,technology"
"
											Ahora, luego de amonestarnos por subir la temperatura demasiado,
											el nos dirá que nuestra pregunta fue completamente estúpida.
											Sepan que estos corales pueden ser bastante malvados,
											y tengo alguna cicatrices de surfeo que lo prueban.
											Pero este pólipo seguirá diciéndonos
											que sus vecinos son claramente copias idénticas de sí mismo.
											Que él también estuvo en todas esas ubicaciones,
											pero experimentándolas como individuos separados.
											Para un coral, ramificarse en diferentes copias
											es la cosa más natural del mundo.
									","
											Ve o, sıcaklığı çok artırdığımız için bizi azarladıktan sonra,
											sorumuzun tamamen aptalca olduğunu bize söylerdi.
											Görebileceğiniz gibi bu mercanlar cidden kaba olabiliyorlar
											ve bunu kanıtlayacak sörf yaralarım var.
											Fakat bu yumru devam eder ve bize
											komşularının kendisiyle birebir aynı kopyalar olduğunu söyler.
											Öyle ki, kendisi bu noktaların hepsinde bulunmaktadır aynı zamanda.
											ama diğerlerini ayrı bireyler olarak hissetmektedirler.
											Bir mercan için farklı kopyalar şeklinde dallanmak
											dünyadaki en doğal şeydir.
									","
											Après nous avoir reproché le réchauffement planétaire,
											il nous dirait que notre question est complètement stupide.
											Les coraux peuvent être plutôt méchants,
											j'ai des cicatrices qui le prouvent.
											Mais ce polype continuerait et nous dirait
											que ses voisins sont des copies clairement identiques à lui-même.
											Qu'il était dans tous ces autres lieux,
											mais qui les vivait à travers les autres.
											Pour un corail, se ramifier en plusieurs copies
											est la chose la plus naturelle du monde.
									","
											Nachdem er uns ermahnt hat, dass wir die Temperatur zu hoch gedreht haben
											würde er uns erklären, dass unsere Frage kompletter Unsinn ist.
											Sehen Sie. Diese Korallen können wirklich gemein sein.
											Ich habe Narben vom Surfen, die das beweisen.
											Aber dieser Polyp würde fortfahren und uns erzählen,
											dass seine Nachbarn doch eindeutig identische Kopien von ihm sind.
											Dass er auch an allen anderen Stellen der Koralle sei,
											aber sie als separate Individuen erfährt.
											Für eine Koralle ist das Verzweigen in verschiedene Kopien
											das Natürlichste auf der Welt.
									",An 8-dimensional model of the universe,Garrett Lisi,21:26,"physics,science,technology"
"
","
","
","
",An 8-dimensional model of the universe,Garrett Lisi,21:26,"physics,science,technology"
"
											A diferencia de nosotros, un coral hiper-inteligente estaría perfectamente preparado
											para entender la mecánica cuántica.
											Las matemáticas de la mecánica cuántica describen de forma muy precisa
											cómo funciona nuestro universo.
											Y nos dicen que nuestra realidad está continuamente derivándose
											en diferentes posibilidades, igual que un coral.
											Es algo complicado para que nuestra mente humana comprenda,
											ya que solo tenemos la oportunidad de experimentar una posibilidad.
											La rareza cuántica fue descritpta por primera vez
											por Erwin Schrödinger y su gato.
											Al gato le gusta más esta versión.
											(Risas)
											En esta versión, Schrödinger se encuentra en una caja con una muestra radioactiva
											que, por leyes de mecánica cuántica, se ramifica en un estado
											en el cual irradia y otro estado en el que no.
											(Risas)
											En la rama en el cual la muestra irradia,
											dispara un detonador que libera un veneno y mata a Schrödinger.
											Pero en la otra rama de la realidad, él sigue vivo.
											Estas realidades son experimentadas separadamente, por cada individuo.
											En lo que respecta a cada uno, el otro no existe.
									","
											Bizim aksimize, üstün-zekalı bir mercan
											kuantum mekaniğini anlamaya hazır olacaktır.
											Kuantum mekaniğinin matematiği, evrenin nasıl işlediğini
											oldukça kesin bir şekilde betimlemektedir.
											Ve bize, gerçekliğimizin sürekli olarak
											bir mercan gibi farklı olasılıklara dallandığını söyler.
											Sadece tek bir olasılığı yaşamak
											biz insanların aklının alamayacağı, tuhaf bir şeydir.
											Bu kuantum tuhaflık ilk olarak
											Erwin Schrödinger ve kedisi tarafından betimlendi.
											Kedi bu şekildeki anlatımı daha çok seviyor.
											(Gülmeler)
											Bu düzenekte, Schrödinger radyoaktif bir madde ile birlikte bir kutunun içindedir
											ve bu madde, kuantum mekaniğinin kanunları gereği,
											ışıma yaptığı ve yapmadığı iki duruma ayrılır.
											(Gülmeler)
											Maddenin ışıma yaptığı dalda,
											zehir yayan bir düzeneği tetikler ve Schrödinger ölür.
											Fakat diğer gerçeklik dalında, hala hayattadır.
											Bu gerçeklikler her birey tarafından ayrı ayrı deneyimlenir.
											Herhangi birine göre, diğer gerçeklik mevcut değildir.
									","
											Contrairement à nous, un corail super-intelligent serait parfaitement préparé
											à comprendre la mécanique quantique.
											Les mathématiques de la mécanique quantique décrivent très précisément
											la façon dont notre univers fonctionne.
											Et elles nous disent que notre réalité bifurque continuellement
											vers de nouvelles possibilités ; tout comme le corail.
											C'est quelque chose d'étrange, difficile à imaginer
											puisque nous ne vivons jamais qu'une seule de ces possibilités.
											Cette étrangeté quantique fut d'abord décrite
											par Erwin Schrödinger et son chat.
											Le chat préfère cette version.
											(Rires)
											Dans cette version, Schrödinger et un échantillon radioactif sont dans une boite.
											L'échantillon, selon les lois de la mécanique quantique, bifurque vers un état
											dans lequel il irradie et n'irradie pas.
											(Rires).
											Si l'échantillon irradie
											il active un interrupteur qui relâche du poison et Schrödinger est mort.
											Mais dans une réalité alternative, il reste en vie.
											Ces réalités sont vécues séparément par chaque individu.
											En ce qui les concerne, l'autre n'existe pas.
									","
											Im Gegensatz zu uns, wäre eine hyperintelligente Koralle
											einzigartig gut vorbereitet, um die Quantenmechanik zu verstehen.
											Die Mathematik der Quantenmechanik beschreibt sehr akkurat,
											wie unser Universum funktioniert.
											Und sie erklärt uns, dass unsere Realität sich fortlaufend
											in verschiedene Möglichkeiten verzweigt – genau wie eine Koralle.
											Es ist bizarr, für uns Menschen, das zu verstehen,
											da wir immer nur eine Möglichkeit erfahren.
											Diese Quantenseltsamkeit wurde zum ersten Mal
											von Erwin Schrödinger mit seiner Katze beschrieben.
											Die Katze mag diese Version lieber.
											(Lachen)
											In diesem Aufbau ist Schrödinger in einer Kiste mit einer radioaktiven Probe,
											die sich nach den Gesetzen der Quantenmechanik in einen Zustand verzweigt,
											in dem sie strahlt und einen Zustand, in welchem sie das nicht tut.
											(Lachen)
											Auf dem Zweig, auf welchem die Probe abstrahlt
											betätigt sie einen Schalter der Gas freisetzt und Schrödinger stirbt.
											Auf dem anderen Zweig der Realität bleibt er am Leben.
											Diese Realitäten werden separat von jedem der Individuen erfahren.
											Soweit jeder von beiden es sagen kann, existiert der andere nicht.
									",An 8-dimensional model of the universe,Garrett Lisi,21:26,"physics,science,technology"
"
","
","
","
",An 8-dimensional model of the universe,Garrett Lisi,21:26,"physics,science,technology"
"
											Esto nos parece raro, porque cada uno de nosotros
											solo experimenta una existencia individual,
											y no podemos ver otras ramas.
											Es como si cada uno de nosotros, al igual que Schrödinger, fuéramos un tipo de coral
											ramificándonos en diferentes posibilidades.
											Las matemáticas de la mecánica cuántica nos dicen
											que así es como funciona el mundo a pequeñas escalas.
											Se puede resumir en la siguiente oración:
											Todo lo que puede suceder, sucede.
											Eso es la mecánica cuántica.
											Pero esto no significa que todo sucede.
											El resto de la física intenta describir qué puede ocurrir
											y qué no.
											La física nos dice que todo se reduce a la geometría
											y a las interacciones de partículas elementales.
											Y las cosas pueden ocurrir sólo si estas interacciones
											están perfectamente equilibradas.
									","
											Bu bize tuhaf geliyor, çünkü
											her birimiz bireysel varlığımızı hissederiz,
											ve diğer dalları görmeyiz.
											Sanki her birimiz, buradaki Schrödinger gibi, bir çeşit
											farklı olasılıklara dallanan bir mercanız.
											Kuantum mekaniğinin matematiği bize
											küçük ölçeklerde dünyanın böyle işlediğini anlatır.
											Tek bir cümleyle şöyle özetlenebilir:
											Olabilecek birşey varsa, olur.
											İşte bu, kuantum mekaniğidir.
											Fakat bu, her şey olur, demek değildir.
											Fiziğin geri kalanı neyin olabileceğini
											ve neyin olamayacağını anlatmaktadır.
											Fiziğin bize söylediği şey, herşeyin temel parçacıkların geometrisi
											ve etkileşimlerinden oluştuğunu söylüyor.
											Ancak bu etkileşimler mükemmel bir şekilde dengeli ise
											o zaman bir şeyler olur.
									","
											Cette idée nous semble étrange parce que chacun de nous
											ne vit qu'une existence distincte des autres
											et il ne nous est pas offert de voir les autres possibilités.
											C'est comme si chacun de nous, tel Schrödinger ici, était une sorte de corail
											se ramifiant vers différentes possibilités.
											Les mathématiques de la mécanique quantique nous disent
											que le monde fonctionne ainsi au niveau de l'infiniment petit.
											Ce qui peut être résumé en une seule phrase :
											Tout ce qui peut se produire a lieu.
											C'est la mécanique quantique.
											Mais cela ne veut pas dire que tout se produit.
											Le reste des sciences physique décrit ce qui peut se passer
											et ce qui ne peut pas.
											Ce que la physique nous dit, c'est que tout se réduit à la géométrie
											et aux interactions entre particules élémentaires.
											Et rien ne peut se produire sans que ces interactions
											soient parfaitement équilibrées.
									","
											Das wirkt bizarr auf uns, da jeder von uns
											nur eine individuelle Existenz erfährt.
											Wir bekommen die anderen Zweige nicht zu sehen.
											Es ist so, als wäre jeder von uns, wie Schrödinger hier, eine Art Koralle,
											die sich in unterschiedliche Wahrscheinlichkeiten verzweigt.
											Die Mathematik der Quantenmechanik lehrt uns,
											dass die Welt im kleinsten Maßstab so funktioniert.
											Es kann zu einem einfachen Satz zusammengefasst werden:
											Alles, was passieren kann, passiert.
											Das ist Quantenmechanik.
											Aber das heißt nicht, dass alles passiert.
											Beim Rest der Physik geht es darum zu beschreiben,
											was passieren kann und was nicht.
											Was uns die Physik lehrt ist, dass sich alles auf Geometrie
											und die Interaktion elementarer Teilchen reduzieren lässt.
											Dinge können nur dann passieren, wenn sich diese Interaktionen
											in perfektem Gleichgewicht befinden.
									",An 8-dimensional model of the universe,Garrett Lisi,21:26,"physics,science,technology"
"
","
","
","
",An 8-dimensional model of the universe,Garrett Lisi,21:26,"physics,science,technology"
"
											Ahora continuaré describiendo cómo sabemos acerca de estas partículas,
											qué son, y cómo funciona este equilibrio.
											En esta máquina, un rayo de protones y anti-protones
											es acelerado a velocidades muy cercanas a la de la luz
											y acercados hasta colisionarlos, produciendo un rayo de energía pura.
											La energía se convierte inmediatamente en una ráfaga
											de partículas semi-atómicas,
											con detectores y computadoras usadas para descubrir sus propiedades.
											Esta máquina enorme, el Gran Colisionador de Hadrones
											ubicado en el CERN, en Ginebra
											tiene una circunferencia de 17 millas (27 km)
											y, cuando está en funcionamiento, consume cinco veces la misma potencia
											que consume la ciudad de Monterrey.
											No podemos predecir específicamente qué particulas se producirán
											en cada colisión individual.
											La mecánica cuántica nos dice que todas las posibilidades suceden.
											Pero la física sí nos dice qué partículas se pueden producir.
											Estas partículas deben tener la misma masa y energía
											como la que es llevada por el protón y anti-protón.
											Cualquier partícula con más masa que este límite de energía
											no es producida, y por lo tanto no la podemos ver.
											Es por esto que el nuevo acelerador de partículas es tan emocionante.
											Va a impulsar este límite de energía siete veces
											más de lo que jamás se haya hecho antes,
											por lo que esperamos ver nuevas partículas, muy pronto.
									","
											Şimdi size bu parçacıkları nasıl bildiğimizi,
											ne olduklarını ve bu dengenin nasıl işlediğini anlatacağım.
											Bu makinede, proton ve anti-proton ışınları
											ışık hızına çok yakın bir hıza kadar ivmelendirilip
											birbiriyle çarpıştırılarak saf enerji patlaması elde ediliyor.
											Bu enerji, anında yarı-atomsal parçacık filizlerine
											dönüşüyor ve
											algılayıcılar ve bilgisayarlar yardımıyla özelliklerini çıkartılıyor.
											Bu devasa makine, yani Cenevre'de bulunan
											CERN Büyük Hadron Çarpıştırıcısı,
											17 millik bir çevreye sahip
											ve çalışırken Monterey şehrinin beş katı
											elektrik enerjisi çeker.
											Herhangi bir çarpışmada, tam olarak hangi parçacıkların
											üretileceğini kestiremeyiz.
											Kuantum mekaniği tüm olasılıkların gerçekleştiğini söylüyor.
											Fakat fizik, hangi parçacıkların oluşabileceğini söylüyor.
											Bu parçacıklar, proton ve anti-proton çiftinin taşıdığı kadar
											kütle ve enerji taşımalı.
											Bu enerji sınırından daha kütleli parçacıklar
											oluşmazlar ve bizim için görünmezdirler.
											İşte bu yüzden yeni parçacık hızlandırıcı çok heyecan verici.
											Daha önce ulaşılmış enerji sınırının
											yedi kat üstüne çıkartacak,
											böylece yeni parçacıkları çok yakında görme şansımız olacak.
									","
											Je vais maintenant expliquer comment nous connaissons ces particules,
											ce qu'elles sont, et comment cet équilibre fonctionne.
											Dans cette machine, un faisceau de protons et d'anti-protons
											sont accélérés pour atteindre une vitesse proche de celle de la lumière
											ils entrent en collision ce qui produit une décharge d'énergie pure.
											L'énergie est immédiatement convertie en une pulvérisation
											de particules subatomiques
											entourées de détecteurs et d'ordinateurs destinés à découvrir leur caractéristiques.
											Cette énorme machine, le Grand Collisionneur de Hadrons [LHC]
											est au CERN à Genève.
											Il a une circonférence de 27 kilomètres
											et, lorsqu'il fonctionne, utilise cinq fois plus d'énergie
											que la ville de Monterey.
											Nous ne pouvons pas prévoir précisément quelles particules seront produites lors d'une collision.
											Nous ne pouvons pas prévoir précisément quelles particules seront produites lors d'une collision.
											La mécanique quantique nous dit que toutes les possibilités se réaliseront.
											Mais la physique nous dit quelles sont ces possibilités.
											La somme masse-énergie des particules créées
											doit être celle du proton et de l'anti-proton combinés.
											Toute particule plus massive
											ne sera pas produite et restera invisible à nos yeux.
											C'est pourquoi ce nouvel accélérateur de particules est si passionnant.
											Il va repousser cette limite sept fois
											plus loin que ce qui a été jamais fait auparavant,
											donc nous allons voir de nouvelles particules très bientôt.
									","
											Jetzt fahre ich fort zu beschreiben, warum wir über diese Teilchen wissen,
											was sie sind und wie dieses Gleichgewicht funktioniert.
											In dieser Maschine wird je ein Strahl von Protonen und Anti-Protonen
											auf annähernd Lichtgeschwindigkeit beschleunigt
											und zur Kollision gebracht, wobei ein Ausbruch purer Energie entsteht.
											Diese Energie wird sofort in einen Sprühregen
											von Teilchenbruchstücken verwandelt, deren Eigenschaften
											von Detektoren erfasst und und von Computern ausgewertet werden.
											Diese riesige Maschine, der ""Große Hadronen Beschleuniger""
											(LHC) am CERN in Genf,
											hat einen Umfang von fast 27 Kilometern
											und verbraucht zu seinem Betrieb fünf mal so viel Energie
											wie die Stadt Monterey.
											Man kann nicht vorhersagen, welche Art von Teilchen
											bei einer bestimmten Kollision erzeugt werden.
											Die Quantenmechanik sagt uns, dass alle Möglichkeiten eintreten werden.
											Aber die Physik sagt uns, welche Teilchen erzeugt werden können.
											Diese Partikel müssen zusammen genausoviel Masse und Energie
											tragen, wie die ursprünglichen Protonen und Antiprotonen.
											Partikel, die schwerer sind als diese Energiegrenze,
											können nicht erzeugt werden und bleiben daher unsichtbar.
											Das ist der Grund, warum dieser neue Beschleuniger
											so aufregend ist. Er kann das siebenfache der
											früher möglichen Kollisionsenergie erzeugen,
											also werden wir sehr bald einige neue Teilchen erfassen können.
									",An 8-dimensional model of the universe,Garrett Lisi,21:26,"physics,science,technology"
