en,es,tr,de,title,speaker,duration,tags
"
","
","
","
",In the key of genius,Derek Paravicini and Adam Ockelford,19:38,"Autism spectrum disorder,TEDx,disability,live music,music,entertainment"
"
											Adam Ockelford: I promise there won't be too much
											of me talking, and a lot of Derek playing,
											but I thought it would just be nice to recap
											on how Derek got to where he is today.
									","
											$$[Adam Ockelford] prometo que
no van a tener que escucharme hablar
											por mucho tiempo, sino
que escucharán a Derek tocar,
											pero primero pensé que
sería bueno recapitular
											cómo llegó Derek a donde está hoy.
									","
											Adam Ockelford: Söz veriyorum az konuşacağım,
											daha çok Derek'i çalarken dinleyeceksiniz.
											Ama önce Derek'in, bugün bulunduğu yere nasıl geldiğini
											özetlemek hoş olur diye düşündüm.
									","
											Adam Ockelford: Ich verspreche, dass ich nicht
											zu viel erzählen werde und 
dass Derek viel spielen wird.
											Aber es ist vielleicht ganz gut, 
zusammenzufassen,
											wie Derek dorthin gekommen ist, 
wo er heute ist.
									",In the key of genius,Derek Paravicini and Adam Ockelford,19:38,"Autism spectrum disorder,TEDx,disability,live music,music,entertainment"
"
","
","
","
",In the key of genius,Derek Paravicini and Adam Ockelford,19:38,"Autism spectrum disorder,TEDx,disability,live music,music,entertainment"
"
											It's amazing now, because he's so much bigger than me,
											but when Derek was born,
											he could have fitted on the palm of your hand.
											He was born three and a half months premature,
											and really it was a fantastic fight for him to survive.
											He had to have a lot of oxygen,
											and that affected your eyes, Derek,
											and also the way you understand language
											and the way you understand the world.
											But that was the end of the bad news,
											because when Derek came home from the hospital,
											his family decided to employ the redoubtable nanny
											who was going to look after you, Derek,
											really for the rest of your childhood.
											And Nanny's great insight, really,
											was to think, here's a child who can't see.
											Music must be the thing for Derek.
											And sure enough, she sang, or as Derek called it, warbled,
											to him for his first few years of life.
											And I think it was that excitement with hearing her voice
											hour after hour every day that made him think
											maybe, you know, in his brain something was stirring,
											some sort of musical gift.
											Here's a little picture of Derek going up now,
											when you were with your nanny.
									","
											Es increíble, porque
es mucho mayor que yo,
											pero cuando Derek nació,
											podría haber cabido 
en la palma de la mano.
											Nació tres meses y medio 
antes de tiempo,
											y luchó un montón para sobrevivir.
											Necesitó mucho oxígeno,
											y eso afectó tus ojos, Derek,
											y también a la manera en que
entiendes el lenguaje
											y la manera en que entiendes el mundo.
											Pero allí se terminaron
las malas noticias,
											porque cuando Derek volvió del hospital,
											su familia decidió contratar 
a la niñera formidable
											que iba a cuidarte, Derek,
											por el resto de tu niñez..
											Y la gran perspicacia de la niñera
											fue pensar: ""He aquí un niño
que no puede ver.
											La música debe ser entonces lo de Derek"".
											Y, en efecto, ella le cantó, 
o como Derek lo llamaba, ""gorjear"",
											durante sus primeros pocos años de vida.
											Y pienso que la emoción de escuchar su voz
											hora tras hora, todos los días,
hizo que él pensara
											quizás, tu sabes, que algo se 
estaba revolviendo en su cerebro,
											algún tipo de don musical.
											Aquí tienen una pequeña foto de Derek
											de cuando estaba con su niñera.
									","
											Şaşılacak şey, şu anda benden çok daha iri
											fakat Derek doğduğunda
											bir elin avucuna sığacak kadardı.
											3 buçuk ay erken doğmuş
											ve hayatta kalmak için müthiş bir mücadele vermiş.
											Fazla miktarda oksijen verilmesi gerekmiş
											ve o da senin gözlerini etkilemiş Derek,
											aynı zamanda konuşma dilini
											ve dünyayı anlayış şeklini de.
											Ama bu kötü haberler burada bitiyor,
											çünkü Derek hastaneden eve geldiğinde
											ailesi yiğit bir bakıcıyı işe almaya karar vermiş,
											o kişi de çocukluğunun geri kalanı boyunca
											sana göz kulak olmuş Derek
											ve bakıcının muazzam sezgisi 
onu şöyle düşünmeye itmiş;
											işte gözleri görmeyen bir çocuk,
											Derek'e gereken şey müzik olmalı.
											Gerçekten de bakıcı, hayatının ilk birkaç yılında
											ona hep şarkı söylemiş 
ya da Derek'in deyimiyle şakımış
											ve sanırım, her gün saatler boyunca onun sesini
											duymanın coşkusu Derek'i düşündürdü,
											belki,yani...
beyninin içinde bir şey, bir çeşit müzikal yeteneği
											harekete geçiriyordu.
											İşte Derek'in bir fotoğrafı,
											sen bakıcınla birlikteyken.
									","
											Das ist unglaublich, weil er jetzt
so viel größer ist als ich,
											doch als Derek geboren wurde,
											hätte er in Ihre Handfläche passen können.
											Er wurde dreieinhalb Monate zu früh geboren
											und es war wirklich ein fantastischer 
Überlebenskampf von ihm.
											Er brauchte viel Sauerstoff.
											Das griff deine Augen an, Derek,
											und beeinflusste auch deine Art, 
Sprache zu verstehen
											und deine Art, die Welt zu verstehen.
											Doch hier kommen wir zum Ende 
der schlechten Nachrichten,
											denn als Derek vom Krankenhaus 
nach Hause kam,
											entschied seine Familie, 
eine strenge Gouvernante einzustellen,
											die auf dich, Derek, aufpassen sollte,
											im Prinzip für den Rest deiner Kindheit.
											Die große Erkenntnis der Kinderfrau war die:
											""Hier haben wir ein Kind, das nichts sehen kann.
											Musik müsste Dereks Ding sein.""
											Ihrer Sache sicher, sang sie, 
oder wie Derek es nannte,
											trällerte sie ihm in seinen ersten Lebensjahren vor.
											Ich denke, es war jene Aufregung 
beim Hören ihrer Stimme,
											Stunde für Stunde, jeden Tag, die ihn denken ließ,
											vielleicht rührte sich etwas in seinem Gehirn,
											eine Art musikalische Begabung.
											Hier ist nun ein kleines Bild von Derek,
											wie du mit deiner Gouvernante unterwegs bist.
									",In the key of genius,Derek Paravicini and Adam Ockelford,19:38,"Autism spectrum disorder,TEDx,disability,live music,music,entertainment"
"
","
","
","
",In the key of genius,Derek Paravicini and Adam Ockelford,19:38,"Autism spectrum disorder,TEDx,disability,live music,music,entertainment"
"
											Now Nanny's great other insight was to think,
											perhaps we should get Derek something to play,
											and sure enough, she dragged this little keyboard
											out of the loft, never thinking really
											that anything much would come of it.
											But Derek, your tiny hand must have gone out to that thing
											and actually bashed it,
											bashed it so hard they thought it was going to break.
											But out of all the bashing, after a few months,
											emerged the most fantastic music,
											and I think there was just a miracle moment, really, Derek,
											when you realized that all the sounds you hear in the world
											out there is something that you can copy on the keyboard.
											That was the great eureka moment.
									","
											Ahora, otra gran percepción suya
fue pensar que
											quizás deberíamos darle 
algo a Derek para tocar
											y, convencida, le acercó 
este pequeño teclado
											desde el apartamento,
nunca pensando realmente,
											que algo pudiera resultar de aquello.
											Pero Derek, tus pequeñas manos
											deben haberse abalanzado
sobre la cosa y golpeado,
											golpeado tan fuerte que pensaron 
que se iba a romper.
											Pero de todos esos golpes, 
luego de pocos meses,
											surgió la música más fantástica,
											y pienso que hubo simplemente 
un momento milagroso, realmente, Derek,
											cuando te diste cuenta 
de que todos los sonidos
											que escuchabas en el mundo,
eran algo que podías tocar en el piano.
											Ese fue el gran momento de eureka.
									","
											Bakıcının bir diğer muhteşem sezgisi de,
											""belki Derek'e çalması için bir şey bulmalı"" 
düşüncesi olmuş,
											ve tavan arasından çıkardığı
											bu küçük klavyeyi getirmiş,
											bundan bir şey çıkacağını pek düşünmese de.
											Ama Derek, senin minicik elin ona doğru uzanmış
											ve hızla vurmuş olmalı,
											öyle hızlı ki kırılacağını zannetmişler.
											Ama birkaç ay sonra, tüm o sert vuruşlardan
											muhteşem bir müzik ortaya çıkmış,
											sanırım gerçekten de 
mucizevi bir an olmuş Derek,
											ve sen, dış dünyada duyduğun tüm sesleri
											klavyede taklit edebileceğini kavramışsın.
											İşte bu harika bir keşif anı olmuş.
									","
											Nun, die andere große Erkenntnis 
der Gouvernante war zu denken,
											dass wir Derek vielleicht etwas
zu spielen geben sollten.
											Und so kramte sie dieses kleine Klavier
											vom Dachboden hervor, 
ohne jemals wirklich zu denken,
											dass viel dabei herauskommen würde.
											Doch Derek, deine winzige Hand 
streckte sich zu diesem Ding aus
											und schlug es,
											schlug es so heftig, dass sie dachten, 
es würde kaputt gehen.
											Doch aus diesem Schlagen wurde 
nach ein paar Monaten
											die fantastischste Musik,
											und es gab einen wundervollen Moment, Derek,
											als du erkannt hast, dass alle Klänge, 
die du da draußen in der Welt hörst,
											etwas sind, was du auf dem Klavier nachahmen kannst.
											Das war das große Eureka-Erlebnis.
									",In the key of genius,Derek Paravicini and Adam Ockelford,19:38,"Autism spectrum disorder,TEDx,disability,live music,music,entertainment"
"
","
","
","
",In the key of genius,Derek Paravicini and Adam Ockelford,19:38,"Autism spectrum disorder,TEDx,disability,live music,music,entertainment"
"
											Now, not being able to see meant, of course,
											that you taught yourself.
									","
											Ahora, no poder ver significaba,
por supuesto,
											que tuviste que aprender solo.
									","
											Elbette göremiyor olman,
											kendi kendine öğrenmen anlamına geliyordu.
									","
											Nun, nicht sehen zu können, heißt natürlich,
											dass du es dir selbst beigebracht hast.
									",In the key of genius,Derek Paravicini and Adam Ockelford,19:38,"Autism spectrum disorder,TEDx,disability,live music,music,entertainment"
"
","
","
","
",In the key of genius,Derek Paravicini and Adam Ockelford,19:38,"Autism spectrum disorder,TEDx,disability,live music,music,entertainment"
"
											Derek Paravicini: I taught myself to play.
									","
											Derek Paravicini: Aprendí solo a tocar.
									","
											Derek Paravicini: Çalmayı kendim öğrendim.
									","
											Derek Paravacini: Ich habe mir selbst 
das Spielen beigebracht.
									",In the key of genius,Derek Paravicini and Adam Ockelford,19:38,"Autism spectrum disorder,TEDx,disability,live music,music,entertainment"
