en,fr,tr,title,speaker,duration,tags
"
","
","
",How young people join violent extremist groups — and how to stop them,Erin Marie Saltman,11:38,"security,social media,terrorism,TEDx,violence"
"
											So in 2011, I altered my name
											so that I could participate
in Far Right youth camp in Hungary.
											I was doing a PhD looking at
youth political socialization —
											why young people were developing
political ideologies
											in a post-communist setting,
											and I saw that a lot
of young people I was talking to
											were joining the Far Right,
											and this was astounding to me.
											So I wanted to enroll in this youth camp
											to get a better understanding
of why people were joining.
									","
											En 2011, j'ai changé de nom
											afin de pouvoir participer à un camp
de jeunes de l'extrême droite en Hongrie.
											J'étais en doctorat, étudiant
la socialisation politique des jeunes —
											pourquoi les jeunes développaient
des idéologies politiques
											dans un environnement post-communiste —
											j'ai vu que beaucoup
des jeunes auxquels je parlais
											adhéraient à l'extrême-droite
											et j'ai trouvé cela stupéfiant.
											Alors j'ai voulu m'inscrire
à ce camp de jeunes
											pour mieux comprendre
pourquoi les gens y adhéraient.
									","
											2011'de ismimi değiştirdim,
											böylece Macaristan'daki Aşırı Sağcı
gençlik kampına katılabilecektim.
											Gençlerin politik sosyalleşmeleri üzerine
doktora yapıyordum —
											neden gençler post-komünist bir ortamda
											politik ideolojiler geliştiriyorlardı?
											Konuştuğum birçok gencin
											Aşırı Sağ'a katıldığını gördüm.
											Bu benim için hayret vericiydi.
											Bu gençlik kampına
insanların neden katıldığını
											daha iyi anlayabilmek için
kayıt olmak istiyordum.
									",How young people join violent extremist groups — and how to stop them,Erin Marie Saltman,11:38,"security,social media,terrorism,TEDx,violence"
"
","
","
",How young people join violent extremist groups — and how to stop them,Erin Marie Saltman,11:38,"security,social media,terrorism,TEDx,violence"
"
											So a colleague enrolled me,
											and my last name sounds
a little bit too Jewish.
											So Erin got turned into Iréna,
											and Saltman got turned into Sós,
											which means ""salty"" in Hungarian.
											And in Hungarian,
your last name goes first,
											so my James Bond name
turned into ""Salty Irena,""
											which is not something
I would have naturally chosen for myself.
									","
											Un collègue m'a inscrite
											et mon nom de famille
a une consonance trop juive.
											Erin s'est transformé en Iréna
											et Saltman en Sós,
											qui veut dire « salé » en hongrois.
											En hongrois,
le nom de famille vient d'abord
											donc mon nom d'espionne
s'est transformé en « Salée Irena »,
											ce qui n'est pas quelque chose
que j'aurais naturellement choisi.
									","
											Bir meslektaşım aracılığıyla 
kaydoldum
											ama soyadım Yahudiliği
biraz fazla andırıyordu.
											Böyece Erin, Irena oldu
											ve Saltman, Sós'a döndü
											ki bu Macarcada ""tuzlu"" demektir.
											Macarca'da soyad önce söylenir,
											yani James Bond ismim
""Tuzlu Irena"" haline geldi;
											tabii bu benim doğal olarak
seçeceğim bir şey değildi.
									",How young people join violent extremist groups — and how to stop them,Erin Marie Saltman,11:38,"security,social media,terrorism,TEDx,violence"
"
","
","
",How young people join violent extremist groups — and how to stop them,Erin Marie Saltman,11:38,"security,social media,terrorism,TEDx,violence"
"
											But going to this camp,
											I was further shocked to realize
that it was actually really fun.
											They talked very little about politics.
											It was mostly learning how to ride horses,
											shooting a bow and arrow,
											live music at night,
											free food and alcohol,
											also some air-gun target practice
											using mainstream politicians'
faces as targets.
											And this seemed like a very,
actually, friendly, inclusive group
											until you started talking or mentioning
anything to do with the Roma population,
											Jewish people or immigrants,
											and then the discourse would become
very hate-based very quickly.
									","
											Mais en allant à ce camp,
											j'ai été encore plus choquée de réaliser
que c'était très amusant.
											Ils ont très peu parlé de politique.
											C'était principalement
apprendre à monter à cheval,
											tirer avec un arc et des flèches,
											de la musique le soir,
											de la nourriture et de l'alcool gratuits,
											du tir sur cible avec des armes
à air comprimé
											avec pour cible le visage
des principaux politiciens.
											Cela semblait être un groupe
très amical et ouvert
											jusqu'à ce que vous mentionniez quoi que
ce soit en lien avec la population rom,
											les juifs ou les immigrants,
											alors le discours se basait
très vite sur la haine.
									","
											Fakat bu kampa gittiğimde
											aslında gerçekten eğlenceli olduğunu
görünce daha da çok şok oldum.
											Siyaset hakkında çok az konuştular.
											Genellikle ata nasıl binileceğinden,
											ok ve yayın kullanılmasını
öğrenmekten;
											gece canlı müzikten;
											bedava alkol ve yiyecekten;
											biraz da revaçtaki siyasetçilerin 
yüzlerinin hedef olarak
											kullanıldığı havalı tüfekle atış 
taliminden ibaretti.
											Oldukça arkadaş canlısı ve kucaklayıcı 
bir grup gibi görünüyorlardı;
											ta ki siz Roma nüfusundan, 
Yahudilerden veya mültecilerden
											bahsetmeye veya konuşmaya 
başlayıncaya kadar
											ve sonra söylemler çok hızlı
bir şekilde nefret dolu hâle geliyordu.
									",How young people join violent extremist groups — and how to stop them,Erin Marie Saltman,11:38,"security,social media,terrorism,TEDx,violence"
"
","
","
",How young people join violent extremist groups — and how to stop them,Erin Marie Saltman,11:38,"security,social media,terrorism,TEDx,violence"
"
											So it led me into my work now,
											where we pose the question,
											""Why do people join
violent extremist movements,
											and how do we effectively
counter these processes?""
											In the aftermath of horrible
atrocities and attacks
											in places like Belgium, France,
but all over the world,
											sometimes it's easier for us to think,
											""Well, these must be sociopaths,
											these must be naturally
violent individuals.
											They must have something wrong
with their upbringing.""
											And what's really tragic
											is that oftentimes there's no one profile.
											Many people come
from educated backgrounds,
											different socioeconomic backgrounds,
											men and women, different ages,
											some with families, some single.
											So why? What is this allure?
											And this is what
I want to talk you through,
											as well as how do we
challenge this in a modern era?
									","
											Cela m'a menée à mon travail actuel
											où nous posons la question :
											« Pourquoi les gens adhèrent-ils
à des mouvements extrémistes violents
											et comment contrer
efficacement ces processus ? »
											Dans le sillage d'horribles
atrocités et attaques
											dans des endroits comme la Belgique,
la France mais à travers le monde,
											il est parfois plus simple de penser :
											« Ce doit être des sociopathes,
											ce doit être des individus
naturellement violents.
											Quelque chose doit clocher
dans leur éducation. »
											Ce qui est tragique
											est que, souvent,
il n'y a pas de profil unique.
											Beaucoup de gens sont éduqués,
											sont d'origines
socio-économiques diverses,
											des hommes et des femmes, différents âges,
											certains ayant une famille,
d'autres célibataires.
											Pourquoi ? Qu'est-ce qui les attire ?
											C'est de cela dont je veux vous parler,
											ainsi que comment remettre cela
en question à l'ère moderne.
									","
											Bu da beni şu soruyu sorduğumuz
											çalışmama yönlendirdi:
											""İnsanlar neden şiddet yanlısı 
radikal hareketlere katılıyor
											ve biz bu sürece nasıl 
etkili bir şekilde karşı koyarız?""
											Korkunç zulüm ve saldırıların
sonrasında
											Belçika, Fransa gibi yerlerde
ve tüm dünyada
											bazen şöyle düşünmek daha kolay,
											""Bunlar sosyopat olmalı,
											bunlar doğuştan 
şiddet yanlısı insanlar olmalı,
											yetiştirilişlerinde bir hata olmalı.""
											Aslında trajik olan ise
											genellikle tek bir profil yok.
											Birçok insan eğitimli tabanlardan,
											farklı sosyo ekonomik
tabanlardan geliyor,
											erkekler ve kadınlar, farklı yaş grupları,
											bazılarının ailesi var,
bazıları bekar.
											Peki neden? Cazip olan ne?
											İşte sizinle konuşmak istediğim bu,
											bir de modern çağda 
bununla nasıl başa çıkacağımız.
									",How young people join violent extremist groups — and how to stop them,Erin Marie Saltman,11:38,"security,social media,terrorism,TEDx,violence"
"
","
","
",How young people join violent extremist groups — and how to stop them,Erin Marie Saltman,11:38,"security,social media,terrorism,TEDx,violence"
"
											We do know, through research,
											that there are quite a number
of different things
											that affect somebody's
process of radicalization,
											and we categorize these
into push and pull factors.
											And these are pretty much similar
for Far Right, neo-Nazi groups
											all the way to Islamist extremist
and terrorist groups.
											And push factors are basically
what makes you vulnerable
											to a process of radicalization,
											to joining a violent extremist group.
											And these can be
a lot of different things,
											but roughly, a sense of alienation,
a sense of isolation,
											questioning your own identity,
											but also feeling that your in-group
is under attack,
											and your in group might be based
on a nationality or an ethnicity
											or a religion,
											and feeling that larger powers around you
are doing nothing to help.
									","
											Nous savons, grâce à des études,
											qu'il y a un certain nombre
de choses différentes
											qui influencent le processus
de radicalisation de quelqu'un
											catégorisées en facteurs
d'attraction et de répulsion.
											Ces choses sont similaires pour
les groupes d'extrême-droite, néo-nazis,
											jusqu'aux groupes islamistes
extrémistes et terroristes.
											Les facteurs de répulsion
sont ce qui vous rend vulnérable
											à un processus de radicalisation,
											à l'adhésion à un groupe
extrémiste violent.
											Cela peut être beaucoup
de choses différentes,
											en général : un sentiment d'aliénation ;
un sentiment d'isolement ;
											un questionnement de son identité ;
											mais également le sentiment
que votre groupe est attaqué
											et votre groupe peut être basé
sur une nationalité, une ethnie
											ou une religion ;
											un sentiment que les puissances
autour de vous ne font rien pour aider.
									","
											Çalışmalardan biliyoruz ki;
											kişinin radikalleşme sürecini etkileyen
											birçok farklı şey var.
											Biz bunları iten ve çeken faktörler
olarak gruplandırıyoruz.
											Bunlar Aşırı Sağ, neo Nazi gruplardan
											radikal İslamcı ve terörist gruplara
kadar hepsinde benzer.
											İten etkenler temel olarak
sizi radikalleşme sürecine,
											şiddet yanlısı aşırı gruplara katılmaya
											açık hâle getiren şeylerdir.
											Bu etkenler birçok farklı şey olabilir,
											fakat kabaca; yabancılaşma hissi,
yalnızlaşma hissi,
											öz kimliğinizi sorgulamak,
											dâhil olduğunuz grubun
saldırı altında olduğunu hissetmek
											ve grubunuz bir milliyete
veya bir etnik kökene
											veya bir dine dayanabilir
											ve çevrenizdeki güçlülerin yardım etmek
adına hiçbir şey yapmadığı hissi...
									",How young people join violent extremist groups — and how to stop them,Erin Marie Saltman,11:38,"security,social media,terrorism,TEDx,violence"
