en,es,fr,de,title,speaker,duration,tags
"
","
","
","
",Fiddling in reel time,Natalie MacMaster,18:47,"collaboration,culture,entertainment,music,piano,violin,live music,performance"
"
											Natalie MacMaster: I'm going to just
											quickly start out with
											a little bit of music here. (Applause)
									","
											Voy a
											empezar simplemente
											con un poco de música. (Aplausos)
									","
											Natalie MacMaster : Je vais juste
											commencer rapidement par
											un peu de musique. (Applaudissements)
									","
											Natalie MacMaster: Ich werde hier
											mal eben kurz
											mit ein wenig Musik anfangen. (Applaus)
									",Fiddling in reel time,Natalie MacMaster,18:47,"collaboration,culture,entertainment,music,piano,violin,live music,performance"
"
","
","
","
",Fiddling in reel time,Natalie MacMaster,18:47,"collaboration,culture,entertainment,music,piano,violin,live music,performance"
"
											(Music)
									","
											(Música)
									","
											(Musique)
									","
											(Musik)
									",Fiddling in reel time,Natalie MacMaster,18:47,"collaboration,culture,entertainment,music,piano,violin,live music,performance"
"
","
","
","
",Fiddling in reel time,Natalie MacMaster,18:47,"collaboration,culture,entertainment,music,piano,violin,live music,performance"
"
											(Applause)
									","
											(Aplausos)
									","
											(Applaudissements)
									","
											(Applaus)
									",Fiddling in reel time,Natalie MacMaster,18:47,"collaboration,culture,entertainment,music,piano,violin,live music,performance"
"
","
","
","
",Fiddling in reel time,Natalie MacMaster,18:47,"collaboration,culture,entertainment,music,piano,violin,live music,performance"
"
											Thank you! (Applause)
									","
											¡Gracias! (Aplausos)
									","
											Merci ! (Applaudissements)
									","
											Vielen Dank! (Applaus)
									",Fiddling in reel time,Natalie MacMaster,18:47,"collaboration,culture,entertainment,music,piano,violin,live music,performance"
"
","
","
","
",Fiddling in reel time,Natalie MacMaster,18:47,"collaboration,culture,entertainment,music,piano,violin,live music,performance"
"
											I took my shoes off to dance,
											but maybe I'll get at that later.
											Anyways, I... where to start?
											Well, I'm really excited
											to talk a bit about
											my own upbringing in music
											and family and all of that,
											but I'm even more excited for you people
											to hear about Donnell's amazing family
											and maybe even a little bit about
											how we met,
											and all that sort of thing,
											but for those of you that may not
											be familiar with my upbringing,
											I'm from Cape Breton Island,
											Nova Scotia, eastern Canada,
											which is a very, very musical island,
											and its origins come from Scotland
											with the music and all the traditions,
											the dancing, the language,
											which unfortunately is dying out
											in Cape Breton.
											The traditional language is Gaelic,
											but a lot of the music came
											from the Gaelic language,
											and the dancing and the singing
											and everything, and my bloodline
											is Scottish through and through,
											but my mother and father
											are two very, very musical people.
									","
											Me quité los zapatos para bailar,
											pero tal vez vuelva a eso luego.
											En fin, yo... ¿por dónde empezar?
											Bueno, estoy muy emocionada
											de hablar un poco sobre
											mi propia formación musical,
											de mi familia y todo lo demás,
											pero aún más por Uds. que van a oír hablar
											de la increíble familia de Donnell
											y quizás hasta un poco acerca de
											cómo nos conocimos,
											y todo ese tipo de cosas.
											Pero para aquellos que tal vez
											no conozcan mi educación,
											soy del Cabo Bretón,
											en Nueva Escocia, al este de Canadá,
											una isla muy, muy musical,
											cuyos orígenes son escoceses,
											con la música y todas las tradiciones,
											el baile, el idioma,
											que desgraciadamente está desapareciendo
											en el Cabo Bretón.
											El idioma tradicional es el gaélico,
											pero mucha de la música
											proviene del gaélico,
											y el baile, el canto
											y todo y mi sangre
											es escocesa de cabo a rabo,
											pero mi madre y mi padre
											son dos personas muy, muy musicales.
									","
											J'ai enlevé mes chaussures pour danser,
											mais ce sera peut-être pour plus tard.
											Quoi qu'il en soit, je... par où commencer ?
											Eh bien, je suis toute excitée
											à l'idée de vous parler un peu
											de ma propre éducation musicale
											et de la famille et tout ça,
											mais je suis encore plus excitée à l'idée
											que vous entendiez parler de l'étonnante famille Donnell,
											et peut-être même un peu
											de comment nous nous sommes rencontrés,
											et tout ce genre de choses,
											mais pour ceux d'entre vous qui ne connaissent peut-être pas
											mon éducation,
											je viens de l'île du Cap-Breton,
											en Nouvelle-Écosse, dans l'Est du Canada,
											qui est une île très, très musicale,
											ses origines sont écossaises,
											avec la musique et toutes les traditions,
											la danse, la langue,
											qui est malheureusement en voie de disparition
											au Cap-Breton.
											La langue traditionnelle est le gaélique,
											mais une grande partie de la musique est venue
											de la langue gaélique,
											et la danse et le chant
											et tout, et ma lignée
											est 100% écossaise,
											mais mon père et ma mère
											sont deux personnes très, très musicales.
									","
											Ich habe meine Schuhe zum Tanzen ausgezogen,
											aber dazu komme ich später noch.
											Tja... wo fange ich an?
											Ich freue mich wirklich,
											ein bisschen über meine
											eigene Kindheit mit Musik
											und mit meiner Familie zu erzählen,
											aber ich freue mich noch mehr darüber,
											dass ihr von Donnells wunderbarer Familie hören werdet
											und vielleicht sogar ein bisschen davon,
											wie wir uns kennen lernten
											und all so was,
											aber für diejenigen unter euch,
											die nichts über meine Herkunft wissen:
											Ich komme von der Kap-Breton-Insel,
											Nova Scotia, Ost-Kanada,
											eine sehr, sehr musikalische Insel
											mit schottischen Ursprüngen,
											was die Musik und die Traditionen,
											den Tanz und die Sprache betrifft,
											die leider gerade in Kap Breton
											ausstirbt.
											Die traditionelle Sprache ist Gälisch,
											und viele der Musikstücke kamen
											aus dem Gälischen,
											so auch das Tanzen und das Singen,
											und mein gesamter Familienstammbaum
											ist schottisch durch und durch,
											aber meine Mutter und mein Vater
											sind beide sehr musikalische Menschen.
									",Fiddling in reel time,Natalie MacMaster,18:47,"collaboration,culture,entertainment,music,piano,violin,live music,performance"
