en,es,pt,tr,fr,title,speaker,duration,tags
"
","
","
","
","
",This tiny particle could roam your body to find tumors,Sangeeta Bhatia,10:43,"medical research,big problems,biotech,cancer,disease,future,health,health care,illness,life,innovation,medicine,potential,technology,science"
"
											In the space that used
to house one transistor,
											we can now fit one billion.
											That made it so that a computer
the size of an entire room
											now fits in your pocket.
											You might say the future is small.
									","
											En el espacio que ocupaba un transistor,
											ahora podemos colocar
mil millones de ellos.
											Gracias a eso una computadora
del tamaño de una habitación
											cabe ahora en su bolsillo.
											Se podría decir que el futuro es pequeño.
									","
											No espaço que um transístor
costumava ocupar,
											podemos agora colocar 1000 milhões.
											Isso fez com que um computador
do tamanho de uma sala
											caiba agora no nosso bolso.
											Podemos dizer que ser pequeno é o futuro.
									","
											Eskiden bir transistörün kapladığı yere
											artık bir milyar transistörü 
sığdırabiliyoruz.
											Bir odanın tamamını kaplayan 
bir bilgisayar,
											artık cebinize sığıyor.
											Geleceğin küçülmekte
yattığını söyleyebiliriz.
									","
											Dans l'espace qui, avant,
hébergeait un transistor,
											nous pouvons en faire tenir un milliard.
											Cela fait qu'un ordinateur
remplissant une pièce entière
											tient maintenant dans votre poche.
											Vous pourriez dire que le futur est petit.
									",This tiny particle could roam your body to find tumors,Sangeeta Bhatia,10:43,"medical research,big problems,biotech,cancer,disease,future,health,health care,illness,life,innovation,medicine,potential,technology,science"
"
","
","
","
","
",This tiny particle could roam your body to find tumors,Sangeeta Bhatia,10:43,"medical research,big problems,biotech,cancer,disease,future,health,health care,illness,life,innovation,medicine,potential,technology,science"
"
											As an engineer,
											I'm inspired by this miniaturization
revolution in computers.
											As a physician,
											I wonder whether we could use it
to reduce the number of lives lost
											due to one of the fastest-growing
diseases on Earth:
											cancer.
											Now when I say that,
											what most people hear me say
is that we're working on curing cancer.
											And we are.
											But it turns out
											that there's an incredible
opportunity to save lives
											through the early detection
and prevention of cancer.
									","
											Como ingeniera,
											esta revolución de la miniaturización
en las computadoras me inspira.
											Como médica,
											me pregunto si podríamos usarla
para reducir las fatalidades
											debido a una enfermedad con la mayor tasa
de crecimiento en el mundo: el cáncer.
											Cuando digo esto,
lo que la mayoría cree oír
											es que estamos trabajando
en curar el cáncer.
											Y lo estamos, así es.
											Resulta que tenemos una oportunidad
increíble de salvar vidas
											gracias a la detección temprana
y a la prevención del cáncer.
									","
											Como engenheira,
											inspiro-me nesta revolução de
miniaturização dos computadores.
											Como física,
											pergunto-me se poderia ser usada
para reduzir o número de vidas perdidas
											por causa de uma das doenças
que mais proliferam na Terra:
											o cancro.
											Quando digo isto,
											o que a maioria das pessoas ouve
é que trabalhamos na cura do cancro.
											E é o que fazemos.
											Acontece que existe
											uma incrível oportunidade de salvar vidas,
											através da deteção e prevenção
precoces do cancro.
									","
											Bir mühendis olarak bilgisayarlardaki
											minyatürleşme devrimi 
beni heyecanlandırıyor.
											Bir doktor olarak dünyada 

											en çabuk artan hastalık olan
											kanser nedeniyle ölen 
insan sayısını azaltmak için
											kullanıp kullanamayacağımızı 
merak ediyorum.
											Bunu söylediğim zaman,
											insanlar kanseri tedavi etmek için
çalıştığımızı zannediyor.
											Aslında çalışıyoruz.
											Ancak erken tespit
											ve kanserin önlenmesi yoluyla 
olağanüstü bir hayat
											kurtarma fırsatı ortaya çıkıyor.
									","
											En tant qu'ingénieure,
											je suis inspirée par cette révolution
de miniaturisation des ordinateurs.
											En tant que médecin,
											je me demande si nous pouvons l'utiliser
pour diminuer le nombre de vies perdues
											à cause de l'une des maladies
à la croissance la plus rapide :
											le cancer.
											Quand je dis cela,
											ce que la majorité m'entend dire c'est
que nous travaillons à guérir le cancer.
											C'est le cas.
											Mais il s'avère
											qu'il y une opportunité incroyable
de sauver des vies
											via le dépistage précoce et la prévention.
									",This tiny particle could roam your body to find tumors,Sangeeta Bhatia,10:43,"medical research,big problems,biotech,cancer,disease,future,health,health care,illness,life,innovation,medicine,potential,technology,science"
"
","
","
","
","
",This tiny particle could roam your body to find tumors,Sangeeta Bhatia,10:43,"medical research,big problems,biotech,cancer,disease,future,health,health care,illness,life,innovation,medicine,potential,technology,science"
"
											Worldwide, over two-thirds of deaths
due to cancer are fully preventable
											using methods that we already
have in hand today.
											Things like vaccination, timely screening
											and of course, stopping smoking.
											But even with the best tools
and technologies that we have today,
											some tumors can't be detected
											until 10 years after
they've started growing,
											when they are 50 million
cancer cells strong.
											What if we had better technologies
											to detect some of these more
deadly cancers sooner,
											when they could be removed,
											when they were just getting started?
									","
											A nivel mundial, más de dos tercios de 
las muertes por cáncer son prevenibles
											mediante los métodos que tenemos hoy 
a nuestra disposición.
											Cosas como vacunas, detección temprana
y por supuesto, dejar de fumar.
											Pero incluso con las mejores
herramientas y tecnologías actuales
											no podemos detectar algunos tumores
											hasta 10 años después de su aparición
											cuando su número quizás asciende
a 50 millones de células cancerosas.
											¿Y si tuviéramos mejores tecnologías
de detección temprana
											para estos tipos de cánceres letales
											cuando todavía podrían ser eliminados
o justo antes de que se desarrollen?
									","
											No mundo inteiro, podem ser evitadas
mais de dois terços das mortes por cancro,
											usando métodos de que dispomos atualmente.
											Coisas como a vacinação,
análises atempadas
											e, claro, deixar de fumar.
											Mas, mesmo com as melhores ferramentas
e tecnologias que temos atualmente,
											alguns tumores não podem ser detetados
											senão 10 anos após
terem começado a crescer,
											quando têm a força de 50 milhões
de células cancerígenas.
											E se tivéssemos melhores tecnologias
											para detetar alguns destes cancros
mais mortíferos, mais cedo,
											quando pudessem ser removidos,
											quando estivessem apenas a começar?
									","
											Dünya çapında kanser sonucu
ölümlerin üçte ikisinden fazlası,
											şu anda sahip olduğumuz yöntemlerle
tamamen önlenebilir.
											Bunlar arasında aşı, zamanında tarama ve
											tabii ki sigarayı bırakma vardır.
											Fakat şu anda sahip olduğumuz 
en iyi araç ve teknolojilerle bile,
											bazı tümörlerin 50 milyon kanser hücresi
											gücünde oluncaya kadar 
büyümeye başladıkları,
											10 yıl öncesinden tespit edilememektedir.
											Henüz oluşmaya başladıkları, 
çıkarılabilecekleri zamanda
											daha ölümcül bu kanserlerin 
bazılarını daha erken
											tespit edecek çok daha iyi
											teknolojilerimiz olsa ne olurdu?
									","
											Dans le monde, plus de deux tiers
des morts dues au cancer
											pourraient être évitées
											en utilisant des méthodes
déjà à notre disposition.
											Des choses telles que
la vaccination, le dépistage
											et, bien sûr, arrêter de fumer.
											Mais, même avec les meilleurs outils
et technologies à notre disposition,
											certaines tumeurs
ne peuvent être détectées
											au cours des 10 premières années
de leur croissance,
											tant qu'elles ne représentent pas
50 millions de cellules cancéreuses.
											Et si nous avions des technologies
											pouvant dépister
ces cancers mortels plus tôt,
											quand ils peuvent être opérés,
											à leurs débuts ?
									",This tiny particle could roam your body to find tumors,Sangeeta Bhatia,10:43,"medical research,big problems,biotech,cancer,disease,future,health,health care,illness,life,innovation,medicine,potential,technology,science"
"
","
","
","
","
",This tiny particle could roam your body to find tumors,Sangeeta Bhatia,10:43,"medical research,big problems,biotech,cancer,disease,future,health,health care,illness,life,innovation,medicine,potential,technology,science"
"
											Let me tell you about how
miniaturization might get us there.
											This is a microscope in a typical lab
											that a pathologist would use
for looking at a tissue specimen,
											like a biopsy or a pap smear.
											This $7,000 microscope
											would be used by somebody
with years of specialized training
											to spot cancer cells.
											This is an image from a colleague
of mine at Rice University,
											Rebecca Richards-Kortum.
											What she and her team have done
is miniaturize that whole microscope
											into this $10 part,
											and it fits on the end
of an optical fiber.
											Now what that means is instead
of taking a sample from a patient
											and sending it to the microscope,
											you can bring the microscope
to the patient.
											And then, instead of requiring
a specialist to look at the images,
											you can train the computer to score
normal versus cancerous cells.
									","
											Les diré cómo podría
la miniaturización llevarnos hasta allí.
											Aquí se ve el típico microscopio
de laboratorio que usan los patólogos
											para observar una muestra de tejido,
											para una biopsia
o una prueba de Papanicolaou.
											Este microscopio que vale USD 7000
											lo usa alguien con años de especialización
para identificar células cancerosas.
											Esta es una imagen enviada por una 
colega mía de la Universidad Rice,
											Rebecca Richards-Kortum.
											Ella y su equipo han miniaturizado
											ese microscopio en 10 partes de USD 1
											que cabe en el extremo 
de una fibra óptica
											y esto significa que en lugar de tomar
una muestra de un paciente
											y enviarlo al microscopio,
											podemos traer el microscopio 
al paciente.
											y en lugar de esperar que un 
especialista analice las imágenes,
											una máquina puede distinguir entre 
células normales y cancerosas.
									","
											Deixem-me dizer-vos como
a miniaturização pode levar-nos lá.
											Isto é um microscópio
num laboratório comum,
											que um patologista usaria
para observar uma amostra de tecido,
											como uma biópsia
ou um teste de Papanicolau.
											Este microscópio de 7000 €
											seria usado por alguém
com anos de treino especializado
											na deteção de células cancerígenas.
											Isto é uma imagem de uma colega
minha na Universidade de Rice,
											Rebecca Richards-Kortum.
											O que ela e a sua equipa fizeram
foi miniaturizar aquele microscópio,
											obtendo esta peça de 10 €,
											que cabe na extremidade
de uma fibra ótica.
											O que isto significa é que, em vez de
retirar uma amostra de um paciente,
											e a enviar para o microscópio,
											podemos levar o microscópio
até ao paciente.
											Depois, em vez de se precisar de um
especialista para observar as imagens,
											podemos treinar o computador para comparar
células normais e cancerígenas.
									","
											Minyatürleşmenin bizi
buraya nasıl götüreceğini anlatayım.
											Bu, bir patologun standart bir
laboratuvarda
											biyopsi veya smear testi gibi doku
											örneklerine bakacağı bir mikroskoptur.
											7000$ değerindeki bu mikroskopu,
											kanser hücrelerini ayırt etmek 
üzere yıllarca
											ihtisas eğitimi almış
birisi kullanacaktır.
											Bu fotoğraf, Rice Üniversitesi'nden
meslektaşım
											Rebecca Richards-Kortum'a aittir.
											Ekibiyle beraber yaptığı şey,
bu mikroskobun tamamını
											minyatürleştirerek 10 dolara sığdırmaları
											ve bir optik fiberin 
ucuna uydurmalarıdır.
											Başka bir deyişle, bir hastadan
											numune almak ve onu mikroskoba
											göndermek yerine 
mikroskobu hastaya getirebilirsiniz.
											Daha sonra inceleme için uzman 
yerine normal ile kanserli
											hücreleri karşılaştırması için
bilgisayarı eğitebilirsiniz.
									","
											Je vais vous dire comment
la miniaturisation peut nous aider.
											Voici un microscope de laboratoire
											utilisé par un pathologiste
pour observer un échantillon de tissus
											tel qu'une biopsie ou un frottis.
											Ce microscope coûte 7 000 $
											et est utilisé par quelqu'un
ayant des années d'entraînement
											pour détecter les cellules cancéreuses.
											Voici une image d'une de mes collègues
à la Rice University,
											Rebecca Richards-Kortum.
											Son équipe et elle ont miniaturisé
tout ce microscope
											en un objet coûtant 10 $
											et tenant à l'extrémité
d'une fibre optique.
											Cela signifie qu'au lieu de prélever
des échantillons sur le patient
											et de les envoyer au microscope,
											vous pouvez apporter le microscope
jusqu'au patient.
											Puis, au lieu d'avoir besoin
qu'un spécialiste regarde l'image,
											vous pouvez entraîner l'ordinateur
											à différencier les cellules
normales et cancéreuses.
									",This tiny particle could roam your body to find tumors,Sangeeta Bhatia,10:43,"medical research,big problems,biotech,cancer,disease,future,health,health care,illness,life,innovation,medicine,potential,technology,science"
"
","
","
","
","
",This tiny particle could roam your body to find tumors,Sangeeta Bhatia,10:43,"medical research,big problems,biotech,cancer,disease,future,health,health care,illness,life,innovation,medicine,potential,technology,science"
"
											Now this is important,
											because what they found
working in rural communities,
											is that even when they have
a mobile screening van
											that can go out into the community
and perform exams
											and collect samples
											and send them to the central
hospital for analysis,
											that days later,
											women get a call
with an abnormal test result
											and they're asked to come in.
											Fully half of them don't turn up
because they can't afford the trip.
											With the integrated microscope
and computer analysis,
											Rebecca and her colleagues
have been able to create a van
											that has both a diagnostic setup
and a treatment setup.
											And what that means
is that they can do a diagnosis
											and perform therapy on the spot,
											so no one is lost to follow up.
									","
											Ahora bien, esto es importante
											porque descubrieron al trabajar 
en comunidades rurales,
											que incluso cuando se dispone
de una unidad móvil de diagnóstico
											que puede desplazarse
para realizar pruebas,
											juntar muestras y enviarlas a un
hospital central para su análisis,
											que días más tarde,
las mujeres a quienes llamaron
											— si los resultados de las pruebas
fueron negativos —
											para pedirles que acudan al hospital,
											la mitad no se presentó porque 
no pueden permitirse el viaje.
											Con un microscopio integrado
y el análisis por computador,
											Rebecca y sus colegas pudieron 
equipar una unidad móvil
											configurada para la detección
y para tratamiento al mismo tiempo.
											Eso significa que se puede hacer 
un diagnóstico y tratar a la vez
											de modo que nadie quede sin tratamiento.
									","
											Isto é importante,
											porque o que se descobriu,
ao trabalhar em comunidades rurais,
											é que, mesmo com uma
carrinha de rastreio móvel
											que pode deslocar-se até à comunidade,
realizar exames,
											recolher amostras
											e enviá-las para análise
no hospital central,
											passados esses dias,
											as mulheres recebem uma chamada
com um resultado de teste anormal,
											e é-lhes pedido que vão ao hospital.
											Metade delas não aparecem
porque não podem pagar a viagem.
											Com o microscópio integrado
e a análise por computador,
											Rebecca e os seus colegas conseguiram
criar uma carrinha
											que tem equipamento de diagnóstico
e de tratamento.
											O que isso significa é que
podem fazer um diagnóstico
											e aplicar a terapia no local,
											de modo que ninguém
deixa de ser acompanhado.
									","
											Bu önemli,
											çünkü kırsal bölgelerde çalışırken,
											topluluklara gidip test yapabilen
											ve numune toplayabilen gezici
											bir tarama minibüsü olmasına
											ve bunları analiz için hastaneye
yollamasına rağmen,
											günler sonra,
											anormal bir test sonucu alan kadınların
											gelmesi istenmiştir.
											Neredeyse yarısı gelmemiştir, çünkü
seyahati karşılayacak paraları yoktur.
											Entegre mikroskop ve bilgisayar
analiziyle birlikte
											Rebecca ve meslektaşları,
hem teşhis hem de tedavi
											düzeneğine sahip bir
minibüs oluşturdular.
											Böylece aynı yerde teşhis
											ve tedavide bulunabilirler,
											böylece kimsenin takibi
yarım kalmamış olurdu.
									","
											Cela est important
											car, en travaillant
dans des communautés rurales,
											ils ont découvert que même avec
un van de dépistage itinérant
											qui peut se rendre dans la communauté,
faire des examens,
											collecter des échantillons
											et les envoyer à l'hôpital
pour les analyser,
											quelques jours plus tard,
											les femmes reçoivent
un résultat de test anormal
											et doivent se rendre à l'hôpital.
											La moitié d'entre elles n'y vont pas
car le trajet est trop cher.
											Avec un microscope intégré
et une analyse par ordinateur,
											Rebecca et ses collègues
ont pu créer un van
											qui est équipé pour diagnostiquer
et pour traiter.
											Cela signifie qu'ils peuvent
faire un diagnostic
											et fournir immédiatement un traitement,
											personne n'est perdu en route.
									",This tiny particle could roam your body to find tumors,Sangeeta Bhatia,10:43,"medical research,big problems,biotech,cancer,disease,future,health,health care,illness,life,innovation,medicine,potential,technology,science"
