fr,en,es,tr,pt,title,speaker,duration,tags
"
","
","
","
","
","Light waves, visible and invisible",Lucianne Walkowicz,5:43,"TED-Ed,science,animation,sight,human body,physiology"
"
											Et si vous ne pouviez voir 
qu'une seule couleur ?
											Imaginez, par exemple,
											que vous ne puissiez voir 
que ce qui est rouges
											et que tout le reste
											était invisible pour vous.
											Il s'avère
											que c'est comme ça que
vous vivez tout le temps
											car vos yeux ne peuvent voir
											qu'une infime partie 
du spectre entier de la lumière.
											Vous êtes entouré de différents 
types de lumière tous les jours,
											mais elles sont invisibles 
pour l’œil humain,
											depuis les ondes radios qui transportent 
vos chansons préférées,
											aux rayons X que les médecins 
utilisent pour voir en vous,
											en passant par les micro-ondes 
qui réchauffent votre nourriture.
											Pour comprendre
											comment tout ceci peut 
être de la lumière,
											il nous faut savoir 
une ou deux choses
											sur ce qu'est la lumière.
											La lumière est un rayonnement 
électromagnétique
											qui agit à la fois comme 
une onde et comme une particule.
											Les ondes lumineuses sont un peu 
comme les vagues sur l'océan.
											Il y a des grosses vagues 
et des petites vagues,
											des vagues qui s'écrasent sur la côte
											l'une après l'autre,
											et d'autres qui ne font 
que des rouleaux de temps à autre.
											La taille de la vague 
est appelée sa longueur d'onde,
											et le nombre de fois où elle passe
											est appelé sa fréquence.
											Imaginez être un bateau sur cet océan,
											montant et descendant 
à mesure que les vagues passent.
											Si ce jour-là les vagues 
ont une grande longueur d'onde,
											elles vous feront monter 
et descendre moins vite,
											autrement dit à une faible fréquence.
											Si les vagues, à l'inverse, 
ont des longueurs d'onde courtes,
											elles seront plus rapprochées,
											et vous montrez et descendrez 
bien plus souvent,
											c'est-à-dire à haute fréquence.
											Les différentes sortes de lumière 
sont toutes des ondes,
											elles sont simplement des longueurs d'onde 
et des fréquences différentes.
											Si vous connaissez la longueur 
d'onde ou la fréquence
											d'une onde lumineuse,
											vous pouvez également 
en déduire son énergie.
											Les grandes longueurs 
d'ondes ont peu d'énergie,
											alors que les petites longueurs 
d'ondes ont de hautes énergies.
											C'est simple à retenir
											si vous pensez au fait 
d'être dans un bateau.
											Si vous étiez en train 
de naviguer un jour
											avec de petites vagues saccadées,
											vous devriez vous-même 
fournir beaucoup d'énergie,
											pour évitez que tout ne tombe.
											Mais sur une mer avec 
de grandes longueurs d'onde,
											vous seriez lentement porté 
par les vagues, calme,
											peu d'énergie [à fournir].
											L'énergie de la lumière nous dit
											comment elle interagit avec la matière,
											par exemple, les cellules de nos yeux.
											Quand nous voyons, c'est 
parce que l'énergie de la lumière
											stimule un récepteur dans nos yeux
											appelé la rétine.
											Notre rétine est uniquement 
sensible à la lumière
											qui se situe dans un petit intervalle d'énergie,
											donc on appelle cet intervalle
de lumière la lumière visible.
											Dans notre rétine se trouvent 
des récepteurs spéciaux
											appelés bâtonnets et cônes.
											Les bâtonnets mesurent la luminosité,
											pour que nous sachions
quelle quantité de lumière il y a.
											Les cônes s'occupent de 
la couleur de la lumière perçue
											car différents cônes sont sensibles
											à différentes énergies lumineuses.
											Certains cônes sont plus 
excités par la lumière
											qui a une grande longueur d'onde 
et une faible énergie,
											et d'autres cônes sont plus excités
											par les longueurs d'ondes courtes, 
la lumière de haute énergie.
											Quand la lumière atteint nos yeux,
											la quantité relative d'énergie 
que chaque cône mesure
											signale à notre cerveau 
de percevoir les couleurs.
											L'arc-en-ciel que nous percevons
											est de la lumière visible
rangée par ordre d'énergie.
											D'un côté de l'arc-en-ciel
											on a de la lumière de faible énergie 
que nous voyons rouge,
											et de l'autre côté de la lumière
à haute énergie
											que nous voyons bleue.
											Si nous sommes éclairés
par de la lumière
											dont l'énergie ne peut être 
mesurée par notre rétine,
											nous ne pourrons pas la voir.
											La lumière qui a une trop petite 
longueur d'onde, ou une trop haute énergie,
											est absorbée par la surface de l’œil
											avant même d'atteindre la rétine,
											et la lumière qui a
une trop grande longueur d'onde
											n'a pas assez d'énergie
											pour stimuler notre rétine.
											La seule chose qui fait 
qu'un type de lumière
											est différent d'un autre 
est sa longueur d'onde.
											Les ondes radio ont 
de grandes longueurs d'onde,
											alors que les rayons X en ont de petites.
											Et la lumière visible, le type 
de lumière que vous pouvez voir,
											se situe quelque part entre les deux.
											Même si nos yeux ne peuvent pas 
détecter la lumière
											en dehors de l'intervalle visible,
											nous pouvons construire 
des détecteurs spéciaux
											qui sont stimulés
											par ces autres longueurs 
d'ondes de lumière,
											un genre d'yeux numériques.
											Avec ces appareils,
											nous pouvons mesurer 
la lumière qui est là,
											même si nous ne pouvons pas 
la voir nous-mêmes.
											Donc, prenez du recul et réfléchissez
											à tout ça un instant.
											Même s'ils semblent différents,
											la chaleur que vous sentez 
provenir d'un feu crépitant
											est la même chose que 
la lumière du soleil vous éclairant
											par une belle journée,
											la même chose que
la lumière ultraviolette
											dont vous vous protégez 
en mettant de la crème solaire,
											la même chose que votre télé,
											votre radio,
											et votre four à micro-ondes.
											Maintenant, ces exemples 
sont des phénomènes terrestres,
											des choses qui surviennent 
dans votre vie quotidienne,
											mais il y a quelque chose 
d'encore plus incroyable.
											Notre univers émet le spectre 
entier de la lumière, lui aussi.
											Quand vous pensez au ciel nocturne,
											vous pensez probablement être capable
											de voir les étoiles briller
avec vos propres yeux,
											mais c'est juste la lumière visible,
											dont vous savez qu'elle ne représente 
qu'une minuscule partie
											du spectre entier.
											Si nous avions à dessiner l'univers
											et ne pouvions voir 
que la lumière visible,
											ce serait comme n'avoir qu'un crayon —
											c'est bien triste.
											Pour voir l'univers dans son spectre entier,
											nous devons avoir les bons yeux,
											et ça signifie utiliser 
des télescopes spéciaux
											qui peuvent nous aider à voir 
au delà de la lumière visible.
											Vous avez probablement entendu
parler du télescope spatial Hubble
											et vu ses belles photos
											prises en lumière visible et ultraviolette.
											Mais vous ne savez peut-être pas
											qu'il y a 20 télescopes spatiaux en orbite,
											20 missions qui peuvent 
chacune voir une partie
											du spectre entier de la lumière.
											Avec des télescopes agissant
comme nos yeux virtuels,
											à la fois dans l'espace et ici sur Terre,
											nous pouvons voir des choses incroyables.
											Et la plus cool de ces choses,
											c'est que peu importe 
la longueur d'onde ou l'énergie,
											la lumière que nous voyons 
de l'univers distant
											est la même chose que la lumière
											que nous pouvons avoir et
étudier ici sur Terre.
											Donc, puisque
nous connaissons la physique
											des rayons X,
											de la lumière ultraviolette,
											ou des micro-ondes ici,
											nous pouvons étudier la lumière 
d'une étoile distante ou d'une galaxie
											et savoir quel genre de choses
											se produisent là-bas aussi.
											Donc, à mesure que 
vous vivez votre vie quotidienne,
											pensez à ce que vos yeux peuvent, 
et ne peuvent pas voir.
											Le fait de connaître 
un petit peu du monde naturel
											peut vous aider à 
percevoir le spectre entier
											autour de vous, tout le temps.
									","
											What if you could only see one color?
											Imagine, for instance,
											that you could only see things that were red
											and that everything else
											was completely invisible to you.
											As it turns out,
											that's how you live your life all the time
											because your eyes can only see
											a minuscule part of the full spectrum of light.
											Different kinds of light are all around you everyday
											but are invisible to the human eye,
											from the radio waves that carry your favorite songs,
											to the x-rays doctors use to see inside of you,
											to the microwaves that heat up your food.
											In order to understand
											how these can all be light,
											we'll need to know a thing or two
											about what light is.
											Light is electromagnetic radiation
											that acts like both a wave and a particle.
											Light waves are kind of like waves on the ocean.
											There are big waves and small waves,
											waves that crash on the shore
											one right after the other,
											and waves that only roll in every so often.
											The size of a wave is called its wavelength,
											and how often it comes by
											is called its frequency.
											Imagine being a boat in that ocean,
											bobbing up and down as the waves go by.
											If the waves that day have long wavelengths,
											they'll make you bob only so often,
											or at a low frequency.
											If the waves, instead, have short wavelengths,
											they'll be close together,
											and you'll bob up and down much more often,
											at a high frequency.
											Different kinds of light are all waves,
											they just have different wavelengths and frequencies.
											If you know the wavelength or frequency
											of a wave of light,
											you can also figure out its energy.
											Long wavelengths have low energies,
											while short wavelengths have high energies.
											It's easy to remember
											if you think about being in that boat.
											If you were out sailing on a day
											with short, choppy waves,
											you'd probably be pretty high energy yourself,
											running around to keep things from falling over.
											But on a long wavelength sea,
											you'd be rolling along, relaxed,
											low energy.
											The energy of light tells us
											how it will interact with matter,
											for example, the cells of our eyes.
											When we see, it's because the energy of light
											stimulates a receptor in our eye
											called the retina.
											Our retina are only sensitive to light
											with a very small range in energy,
											and so we call that range of light visible light.
											Inside our retina are special receptors
											called rods and cones.
											The rods measure brightness,
											so we know how much light there is.
											The cones are in charge of what color of light we see
											because different cones are sensitive
											to different energies of light.
											Some cones are more excited by light
											that is long wavelength and low energy,
											and other cones are more excited
											by short wavelength, high-energy light.
											When light hits our eye,
											the relative amount of energy each cone measures
											signals our brain to perceive colors.
											The rainbow we perceive
											is actually visible light in order of its energy.
											At one side of the rainbow
											is low-energy light we see as red,
											and at the other side is high-energy light
											we see as blue.
											If light shines on us
											that has an energy our retina can't measure,
											we won't be able to see it.
											Light that is too short wavelength or high energy
											gets absorbed by the eye's surface
											before it can even get to the retina,
