en,es,tr,title,speaker,duration,tags
"
","
","
",How couples can sustain a strong sexual connection for a lifetime,Emily Nagoski,9:57,"sex,love,science,relationships,communication,empathy,friendship,humanity"
"
											I'm sitting in a bar
with a couple of friends —
											literally, a couple, married couple.
											They're the parents of two young children,
											seven academic degrees between them,
											big nerds, really nice people
but very sleep-deprived.
											And they ask me the question
I get asked more than any other question.
											They go, ""So, Emily,
											how do couples, you know,
sustain a strong sexual connection
											over multiple decades?""
									","
											Estoy sentada en el bar
con un par de amigos...
											Literalmente, un par. Casados.
											Son los padres de dos hijos pequeños,
											hay 7 títulos académicos entre ellos dos,
											son ""nerds"", muy simpáticos, 
pero con harta falta de sueño.
											Y me hacen una pregunta que 
me hacen más que ninguna otra.
											Preguntan: ""Entonces, Emily,
											¿Cómo hacen las parejas para tener
una fuerte conexión sexual
											durante varias décadas?""
									","
											Birkaç arkadaşla bir barda oturuyordum,
											bu arkadaşlarım da evli bir çift.
											İki küçük çocukları,
											yedi akademik dereceleri var.
											koca inekler, gerçekten iyi insanlar
ama çok uykusuzlar.
											Bana soruyorlar. En sık sordukları da şu:
											''Yani Emily,
											bilirsin, çiftler cinsel bağlarını nasıl
istikrarlı sürdürürler,
											hem de onlarca yıl boyunca?''
									",How couples can sustain a strong sexual connection for a lifetime,Emily Nagoski,9:57,"sex,love,science,relationships,communication,empathy,friendship,humanity"
"
","
","
",How couples can sustain a strong sexual connection for a lifetime,Emily Nagoski,9:57,"sex,love,science,relationships,communication,empathy,friendship,humanity"
"
											I'm a sex educator, which is why
my friends ask me questions like this,
											and I am also a big nerd like my friends.
											I love science, which is why
I can give them something like an answer.
											Research actually has
pretty solid evidence
											that couples who sustain
strong sexual connections
											over multiple decades
											have two things in common.
									","
											Soy una educadora sexual, por esto 
mis amigos me hacen estas preguntas,
											y también soy bastante ""nerd"",
como mis amigos.
											Amo la ciencia, es por esto que les 
puedo dar algo parecido a una respuesta.
											Diversos estudios muestran que las parejas
											que mantienen una fuerte conexión sexual
durante varias décadas
											tienen dos cosas en común.
									","
											Böyle sorular sormalarının nedeni
seks eğitmeni olmam.
											Ayrıca tıpkı onlar gibi ben de ineğim.
											Bilimi seviyorum, bu yüzden 
onlara cevap verebilirim.
											Araştırma ortaya somut deliller koydu ki;
											Cinsel bağlarını onlarca yıl
											istikrarlı sürdüren çiftlerin
											ortak iki noktaları var.
									",How couples can sustain a strong sexual connection for a lifetime,Emily Nagoski,9:57,"sex,love,science,relationships,communication,empathy,friendship,humanity"
"
","
","
",How couples can sustain a strong sexual connection for a lifetime,Emily Nagoski,9:57,"sex,love,science,relationships,communication,empathy,friendship,humanity"
"
											Before I can tell my friends
what those two things are,
											I have to tell them a few things
that they are not.
											These are not couples
who have sex very often.
											Almost none of us have sex very often.
											We are busy.
											They are also not couples who necessarily
have wild, adventurous sex.
											One recent study actually found
											that the couples
who are most strongly predicted
											to have strong sexual
and relationship satisfaction,
											the best predictor of that
											is not what kind of sex they have
											or how often or where they have it
											but whether they cuddle after sex.
											And they are not necessarily couples
											who constantly can't wait
to keep their hands off each other.
											Some of them are.
											They experience what the researchers
call ""spontaneous desire,""
											that just sort of seems
to appear out of the blue.
											Erika Moen, the cartoonist
who illustrated my book,
											draws spontaneous desire
as a lightning bolt to the genitals —
											kaboom! — you just want it
out of the blue.
											That is absolutely one normal,
healthy way to experience sexual desire.
											But there's another healthy way
to experience sexual desire.
											It's called ""responsive desire.""
											Where spontaneous desire seems
to emerge in anticipation of pleasure,
											responsive desire emerges
in response to pleasure.
									","
											Antes de poder decirles
a mis amigos estas dos cosas,
											les tengo que decir las cosas que no son.
											No son parejas que tengan
relaciones sexuales muy seguido.
											Casi ninguno de nosotros
tiene sexo muy seguido.
											Estamos muy ocupados.
											Tampoco son parejas que necesariamente 
tengan sexo salvaje y atrevido.
											Un reciente estudio descubrió
											que las parejas que más probablemente
											tendrán una fuerte relación sexual 
y satisfacción en su relación,
											la mejor forma de verlo
											no es con el tipo de sexo que tienen
											o cuán seguido y dónde lo hacen
											sino que si se abrazan después de hacerlo.
											Y no necesariamente son parejas
											que no consiguen quitarse
las manos de encima.
											Algunas lo son.
											Ellos experimentan lo que los científicos
llaman ""deseo espontáneo"",
											que aparece como de la nada.
											Erika Moen, la ilustradora
que diseñó mi libro,
											dibujó el deseo espontáneo como un rayo
dirigido a los genitales
											¡Kaboom! - lo quieres de la nada.
											Esto absolutamente es una forma saludable 
de experimentar el deseo sexual.
											Pero hay otra forma de experimentar 
el deseo sexual.
											Es llamada ""deseo receptivo"".
											Donde el deseo espontáneo parece 
emerger en anticipación al placer.
											El deseo receptivo emerge 
en respuesta al placer.
									","
											Arkadaşlarıma iki ortak noktanın
ne olduğunu söylemeden,
											Onlara, olmadıkları
birkaç şey söylemeliyim.
											Bunlar, sıklıkla cinsel ilişki
yaşayan çiftler değiller.
											Neredeyse hiçbirimiz çok sık
cinsel ilişki yaşamıyoruz.
											Meşgulüz.
											Aynı zamanda bu çiftlerin
vahşi, maceracı bir cinsel yaşamları yok.
											Yakın zamandaki bir çalışma gösteriyor ki
											iyi bir cinsel ilişkide
en çok doyumu yaşadıkları
											tahmin edilen çiftler için
											en iyi belirleyici olarak
											ilişkiyi ne sıklıkla,
											veya nerede 
yaşadıkları değil,
											birbirlerine sarılıp
sarılmadıkları kullanılıyor.
											Bunların, ellerini birbirlerinden 
uzak tutamayan
											çiftlerden olması gerekli değil.
											Fakat bazıları öyle.
											Araştırmacıların, ''anında gelen arzu''
dedikleri şeyi deneyimliyorlar,
											bu arzu da çat kapı ortaya çıkıyor.
											Kitabımdaki çizimleri yapan
karikatürist Erika Moen,
											bu anında gelen arzuyu, 
üreme organlarına giden
											ve bom diye patlayan bir yıldırım olarak 
adlandırıyor - birdenbire istiyorsunuz.
											Bu, cinsel arzuyu deneyimlemenin 
tamamen normal ve sağlıklı bir yolu.
											Fakat cinsel arzuyu deneyimlemenin
sağlıklı bir yolu daha var.
											Buna ''duyarlı arzu'' adı veriliyor.
											Anında gelen arzu, haz beklentisiyle
ortaya çıkarken;
											duyarlı arzu, 
hazza karşılık ortaya çıkıyor.
									",How couples can sustain a strong sexual connection for a lifetime,Emily Nagoski,9:57,"sex,love,science,relationships,communication,empathy,friendship,humanity"
"
","
","
",How couples can sustain a strong sexual connection for a lifetime,Emily Nagoski,9:57,"sex,love,science,relationships,communication,empathy,friendship,humanity"
"
											There's a sex therapist in New Jersey
named Christine Hyde,
											who taught me this great metaphor
she uses with her clients.
											She says, imagine that your best friend
invites you to a party.
											You say yes because
it's your best friend and a party.
											But then, as the date approaches,
you start thinking,
											""Aw, there's going to be all this traffic.
											We have to find child care.
											Am I really going to want
to put my party clothes on
											and get there at the end of the week?""
											But you put on your party clothes
and you show up to the party,
											and what happens?
											You have a good time at the party.
											If you are having fun at the party,
											you are doing it right.
									","
											Hay una terapista sexual
en New Jersey, Christine Hyde,
											quien me enseñó esta gran metáfora 
que usa con sus clientes.
											Ella dice: ""Imagina que tu mejor amigo 
te invita a una fiesta.""
											Tú dices que sí porque
es tu mejor amigo, y una fiesta.
											Pero a medida que el día se acerca
empiezas a pensar:
											""Ah, va a haber mucho tráfico.
											Tenemos que encontrar una niñera.
											¿De verdad quiero
ponerme mi ropa de fiesta
											e ir allí el fin de semana?""
											Pero, a pesar de esto, te pones
tu ropa de fiesta y apareces ahí.
											¿Y qué pasa?
											Lo pasas genial en la fiesta.
											Si lo estás pasando bien,
											estas haciendo las cosas bien.
									","
											New Jersey'de Christine Hyde
adında bir seks terapisti var,
											danışanları ile kullandığı
şu muhteşem metaforu bana öğretti.
											En iyi arkadaşının seni bir partiye
davet ettiğini hayal et diyor.
											Sen de davete evet diyorsun çünkü o senin
en iyi arkadaşın ve ortada bir parti var.
											Fakat sonra, davet yaklaştıkça
düşünmeye başlıyorsun.
											''Feci bir trafik olacak.
											Çocuk bakıcısı bulmak zorundayız.
											Parti elbisemi giymeyi
											ve hafta sonu oraya gitmeyi 
gerçekten isteyecek miyim?
											Fakat elbiseni giyiyorsun,
partiye gidiyorsun
											ve ne oluyor?
											Partide iyi zaman geçiriyorsun.
											Eğer partide eğleniyorsan
											doğru olanı yapıyorsun.
									",How couples can sustain a strong sexual connection for a lifetime,Emily Nagoski,9:57,"sex,love,science,relationships,communication,empathy,friendship,humanity"
"
","
","
",How couples can sustain a strong sexual connection for a lifetime,Emily Nagoski,9:57,"sex,love,science,relationships,communication,empathy,friendship,humanity"
"
											When it comes to a sexual connection,
it's the same thing.
											You put on your party clothes,
											you set up the child care,
											you put your body in the bed,
											you let your skin
touch your partner's skin
											and allow your body
to wake up and remember,
											""Oh, right! I like this.
											I like this person!""
											That's responsive desire,
											and it is key to understanding the couples
who sustain a strong sexual connection
											over the long term,
											because — and this is the part
where I tell my friends
											the two characteristics of the couples who
do sustain a strong sexual connection —
											one, they have a strong friendship
at the foundation of their relationship.
											Specifically, they have strong trust.
											Relationship researcher and therapist,
											developer of emotionally focused therapy,
											Sue Johnson,
											boils trust down to this question:
											Are you there for me?
											Especially, are you emotionally
present and available for me?
											Friends are there for each other.
											One.
									","
											Con la conexión sexual, es lo mismo.
											Te pones tu ropa de fiesta,
											llamas a la niñera
											te acuestas en la cama,
											dejas que tu piel toque la de tu pareja
											y dejas que tu cuerpo se 
despierte y recuerde
											""¡Oh, esto me gusta!
											¡Me gusta esta persona!""
											Eso es la respuesta de deseo receptivo.
											Y es la clave para entender a las parejas
que mantienen una fuerte conexión sexual
											en el largo plazo,
											debido, y esta es la parte 
donde les digo a mis amigos
											las dos características de las parejas
que mantienen una fuerte conexión sexual:
											Primero, ellos tienen una fuerte amistad 
como base de la relación.
											Especificamente, ellos
se tienen mucha confianza.
											La investigadora y terapeuta
de la terapia centrada en emociones,
											Sue Johnson,
											resume todo en una pregunta:
											""¿Estás ahí para mí?""
											Especialmente, ""¿estás emocionalmente 
presente y disponible para mí?""
											Los amigos están ahí el uno para el otro.
											Primero.
									","
											İş cinsel ilişkiye gelince de 
aynı şey geçerli.
											Parti elbiseni giyiyorsun,
											çocuk bakıcısı ayarlıyorsun,
											yatağına giriyorsun.
											Teninin partnerinin bedenine dokunmasına
											ve vücudunun uyanıp 
şunu hatırlamasına izin veriyorsun:
											''Ah, doğru! Bunu seviyorum.
											Bu insanı seviyorum!''
											İşte bu duyarlı arzu
											ve uzun süre boyunca 
istikrarlı cinsel ilişki sürdüren
											çiftleri anlamanın anahtarı
											çünkü — işte bu kısım arkadaşlarıma
											sıkı bir cinsel ilişki sürdüren çiftlerin
iki özelliği olduğunu söylediğim kısım —
											birincisi, bu çiftlerin ilişkilerinin
temelinde kuvvetli arkadaşlık oluyor.
											Özellikle de aralarında
sıkı bir güven ilişkisi var.
											İlişki araştırmacısı ve terapist,
											duygusal odaklı terapinin geliştiricisi,
											Sue Johnson,
											güvenin özetini şöyle çıkarıyor:
											Sen benim için mi buradasın?
											Özellikle, duygusal olarak
benim için burada mısın ve müsait misin?
											Arkadaşlar birbirleri için buradadırlar.
											Birincisi buydu.
									",How couples can sustain a strong sexual connection for a lifetime,Emily Nagoski,9:57,"sex,love,science,relationships,communication,empathy,friendship,humanity"
