en,es,fr,de,title,speaker,duration,tags
"
","
","
","
",Why tech needs the humanities,Eric Berridge,11:12,"business,education,work,technology,entrepreneur,art,science,science and art,creativity,innovation"
"
											You've all been in a bar, right?
									","
											Todos han estado en un bar, ¿verdad?
									","
											Vous êtes tous déjà allés
dans un bar, pas vrai ?
									","
											Sie waren bestimmt schon mal
in einer Bar, nicht wahr?
									",Why tech needs the humanities,Eric Berridge,11:12,"business,education,work,technology,entrepreneur,art,science,science and art,creativity,innovation"
"
","
","
","
",Why tech needs the humanities,Eric Berridge,11:12,"business,education,work,technology,entrepreneur,art,science,science and art,creativity,innovation"
"
											(Laughter)
									","
											(Risas)
									","
											(Rires)
									","
											(Lachen)
									",Why tech needs the humanities,Eric Berridge,11:12,"business,education,work,technology,entrepreneur,art,science,science and art,creativity,innovation"
"
","
","
","
",Why tech needs the humanities,Eric Berridge,11:12,"business,education,work,technology,entrepreneur,art,science,science and art,creativity,innovation"
"
											But have you ever gone to a bar
											and come out with a $200 million business?
											That's what happened to us
about 10 years ago.
											We'd had a terrible day.
											We had this huge client
that was killing us.
											We're a software consulting firm,
											and we couldn't find
a very specific programming skill
											to help this client deploy
a cutting-edge cloud system.
											We have a bunch of engineers,
											but none of them could please this client.
											And we were about to be fired.
									","
											Pero, ¿han ido alguna vez a un bar
											y salido con un negocio de
USD 200 millones?
											Esto es lo que nos pasó hace unos 10 años.
											Habíamos tenido un día terrible.
											Teníamos un cliente muy importante
que nos estaba matando.
											Somos una empresa consultora de software,
											y no podíamos encontrar 
unos requisitos de programación
											para ayudar a este cliente a implementar
un sistema de nube de vanguardia.
											Teníamos un grupo de ingenieros,
											pero ninguno de ellos
podía satisfacer a este cliente.
											Y estábamos a punto de ser despedidos.
									","
											Mais, êtes-vous déjà allés dans un bar
											pour en ressortir avec une affaire
à 200 millions de dollars ?
											C'est ce qui nous est arrivé
il y a 10 ans.
											Nous avions passé une sale journée.
											Un gros client nous rendait fous.
											Nous sommes spécialisés
dans le conseil en logiciel,
											et il nous manquait une compétence
spécifique en programmation
											pour aider ce client à déployer
un système cloud de pointe.
											Des ingénieurs, nous en avons,
											mais aucun d'entre eux
n'a pu satisfaire ce client.
											Il allait filer entre nos doigts.
									","
											Doch sind Sie schon mal
in eine Bar gegangen
											und mit einem Abschluss von
200 Millionen Dollar herausgekommen?
											Das ist uns vor 10 Jahren passiert.
											Wir hatten einen
ganz schlechten Tag gehabt.
											Einer unserer größten Kunden
hat uns schwer zugesetzt.
											Wir sind ein IT-Beratungsunternehmen
											und wir konnten ein sehr spezielles
Programmierproblem nicht lösen,
											um ein hochmodernes Cloudsystem
beim Kunden einzurichten.
											Wir haben eine Menge Ingenieure,
											aber keiner konnte es ihm recht machen.
											Wir standen davor,
beim Kunden rauszufliegen.
									",Why tech needs the humanities,Eric Berridge,11:12,"business,education,work,technology,entrepreneur,art,science,science and art,creativity,innovation"
"
","
","
","
",Why tech needs the humanities,Eric Berridge,11:12,"business,education,work,technology,entrepreneur,art,science,science and art,creativity,innovation"
"
											So we go out to the bar,
											and we're hanging out
with our bartender friend Jeff,
											and he's doing
what all good bartenders do:
											he's commiserating with us,
making us feel better,
											relating to our pain,
											saying, ""Hey, these guys
are overblowing it.
											Don't worry about it.""
											And finally, he deadpans us and says,
											""Why don't you send me in there?
											I can figure it out.""
											So the next morning,
we're hanging out in our team meeting,
											and we're all a little hazy ...
									","
											Entonces, vamos al bar,
											y estamos con Jeff, 
nuestro amigo barman,
											y él hace lo que los buenos
bármanes hacen:
											se compadece de nosotros,
nos hace sentir mejor,
											entiende nuestro dolor,
											nos dice: ""Estos tipos están exagerando.
											No se preocupen"".
											Y, al final, nos dice un poco en broma:
											""¿Por qué no me envían a mí?
											Yo lo puedo resolver"".
											A la mañana siguiente estamos 
en nuestra reunión de equipo,
											y estamos todos un poquito aturdidos...
									","
											Donc, nous sommes allés boire un verre.
											Nous étions avec notre ami barman Jeff,
											et il faisait comme tout bon barman :
											il compatissait avec nous,
il nous remontait le moral,
											il se mettait à notre place,
											et disait : « Sérieux, ils en font trop.
											Ne vous en faites pas. »
											Puis, avec un air sérieux, il a dit :
											« Pourquoi je n'irais pas, moi ?
											Je peux résoudre le problème. »
											Ainsi, le lendemain matin, 
nous nous retrouvons en réunion,
											et un peu tous dans le brouillard...
									","
											Wir sind also in unser Lokal gegangen,
											und haben uns mit Jeff,
unserem Barkeeper und Kumpel, unterhalten.
											Er tat, was alle guten Barkeeper machen:
											Er nahm Anteil, ermutigte uns,
											nahm unseren Schmerz ernst,
											und sagte: ""Diese Typen übertreiben
doch, macht euch keinen Kopf.""
											Und dann sind wir
komplett baff, als er sagt:
											""Wieso schickt ihr mich nicht dahin?
											Ich kann es lösen.""
											Am nächsten Morgen sind wir
in unserer Teamsitzung.
											Alle sind noch ein bisschen benebelt.
									",Why tech needs the humanities,Eric Berridge,11:12,"business,education,work,technology,entrepreneur,art,science,science and art,creativity,innovation"
"
","
","
","
",Why tech needs the humanities,Eric Berridge,11:12,"business,education,work,technology,entrepreneur,art,science,science and art,creativity,innovation"
"
											(Laughter)
									","
											(Risas)
									","
											(Rires)
									","
											(Lachen)
									",Why tech needs the humanities,Eric Berridge,11:12,"business,education,work,technology,entrepreneur,art,science,science and art,creativity,innovation"
"
","
","
","
",Why tech needs the humanities,Eric Berridge,11:12,"business,education,work,technology,entrepreneur,art,science,science and art,creativity,innovation"
