en,tr,title,speaker,duration,tags
"
","
",How judges can show respect,Victoria Pratt,16:03,"innovation,communication,criminal justice,justice system,law,humanity,social change,society,culture,compassion,big problems"
"
											""Judge, I want to tell you something.
I want to tell you something.
											I been watching you
											and you're not two-faced.
											You treat everybody the same.""
									","
											""Hakim hanım, sana bir şey söylemek
istiyorum. Bir şey demek istiyorum.
											Seni izliyordum,
											sen iki yüzlü değilsin.
											Sen herkese aynı şekilde davranıyorsun.""
									",How judges can show respect,Victoria Pratt,16:03,"innovation,communication,criminal justice,justice system,law,humanity,social change,society,culture,compassion,big problems"
"
","
",How judges can show respect,Victoria Pratt,16:03,"innovation,communication,criminal justice,justice system,law,humanity,social change,society,culture,compassion,big problems"
"
											That was said to me
by a transgender prostitute
											who before I had gotten on the bench
											had fired her public defender,
											insulted the court officer
											and yelled at the person
sitting next to her,
											""I don't know what you're looking at.
I look better than the girl you're with.""
									","
											Bu bana bir transseksüel seks işçisi
tarafından söylendi,
											kendisi ben kürsüye çıkmadan önce
											devlet tarafından atanan avukatını kovmuş,
											mahkeme görevlisini aşağılamış
											ve yanında oturan kişiye bağırmıştı.
											""Neye baktığını bilmiyorum. 
Beraber olduğun kızdan daha güzelim.""
									",How judges can show respect,Victoria Pratt,16:03,"innovation,communication,criminal justice,justice system,law,humanity,social change,society,culture,compassion,big problems"
"
","
",How judges can show respect,Victoria Pratt,16:03,"innovation,communication,criminal justice,justice system,law,humanity,social change,society,culture,compassion,big problems"
"
											(Laughter)
									","
											(Kahkaha)
									",How judges can show respect,Victoria Pratt,16:03,"innovation,communication,criminal justice,justice system,law,humanity,social change,society,culture,compassion,big problems"
"
","
",How judges can show respect,Victoria Pratt,16:03,"innovation,communication,criminal justice,justice system,law,humanity,social change,society,culture,compassion,big problems"
"
											She said this to me
											after I said her male name low enough
											so that it could
be picked up by the record,
											but I said her female name loud enough
											so that she could walk down the aisle
towards counselor's table with dignity.
											This is procedural justice,
also known as procedural fairness,
											at its best.
									","
											Bunu bana
											sadece kayıtlara geçebilsin diye
											erkek ismini yavaşça söyledikten sonra,
											avukatının masasına giderken
											koridorda onuruyla yürümesi için
kadın adını yüksek sesle söyleyince dedi.
											Bu usul adaletidir,
usulen eşitlik olarak da bilinir,
											en iyi ihtimalle.
									",How judges can show respect,Victoria Pratt,16:03,"innovation,communication,criminal justice,justice system,law,humanity,social change,society,culture,compassion,big problems"
"
","
",How judges can show respect,Victoria Pratt,16:03,"innovation,communication,criminal justice,justice system,law,humanity,social change,society,culture,compassion,big problems"
"
											You see, I am the daughter
of an African-American garbageman
											who was born in Harlem
											and spent his summers
in the segregated South.
									","
											Ben, Harlem'de doğmuş
											ve yazlarını ayrımlaşmış 
Güney'de geçirmiş
											Afrikan Amerikalı bir çöpçünün kızıyım.
									",How judges can show respect,Victoria Pratt,16:03,"innovation,communication,criminal justice,justice system,law,humanity,social change,society,culture,compassion,big problems"
