en,fr,tr,title,speaker,duration,tags
"
","
","
",What will you tell your daughters about 2016?,Chinaka Hodge,3:57,"children,death,gender equality,future,history,identity,humanity,inequality,parenting,media,performance art,performance,poetry,social media,social change,violence,women"
"
											Tell your daughters of this year,
											how we woke needing coffee
											but discovered instead cadavers
strewn about our morning papers,
											waterlogged facsimiles
of our sisters, spouses, small children.
											Say to your baby of this year
when she asks, as she certainly should,
											tell her it was too late coming.
											Admit even in the year we leased freedom,
we didn't own it outright.
											There were still laws
for every way we used our privates
											while they pawed at the soft folds of us,
											grabbed with no concern for consent,
											no laws made for the men
that enforced them.
											We were trained to dodge,
											to wait, to cower and cover,
											to wait more, still, wait.
											We were told to be silent.
									","
											Racontez à vos filles nées cette année
											notre réveil avec un besoin de café
											mais la découverte, à la place,
de cadavres jonchant les journaux,
											fac-similés détrempés de nos sœurs,
de nos épouses et de nos jeunes enfants.
											Dites à votre bébé de cette année,
quand elle demandera, et elle devrait,
											dites-lui qu'il était trop tard.
											Admettez que même l'année
où nous avons loué la liberté,
											nous ne la possédions pas vraiment.
											Des lois régissaient encore
nos parties intimes
											alors qu'il tripotaient nos plis moelleux,
											attrapaient sans se soucier
du consentement,
											aucune loi pour les hommes
qui les faisaient appliquer.
											Nous étions entraînées à éviter,
											à attendre, à nous tapir
et nous mettre à l'abri,
											à attendre encore, immobiles, attendre.
											On nous disait de nous taire.
									","
											Kız çocuklarınıza bu yıl hakkında
											nasıl kahveye ihtiyaç duyarak kalktığımızı
											ama yerine gazetelere yayılmış
kadavralarla karşılaştığımızı,
											kardeşlerimizin, eşlerimizin, küçük
çocukların tıpkıları olduğunu söyleyin.
											Sorduğunda, ki kesinlikle sormalı
çocuğuna bu yıl hakkında de ki
											çok geç geldi.
											Kabul et özgürlüğü kiraladığımız yılda bile
bütünüyle sahip olamadık.
											Hâlâ mahrem yerlerimizi kullandığımız 
her yön için kanunlar var
											ama yumuşak katlarımıza pençe vururlarken,
											onay için endişenmeden gasp ederlerken
											erkekler için uymaları gereken
kanun yapılmadı.
											Yetiştirildik kaçınmak için,
											beklemek için, sinmek ve bastırılmak için,
											daha fazla beklemek için, hâlâ, bekle.
											Sessiz olunmamız söylendi.
									",What will you tell your daughters about 2016?,Chinaka Hodge,3:57,"children,death,gender equality,future,history,identity,humanity,inequality,parenting,media,performance art,performance,poetry,social media,social change,violence,women"
"
","
","
",What will you tell your daughters about 2016?,Chinaka Hodge,3:57,"children,death,gender equality,future,history,identity,humanity,inequality,parenting,media,performance art,performance,poetry,social media,social change,violence,women"
"
											But speak to your girls of this wartime,
											a year preceded by a score of the same,
											so as in two decades before,
											we wiped our eyes,
											laced caskets with flags,
											evacuated the crime scene of the club,
											caterwauled in the street,
											laid our bodies on the concrete
against the outlines of our fallen,
											cried, ""Of course we mattered,""
											chanted for our disappeared.
											The women wept this year.
											They did.
									","
											Mais parlez à vos filles
de ce temps de guerre,
											une année précédée par la même chose,
											alors comme 20 ans auparavant,
											nous avons séché nos larmes,
											recouvert des cercueils de drapeaux,
											évacué la scène de crime
de la boite de nuit,
											avons hurlé dans la rue,
											nous sommes allongés sur le béton
dans l'empreinte des décédés,
											avons pleuré : « Nous comptions »,
											scandé pour les disparus.
											Les femmes ont pleuré cette année.
											Vraiment.
									","
											Ama bu savaş zamanı hakkında
kızlarınıza seslenin,
											aynı skorla bir yıl geçti
											yirmi yıl önce olduğu gibi
											gözlerimizi sildik,
											bayraklar bağlanmış tabutlar,
											boşaltılmış gece klubünün suç mahalli,
											sokaklarda haykırmak,
											düşüşümüzün ana hattı betonda
uzanmış vücutlarımız
											haykırdık: ""Tabii ki önemliyiz,""
											ortadan kayboluşumuz için
slogan attık.
											Bu yıl kadınlar ağladı.
											Ağladılar.
									",What will you tell your daughters about 2016?,Chinaka Hodge,3:57,"children,death,gender equality,future,history,identity,humanity,inequality,parenting,media,performance art,performance,poetry,social media,social change,violence,women"
"
","
","
",What will you tell your daughters about 2016?,Chinaka Hodge,3:57,"children,death,gender equality,future,history,identity,humanity,inequality,parenting,media,performance art,performance,poetry,social media,social change,violence,women"
"
											In the same year, we were ready.
											The year we lost our inhibition
and moved with courageous abandon
											was also the year we stared down barrels,
											sang of cranes in skies,
ducked and parried,
											caught gold in hijab,
collected death threats,
											knew ourselves as patriots,
											said, ""We're 35 now, time we settled down
and found a running mate,""
											made road maps for infant joy,
shamed nothing but fear,
											called ourselves fat and meant, of course,
											impeccable.
									","
											La même année, nous étions prêtes.
											La perte de notre inhibition,
la marche avec un abandon courageux,
											la même année où nous avons
regardé fixement des canons,
											chanté sur les grues du ciel,
esquivé et paré,
											trouvé de l'or dans le hijab,
collectionné les menaces de mort,
											reconnues patriotes,
											avons dit : « A 35 ans, il est temps
de nous poser, trouver quelqu'un »,
											planifié le bonheur d'un bébé,
ne faisant honte qu'à la peur,
											nous disant « grosses »
mais voulant dire « impeccables ».
									","
											Aynı yılda, hazırdık.
											Engellenmemizi kaybettiğimiz ve
cesurca hareket ettiğimiz yıl
											aynı zamanda namluları yendiğimiz yıldı,
											gökteki turnaların 
şarkılarını söylediğimiz,
											darbeleri savuşturduğumuz,
											başörtüsünde altın yakaladığımız,
ölüm tehditleri topladığımız,
											kendimizi vatansever olarak bildiğimiz,
											""35 olduk, yuva kurma ve 
hayat arkadaşı bulma vakti"" dedik,
											çocuksu mutluluk için yol haritası yaptık,
korkudan başka bir şeyden utanmadık,
											kendimize şişman dedik
ve kastettik elbette,
											kusursuz.
									",What will you tell your daughters about 2016?,Chinaka Hodge,3:57,"children,death,gender equality,future,history,identity,humanity,inequality,parenting,media,performance art,performance,poetry,social media,social change,violence,women"
"
","
","
",What will you tell your daughters about 2016?,Chinaka Hodge,3:57,"children,death,gender equality,future,history,identity,humanity,inequality,parenting,media,performance art,performance,poetry,social media,social change,violence,women"
"
											This year, we were women,
											not brides or trinkets,
											not an off-brand gender,
											not a concession, but women.
									","
											Cette année, nous étions des femmes,
											pas des mariées ou des breloques,
											pas un sexe de seconde classe,
											pas une réduction, mais des femmes.
									","
											Bu yıl bizler kadındık,
											gelin veya biblo değil,
											önemsiz bir cins değil,
											imtiyaz değil, sadece kadınlar.
									",What will you tell your daughters about 2016?,Chinaka Hodge,3:57,"children,death,gender equality,future,history,identity,humanity,inequality,parenting,media,performance art,performance,poetry,social media,social change,violence,women"
"
","
","
",What will you tell your daughters about 2016?,Chinaka Hodge,3:57,"children,death,gender equality,future,history,identity,humanity,inequality,parenting,media,performance art,performance,poetry,social media,social change,violence,women"
"
											Instruct your babies.
											Remind them that the year has passed
to be docile or small.
											Some of us said for the first time
that we were women,
											took this oath of solidarity seriously.
											Some of us bore children
and some of us did not,
											and none of us questioned
whether that made us real
											or appropriate or true.
									","
											Instruisez vos bébés.
											Rappelez-leur qu'il n'est plus temps
d'être docile ou petite.
											Certaines d'entre nous ont été
femmes pour la première fois,
											prenant au sérieux
cette promesse de solidarité.
											Certaines ont porté des enfants
et d'autres non,
											aucune n'a questionné
si cela nous rendait réelles
											ou appropriées ou vraies.
									","
											Bebeklerinize haber verin.
											Uysal ve önemsiz olma yılının
geçtiğini hatırlatın.
											Bazılarımız kadın olduğumuzu 
ilk defa söyledi,
											ciddiyetle birlik yemini etti.
											Bazılarımız çocuk doğurdu
ve bazılarımız doğurmadı
											ve hiçbirimiz bunun bizi gerçek veya uygun

											veya doğru yapıp yapmadığını sorgulamadı.
									",What will you tell your daughters about 2016?,Chinaka Hodge,3:57,"children,death,gender equality,future,history,identity,humanity,inequality,parenting,media,performance art,performance,poetry,social media,social change,violence,women"
