en,fr,pt,tr,title,speaker,duration,tags
"
","
","
","
",A day in the life of an ancient Egyptian doctor,Elizabeth Cox,4:30,"TED-Ed,medicine,ancient world,storytelling,history,disease"
"
											It’s another sweltering morning 
in Memphis, Egypt.
											As the sunlight brightens the Nile, 
Peseshet checks her supplies.
											Honey,
											garlic,
											cumin,
											acacia leaves,
											cedar oil.
											She’s well stocked with the essentials 
she needs to treat her patients.
									","
											Un nouveau jour de chaleur accablante
se lève sur Memphis en Égypte.
											Les rayons de soleil illuminent le Nil
et Peseshet vérifie ses provisions.
											Du miel,
											de l'ail,
											du cumin,
											des feuilles d'acacia,
											et huile de cèdre.
											Elle a tout ce qu'il faut
pour soigner ses patients.
									","
											É mais uma manhã escaldante
em Mênfis, no Egito.
											Enquanto o Sol se reflete no Nilo,
Peseshet verifica os seus produtos.
											Mel, alho,
											cominhos, folhas de acácia,
											óleo de cedro.
											Está bem abastecida
com os produtos essenciais
											necessários para tratar os doentes.
									","
											Mısır, Memfis'te yine bunaltıcı bir sabah.
											Güneş ışıkları Nil'i aydınlatırken
Peseshet malzemelerini kontrol ediyor.
											Bal,
											sarımsak,
											kimyon,
											akasya yaprakları,
											sedir yağı.
											Hastalarının tedavisinde gereken 
tüm malzemeleri stokladı.
									",A day in the life of an ancient Egyptian doctor,Elizabeth Cox,4:30,"TED-Ed,medicine,ancient world,storytelling,history,disease"
"
","
","
","
",A day in the life of an ancient Egyptian doctor,Elizabeth Cox,4:30,"TED-Ed,medicine,ancient world,storytelling,history,disease"
"
											Peseshet is a swnw, or a doctor.
											In order to become one,
											she had to train as a scribe
											and study the medical papyri stored 
at the Per Ankh, the House of Life.
											Now, she teaches her own students there.
									","
											Peseshet est swnw, un médecin.
											Pour le devenir,
											elle a dû se former comme scribe,
											et étudier les papyrus médicaux conservés
à Per Ankh, la Maison de vie.
											Maintenant, elle enseigne
la médecine à ses étudiants.
									","
											Peseshet é ""swnw"", ou seja, médica.
											Para poder sê-lo, teve
que se formar como escriba
											e estudar os papiros médicos
guardados em Per Ankh, a Casa da Vida.
											Agora, é ali que ensina os seus alunos.
									","
											Peseshet bir swnw, yani bir doktor.
											Doktor olabilmek için,
											kâtiplik eğitimi aldı
											ve Yaşam Evi olan Per Ankh'ta saklanan 
tıbbi papirüsler üzerinde çalıştı.
											Şimdiyse orada kendi öğrencilerine 
eğitim veriyor.
									",A day in the life of an ancient Egyptian doctor,Elizabeth Cox,4:30,"TED-Ed,medicine,ancient world,storytelling,history,disease"
"
","
","
","
",A day in the life of an ancient Egyptian doctor,Elizabeth Cox,4:30,"TED-Ed,medicine,ancient world,storytelling,history,disease"
"
											Before teaching, 
Peseshet has a patient to see.
											One of the workers at the temple 
construction site has injured his arm.
											When Peseshet arrives,
											the laborer’s arm is clearly broken,
											and worse, the fracture is a sed, 
with multiple bone fragments.
											Peseshet binds and immobilizes the injury.
									","
											Mais avant ça, elle doit voir un patient.
											Un des travailleurs du chantier du temple
s'est blessé au bras.
											Quand Peseshet arrive,
											le bras du travailleur
est visiblement cassé.
											Pire la fracture est ouverte,
et il y a de nombreux fragments d'os.
											Peseshet met un bandage
et immobilise la blessure.
									","
											Antes das lições,
Peseshet tem que ir ver um doente.
											Um dos trabalhadores da construção
do templo magoou-se num braço.
											Quando Peseshet chega,
											o braço do operário
está visivelmente partido
											e, pior, é uma fratura exposta
com múltiplos fragmentos de ossos.
											Peseshet liga e imobiliza o ferimento.
									","
											Dersten önce, Peseshet'in bir hastayı 
ziyaret etmesi gerekiyor.
											Tapınağın inşaatında çalışan bir işçi 
kolundan yaralanmış.
											Peseshet gelince,
											kolunun kırık olduğunu fark etti.
											İşin kötüsü, kırılan yer açılmış
ve içinde kemik parçacıkları var.
											Peseshet kırığını sarıp 
yarayı sabitliyor.
									",A day in the life of an ancient Egyptian doctor,Elizabeth Cox,4:30,"TED-Ed,medicine,ancient world,storytelling,history,disease"
"
","
","
","
",A day in the life of an ancient Egyptian doctor,Elizabeth Cox,4:30,"TED-Ed,medicine,ancient world,storytelling,history,disease"
"
											Her next stop is the House of Life.
											On her way, a woman intercepts 
Peseshet in the street.
											The woman’s son 
has been stung by a scorpion.
											Peseshet has seen many similar stings 
and knows exactly what to do.
											She must say an incantation 
to cast the poison out.
											She begins to recite the spell,
											invoking Serqet, patron of physicians 
and goddess of venomous creatures.
											Peseshet recites the spell 
as if she is Serqet.
											This commanding approach 
has the greatest chance at success.
											After she utters the last line,
											she tries to cut the poison out 
with a knife for good measure.
									","
											Ensuite, elle se rend
à la Maison de vie.
											En chemin, une femme accoste Peseshet.
											Le fils de la femme
a été piqué par un scorpion.
											Peseshet a déjà soigné des piqûres
semblables et sait comment agir.
											Elle doit chanter une incantation
pour chasser le poison.
											Elle commence à réciter le sortilège
											et invoque Serqet, le patron des médecins
et la déesse des êtres vénéneux.
											Peseshet chante le sortilège
comme si elle était Serqet.
											Car cette approche a le plus
de chance d'être fructueuse.
											Après la dernière strophe,
											elle tente d'enlever le poison
avec un couteau, par acquit de conscience.
									","
											A paragem seguinte é na Casa da Vida,
											Pelo caminho, uma mulher
interceta Peseshet na rua.
											O filho dessa mulher
foi mordido por um escorpião.
											Peseshet já viu muitas dessas mordidas
e sabe exatamente o que fazer.
											Tem que proferir um encantamento
para expulsar o veneno.
											Começa a recitar o encantamento,
											invocando Serqet, patrona dos médicos
e deusa das criaturas venenosas.
											Peseshet recita o encantamento
como se fosse Serqet.
											Esta abordagem
tem a maior hipótese de êxito.
											Depois de proferir
as últimas palavras,
											tenta eliminar o veneno
com uma faca, por precaução.
									","
											Sonrasında, Yaşam Evine gidiyor.
											Yolunun üstünde, bir kadın Peseshet'i 
durduruyor.
											Kadının oğlunu bir akrep sokmuş.
											Peseshet daha önce benzer sokmalar 
görmüş ve ne yapacağını biliyor.
											Zehri çıkarmak için büyülü sözler 
söylemesi gerekiyor.
											Büyüyü okumaya başladı,
											hekimlerin koruyucusu, zehirli 
yaratıkların tanrıçası Serqet’e dua etti.
											Peseshet, Serqet’miş gibi büyüyü okudu.
											Bu saygın yaklaşım daha başarılı 
bir sonuç verebilir.
											Son dizeyi söyledikten sonra,
											zehri önlem olarak bir bıçakla 
çıkarmaya çalıştı.
									",A day in the life of an ancient Egyptian doctor,Elizabeth Cox,4:30,"TED-Ed,medicine,ancient world,storytelling,history,disease"
"
","
","
","
",A day in the life of an ancient Egyptian doctor,Elizabeth Cox,4:30,"TED-Ed,medicine,ancient world,storytelling,history,disease"
"
											Peseshet packs up to leave,
but the woman has another question.
											She wants to find out if she is pregnant.
											Peseshet explains 
her fail-safe pregnancy test:
											plant two seeds: one barley, one emmer.
											Then, urinate on the seeds every day.
											If the plants grow, she’s pregnant.
											A barley seedling predicts a baby boy,
											while emmer foretells a girl.
											Peseshet also recommends a prayer
to Hathor, goddess of fertility.
									","
											Peseshet se prépare à partir
mais la femme lui pose une autre question.
											Elle veut savoir si elle est enceinte.
											Peseshet lui explique comment
faire un test de grossesse.
											Elle doit planter deux graines :
une d'orge et l'autre de blé amidonnier.
											Elle doit ensuite uriner
sur les graines tous les jours.
											Si les graines éclosent,
elle est enceinte.
											Des semis d'orge prédisent un garçon,
											alors que le blé amidonnier
prédit la venue d'une fille.
											Peseshet recommande enfin de prier Hathor,
la déesse de la fertilité.
									","
											Peseshet prepara-se para partir,
mas a mulher tem outro problema.
											Quer saber se está grávida.
											Peseshet explica-lhe
qual o teste infalível da gravidez:
											plantar duas sementes:
uma de cevada, outra de trigo.
											Depois, urinar nas sementes todos os dias.
											Se as plantas crescerem,
ela está grávida.
											Uma semente de cevada
quer dizer um rapaz,
											enquanto a de trigo
quer dizer uma rapariga.
											Peseshet também recomenda
uma oração a Hathor, deusa da fertilidade.
									","
											Peseshet çıkmak için toparlanıyordu ama 
kadının başka bir sorusu vardı.
											Hamile olup olmadığını öğrenmek istiyordu.
											Peseshet ona güvenilir hamilelik 
testini anlattı:
											iki tohum ek: biri arpa, diğeri gernik.
											Her gün tohumların üzerine idrarını yap.
											Bitki büyürse, hamile olduğunu gösterir.
											Arpa fidesi bir erkek,
											gernik fidesi ise bir kız bebeğin 
habercisidir.
											Peseshet aynı zamanda bereket tanrıçası 
Hathor’a dua etmesini tavsiye etti.
									",A day in the life of an ancient Egyptian doctor,Elizabeth Cox,4:30,"TED-Ed,medicine,ancient world,storytelling,history,disease"
