en,tr,title,speaker,duration,tags
"
","
",How light technology is changing medicine,Sajan Saini,5:07,"TED-Ed,animation,innovation,technology,invention,medicine,medical imaging,medical research,human body,health,healthcare,health care,public health,disease,illness"
"
											It’s an increasingly common sight 
in hospitals around the world:
											a nurse measures our height, 
weight, blood pressure,
											and attaches a glowing plastic 
clip to our finger.
											Suddenly, a digital screen reads out 
the oxygen level in our bloodstream.
											How did that happen?
											How can a plastic clip learn something 
about our blood…
											without a blood sample?
									","
											Tüm dünyada hastanelerde 
oldukça yaygın olan bir görüntü şudur:
											Bir hemşire boyumuzu, 
kilomuzu, tansiyonumuzu ölçer
											ve parmağımıza 
parlayan bir plastik klips takar.
											Aniden dijital bir ekran kan dolaşımındaki
oksijen seviyesini gösterir.
											Peki, bu nasıl olur?
											Plastik bir klips kanımızdaki bir şeyi
nasıl bir kan örneği olmadan öğrenebilir?
									",How light technology is changing medicine,Sajan Saini,5:07,"TED-Ed,animation,innovation,technology,invention,medicine,medical imaging,medical research,human body,health,healthcare,health care,public health,disease,illness"
"
","
",How light technology is changing medicine,Sajan Saini,5:07,"TED-Ed,animation,innovation,technology,invention,medicine,medical imaging,medical research,human body,health,healthcare,health care,public health,disease,illness"
"
											Here’s the trick:
											our bodies are translucent,
											meaning they don’t completely 
block and reflect light.
											Rather, they allow some light to actually
pass through our skin,
											muscles, and blood vessels.
											Don’t believe it?
											Hold a flashlight to your thumb.
									","
											Olay şu:
											vücudumuz yarı saydamdır,
											bu da tamamen ışığı engellemediği 
ve yansıtmadığı anlamına geliyor.
											Aksine aslında tenimizden, 
kaslarımızdan ve kan damarlarımızdan
											biraz ışığın geçmesine izin veriyor.
											İnanmıyor musunuz?
											Baş parmağınıza bir el feneri tutun.
									",How light technology is changing medicine,Sajan Saini,5:07,"TED-Ed,animation,innovation,technology,invention,medicine,medical imaging,medical research,human body,health,healthcare,health care,public health,disease,illness"
"
","
",How light technology is changing medicine,Sajan Saini,5:07,"TED-Ed,animation,innovation,technology,invention,medicine,medical imaging,medical research,human body,health,healthcare,health care,public health,disease,illness"
"
											Light, it turns out, can help probe the
insides of our bodies.
									","
											Anlaşılıyor ki ışık vücutlarımızın içini 
incelememizde yardımcı oluyor.
									",How light technology is changing medicine,Sajan Saini,5:07,"TED-Ed,animation,innovation,technology,invention,medicine,medical imaging,medical research,human body,health,healthcare,health care,public health,disease,illness"
"
","
",How light technology is changing medicine,Sajan Saini,5:07,"TED-Ed,animation,innovation,technology,invention,medicine,medical imaging,medical research,human body,health,healthcare,health care,public health,disease,illness"
"
											Consider that medical fingerclip—
											it’s called a pulse oximeter.
											When you inhale, your lungs transfer 
oxygen into hemoglobin molecules,
											and the pulse oximeter measures the ratio 
of oxygenated to oxygen-free hemoglobin.
											It does this by using a tiny red LED light
on one side of the fingerclip,
											and a small light detector on the other.
									","
											Şu tıbbi parmak klipsini düşünün—
											ona nabız oksimetresi deniyor.
											Nefes aldığınızda akciğerler hemoglobin 
moleküllerine oksijen gönderiyor
											ve nabız oksimetresi oksijenli 
ve oksijensiz hemoglobin oranını ölçüyor.
											Bunu, parmak klipsinin bir tarafındaki 
küçük bir kırmızı LED ışığını
											ve diğer taraftaki küçük 
bir ışık detektörünü kullanarak yapıyor.
									",How light technology is changing medicine,Sajan Saini,5:07,"TED-Ed,animation,innovation,technology,invention,medicine,medical imaging,medical research,human body,health,healthcare,health care,public health,disease,illness"
"
","
",How light technology is changing medicine,Sajan Saini,5:07,"TED-Ed,animation,innovation,technology,invention,medicine,medical imaging,medical research,human body,health,healthcare,health care,public health,disease,illness"
"
											When the LED shines into your finger,
											oxygen-free hemoglobin in your blood 
vessels absorbs the red light
											more strongly than its oxygenated 
counterpart.
											So the amount of light that makes
it out the other side
											depends on the concentration ratio 
of the two types of hemoglobin.
									","
											LED parmağınızı parlattığında
											kan damarlarınızdaki oksijensiz hemoglobin
											kırmızı ışığı oksijenlilerden 
daha güçlü bir şekilde emiyor.
											Bu yüzden diğer tarafa geçen ışık miktarı
											hemoglobinin iki türünün 
yoğunluk oranına bağlı.
									",How light technology is changing medicine,Sajan Saini,5:07,"TED-Ed,animation,innovation,technology,invention,medicine,medical imaging,medical research,human body,health,healthcare,health care,public health,disease,illness"
